onset	duration	trial_type	identifier	response
4.000005	9.968369	experimental_trial	11.mov	n/a
16.00029	9.969851	experimental_trial	30.mov	n/a
28.00058	9.97503	attention_check	n3.mov	Neutral
44.01987	9.970428	experimental_trial	49.mov	n/a
58.02016	9.966268	experimental_trial	6.mov	n/a
70.02045	9.967513	experimental_trial	17.mov	n/a
82.02073	9.97015	experimental_trial	45.mov	n/a
96.02111	9.966142	experimental_trial	36.mov	n/a
108.0214	9.966264	attention_check	a3.mov	Friendly
124.0399	9.97928	experimental_trial	1.mov	n/a
136.0402	9.969938	experimental_trial	28.mov	n/a
148.0405	9.967189	experimental_trial	25.mov	n/a
162.0407	9.96871	experimental_trial	44.mov	n/a
174.0409	9.968225	experimental_trial	7.mov	n/a
188.0412	9.966497	experimental_trial	35.mov	n/a
200.0415	9.967417	experimental_trial	4.mov	n/a
212.0416	9.966166	experimental_trial	10.mov	n/a
224.0419	9.966388	experimental_trial	14.mov	n/a
236.0422	9.970828	experimental_trial	47.mov	n/a
248.0425	9.96773	experimental_trial	18.mov	n/a
260.0428	9.96543	experimental_trial	41.mov	n/a
272.043	9.965366	experimental_trial	39.mov	n/a
286.0433	9.969206	experimental_trial	33.mov	n/a
298.0436	9.965878	experimental_trial	50.mov	n/a
310.0439	9.966981	attention_check	n1.mov	Adversarial
326.0731	9.974381	experimental_trial	13.mov	n/a
338.0734	9.970384	experimental_trial	32.mov	n/a
350.0737	9.965531	experimental_trial	3.mov	n/a
