onset	duration	trial_type	identifier	response
4.000107	9.968598	experimental_trial	44.mov	n/a
16.00056	9.970651	experimental_trial	27.mov	n/a
28.00097	9.968273	experimental_trial	43.mov	n/a
40.00138	9.974397	experimental_trial	9.mov	n/a
52.00202	9.96832	experimental_trial	21.mov	n/a
66.00266	9.968912	experimental_trial	23.mov	n/a
78.00298	9.966007	attention_check	f1.mov	NoResponse
96.03533	9.975391	experimental_trial	49.mov	n/a
108.0356	9.96629	experimental_trial	6.mov	n/a
120.0358	9.969944	experimental_trial	20.mov	n/a
132.0361	9.967734	attention_check	n2.mov	NoResponse
148.0598	9.977239	experimental_trial	3.mov	n/a
160.0601	9.971997	experimental_trial	28.mov	n/a
172.0604	9.966588	experimental_trial	18.mov	n/a
184.0607	9.970127	experimental_trial	2.mov	n/a
196.061	9.968192	experimental_trial	40.mov	n/a
208.0614	9.97066	experimental_trial	15.mov	n/a
220.0618	9.970225	experimental_trial	26.mov	n/a
232.0621	9.965771	experimental_trial	4.mov	n/a
246.0624	9.967818	experimental_trial	38.mov	n/a
260.0627	9.970827	experimental_trial	10.mov	n/a
272.063	9.969065	experimental_trial	17.mov	n/a
284.0633	9.971904	experimental_trial	31.mov	n/a
296.0634	9.965323	experimental_trial	7.mov	n/a
310.0638	9.964933	attention_check	a2.mov	Adversarial
326.0963	9.968316	experimental_trial	34.mov	n/a
338.0965	9.966152	experimental_trial	46.mov	n/a
350.0966	9.967914	experimental_trial	5.mov	n/a
