onset	duration	trial_type	identifier	response
4.000103	9.968046	experimental_trial	10.mov	n/a
16.00059	9.968037	experimental_trial	33.mov	n/a
28.00098	9.973897	experimental_trial	3.mov	n/a
40.0014	9.972722	experimental_trial	43.mov	n/a
52.00204	9.976252	experimental_trial	46.mov	n/a
66.00267	9.96861	experimental_trial	4.mov	n/a
78.00296	9.966954	attention_check	f1.mov	Friendly
96.03205	9.973619	experimental_trial	24.mov	n/a
108.0324	9.96956	experimental_trial	9.mov	n/a
120.0326	9.973648	experimental_trial	26.mov	n/a
132.0329	9.971791	attention_check	n2.mov	Neutral
148.0567	9.977799	experimental_trial	32.mov	n/a
160.057	9.967619	experimental_trial	6.mov	n/a
172.0572	9.97098	experimental_trial	37.mov	n/a
184.0575	9.969035	experimental_trial	42.mov	n/a
196.0579	9.967003	experimental_trial	47.mov	n/a
208.0582	9.970794	experimental_trial	1.mov	n/a
220.0585	9.967662	experimental_trial	5.mov	n/a
232.0588	9.971795	experimental_trial	31.mov	n/a
246.0591	9.967212	experimental_trial	7.mov	n/a
260.0593	9.971126	experimental_trial	16.mov	n/a
272.0596	9.967583	experimental_trial	30.mov	n/a
284.06	9.967937	experimental_trial	18.mov	n/a
296.0603	9.971743	experimental_trial	25.mov	n/a
310.0606	9.972466	attention_check	a2.mov	Adversarial
326.0944	9.977211	experimental_trial	45.mov	n/a
338.0947	9.967146	experimental_trial	27.mov	n/a
350.095	9.965846	experimental_trial	23.mov	n/a
