onset	duration	trial_type	identifier	response
4.000004	9.973178	experimental_trial	22.mov	n/a
18.00031	9.974181	experimental_trial	39.mov	n/a
30.0006	9.973469	experimental_trial	27.mov	n/a
42.0009	9.97608	experimental_trial	48.mov	n/a
54.00127	9.971419	experimental_trial	1.mov	n/a
66.00156	9.983057	experimental_trial	15.mov	n/a
78.00186	9.96997	experimental_trial	34.mov	n/a
90.00215	9.974383	experimental_trial	3.mov	n/a
102.0024	9.967834	experimental_trial	19.mov	n/a
114.0027	9.969171	experimental_trial	12.mov	n/a
126.0031	9.977797	experimental_trial	47.mov	n/a
138.0034	9.969851	experimental_trial	46.mov	n/a
150.0037	9.967505	experimental_trial	5.mov	n/a
162.0039	9.964688	experimental_trial	4.mov	n/a
174.0042	9.970774	experimental_trial	18.mov	n/a
186.0044	9.969017	attention_check	n1.mov	Friendly
202.0325	9.974701	experimental_trial	29.mov	n/a
214.0328	9.966414	experimental_trial	14.mov	n/a
228.0331	9.971942	experimental_trial	16.mov	n/a
242.0334	9.970815	experimental_trial	9.mov	n/a
254.0337	9.966835	experimental_trial	11.mov	n/a
266.0339	9.971576	experimental_trial	31.mov	n/a
278.0342	9.970905	attention_check	a1.mov	Adversarial
294.0672	9.970829	experimental_trial	35.mov	n/a
308.0675	9.969302	experimental_trial	26.mov	n/a
320.0678	9.969669	attention_check	f3.mov	Friendly
336.0937	9.974971	experimental_trial	2.mov	n/a
350.094	9.969965	experimental_trial	33.mov	n/a
