onset	duration	trial_type	identifier	response
4.000283	9.968678	experimental_trial	11.mov	n/a
16.00059	9.966938	experimental_trial	20.mov	n/a
30.00087	9.975523	attention_check	a3.mov	Adversarial
48.02684	9.980713	experimental_trial	14.mov	n/a
60.02713	9.966627	experimental_trial	38.mov	n/a
72.0274	9.970984	experimental_trial	6.mov	n/a
84.02766	9.966223	experimental_trial	36.mov	n/a
96.02795	9.967533	experimental_trial	29.mov	n/a
108.0283	9.973837	experimental_trial	28.mov	n/a
120.0286	9.971256	experimental_trial	25.mov	n/a
132.0289	9.970346	experimental_trial	48.mov	n/a
146.0291	9.967558	experimental_trial	34.mov	n/a
158.0294	9.969522	experimental_trial	21.mov	n/a
172.0297	9.972724	experimental_trial	15.mov	n/a
184.03	9.971899	attention_check	a1.mov	Adversarial
200.0527	9.986543	experimental_trial	31.mov	n/a
212.053	9.968993	experimental_trial	26.mov	n/a
224.0533	9.972949	experimental_trial	24.mov	n/a
236.0536	9.971182	experimental_trial	16.mov	n/a
248.0539	9.970601	experimental_trial	7.mov	n/a
260.0541	9.970785	experimental_trial	49.mov	n/a
272.0544	9.969453	experimental_trial	4.mov	n/a
284.0546	9.966973	experimental_trial	40.mov	n/a
298.0549	9.967487	experimental_trial	41.mov	n/a
310.0552	9.973358	attention_check	a2.mov	Adversarial
326.0807	9.982417	experimental_trial	27.mov	n/a
338.081	9.971225	experimental_trial	10.mov	n/a
350.0812	9.970131	experimental_trial	35.mov	n/a
