onset	duration	trial_type	identifier	response
4.000004	9.966943	experimental_trial	36.mov	n/a
18.0003	9.972383	experimental_trial	23.mov	n/a
30.00058	9.970501	experimental_trial	40.mov	n/a
42.00087	9.966372	experimental_trial	17.mov	n/a
54.00115	9.970836	experimental_trial	43.mov	n/a
66.00143	9.970306	experimental_trial	30.mov	n/a
80.00178	9.969794	experimental_trial	38.mov	n/a
92.00197	9.967557	experimental_trial	6.mov	n/a
104.0023	9.969687	experimental_trial	41.mov	n/a
116.0025	9.967596	attention_check	n2.mov	Neutral
134.0205	9.976446	experimental_trial	21.mov	n/a
146.0208	9.96924	experimental_trial	24.mov	n/a
158.0211	9.968507	experimental_trial	25.mov	n/a
170.0214	9.967954	attention_check	f3.mov	Friendly
188.0446	9.983101	experimental_trial	7.mov	n/a
200.0449	9.972439	experimental_trial	13.mov	n/a
212.0452	9.972959	experimental_trial	20.mov	n/a
224.0454	9.96883	experimental_trial	28.mov	n/a
236.0457	9.973825	experimental_trial	50.mov	n/a
250.046	9.969816	experimental_trial	10.mov	n/a
262.0463	9.968774	experimental_trial	44.mov	n/a
274.0465	9.969576	attention_check	n1.mov	Neutral
290.0777	9.971849	experimental_trial	42.mov	n/a
302.0779	9.978562	experimental_trial	8.mov	n/a
314.0782	9.977675	experimental_trial	32.mov	n/a
326.0784	9.970325	experimental_trial	37.mov	n/a
338.0787	9.970358	experimental_trial	45.mov	n/a
350.079	9.97118	experimental_trial	49.mov	n/a
