onset	duration	trial_type	identifier	response
4.000134	9.973242	experimental_trial	15.mov	n/a
16.00064	9.965576	experimental_trial	10.mov	n/a
28.00095	9.974069	attention_check	a2.mov	Adversarial
46.02666	9.974208	experimental_trial	19.mov	n/a
58.02695	9.967624	attention_check	f3.mov	Friendly
74.05531	9.971287	experimental_trial	14.mov	n/a
86.05561	9.965582	experimental_trial	43.mov	n/a
98.05582	9.968765	experimental_trial	3.mov	n/a
110.0561	9.969438	experimental_trial	1.mov	n/a
122.0563	9.965574	experimental_trial	20.mov	n/a
134.0567	9.972949	experimental_trial	2.mov	n/a
146.0569	9.972193	experimental_trial	25.mov	n/a
158.0573	9.972387	experimental_trial	42.mov	n/a
170.0575	9.977378	experimental_trial	34.mov	n/a
184.0578	9.969738	experimental_trial	17.mov	n/a
196.0581	9.970732	experimental_trial	23.mov	n/a
208.0583	9.967652	experimental_trial	13.mov	n/a
220.0586	9.972114	experimental_trial	32.mov	n/a
232.0589	9.971667	attention_check	f1.mov	Friendly
248.0762	9.977822	experimental_trial	50.mov	n/a
262.0765	9.975454	experimental_trial	24.mov	n/a
274.0768	9.972542	experimental_trial	49.mov	n/a
286.0771	9.971208	experimental_trial	45.mov	n/a
300.0774	9.966251	experimental_trial	41.mov	n/a
314.0777	9.976824	experimental_trial	29.mov	n/a
326.078	9.969714	experimental_trial	26.mov	n/a
338.0782	9.972292	experimental_trial	22.mov	n/a
350.0786	9.966884	experimental_trial	7.mov	n/a
