onset	duration	trial_type	identifier	response
4.000463	9.971066	experimental_trial	12.mov	n/a
16.00083	9.969209	experimental_trial	15.mov	n/a
28.00104	9.971695	experimental_trial	50.mov	n/a
40.00123	9.974605	experimental_trial	49.mov	n/a
52.00153	9.966614	experimental_trial	21.mov	n/a
66.00183	9.966558	attention_check	f1.mov	Friendly
82.01925	9.971345	experimental_trial	8.mov	n/a
94.01961	9.974588	experimental_trial	41.mov	n/a
106.02	9.967923	experimental_trial	48.mov	n/a
118.0202	9.969297	experimental_trial	2.mov	n/a
130.0205	9.975741	experimental_trial	20.mov	n/a
144.0208	9.96859	experimental_trial	11.mov	n/a
156.0211	9.976625	experimental_trial	13.mov	n/a
168.0215	9.96601	experimental_trial	28.mov	n/a
180.0217	9.970003	experimental_trial	14.mov	n/a
192.022	9.965607	experimental_trial	40.mov	n/a
204.0223	9.971528	experimental_trial	17.mov	n/a
216.0226	9.969159	experimental_trial	36.mov	n/a
230.0229	9.967185	experimental_trial	19.mov	n/a
244.0232	9.969259	experimental_trial	22.mov	n/a
256.0235	9.969889	experimental_trial	38.mov	n/a
268.0238	9.972425	experimental_trial	29.mov	n/a
282.0242	9.967004	experimental_trial	39.mov	n/a
294.0245	9.968691	experimental_trial	34.mov	n/a
306.0247	9.965954	experimental_trial	35.mov	n/a
318.0251	9.974933	attention_check	f3.mov	Friendly
334.0438	9.971936	experimental_trial	44.mov	n/a
346.0439	9.96688	attention_check	f2.mov	Friendly
