global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
68111.89656465726	n/a	n/a	4639230453.63457	89717.55279862254	n/a	8049239280.173622	n/a	66004.30662084652	n/a	4356568492.498723	n/a	70426.53898339918	71827.72251528372	n/a	n/a	n/a	n/a	-0.1263143321	-0.0313362321	0.0500302326	-0.0340148451	0.1930078884	-0.0599898634	-0.1608039314	0.1288325951	-0.0117075562	-0.1707052676	0.1317650699	-0.0115805292	0.0774209822	0.0167136299	-0.0066566682	0.0535499147	-0.1085633865	0.0621203397	-0.0825929675	0.0838492362	-0.1748666026	0.0687012356	0.0574086213	-0.2184882412	0.1626114518	-0.0493207085	0.0871682348	-0.122971247	0.0322363316	-0.0899049222	0.0343468134	-0.1453332328	0.1187989673	-0.0648278349	0.0659592105	-0.0730022455	0.0139925667	-0.0266378996	-0.2127500179	0.0849577669	-0.0427115939	0.0067044428	-0.0443313959	0.0385702164	0.150321916	-0.0164277111	0.0467642992	-0.1160247309	0.0246697453	-0.0866259162	0.0151116931	-0.0022619962	0.0706719038	-0.1690442661	0.1476545255	-0.0792628552	0.1363796791	-0.0748352651	0.1170651851	-0.0808787882	0.1788766926	-0.0112473195	0.1203780544	0.1203546593	0.1203156708	7.19781e-05	n/a	n/a	5.1808468796100006e-09	-0.0123461	n/a	0.00015242618521	n/a	0.097191	n/a	0.009446090481	n/a	-0.00218588	n/a	n/a	4.778071374399999e-06	-0.00059075	n/a	3.489855625e-07	n/a	-0.000338241	n/a	n/a	1.1440697408100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68151.12260931493	39.22604465766926	1538.6825794854633	4644575512.909877	88153.5841899671	-1563.9686086554284	7771054405.537619	2445997.8088595965	66138.16058148735	133.85396064083034	4374256285.102607	17916.882779236956	70464.43081782859	72051.98275516288	1.067801	19.231085	0.0645565110999999	0.0453053	-0.0586391154	-0.020650943	0.0443221231	0.003756556	0.0221517604	-0.0874464085	-0.0750801315	-0.0321379289	0.1961687683	-0.215269694	0.1319747243	0.068101366	-0.0617995572	0.0333831894	0.0008001805	-0.0143465264	-0.2067834866	-0.0590699443	-0.0249571125	-0.0437120895	-0.1559486483	0.1003902562	0.0318571242	-0.1562549666	-0.02776822	0.0437081594	-0.029049597	-0.0731633468	0.079805312	-0.0361908176	0.1188581992	-0.0310009896	0.0866840281	0.1075008405	-0.1103590132	-0.0330538041	-0.0810679002	0.1644012445	-0.159674849	0.0606330577	-0.1291773979	0.1069405416	-0.068953623	-0.1293281007	0.0464029663	-0.1095460096	0.0689892936	-0.1443444637	0.1060387435	0.0333159195	-0.1210391869	-0.0568244689	0.1441109023	-0.0034100411	-0.0136573467	-0.1660323747	0.1002812593	-0.063851588	0.0501018697	0.07455093	0.0399236168	0.1394131819	0.1203156708	0.1201052059	0.1197547036	6.0647e-05	-1.1331100000000004e-05	1.283938272100001e-10	3.6780586089999997e-09	-0.00702507	0.00532103	4.93516085049e-05	2.8313360260900008e-05	0.0885559999999999	-0.0086350000000001	0.0078421651359999	7.456322500000174e-05	-0.00136763	0.0008182499999999	6.695330624999996e-07	1.8704118169e-06	-0.000462719	0.000128031	2.14108872961e-07	1.6391936961000004e-08	-0.000403743	-6.5502e-05	4.290512004e-09	1.63008410049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68161.68389503195	10.561285717019928	111.54075599652911	4646015151.406258	89784.67550284402	1631.091312876917	8061287955.151	2660458.870942545	66235.15273931962	96.99215783226828	4387095458.400999	9407.47868095964	70683.55107695401	72850.15027226432	1.02608	18.479689	0.1351828229999999	0.0701127	-0.0676259466	-0.0869175962	0.095348767	0.0451809079	0.1590246519	0.0218675445	-0.2241784633	-0.0380020505	0.2202231929	-0.3574211127	0.0323471489	0.0113977022	-0.0878567224	0.1063600471	0.074513704	0.0465038548	0.0987411172	-0.0207732313	-0.0263059191	0.0462956046	-0.0744946074	-0.0568874261	-0.0261020805	0.1696865226	-0.0228435128	-0.2443856356	0.0370221492	-0.1014163406	-0.030102707	0.0601111254	-0.1618485736	-0.176949626	-0.1081659737	0.0242066752	-0.0197842347	0.065530337	0.1042541868	-0.0068032481	-0.204325884	0.2094603798	-0.1755283309	0.0753338668	-0.0563186007	-0.1451290791	-0.0381058264	0.0450816939	0.0930885403	-0.0724642515	-0.1327488499	0.0655291868	0.1794044695	-0.0484953104	-0.0603276261	0.0365949448	0.0390038406	0.0089689258	-0.113246423	-0.141637399	0.0058479484	-0.1053749661	-0.068465278	0.1420984442	0.120190936	0.1196068161	0.1186353847	0.0115461	0.011485453	0.0001319156306152	0.00013331242521	0.00579	0.01281507	3.35241e-05	0.0001642260191049	0.146857	0.058301	0.0215669784489999	0.003399006601	-0.000878249	0.000489381	2.394937631610001e-07	7.71321306001e-07	-0.000462719	0.0	2.14108872961e-07	0.0	0.000158502	0.000562245	3.16119440025e-07	2.5122884004000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67936.19157934845	-225.49231568349933	50846.78443230692	4615326126.305936	87791.68418054414	-1992.9913222998875	7707379811.256404	3972014.410762654	65855.94308247627	-379.20965684334806	4337005239.282353	143799.9638432498	70560.91864812997	73313.52445057927	1.410661	25.405979	0.108588226	0.0675327	0.079943543	-0.1232539715	0.035703315	-0.0274632385	-0.0247695651	0.1072742893	-0.0440792716	-0.0790852099	0.1459627646	-0.0944015768	-0.1050387395	-0.0605174002	-0.0269613455	0.0916099162	0.0439258737	-0.1143164304	-0.0403979663	0.058809745	-0.079529467	0.0709157409	0.1060127244	0.1852625223	0.0752086303	-0.0077060009	0.163446986	-0.0822900335	-0.0410955413	0.0024973057	-0.0199440421	-0.1212031071	0.0533175939	0.141150814	-0.048262431	0.0818323139	-0.0430090368	0.0304263688	0.1079868999	0.0274936026	0.0852409226	0.1578213071	-0.0453168755	0.0047701609	0.0356611683	-0.1655021783	-0.0631457428	0.027236757	-0.0486661871	-0.0620356752	0.132333728	-0.129040018	-0.191583059	0.0586487467	-0.0572047504	-0.0458469343	0.087887484	0.0005786833	-0.0362570024	0.0259462586	0.0322347927	-0.0595186686	0.0534932811	0.1636519255	0.1200039147	0.1188605229	0.1169629329	0.00447772	-0.00706838	4.99619958244e-05	2.00499763984e-05	-0.000616151	-0.006406151	3.79642054801e-07	4.1038770634801e-05	0.0853089999999999	-0.061548	0.0072776254809999	0.003788156304	-0.000919549	-4.129999999999997e-05	1.7056899999999979e-09	8.45570363401e-07	6.77699e-05	0.0005304889	4.59275934601e-09	2.814184730232101e-07	0.000258027	9.952499999999997e-05	9.905225624999993e-09	6.6577932729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67850.75980932242	-85.43177002602897	7298.587329780302	4603725606.702363	87553.69594212582	-237.98823841831472	7665649673.12622	56638.40162545261	65605.28132911392	-250.66175336235028	4304052938.272183	62831.31459868772	70251.20594084145	73039.728184076	1.118073	20.136484	0.0783010859999999	0.0434799	0.1140526793	0.0154209702	0.0027459371	0.0228948925	-0.0890931913	0.0026722675	0.0322857577	0.0324904386	0.1110055812	0.1010142903	-0.1340889398	0.1226091732	-0.054640859	0.0397950506	0.159337834	0.1722592756	-0.0800527956	-0.0990209371	-0.011960474	0.1221353354	-0.0554422625	0.0369736257	-0.0768485603	-0.0688653866	-0.0463699286	0.0714078058	-0.0735888483	0.0889179735	-0.0916270953	-0.0518672487	0.0252384573	-0.0139030163	0.0383684613	0.0924871853	-0.0808531424	-0.1077699055	-0.0346835987	-0.0087335969	0.1386200957	-0.0236543624	-0.0759723802	-0.0183118873	0.0847586011	0.0351030059	0.0484730916	0.1666962135	0.2268961021	0.0476215046	0.0951221814	-0.0163528791	-0.0217043953	-0.156291233	0.0459724204	-0.1436572514	0.0038115813	-0.0402187467	0.0010540748	-0.0276350054	-0.1171480595	-0.1263909628	0.1606312887	-0.0637390999	0.1197547036	0.1178678731	0.1147451459	-0.000115772	-0.004593492	2.1100168754064e-05	1.3403155984e-08	-0.0159478	-0.015331649	0.00025433232484	0.0002350594610592	0.0852601	-4.889999999989347e-05	0.00726928465201	2.3912099999895813e-09	-0.000991744	-7.219499999999994e-05	5.2121180249999915e-09	9.835561615359998e-07	-0.000619415	-0.0006871849	3.83674942225e-07	4.722230867880101e-07	-0.000149134	-0.0004071609999999	1.6578007992099998e-07	2.2240949956000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67755.1552268508	-95.60458247162752	9140.236189574223	4590761059.814647	87044.78978849712	-508.9061536287045	7576795429.323652	258985.47320116256	65560.11727650317	-45.16405261075124	4298128977.308849	2039.791648226706	69979.06489926843	71731.64110029751	1.26123	22.714724	0.057969188	0.0318909	0.0151345388	0.128123254	0.0029029859	0.0384952941	-0.1038890573	-0.0744934437	0.097957935	0.0301068899	0.0094286577	0.1719867348	0.0057797865	0.0760110701	0.029508704	0.019823679	0.1754182423	-0.0466692286	0.0938514709	-0.054000951	0.082752289	-0.0433460614	-0.0262533249	0.0205055947	-0.0491076875	0.0319188846	-0.0575058461	-0.0402051055	-0.0120694926	0.0757975515	0.0174022765	0.0178559125	0.0256223401	-0.1324528724	-0.1210302811	-0.0384044573	-0.1249011723	-0.0735573926	-0.1968346827	-0.1080015008	0.0601548661	-0.1503596473	0.0175373784	-0.0676733856	0.1094227604	0.002249829	-0.1458879268	0.0077118587	0.1390368476	0.0932640219	0.0637102013	-0.0142195829	0.0856419662	0.0306707446	0.038435149	0.0095450121	0.0671434918	0.0078105879	-0.0468674534	-0.0479562128	-0.0902224358	-0.0682350391	0.0480225324	-0.1321440731	0.1194434321	0.1166309242	0.111992364	-0.0026223	-0.002506528	6.282682614784e-06	6.876457290000001e-06	0.0143131	0.0302609	0.00020486483161	0.00091572206881	0.0788187	-0.0064414	0.00621238746969	4.149163396e-05	-0.00118761	-0.000195866	3.836348995600002e-08	1.4104175121e-06	-0.000555316	6.409899999999997e-05	3.083758598560001e-07	4.108681800999996e-09	-3.38918e-05	0.0001152422	1.3280764660840002e-08	1.14865410724e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67882.48150624447	127.32627939367376	16211.98142423587	4608031295.445622	87862.10453073602	817.3147422389011	7719749412.569983	668003.3878810413	65615.68207575158	55.56479924841551	4305417734.266108	3087.446915516717	70088.50045981974	72944.620938177	1.213851	21.861441	0.081515285	0.0468948	-0.1145052697	-0.0009758149	-0.0247230117	0.0673533883	0.0393977026	-0.0446483565	0.142097828	-0.04587535	-0.1215858155	0.1281983837	0.0033286989	-0.0231316729	0.071251327	0.0728248229	0.1431489002	-0.0034781314	0.0154100378	0.0452012203	0.1601465151	0.1015945804	0.0063749583	0.0019191521	0.062610211	0.024517	-0.0254239162	0.086116586	-0.0588692244	-0.0738535853	-0.1339558183	0.0774686889	0.0945147749	-0.0534346788	0.0545317834	-0.0614164854	0.0314682893	0.0566875086	0.0093001878	-0.0676341933	-0.0029082113	-0.0773291654	0.1261940018	-0.0697283789	0.1239254401	0.0022648984	-0.0309837146	0.0447206056	0.0892499244	0.1060630267	0.1738334263	-0.0222769569	0.0923863003	-0.0323259651	0.0154150655	-0.0537117856	-0.1350625861	-0.0081388206	-0.02914585	0.0550381137	0.0292084101	-0.0498715092	-0.0846748488	-0.0342293017	0.1190702613	0.1151522399	0.1087174221	-0.00601074	-0.0033884399999999	1.1481525633599996e-05	3.612899534759999e-05	0.00912291	-0.00519019	8.322748686809999e-05	2.6938072236100008e-05	0.034705	-0.0441137	0.001204437025	0.00194601852769	-0.00144987	-0.00026226	6.878030760000002e-08	2.1021230169000003e-06	-0.000298564	0.000256752	8.914046209600001e-08	6.5921589504e-08	-9.13389e-05	-5.74471e-05	3.300169298409999e-09	8.342794653209999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67865.59785703167	-16.883649212802993	285.05761074098314	4605739372.492341	87993.79024037144	131.68570963542152	7742907120.866488	17341.12612218455	65634.95976068037	19.27768492879113	4307947942.786132	371.6291362137408	70155.42933783	72218.76402092885	1.038951	18.711493	0.046694955	0.0219161	-0.0435768551	-0.0876766808	-0.0384794538	0.0525901903	0.0579961269	0.0939426447	-0.0229185896	0.0054749573	-0.054623669	0.0955533757	0.0086507605	-0.0568865425	0.1047502969	0.01124461	-0.0577479962	0.057548143	-0.0086143013	-0.1016509739	0.0156174626	-0.0439672172	-0.0999805188	-0.0401253574	-0.0558827358	0.0691457989	0.0252393743	-0.0851579168	0.1148403232	0.0452168795	-0.0916675122	-0.1008274419	-0.0459699918	-0.1055833084	-0.0517850499	0.0018242495	0.0421466165	0.0406243486	0.0589511638	0.0091994852	0.0093985686	-0.0138848171	0.0976249457	-0.1002479806	-0.0788616893	0.1146202586	0.0039184537	-0.0495487419	0.0569713268	-0.0307609989	-0.0655036544	0.0079004093	0.0770765358	-0.0306309833	0.0902162005	0.0331335513	0.0701434802	0.0141789737	-0.0097692228	0.0161696697	-0.028318993	-0.0818185137	0.0069182434	0.0303181542	0.1186353847	0.1134348849	0.1049355893	-0.0190467	-0.01303596	0.0001699362531215	0.00036277678089	-0.00277938	-0.01190229	7.7249531844e-06	0.0001416645072441	0.0309908	-0.0037142	0.0009604296846399	1.3795281640000009e-05	-0.00146118	-1.1310000000000053e-05	1.279161000000012e-10	2.1350469924000004e-06	-0.000488587	-0.0001900229999999	2.38717256569e-07	3.610874052899997e-08	-0.000250856	-0.0001595171	2.5445705192410003e-08	6.292873273599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67877.5066093675	11.908752335832103	141.8183821961866	4607355903.504728	86865.04416375411	-1128.7460766173317	7545535897.570951	1274067.705479019	65615.14684038766	-19.81292029270844	4305347494.885635	392.551810525218	70118.2335093265	72330.24447692698	1.102207	19.850731	0.070920465	0.0378039	0.0690258586	-0.0404979839	-0.0250673061	0.0430405813	-0.0560763851	0.0733620742	-0.0336377021	0.025330474	-0.0928269748	0.0956261119	-0.0759406368	-0.0057112963	0.037645583	-0.0364096317	-0.1209310479	0.0789423508	-0.1321957666	0.0546268729	0.0619628977	-0.0942217593	-0.0957921523	-0.0695195353	-0.0415296897	0.0514143088	0.0597217052	0.0116788582	-0.1623731142	-0.1741607483	0.050113425	-0.0072289707	0.0932102761	-0.0131274167	-0.1090907458	-0.1391788736	0.0731575069	-0.1140146519	0.107752662	-0.1512125272	0.097910491	-0.0235010869	0.0241367586	-0.0628059851	-0.0347541945	0.0583578513	0.1352517911	-0.0557293702	-0.0755870914	0.0024010934	-0.0046414912	0.0350443697	0.0919450338	0.0855625724	0.1180301715	-0.1121605658	-0.0544914187	-0.0980486163	-0.1178158474	0.0410743808	0.0748639238	0.069393876	0.0200934818	0.0473503691	0.1181390277	0.1114824189	0.1006644984	-0.0107111	0.0083356	6.948222736e-05	0.00011472766321	-0.0082428199999999	-0.0054634399999999	6.794408155239836e-05	2.984917663359892e-05	0.0612009	0.0302101	0.00374555016081	0.00091265014201	-0.00161256	-0.00015138	2.29159044e-08	2.6003497536000003e-06	-0.000404127	8.445999999999996e-05	1.63318632129e-07	7.133491599999993e-09	5.15305e-05	0.0003023865	9.143759538225e-08	2.6553924302499998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67764.93511419106	-112.57149517643848	12672.341526258911	4592086431.030524	87540.52153148985	675.4773677357443	7663342910.005239	456269.67432321	65773.05995352057	157.91311313290498	4326095415.649411	24936.55129932565	70066.17444651602	71919.22501511678	1.171012	21.089914	0.07057663	0.0341398	0.064128573	0.1496769203	-0.0178256686	0.0331729898	-0.0636433529	-0.0681794685	-0.0375636358	-0.0645659718	-0.1412720024	0.014589892	0.0540641445	0.0859118791	-0.0064048392	0.067430136	-0.1251656997	0.0229259102	0.0142312501	-0.1356785928	-0.0551890033	0.0118616653	0.1425441951	0.0142232203	0.0630434373	-0.0319665056	0.1284984377	-0.0039720514	-0.1713882351	0.2266187769	0.1308605336	-0.0008502224	-0.1151983494	0.0469967317	0.0383710815	0.0389830635	0.0714232483	0.0266126738	-0.0052176721	-0.0897116298	-0.0307239268	-0.0914048137	-0.0855454541	-0.028737196	-0.0490774223	-0.0070112255	-0.0052988855	-0.1493854436	0.0182034243	0.0748462448	-0.0648744909	-0.0443629733	-0.1815272721	-0.0419758454	-0.1296385685	0.0399199191	0.0686746684	0.0580819626	-0.0621314991	0.1309069292	0.1043793209	-0.1220221523	-0.0145774518	-0.1635899918	0.1175814474	0.1092988885	0.0959240631	-0.00369982	0.00701128	4.91580472384e-05	1.36886680324e-05	-0.00413637	0.0041064499999999	1.7109556776900004e-05	1.6862931602499183e-05	0.0783954	0.0171945	0.00614583874116	0.00029565083025	-0.00191244	-0.00029988	8.99280144e-08	3.6574267536e-06	3.13715e-05	0.0004354985	9.841710122500002e-10	1.8965894350225e-07	0.00016144	0.0001099095	1.208009819025e-08	2.60628736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
