global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
67991.49548376241	n/a	n/a	4622843458.1184845	88084.31883138021	n/a	7758847223.988242	n/a	65555.48384644813	n/a	4297521462.341922	n/a	70202.97152985254	74056.28224262132	n/a	n/a	n/a	n/a	-0.0686874434	-0.0207153927	-0.0816457704	0.0012008965	0.0867574864	-0.0190850586	-0.0626022871	-0.0322263059	0.0214478714	-0.1383658136	-0.0332870827	0.0554352348	-0.0192233817	0.0699296176	-0.028315072	-0.0567573029	0.0326437436	-0.105958161	0.0153888019	-0.0281449639	0.0178862361	-0.063163387	0.042647769	-0.0347715314	0.1365024143	-0.0110955554	0.1206726449	-0.0353113152	0.0558026676	-0.0027607198	0.0176494715	-0.0660002516	0.0319007777	-0.0116733363	0.0022849296	-0.0283130467	0.0018889116	-0.0650043043	0.1340309962	-0.005038566	0.0329608025	-0.0558399685	0.0375676216	-0.0422915809	0.1115342737	0.0442563695	0.0510385898	-0.0391336054	0.0322733508	-0.0533322353	0.0742793928	0.0120871247	-0.147830506	0.042716193	-0.0096289479	0.0925572629	-0.0407207393	0.0633042134	-0.1584085049	0.0324129547	-0.1327168277	0.0426200139	-0.0578065355	0.030438306	-0.0450400159	-0.0038754497	0.0253210452	-0.0441845552	0.0348946575	-0.0127682471	0.0472388905	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.00963643	n/a	n/a	9.28607831449e-05	-0.0135161	n/a	0.00018268495921	n/a	-0.0317468	n/a	0.00100785931024	n/a	0.00177074	n/a	n/a	3.1355201476e-06	8.79406e-05	n/a	7.73354912836e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68065.0029895856	73.5075058231887	5403.35341234612	4632844631.972297	89742.49695638022	1658.1781250000058	8053715759.965912	2749554.694228535	65905.991080058	350.5072336098674	4343599660.244684	122855.32081284215	70491.12054711593	73322.85677998763	1.589458	28.808697	0.0638982	0.0483279	0.129077881	-0.0761406602	-0.0707986337	0.0120808766	-0.0690641256	-0.1146873201	-0.039485113	-0.0411609636	0.0436364148	0.0463823345	-0.1313040046	0.0954745062	0.1439011378	0.0980073047	0.0100654857	0.0198859904	-0.0167127899	-0.0496623114	-0.0007583348	0.0193703575	0.0778371397	0.0052862802	0.0416860067	-0.0516658199	0.0123327543	0.0313341889	-0.0197493335	0.0473362335	0.138390189	-0.0134011857	-0.020531107	0.1190724101	-0.0032353211	-0.0957512779	0.0262361937	-0.0300828256	0.0404932647	-0.0030871472	0.0990454064	0.0103955502	0.0754518593	0.0444690549	0.0294008474	-0.1031321981	-0.1131726777	0.0259126632	-0.0465399761	-0.1003688975	0.015354383	-0.0386996383	0.0844902585	0.0158884835	-0.0777684681	0.0427587635	-0.0916361039	0.0682364823	0.0079165484	0.0367895952	-0.1147126324	-0.0168685783	-0.0284097328	-0.0353771461	-0.0104115611	-0.0513576024	0.1256698964	-0.0785172301	0.0561744252	-0.0146729107	-0.0105469063	0.0555786281	0.0101275437	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0080478	-0.0015886299999999	2.523745276899996e-06	6.476708484000001e-05	-0.00532795	0.00818815	2.83870512025e-05	6.70458004225e-05	-0.033076	-0.0013292	0.001094021776	1.766772640000007e-06	0.000824794	-0.000945946	8.94813834916e-07	6.80285142436e-07	5.36732e-05	-3.42674e-05	2.88081239824e-09	1.17425470276e-09	7.563099999999998e-05	7.563099999999998e-05	5.720048160999997e-09	5.720048160999997e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68024.18998834268	-40.81300124291738	1665.7010704543757	4627290423.570141	88497.63570149739	-1244.861254882824	7831831524.754946	1549679.5439084396	66002.38315480026	96.39207474226714	4356314582.113062	9291.432073118816	70624.86365470798	73117.93891759824	1.602922	29.052731	0.05130665	0.0298872	-0.035624149	0.0983503756	-0.0436252642	0.0137872772	-0.0016836118	0.0996448772	-0.0301024697	0.0926172549	0.018028434	0.161818568	0.0495856926	0.0552992007	-0.1876446466	0.0305492023	0.0436557844	0.0026178299	-0.1224922959	-0.0051931489	-0.0456338639	0.0538778786	0.0688488029	-0.040864007	-0.0809980722	-0.0027858938	0.0461612508	0.0585121302	-0.1327234935	0.0212825476	0.123565062	-0.0547277502	0.1732993385	0.001298352	0.0447194043	-0.0087528658	0.0194124844	0.1134480759	0.1096674433	0.1184462398	0.0594396672	0.1653379026	0.0292748476	0.0539631591	0.0787060916	0.0879162216	-0.0990672108	-0.0992577814	0.1555279989	-0.0400261282	0.0285699961	0.1163202572	0.0203236189	0.0288346329	0.0332938329	0.0101813431	-0.0939786516	0.0235024794	-0.0580767077	-0.0712780452	-0.0184271809	-0.1898686573	0.0815875527	-0.0368156355	0.0250457887	0.1261083989	-0.0010819818	-0.001359658	0.0722208964	0.0333007383	-0.0351937673	-0.0293378303	-0.0231023381	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0080989	5.109999999999837e-05	2.611209999999833e-09	6.559218120999999e-05	0.00142979	0.00675774	2.0442994441e-06	4.56670499076e-05	-0.0211017	0.0119743	0.00044528174289	0.00014338386049	0.00134596	0.000521166	2.71613999556e-07	1.8116083216e-06	-0.0	-5.36732e-05	0.0	2.88081239824e-09	0.0	-7.563099999999998e-05	5.720048160999997e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68078.05451571044	53.86452736775391	2901.3873085515097	4634621506.644042	88577.28878173829	79.65308024089609	7845936087.923459	6344.613191862631	65775.95739871939	-226.42575608087645	4326476571.718147	51268.62301679656	70538.848906506	74384.16277721249	1.173378	21.267315	0.0809030599999999	0.0375373	-0.0703002812	-0.0367771019	-0.0517550659	0.1237951498	0.0903112172	-0.0271833147	0.099164396	0.17432633	0.0365529398	0.0327296204	0.0600667569	-0.0660920001	0.0504695884	0.0152701404	0.0168979163	0.1004320536	-0.0531268832	0.0967996175	0.1299639502	0.0841246169	0.1151085732	0.0020477807	0.0255438307	0.1339851347	0.0521533244	0.080284148	-0.0337466361	0.0054109272	-0.0622429175	0.1142176628	-0.011856618	-0.0510530937	0.1119898591	0.1225897464	-0.0490745596	-0.0068333655	-0.0339035582	0.087823032	0.0267021421	3.5198e-06	-0.0281656354	-0.0464425656	0.036884076	0.0473100533	0.0391655435	-0.1352339705	-0.0659702002	-0.0712639556	0.0689363729	-0.0212414518	-0.0071722178	-0.0645192072	0.0241805884	-0.0377602474	-0.1690522881	-0.0950142106	0.0198121493	-0.0631892238	-0.0352904195	-0.0108859255	0.0082974091	0.0951682284	0.0541502638	0.1231126703	-0.1029616649	-0.0184388955	-0.131873231	-0.0235594941	0.1303647808	-0.132400092	-0.1162915775	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0126002	0.0045013	2.026170169000001e-05	0.00015876504004	0.0274911	0.02606131	0.00075576057921	0.0006791918789161	-0.0292297	-0.008128	0.00085437536209	6.6064384e-05	0.000824794	-0.000521166	2.71613999556e-07	6.80285142436e-07	0.000101529	0.000101529	1.0308137841e-08	1.0308137841e-08	-0.000221554	-0.000221554	4.9086174916e-08	4.9086174916e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68082.17274218054	4.118226470105583	16.95978925907829	4635182245.296111	89420.60405273437	843.315270996085	7996044429.155895	711180.6462952003	65805.44200527546	29.484606556070503	4330356197.509671	869.3420237662757	70500.23007119796	74317.65699382596	1.311255	23.766306	0.04645631155	0.0282808	0.0772433661	-0.0275532803	-0.0683237955	0.0806399897	-0.0298609294	-0.0744702637	0.0697911372	0.0049639088	-0.1248066901	-0.0037653901	-0.0680979016	-0.0179813443	0.0177772842	-0.0562033594	0.029905436	0.0582014529	-0.0202895702	0.1651888658	0.0510240209	-0.0482832129	-0.0793527211	-0.0259360334	0.0650023538	0.0688483671	-0.0238628552	0.0269859169	-0.0118462702	-0.0368351274	0.017220642	0.0597524384	-0.0728543556	0.1820560158	-0.0215637544	0.008362258	-0.0193506673	-0.1677492518	0.0858444252	0.012408309	-0.1328732288	-0.0174127942	0.032161346	-0.0379873706	-0.0654929392	-0.0419910602	-0.010309144	0.0231937633	-0.0816984153	0.0674411799	0.0863440779	0.0747344002	-0.0059077669	-0.043136461	-0.0035810711	0.0349023602	-0.1540499441	0.0657688879	-0.0421843508	-0.0276577856	0.1543693697	0.0050911368	-0.044349908	0.062636778	-0.1243855993	-0.0030935231	0.037706763	-0.0572737306	-0.0708506138	0.0100228186	-0.0281788129	0.0530931202	0.01687947	0.1023139614	0.1014639107	0.1000523871	0.0980872016	5.83845e-06	-0.01259436155	0.0001586179428521	3.40874984025e-11	0.0306324	0.0031412999999999	0.00093834392976	9.867765689999998e-06	-0.0541598	-0.0249301	0.00293328393604	0.00062150988601	0.000824794	0.0	0.0	6.80285142436e-07	0.00013932	3.779099999999999e-05	1.94100624e-08	1.428159680999999e-09	-0.000143534	7.801999999999999e-05	6.087120399999998e-09	2.0602009156000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68122.40251169888	40.22976951833698	1618.4343554985153	4640661723.965918	88883.85946044922	-536.7445922851475	7900340472.584889	288094.75734734925	65716.60666176707	-88.83534350838454	4318672391.137408	7891.71825625268	70435.45894145744	74494.38722565018	1.453407	26.342791	0.09094059655	0.0490716	-0.0574865843	0.0832084655	-0.1250159664	-0.0590854263	-0.0170136565	0.0897393378	-0.0850033395	0.0231440823	-0.0592941246	-0.0376484269	0.0625903239	0.0772020833	-0.0815089812	0.0533529412	0.1056342275	0.1872365204	0.0599941833	-0.1761781912	0.0224605842	-0.106276064	-0.0109179007	-0.0010914955	0.0362100717	0.0287643393	0.0044449455	0.0437351927	-0.038095782	0.0559207486	-0.0670854941	0.0539707776	-0.027558019	-0.0005227074	0.0247853719	-0.030752454	-0.0525388921	-0.0514152015	-0.1161499488	-0.046170405	-0.0615000418	0.1033269041	-0.1343186536	0.0519659492	0.0551496654	0.0346647277	0.0154657985	0.0746457129	0.1455448484	-0.0163726951	0.0753129698	-0.0630954721	0.0810106028	-0.0889934228	0.0987135537	0.0238199901	-0.0186336578	-0.0814857312	0.0188951362	0.0509827851	-0.0575605773	-0.0221590528	-0.0770565368	-0.1884795451	0.0737863375	0.0926060469	0.0810127221	0.0920288973	0.0243804882	-0.0496677883	-0.0576255859	-0.0334815325	-0.1478864975	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00230706	0.00230122155	5.295620622184403e-06	5.3225258436e-06	0.00323337	-0.02739903	1.0454681556900002e-05	0.0007507068449409	-0.0206913	0.0334685	0.0004281298956899	0.0011201404922499	0.000639783	-0.000185011	3.4229070121000004e-08	4.09322287089e-07	0.000462051	0.000322731	2.13491126601e-07	1.0415529836100003e-07	-9.58391e-05	4.769490000000002e-05	2.2748034860100013e-09	9.18513308881e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67989.26718744492	-133.1353242539626	17725.014564207766	4622540452.685774	88811.04785970053	-72.81160074869695	7887402221.938018	5301.5292035876455	65748.58178962629	31.97512785921572	4322876007.3471775	1022.4088016131932	70171.20041742965	74373.73217482517	1.21126	21.95392	0.0469037322	0.0263613	-0.0365743831	-0.0831897348	-0.0721593785	-0.0154980117	0.0434264121	-0.0637844277	-0.0782583704	-0.0371089088	-0.0739453051	-0.0098974725	-0.0795642071	-0.0037083119	-0.0480992248	-0.0422697508	0.0059992024	-0.1216590518	-0.0115923098	-0.0482341749	0.0105574029	-0.0557778337	-0.0069703645	-0.051848099	0.0544975243	0.0972784438	-0.001765801	-0.1447119519	0.0314227124	0.0691903376	0.0751537906	-0.0721624381	0.0977557582	-0.0442636987	0.0142478185	0.0435081694	-0.0037957017	0.0442519638	0.0039100841	-0.0109572685	0.0339259743	-0.0279005437	-0.0561810092	-0.0593788001	-0.0589259372	-0.0988116596	0.0113623237	-0.0592460278	0.0763986146	0.0490063438	-0.0452685133	0.0063060973	-0.0890086645	0.0483166584	0.0353510631	0.0107080963	0.0384308408	-0.0542420663	-0.1404600581	0.0388069261	-0.0958266539	0.0552601995	-0.0139701157	0.0320376038	-0.0892124749	-0.0126429572	-0.0573911769	0.0495330957	-0.0269348368	-0.0032857785	0.0243530925	0.0385702334	-0.0089048672	0.102005852	0.1002367339	0.0973108962	0.0932621027	1.71128e-05	-0.0022899472	5.243858178787841e-06	2.9284792384e-10	0.00322983	-3.540000000000227e-06	1.04318018289e-05	1.2531600000001606e-11	-0.0138355	0.0068557999999999	0.00019142106025	4.7001993639999984e-05	0.000750965	0.000111182	1.2361437124000008e-08	5.63948431225e-07	-0.0	-0.000462051	0.0	2.13491126601e-07	-0.000277695	-0.0001818559	3.3071568364810004e-08	7.7114513025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67926.54120877449	-62.7259786704235	3934.548400162424	4614015000.587339	90328.25535481772	1517.2074951171962	8159193715.445157	2301918.583239797	65868.56069285599	119.9789032296976	4338667287.748453	14394.937220201144	70530.19562271106	73597.53410660823	1.497085	27.134457	0.1080892072	0.0508795	0.1323285182	0.0212340663	0.022627226	0.019866965	-0.1145122362	-0.0659048993	0.0285800638	-0.0415372067	0.0590116317	0.0765028918	-0.0414018564	0.0402084785	0.111452179	0.0504807559	-0.0400778968	-0.0965079413	0.0038787317	-0.0104572429	0.0615547186	0.0310646408	-0.0060947745	-0.0946702765	0.0448837327	-0.1042287454	-0.000997701	0.0238361232	-0.0712012015	-0.0055348442	0.0066323774	0.0007493768	-0.0122315543	-0.08318805	0.0751888141	0.0405858539	0.0080230678	-0.0291935153	0.074877955	0.0159053082	0.1521261302	0.0099247407	-0.0380798312	0.053713694	-0.03989524	-0.026207297	-0.1070521303	0.022601455	-0.0766749544	-0.0456444283	-0.050751379	-0.0364478273	0.0419775087	0.0779735967	-0.0577766434	-0.0332822945	-0.0182964228	0.0258679476	-0.1246873407	-0.0640460175	0.0154891534	0.1154877997	0.0069434617	-0.089558892	0.0069942415	-0.0178546385	-0.0343710701	-0.0849513819	0.0122431491	0.0138526195	0.0411577023	-0.063642062	-0.0277593924	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.013409	0.0133918872	0.0001793426427775	0.000179801281	0.0293516	0.02612177	0.0008615164225599	0.0006823468679328	-0.0306808	-0.0168453	0.00094131148864	0.00028376413209	0.000407208	-0.000343757	1.1816887504900004e-07	1.65818355264e-07	-0.0	0.0	0.0	0.0	0.000413153	0.000690848	4.772709591039999e-07	1.70695401409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67836.71922727575	-89.82198149873875	8067.988360359766	4601820475.520244	88257.22706502279	-2071.0282897949364	7789338129.206991	4289158.177130939	65828.73569386276	-39.82499899322284	4333422443.052442	1586.0305448101997	70539.8208436988	73319.45586407628	1.58707	28.765415	0.06158635	0.0366425	-0.0773119262	0.0881332561	0.0452536007	0.0315347565	0.0133378366	0.1313746534	0.0388535781	0.0558897933	-0.0185228908	0.0652440357	0.1394961043	-0.0056583131	-0.0904957717	0.1489437846	-0.0048156529	-0.035689302	-0.1001932346	-0.0402568732	-0.049467545	0.0041241971	-0.05152118	-0.1290021173	0.0614438442	-0.0759368628	0.0316923589	0.069734654	0.0599761935	-0.0250993764	0.1026075488	0.0461928819	0.0335943836	0.0841982181	-0.1174839059	0.002577344	-0.0483675856	0.0044614495	-0.0482247711	-0.1339528015	0.0211021691	0.0119455582	-0.0732885636	-0.0327462198	0.0329255029	0.1382083209	0.0061189995	-0.0501377307	0.0640171609	-0.028731576	-0.0110318127	0.1185177079	0.0826433913	0.0027818557	0.0251129153	-0.0474156873	0.0370168843	0.119521461	-0.0275216885	0.0116534083	0.0596725927	0.1137515696	-0.0274159375	-0.1273459417	-0.004246466	0.0145897615	0.038661997	0.0321554065	-0.0371049092	-0.0329354603	0.0717210225	0.0835701082	0.118604013	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0201057	0.0066967	4.484579089e-05	0.00040423917249	0.031545	0.0021933999999999	0.0009950870249999	4.811003559999992e-06	-0.0282029	0.0024779	0.0007954035684099	6.139988410000008e-06	0.000872115	0.000464907	2.1613851864900006e-07	7.60584573225e-07	-0.0	0.0	0.0	0.0	-0.000126307	-0.00053946	2.910170916e-07	1.5953458249000003e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67830.89241280315	-5.826814472602564	33.95176689813069	4601029965.517276	88037.48682657878	-219.7402384440065	7750599086.740032	48285.77239142885	65601.94421009182	-226.79148377093952	4303615084.144	51434.377111024325	70277.04375293646	73799.86132998689	1.121299	20.323378	0.0271762	0.015153	-0.0478758897	-0.04624734	0.0072872014	0.0235624296	0.0820351042	-0.0073385463	0.100197209	-0.027914779	0.0027318779	-0.0647121445	0.0668391669	-0.0257343459	-0.0567470035	0.0151232009	0.0095422815	-0.021091724	-0.0148791726	0.1563478771	-0.0201986634	-0.0554185172	0.1382504663	-0.1331524736	0.0256130823	-0.0177468862	0.040067135	0.0335129728	0.0057517245	-0.0550360994	-0.0708504196	0.0484024199	-0.1229912346	-0.179903112	-0.046741291	0.0734474801	0.0356129103	0.0438996859	0.0088456192	-0.1669724231	0.0795122661	-0.0221569904	0.0091248395	0.0403828785	-0.1043729398	0.0232799396	0.0970543	-0.030446882	-0.0243806935	0.0072712465	0.0070975803	0.0527087867	-0.0314026898	0.1065402197	0.0483499696	0.0454177923	-0.0511566647	0.1349949058	0.0335184774	-0.1327425126	-0.0354158683	0.0708768402	-0.0416025057	0.0532489341	0.0501183619	0.0576699422	-0.1196424728	-0.0765734075	-0.0406339219	-0.0750291896	0.0192076637	-0.0700097695	-0.0709546076	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.020101	-4.699999999999843e-06	2.2089999999998525e-11	0.000404050201	0.0264838	-0.0050611999999999	0.0007013916624399	2.5615745439999985e-05	-0.0316139	-0.003411	0.00099943867321	1.1634921000000004e-05	0.000649517	-0.000222598	4.9549869604000035e-08	4.21872333289e-07	-0.0	0.0	0.0	0.0	-0.000277695	-0.000151388	2.2918326544e-08	7.7114513025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
