global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
67926.05384934128	n/a	n/a	4613948791.543611	87036.77712216052	n/a	7575400571.812645	n/a	65333.293581685866	n/a	4268439250.230756	n/a	70557.5809020533	72834.3925403235	n/a	n/a	n/a	n/a	-0.0709076644	-0.0118150272	-0.0050182207	0.0190518993	0.066591529	0.0313900988	0.004967315	0.0549330331	-0.0619753234	-0.0528786873	-0.0443101284	0.0463998179	-0.0241785629	0.0533386215	-0.0873995692	0.0813408346	-0.1733277706	0.0108795744	-0.1085850621	0.0348963176	-0.0359952642	0.0835509308	-0.0240019047	0.025272178	-0.025005468	0.0147613101	-0.0170346977	-0.0809966661	0.008403295	-0.0517013309	0.0560380797	-0.0182096474	0.0440074775	-0.0442319101	0.0550542297	-0.0917529145	0.0347721882	-0.086428202	0.1438331157	-0.1176723563	0.0926075019	-0.1167978505	0.129249796	-0.0497834989	-0.0824761772	-0.0621756216	-0.0435505887	0.0248007463	-0.1119115493	0.0879713324	-0.0694754391	0.1876785328	-0.0298683965	0.0603080811	-0.0444587194	0.0249531377	-0.037330032	0.0497948634	-0.026090892	0.0187906746	-0.0367580052	0.0949505124	-0.0188477669	0.0069923832	0.1208850481	-0.0861269681	0.0591931706	-0.0462188859	0.0642350212	-0.0220189077	0.083104041	-0.0395108219	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0197465	n/a	n/a	0.00038992426225	0.00462648	n/a	2.14043171904e-05	n/a	-0.02244	n/a	0.0005035536	n/a	-0.000458267	n/a	n/a	2.10008643289e-07	-0.000443725	n/a	1.96891875625e-07	n/a	-0.00102067	n/a	n/a	1.0417672489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67947.71089715487	21.657047813598183	469.0277200004778	4616891416.163339	88441.54585823765	1404.768736077123	7821907033.794752	1973375.201859719	65639.55073746886	306.25715578299423	4308550621.016748	93793.4454682892	70420.74845883915	71928.97228255362	1.408557	27.219162	0.08737784	0.0482761	0.10830807	-0.063937768	0.0521040717	-0.0692006151	-0.0674063955	-0.1225807324	-0.0233706033	-0.1138196047	0.0010364649	0.0527082642	0.168461592	-0.0011722391	-0.0612509737	-0.0410777457	0.0486499228	0.059078339	0.0336911217	0.0435000313	-0.0538493482	-0.0032599566	0.0728305126	-0.1134522765	0.0072901298	-0.0619090882	-0.062210402	0.06482576	0.0984107148	0.0457232824	-0.1259603694	0.0345552504	0.0457215443	-0.0781023644	0.0245545353	-0.0645588814	-0.0299081057	-0.041001074	0.0303474946	-0.0706741176	0.1137499778	-0.0612532196	-0.0979406118	-0.0036175539	0.0282016798	0.0727794601	0.1369247649	0.052796291	0.0300877204	-0.0348565806	0.0428717235	0.0644716873	0.0514867079	0.0152181699	-0.0624970274	0.0289654191	-0.0057612519	0.1007496191	-0.0526247086	-0.106520514	-0.0111619136	0.0350902728	-0.0632351015	0.0002095228	0.0123243815	-0.0194006865	-0.1311745303	0.0097869823	-0.0144676626	-0.1282160655	-0.0138972023	-0.0227218832	0.1108161369	0.0918063078	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0197018	4.470000000000168e-05	1.9980900000001502e-09	0.0003881609232399	0.0119162	0.00728972	0.00014199582244	5.3140017678400006e-05	-0.00260253	0.01983747	6.7731624009e-06	0.0003935252160009	0.00037823	0.000836497	6.997272310090001e-07	1.430579329e-07	-0.00061105	-0.000167325	3.7338210250000003e-07	2.7997655625000005e-08	-0.000820373	0.000200297	4.0118888209e-08	6.73011859129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67808.17362100087	-139.53727615400567	19470.65143647924	4597948409.815798	88245.93947665663	-195.60638158101935	7787345834.117744	38261.85651521936	65624.20148563979	-15.349251829073182	4306535820.627848	235.59953171230643	70539.58557740184	70906.88272198371	1.313641	25.384991	0.047747127	0.0268612	0.0654113373	0.0712935911	-0.002084224	0.0535360822	-0.0978936176	0.0329778761	-0.0112717576	0.0718401695	0.0658233516	0.1128171825	-0.015132217	0.0336798371	-0.0644622587	-0.0353282575	0.0309972448	0.0323811688	-0.0445953804	0.0228339505	0.0085949812	-0.0291027864	0.0893530611	0.0658082221	0.0038449142	-0.0476101551	0.0543877175	0.0221800308	0.0363606902	0.0622533677	0.0644539545	-0.01197258	0.1314286859	-0.0576748559	-0.1236251953	0.1018125971	-0.0027680068	-0.0905218419	-0.0670481727	-0.0021658934	0.17520219	0.0540041768	0.0908854761	-0.0626450048	-0.0222134676	-0.0551825349	0.0011028892	0.1198221465	-0.0047880407	0.0067585673	0.0026365572	-0.0405560628	0.0404661598	0.05479415	-0.0399897208	-0.0321354599	0.0264129881	-0.041145719	-0.0538963324	0.009876619	-0.0828857196	-0.0093638744	-0.0019144627	0.0293838826	-0.0803848798	0.0078665946	0.1766155488	-0.1533993394	0.0411093088	-0.0457236829	0.0218334733	0.0667037161	0.0533656025	0.1465112822	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0197097	-7.900000000001656e-06	6.241000000002614e-11	0.00038847227409	-1.4747e-05	-0.011930947	2.1747400899999998e-10	0.0001423474963168	0.0164294	0.01903193	0.00026992518436	0.0003622143595248	0.000210029	-0.000168201	2.8291576401000005e-08	4.4112180841e-08	-0.000443724	0.000167326	1.96890988176e-07	2.799799027600001e-08	-0.000820373	0.0	0.0	6.73011859129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67976.0136758093	167.8400548084319	28170.28399809742	4620738435.253813	87434.09366371737	-811.8458129392529	7644720734.795702	659093.6239869965	65332.252578222295	-291.9489074174926	4268303226.9446335	85234.16454226767	70496.56725981602	72428.78831625884	1.722613	33.288021	0.477351187	0.311668	-0.0700170573	0.0703085438	-0.009480218	-0.0154879666	-0.022408368	0.0913302463	-0.0132638494	0.0619666556	-0.0124119345	-0.0227403431	-0.1459021912	0.0267356799	0.1742398962	-0.0634490915	-0.0395484012	-0.1058192896	0.2390070938	0.0494434856	0.0376449216	0.0428465233	0.1093197977	-0.0247365259	0.0930490935	0.0769823128	-0.0504044204	0.0095928592	-0.0266393993	-0.094906948	-0.024602903	0.0217968234	0.010343531	-0.0058863584	-0.2047781184	-0.0337309084	0.2422069344	-0.0432017319	-0.0042779368	-0.0899180726	0.0291819974	0.0353379308	-0.0122972727	0.0199308024	-0.033787041	-0.1189590873	-0.0974275572	-0.016746282	-0.0518239963	0.0386417254	-0.0539990566	-0.1573525048	-0.1040782309	-0.1798766418	0.225803548	0.1002437077	0.0567611721	0.0461068779	0.0258847982	-0.1611771108	0.0271544977	0.0047520307	0.2493130294	-0.1692731254	0.1148146596	-0.0021286341	-0.037802815	-0.1026486299	-0.0593254368	-0.0202856952	0.1847051681	-0.0696213513	0.0438286612	-0.1305463092	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00719656	0.0125131399999999	0.0001565786726595	5.17904758336e-05	0.0177616	0.0177763469999999	0.0003154744345599	0.0003159985126644	-0.049603	-0.0660324	0.002460457609	0.00436027784976	-0.00579786	-0.006007889	3.6094730236321e-05	3.36151805796e-05	0.000498081	0.000941805	2.480846825610001e-07	8.86996658025e-07	-0.000149481	0.000670892	4.50096075664e-07	2.2344569361e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67800.44073741559	-175.57293839371414	30825.85669620294	4596899764.187803	86677.11411662275	-756.9795470946265	7512922111.586042	573018.0347195858	65302.93968905666	-29.3128891656379	4264473932.0325713	859.2454712369716	70217.06642847828	71808.3435924602	1.268424	24.511208	0.1655861	0.111768	-0.0780397498	-0.0645812342	0.031866239	-0.045244908	0.0887472775	-0.0026047679	-0.059656919	-0.0406624179	0.0579910856	-0.0927453724	0.0194677894	-0.0265824333	0.1480462253	0.0007480942	-0.0298758363	-0.0058500423	0.1171214016	-0.0363083583	0.0354902097	-0.0486528763	-0.0298770301	0.0373851038	0.0338847029	0.0997328084	0.0867033411	-0.2762984352	0.1021872488	0.1392845912	-0.0220807783	0.0705263101	0.0428201103	-0.026418544	0.0362578678	-0.0743729739	0.0167315724	0.0355931476	0.0316785146	-0.1016341151	0.026594473	-0.0485170348	-0.0148083741	-0.0402290174	-0.0807721245	-0.04861504	0.0068312253	-0.1049867974	-0.0365460226	0.0490867191	-0.0506999477	-0.0631993631	-0.0916469125	-0.1267274857	-0.0003183502	-0.0202621968	0.051641249	-0.1385810624	0.027329056	-0.083037174	0.0761326358	0.1209264244	3.3185e-05	0.0238902554	-0.0317136576	0.0822354928	-0.0523381624	0.0337269839	-0.0378222191	-0.0343769685	-0.1832435986	0.1482330925	0.079275894	-0.0902384281	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00548541	0.00171115	2.9280343225000022e-06	3.00897228681e-05	0.0173774	-0.0003841999999999	0.00030197403076	1.4760963999999825e-07	-0.0178797	0.0317233	0.0003196836720899	0.00100636776289	-0.0036661	0.00213176	4.544400697600001e-06	1.344028921e-05	0.000179497	-0.000318584	3.2219173009e-08	1.01495765056e-07	-0.000334486	-0.000185005	3.4226850025e-08	1.11880884196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67895.87117729068	95.43043987509736	9106.968854754572	4609849322.923252	87848.25528726233	1171.1411706395884	7717315957.016015	1371571.6415670654	65563.70502218245	260.76533312578977	4298599416.235752	67998.55896020411	70250.64619096168	70763.51249044166	1.321532	25.537481	0.0715718049999999	0.0430648	0.0752276848	-0.1113798423	0.0370962654	-0.025652382	-0.0115815127	-0.1358706734	-0.0369322247	-0.0060213454	0.0737631154	0.0331138819	0.0921608165	-5.2386e-06	0.0465123147	0.0669311193	0.004853656	-0.151334942	0.0186431354	-0.0367186428	0.095256145	0.0370284765	0.0039362303	-0.0372747562	-0.0199395406	-0.0009831082	-0.052502663	0.0113189702	-0.0881146839	0.0035708547	0.0230387807	0.0612565467	0.113467602	0.0779084112	-0.0765388677	-0.0463816503	-0.0354383939	0.0757415759	0.0129855508	-0.2311557276	-0.0289978107	-0.1022351174	0.0033427829	-0.0360855946	0.0111717974	-0.0528943463	0.1394346735	0.0259962597	0.0053137177	0.0509465881	0.0235152246	0.0080566049	0.0129058529	-0.1106252779	0.0473968219	-0.021397255	-0.0135186788	0.0090979019	0.062858432	0.0167807524	0.1258690455	-0.0041570877	0.0109693628	-0.0195530614	0.1239597578	-0.0468214026	0.0625656307	-0.0357423916	0.0525105081	0.055203091	0.0415105338	0.0898875936	0.0944917739	-0.1153287272	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0111974	-0.00571199	3.26268297601e-05	0.00012538176676	0.0245477	0.0071702999999999	0.0006025895752899	5.141320208999997e-05	-0.00308989	0.0147898099999999	9.5474202121e-06	0.000218738479836	-0.00288438	0.0007817199999999	6.110861583999994e-07	8.319647984400001e-06	8.32229e-05	-9.62741e-05	6.926051084410001e-09	9.26870233081e-09	-0.000334486	0.0	0.0	1.11880884196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67796.71215882154	-99.15901846914494	9832.510943764228	4596394179.5461	89055.36119183767	1207.1059045753354	7930857357.008667	1457104.6648606388	65575.1783254203	11.47330323785718	4300104012.410673	131.63668718782407	70628.7161863382	71120.45102654223	1.277437	24.685383	0.0808841449999999	0.0394067	0.0870029287	0.078120993	0.0056666975	0.05354711	-0.1305299439	0.0288480752	0.0511430141	0.1021094496	0.0031590001	0.1089482997	-0.052189235	-0.005867713	0.0902730139	-0.1274105386	0.0161975801	-0.068331614	0.0465350569	-0.0372058783	0.0442749973	-0.0909729117	0.0574445834	-0.0033415889	0.0192337816	0.0757882195	-0.089640179	0.0582310774	0.1293315702	0.0081979856	0.0549078431	-0.0234801699	-0.1468658116	-0.0413909124	0.0645162506	0.0560019077	-0.0120839619	-0.0251839048	-0.0308518201	0.0788679872	-0.0446056881	0.0077309127	0.0599976424	-0.0543864036	-0.0446124867	0.0454694042	-0.013218113	0.1214627189	0.0359358822	0.0156851408	-0.0853939373	-0.0967930931	0.0135720781	-0.107799951	0.0680774166	-0.0521173909	0.0571627858	-0.0494298938	-0.0021452959	-0.0627882711	-0.0218807319	0.0730905308	-0.0622724548	-0.0596515779	0.0719934348	0.0835871681	-0.0616887927	-0.1011430358	0.0657362346	-0.0126191069	-0.0143040773	-0.0848790552	-0.1056031736	0.0214232469	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00470268	0.01590008	0.0002528125440064	2.21151991824e-05	0.0460596	0.0215119	0.0021214867521599	0.00046276184161	0.0147635	0.01785339	0.00021796093225	0.0003187435344921	-0.00288438	0.0	0.0	8.319647984400001e-06	-3.41564e-05	-0.0001173793	1.1666596609599999e-09	1.377790006849e-08	6.05102e-05	0.0003949962	1.5602199801444004e-07	3.6614843040399995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67837.45457094186	40.74241212032212	1659.9441453821703	4601920242.6646	86953.22243368003	-2102.138758157642	7560862891.601036	4418987.358548553	65449.69571139477	-125.4826140255318	4283662668.714167	15745.88642268059	70540.44890607217	71465.21011479216	1.236266	23.88978	0.168586095	0.110309	-0.0645799659	0.0780989078	0.0221895861	0.0136855648	0.0214503025	0.0814816591	-0.0379779487	0.0444672285	-0.0103760787	0.0113812162	-0.0789772025	0.0660276206	-0.0369315454	-0.0521745643	-0.035705333	-0.1067179397	0.0593643322	-0.110471949	0.0455174561	0.0308246102	0.0007762324	0.0329390823	0.0977093901	0.0095638	-0.015286994	0.1544938808	0.0978316306	0.0248254449	0.0390799831	-0.0146903888	-0.0775418222	0.1306754609	-0.0247939351	0.1470513063	0.1736618522	0.1293624039	-0.0310593272	0.024183402	-0.0283182924	0.0028329418	-0.0699163821	0.0340316029	-0.0846023073	0.0224722699	-0.0866010562	0.0145442089	-0.0725338838	-0.0251992246	0.0275945638	0.0025997808	-0.0107915815	-0.0363196748	0.1619576247	0.0127084457	0.0589094762	0.0093429762	0.1045619159	-0.0149395358	-0.0924234259	-0.0277834433	0.0469659823	-0.0359291725	-0.0372686954	0.0814330468	-0.0881563385	0.0135973525	0.059077031	-0.1037641253	0.1019916482	0.0545733946	-0.0507588875	-0.0628771928	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00467706	-2.561999999999964e-05	6.563843999999812e-10	2.1874890243600003e-05	0.0460476	-1.1999999999998123e-05	0.00212038146576	1.4399999999995496e-10	-0.0539847	-0.0687482	0.0029143478340899	0.0047263150032399	-0.00140075	0.00148363	2.2011579769000003e-06	1.9621005625e-06	8.32229e-05	0.0001173793	6.926051084410001e-09	1.377790006849e-08	-0.000334486	-0.0003949962	1.5602199801444004e-07	1.11880884196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67881.60486937908	44.15029843722005	1949.2488520955949	4607912279.642509	86976.15089753545	22.92846385542361	7564850824.950857	525.7144547694671	65298.01579525996	-151.6799161348099	4263830866.7980194	23006.79695866297	70245.46252756307	71880.66588710569	1.108691	21.424498	0.104937235	0.0550295	-0.0599824952	-0.0682299309	0.0148686188	-0.0791149412	0.0794662217	-0.0349761783	-0.0520442683	-0.0383683022	0.0170941684	-0.0871212812	0.0382426469	0.0177214859	0.1224809589	0.0600738241	-0.0618622625	0.0578843671	0.1143980753	-0.0832330188	0.0794606324	0.0049277179	0.0362476192	-0.0013529558	0.0021349762	0.0508873359	0.015564369	0.0301956872	-0.0079698301	0.0136271572	0.1012868489	-0.0162517828	-0.0368535858	0.1408653453	-0.054478803	0.0108460653	-0.0432742466	-0.0666368788	-0.0061068306	0.0770540618	-0.0763979605	0.068169489	0.1171697596	-0.029217956	0.0379069159	0.0405951013	0.0244013633	-0.0971678778	-0.0596166441	0.0367629071	-0.0293490531	-0.0160605378	-0.1178825599	-0.0541734502	-0.0171263158	-0.0464954943	0.02633105	-0.0726745109	0.067289145	-0.014866337	0.0265344577	0.1004276033	0.0238233244	-0.0197124584	-0.0070336151	-0.0206911196	-0.0588785555	0.09647824	-0.0336006412	0.0078837523	0.037794479	-0.0523834524	-0.0152633254	0.0891762842	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.012092	-0.01676906	0.0002812013732836	0.000146216464	0.0190205	-0.0270271	0.0003617794202499	0.00073046413441	-0.0125405	0.0414442	0.0001572641402499	0.00171762171364	-0.00138245	1.830000000000017e-05	3.348900000000064e-10	1.9111680025e-06	8.32229e-05	0.0	6.926051084410001e-09	0.0	4.11515e-05	0.0003756375	1.4110353140625e-07	1.69344595225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67821.32082598972	-60.284043389357976	3634.165887369995	4599731558.581827	87362.67099844692	386.520100911468	7632236283.982879	149397.78840861144	65440.36582055573	142.3500252957674	4282441478.7281594	20263.529701705625	70135.7491864449	70585.03163555793	1.266633	24.476591	0.04213849	0.0201272	0.0862465577	-0.094990534	0.0327909476	0.0249112051	9.08384e-05	-0.1158991679	0.0025110279	-0.0106164713	0.0746069668	-0.034688155	0.117726292	-0.0219158506	0.0870909872	-0.0237861015	-0.036600694	0.0516491117	0.0727276175	0.0220820466	0.0219187356	-0.0690544568	0.0136703883	-0.0468564288	-0.1452127254	-0.0413491765	0.0078588104	-0.0669965202	-0.0851108795	0.0218417356	-0.034140283	0.1030307267	0.0883459248	-0.1275992129	-0.0345598775	-0.0533450569	-0.0006789598	0.0268894137	-0.0533922931	0.0786994455	-0.1515645665	-0.0378682926	0.1241906867	0.0874515679	0.0264334108	0.0847229273	0.1330129401	-0.0196519961	0.0278608635	0.008202499	-0.0132430971	-0.0557654293	-0.0137472641	-0.0475131506	-0.0560632571	0.0308974713	-0.0087993851	0.0638119587	0.0480576964	-0.0447008366	0.0436419103	0.0295873913	0.0698233072	0.0843479947	0.091676802	-0.1728201577	0.0298882356	0.0555025587	0.0129453563	-0.0390498169	-0.084941033	-0.0215151897	0.0487697761	-0.009489503	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00754657	0.00454543	2.0660933884900003e-05	5.69507187649e-05	0.0210974	0.0020768999999999	0.0004451002867599	4.313513609999999e-06	-0.00906741	0.00347309	8.22179241081e-05	1.2062354148099998e-05	-0.00161538	-0.00023293	5.425638490000006e-08	2.6094525444000003e-06	-0.000156548	-0.0002397709	2.4507276304000003e-08	5.749008448681001e-08	-0.000127009	-0.0001681605	2.827795376025e-08	1.6131286081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
