global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
68035.74770608767	n/a	n/a	4628862965.926414	89173.76049423218	n/a	7951959560.682683	n/a	65995.31526487721	n/a	4355381636.910535	n/a	70924.58008038906	70953.64682852782	n/a	n/a	n/a	n/a	-0.1031982298	-0.0211388792	-0.0523234027	-0.0738862581	0.0716905031	-0.0918264785	-0.0532197503	0.0515039845	0.0077766828	-0.028604927	-0.0279222644	0.1272753194	-0.162846579	-0.020067654	0.0015723584	-0.1103586591	0.0589589172	-0.0312209791	0.0976105823	-0.0773894634	0.0179120616	-0.0979770214	0.0911004721	-0.0770875399	0.0885120762	-0.0371367015	0.0277555756	-0.0515949512	0.0270010874	-0.0982033565	0.0738896329	-0.0217235156	-0.1569890593	0.0393381008	-0.0484192523	0.0283572203	-0.0082517521	0.07348822	-0.0107362785	0.041517145	-0.0185117927	0.0042203287	-0.0213091793	0.1238944744	-0.0232151892	0.0611320314	-0.0053055014	0.061328614	-0.0771779535	-0.0218436977	0.0279537193	-0.0983050826	0.0235076924	-0.0737577812	0.0289023045	-0.0138869933	0.0135036291	-0.0227840222	-0.136969427	0.0197440351	-0.0916217586	0.1298797818	-0.0323750336	0.1807905333	-0.0863049442	0.0730538502	-0.0639832052	0.1185745263	-0.0084203418	0.0912520026	-0.0626813042	-0.0220782744	0.0183427375	-0.0475026415	0.0011511829	-0.0318226696	0.0465534348	-0.0616909237	0.0249354987	-0.0384282954	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0244662	n/a	n/a	0.00059859494244	0.0079475699999999	n/a	6.316386890489842e-05	n/a	0.0695603	n/a	0.00483863533609	n/a	-0.00199049	n/a	n/a	3.9620504401e-06	0.000505982	n/a	2.56017784324e-07	n/a	0.000766721	n/a	n/a	5.878610918410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68073.89104817242	38.14334208474611	1454.9145453939636	4634054642.438449	88777.4513053894	-396.30918884277344	7881435860.280786	157060.97316121706	65933.38390467569	-61.93136020151724	4347211113.121347	3835.493376410073	71001.91602920933	71184.27855798582	0.993577	17.646057	0.09592335	0.0686435	-0.0991795087	-0.0191881736	0.0028252774	0.0391723689	0.0050026009	-0.0455355531	-0.0793751959	0.0601837673	0.0743008331	-0.005967958	0.009277902	-0.0644361487	-0.1501738104	0.0018449095	0.1203200797	-0.0669969863	0.0366841249	-0.0121779178	-0.0870040331	-0.0467190867	-0.0172299059	-0.1603440517	0.0658679488	-0.0760709826	-0.0067266633	0.0311071765	-0.0710915073	-0.1020122665	-0.0199013431	-0.2263876315	-0.0747680406	-0.0559353473	0.0225443966	-0.028255641	-0.1199662985	0.1170203839	0.0424899811	-0.0671039128	-0.0193094414	-0.0690882979	0.0120038037	-0.0002464716	-0.0117390247	-0.1440167801	0.0918326153	-0.0004171592	0.0647678059	-0.0296769246	-0.0206338837	-0.0848520176	0.0449941125	-0.0355904142	0.0150890574	-0.0032407802	0.0015845927	-0.0856474822	0.1278219809	0.019865188	0.0268189758	0.0465612164	-0.0938671253	0.1532024538	0.1224283669	0.1425128212	-0.0023898718	-0.0580826503	0.0146258402	0.1183615163	0.0947574475	-0.1239307463	0.0183585426	-0.068550858	0.0841272175	0.0647035735	-0.0940800719	-0.200274514	-0.0575478219	-0.096503405	0.0535107283	0.1084232037	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0184727	-0.0059934999999999	3.5922042249999986e-05	0.00034124064529	0.024866	0.0169184300000001	0.0006183179559999	0.0002862332736649	0.00386683	-0.06569347	1.49523742489e-05	0.0043156320006409	-0.00197309	1.7400000000000315e-05	3.0276000000001096e-10	3.8930841481e-06	0.000506161	1.789999999999995e-07	2.56198957921e-07	3.2040999999999815e-14	0.000637941	-0.00012878	1.65842884e-08	4.069687194810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68264.74787995394	190.8568317815225	36426.33023768037	4660075803.113676	89653.40450668335	875.9532012939453	8037732939.63899	767294.0108571111	65982.28731108313	48.90340640743671	4353662238.802321	2391.5431582509214	71027.66630165065	71623.18624557451	1.121191	19.912498	0.0840247599999999	0.0407374	-0.0528311733	0.0082460334	0.0984036293	-0.1301506677	0.0321821118	-0.0499294914	0.0095253008	0.0521913982	0.0534701539	0.0563127884	-0.1013360801	-0.0969183682	-0.0940614809	0.0373720792	-0.0120823355	0.0530048118	0.0466307359	-0.0137884023	0.0358392031	0.0313642901	-0.0357447745	-0.1118498231	0.1042555943	-0.1021024305	-0.0336469269	-0.1416534112	-0.0282029949	-0.0526957534	0.0198975076	0.120710032	-0.0572031438	0.0859130743	-0.0796010489	-0.0914775226	-0.0812191783	-0.0862877326	0.0699329807	0.0351822867	-0.1306760025	0.030235891	-0.1375591063	-0.0491764681	-0.0045279705	-0.0446046423	0.0381346933	0.1165770765	-0.0108250153	-0.026396138	-0.0068619326	-0.0121096048	-0.0377910088	0.0397662572	0.014111682	0.0429958174	0.1012089442	-0.0187128455	0.0414181197	-0.0463073866	-0.0404167435	0.1093292121	-0.0563324384	0.1431423719	-0.0378348755	0.0143795747	-0.1950042771	-0.0853688023	-0.059116612	-0.0659844072	0.0132134614	-0.0710610835	0.0655380954	-0.0218515812	-0.0218455073	0.000880163	0.0542670039	0.0646023824	0.0373026458	0.2274781313	0.0053226809	-0.0783703943	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0156475	-0.0028252	7.98175504e-06	0.00024484425625	-0.00107473	-0.02594073	1.1550445729e-06	0.0006729214729328	0.00947946	0.00561263	8.98601618916e-05	3.1501615516900004e-05	-0.00182339	0.0001496999999999	2.2410089999999936e-08	3.3247510921e-06	0.000972856	0.000466695	9.46448796736e-07	2.1780422302500007e-07	0.00101447	0.0003765289999999	1.4177408784099996e-07	1.0291493808999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68051.5407114672	-213.20716848674056	45457.29669413337	4631012193.204477	88947.27763366699	-706.1268730163574	7911618198.440637	498615.1607958589	65959.70421225598	-22.58309882714821	4350682579.768299	509.9963526367426	70917.06081290149	70823.1022605066	1.294292	22.986788	0.11407447	0.0555757	-0.0949674288	-0.036189948	-0.0194572306	-0.018273858	0.1326351087	-0.0683408292	-0.0734183908	0.076472891	-0.0776222478	-0.0667994711	-0.0505153655	0.0597981331	-0.066701362	-0.0184550858	0.0956789981	0.0368788425	0.0787454861	-0.070114366	-0.002404953	-0.055047751	0.0172565385	-0.0555896108	-0.0429936072	-0.0153462313	0.0583264168	-0.0117363774	0.0742627983	-0.0042840474	0.014544315	0.0113436375	-0.0256424921	0.0747661752	-0.0818957138	-0.0090519743	-0.0094451762	-0.1311941266	-0.0794199968	0.1918750386	0.0952684929	0.0546240418	-0.0574128178	0.1653856602	-0.0254545953	0.0534391834	0.0273553041	0.0612506581	-0.0776135485	-0.0041870317	0.1649423316	-0.0631137585	0.0525367527	-0.067997749	-0.0448384099	0.0148813067	0.0727746441	0.0609590547	0.0581073503	0.0058567809	-0.0273935431	-0.0054580712	-0.0658086931	0.0747269318	0.014835096	0.0865946717	0.0407921455	0.0653069371	0.0325687398	0.0593798091	-0.0135000824	0.0571330316	0.0287208084	-0.0442192897	-0.0714612529	-0.0390044502	0.0524116769	0.110672032	0.1849042024	0.0328476464	-0.1184335611	0.0038427782	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0183025	0.0026549999999999	7.049024999999987e-06	0.0003349815062499	0.035637	0.03671173	0.001269995769	0.0013477511195929	0.0384085	0.0289290399999999	0.00147521287225	0.0008368893553215	-0.00135616	0.00046723	2.183038729000001e-07	1.8391699456e-06	0.0007429589999999	-0.0002298970000001	5.519880756808514e-07	5.2852630609046e-08	0.0007960229999999	-0.000218447	4.771909180904366e-08	6.336526165288408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68123.77807530815	72.23736384094809	5218.236734689515	4640849139.253835	88955.49797821045	8.220344543457031	7913080620.551403	67.57406441314379	65946.88264031014	-12.821571945838514	4348991329.974839	164.3927071623132	70827.84204743044	71252.92116532917	1.261261	22.400164	0.05375388	0.0329814	0.003491499	-0.0391048576	0.093978862	0.1104904187	0.0597846902	0.0963365195	-0.0084190184	-0.0392892007	0.0555350332	-0.0149712724	-0.1219705367	-0.0406814699	0.0351315947	0.032510302	-0.0093189134	-0.0249388605	0.0204732154	-0.0872667466	0.0189624155	0.0052952744	-0.0462168468	-0.0490498419	0.0240772239	-0.0035485265	0.0065751446	-0.0176775238	-0.0452889838	-0.0271143078	0.0385095772	0.0474714036	-0.0331347857	0.0718659991	0.1238049047	-0.0903339629	-0.0139585907	0.1548293773	0.0286752548	-0.0256701557	0.022978457	0.0767785632	0.0156031428	0.0948669341	-0.0574052484	-0.055754223	-0.022560553	0.0398696337	0.0077044298	-0.0177860313	-0.0340084298	0.0052873607	-0.0715516959	-0.0122870061	-0.014051014	-0.0132522074	0.0872326119	0.0274270795	-0.0145477833	-0.0630608786	0.0178849511	-0.0066051736	-0.0124867284	0.0316194233	0.1052040624	-0.0272899962	-0.0461645992	-0.0718852366	0.0249466282	-0.0117551841	0.0581392145	-0.0547285567	0.0737073645	0.018953954	-0.1028282248	0.0656035002	-0.1351290569	0.0054688899	-0.0015110952	-0.0418426769	-0.0061023668	0.0108803919	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.011263	-0.0070394999999999	4.9554560249999984e-05	0.000126855169	0.00544042	-0.03019658	2.95981697764e-05	0.0009118334436964	0.032404	-0.0060044999999999	0.001050019216	3.605402024999995e-05	-0.00147276	-0.0001166	1.3595560000000028e-08	2.1690220176e-06	0.000763999	2.104000000010002e-05	5.83694472001e-07	4.4268160000420876e-10	0.0007233969999999	-7.2626e-05	5.274535876000001e-09	5.233032196088553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68154.15167184419	30.37359653603926	922.555366534096	4644988390.108742	89781.32387161255	825.8258934020996	8060686116.139385	681988.406213376	66045.87191534163	98.98927503149024	4362057197.057713	9798.87657126002	70986.23231018161	70214.5933594212	1.277887	22.695436	0.06233913	0.0358802	0.0802235156	-0.0635240219	0.0242793312	-0.1124878749	-0.0070844311	0.0506641835	0.0887074918	-0.1029313957	0.0360501725	0.0103220888	0.0167099212	0.0570663231	0.0337871143	-0.0165396514	-0.0746702253	-0.1362683808	-0.0520386793	0.0364475077	0.0199734479	-0.1240520102	-0.1047428437	0.0060120659	-0.1103248412	0.0149773501	-0.0763224762	-0.0919978553	0.0119322438	-0.0643035161	0.0891424364	0.1238812054	-0.0502240904	0.0374675086	-0.0346091553	0.0148302547	0.0397266543	0.0003595903	0.0068092861	0.0197850524	0.0153614054	0.151673448	-0.1259097162	-0.038766125	0.0093938623	0.0654795228	0.049131158	-0.0698507075	0.0368983287	-0.0056757433	0.0438259305	0.1056279639	-0.0368143826	-0.0179884047	0.0176354171	-0.0793006641	-0.0580179058	-0.08645104	0.0391081363	-0.1864387079	-0.0810965202	-0.0839995654	-0.0380427737	-0.0719981815	-0.0288273999	-0.0777617671	-0.07692838	-0.084424528	0.0213354271	-0.0624454062	0.0203150966	0.0029292517	-0.0760280244	0.0640246922	-0.1066111118	-0.0275724767	0.0108479353	0.1653506017	0.0880651484	0.0285128297	-0.0209604427	-0.0512928119	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00362279	-0.00764021	5.837280884410001e-05	1.31246073841e-05	0.00346315	-0.0019772699999999	1.19934079225e-05	3.909596652899999e-06	0.0658527	0.0334487	0.00433657809729	0.0011188155316899	-0.00139034	8.242000000000015e-05	6.7930564000000254e-09	1.9330453156e-06	0.000529639	-0.0002343599999999	2.805174703210001e-07	5.492460959999999e-08	0.000654718	-6.867899999990002e-05	4.716805040986267e-09	4.28655659524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68017.74935478623	-136.40231705796032	18605.592098780333	4626414227.290522	88843.47166061401	-937.8522109985352	7893162456.710325	879566.7696748408	65975.58687716468	-70.2850381769531	4352778063.786304	4939.986591535754	71088.27162172769	69925.98032612291	1.231025	21.863157	0.07436411	0.0362379	0.0734839017	-0.0525385258	-0.0770159151	0.1027775189	0.0253049131	0.0096292923	-0.0020499423	-0.0111136485	-0.0185488684	-0.1493403793	0.0402558596	0.0057036746	0.0744029083	0.025733248	-0.002090486	0.0531914866	0.1319871074	0.1043902494	0.1168489525	0.0136436744	-0.0091142411	-0.0966523162	0.0053874026	-0.100716406	-0.0677927989	0.0463145684	-0.0269845011	0.0092870318	0.1014425742	0.0141222424	-0.000650304	0.0055965171	0.007761932	0.0072217395	-0.0553407522	-0.0650109374	0.0017831831	0.0939628341	-0.1024612009	-0.0069548339	-0.0248887601	-0.0053258374	0.0739751424	0.0791932098	-0.0335389884	0.0846245154	0.1302440211	-0.1223449252	-0.0930310361	-0.0318659806	-0.0094006397	0.0434366809	-0.1386987203	-0.0507147747	-0.0607583733	0.0865484368	0.0045197636	-0.0154383965	0.0356208715	0.0976780132	0.0605836036	0.1167605462	-0.0323859659	0.0067676427	-0.0326992139	-0.1240664736	0.0322268047	0.0019558935	-0.124345957	0.0328571715	-0.0459231995	0.024728828	0.023174437	0.0550632254	0.022320761	-0.0849083514	0.014954308	0.0616807932	0.0551693219	-0.1173585815	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0125846	0.00896181	8.031403847610001e-05	0.00015837215716	0.0344595	0.03099635	0.0011874571402499	0.0009607737133225	0.0551195	-0.0107331999999999	0.00303815928025	0.0001152015822399	-0.00147173	-8.13900000000002e-05	6.624332100000032e-09	2.1659891929000003e-06	0.000763999	0.0002343599999999	5.83694472001e-07	5.492460959999999e-08	0.000812423	0.000157705	2.487086702500002e-08	6.600311309290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68137.31858456729	119.56922978106012	14296.800710435957	4642694183.894818	88521.90754318237	-321.5641174316406	7836128115.083729	103403.48161958996	65856.75073303684	-118.83614412783936	4337111617.113348	14122.02915117261	70734.04031905066	70669.25814487309	1.278212	22.701202	0.1368668099999999	0.0791827999999999	-0.0081614652	-0.0428395727	0.0566068636	0.0109489159	-0.0776157723	0.0081148013	-0.0624284664	-0.0739241331	0.0018838864	0.0127562149	0.0146216085	-0.0490532743	0.213932125	0.0881951049	-0.0062177873	-0.0309247357	0.0270398119	-0.1166718523	0.0495904934	0.1033965304	0.0436066656	-0.0455820931	-0.0201305233	-0.0341438174	-0.0331015112	0.0419597245	0.0798966903	0.0705044996	0.1677969446	0.1601843384	0.1124964861	0.0163836455	-0.0266402396	0.0028930044	-0.0111865014	-0.0413505551	0.0897725905	-0.0279422178	0.0389257452	0.0632413479	0.0480735466	0.0801794468	0.0161482113	0.0469965396	0.0001413376	-0.020736686	-0.0671904899	0.0815398624	0.0050447803	-0.0275690198	-0.1122598946	-0.025237073	0.0107336977	0.0002927336	0.0690761248	0.0898706665	-0.0807730092	-0.0495272575	-0.0245083793	-0.0775848544	-0.0501727897	0.0390367865	0.0048471589	-0.0332687439	-0.0462632716	-0.1199227187	0.0673022892	-0.097477118	-0.0879562489	0.1799798481	0.0550868755	0.0972761896	-0.0752923003	-0.1126077775	0.0015656628	0.0743402476	-0.0395466045	0.0791503861	0.0874398848	0.0099950429	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00667158	-0.00591302	3.49638055204e-05	4.45099796964e-05	-0.00706544	-0.0415249399999999	4.99204423936e-05	0.0017243206420035	0.0445815	-0.0105379999999999	0.00198751014225	0.0001110494439999	-0.00262828	-0.00115655	1.3376079025000004e-06	6.907855758400001e-06	0.000351255	-0.000412744	1.23380075025e-07	1.70357609536e-07	0.000820946	8.522999999999972e-06	7.264152899999953e-11	6.739523349160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68484.27646912923	346.95788456193986	120379.7736596964	4690096123.500127	89794.63447189331	1272.7269287109375	8063076379.94093	1619833.8350659758	66205.65266845089	348.90193541404733	4383188445.255558	121732.56053566806	71043.3801967615	72015.64694031974	1.393025	24.740299	0.1163043299999999	0.0570556	-0.0473226521	0.100508596	0.0244469098	-0.2082305852	-0.0289783005	0.0206021629	0.0163203511	0.0398448004	-0.0618990003	0.1119830752	0.0676179575	-0.0717371749	-0.0564194	-0.1056829236	-0.0497713892	-0.0154483336	-0.091766287	-0.0562472379	-0.0940799075	-0.0301678403	-0.0869609518	-0.1421326378	-0.0091982296	-0.0213964191	0.0847080381	-0.0296751761	-0.0034463027	-0.1457528076	0.0648886228	-0.0409146816	-0.0414303929	0.0226995144	-0.1428621596	0.0115295022	0.2019759113	0.0559482277	0.1466205632	0.0019688013	-0.0100955994	0.0488299511	0.0400898515	-0.0156885487	0.1808319709	-0.0866898869	0.0912441245	0.1233998598	0.0018985993	-0.0001908048	0.0298189192	0.0665256553	0.0734756833	-0.0450961869	0.0904082923	0.1121354847	0.0672901769	-0.1181319283	0.0262980441	-0.1150098033	-0.1019542474	-0.1318383215	-0.1483876474	-0.0073943132	-0.1189079562	0.125629847	-0.0710733462	0.0387707089	-0.0080754118	-0.0065908147	-0.1697508108	0.0819688986	-0.0271975054	-0.0070184486	-0.0589121327	0.0010541072	-0.1985042148	-0.054473542	-0.1033425371	0.0637666962	-0.0273430441	-0.006550586	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00602779	-0.00064379	4.144655641e-07	3.63342522841e-05	0.0037171	0.01078254	1.381683241e-05	0.0001162631688516	0.0261614	-0.0184201	0.00068441884996	0.00033930008401	-0.00357412	-0.0009458399999999	8.946133055999998e-07	1.27743337744e-05	0.000763999	0.000412744	5.83694472001e-07	1.70357609536e-07	0.00119152	0.0003705739999999	1.3732508947599998e-07	1.4197199103999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68211.41432649623	-272.8621426329919	74453.74888226722	4652797044.420936	89938.13148880005	143.49701690673828	8088867495.696687	20591.39386113273	66025.08115554156	-180.5715129093296	4359311341.595849	32606.071274364196	71277.85609513862	72672.60609884992	1.523904	27.064735	0.17278066	0.105521	-0.0995948602	0.0894385172	-0.0104037343	0.0103172059	0.2200481931	-0.0216720812	0.024890299	0.1726330586	-0.0381226881	-0.0467705268	-0.0992795866	0.1126091069	-0.0770077565	-0.0606985966	0.1001230101	0.0284959416	0.0599029188	-0.0467549613	-0.1392152524	0.0005226647	-0.0424715355	0.0581119892	0.0123629568	0.0169113817	-0.0973445293	0.1205278619	0.035656014	0.0393431343	-0.0534903065	-0.0740992125	-0.0086216791	-0.0280594953	0.0679702149	0.0287277575	0.1543238827	-0.0281398084	-0.0893360319	0.1280040534	0.0245323514	-0.0418879771	0.1167737417	-0.0012526442	0.039709849	-0.0585096475	0.0251440139	-0.0830981217	-0.0314558759	0.0087040861	-0.1384054065	-0.0896022055	0.113716254	-0.0027274412	-0.0584446159	-0.0567264933	0.1063100851	-0.0895945396	0.0027174757	0.080121386	0.1375064943	0.0505453269	-0.0481525567	-0.0194187105	-0.051192876	0.019862412	0.0789317385	0.0007395589	0.0734717558	0.0502038244	0.0595807427	-0.0250244939	-0.1389616373	0.0503986827	0.1036935037	0.1539943285	0.0101896291	0.1113348326	-0.0223219667	0.0135113736	-0.08277602	0.0341807915	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0123801	0.00635231	4.03518423361e-05	0.00015326687601	0.0349579	0.0312408	0.00122205477241	0.0009759875846399	0.0283358	0.0021744	0.00080291756164	4.72801536e-06	-0.00178496	0.00178916	3.2010935056000006e-06	3.1860822016e-06	0.000307816	-0.000456183	9.4750689856e-08	2.0810292948900006e-07	0.0007766	-0.0004149199999999	1.7215860639999998e-07	6.0310756e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
