global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
48448.25736082428	n/a	2347233641.3006644	n/a	66218.22651415532	n/a	4384853522.679983	n/a	47333.212318157326	n/a	2240432988.3557606	n/a	52618.98044393023	45220.261339152414	n/a	n/a	n/a	n/a	-0.0869554453	0.0171103559	-0.0757020493	-0.0179917607	0.0907303421	-0.0079969777	0.0267843621	-0.0102569141	0.0094444836	-0.1190093568	-0.0332742751	0.0342783818	-0.0259015728	0.0830607348	-0.0366673925	0.0642801926	-0.030867309	0.1243004705	-0.0193302497	0.0441800937	-0.1450197511	0.018404311	-0.1377940908	0.0384551336	-0.0534725888	0.0233443091	-0.1048520111	0.0642302394	-0.0386054638	0.0167396227	0.041910394	-0.0179866347	0.1012280632	-0.0558868725	0.0935216502	-0.075463071	0.0666348034	-0.0153194828	0.1195755252	-0.1073672029	0.037751289	-0.1184005277	0.0243046997	-0.0816785865	-0.0179107378	0.0181779595	-0.0456441492	0.1045538452	-0.0667489815	0.0213518255	-0.0083709528	5.94017e-05	-0.0735687231	-0.1265829677	0.0501279448	-0.0359841163	0.0443610033	-0.1099032118	0.1093030339	-0.1182666265	0.0090296661	-0.0018881925	0.0727215763	-0.0896716739	0.0605441866	-0.1179709619	-0.0563815504	0.0832073746	-0.1155332514	0.0666435663	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0527538	n/a	0.00278296341444	n/a	0.0386638	n/a	0.00149488943044	n/a	-0.0751325999999999	n/a	n/a	0.0056449075827599	0.00358293	n/a	1.28373873849e-05	n/a	0.00175778	n/a	3.0897905284e-06	n/a	-0.00142386	n/a	n/a	2.0273772996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48332.711027944526	-115.54633287975594	2336050955.3107905	13350.955041959369	66042.03756864944	-176.18894550588448	4361550726.218904	31042.54451847553	47292.2134294181	-40.99888873922464	2236553451.0536337	1680.908877851321	52378.80128719147	44984.66827796828	1.272884	25.344496	0.2145042	0.13421	-0.0737618696	0.0877096835	-0.0157236316	-0.0191311919	0.0391345223	0.0733641651	-0.0946128504	0.0055501943	-0.07221244	-0.0361703131	-0.0122415596	0.0223087544	0.0308560577	-0.04460632	-0.0008719875	0.164357641	0.016731219	0.0354723217	-0.0198026447	0.0781675714	-0.0444820946	-0.0286424926	-0.1141161909	0.1332620003	0.024933824	0.0415661405	0.0399359067	-0.1378336945	-0.0605322191	0.0551388884	-0.0116134149	-0.0410211093	-0.1278550064	-0.0592702062	0.0023978833	-0.1198883155	0.0247083014	-0.0898931077	0.0271316346	0.1037714608	-0.004528387	0.1034467424	0.0528102951	0.0046129123	-0.0029629316	-0.0001295282	0.0415786642	-0.0049879187	-0.0308559294	-0.1232253527	-0.1010662683	0.0868374824	-0.063457048	-0.186292087	0.1166103834	0.0659534849	-0.0067655317	-0.0024002408	-0.0802061607	0.0154303646	-0.0129325322	-0.0178660648	0.1041762552	-0.0851596636	0.0122914815	0.1143613079	0.015258442	0.1902552304	-0.0135331688	0.0002722662	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0387353	0.0140185	0.00150042346609	0.00019651834225	0.0730277	0.0343639	0.00533304496729	0.00118087762321	-0.0441653	0.0309672999999999	0.0009589736692899	0.0019505737240899	0.00135936	-0.00222357	1.8478596096e-06	4.944263544899999e-06	0.00167812	-7.966000000000006e-05	2.8160867344e-06	6.3457156000000105e-09	-0.001024	0.00039986	1.5988801960000013e-07	1.048576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48412.0739060382	79.36287809367059	2343728899.8837047	6298.466419310819	65920.60084216429	-121.4367264851462	4345525615.391952	14746.878539428211	47248.89877424569	-43.31465517241304	2232458435.378916	1876.159352705048	52317.5717272269	44708.40925782045	1.224648	24.384066	0.1356468	0.0759361	-0.0614264743	0.0568944291	0.0957710403	-0.0171954104	0.0697361887	-0.022660158	-0.0217769625	-0.0312016181	-0.0157190782	-0.010513727	-0.0105508778	0.1055342612	0.0395640105	0.1096823588	0.073129936	-0.0449247925	-0.0570439104	0.0049927376	-0.108891144	0.0727603687	0.0024629108	-0.0414991851	-0.0366068237	0.0132133229	0.062525277	0.0247582747	-0.0378632821	0.0910167062	-0.0204257565	0.0238406432	-0.0376898289	0.0382555655	0.0818206421	-0.0507794578	-0.0718806743	0.0940798309	-0.0051906812	-0.0824788135	-0.0459936626	0.0170195984	0.0333792415	0.003090403	0.1277632175	-0.0487156457	-0.0908015207	0.007330921	-0.0139572442	0.010024487	0.0206429366	0.1027993018	-0.1074148737	0.0531015047	0.1565911394	-0.1247480628	0.0249100081	-0.0244787175	0.0489525287	0.0529075848	0.0097725497	-0.1034844616	0.0953941451	0.0164084967	-0.0496048962	-0.0279214375	-0.0110279086	-0.0239821878	-0.0153611837	-0.0126288191	0.0826461884	-0.0385560757	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0344689	0.0042664	0.0011881050672099	1.820216896000003e-05	0.0685011	-0.0045266	0.0046924007012099	2.0490107560000053e-05	-0.0813365999999999	-0.0371712999999999	0.0013817055436899	0.0066156424995599	0.0023436	0.00098424	5.492460959999999e-06	9.687283776e-07	0.00126857	-0.00040955	1.6092698448999997e-06	1.6773120250000005e-07	-0.00142386	-0.00039986	1.5988801960000013e-07	2.0273772996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48454.26242203882	42.18851600062044	2347815546.863803	1779.870882334607	66608.63197371984	688.0311315555446	4436709853.410453	473386.8379896031	47293.70074084052	44.801966594830446	2236694129.764179	2007.2162107643032	52375.90449734237	44455.20491907573	1.238268	24.655243	0.16259245	0.0961098	-0.0475598092	0.0359299479	0.0528905144	0.1646067519	0.0032858126	0.1337358317	-0.0358969525	0.0961037462	-0.012946041	-0.030665548	-0.0212175756	-0.0095602631	-0.0567078043	-0.0247580661	0.0260915792	0.049655271	-0.12867927	0.0196596137	0.0022320207	0.1015880714	0.0488564459	0.1309610959	-0.0204257275	-0.0769899519	0.0789877552	-0.0191433028	0.1137688256	0.053446463	0.0651745199	-0.0879142275	0.0201807919	-0.0674839164	0.1238797886	0.0914842354	-0.0422011011	-0.0854866511	0.0632647093	-0.0174914257	0.0421795089	-0.0615120923	0.1460010085	0.0765241817	0.1443883025	0.0161870532	0.0438774082	0.0393731036	0.0867963551	0.0981204928	-0.0168841968	-0.0168070082	-0.0987841975	0.0058452572	0.0746243507	-0.042059136	-0.112687703	0.0946512009	0.0408546743	-0.0410350761	0.0528872249	-0.0517058767	0.0228776767	-0.0853178199	-0.0332376529	0.0645556716	-0.1482255632	-0.0662879159	-0.0410971636	0.0502553989	0.1126174326	0.1114196385	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0369178	-0.0024489	0.00136292395684	5.997111210000019e-06	0.0451657	-0.0233353999999999	0.00203994045649	0.0005445408931599	-0.0268906	0.0544459999999999	0.0029643669159999	0.00072310436836	0.00113864	-0.00120496	1.2965010496e-06	1.4519286016e-06	0.00127478	6.2100000000002e-06	1.6250640484000002e-06	3.856410000000248e-11	-0.000987787	0.000436073	1.9015966132900013e-07	9.757231573689998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48508.30333247939	54.04091044056986	2353055492.195831	2920.4200012456927	66278.99209806234	-329.63987565749267	4392904793.53501	108662.44762348724	47288.08531788793	-5.615422952585504	2236163013.0318484	31.532974936424104	52469.17760836693	44397.575749466654	1.440714	28.686178	0.22941197	0.127945	-0.0443454729	0.0764474014	-0.1604688798	0.0052170204	-0.0187492234	-0.029235845	-0.121438565	0.1272257045	0.0101198753	-0.09467703	0.0138551825	0.0304287056	0.0158638429	-0.0751873373	0.1067150378	0.0597644573	0.0413796461	0.1098495403	-0.0300092227	0.0201950642	-0.0294972016	0.1044778918	0.0395074392	-0.0470607873	-0.1198168464	0.122285836	0.0515872891	-0.0077941918	-0.0451003737	0.1197155958	0.0820203971	-0.0036120108	-0.0774088224	-0.0096970566	-0.0284898138	0.0002932853	0.1118813618	0.004240729	-0.1194028571	0.0405972965	0.0552251625	0.0126303452	0.0148927906	-0.0153895329	-0.080540556	-0.0030251283	0.1667611953	0.0303835266	-0.1371189856	-0.007463424	-0.030489026	0.0149686777	-0.0062626545	0.0050368197	0.0784307769	-0.037481771	0.0086674998	-0.0519545637	0.0616887012	-0.0497299692	0.0777302125	0.0113001176	-0.0566401831	0.071238731	0.0504789996	-0.0948874554	0.0460703313	0.0909642502	0.0610266464	-0.0336318458	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0089829799999999	0.0279348200000001	8.069392968039818e-05	0.0007803541684324	0.0859066	0.0407409	0.00737994392356	0.0016598209328099	-0.133343	-0.1064523999999999	0.0113321134657599	0.0177803556489999	0.00174056	0.0006019199999999	3.0295491136e-06	3.623076863999999e-07	0.00174306	0.0004682799999999	3.0382581636e-06	2.1928615840000002e-07	-0.00097231	1.547699999999996e-05	2.395375289999988e-10	9.453867361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48745.26255476088	236.95922228148996	2376100621.5325727	56149.67302424855	66194.92068934676	-84.07140871557931	4381767525.068908	7068.001763421985	47421.111853448274	133.02653556034056	2248761849.4172525	17696.059163186554	52662.80838373656	45828.24629607392	1.574934	31.358639	0.11978742	0.0802779	-0.0227819091	-0.0502955099	0.0694133515	-0.059403426	0.0296019291	-0.0115185349	0.0154403802	-0.0306243988	-0.0926880778	-0.1319028804	-0.0451544387	-0.0995072771	0.0308798076	0.1546681634	0.0044653425	0.1576691924	0.0233712184	0.0226567517	-0.0645015539	-0.026757731	-0.0183675819	0.0911674779	0.0701929031	0.0792434074	0.0283692656	0.0448341809	-0.0634374973	0.0778839558	-0.0635211832	0.0485092949	0.006363324	-0.1289219994	-0.1334873593	-0.0341142196	-0.0220938612	-0.0288031091	0.0727714871	-0.0024857212	-0.0205389679	0.0614881518	-0.0781328344	0.0010846336	0.0931440082	-0.0631637624	0.0336961221	-0.1358719913	-0.0662559756	0.0258677826	-0.1645449765	-0.0503716551	-0.0791758343	0.0244098012	-0.0081125622	0.0052795461	-0.0061950901	0.0534005572	0.052277099	0.0273050672	-0.0174591466	-0.0095944439	-0.1202990674	0.0899214331	0.0010900912	-0.095743019	0.0222753167	-0.1157246933	-0.0447812265	0.0583310688	0.1014367416	-0.052414232	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0230128	-0.0140298200000001	0.00052958896384	0.0001968358492324	0.0859140999999999	7.499999999896478e-06	0.0073812325788099	5.6249999998447175e-11	-0.0569729	0.0763701	0.00583239217401	0.00324591133441	0.00179255	5.199000000000002e-05	3.2132355025e-06	2.702960100000002e-09	0.00124247	-0.00050059	1.5437317009000002e-06	2.505903481e-07	-0.00100733	-3.502000000000008e-05	1.2264004000000055e-09	1.0147137289e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48425.07623072571	-320.1863240351668	2344988007.9515963	102519.2820991528	66003.59267916538	-191.32801018138707	4356474246.557174	36606.40747996896	47285.90221578664	-135.20963766163186	2235956548.360936	18281.646116589774	52397.95762501528	45222.47704919076	1.621168	32.279198	0.1261739	0.0751475999999999	-0.0515557964	-0.0017770443	0.0524730773	-0.0073480092	0.0509190344	-0.0437312163	-0.025273515	0.0380827504	-0.0708309694	0.09765683	0.0232309233	-0.0815744199	0.1985225682	-8.24289e-05	-0.0381803465	0.0636565731	-0.1041303595	-0.0084461657	-0.0555825539	-0.0019965695	0.1180599458	-0.0770423561	-0.0700228817	-0.0223794029	-0.1036086774	0.1216259394	0.0283415826	0.1289292971	-0.0455778855	0.0171820204	0.0220345299	0.0580520293	-0.032276988	-0.0027795703	0.0653470375	-0.0636599437	0.0256523289	-0.1419083348	-0.0726953434	-0.0654513662	0.0483500719	-0.0046920132	0.0202016339	-0.0295378095	-0.0265066843	-0.2031782961	0.0431560697	0.0116522718	0.1017207866	0.0437844701	-0.0250327735	0.016747304	0.0355507089	-0.081695355	0.0787370996	-0.0184493267	0.0665587323	0.0736096284	0.0655871684	0.0184099373	0.0580073721	-0.1338443013	-0.0624307744	-0.0008409012	-0.0059917154	-0.1057713259	-0.0070323823	0.1184728417	0.077728597	-0.1422393173	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00416665	0.01884615	1.73609722225e-05	0.0003551773698224	0.154676	0.0687619000000001	0.023924664976	0.00472819889161	-0.0689022	-0.0119292999999999	0.0001423081984899	0.0047475131648399	0.0019312	0.00013865	3.72953344e-06	1.922382250000004e-08	0.0008485689999999	-0.0003939010000001	7.200693477608303e-07	1.5515799780107882e-07	-0.00100751	-1.8000000000001524e-07	3.2400000000005484e-14	1.0150764001000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48550.473434552965	125.397203827255	2357148470.719233	15724.458727694137	66424.28729791925	420.6946187538706	4412185943.036516	176983.96224846452	47219.04585802802	-66.85635775862465	2229638291.7425528	4469.772572749211	52323.177264708575	44548.1071421471	1.552061	30.903212	0.18650837	0.104607	0.0258387772	0.0354369343	0.10482656	0.0517742958	-0.020851119	0.0569596974	-0.018558626	0.0410562338	-0.0260642827	0.0546184062	0.0559246984	-0.0213138514	-0.0083068385	0.0037740579	0.0575055908	0.0837350691	-0.0643456923	0.1420417832	0.0311504679	-0.0126852244	0.0746059356	0.0622303529	-0.0287454493	-0.012830443	-0.0292403367	0.0129970578	-0.0750802453	0.0981270144	0.0039944114	-0.0965890416	0.0891510578	-0.0632155881	0.0540921605	0.0509146111	-0.0806365177	-0.0304648146	-0.0695672648	0.0727351232	-0.0680600204	-0.1166434148	0.0457366089	0.1385079743	-0.1290940033	0.0209239351	-0.0115741129	-0.0420733142	0.0482975538	0.1655192451	-0.0494639757	0.0207243461	-0.0183144121	-0.0242548216	0.0288045329	-0.0510960697	-0.0077761478	0.1068724253	0.0395843455	-0.0296435797	-0.0506756916	0.0015356073	-0.0549615185	-0.125034947	-0.0528381115	-0.0203285578	-0.007226889	-0.0802916368	-0.0491022774	-0.0640032038	0.0505934789	0.097258983	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00456087	-0.0003942199999999	2.08015351569e-05	1.5540940839999988e-07	0.139488	-0.015188	0.019456902144	0.000230675344	-0.0404272	0.0284749999999999	0.0008108256249999	0.00163435849984	0.000306356	-0.001624844	9.385399873599998e-08	2.6401180243360003e-06	0.000346995	-0.0005015739999999	1.20405530025e-07	2.515764774758997e-07	-0.000284905	0.000722605	5.221579860250001e-07	8.1170859025e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48400.06748167276	-150.40595288020268	2342566532.2304773	22621.950661801748	66780.7310029587	356.4437050394481	4459666033.289529	127052.11486224907	47175.60764412716	-43.43821390085941	2225537956.592629	1886.878426896816	52133.83836410985	43269.588902609095	1.631599	32.486885	0.22126548	0.126732	0.0640637046	0.0850535595	-0.0835663004	0.1910874775	-0.0920048017	0.0211609363	-0.1241006695	0.1788980637	-0.0283737467	0.0903237376	0.097683541	-0.030963711	0.0290958726	-0.1349752939	-0.0800028696	0.1909248798	0.057458918	0.0928552038	-0.010583815	-0.0549694047	-0.0707090303	0.0213797062	-0.0521076786	-0.016455379	0.0642181471	-0.0512552892	-0.0557421777	-0.0873620446	0.1259456148	0.0332763942	0.0136417025	-0.0062192705	0.010180008	-0.0753221682	0.0822311178	0.0347019448	-0.037442232	0.0357541047	0.1164748794	0.0891789523	0.1351676558	-0.050737836	-0.0328429984	0.1108151857	-0.031943737	-0.0267300446	0.1814326154	0.0857130948	0.0197362309	-0.0090859939	-0.071742265	-0.0140260141	-0.1567237856	-0.034386349	0.0214058733	-0.0547868632	0.1310498995	0.0030888528	0.0048431153	0.016171422	-0.0388756433	0.0879132706	0.0323418195	-0.0661003606	-0.0481233016	0.1706852214	0.0191864963	0.0201349201	-0.2159395946	0.019164674	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0119573	-0.00739643	0.00014297702329	5.470717674490001e-05	0.183246	0.0437579999999999	0.0335790965159999	0.0019147625639999	-0.0558514	-0.0154241999999999	0.0002379059456399	0.00311937888196	-0.00186905	-0.002175406	3.4933479025e-06	4.732391264836e-06	0.000965949	0.000618954	9.33057470601e-07	3.83104054116e-07	-0.000584282	-0.000299377	8.962658812899998e-08	3.41385455524e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48687.10777887559	287.0402972028241	2370434463.871848	82392.13221828562	66048.96070786277	-731.770295095921	4362465210.5888	535487.7647847714	47217.76831223061	42.160668103453645	2229517644.3874893	1777.5219349295735	52192.62768244441	44215.92786943434	1.788565	35.612255	0.1211641699999999	0.0706979	0.132586967	0.0398178878	-0.0486839868	-0.0961241059	-0.1218669597	-0.0537322408	-0.0144558655	-0.0856084912	-0.0093898311	-0.0879464131	0.1143748419	-0.0128719192	0.062622681	0.0670301035	0.1002966621	-0.0199954355	0.0127634258	0.0089453903	0.0487583815	0.001546419	0.0590752592	-0.0470722906	0.0217356137	0.130655527	0.037990351	-0.0107159417	-0.0173389593	-0.0791274437	0.0540795054	-0.0270516813	0.011686426	0.0073703881	0.0112759276	-0.0557472744	0.0031186034	-0.0798980912	-0.1358282345	0.2246390086	0.0265842278	-0.0264728365	0.0176657199	-0.1374434888	-0.0419317991	0.0814838492	-0.0890331412	-0.0410089859	-0.0521868843	0.0137928527	-0.1001015028	-0.0488947686	0.0537788365	-0.0568719104	0.0800790943	-0.0528858689	0.0454545332	-0.054407484	0.0056168404	0.0263578268	-0.1078938137	-0.0488923912	0.0100266305	0.0072794738	-0.0080115492	0.0148398103	0.0435501547	0.1309035519	-0.1914995378	0.0284205447	-0.1270249362	0.0216069112	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00981753	0.00213977	9.63838953009e-05	4.578615652900004e-06	0.163555	-0.0196909999999999	0.026750238025	0.0003877354809999	-0.0148546	0.0409968	0.00168073761024	0.00022065914116	-0.00277181	-0.00090276	7.6829306761e-06	8.149756176000001e-07	0.000828389	-0.00013756	6.86228335321e-07	1.89227536e-08	-0.000710694	-0.000126412	1.5979993744e-08	5.05085961636e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
