global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
48123.72229095863	n/a	2315892647.137308	n/a	65644.37957888233	n/a	4309184570.296384	n/a	46716.08967927632	n/a	2182393034.922188	n/a	51528.95600922001	47305.00440922243	n/a	n/a	n/a	n/a	-0.0683414416	-0.0032849293	0.1044823404	-0.112712922	0.0785999114	-0.0670722014	0.0493963228	-0.0490933832	0.149105864	-0.0086374233	0.1001226452	-0.0474635139	0.032634128	-0.0149125602	0.0105007885	-0.0478108793	0.1220837055	-0.0023500273	0.1299824886	-0.1463921129	0.0367286626	-0.1623842368	0.034279614	-0.1006818546	0.0505626773	-0.0683956471	0.0534826302	-0.0982865332	0.0127518152	-0.0622406448	0.0263084652	-0.0138092186	0.0550329402	-0.0481418371	0.0772712792	-0.1129708707	0.0982528336	-0.04101592	0.0321977717	-0.00531887	0.0020302518	-0.0984027796	-0.0699015294	-0.0296334773	0.080045631	-0.0612846983	0.0314610955	0.0156188832	-0.067508151	0.1171211348	-0.0129703565	0.0767203896	-0.1532882686	0.0997917422	-0.1610203747	-0.0122410328	0.1351777189	-0.014548296	0.1036850108	-0.0503694338	0.0527966106	-0.135917594	0.0081909243	-0.0281689927	0.0412846851	-0.0134781306	0.0096095521	-0.1358743703	0.1203780544	0.1203546593	0.1203156708	0.0159757	n/a	0.0002552229904899	n/a	0.0349008	n/a	0.00121806584064	n/a	-0.061903	n/a	n/a	0.003831981409	0.00122336	n/a	1.4966096896e-06	n/a	-0.000638546	n/a	4.0774099411600003e-07	n/a	0.000974563	n/a	n/a	9.49773040969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48137.37411957802	13.651828619389562	2317206787.12822	186.3724246531839	65906.58147321429	262.2018943319563	4343677481.485433	68749.83339126637	46673.76030701755	-42.32937225877686	2178439901.1969266	1791.7757558221078	51631.198671163336	47044.37812080634	1.099687	20.666492	0.0934477	0.0489804	0.0011175907	-0.104173911	-0.0448976206	-0.0731944007	-0.0870941121	-0.0539392416	-0.0690305796	0.0466863731	0.1644397842	0.0366572077	0.0072588329	0.1413521698	0.0575858344	0.0240655492	-0.0171851227	-0.0311581707	-0.0359540401	-0.1199624686	0.0441662518	-0.1274210789	-0.0065958522	-0.11030022	-0.076886256	-0.0993357063	0.1095727416	-0.0031239564	0.092459443	0.0109173243	-0.0776448096	-0.0064078409	-0.0488220081	0.0181800145	0.0636685309	-0.0374931781	0.0363155071	0.1329754099	-0.1164596169	0.0069106006	-0.0357731659	-0.0010282008	0.0360050101	-0.0398977013	-0.0630384504	0.0161228486	-0.0650497773	-0.0132292339	-0.0733515144	0.1071748014	-0.077978344	0.0023393212	-0.0526484857	-0.036819975	-0.092015101	0.0806769532	-0.0771633188	-0.0246776008	-0.0132622873	-0.1224331117	0.1558468322	-0.0056365322	0.0498340599	0.0097963997	-0.0610719096	-0.0268380214	0.046850541	0.0819490607	-0.0239353813	0.0689968416	0.1203156708	0.1201052059	0.1197547036	0.0219097	0.005934	0.00048003495409	3.521235600000002e-05	0.037704	0.0028031999999999	0.001421591616	7.857930239999993e-06	-0.0280372	0.0338658	0.00114689240964	0.00078608458384	0.00199198	0.00076862	3.9679843204e-06	5.907767044e-07	-0.000390272	0.000248274	1.52312233984e-07	6.163997907600002e-08	0.000974563	0.0	0.0	9.49773040969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48095.53384119938	-41.84027837863687	2313180375.469955	1750.6088948018278	65585.47565320073	-321.1058200135594	4301454616.656586	103108.94764658042	46740.666796875	66.90648985745065	2184689932.6164927	4476.478385045147	51600.15505005377	47158.05154959848	1.150863	21.628256	0.09679815	0.0770089999999999	0.0188606619	0.0283570735	-0.1232897932	-0.000887551	-0.0409453647	0.0213290465	-0.0759058147	0.0962605408	0.0600722078	-0.0528589148	-0.0356161705	0.0656736731	-0.0257488164	-0.0929120195	-0.0515991177	0.0477566057	-0.0164956402	0.1528781774	-0.004314533	0.0762884732	0.0332194165	-0.2180998906	-0.057381015	-0.0186551206	-0.0195900205	-0.0188050787	-0.1843067772	0.010384191	0.1413438097	0.0864298021	-0.0288742693	0.0159810863	-0.1024223677	-0.0744997069	-0.087386576	0.1446305351	-0.178715247	0.0660492139	-0.1448035016	-0.0966920894	-0.0169506199	-0.034770447	0.015208899	0.0228211866	-0.1391949852	0.0452457819	0.059112211	-0.0215180526	0.0931505009	-0.0560565953	-0.0331093118	-0.047556116	-0.1889618338	0.1204095716	-0.0660003403	-0.00413574	0.0281321084	0.0824628367	-0.0670129768	-0.0332445593	-0.0848542338	0.0706443001	0.1547079459	-0.0447375024	0.0278323415	0.0757122743	-0.003766115	0.1811927147	0.120190936	0.1196068161	0.1186353847	0.0198357	-0.0020739999999999	0.00039345499449	4.301475999999998e-06	0.0308101	-0.0068939	0.00094926226201	4.752585721000002e-05	-0.0223313	0.0057059	3.255729481000004e-05	0.0004986869596899	0.000541271	-0.001450709	2.92974295441e-07	2.104556602681e-06	-0.00058205	-0.0001917779999999	3.387822025e-07	3.677880128399999e-08	0.000974563	0.0	0.0	9.49773040969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48131.83809011825	36.30424891887378	2316673837.933358	1317.9984895635482	66004.44420141104	418.9685482103087	4356586654.337183	175534.64438945372	46806.19495614035	65.5281592653555	2190819886.2722187	4293.939656705796	51635.91578631073	47331.52236731465	1.026702	19.294882	0.07928825	0.041985	-0.0225601338	0.1235959379	0.0140287763	-0.113339737	0.0090644146	-0.0168328461	0.044385896	-0.0988530095	0.0874038345	-0.0794587146	0.0237105791	0.0298729708	-0.0245931676	-0.0301256893	0.1090980917	-0.0186573705	0.0652351913	-0.0920005486	0.0664141948	-0.0434878535	0.0547322056	-0.0601905317	0.0168645114	-0.07274123	0.1219847971	0.0017642719	0.0868907856	-0.0008510018	-0.0238735819	-0.0958574289	0.0598973529	-0.0161117555	0.1352263631	0.0418109895	-0.0016753449	-0.040985796	0.0739530029	0.0878284594	-0.0185653715	0.0313026312	-0.0409387608	-0.1107842567	-0.0019637157	0.0173658478	0.115215377	0.0442080576	0.0284482878	-0.0454997907	-0.0358965519	0.0207126466	-0.030913772	0.0130651836	-0.1015437389	-0.0248067808	-0.0178131637	-0.0111479719	0.0693690193	-0.1292867918	0.0003829578	0.0162888358	-0.089545482	-0.1498735229	-0.0503959851	0.0459125272	0.0494491052	0.0752591127	0.0440063928	-0.115735263	0.1200039147	0.1188605229	0.1169629329	0.0382512	0.0184154999999999	0.0014631543014399	0.0003391306402499	0.0383613	0.0075512	0.00147158933769	5.702062144000002e-05	-0.0468596	-0.0245283	0.00060163750089	0.00219582211216	0.000975363	0.000434092	9.51332981769e-07	1.8843586446400009e-07	-0.000440277	0.0001417729999999	1.93843836729e-07	2.0099583528999995e-08	0.000974563	0.0	0.0	9.49773040969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48229.57548616325	97.7373960449986	2326091951.575519	9552.59858565691	65893.70815728635	-110.73604412468558	4341980774.717627	12262.47146838431	46734.89554550438	-71.29941063596925	2184150461.6492057	5083.605957036565	51610.38202966852	46425.780331935086	1.244832	23.394217	0.10445417353	0.0591503	-0.0064071132	-0.0420581051	0.1163106352	-0.047593661	-0.1377045273	-0.0237314666	0.0847357943	-0.0179591601	0.0502355404	0.0960059903	0.0174702104	-0.0490109629	0.0342929471	-0.0169140437	0.0960079619	-0.0080647801	-0.0548446183	0.046708998	-0.0188776946	-0.021740366	-0.087956464	-0.1119177508	0.0410972518	-0.1665987397	-0.1323779337	0.0811068337	0.2159624349	0.1079417307	0.0968152013	-0.0215607446	-0.1242072226	0.0268331103	0.0132936544	-0.0004850423	-0.1566112679	-0.0626816502	0.0786404213	-0.0557957554	0.0666992476	-0.054284564	0.019915926	-0.0314626131	-0.0479242698	-0.0122395763	0.0801415123	-0.0392887915	-0.0271315874	-0.0337753076	-0.0444714972	-0.0299422495	-0.1016425306	-0.0281124512	0.0424253472	0.0784050762	-0.0177996293	-0.076297836	-0.0841522464	0.1244301729	0.0242854958	0.1565964607	-0.0194843318	0.1269667541	-0.0065511146	0.0177160076	-0.003730311	0.0913270621	0.3193818499	-0.0343122499	0.1197547036	0.1178678731	0.1147451459	0.0369854	-0.0012657999999999	0.00136791981316	1.6022496399999936e-06	3.42647e-06	-0.03835787353	1.17406966609e-11	0.0014713264617434	-0.0485564	-0.0016967999999999	2.879130239999994e-06	0.00235772398096	0.000563562	-0.000411801	3.17602127844e-07	1.6958006360100006e-07	-0.000524873	-8.459600000000004e-05	2.7549166612900004e-07	7.156483216000007e-09	0.00174084	0.000766277	5.87180440729e-07	3.0305239056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48372.78952174339	143.21403558013844	2339926766.114887	20510.25998714916	66243.3102080676	349.60205078125	4388176147.322273	122221.5939104557	46811.64370888158	76.74816337719676	2191329986.7272725	5890.280581772886	51702.73063875885	47412.26362179145	1.170928	22.005333	0.09086392253	0.0441597	-0.0231594516	-0.0911178461	-0.0332823784	0.1379288757	-0.062203941	0.0713677499	0.0005994668	0.0455553609	-0.0134924328	0.1280995721	0.0163104215	0.0350744113	-0.0708987144	0.0399371164	-0.1281768617	0.0378539165	-0.0401634198	0.0346558741	-0.1134562934	-0.0352375133	0.0557816502	0.0445722907	0.0041722667	-0.0995212598	0.0878040766	-0.0937236531	0.0160604058	0.1298221901	0.0516640441	0.0454702606	0.0753971007	0.0269750014	-0.0660461723	-0.0666921406	0.1412486988	0.013259602	0.1069572506	0.0262968213	0.069753647	0.1004413628	-0.0104549987	0.0789075168	0.0678837492	0.0191217047	-0.0932988875	-0.083914143	0.0209252732	0.0040423351	0.0452109721	-0.0558311482	0.0307466123	0.1651494008	0.0908761965	0.064908011	-0.0613812665	0.1212459408	-0.1098310529	-0.0114423131	-0.0396552401	0.0712675144	0.094993613	-0.1207363921	-0.0129720441	0.0383489699	-0.1003280878	-0.0427884992	0.0723092848	0.0706791068	0.1194434321	0.1166309242	0.111992364	0.0230132	-0.0139722	0.00052960737424	0.00019522237284	3.9434e-05	3.600753e-05	1.555040356e-09	1.2965422167008996e-09	-0.0641948	-0.0156383999999999	0.0002445595545599	0.00412097234704	1.60287e-05	-0.0005475333	2.5691922369000005e-10	2.9979271460889e-07	-0.000729106	-0.0002042329999999	5.31595559236e-07	4.1711118288999985e-08	0.00126826	-0.00047258	2.2333185640000002e-07	1.6084834276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48291.30625791839	-81.4832638250009	2332050260.096068	6639.522283574701	65907.64801149952	-335.66219656808244	4343818066.407717	112669.11020491002	46802.28500548246	-9.358703399120714	2190453881.7344084	87.5853293127136	51710.80265530112	47940.88359139941	1.150807	21.627197	0.077841931	0.0486788	-0.0635740795	0.024179949	-0.0983682682	0.0555874701	0.1277213762	-0.009947034	-0.0003612147	0.0126231719	-0.149463303	0.0556021639	-0.1563693295	-0.0530010491	-0.0433356462	-0.0821665395	0.007983771	0.0895556603	0.0736743473	0.0783840385	-0.0398427541	-0.0213601392	-0.0902208324	0.0229541539	0.0555997963	0.0275549542	-0.0079389651	0.0437406634	-0.0622903177	-0.0084139725	0.0433995023	0.1574253538	0.0595562922	-0.0566929239	-0.1739458804	-0.216128767	0.0133686312	0.0010718997	0.1301195231	0.0892925877	0.0377214993	-0.0130346852	0.0317549561	0.0909526422	-0.016267866	0.0674733883	-0.0022065208	0.0253809161	0.0876198636	-0.0615626201	0.1099449836	-0.0998877164	0.0478683672	0.009114967	-0.0025738311	-0.0128183981	-0.0710023993	-0.0394893731	-0.0247349546	0.0377554639	-0.0270026348	0.0344906978	-0.072821584	-0.0437273174	0.1580065745	-0.1349401556	-0.0380508462	-0.0742296636	0.1224302558	0.0701580192	0.1190702613	0.1151522399	0.1087174221	0.0165546	-0.0064586	0.00027405478116	4.1713513960000026e-05	0.0424935	0.042454066	0.0018056975422499	0.0018023477199323	-0.0638417	0.0003530999999999	1.2467960999999652e-07	0.00407576265889	0.00050407	0.0004880413	2.540865649000001e-07	2.3818431050569002e-07	-0.000708444	2.066199999999996e-05	5.01892901136e-07	4.2691824399999825e-10	0.00120544	-6.28200000000001e-05	3.946352400000013e-09	1.4530855935999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48300.18604004934	8.879782130949025	2332907971.503377	78.8505306931216	66106.51563994738	198.867628447857	4370071410.054607	39548.3336444749	46772.8018845943	-29.483120888158737	2187694996.135508	869.254417305782	51630.55859375	47920.659142959565	1.010405	18.988623	0.05031565	0.0268682	0.0232004133	0.1291359271	-0.0467705564	0.0297083598	0.1144458809	-0.0123793768	-0.0243085838	-0.1034588317	-0.1385899521	-0.0328290104	-0.0506926543	-0.0116114157	0.003409711	-0.1024198834	0.1045185525	0.0354007144	-0.0027669187	-0.0606378428	-0.0312568999	-0.0211996928	-0.0111229423	-0.049918093	0.1538076725	0.0217085562	-0.079944442	-0.0111758044	-0.0460177555	-0.010836196	-0.0550841468	-0.0709696419	-0.1168382172	-0.0473965112	0.2683552038	-0.0275105587	0.0668071615	-0.0058450746	0.1065738402	0.0076364306	0.1210324978	-0.0470434328	0.0325637054	-0.0492279318	-0.0227261459	0.0245111363	0.0766033785	0.0928729827	-0.0234563311	-0.0782319293	-0.0400510408	0.0259343847	0.0466345095	-0.0297839254	-0.0134073601	0.0790091282	0.0642060548	-0.0603254808	-0.0138114529	0.0782249951	-0.0698345604	0.1015537184	-0.0671511013	-0.0863645295	-0.0713263517	0.0911033302	0.0169910721	0.1396770501	-0.0300674156	-0.2344304007	0.1186353847	0.1134348849	0.1049355893	0.0229436	0.006389	0.00052640878096	4.081932100000003e-05	0.0232734	-0.0192200999999999	0.00054165114756	0.0003694122440099	-0.0477002	0.0161415	0.00026054802225	0.00227530908004	0.000548976	4.490599999999994e-05	3.01374648576e-07	2.0165488359999947e-09	-0.000582049	0.000126395	3.38781038401e-07	1.5975696025000018e-08	0.00120544	0.0	0.0	1.4530855935999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48325.20488554132	25.018845491984397	2335325427.229547	625.9426297517878	66068.68774912308	-37.82789082429372	4365071500.891127	1430.9493242146848	46789.31770148026	16.515816885956156	2189240250.9700537	272.7722074104345	51613.77013616524	47246.18904230631	1.145467	21.52684	0.1112057299999999	0.0593979	0.0634398193	0.0514439884	0.1360908874	0.1356788921	0.0018606503	0.081567934	0.0218032537	-0.0714527817	-0.0101763164	-0.0953284973	0.0377898443	-0.0014690929	-0.0344774596	0.1807558012	0.0089102323	-0.0092056146	-0.0905634014	0.1075799389	0.0227946236	-0.1389119215	-0.079666381	-0.0045687247	-0.078707967	-0.0274594914	0.1520770853	-0.0453178311	0.0626034862	-0.1229078866	-0.0274433081	0.1182173105	-0.0441013348	-0.0241723091	0.0084075163	-0.0306176509	0.1986294053	-0.1620050997	-0.171033816	0.1579344211	0.0593161223	-0.096442161	-0.0763140515	0.139501432	0.1004020175	-0.0458754077	0.0375757493	-0.03919029	-0.1555324891	0.0347498296	0.0626553073	0.0517147481	0.0401778532	0.0376052929	0.1290835538	0.0583950048	-0.0804298207	-0.0800670907	0.0828396638	-0.0254252553	0.0897754935	-0.080824198	0.0435921114	-0.0494151771	-0.0886811123	-0.2776970624	0.0758381669	0.0859474954	-0.0127883297	0.0232943371	0.1181390277	0.1114824189	0.1006644984	0.0129135	-0.0100301	0.00016675848225	0.00010060290601	0.00660736	-0.01666604	4.365720616959999e-05	0.0002777568892816	-0.0069299	0.0407702999999999	0.0016622173620899	4.802351401e-05	-1.27378e-05	-0.0005617138	1.6225154884e-10	3.1552239311044e-07	-0.000895121	-0.000313072	8.01241604641e-07	9.801407718400005e-08	0.00120544	0.0	0.0	1.4530855935999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48245.61119960172	-79.59368593960244	2327639000.023135	6335.154841452067	66197.39639469069	128.70864556760353	4382095289.435807	16565.915443846985	46698.82713130482	-90.49057017543964	2180780455.439491	8188.543290676167	51473.81177449709	47076.20471523627	1.168727	21.963966	0.1442562113	0.0747026999999999	-0.0563069269	-0.0702603547	0.0990150131	0.0803438278	0.0888504272	0.0642830411	0.1086322593	-0.0502279713	-0.0531539262	0.0858918656	0.0428665421	-0.1282148228	0.0459549089	0.0993856038	-0.0327937583	0.0007930023	0.0803010706	0.0571844154	0.1153811906	0.0103765313	0.0393681867	0.0395787547	-0.0420323276	0.0488275143	0.1064571653	-0.1936896146	0.032851489	0.1170081813	-0.0232756179	0.0752821167	0.1521441748	0.008089808	0.0022649369	0.2376235882	-0.0607451935	-0.0438978218	-0.0761716154	0.0907378965	0.0553346066	-0.0192310383	-0.1289837597	-0.0474639096	0.0587748593	-0.1231706848	0.0534672683	-0.0736319641	0.0623442767	-0.0564169662	-0.0168382328	-0.0222940796	0.0338544741	0.0441000175	0.0800790978	-0.0043080643	-0.0030368692	0.0168265239	-0.0326195488	0.0006556133	0.0831509236	-0.1198564163	-0.0346343547	-0.1425793329	0.0509793672	0.0971076405	0.0125760757	-0.0335595275	-0.1333506225	0.1204652543	0.1175814474	0.1092988885	0.0959240631	-4.89313e-05	-0.0129624313	2.3942721196899998e-09	0.0001680246252072	0.0626357	0.05602834	0.00392323091449	0.0031391748831556	-0.0235413	-0.0166114	0.00027593860996	0.00055419280569	0.000793932	0.0008066698	6.30328020624e-07	6.507161662320401e-07	-0.00052871	0.0003664109999999	2.7953426410000005e-07	1.3425702092099997e-07	0.00120544	0.0	0.0	1.4530855935999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
