global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
48980.79577184859	n/a	2399118354.443541	n/a	69197.80421186853	n/a	4788336107.744089	n/a	47467.83418715847	n/a	2253195282.4195704	n/a	52941.72517112334	46225.633045397306	n/a	n/a	n/a	n/a	-0.0198809951	-0.1173714247	-0.0619173202	0.0769400279	0.1424767152	0.0186874098	0.0620677559	-0.1094851396	-0.0328075597	0.1005712676	-0.085077022	0.1490896436	-0.0068147563	0.0049622904	-0.0150034771	-0.0512239629	0.1701181561	-0.0825080631	0.0095439334	-0.0798691591	0.0661528411	-0.2071556687	0.0126544998	-0.0820778058	0.0180806475	-0.0595864971	0.1414689118	-0.0673360888	0.0097329895	-0.0702937181	0.0385160535	-0.0774056108	0.031095865	-0.0220775545	0.0257974226	-0.0878930256	0.0138504604	-0.1469399385	0.014445712	-0.0407654913	-0.1420195679	0.0740536883	-0.0716744266	0.0691064138	-0.1294112908	0.1442931468	-0.0849256135	0.0452509811	-0.0328115987	-0.0098104902	0.0637367974	-0.0516340572	0.0815849874	-0.039153789	0.0538399913	-0.0958386311	0.0445882703	-0.0852378686	0.0053297733	-0.0508992717	-0.0330433381	-0.0321736808	0.1223244108	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0298293	n/a	0.00088978713849	n/a	-0.139197	n/a	0.0193758048089999	n/a	-0.222022	n/a	n/a	0.049293768484	0.00306004	n/a	9.3638448016e-06	n/a	0.000713704	n/a	5.093733996160001e-07	n/a	-0.000306818	n/a	n/a	9.4137285124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48998.12561751571	17.329845667118207	2400816314.029849	300.3235508461357	68760.97557961261	-436.8286322559143	4728071762.660082	190819.2539585728	47530.94324197404	63.10905481556984	2259190565.471758	3982.752799714598	52702.8948031282	44972.242159927104	1.257248	25.757982	0.15526795	0.0873768999999999	0.0004092615	-0.0713697406	0.0422140521	0.0311005251	-0.0008109055	-0.1024211777	-0.0408797931	-0.032106165	-0.0202183128	0.0308384304	-0.0748600736	-0.0271062788	0.0271043694	-0.0092028475	0.1337633124	0.0326479594	0.0087684894	0.0296664446	-0.0671150551	-0.0986165574	0.0254346608	0.0198639899	-0.0587270338	0.0975542557	-0.0316289295	-0.0429932752	0.0068611276	0.0023566574	0.147739222	0.02099024	0.2003327382	-0.0236580338	-0.0059786098	0.033577732	-0.056343011	-0.0384110644	0.1070702217	0.009232862	0.0197366812	0.0116581186	-0.0296470318	0.1193272816	-0.0739378887	-0.0587798498	0.0453093172	-0.0490562571	-0.0754655511	-0.0046653384	-0.0245273075	0.0066175014	0.0044204881	0.0186638927	0.0136661737	0.1230024898	0.0353744665	0.0951670388	0.0476191954	-0.0387844393	-0.1039265213	-0.0458441389	-0.0224755497	0.1797654158	-0.0234044038	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0520633	-0.022234	0.00271058720689	0.000494350756	-0.144595	-0.005398	0.020907714025	2.913840400000015e-05	-0.150447	0.071575	0.005122980625	0.022634299809	0.00255604	-0.000504	6.5333404816e-06	2.540160000000001e-07	0.000371263	-0.000342441	1.37836215169e-07	1.1726583848100001e-07	-0.000581596	-0.000274778	7.5502949284e-08	3.38253907216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48957.906143653054	-40.21947386265674	2396876573.9707413	1617.6060777889288	69056.1486323065	295.1730526938918	4768751663.927207	87127.13103663102	47504.56022313297	-26.383018841072044	2256683241.993267	696.0636831683624	52776.06818645247	45693.17075321131	1.268037	25.979013	0.1472750499999999	0.0740774	-0.0178387037	-0.090301148	-0.0937774045	0.0445079749	0.1454033806	0.0609907898	0.0659805019	-0.0868494054	0.0028567925	0.0745014143	-0.1137649871	0.1068523804	0.0888680392	0.1024136786	0.0280844771	-0.027807591	0.0610525924	-0.0757781315	0.0172664157	0.0035265518	0.0057400106	-0.0014978056	0.1004181676	0.0226926298	0.0664315107	-0.0480691543	-0.0874364463	0.0280106103	-0.0159064683	-0.0025846549	0.0456744079	0.0039431901	0.0657732775	0.1012908117	0.1338432345	0.0687004169	0.0577279449	-0.0214940094	0.0206758229	-0.0236098866	-0.0839947813	-0.0162465337	-0.1370603581	0.0104520434	-0.1739820275	0.0462770517	-0.0733293961	0.0035444184	-0.0244286969	-0.0615453579	-0.0204526183	-0.0973742021	0.0387406078	-0.0118350256	-0.0398322226	0.0140192048	0.0656337715	-0.0435409037	-0.0303296918	-0.0179854675	-0.0686368935	-0.0025383211	-0.0610495577	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0284763	0.023587	0.00081089966169	0.000556346569	-0.105288	0.0393069999999999	0.011085562944	0.0015450402489999	-0.196161	-0.045714	0.002089769796	0.038479137921	0.00247902	-7.701999999999969e-05	6.145540160400001e-06	5.9320803999999534e-09	-0.000325058	-0.000696321	1.0566270336400001e-07	4.848629350409999e-07	-0.000581596	0.0	0.0	3.38253907216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48994.52639298432	36.62024933126668	2400463616.472837	1341.0426610841375	68941.73522759472	-114.4134047117841	4752962856.191774	13090.4271777425	47452.07012750455	-52.4900956284182	2251698959.3856096	2755.210139080488	52871.63856692202	45246.67496316475	1.350814	27.674911	0.1777946499999999	0.0902166	0.0081049086	-0.0927378955	0.1234559881	0.0402421914	0.0873080203	-0.0594534473	-0.0781877808	-0.0518298448	-0.0329584036	0.0821595758	-0.0955232425	0.0360856569	-0.0191583138	-0.1044100563	0.0213294117	-0.1019594725	-0.0390172429	-0.012859084	0.0554971904	-0.0815610954	0.096573267	-0.049877121	0.0512670386	-0.0716242678	0.0201218099	-0.0131011585	-0.0257573823	-0.0113042556	-0.1373963789	0.0573207319	-0.1287412769	0.092734102	0.0215779495	-0.0266505593	0.1171642238	-0.0168964419	0.0547572843	-0.0774537679	0.0392162297	-0.0283910345	-0.104499687	0.1067049703	-0.0651476061	0.0290294444	0.0314410516	0.0344328919	-0.0881240399	0.0290585098	-0.0365670583	0.0377751654	0.0226523048	0.0683779711	-0.08842834	0.0069478207	-0.02358533	-0.0759018075	-0.088536523	0.1456313567	-0.0161775185	0.070180494	-0.0044366175	-0.0245506517	0.1220818836	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0107477	0.0177285999999999	0.00011551305529	0.0003143032579599	-0.170049	-0.064761	0.028916662401	0.004193987121	-0.183477	0.012684	0.000160883856	0.033663809529	0.00295035	0.0004713299999999	8.704565122500001e-06	2.2215196889999986e-07	-0.0	0.000325058	0.0	1.0566270336400001e-07	0.000274437	0.000856033	7.32792497089e-07	7.531566696899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48879.7170219244	-114.80937105992052	2389226736.143406	13181.191683174517	68790.20940434748	-151.52582324724062	4732092909.893976	22960.075110754005	47511.95939349954	59.889265994992456	2257386285.409549	3586.72418141896	52756.46115440283	45788.33455992582	1.376217	28.195364	0.15507795	0.0901916	-0.0193529454	-0.0895515124	-0.0655527744	0.0433366148	0.0312326269	-0.0637928333	0.0112384959	0.0070988721	0.0143661208	0.0327543619	-0.0824798576	-0.0413447158	0.1047156821	-0.1063395019	0.144295533	0.0115060992	-0.0225885724	0.0801398377	0.0556488646	-0.0344361093	-0.0051876707	-0.0327701778	-0.0972882651	-0.0194444	-0.0309415341	-0.0495712756	-0.0346066743	-0.0093501666	0.1065820868	-0.0401142907	-0.0285809335	0.0436940702	0.0259252468	-0.0230849108	-0.0635367482	0.1285767091	0.0267728887	0.1114584981	0.0523140823	-0.0127873733	-0.0064713329	0.1219206581	-0.0589474849	-0.0268958416	-0.0414490165	-0.0936891469	-0.0995494418	-0.0419647364	-0.0111015434	0.0057427688	-0.0510814463	0.1026497803	-0.0034587412	0.124298555	0.0720835972	0.0062300751	0.0281527577	-0.0393338215	-0.0944489811	-0.0381062838	0.0425677882	-0.0142486279	-0.0559815621	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0116321	-0.0008843999999999	0.00013530575041	7.821633599999977e-07	-0.132634	0.037415	0.017591777956	0.001399882225	-0.144198	0.039279	0.001542839841	0.0207930632039999	0.00174186	-0.00120849	3.0340762596000003e-06	1.4604480801e-06	-0.000192794	-0.000192794	3.7169526436e-08	3.7169526436e-08	0.000423144	0.000148707	2.211377184900001e-08	1.7905084473600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48813.486198776736	-66.23082314766361	2382756434.8781667	4386.521934817094	68845.3128794932	55.10347514571913	4739677105.475312	3036.392973134886	47437.57245417805	-74.38693932149181	2250323280.345392	5533.416741619304	52795.51468742004	44702.64357663874	1.248744	25.583738	0.16821962	0.0870327999999999	-0.0159452284	-0.0318016992	-0.0424109241	0.0544005661	0.0769633488	0.0912934693	0.0565313914	-0.0678475578	-0.0112795108	0.134831895	-0.0280904549	0.0977720089	0.0887976689	-0.0093995496	-0.0010022695	-0.1368951091	0.057196751	0.0012158442	0.0474372878	-0.0427749528	-0.0610641371	-0.0058299353	-0.0994156777	0.156910759	0.0083368112	-0.0120664346	-0.1352050288	-0.1249424213	-0.0150034923	0.0253367007	0.0764367205	0.0356477844	0.0410504348	0.0562367218	-0.0665513268	-0.0564334308	-0.0630444219	0.0036070056	-0.0067817758	-0.0336649794	-0.1283867581	0.0011620118	-0.0221825968	0.0260240115	-0.1416692185	0.0736863315	-0.1066704438	0.030626731	-0.0033582076	-0.0237887302	-0.0309151466	0.0204139689	-0.076023647	0.0897491946	-0.0223634179	-0.0100834511	-0.0748865623	-0.0293822577	-0.0743152261	-0.0861857411	-0.0032244919	-0.0043580224	0.0238453408	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00172982	0.01336192	2.9922772324e-06	0.0001785409060863	-0.0995254	0.0331086	0.00990530524516	0.00109617939396	-0.187668	-0.04347	0.0018896409	0.035219278224	0.00284891	0.00110705	8.116288188100001e-06	1.2255597025e-06	-5.293960000000001e-23	0.000192794	2.802601248160001e-45	3.7169526436e-08	0.000157406	-0.000265738	7.061668464400003e-08	2.4776648836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48923.49456142591	110.00836264917598	2393508320.101871	12101.839852752615	68508.69984111885	-336.6130383743439	4693441953.920519	113308.3376036075	47458.991440403006	21.41898622495501	2252355868.540246	458.7729709048123	52648.53563803416	44542.49039686772	1.233727	25.276089	0.183028985	0.100779	0.0087481347	-0.0091775783	0.0817458303	-0.0007834414	-0.0235969717	-0.0288748647	-0.1085107326	-0.0344469221	-0.0186366789	0.056053608	-0.0107334396	-0.1032005013	-0.0271896579	0.0146451785	0.1312603864	0.0565889682	0.0905152689	0.040156952	-0.0569391995	-0.0935331637	0.0561678419	-0.0059632824	0.0188899941	0.0159135085	-0.0880854829	0.036646871	0.0361267372	0.0250233579	0.0469682104	0.0360328237	0.0915782313	0.0004740944	0.0042136051	0.090621522	0.0231462178	-0.038205233	0.1573083507	0.0048905411	-0.0470953546	0.0026797828	-0.0480961443	0.0719638435	-0.0489382101	-0.0723292153	0.1112774649	-0.0201296466	-0.0236038726	-0.0725801935	0.0246867219	0.0137868636	0.0610780225	-0.1725676376	0.0375135534	0.1121314861	-0.0468051448	0.00994345	0.0046751411	0.0674359619	-0.0248367444	0.0342660821	-0.0986735606	0.1079662853	0.0613939232	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0355053	-0.03723512	0.0012606263280899	0.0013864541614143	-0.0827389999999999	0.0167864000000001	0.0068457421209999	0.00028178322496	-0.106416	0.081252	0.006601887504	0.011324365056	0.0028959	4.698999999999979e-05	8.386236809999999e-06	2.20806009999998e-09	0.0007923509999999	0.0007923509999999	6.278201072008415e-07	6.278201072008415e-07	4.16377e-05	-0.0001157682999999	1.3402299284889997e-08	1.7336980612900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48879.85062284638	-43.643938579531095	2389239796.911776	1904.7933747338827	69126.37216392082	617.6723228019691	4778455328.544888	381519.09835558	47543.77150927823	84.78006887522497	2260410209.3264565	7187.66007848789	52672.63830004158	44655.39755945039	1.249736	25.604071	0.177256905	0.0956857	-0.0082210936	-0.0107289768	-0.0593660694	-0.0223197796	-0.0366126485	-0.0431468278	0.0679515541	0.0513158818	0.0300001396	-0.0503394617	0.0006563989	-0.1331981792	0.0948156764	-0.0433619345	0.0365046434	-0.1107010874	0.0154999928	0.0883731993	-0.001325679	-0.0012818807	0.0721968222	-0.0681181285	0.1230973337	0.0275730853	0.0453892222	0.1117183416	-0.0738280966	-0.0959243243	-0.1127789134	-0.0718634753	0.0040333184	-0.0153032176	0.0684522273	-0.0197070223	0.001730285	-0.0088166056	-0.0485930142	0.1030605602	-0.0878738154	0.0180757146	0.1170981997	0.0163076275	-0.0095966196	-0.0667265843	-0.0743270108	-0.114049026	-0.098070748	-0.0662330612	0.0794376317	0.0310184498	0.056404738	0.027400584	0.0449459395	-0.0345525098	-0.0710878517	0.044457227	-0.1110936282	0.0312546793	-0.0704596761	-0.0461285374	-0.0335899156	-0.0997795132	0.0104645737	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0513138	-0.0158085	0.00263310607044	0.00024990867225	-0.00273048	0.0800085199999999	7.4555210304e-06	0.0064013632725903	-0.0728827999999999	0.0335332	0.00112447550224	0.0053119025358399	0.00255343	-0.0003424699999999	6.520004764900001e-06	1.1728570089999979e-07	0.000506007	-0.0002863439999998	2.560430840490001e-07	8.19928863359427e-08	-0.000287682	-0.0003293197	1.0845146480808998e-07	8.2760933124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48870.60569802981	-9.244924816572166	2388336101.292304	85.46863486407189	68958.55398670257	-167.81817721825792	4755282167.936973	28162.94060485862	47487.21472990665	-56.5567793715818	2255035562.804263	3198.66929288578	52646.7977386131	44014.18679488333	1.271524	26.050461	0.19445738	0.0926654	0.0192219076	0.0352325554	-0.0654893234	-0.0382826535	0.031189316	0.0788501328	0.0931403086	-0.0105046992	-0.0086229651	0.013878982	0.0513124955	0.1404895568	-0.0492967315	0.0874101146	-0.0269038647	-0.1583173776	0.0428370356	0.0809763398	-0.0182457855	-0.0034054843	-0.0550305122	0.0622269729	-0.093648553	-0.0083419604	0.0641380906	-0.0817925367	0.0877784813	-0.0710989593	0.0314844065	0.0534444126	-0.0597285872	-0.0484082366	0.1037771505	-0.0149107513	-0.1008130906	-0.0491802916	0.0705351188	0.0200024707	-0.0549432535	0.0089011834	-0.0203864763	-0.1349412108	0.0074235639	0.0257381822	-0.0467906541	0.0107374969	-0.0521916515	0.0945028727	0.0494460947	-0.0307245285	0.0477435264	0.0032284568	-0.0467227506	0.0435964324	0.0562630968	-0.1223923121	-0.0506212473	-0.1002331401	-0.0856511552	-0.0513669756	-0.0174347272	0.0325640466	-0.065238046	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.051341	-2.719999999999806e-05	0.002635898281	7.398399999998943e-10	0.0388861	0.04161658	0.0015121287732099	0.0017319397308964	-0.12007	-0.0471872	0.00222663184384	0.0144168048999999	0.00126602	-0.00128741	1.6028066404000002e-06	1.6574245081000005e-06	0.000594896	8.888899999999998e-05	3.539012508160001e-07	7.901254320999997e-09	0.000448547	0.0007362289999999	5.420331404409999e-07	2.01194411209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49120.9906191115	250.3849210816916	2412871719.40284	62692.60870508492	69451.59189554323	493.03790884066257	4823523616.825086	243086.3795539735	47514.64810308516	27.43337317850819	2257641784.360014	752.5899639512926	52449.62661327725	44113.31280236496	1.391726	28.513105	0.2494101	0.169022	0.0722376201	0.0291280166	0.0898570071	-0.1687932577	-0.0460239066	-0.0599465027	0.0493897306	0.0554333012	-0.0544826775	-0.0977404721	-0.0571529416	-0.107966584	-0.1563260137	0.0621482964	-0.0100778669	-0.0093326473	-0.0181950634	0.1639768704	0.0259092564	0.0796728114	-0.0288446351	-0.1164856538	-0.0912400876	0.0157116235	0.0188459421	-0.1002468789	-0.0621557514	0.0940454517	-0.0919739464	0.0212689533	0.0533856031	0.0697552808	-0.094640054	-0.1393638823	0.1317705937	0.0185261092	0.1748163158	0.0528005039	0.0011391163	0.1049594037	0.082387125	-0.1124755184	-0.0786863662	-0.1166350334	0.1379382406	0.003948432	-0.0119606689	0.002445252	0.0478705647	0.1061224225	0.1398369166	-0.0845374609	-0.0610203382	0.08505329	0.0827548279	-0.0974339763	0.0054283962	-0.0279846403	0.1063313883	-0.1154428782	-0.0950320994	-0.1792670241	0.0864612203	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0450342	0.0063067999999999	0.00202807916964	3.977572623999993e-05	0.0333965	-0.0054895999999999	0.00111532621225	3.013570815999997e-05	0.0114163	0.1314863	0.01728864708769	0.00013033190569	-0.000309222	-0.001575242	9.5618245284e-08	2.4813873585640004e-06	0.000201384	-0.000393512	4.0555515456000005e-08	1.5485169414400007e-07	0.000294753	-0.000153794	2.3652594436000005e-08	8.687933100899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
