global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
48869.60582471349	n/a	2388238373.462871	n/a	69081.00022129003	n/a	4772184591.573873	n/a	47297.11946614584	n/a	2237017509.794872	n/a	52224.958061187375	46839.54183769851	n/a	n/a	n/a	n/a	-0.0629107204	0.0548233717	-0.1862936104	0.0510705534	-0.0698129863	0.1237396289	0.1068025572	0.0162928446	-0.0042616367	0.1181592554	-0.1152405466	0.0996793165	-0.0683185339	0.0265581922	-0.1300917112	-0.0058460767	0.0626926334	-0.0126463595	0.0231017782	-0.0153533862	0.0892359711	-0.0727967923	0.1148466334	-0.0487094735	0.0197600053	-0.0005663059	-0.1617865159	0.1043116275	-0.1384367978	0.0217972851	0.1380917475	-0.1404229666	0.0235842025	-0.0739810362	0.0265040227	-0.0567695047	0.0136227098	-0.0006655648	0.0491216401	-0.0548894798	0.0043997334	-0.111212685	0.070325422	-0.021549909	0.0520163824	-0.0447623625	0.0703062852	-0.1190914495	0.0246189318	-0.0426601647	0.0061346627	-0.0357698433	0.115143289	-0.0095891298	0.152383558	-0.1170222919	0.0854674316	-0.086816949	0.0910206275	-0.0599823801	0.1120803395	-0.1615720568	0.062283927	-0.031009292	0.1777748968	-0.1175512853	0.0755897745	-0.0142091636	0.0428678817	-0.1185947399	0.0421530636	-0.0544229193	0.0857794919	-0.0308956966	0.1222844043	-0.1446372528	0.1513195412	-0.0251484745	0.0200311352	-0.0412580146	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0807863	n/a	0.00652642626769	n/a	-0.131419	n/a	0.017270953561	n/a	-0.241325	n/a	n/a	0.058237755625	-0.0007714949999999	n/a	5.952045350248457e-07	n/a	-0.00204259	n/a	4.1721739081e-06	n/a	0.00163704	n/a	n/a	2.6798999616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48864.30923801746	-5.296586696036684	2387720717.308598	28.053830628632795	68557.86897225215	-523.1312490378768	4700181398.016495	273666.3037199291	47311.517141788565	14.39767564272188	2238379654.2577534	207.29306391302688	52181.71588456004	45999.82582901084	1.41518	26.362259	0.12225465	0.067592	-0.0334777488	0.0713809214	-0.1400280469	-0.1275730729	-0.0940487708	0.063952882	0.0295186593	0.0078617192	0.0052019948	-0.0183975967	-0.0838851214	0.1183125608	-0.0106990613	0.0875433409	-0.1395115267	-0.0428225286	0.0010975635	0.0555428598	-0.0359286191	-0.0129496468	0.1062689081	0.0429450936	0.1002278378	-0.0178920004	0.0807946704	-0.0108816509	-0.0478967024	0.0380051462	-0.0935708972	-0.0123819299	0.0348275291	0.0511565082	-0.0107193753	-0.1678255328	0.0641255741	0.0823449372	-0.0086235056	0.0452647087	-0.2125647418	0.1947825833	0.0327751046	0.0114996556	0.0316646799	-0.0149172911	-0.0008298219	-0.0065810923	0.095138865	-0.1228230457	0.0368875676	-0.0142477822	-0.0617685661	-0.1151572658	0.1393569601	-0.0408759586	0.1105911886	-0.0102802207	0.0714791906	-0.1355285409	-0.0154735864	-0.075758552	0.0192762795	-0.0886572997	-0.006154011	-0.0676840961	0.001622774	-0.0714312923	0.1089629768	0.0082044272	-0.1119371266	-0.0635440168	0.1099809131	0.0054127482	0.0746864637	-0.0072210635	-0.1196013114	-0.006434201	0.0709751462	-0.0766298815	0.1168882223	0.1291462599	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0780229	-0.0027633999999999	0.00608757292441	7.636379559999995e-06	-0.182393	-0.0509739999999999	0.033267206449	0.0025983486759999	-0.239187	0.002138	4.5710440000000045e-06	0.057210420969	-0.00131879	-0.0005472950000001	1.7392070641e-06	2.9953181702510945e-07	-0.0018928	0.0001497899999999	3.58269184e-06	2.243704409999997e-08	0.00226754	0.0006305	3.9753025000000026e-07	5.141737651600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48769.19780979416	-95.11142822329566	2378434655.010832	9046.183778675122	68403.03629637469	-154.83267587746377	4678975374.563153	23973.157519375756	47281.854402149824	-29.662739638741183	2235573755.7060947	879.8781228757476	52114.95403336128	45572.82683665792	1.218986	22.707525	0.1479874999999999	0.0729888999999999	-0.0772653259	-0.0736430175	-0.1871190152	-0.0670242053	-0.0429573566	-0.0075267065	0.1986994312	-0.0169063198	0.0306698036	0.04624478	-0.1075436857	0.1166115407	-0.085055756	0.1303656775	0.0787345604	-0.031687538	0.009228187	0.05516265	-0.0643610867	0.0272696626	0.0748376456	-0.0390467855	0.0722512232	-0.0608899348	0.0631156906	0.0155176735	-0.0716085641	0.092891517	-0.1388535355	0.008466633	0.0295549441	0.0524922235	-0.0681502036	-0.1055733502	-0.0153169111	0.0812229145	-0.058372251	0.0023268785	-0.040125973	-0.0049838698	0.0137629621	0.1523839062	-0.1384526069	0.0245663475	0.1692381087	0.1065677433	-0.0670001209	-0.090882081	0.0730533458	-0.1722514716	0.004931003	-0.0933476703	-0.0032212208	0.042718351	0.0247421713	-0.1455405783	0.117286018	-0.1061516391	0.0302920201	-0.0091525673	0.0894803678	-0.0799146854	0.0704355138	-0.0914961112	0.1108875799	-0.0662540386	0.1592134428	-0.0168445877	-0.0423764709	0.0642858581	0.1008073906	-0.0960596821	0.0710949659	0.0673234505	0.0120030104	0.0362931469	-0.1007739054	-0.0270067333	0.1034173386	-0.0101348607	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0612299	-0.016793	0.00374910065401	0.000282004849	-0.131064	0.0513289999999999	0.017177772096	0.0026346662409999	-0.25414	-0.0149529999999999	0.0002235922089999	0.0645871395999999	-0.00119908	0.00011971	1.4377928463999998e-06	1.4330484100000022e-08	-0.00135495	0.00053785	1.8358895025e-06	2.892826225000001e-07	0.00162685	-0.00064069	4.104836761000002e-07	2.6466409225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48882.389353650986	113.19154385682486	2389487988.9219317	12812.325600691507	68621.67110529557	218.6348089208768	4708933745.283357	47801.17967186832	47405.30626662234	123.45186447251764	2247263062.232264	15240.36284174086	52264.91737569585	45877.463751654286	1.273413	23.721394	0.278624235	0.123308	-0.0330512221	0.0809783835	-0.0719613971	-0.0460708938	-0.0981524626	0.0583124487	0.0559138329	-0.0239941738	-0.0575416979	-0.0033511391	0.0007929411	0.1173487364	-0.0017086771	-0.0646907595	-0.0615479948	-0.1158245481	-0.0389538557	-0.0862042535	-0.0492687497	0.0712095946	0.0310914921	-0.0607395778	-0.0708666558	-0.0945615976	0.0961729728	-0.1539001818	0.015741422	0.0170682564	-0.035996264	0.0920756002	-0.0020002549	0.0424230628	0.0170694484	0.1291339017	-0.0739341574	0.075292356	-0.0049949327	0.16057165	0.0084457646	0.023085624	-0.0164207063	-0.0327894905	-0.0602757287	0.120359154	-0.05151973	0.0447470511	0.0644392373	-0.118298627	-0.0414401583	0.0115104131	-0.0051857791	-0.062993987	0.1075841806	-0.0725897038	-0.0273394593	-0.0361142147	0.0048188955	-0.0588666598	-0.0553582746	0.025365947	-0.1033899054	-0.0537629178	0.0462291599	0.0021674362	0.0697103654	-0.0176104341	-0.0763811308	-0.0781313558	-0.05237751	0.1731254814	0.0552596372	0.0714182702	-0.224619092	-0.0281117712	-0.0119565468	0.0922652672	-0.1212279086	0.1043354966	0.0353927708	-0.0226676904	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0360846	-0.0251452999999999	0.00130209835716	0.0006322861120899	-0.108681	0.022383	0.011811559761	0.000500998689	-0.215768	0.0383719999999999	0.0014724103839999	0.0465558298239999	0.000206207	0.0014052869999999	4.2521326849e-08	1.974831552369e-06	-6.99933e-05	0.0012849566999999	4.89906204489e-09	1.6511137208748897e-06	0.000462615	-0.001164235	1.355443135225e-06	2.14012638225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48832.11055042136	-50.27880322962301	2384575020.808573	2527.958054203149	68110.36389220289	-511.3072130926739	4639021669.528296	261435.06616059705	47408.75696060505	3.4506939827115275	2247590236.549718	11.907288962321545	52200.419959929306	45280.47867278219	1.138012	21.199123	0.0887408499999999	0.0477205	-0.0422614764	-0.0571128162	-0.0977871193	-0.0826281575	-0.0305817972	-0.0513287377	0.0799695426	-0.0258289461	0.1054088189	0.0423325104	-0.0317680594	0.0565732695	0.0463446417	0.1288169947	-0.1208442961	0.0189688724	0.0879221378	0.0120481966	-0.0296401804	-0.0219702136	-0.1090922519	-0.0368784441	-0.111609672	0.0795101567	-0.0150894899	0.0328985872	0.1410702049	-0.0064953165	-0.0785249332	0.0265912654	-0.1235799316	-0.0848630526	-0.0135799644	0.0665899512	-0.0418756552	0.1787128098	-0.0065412451	-0.0656711922	0.0340981651	-0.0606780059	0.041209154	0.0266462194	-0.0176691448	0.0832977306	0.1076086677	0.0017956415	0.0299959653	-0.0673000782	0.0355799912	-0.0850849148	-0.0781493331	0.010816655	0.0316695926	0.0166245283	0.1441292303	0.0410416099	0.0166918182	-0.1160239023	-0.0327792873	0.0279303325	-0.0745687006	0.128738692	0.0499950404	-0.0137612681	-0.0227946018	0.0183926824	-0.0618572796	-0.0417225985	0.110311309	0.0784699946	-0.0651148215	0.005742597	-0.0246011311	0.0005197964	0.1404515888	0.0431331977	-0.0645980621	-0.0672630269	0.1186874358	-0.0558506661	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0360042	-8.04000000000013e-05	0.00129630241764	6.464160000000211e-09	-0.0820141999999999	0.0266668000000001	0.0067263290016399	0.00071111822224	-0.186508	0.0292599999999999	0.0008561475999999	0.034785234064	-3.91843e-05	-0.0002453913	1.5354093664899998e-09	6.021689011569001e-08	-0.000479275	-0.0004092816999999	2.29704525625e-07	1.6751150995488998e-07	0.000462615	0.0	0.0	2.14012638225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48808.33906942043	-23.771481000934727	2382253962.7155128	565.0833089778007	68820.10499249538	709.7411002924928	4736206851.178088	503732.4294443983	47448.500332446805	39.74337184175238	2251360183.7982044	1579.5356053517958	52248.11175710084	45850.99117144808	1.11273	20.728157	0.144326065	0.0749105999999999	-0.0623873156	0.0622664338	-0.0585937875	-0.0434359705	-0.036963927	0.0024854469	0.0060922799	0.0276110513	-0.0969389228	0.0407439174	0.0905157418	0.0454852959	-0.0612180392	0.111211497	-0.0446015065	-0.0773521075	0.0096229165	-0.0490536247	0.032330632	-0.0063160779	0.0231423353	0.0103183046	0.0066456111	0.1158318355	0.0187724842	0.0552252024	-0.0035456234	-0.1279641115	-0.0311155327	-0.0115240813	-0.0305405855	-0.0745465175	0.1485064091	-0.0377425486	0.0308113726	0.0717681622	0.0579932739	0.0233740537	0.0225143452	-0.0627599675	0.0457015085	0.0628132618	-0.0872907923	0.0546441561	0.0110193216	-0.0542401155	0.027237286	-0.0296851775	-0.0925684616	-0.0604286908	0.0211883076	-0.1789724405	0.0140926279	0.0194049856	0.0347724751	0.0633750815	-0.0582245287	0.0081623182	-0.0604680231	0.0217572166	0.0325670043	0.0468654145	0.0827424479	0.067431323	0.0020925152	0.0227646155	-0.164355827	0.1673566362	0.0698998268	-0.0421647417	0.0492343139	0.0697572953	0.0024254191	0.0162071181	0.0090288643	-0.0157361488	-0.0130947017	-0.0406295124	0.0080500629	-0.0059574271	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0361429	0.0001386999999999	0.00130630922041	1.92376899999996e-08	-0.0317377	0.0502764999999999	0.00100728160129	0.0025277264522499	-0.170285	0.016223	0.000263185729	0.0289969812249999	0.000703806	0.0007429903	4.95342885636e-07	5.5203458589409e-07	0.000331492	0.000810767	1.0988694606400001e-07	6.57343128289e-07	0.000462615	0.0	0.0	2.14012638225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48757.34574471562	-50.99332470481022	2377278764.0697384	2600.3191644502085	68387.02399072507	-433.0810017703189	4676785050.308005	187559.1540943829	47370.9736605164	-77.52667193040543	2244009145.5453386	6010.384860604713	52170.79737118864	44791.61685043919	1.169771	21.790739	0.114289414	0.060355	-0.059014809	-0.1123505403	-0.0436084254	-0.0300204298	0.0045315002	-0.04512752	0.1581066904	-0.0390181508	0.0101498781	0.0019806807	-0.0016040453	0.0071284053	-0.2219739046	0.0325103539	-0.0663125435	0.091765303	0.0177379198	-0.1036255202	-0.0455480722	-0.0495938801	0.0325547599	-0.0532937288	-0.0441716296	0.0228853921	0.0485673109	0.0669494618	0.0949516603	-0.1244791159	0.1050324976	-0.0151973743	-0.0085555079	0.035232731	0.0400636309	-0.1148037576	-0.0571792065	-0.0481855862	-0.0510585581	-0.0359371128	0.0506489103	0.034517001	0.0487054509	0.0614239779	0.0557383807	-0.026432129	-0.2464667811	-0.0346735333	0.0520460901	-0.0617109025	0.0214636913	-0.1246533035	0.098315348	0.0116280623	-0.0665160493	-0.0551775067	0.1081173274	0.0388820877	-0.0778778478	0.0747957752	0.0179826692	0.1257339088	0.0004410741	0.0261388099	0.0007492802	-0.0533242902	0.0262340516	0.0340629851	-0.0695370488	-0.03152198	0.045676176	-0.0234058143	0.0083835089	-0.0177542159	0.0395753231	-0.0320094001	-0.179972582	-0.0059342291	-0.0705710976	-0.0160726636	0.0381122046	-0.009021542	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0173493	-0.0187935999999999	0.00030099821049	0.0003531994009599	0.000570964	0.032308664	3.25999889296e-07	0.0010438497694648	-0.18935	-0.019065	0.0003634742249999	0.0358534224999999	0.00149041	0.000786604	2.2213219681e-06	6.18745852816e-07	0.000288507	-4.2985e-05	8.323628904900003e-08	1.8477102249999999e-09	0.000515469	5.2853999999999965e-05	2.793545315999996e-09	2.65708289961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48904.897923793775	147.55217907815677	2391689040.9366884	21771.645550712445	68804.13012334514	417.10613262007246	4734008322.03021	173977.52586927346	47326.026935117465	-44.94672539893509	2239752825.463464	2020.2081240872765	52200.704046210776	45962.1134830996	1.203986	22.428089	0.127703114	0.0655143	-0.0089421621	0.1049941928	-0.0237685913	-0.0173501942	-0.0263397768	0.0496277107	0.0213595827	-0.0532112373	-0.1200968077	-0.0996649903	-0.0588049586	-0.0124443244	-0.0916585811	-0.0088931189	-0.0568781989	-0.0922358591	-0.1132255445	-0.0684648974	-0.01303655	-0.1991958799	-0.0263256266	0.062635845	-0.0125433696	0.0507439788	-0.0005396161	-0.0432314554	-0.006117966	-0.0112271484	0.0679551096	0.0292157395	-0.020263461	0.0162273391	0.0719964192	-0.0715888447	-0.1598928804	-0.0092541872	-0.0269113331	0.1312883613	0.0914209625	-0.0282343606	-0.1016816925	0.0553255207	-0.011382282	0.050563171	0.1064602957	0.0740404921	0.0902903833	-0.0711353702	0.0282350572	0.0268369038	0.0550556358	-0.1024216378	0.0719017319	-0.0978976971	0.0252185202	0.0739948056	-0.0665914768	0.0587889512	-0.0547558212	0.0473215852	-0.0596958777	-0.0273817813	-0.0170403735	0.0098265783	0.1461511637	0.0336991979	-0.0068622517	0.096818143	-0.0807998362	0.047879648	-0.0931186147	0.0202701836	-0.0871097642	-0.0876349547	-0.0024864177	0.0315483909	-0.0286557158	-0.0247465073	0.1182742861	0.0787443308	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0286957	0.0113464	0.00082344319849	0.0001287407929599	-0.0313898	-0.031960764	0.00098531954404	0.0010214904354636	-0.170288	0.0190619999999999	0.0003633598439999	0.0289980029439999	0.000584863	-0.0009055469999999	3.42064728769e-07	8.200153692089999e-07	0.000507932	0.0002194249999999	2.57994916624e-07	4.8147330624999996e-08	0.000697176	0.000181707	3.3017433849000015e-08	4.860543749759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48874.58521555017	-30.312708243603996	2388725079.9920754	918.8602810618574	68535.31559806035	-268.81452528478985	4697089484.125734	72261.24900408692	47342.12447362589	16.097538508423895	2241276749.676287	259.1307460301902	52061.43885611716	45112.407127105216	1.262839	23.524416	0.104058706	0.0495477	0.0022268722	-0.1276868042	-0.0707961135	-0.0859730699	0.0578225909	-0.0625847607	0.0903779824	0.0029455304	0.007464806	0.0892060609	0.0014040901	0.0179501818	-0.0511484037	0.0845367615	-0.0165386419	0.0425369958	-0.0075695394	-0.0482512368	-0.1085292567	-0.153202468	-0.0535583024	-0.0876182484	-0.0466721141	0.0550583284	-0.106823807	0.0246527943	-0.1705915753	-0.1143155896	0.0633011948	0.0196103141	0.0891055325	0.0680935331	-0.0499158516	-0.0439439572	0.0381415547	0.007040554	-0.0405920623	-0.0814447632	0.0003075797	-0.0109337714	-0.0099215546	0.0378070947	0.0281610325	0.1437211423	0.0359477895	-0.0132534308	0.0579582722	0.013076331	0.0328896631	-0.1134143959	-0.0008143458	-0.0071368291	-0.0038595589	0.0678683296	0.0547601403	0.0992579222	0.0179367606	0.0044174955	-0.0140030026	0.041522301	0.0587995377	-0.030784651	0.1263197037	-0.0843150698	0.0809653227	0.0825234272	0.0133135264	-0.0105690062	-0.1206909668	-0.0928382824	-0.0608206954	-0.0107926546	0.0624447876	-0.0988570063	0.0308302668	0.0655783482	0.0231244315	0.100708107	-0.0201527473	-0.0303861456	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0361102	0.0074145	0.00130394654404	5.4974810250000014e-05	-0.0215635	0.0098263	0.00046498453225	9.655617169000006e-05	-0.160184	0.010104	0.000102090816	0.025658913856	-3.26382e-06	-0.00058812682	1.0652520992400002e-11	3.458931564033124e-07	-6.99933e-05	-0.0005779253	4.89906204489e-09	3.3399765238009e-07	0.00032895	-0.000368226	1.35590387076e-07	1.082081025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48904.46769432967	29.88247877950198	2391646960.4657345	892.9625380073861	68964.04165063116	428.7260525708116	4756039040.789989	183806.0281529503	47400.18496509308	58.06049146719306	2246777534.725036	3371.020669411998	52235.2470199029	46474.98466636783	1.387449	25.845682	0.108505836	0.0569258	-0.0026408256	0.1164017773	-0.0311538938	-0.0237743228	-0.0323067946	0.0549399959	0.0050316872	0.0200179907	-0.1293769369	-0.055518909	0.0171130922	0.0347041009	-0.072677677	0.0215517267	0.0289585878	-0.0077654705	-0.1072794771	0.0168287519	-0.0787523885	-0.0871271997	-0.0922444524	-0.0012055637	0.0159759934	-0.1373669609	-0.0425995159	0.0143923323	0.0543138786	0.0033463486	0.0606151156	0.0562957772	-0.018924529	-0.0574757601	0.1972616854	0.0683264437	0.0622377856	0.0528273891	0.0295244229	0.0608433348	-0.0583991337	-0.0618335491	-0.0251213335	-0.1925979972	-0.0574712238	-0.0953142417	0.0032839654	-0.0534605912	-0.0393254095	-0.0400163096	-0.0352546011	-0.0178286829	0.0380868558	-0.1170819432	-0.0244025648	-0.0636038399	-0.0796670122	0.0299441485	-0.0527535183	0.0430931921	-0.0560310238	-0.0219663798	-0.0411932326	0.0314950699	0.0229618798	0.0237696281	0.1070376147	-0.0086593699	-0.0411104297	0.0447330744	0.0179447683	-0.0148988822	-0.1022446383	0.0267943316	-0.1872043727	0.0335058998	0.0190688977	-0.0587856907	0.024172353	-0.0926367598	-0.1353153298	0.0005235787	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.029609	-0.0065012	0.000876692881	4.2265601440000026e-05	0.00135878	0.02292228	1.8462830884e-06	0.0005254309203984	-0.143819	0.0163649999999999	0.0002678132249999	0.020683904761	0.00031862	0.00032188382	1.015187044e-07	1.036091935777924e-07	0.0008624699999999	0.0009324632999998	7.438545008998275e-07	8.694878058467034e-07	0.00032895	0.0	0.0	1.082081025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
