global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
48780.61724598995	n/a	2379548618.8997726	n/a	66619.08682575631	n/a	4438102729.497659	n/a	47232.99989092496	n/a	2230956278.6961174	n/a	52380.58891215434	48700.54910825555	n/a	n/a	n/a	n/a	-0.0520403097	-0.0048644516	-0.0514490334	-0.0333867851	0.078349679	-0.0727832131	0.0735751231	0.0154292704	-0.111054341	-0.1076357615	-0.0118564003	0.0850906614	-0.0153610864	-0.0360202403	0.0247041776	-0.1470718714	0.1385268015	-0.0484700987	0.0149972698	-0.0213493606	0.1066574312	-0.0434358737	0.0149722402	-0.0102372932	0.0123494633	-0.1283830001	0.0801077674	-0.0265141656	4.59117e-05	0.0143045577	-0.0475314892	0.0389851528	-0.1113316248	-0.1580521204	0.1155910594	-0.0603194066	0.0615820845	-0.1287147818	0.0660246237	-0.1891049039	0.0177894604	-0.0146642969	0.0676752391	-0.0934782705	0.0602312916	-0.0250557406	0.0527257101	-0.0134949537	-0.0450508415	-0.1100158173	-0.0010387601	0.0087225641	-0.0180355784	0.1278824103	-0.095297523	0.1707973947	-0.0108383567	0.0981310071	-0.0653950208	0.0610232402	-0.0264129551	0.0274822733	-0.0590730579	0.0004878304	-0.0693823178	0.1445765447	-0.0565420811	0.0675694543	-0.011487608	-0.0925996503	0.0794249497	-0.114815827	-0.0603272489	0.0266199627	-0.0513314437	0.031237137	-0.0747624973	0.0151663723	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0370141	n/a	0.00137004359881	n/a	-0.0235612	n/a	0.00055513014544	n/a	-0.141643	n/a	n/a	0.0200627394489999	0.003133	n/a	9.815689e-06	n/a	-0.000479287	n/a	2.2971602836900002e-07	n/a	-0.000405901	n/a	n/a	1.6475562180100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48887.28180209144	106.66455610148842	2389966321.997101	11377.327528327569	67602.06812562334	982.981299867024	4570039614.861419	966252.2358882644	47264.77107193499	31.771181010029977	2233958584.482423	1009.4079427720894	52433.9903614552	47925.13097345501	1.319429	24.572639	0.130794225	0.0725649	0.0349611904	-0.1201920142	0.0496608903	-0.1621816224	-0.0531972443	-0.0368725873	-0.0788497855	0.0727698487	0.0049867654	-0.1068534332	-0.0533287428	0.0807814103	0.1276209685	-0.0067289688	0.1428347986	-0.0299256876	0.0454298027	0.0001002617	0.0665117216	-0.0756532794	-0.1318115783	0.052770597	0.0100628097	0.0578136838	-0.0822871862	-0.009194995	0.0088865122	0.1628659639	-0.1279463603	-0.0415278273	0.0024268615	0.0080108682	-0.1420954721	-0.0909961199	0.1622619567	0.119157342	0.0073487382	0.0090142939	-0.1553202543	0.0504083717	0.0434806082	-0.1124130714	-0.13029855	-0.0355267295	-0.1101450341	-0.0223532308	-0.1132872441	0.0313136651	0.0482568513	0.015347119	0.0439848787	0.1025245581	-0.0382500401	0.1265140556	-0.1195675398	-0.1438854701	-0.0688064037	0.0907808698	-0.0321226588	-0.0930478028	-0.1234475893	0.0129003596	-0.0140413277	-0.0599772781	-0.129717694	0.1677173129	0.0152040731	0.017907553	0.0221611943	0.1198042271	-0.0115108912	-0.1672168537	-0.0221402177	-0.0401997502	0.1910283033	0.0364062171	0.0778639745	0.1482521163	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0371007	-8.659999999999918e-05	0.00137646194049	7.499559999999857e-09	-0.0445234	-0.0209621999999999	0.00198233314756	0.0004394138288399	-0.119421	0.0222219999999999	0.0004938172839999	0.014261375241	0.00202942	-0.0011035799999999	4.118545536400001e-06	1.2178888163999996e-06	-0.000668888	-0.0001896009999999	4.4741115654400005e-07	3.5948539200999994e-08	5.13865e-05	0.0004572875	2.0911185765625e-07	2.64057238225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48872.77222906509	-14.509573026349244	2388547865.3540764	210.5277094069616	66931.79443878823	-670.2736868351058	4479865106.796203	449266.8152635254	47217.53893297339	-47.232138961604505	2229495982.886857	2230.8749508883184	52439.52666338213	49358.40934442031	1.584507	29.509361	0.1129748499999999	0.0681388	-0.0380187668	0.1597876565	0.070360001	-0.1324839378	0.0540961937	0.0135181582	-0.0322016217	0.0014302394	-0.0836617667	-0.0058604615	-0.1212988254	0.0485259833	-0.0843843619	-0.0182656818	0.0130343888	-0.0529632804	-0.0045562705	-0.0793019165	0.0412618832	0.0070143875	0.044438666	0.0074313675	-0.0140012426	-0.0575022345	0.0024098142	0.0251273357	0.0978671119	0.0383686953	-0.0372833405	0.1170153162	0.1095122495	-0.0186310055	0.0509685852	-0.0207140529	0.0846267628	0.1332738031	-0.076937856	0.1302265113	-0.0502040141	-0.1179650591	0.0675601528	-0.0142192745	-0.1092168464	0.0025190589	0.0183351127	-0.0039697667	-0.0221175598	0.1583055226	0.0166608006	-0.0209045821	-0.1198629518	0.0823642395	0.0028584407	0.0507849577	0.0374545824	0.0818086994	0.0533309985	-0.0189660068	-0.0412692725	-0.008278112	-0.0842395528	0.1159184936	0.1138107366	-0.1278497076	0.0166817927	0.0816891003	-0.0200661895	-0.0040786136	-0.0171857348	-0.0752103838	-0.098150494	-0.0942195578	0.1280029869	-0.0763121509	0.067362432	-0.0308824647	0.0314186301	0.1291025396	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0370759	2.4799999999998434e-05	0.00137462236081	6.150399999999222e-10	0.0137421	0.0582655	0.00018884531241	0.0033948684902499	-0.134772	-0.015351	0.000235653201	0.018163491984	0.00262649	0.0005970699999999	6.8984497201e-06	3.5649258489999986e-07	-0.000479287	0.0001896009999999	2.2971602836900002e-07	3.5948539200999994e-08	5.13865e-05	0.0	0.0	2.64057238225e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48875.38820753904	2.615978473950236	2388803572.4376464	6.843343376171004	67330.34135534408	398.5469165558461	4533374867.027157	158839.64469617256	47326.67951025305	109.14057727966429	2239814593.466206	11911.665608938372	52747.370648969285	49393.155837200655	1.304767	24.299576	0.1142547249999999	0.0565777	-0.0723823208	-0.0282394694	-0.1065948723	-0.0800507446	0.1059071385	-0.0456806713	0.0665020066	0.1479436778	-0.0066041093	-0.072147148	-0.0233176553	-0.0166763105	0.0682976507	0.0891024273	-0.0035862965	-0.0260503705	0.0248826991	0.0740441058	-0.089741223	-0.0125918671	0.0136702905	0.2024091616	0.1192204873	-0.0530284734	-0.0968772126	-0.0582523092	-0.0186849361	0.0511414044	-0.1407728275	0.0575195575	0.1236653697	-0.0334044005	0.0928577212	-0.0219092073	0.05713761	0.0698954285	-0.011999192	-0.0426008172	-0.0118075802	-0.1517595953	-0.0198739201	-0.1353938642	-0.0481608532	-0.0105717033	0.0916591283	-0.0310808151	-0.0731872316	-0.1069397578	-0.1463898707	0.0350793418	0.0734470454	-0.0207434861	0.0084772057	-0.0489118105	-0.0352664319	0.1341160328	0.1181560883	0.0469406103	-0.0447370357	-0.175973616	-0.1230191849	-0.0852997546	0.0486160785	-0.0377217552	-0.1622032094	0.2348829096	0.1074868807	-0.0492589023	-0.0908458105	-0.1023059935	-0.1122263915	-0.0305246224	0.0363638862	-0.0734913687	0.0064838507	0.0620028313	0.0909960911	0.0157893149	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0265017	0.0105742	0.00070234010289	0.00011181370564	-0.0327097	-0.0464518	0.00106992447409	0.00215776972324	-0.110916	0.023856	0.000569108736	0.012302359056	0.00271006	8.356999999999982e-05	7.344425203599999e-06	6.983944899999971e-09	-0.000178536	0.000300751	3.1875103296e-08	9.045116400100002e-08	-0.000231747	-0.0002831335	8.016457882225e-08	5.3706672009000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48807.30010875515	-68.08809878389002	2382152543.9060907	4635.989196004765	67121.75919423204	-208.58216111203365	4505330557.328474	43506.51793416636	47298.744498527485	-27.935011725567165	2237171231.136984	780.364880107575	52524.35548634572	49363.7054245952	1.238902	23.072926	0.1143337999999999	0.0716612	-0.0579053195	-0.084081868	-0.0110373372	-0.1057395767	-0.0274107345	0.0468667258	-0.0012867423	0.0602544745	0.1107663494	-0.0521809721	-0.0076410331	0.1945708573	-0.0500561624	0.0277917803	0.0381343824	0.0059376247	0.0231096323	0.0266335454	0.1666939095	-0.0102393598	0.0167620967	-0.039966275	-0.1056726364	0.0427463459	-0.0658347455	-0.0037385164	-0.0916917564	0.1102973268	-0.0118596963	0.0380121374	-0.0554030559	0.0567038357	0.1002831737	-0.0036567189	0.0026450388	0.0173687801	0.0707219979	-0.0387790265	0.063431682	-0.0712763229	-0.1651660268	0.1401419952	0.0581473011	-0.0621507095	0.0452076882	0.0035061572	-0.0332223741	0.0756431073	-0.0075707704	0.0342170697	0.0793949193	-0.0053278089	-0.0452037721	0.1191295826	0.0199473906	-0.1378285669	-0.0179377739	0.0962420171	0.0173170734	0.0508654648	0.0779590183	-0.0064615022	0.068541991	-0.1194294608	0.0528422324	0.0504061794	0.1017710784	0.0535446153	-0.0621782133	-0.0307276749	0.0363736422	0.0441996064	0.0254324881	0.0097295081	0.0742942567	-0.1318133465	-0.0432239957	-0.0369151924	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00863782	0.01786388	7.461193435239998e-05	0.0003191182086543	-0.029341	0.0033687	0.0008608942809999	1.1348139690000016e-05	-0.0833703999999999	0.0275456000000001	0.00075876007936	0.0069506235961599	0.00162329	-0.0010867699999999	2.635070424100001e-06	1.1810690328999993e-06	1.94004e-05	0.0001979364	3.7637552016e-10	3.9178818444960004e-08	-0.000205341	2.6406000000000004e-05	6.972768360000001e-10	4.2164926281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48629.08288459105	-178.21722416410194	2364787702.1964264	31761.37898875776	66947.35981653092	-174.3993777011201	4481948986.404059	30415.142942537947	47157.44427628708	-141.30022224040297	2223824550.671121	19965.75280518726	52397.26599646521	48965.10665279174	1.358092	25.292686	0.11699752	0.0538543	-0.0403602868	0.0657580976	0.1692810111	-0.0397037256	0.018174285	0.0208341446	0.0085323296	-0.0309398837	-0.078320443	0.0845726152	-0.0150106035	0.101362463	-0.1104895414	-0.0549694933	-0.0150425991	-0.0240713394	-0.0194850644	-0.0491950884	-0.059339122	0.0941236702	0.0994535755	0.0309076507	-0.0082739637	0.0374176415	-0.1017913721	0.1082843427	0.0419220338	-0.0119004398	0.126751064	0.0047547924	0.0008192607	-0.004074121	-0.1492870995	0.1473790676	0.0671850942	-0.0475302928	0.0812910889	0.024421111	0.0136507579	0.0067657935	-0.1634435286	-0.0902441681	0.0041247811	0.0498750615	0.0339772165	0.0745559344	0.0480227394	0.0346016974	0.0220912972	-0.0457100714	-0.0781751701	0.0540310981	-0.0498301111	-0.044660906	0.0530073244	0.0395745895	0.0142477284	0.0491378995	0.0888415858	0.0402679178	0.027970166	-0.115136543	0.024145613	-0.2338132367	0.0757295975	-0.0207826425	-0.1241027358	-0.1505614927	-0.0053900919	-0.0270812495	0.0772292049	-0.0473263202	-0.0037029415	0.0673548416	-0.0120673147	-0.005888939	-0.0257702643	-0.0894871221	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00860221	0.01724003	7.399801688410001e-05	0.0002972186344009	0.00475941	0.03410041	2.2651983548100003e-05	0.001162837962168	-0.0889197	-0.0055493000000001	3.0794730490001154e-05	0.00790671304809	0.00194661	0.00032332	3.7892904921e-06	1.0453582240000001e-07	0.000435832	0.0004164315999999	1.89949532224e-07	1.7341527747856e-07	0.000257063	0.0004624039999999	2.1381745921600003e-07	6.608138596899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48631.89973921317	2.816854622120445	2365061672.244882	7.9346699621613155	66642.86349422374	-304.4963223071827	4441271254.70974	92718.0102985997	47237.89813754363	80.45386125654477	2231419020.452948	6472.823791087356	52460.825046726415	48654.345555103	1.253204	23.339277	0.0698164449999999	0.0392415	-0.0383644657	0.0851644475	-0.0473208848	0.0433994473	0.0575429912	-0.0665491825	0.0803092558	-0.0031743005	-0.0406288212	-0.0006839904	0.0078922905	-0.0077444218	-0.0252110014	-0.0051306629	-0.0528651519	-0.0724187549	0.0240360631	-0.0790876638	-0.0213974828	-0.017469608	0.0465322974	-0.0824089583	-0.0505025644	-0.0257126983	-0.0251709137	-0.0845395553	0.0329778722	-0.0930020237	0.0400770319	-0.0333308117	0.0506653716	-0.1050210338	0.0436550286	0.035616117	-0.0169820948	-0.0079734728	0.1853553924	-0.0532511769	0.0775310769	-0.0102989533	0.1104615852	0.0333099057	0.0383965879	0.0385087099	-0.0213050574	0.0503244971	0.0100492973	-0.0890068029	-0.0507722269	-0.0750876641	-0.0206933488	-0.0146967862	-0.0078655354	0.0092824118	0.0143372776	0.0840631093	0.0184394016	0.1034028269	-0.0255235403	0.0148944918	0.058952859	-0.0004329449	-0.0293261537	-0.0532877542	-0.0555947328	-0.0162110755	-0.0398746896	0.109478487	-0.0080255311	-0.0952839714	-0.0228042339	0.0796879733	-0.077358964	-0.0316859421	-0.1879560346	-0.0414046447	0.03080027	-0.0187998479	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0086096799999999	7.469999999898391e-06	7.412658970239827e-05	5.580089999848197e-11	-0.00788724	-0.01264665	6.220855481760001e-05	0.0001599377562225	-0.112481	-0.0235612999999999	0.0005551348576899	0.012651975361	0.00236632	0.0004197099999999	5.599470342399999e-06	1.7615648409999982e-07	0.000482466	4.663400000000004e-05	2.3277344115600002e-07	2.1747299560000038e-09	5.13865e-05	-0.0002056764999999	4.230282265224999e-08	2.64057238225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48694.91016001556	63.01042080239131	2371194275.4919868	3970.313129694428	66618.21023624501	-24.653257978730835	4437985935.08054	607.7831289658556	47169.99179210297	-67.90634544065688	2225008125.6670613	4611.271751105821	52356.67757992367	47988.69991236184	1.415616	26.363995	0.10204054	0.0576948	-0.01625296	-0.1133801356	-0.0434404268	-0.0648944025	-0.0712949307	-0.0799103029	0.0444578693	0.0083983786	0.0570256926	-0.0693156805	0.0335517954	-0.002490693	0.0230535802	-0.0466896016	-0.0045334527	-0.0564438325	0.0527840569	0.0183333438	0.1360638009	-0.0805634342	0.0657615895	-0.0196019893	-0.1169270268	-0.0192501475	-0.1165044163	0.0979264289	0.0128601001	0.0240790082	0.0048755801	0.0014881337	-0.0093841776	-0.1346236736	0.0647503377	0.014347925	-0.0346239392	-0.009455591	0.0021288806	0.0524023206	0.0204602946	0.0734020484	0.059532005	-0.0703846898	-0.0507102653	0.0073069922	-0.0030152502	0.0511617598	-0.041368371	-0.0435297052	0.0046052985	-0.062829941	0.0674549567	-0.0087539048	-0.0294692828	0.1019481025	-0.051841147	-0.0785179791	-0.0189441059	0.0942090747	-0.0835953031	0.0306577509	-0.0187687387	0.0492852941	0.0789239724	-0.1082880351	0.0482343648	-0.0410162819	-0.0137258309	-0.0231883375	-0.0403434447	0.0585557469	-0.0224725876	0.0451931963	0.0043232543	-0.0578698454	-0.0806332581	0.0206484583	0.0299289928	-0.0720884209	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0079851	-0.0165947799999999	6.376182201e-05	0.0002753867232483	-0.0231532	-0.0152659599999999	0.0005360706702399	0.0002330495347215	-0.0919072	0.0205738	0.00042328124644	0.00844693341184	0.00149305	-0.0008732699999999	2.2291983025000003e-06	7.626004928999996e-07	0.000363616	-0.00011885	1.32216595456e-07	1.4125322500000013e-08	5.13865e-05	0.0	0.0	2.64057238225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48693.84669770351	-1.0634623120495237	2371090706.2194514	1.130952089149718	66872.04333755818	253.8331013131683	4471870180.140259	64431.243322261165	47159.63464632417	-10.35714577879844	2224031139.974779	107.27046868328236	52353.80017908534	48382.19962182376	1.326721	24.708441	0.088569425	0.0528422	0.0292222827	0.0575525233	0.1209040384	-0.0214969497	0.0528569391	0.0087219273	-0.0379257272	-0.0283536538	-0.0931126825	0.0924820017	-0.0254252529	0.001765704	-0.0778555627	-0.0383871439	-0.0143341839	-0.0100537128	0.0049399536	-0.0824007149	-0.1767659853	0.0381849334	0.047836527	-0.0129932822	-0.0102425871	-0.0312746002	0.1323421452	0.0224069437	0.1138902033	0.0611628268	-0.0030768238	-0.0013919421	-0.0641275134	-0.0287129844	-0.0919718451	-0.0289734679	0.053010161	0.1157512318	0.0744879469	-0.131428252	-0.0056831877	0.0487624942	-0.0159056754	-0.1393180032	0.022704539	-0.009516367	0.1010842123	-0.0159070769	-0.1312905905	0.060921824	0.051983364	-0.0190738383	-0.1074735016	0.0719982781	-0.0518593753	-0.0635214922	-0.0176123369	0.0563975207	0.0620229448	-0.0156954727	-0.0492267666	0.0351617607	-0.0596860723	-0.0321061869	-0.0324518293	0.068610795	0.0367663485	0.1419237727	-0.2039652628	-0.0806596604	0.0358913203	-0.0181748391	0.1026718747	-0.1243391263	0.0183717425	-0.0579380418	-0.0222841929	0.0268845483	0.1239530868	-0.1302254742	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0169966	-0.0090115	0.00028888441156	8.120713225000001e-05	0.018863	0.0420162	0.000355812769	0.00176536106244	-0.0924632	-0.000556	3.091360000000011e-07	0.0085494433542399	0.00155856	6.550999999999996e-05	2.4291092736000003e-06	4.291560099999995e-09	0.0001767	-0.0001869159999999	3.1222890000000006e-08	3.493759105599999e-08	-0.000435902	-0.0004872885	2.3745008223225e-07	1.90010553604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48807.28979914775	113.44310144423798	2382151537.537992	12869.33726528767	66871.78429916057	-0.2590383976057637	4471835535.353458	0.0671008914341617	47252.8541462151	93.21949989092536	2232832224.963477	8689.875159914234	52636.42267365021	49417.27067701888	1.193493	22.227242	0.1165180449999999	0.0630683	-0.0616377578	0.0420719346	-0.0743826756	-0.0454008113	0.0589939644	-0.0411402789	0.0579469029	0.0484334027	-0.01920403	-0.0973931442	-0.0282016985	-0.001801514	-0.0390212086	0.0028172323	0.0517605748	-0.0430905797	-0.0814324592	-0.0083602562	0.0235843796	-0.0957935392	0.0541149806	-0.0350205588	0.0913145423	0.0453999243	-0.0229248088	0.13384078	-0.0867097782	-0.1154421597	-0.0592980007	-0.0429507008	-0.0015272423	-0.0245732837	0.0750213101	-0.0425143167	0.0184406204	-0.0344112487	0.1109522808	0.0629606945	0.0091145146	-0.0968048658	-0.0004015518	0.03444868	-0.0586676762	0.0078907704	-0.0150002067	0.05661535	-0.0634629983	0.0053367217	-0.0790765696	-0.0260420988	0.0316944917	-0.0097529212	0.1051660603	0.0018491079	0.0222217991	0.0272524162	0.0042321299	0.1436786871	0.0126506912	-0.0491113758	0.0505367364	-0.0535476344	0.0848702452	0.0400786183	-0.0425797644	0.0066789137	-0.050576836	-0.0426350763	-0.1305838912	0.0055868539	0.0593333101	0.0324289848	0.0750268797	0.0126641002	-0.0115226863	0.1094664333	0.0861771862	0.0661783395	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0075353499999999	0.0094612500000001	5.6781499622498495e-05	8.951525156250192e-05	-0.0380218	-0.0568848	0.00144565727524	0.00323588047104	-0.070521	0.0219421999999999	0.0004814601408399	0.004973211441	0.00181271	0.0002541499999999	3.2859175441e-06	6.459222249999993e-08	1.46621e-05	-0.0001620379	2.1497717641e-10	2.625628103641e-08	-0.00058431	-0.000148408	2.2024934464e-08	3.414181761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
