global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
48402.50440082803	n/a	2342802432.2721767	n/a	66576.50717191084	n/a	4432431307.211495	n/a	46702.45457608935	n/a	2181119263.4316893	n/a	51738.01011769889	45721.26912172809	n/a	n/a	n/a	n/a	-0.0601021467	0.0542846112	-0.0217953536	0.0399993787	-0.0478756889	0.0077581441	0.0361724885	0.1377207196	0.033087831	0.0622561181	0.0314987912	0.0305770871	0.0228107355	-0.0599818904	0.0161928396	0.084105988	-0.0347037197	0.0334763725	-0.0160115245	0.0008330465	-0.0274028851	0.1077501371	-0.0273205677	0.1169546645	0.0538896451	-0.0024497919	0.0539135372	-0.0469238551	0.0607712824	-0.0082452882	0.0377747808	-0.0326675954	0.1025524808	-0.0096439281	0.0264919855	-0.0167381445	0.0058657679	0.0301531687	-0.0711238533	0.0893164334	-0.1198619735	0.0529052952	0.1050182367	-0.0117186509	-0.0174314765	0.0057070495	-0.0249476507	0.0437969871	-0.0629543557	0.0769560572	-0.0303923481	0.0152372283	-0.1174800371	0.0509981605	-0.0227237301	0.0345184723	0.0013513445	-0.1038935515	0.0154938441	-0.0839809269	-0.0352534304	0.0350741467	-0.0232711569	0.0360096605	-0.1020514912	0.0701832597	-0.0413577408	0.0220923795	0.0245750704	-0.0047812033	0.0396795281	-0.0591107743	0.0389852123	-0.0398895203	0.0534179691	-0.0364709377	0.0269002594	-0.0065056098	-0.0134751434	0.1223069416	-0.0370657522	0.0541937847	-0.0041429129	-0.0129969931	0.0426546	0.0070003617	-0.0977536555	0.1050205203	-0.1582499244	0.0153160637	-0.0334329071	0.0130182623	-0.0476185313	0.0351655048	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.045935	n/a	0.002110024225	n/a	-0.0316126	n/a	0.0009993564787599	n/a	-0.0499126	n/a	n/a	0.00249126763876	0.0011624	n/a	1.3511737600000002e-06	n/a	0.000718888	n/a	5.167999565439999e-07	n/a	-0.000318414	n/a	n/a	1.01387475396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48544.70602523295	142.2016244049155	2356588483.076288	20221.301983396657	67025.7001549957	449.1929830848676	4492444481.267391	201774.33605268213	46885.97976727553	183.52519118617784	2198295098.7373705	33681.49579992313	51932.88491707578	46455.39248364045	1.141974	21.167301	0.1045820499999999	0.0489794	0.0416624924	0.0761703418	0.0051595567	-0.0409995936	-0.0536929744	-0.0955740478	0.0598356363	0.0936109176	0.0906540777	-0.031285612	0.0304197901	-0.0787908524	-0.0313076439	-0.0698885168	0.0852258566	-0.0730773488	0.0636180657	0.0169968209	-0.0633340476	-0.0077119069	0.0261683268	0.0655915875	-0.1242128171	0.0887386325	0.0649221306	0.0530540855	0.0652640785	-0.0258768051	-0.0941753573	0.0066525389	0.034257563	0.0338369979	-0.0831589713	-0.0115457787	-0.0167176686	-0.0031470753	-0.0372030837	0.0392729655	0.0054773014	0.0369787398	-0.0175710486	-0.0198238635	-0.0919716693	-0.0727485108	-0.1068454475	0.0528432574	0.1169214491	-0.1135876884	0.016670893	0.0316379289	0.0219831006	-0.0791782346	-0.0399385201	-0.0646454818	0.0531739423	0.0651205423	-0.0098647394	0.0688857535	-0.0603752026	-0.0738507144	-0.0775364155	-0.0386045037	0.0139195484	0.045701087	-0.088402974	0.0345998335	-0.1253649837	0.0044565437	0.0471046476	-0.0779229204	-0.0451552814	0.0017571653	-0.0215824215	-0.0582634302	-0.0975701789	-0.0375385151	-0.019717107	0.066486534	-0.0760118612	-0.0833176104	-0.0284023098	-0.0651096199	0.0013936974	-0.0273880787	0.0418804346	-0.0115163288	0.0501547453	0.0101335013	-0.0755283394	0.1381357929	-0.1082799876	0.0106914317	-0.013535436	0.0603445032	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.0369545	-0.0089804999999999	0.00136563507025	8.064938024999992e-05	-0.0244053	0.0072072999999999	0.00059561866809	5.194517328999995e-05	-0.021663	0.0282496	0.00079803990016	0.000469285569	0.0008162799999999	-0.0003461200000001	6.663130383998368e-07	1.1979905440006926e-07	0.000180529	-0.000538359	3.2590719841e-08	2.89830412881e-07	0.0	0.000318414	1.01387475396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48513.0155099307	-31.69051530224533	2353512673.866777	1004.2887601218456	66803.34287198968	-222.3572830060293	4462686618.872614	49442.76130582341	46938.7431434309	52.76337615536613	2203245607.884981	2783.9738633126594	52009.25626062122	47286.97316272186	1.246216	23.099497	0.06692582	0.0347626	0.066712903	0.0157369607	0.1154942531	-0.0439975631	0.0886082109	0.0364313283	-0.0106216926	0.0849528574	-0.0416982718	0.0002230494	-0.0908148294	-0.183604921	-0.047661135	-0.0055919482	-0.0196507576	-0.0933314941	-0.0156021025	0.0118781588	-0.090653727	-0.0397388874	-0.0411974335	-0.0468954176	-0.0327201696	0.0781979235	-0.0149760116	-0.0087766326	-0.0091444341	-0.0066985901	0.0850112909	0.0161296344	0.0370192971	0.011681153	-0.1407971828	0.0297700757	0.0055640706	-0.0131837919	-0.0277402586	-0.096251275	-0.0517847032	-0.1759392187	0.0001928553	0.0033129576	0.0848271402	-0.0284124652	0.0869043456	-0.0217488452	-0.1027049281	0.0546509178	-0.0698914785	0.0309256549	0.0172894277	-0.0009286294	-0.0875158394	-0.0257985177	-0.0160087602	0.0671195832	0.059840137	0.0472238539	-0.1267433363	-0.0563717963	0.0457030833	-0.0478575546	-0.0403542636	-0.02217022	-0.05241791	0.0582525941	-0.0098451228	-0.0412015775	0.0231542127	0.0781999761	-0.0331352477	0.0559525016	0.1239033243	-0.0031459633	0.072224629	-0.0872381006	-0.0035286937	0.0680918147	0.0612527678	0.0010777758	0.0289605551	-0.0701774243	0.0395034165	0.0534783093	0.0426424519	-0.067576049	-0.0338334488	0.1694928955	0.0109809678	-0.1454143716	0.0015379294	0.0639278267	0.0682608672	-0.1033686532	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.0382658	0.0013113	0.00146427144964	1.7195076900000036e-06	-0.00700773	0.01739757	4.91082797529e-05	0.0003026754419049	-0.0478722	-0.0262091999999999	0.0006869221646399	0.0022917475328399	0.000934536	0.0001182560000001	8.733575352960001e-07	1.398448153602366e-08	0.000380048	0.000199519	1.44436482304e-07	3.980783136100001e-08	0.00012238	0.00012238	1.4976864400000002e-08	1.4976864400000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48472.597397269725	-40.41811266097648	2349592698.4378	1633.623831075387	66492.16994427322	-311.1729277164559	4421208663.898111	96828.59094363068	46882.69779516946	-56.04534826143936	2197987352.553187	3141.081061746024	52053.125155384565	46316.54900456724	1.399438	25.939587	0.09766502	0.0443136	0.0918840971	-0.0488929079	-0.0242134864	0.043170166	0.1085498115	-0.027108902	-0.0809992606	-0.0255222316	-0.0409599203	-0.1175830496	-0.1073145401	0.0256350326	0.0481732838	0.0020720192	-0.016979133	-0.1043314091	-0.063500703	-0.0100950136	0.0712929274	-0.0206175376	-0.0943784143	-0.0117048759	0.0230293919	0.001587983	-0.0151940294	-0.0172931268	0.0157749026	-0.0501461846	0.0396755483	0.0205462478	0.0203976789	0.1210295509	0.029821183	0.0041820644	0.0790432917	-0.1755683221	-0.025234936	-0.0599170828	0.1330191849	-0.1568483688	0.0170370529	0.0939387518	-0.001733638	-0.0480196198	0.02550828	0.0270467552	-0.0222565733	-0.0497610486	0.0165006235	0.0465173571	0.0255085504	0.0059486002	-0.1253657705	0.0139900052	-0.083231863	0.0627953138	0.1069358686	0.0771404579	0.0090425868	0.1276345869	0.022391408	-0.0232860786	-0.0410649407	0.0724444513	-0.0127155429	0.032357634	0.0538800382	0.1128331588	-0.0027342508	-0.0108023523	0.0218868559	-0.0931068882	0.1606494078	-0.0768454772	0.0681189503	0.0359050216	0.0964863484	-0.0035362471	-0.0526672617	-0.0174571011	0.0113821343	-0.0666770089	0.0242548119	-0.0113797055	0.0073596467	-0.15709928	0.0129877246	0.0612346118	-0.0464924792	-0.0538674859	0.018233362	-0.0189617602	0.1610789014	-0.0309785915	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.0341867	-0.0040791	0.00116873045689	1.6639056810000017e-05	-0.0279306	-0.02092287	0.00078011841636	0.0004377664890369	-0.0181026	0.0297695999999999	0.0008862290841599	0.00032770412676	0.00141218	0.000477644	1.9942523524000004e-06	2.2814379073600007e-07	0.000300766	-7.928200000000002e-05	9.0460186756e-08	6.285635524000003e-09	-0.000178563	-0.000300943	9.056668924900003e-08	3.1884744969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48277.25930233214	-195.338094937586	2330693765.744615	38156.97133384536	66508.48148114966	16.311536876441096	4423378108.928428	266.06623527149776	46759.29157267826	-123.4062224911977	2186431348.3787403	15229.095749546988	51795.318532461606	46527.514240814606	1.252881	23.223045	0.07681551	0.0404483	-0.00441873	-0.0534594899	0.0760809467	-0.0896981385	0.0507706451	-0.0179627095	0.005619767	-0.0777367934	-0.044012496	0.020763847	-0.1067594186	-0.0068675877	0.0082419537	-0.0257056176	0.0970370072	-0.0105433956	0.0311329658	0.0173344121	0.0379677408	0.0846741242	0.0668391575	-0.0256764757	-0.0253918817	0.0193311658	0.0998835806	-0.0094465002	-0.0230482856	-0.0812220689	0.0292226694	-0.0059074742	-0.0755220084	0.0680842052	-0.0432857661	-0.059876304	0.01153432	-0.1294232995	0.0001100246	-0.015319803	0.0531394774	0.197631013	-0.0195393176	0.0537188137	0.0069308413	0.0508528048	-0.0506607279	-0.0373166641	-0.0129834833	0.1250330261	0.1269752929	0.0227668812	0.0209447903	-0.0558899119	0.0361353858	-0.0688054137	0.0757427807	-0.0507035368	-0.0035492943	0.034431056	-0.0239425376	0.0445451961	0.1166550292	0.0434238917	0.110299872	0.0065110622	-0.0557281636	-0.0036299839	-0.0184993743	0.0157016948	0.0741686745	0.022807822	-0.0436991021	-0.1447487562	-0.0218140371	-0.0530100247	0.059572822	0.0120259881	0.0127009358	0.0370789703	0.009019851	0.0274248563	0.0204084461	0.0110097063	-0.075151418	-0.0317850695	-0.0720330295	-0.0485552592	0.0394410326	0.050755102	-0.0575714157	0.0405186666	-0.0073985959	-0.0717409177	-0.0969839952	-0.0364066425	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.0207511	-0.0134355999999999	0.00043060815121	0.0001805153473599	0.00628031	0.03421091	3.94422936961e-05	0.001170386363028	-0.0311861	-0.0130835	0.00017117797225	0.00097257283321	0.00137711	-3.507000000000011e-05	1.8964319521e-06	1.2299049000000074e-09	0.000549656	0.00024889	3.02121718336e-07	6.194623210000002e-08	-0.000140813	3.775e-05	1.4250624999999994e-09	1.9828300969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48274.530222693465	-2.729079638673284	2330430268.221745	7.4478756742211	66193.82302268493	-314.6584584647353	4381622206.358533	99009.94548340356	46777.317781690144	18.02620901188493	2188117458.849225	324.9442113401615	51829.90942849949	45879.8828217952	1.116689	20.698627	0.06140341	0.0294179	-0.0784463114	-0.0281049901	0.0544079017	0.039331771	0.017463724	0.045111389	-0.0545784278	0.0269041387	-0.0488956523	0.107379202	-0.0311419	0.0897459022	0.0029733034	-0.003004659	0.0903320277	0.0010524736	-0.0672930914	0.090049437	0.0518242002	0.0631533136	-0.0406973377	-0.0765786169	0.0496842241	0.0288134053	0.0810223241	0.0184237415	0.0264416077	-0.025554443	-0.0165632763	0.0068279357	-0.0132670455	-0.0140805928	0.0579611812	-0.0476893195	0.0045363155	-0.0212507365	0.0275630444	0.0059644944	0.027960587	0.0613949648	-0.057394158	-0.1133647848	-0.0710223222	-0.0143413041	-0.0569348326	-0.0780625045	-0.0137306861	0.0728427751	0.0602455031	0.0152540794	0.0002312338	0.0142759547	-0.074786405	0.0291441237	0.0253987577	0.0091097682	0.0550097513	-0.0462758606	0.0062860384	-0.0041579019	0.1198303126	0.0955188422	-0.0334710782	-0.0118809155	0.0544333445	-0.0271342348	-0.0569546375	-0.0030523789	0.0610013385	-0.0397145876	-0.0229186658	-0.0420158137	0.0290206566	-0.0464402803	0.0030299758	-0.0317224618	-0.0091234159	0.0211700984	-0.0792583642	0.0088790929	0.0062482036	0.038253396	-7.40119e-05	0.0532353535	-0.0373000334	-0.0260870333	0.000280951	-0.0246742263	-0.0564528306	0.139579021	0.0138930166	-0.0273259392	0.0159665458	-0.0613439915	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.0179695	-0.0027816	0.00032290293025	7.737298560000011e-06	-0.0101273	-0.01640761	0.00010256220529	0.0002692096659121	-0.0378059	-0.0066198	4.382175204000003e-05	0.00142928607481	0.0016536	0.00027649	2.7343929600000003e-06	7.644672010000006e-08	0.000844241	0.000294585	7.12742866081e-07	8.6780322225e-08	2.11758e-22	0.000140813	1.9828300969e-08	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48308.24846892068	33.718246227217605	2333686870.1349773	1136.9201286392745	66046.57986982154	-147.2431528633897	4362150712.500715	21680.546065151542	46684.52966136664	-92.78812032350106	2179445309.703022	8609.635273168511	51716.93097974887	45738.78885507376	1.102391	20.433603	0.11362485	0.0700057	-0.0638638599	0.0449280016	-0.0481270321	0.0254962816	-0.057127229	-0.003141	-0.0372952569	-0.0314353194	0.0237215505	-0.0129499655	0.0747780517	0.1588812684	-0.0280400922	-0.0176762533	0.0584324396	0.0772340813	-0.0007241733	-0.0519197654	0.1125689364	0.0466107538	0.0143114508	-0.0176533844	0.0400255887	0.0150000648	-0.1229574399	0.0313009613	0.0718501101	0.0264585465	-0.0094227387	-0.0492675338	0.0073399601	0.0318987129	0.0285640999	-0.0377604415	-0.0434857263	0.0924037102	0.1310074875	0.0285829643	0.0875308277	-0.1569263975	0.1141167786	-0.0842267442	0.0079317605	0.0575168998	-0.0276484441	0.0532025016	0.0402722099	0.0001239513	-0.0105852296	0.0031743623	-0.0129368651	-0.0313609041	-0.0338451742	-0.0238736377	-0.1149892285	0.0007301558	-0.0027928653	-0.0387134869	0.1268278331	0.0395357888	-0.0685201251	0.0659106873	0.0198174744	-0.0348137843	0.0701608911	-0.0438280339	-0.0119646066	0.1275810011	-0.0105061429	0.0532043605	0.0216542296	0.1066707182	-0.0438604469	0.0089961187	0.0122263989	0.035815793	-0.0242017216	0.0871358275	-0.0763163861	-0.1654319809	0.0172961716	0.1471805207	-0.0273266151	0.0676076714	0.0257472274	0.0261523414	-0.0032981798	-0.0500810684	0.1442172712	-0.0434508911	0.0137549659	0.0437452868	-0.0831252149	0.0491790012	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0179866	1.709999999999906e-05	0.0003235177795599	2.9240999999996787e-10	-0.0101222	5.100000000000937e-06	0.0001024589328399	2.601000000000956e-11	0.0222684	0.0600743	0.00360892152049	0.00049588163856	0.00145944	-0.00019416	2.1299651136e-06	3.769810560000003e-08	0.000381628	-0.000462613	1.4563993038400001e-07	2.14010787769e-07	-0.000413794	-0.000413794	1.71225474436e-07	1.71225474436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48249.37736293491	-58.87110598577419	2328002415.910896	3465.807119988258	66322.92369149585	276.34382167430886	4398730206.987981	76365.90777756221	46727.57641257702	43.04675121037872	2183466397.393224	1853.0227897682412	51647.5930792894	45908.55674210594	1.078195	19.985125	0.06362554	0.0348602	-0.0558667821	0.0423272888	0.0188700044	-0.0075101697	-0.0855969245	0.0188391286	0.0462746213	-0.0901278607	0.0419261468	0.0483062052	0.0662754834	-0.0040040194	-0.0781760543	-0.0179836839	0.076374519	0.0784654857	0.0432151749	-0.012658394	0.0126470142	0.0419788991	0.063937698	0.0591720585	0.0505774501	-0.028972219	-0.1170828757	0.0656861102	0.02153224	0.0630070638	0.0302706461	0.0109716094	0.0948816881	-0.1142975201	-0.222935403	0.0874066996	-0.0324112861	0.0219627162	-0.0132497434	0.0644097728	0.0123454526	-0.068253983	-0.0956002125	0.0252180572	-0.0729881327	-0.0698705309	0.0106696885	0.0340524096	-0.0640864103	0.0153739858	-0.0344611852	-0.1279823525	0.0076789572	0.0228387519	0.0047879318	0.0590011819	0.0928456794	0.025110315	-0.0772885448	-0.0216558457	0.0442727845	-0.0677791762	-0.057877815	0.0299924776	0.0611230815	0.00475462	0.0325511838	-0.0374464764	-0.0136637732	-0.0307910953	-0.0823898023	-0.0012382744	-0.0322508823	0.0776850547	-0.0073879798	0.1707023422	-0.019376764	-0.031736415	-0.0155635701	0.0488395565	0.0660506308	-0.1442616772	-0.0603164183	-0.1661250695	-0.0991017064	-0.0181944787	-0.0240631395	-0.085090771	-0.1007536038	-0.0683902878	0.0909723796	-0.0587313107	-0.0150077909	-0.0265830726	0.0853239127	0.0246072959	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.00530644	-0.0232930399999999	2.81583054736e-05	0.0005425657124415	-0.0056343	0.0044878999999999	3.174533649e-05	2.0141246409999995e-05	0.0257433	0.0034748999999999	1.2074930009999995e-05	0.00066271749489	0.00106019	-0.00039925	1.1240028360999995e-06	1.594005625000001e-07	0.000248063	-0.0001335649999999	6.153525196900001e-08	1.7839609224999996e-08	-0.000528373	-0.0001145789999999	1.3128347240999993e-08	2.79178027129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48303.43953050071	54.062167565803975	2333222270.476739	2922.7179619130675	65898.76583330346	-424.1578581923823	4342647338.352564	179909.88866634906	46731.6728515625	4.0964389854780165	2183849247.505464	16.78081236174416	51696.90685580312	46234.97296185889	0.989374	18.338745	0.08054294	0.047078	0.005969724	0.0399461078	0.0009218128	0.0813836817	-0.0874532003	0.0658119588	-0.044489522	0.016475175	0.0181101358	0.0931437343	0.0921468847	-0.0078478114	-0.0565091916	-0.0368980405	-0.025130639	0.0554315754	-0.0778033022	0.0478297699	-0.0196721136	0.0381672837	0.0043867177	0.0207108891	0.0577440339	0.0294221877	-0.046362026	-0.0113167793	-0.0151781856	0.0100359908	0.0411313678	0.0090408174	0.0691992212	-0.0486601133	0.0603443709	-0.0182171621	0.0004708652	0.001157475	0.0127538805	-0.0541339303	0.0216446879	-0.0101811765	0.0817637038	-0.0247057235	0.1797022612	0.0207229059	-0.0782093247	0.0768627348	0.0324292189	-0.105900284	0.037438077	0.0097262254	0.1157042552	0.0676782177	0.0315362704	-0.014286043	0.083372649	0.0380512482	0.0266939058	-0.0760398993	0.049862199	-0.095265021	-0.0151507008	0.0259976892	-0.0301100104	-0.0085352748	-0.009350132	-0.0384335117	0.0067450071	-0.0270677784	-0.0307413627	-0.0411384717	0.0539854098	0.0103304088	0.0327061125	0.0862109954	-0.0212796142	0.1031368437	-0.0350082336	-0.0735059618	0.0020931117	-0.0038076284	0.0830734537	0.023758001	-0.0246680764	-7.66927e-05	-0.0040219009	0.0865360193	-0.0770354851	0.0429459745	-0.0581991783	0.0145301577	0.0438189445	0.0472804956	-0.0370360732	0.0440880769	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.00323866	0.0085451	1.04889185956e-05	7.301873401e-05	-0.0176857	-0.0120513999999999	0.0003127839844899	0.0001452362419599	0.0075467599999999	-0.0181965400000001	0.0003311140679716	5.695358649759849e-05	0.00175262	0.00069243	3.0716768644000004e-06	4.794593049000002e-07	0.000357382	0.0001093189999999	1.27721893924e-07	1.1950643760999994e-08	-0.000561622	-3.324900000000006e-05	1.105496001000004e-09	3.15419270884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48358.01183841033	54.57230790962058	2338497308.963834	2978.1367905824363	66435.9877078555	537.2218745520368	4413740462.718328	288607.3424972043	46788.29353955766	56.62068799515691	2189144412.343813	3205.9023090449064	51764.4979583648	45719.04909438754	1.08547	20.119967	0.08966973	0.0426174	0.0656864811	-0.033796217	-0.0678851144	0.0438511016	-0.0648151909	-0.0399009123	-0.01253203	-0.0215302215	0.0314954344	-0.0347843205	0.086497797	-0.0113199731	0.019078806	-0.0800129628	-0.0845455259	0.0128140636	0.0183998737	-0.0176965778	0.0323624315	-0.0968275432	0.0384574329	0.0130808857	-0.0409432438	-0.0036404082	-0.1443373704	0.1109701421	0.0928096145	0.0556200584	-0.0312136376	0.012875264	0.0268513576	0.0955324533	0.0190124619	-0.1867896833	-0.0585541051	-0.0224587917	-0.0201487088	-0.0509154448	0.0579172736	0.0042918428	0.025220279	-0.0345257873	-0.0269801025	0.04552868	-0.0180190613	-0.0069676541	-0.0408039147	0.0364194307	0.0856557554	-0.0146470474	0.0097689698	0.134186161	0.073803773	0.1266386458	-0.0264251491	-0.05561532	-0.0019691304	-0.0175803996	0.0110360931	-0.0157719653	-0.0505449531	-0.0403822762	0.0416423498	-0.0352727514	-0.0756858166	-0.0993404465	0.0183873801	0.0749155419	-0.0908844675	-0.0436510986	0.078457476	0.097031657	0.0921841162	0.0831625367	-0.1017588527	-0.0495595793	0.110920575	-0.012838402	0.0514030155	-0.0292360429	0.044012188	0.1297384646	0.058637216	-0.0346394026	-0.1749778379	-0.022428476	0.003019226	0.0200729939	0.0249944633	0.1887969625	0.0299494281	-0.0627302721	-0.0420024719	-0.0898689984	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0179991	0.01476044	0.00032396760081	0.0002178705889935	-0.0101372	0.0075484999999999	0.00010276282384	5.697985224999997e-05	0.0336671	0.0261203400000001	0.0006822721617156	0.00113347362241	0.0015777	-0.00017492	2.48913729e-06	3.059700640000002e-08	-0.000158934	-0.000516316	2.5260016356e-08	2.66582211856e-07	-0.000428049	0.000133573	1.7841746329e-08	1.83225946401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
