global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
48046.71442824426	n/a	2308486767.349255	n/a	66660.94028564454	n/a	4443680959.766267	n/a	46677.38366980088	n/a	2178778146.257794	n/a	51976.81127489354	45689.45053884371	n/a	n/a	n/a	n/a	-0.0692915543	-0.0167498707	-0.0766683844	0.0618959801	-0.0800834383	-0.0240795065	-0.0379921821	-0.0467031955	-0.0356659601	-0.0212329623	0.0641507796	-0.060839027	0.0237200531	-0.0128833438	0.0508083857	-0.0200185896	0.1077102677	-0.1201714396	0.1126775545	-0.0185398839	0.0522044763	-0.0288610199	0.1949189106	-0.0450299618	0.0433873521	-0.0255696634	-0.110715576	0.0353120604	-0.0470118433	-0.0683129835	0.0306258943	-0.0624165429	0.0377070853	-0.0773579231	0.0203571987	-0.0112650067	0.0371794431	-0.0521853844	-0.0094169149	0.0537716755	-0.1051436299	0.0283642677	-0.1421600088	0.0489400426	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.000246774	n/a	6.0897407076e-08	n/a	-0.0636249	n/a	0.00404812790001	n/a	-0.12477	n/a	n/a	0.0155675529	0.00246534	n/a	6.0779013156e-06	n/a	-0.0046285	n/a	2.142301225e-05	n/a	8.5605e-05	n/a	n/a	7.328216025000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47890.90071104406	-155.81371720020252	2293538370.91508	24277.91446774469	66037.281640625	-623.6586450195318	4360922566.483229	388950.1055075984	46703.860930586285	26.477260785402905	2181250625.823544	701.0453386982344	51900.20731795623	44837.38739847486	1.116964	24.078375	0.2210945259999999	0.101835	-0.0423468064	-0.1294785023	-0.0482553169	0.0896412379	-0.0642009496	0.0989212893	0.0021136094	-0.0324184582	-0.0521886469	0.0591982023	0.0298777914	-0.1053533111	-0.0045866395	-0.0123407894	-0.0626884646	0.1120571447	0.0667916607	-0.0664383493	-0.0250644195	-0.0183235626	0.1019382338	0.0011184863	0.0698093207	0.0657865612	-0.2039397366	-0.0555497244	-0.0180182642	-0.0909428928	-0.0371313496	-0.0227153653	0.0021047493	-0.0729533443	0.0129095353	-0.1245516993	-0.0103086959	0.0480977246	0.1116873109	-0.014858128	0.0228973445	-0.0347656958	-0.1013520667	0.0242088362	0.0069777465	0.068039591	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0554352	-0.055188426	0.0030730613990399	0.0030457623643574	-0.028104	0.0355208999999999	0.000789834816	0.0012617343368099	-0.106857	0.017913	0.000320875569	0.0114184184489999	0.00172484	-0.0007404999999999	2.9750730256e-06	5.483402499999998e-07	-0.00358872	0.0010397799999999	1.28789112384e-05	1.0811424483999994e-06	-0.000383559	-0.000469164	2.20114858896e-07	1.47117506481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47864.24562316433	-26.655087879727944	2290986009.074606	710.4937098760196	66143.72360351562	106.44196289061802	4374992172.138269	11329.891464007702	46631.23795630531	-72.62297428097372	2174472353.337569	5274.09639341497	51796.444310496	44061.99778592469	0.991386	21.371292	0.05082545	0.0266539	-0.0434089788	-0.1504322504	0.0148325764	0.0708125946	-0.0345672775	0.121345013	0.0659374165	-0.0606183641	-0.0238855311	0.0907138829	0.0203802593	-0.0628227933	-0.0399054941	0.0270334752	-0.0181164664	0.106335453	0.0033079739	0.0336380704	0.0122161749	-0.1012892779	-0.1244359068	0.0678358999	-0.0281846137	0.0811988116	-0.0953139611	0.1259991871	-0.052971892	-0.022910902	-0.0521601117	0.0299600812	0.0152945723	-0.0464561609	-0.0375907068	-0.1029104563	0.0262075826	0.0305137739	0.0834354313	0.0537764183	-0.0434599404	0.0216829031	-0.0414456658	0.0278282386	0.0770414026	-0.0661200903	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0681151	-0.0126799	0.00463966684801	0.00016077986401	-0.0356584	-0.0075543999999999	0.00127152149056	5.706895935999999e-05	-0.114996	-0.008139	6.624332100000012e-05	0.013224080016	0.00163075	-9.409000000000002e-05	2.6593455625e-06	8.852928100000003e-09	-0.00358793	7.900000000000788e-07	1.28732416849e-05	6.241000000001245e-13	-0.000737722	-0.000354163	1.25431430569e-07	5.44233749284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48065.5266459068	201.28102274247067	2310294851.748377	40514.05011625499	66348.94463623047	205.2210327148496	4402182454.341577	42115.67226854936	46622.94419247787	-8.293763827437942	2173698925.1749063	68.78651842531806	51789.02059098666	44673.55081707063	1.007198	21.712151	0.0917819	0.0582888	-0.0314782498	-0.1117040265	-0.0069454839	0.0470249667	0.0157461171	0.093493628	0.0623295807	-0.0666112649	0.0104129949	0.0586271526	0.0344335352	0.0029831538	0.0325723293	0.0290082253	-0.0596630385	0.0531692227	0.1175011326	-0.0275258485	0.0102764031	-0.0361323615	-0.003062796	0.0187770991	-0.0343268182	0.0423691325	-0.0814272522	-0.0307869439	-0.0058616123	-0.0617390116	-0.0579634814	0.0234396295	0.0282276967	-0.0094955337	-0.0285963579	-0.0945942755	0.0554369294	-0.0074682323	-0.017484406	0.0025881021	0.0831350575	-0.0487009397	0.0156254434	0.0458683957	0.0399405148	0.0246630902	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0630775	0.0050376	0.0039787710062499	2.537741376000003e-05	-0.0537268	-0.0180684	0.00288656903824	0.0003264670785599	-0.126224	-0.011228	0.000126067984	0.015932498176	0.000523363	-0.001107387	2.73908829769e-07	1.226305967769e-06	-0.0036295	-4.156999999999989e-05	1.317327025e-05	1.7280648999999907e-09	-0.000737723	-1.000000000015745e-09	1.0000000000314906e-18	5.442352247290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48370.049966571285	304.52332066448434	2339661733.768603	92734.45282852436	66773.08266357421	424.1380273437389	4458644568.396515	179893.06623903825	46754.685474280974	131.74128180310072	2186000613.79894	17355.765331123996	51925.50572825338	45564.209974411926	1.218008	26.25659	0.34589055	0.183928	-0.0296738455	-0.0519700742	0.0026524925	0.0238017179	0.0234724157	0.0540843782	-0.0635017398	-0.0318692054	0.0617693347	-0.0950164243	0.0883464428	0.0517335792	-0.0597532208	-0.1935633386	0.064175374	0.0681761063	-0.0651495436	0.0429301862	0.0017776305	0.1668324465	-0.1641207578	-0.040894528	0.1524668926	-0.0230910537	-0.0457543467	0.0991158838	0.0128622535	-0.0466092696	-0.0332508174	-0.0141564626	0.065057458	0.0462890763	0.0928680348	0.0445901943	-0.0673696931	0.0617482706	0.0624707134	-0.0164270599	0.0546281786	-0.1427639185	-0.0124195868	-0.0602308589	-0.1250461828	-0.0504246807	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.035237	0.0278404999999999	0.0012416461689999	0.0007750934402499	-0.119833	-0.0661062	0.0143599478889999	0.00437002967844	-0.171995	-0.045771	0.002094984441	0.029582280025	0.00314785	0.002624487	9.9089596225e-06	6.887932013169e-06	-0.00230114	0.0013283599999999	5.295245299600001e-06	1.7645402895999991e-06	-0.000567113	0.00017061	2.910777210000003e-08	3.216171547689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48500.05433140444	130.0043648331557	2352255270.149183	16901.13487567225	66947.05554718018	173.97288360596576	4481908246.437228	30266.56423017491	46815.696909568585	61.01143528761168	2191709477.1285896	3722.395235854427	52010.854359108846	45663.01619801339	1.254781	27.049307	0.1694962499999999	0.130142	-0.0099325562	-0.0150162906	0.0994734905	0.0103318037	0.057430961	0.009965716	-0.0253503942	-0.0196495751	0.0064849405	-0.0628596768	0.0417639517	0.1727128284	0.0750497588	-0.073674754	0.0117351435	-0.0919959738	0.026850906	-0.0688245106	-0.0418402248	0.1314571398	-0.1577335683	-0.0145867582	0.0687852699	0.0118710808	-0.0155388333	-0.0568497493	0.1080372031	0.1037222513	-0.0280972227	-0.023920321	-0.00995742	0.0448769029	-0.0883692523	0.0142018094	-0.0692602976	0.0330666686	-0.0606932268	0.0565818754	0.1177557264	-0.0858383585	0.046075736	-0.0442260102	-0.2181179344	-0.0222750085	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0220457	0.0131912999999999	0.00048601288849	0.0001740103956899	-0.103287	0.0165459999999999	0.010668204369	0.0002737701159999	-0.175169	-0.0031739999999999	1.0074275999999889e-05	0.0306841785609999	0.000688895	-0.002458955	4.74576321025e-07	6.0464596920250005e-06	-0.00233769	-3.654999999999978e-05	5.464794536099999e-06	1.3359024999999835e-09	-0.000330919	0.0002361939999999	5.578760563599998e-08	1.09507384561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48410.3145721685	-89.73975923594116	2343558556.97631	8053.224387724687	66520.97191345214	-426.08363372803433	4425039704.310289	181547.2629308857	46769.64240182522	-46.0545077433635	2187399450.3946075	2121.017683483529	51877.98413624123	46735.96900327922	1.236187	26.64846	0.127244735	0.0605951	-0.0346210106	0.0546960793	-0.0421892192	0.0448527516	0.0165543157	-0.0377469329	0.0638962795	-0.0334112171	-0.0388486051	0.0104397147	0.0546147155	0.1698106843	0.1258649035	-0.088654142	-0.0666475807	-0.0439031267	0.0302748068	-0.0505136752	-0.0490461145	0.2413765851	-0.1891095374	0.0076390518	0.0443518652	-0.0703622623	0.0338373842	-0.0204037411	0.0562969504	0.1129906356	-0.0388841594	-0.0236212284	-0.0474470016	0.0264662934	-0.0897230023	-0.0349864476	0.0362247621	0.036713118	-0.0668584913	0.0378880219	0.0616516147	-0.1972353631	0.0875815807	4.39219e-05	-0.2068335456	-0.0141730621	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00273609	0.01930961	7.4861884881e-06	0.0003728610383521	-0.0575745	0.0457125	0.00331482305025	0.00208963265625	-0.16984	0.005329	2.8398241000000004e-05	0.0288456255999999	0.00124276	0.000553865	1.5444524176000003e-06	3.067664382250001e-07	-0.00198474	0.0003529499999999	3.9391928676e-06	1.2457370249999994e-07	-9.98615e-05	0.0002310575	5.338756830624999e-08	9.972319182250002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48299.94971945601	-110.36485271248966	2332885142.9019785	12180.400714249536	66450.20270263671	-70.76921081542969	4415629439.221508	5008.28119943873	46726.10988661504	-43.532515210179554	2183329345.136024	1895.0798805245145	51974.23884683429	45246.47295688983	1.146304	24.710875	0.182913685	0.0851389	-0.044214963	0.0020003627	-0.037797107	0.0573914374	-0.0073368849	-0.0563736796	0.0306446336	-0.0454533452	-0.0778625704	-0.0568258919	0.0958729438	0.0763620622	0.1030698392	-0.1188556567	-0.0403514384	-0.04730242	-0.0345309278	-0.0042163067	0.0518260165	0.2089498954	-0.1035839627	-0.097337128	0.0009078999	-0.0153943783	-0.0557725742	0.0495719435	0.0611791995	-0.0908291962	-0.0538049778	-0.0972404262	-0.0424928299	0.0218658921	0.0226433098	-0.0549602619	0.0273170804	0.0143918238	-0.0045753168	-0.0734366907	0.0121235977	-0.1185471776	0.0626428818	-0.0490129772	-0.1897390448	-0.0175881388	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0111849	-0.00844881	0.0001251019880099	7.138239041609999e-05	-0.0172589	0.0403156	0.00029786962921	0.00162534760336	-0.203517	-0.033677	0.001134140329	0.041419169289	0.00209779	0.0008550299999999	4.4007228841e-06	7.310763008999998e-07	-0.00113041	0.0008543299999999	1.2778267681000005e-06	7.298797488999999e-07	-0.000399947	-0.0003000855	9.005130731025003e-08	1.59957602809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48452.75469842393	152.80497896792076	2347669437.865642	23349.361597386705	66938.19037780762	487.9876751709089	4480721331.055617	238131.9711187085	46826.76634402655	100.65645741151091	2192746046.238058	10131.722418635312	51922.23772447238	45850.05418000768	1.269134	27.358706	0.110851892	0.0561317	-0.0573405379	-0.0129649601	0.0032555555	0.0183354478	0.0053305365	0.0428320624	-0.0318667808	-0.0065970117	-0.0241655019	-0.0562518847	0.006277334	0.0174834716	-0.001664706	-0.1639732232	0.0595710029	0.0620789924	0.0077678429	-0.0248397117	0.0515884551	0.070096799	-0.0478775199	-0.040776891	-0.0143800759	0.0425606266	0.1029667224	-0.0873417256	0.0455711598	0.137566815	-0.0182203078	0.0025989539	-0.0312490838	-0.0228109334	0.0892066875	0.0391130592	-0.0887450616	0.0483593596	0.0055150636	-0.0338868959	0.1273125105	-0.1089491728	0.0139776904	-0.052134689	-0.0788027778	-0.0533975065	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.000549808	0.0106350919999999	3.02288836864e-07	0.0001131051818484	-0.0575783	-0.0403194	0.00331526063089	0.0016256540163599	-0.206765	-0.003248	1.0549504000000006e-05	0.042751765225	0.00146766	-0.00063013	2.1540258756e-06	3.970638169e-07	-0.00159462	-0.0004642099999999	2.5428129444e-06	2.1549092409999986e-07	-0.000438595	-3.8648000000000014e-05	1.493667904000001e-09	1.92365574025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48584.12639770078	131.3716992768459	2360417337.827765	17258.523370886032	68084.03884521485	1145.8484674072242	4635436345.476725	1312968.7102594846	46780.33142975664	-46.43491426991386	2188399408.677877	2156.20126325425	52103.63210796593	45409.1446361771	1.442065	31.086588	0.480858222	0.308673	-0.0948433719	0.0217996421	0.1224946969	-0.0546367789	0.0988111715	0.0475649083	-0.1768833451	-0.0232727486	0.0605645976	-0.0045907235	0.1533767823	0.0575992065	0.0868672897	-0.0778895407	0.0518808805	-0.1388293021	-0.0266882176	0.0783691513	0.0042504738	-0.1752025185	0.2066085308	0.1204234456	0.0607702706	-0.101944483	0.1039982748	-0.1539714205	-0.018206544	-0.1243005391	-0.0349521778	-0.0372902081	0.0798143923	0.2813790973	0.0706709459	-0.0482169022	-0.0423019814	0.1124119503	-0.0983885902	-0.0810851962	-0.0005738729	0.0370256993	-0.1502469372	-0.0001027274	-0.0190085705	-0.0826347179	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00810013	-0.007550322	6.56121060169e-05	5.7007362303684014e-05	-0.0609391	-0.0033608	0.00371357390881	1.1294976640000028e-05	-0.369226	-0.162461	0.026393576521	0.136327839076	0.0056727	0.00420504	3.217952529e-05	1.7682361401600003e-05	-0.00274462	-0.00115	7.5329389444e-06	1.3225000000000005e-06	0.000356087	0.000794682	6.31519481124e-07	1.26797951569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
