global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
48663.76380377374	n/a	2368161907.5494795	n/a	65940.62464444831	n/a	4348165978.500024	n/a	46817.211216517855	n/a	2191851266.0920453	n/a	51951.05735906093	44890.38971828289	n/a	n/a	n/a	n/a	-0.0650635847	0.0486596623	-0.0576026604	-0.0861551089	0.0156091795	-0.0530061034	-0.0802249572	0.1016631623	0.0613064704	-0.0690688962	0.0153577618	-0.0345461198	0.0420116444	-0.0783200076	-0.046889762	0.0398562118	-0.0300655098	0.0815345722	-0.0852808934	-0.0100257118	0.061830677	-0.0230309427	0.0682014472	-0.0097513892	0.043385892	-0.0736922934	0.060337992	-0.0855641064	0.022291099	-0.1411086587	0.0231903874	-0.0055074705	-0.0750322119	0.0654915588	-0.0426723304	0.121466558	-0.0484392901	0.0207815745	-0.0121280936	0.008190352	-0.1511085906	0.0164511596	-0.0145521911	0.0705940184	-0.0981703228	0.093213146	-0.0120524807	0.0246150741	-0.0945495846	-0.078334391	0.0295243941	-0.003509715	0.0966084945	-0.0446681001	0.0148056144	-0.0377019919	0.0247684434	-0.1358039162	0.1472357286	0.0066676845	-0.0284074424	0.0329967226	-0.0191169987	0.0352617083	-0.0262552448	0.0239676862	-0.0230165959	0.0218301708	-0.0764087136	0.1321866866	-0.1058980034	-0.0103252537	0.0371012554	-0.0431255793	0.0942203211	-0.1398803134	0.064282866	-0.1040554089	0.1273282494	-0.0055168391	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.101147	n/a	0.010230715609	n/a	-0.0392103	n/a	0.0015374476260899	n/a	-0.144671	n/a	n/a	0.0209296982409999	0.00113955	n/a	1.2985742025e-06	n/a	-0.00206156	n/a	4.2500296336e-06	n/a	0.00302897	n/a	n/a	9.174659260900002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48540.84520421252	-122.91859956122062	2356213653.139322	15108.982118091706	65775.87075732656	-164.7538871217548	4326465173.884527	27143.843321727927	46805.83221499347	-11.379001524386696	2190785929.3381205	129.48167569199472	51888.94558142274	45478.43386489081	1.199241	22.97298	0.1035459	0.048188	-0.0938408971	-0.0745167084	-0.0998386105	0.0716501539	0.0007949355	-0.0755954075	-0.039903241	0.0675202214	0.0562026446	0.0586740852	0.1776342456	-0.0076310235	0.0669581352	-0.0060803512	-0.0493005314	0.0117065588	-0.0260724958	0.0950954347	-0.0850141761	-0.0101347181	-0.078515898	-0.0867926633	0.0212478807	0.1204907285	-0.1675075579	0.0377548687	-0.1169315964	0.0394787213	-0.0121592597	-0.1170172109	-0.0370581537	-0.0125066129	-0.0635739302	0.0049568158	-0.0755060932	-0.0954389956	0.0129297647	-0.03859828	0.1757613447	-0.0685859944	-0.0635066441	-0.1238453211	-0.0287972556	0.1000193855	-0.0842575848	-0.0184825572	-0.0487598617	0.1408549592	0.1368290443	-0.0692414496	0.0242891327	-0.0407709829	0.0417548985	0.0172656158	-0.07202898	0.1008487254	0.093222371	-0.1714175658	0.0464175189	0.1061431399	0.053727264	0.012427573	0.0326401475	0.0727288069	-0.0079848261	0.1545164713	0.0090214871	0.1499881982	0.070998434	-0.0903681395	-0.1148692807	-0.0404465519	-0.0025689234	0.0539839385	-0.0488992969	0.1091554956	0.029762983	0.1120674164	0.0186167736	0.0585171311	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.111144	0.009997	0.012352988736	9.994000900000012e-05	-0.0240274	0.0151828999999999	0.00057731595076	0.0002305204524099	-0.115189	0.0294819999999999	0.0008691883239999	0.013268505721	0.00121984	8.029e-05	1.4880096256e-06	6.446484100000001e-09	-0.00149837	0.00056319	2.2451126569e-06	3.171829761000001e-07	0.00269477	-0.0003342	1.1168964000000015e-07	7.261785352899999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48577.288656280674	36.44345206815342	2359752973.195616	1328.1251986437958	66009.35949298184	233.48873565527904	4357235540.673711	54516.98967790076	46789.29484021124	-16.537374782230472	2189238111.644218	273.48476468795235	51966.69950141331	44778.44786987975	1.124751	21.546022	0.1566874	0.0703895	-0.0397833477	-0.0663508042	0.0551939131	0.0427002194	-0.0116873315	-0.0677208444	-0.0223284337	0.0049981561	-0.0158934219	0.0516547899	-0.0139542207	-0.0634899725	0.1071361802	-0.0729885776	-0.0880239574	0.0895320341	0.0663829749	0.0865590739	-0.0655876252	0.0605182421	0.006307272	0.0197897312	0.0033012603	-0.086836055	0.0465082956	-0.0034825261	-0.041453244	0.0424753248	-0.0088690189	-0.0401922968	-0.0884173051	0.0119385035	0.0234829797	0.0213753867	-0.0325489342	0.09914408	0.0814473446	-0.0224550344	0.0356453224	-0.0243938362	0.0751100955	-0.0081287818	0.0354626323	0.0893764472	-0.1385386949	0.0275657195	0.0188046116	0.0613306501	-0.0730773137	-0.0724277086	0.0249781168	0.022572777	-0.0380248421	-0.108536548	-0.0755956228	-0.028983107	0.0367948238	-0.0916626714	0.0455039298	-0.0575542603	-0.0437055427	0.0591794799	0.0001734612	0.0734663624	0.0053759007	0.0519693717	-0.0316668255	0.0206738123	-0.0933376793	-0.0354722204	-0.0458075214	-0.0973693634	-0.0352449106	0.0066940991	-0.0413131312	-0.0763022997	0.1651692819	-0.0275838866	0.0838668839	0.0589757595	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.100869	-0.010275	0.010174555161	0.000105575625	-0.068123	-0.0440956	0.004640743129	0.00194442193936	-0.0903672	0.0248218	0.00061612175524	0.00816623083584	0.00153571	0.00031587	2.3584052041000003e-06	9.97738569e-08	-0.00101024	0.00048813	1.0205848576e-06	2.3827089690000006e-07	0.00194887	-0.0007459	5.563668100000001e-07	3.7980942769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48569.43401984336	-7.854636437317822	2358989921.0079174	61.69531356244081	66072.34034371263	62.98085073078983	4365554158.495395	3966.587558774029	46915.38599738676	126.0911571755205	2201053443.283793	15898.979917861812	51991.140983236495	44268.65209560206	1.041483	19.950912	0.1130681	0.0636509	-0.0110156927	0.0501194004	0.0761850817	0.0222650717	-0.0156895302	0.020297449	0.0001923479	-0.0345264494	0.0641083309	0.0141266598	0.0064577556	-0.0085462981	0.0619294872	-0.0867070574	-0.0147708423	0.0752863256	0.009699622	0.0151059683	0.0519886066	-0.0374170351	0.0608839526	0.1136519924	0.0751851891	0.0622742172	-0.0409641189	-0.0648051089	0.0266394236	0.0913969785	0.03287591	-0.0529033726	-0.0473214414	-0.0140652802	-0.0614074313	-0.0385735746	0.0553444407	0.0642371029	-0.1159546651	0.0362755949	0.1636177862	0.0221362487	0.029288356	-0.0366814131	0.026769022	-0.1081259383	0.0552209265	-0.1004053155	0.0116115462	-0.0446462405	-0.0947175486	0.0360705522	0.0538350864	-0.0097159547	-0.000640523	-0.061606229	-0.007318822	-0.1234281889	0.0371421126	-0.0482713435	0.0954483264	0.0047055347	0.0926283261	0.0177246084	-0.0509990091	-0.0349163556	0.0212261506	-0.0566425384	0.0771274129	0.0300146714	0.0059300839	-0.0340206056	0.0312321796	0.1155780604	-0.0679792458	0.0192923632	-0.1161405945	-0.0379403753	0.0011937295	0.0388188089	0.1560624785	-0.0260262721	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.102433	0.0015639999999999	0.0104925194889999	2.4460959999999878e-06	-0.0680941	2.889999999999837e-05	0.00463680645481	8.352099999999059e-10	-0.05658	0.0337871999999999	0.0011415748838399	0.0032012964	0.0007578599999999	-0.0007778500000001	5.743517795998485e-07	6.050506225001557e-07	-0.00146431	-0.00045407	2.1442037761e-06	2.061795649e-07	0.00227071	0.00032184	1.035809856000001e-07	5.1561239041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48584.34400793613	14.909988092775166	2360438482.6814795	222.3077449266972	66096.08779834218	23.74745462955616	4368692822.246159	563.9416013828283	46952.92527085148	37.53927346472483	2204577191.490164	1409.1970522593936	52010.13899477858	44720.50648567208	1.141875	21.874063	0.1156499	0.0594821	-0.0199031926	0.0715340285	-0.0771661935	0.0067057933	-0.0456534795	-0.0230558213	-0.0166068036	-0.0138057578	0.0557234367	0.0402599796	0.0264376608	0.0247044111	0.0198991627	-0.0074707187	0.0176105589	-0.0077420659	-0.0127627909	0.0970846441	0.0852157002	-0.0417113444	-0.0318046539	-0.0225352669	-0.0019792358	0.0804831913	-0.0638968423	0.0778212163	-0.0089039376	-0.0658456195	-0.0379250922	0.0001718631	0.0506827557	0.0014471012	-0.1170226208	-0.1010921412	0.0592558132	0.0245315401	-0.0480450833	-0.1404951396	0.0827070636	-0.026241688	-0.1172114462	-0.027442947	-0.0099007617	-0.0070936557	-0.029996883	0.046372538	-0.0562061405	-0.0422105632	-0.027406101	-0.0033072234	0.0390181044	-0.0752420081	0.0684406689	0.0031777248	0.0013569684	-0.0114127326	-0.0109825291	0.0096037947	-0.0191205708	0.0451617801	0.0539429356	-0.0473748649	0.1261690235	-0.0113947721	0.0338034073	0.0915075197	0.047601786	0.0439036969	0.0255529621	0.0558173265	0.0126960979	-0.0326051321	0.0677060985	-0.0210130429	-0.0302135187	0.0606598368	0.1033138486	0.1276366642	0.0987371295	0.1395954928	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0936607	-0.0087722999999999	0.00877232672449	7.695324728999994e-05	-0.0327037	0.0353904	0.00106953199369	0.00125248041216	-0.0552978	0.0012821999999999	1.6440368399999929e-06	0.00305784668484	0.00157774	0.0008198800000001	2.4892635076e-06	6.72203214400164e-07	-0.00172669	-0.00026238	2.9814583561e-06	6.88432644e-08	0.00194887	-0.00032184	1.035809856000001e-07	3.7980942769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48639.44188990109	55.097881964960834	2365795307.3610654	3035.7765970247565	66417.23020591919	321.14240757700463	4411248468.226064	103132.44594435496	46999.34906494992	46.42379409843852	2208938812.529009	2155.1686584942154	52264.47591865578	44508.66697811792	1.177973	22.565552	0.1073040999999999	0.0515497	0.0137432499	-0.1072595883	-0.0396518778	-0.06421283	-0.076884781	-0.0634941991	0.0457862643	0.121446718	-0.0198065079	-0.008717625	0.0010387233	0.0454100063	-0.0398409185	0.0134397375	0.049441941	-0.0512222191	0.0534081971	-0.0356401844	-0.0635644299	-0.0241312699	0.1017612226	-0.0303703519	-0.094080211	0.0223474135	0.0376734763	-0.0626634836	0.026924349	-0.041231362	-0.0427442636	0.0045219967	0.0004900882	0.0868153913	-0.113944856	0.0324719516	-0.0672627984	0.1024628566	0.0041364058	-0.0048933123	-0.0050273198	0.0338145237	-0.1160603612	0.0916072559	0.0044444231	0.0022163831	-0.1125272751	0.0025183343	0.0598612727	0.1764470587	0.0262436712	-0.067121815	-0.133522516	0.0443651805	0.0297066595	0.0283846996	0.037747958	-0.0180783869	0.0293221948	-0.0645094042	-0.0472177011	-0.0274150932	-0.0439705674	0.0153474136	0.0198650485	0.1248240773	-0.0233520126	-0.079558885	0.039981097	0.005679079	0.004207068	-0.0190471521	-0.0043718148	-0.0086132955	0.0683354541	-0.0647358588	0.0817906733	0.02126627	0.178463208	-0.0442836849	0.0814325749	-0.0333676944	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0808086999999999	-0.0128520000000001	0.0065300459956899	0.000165173904	-0.0492972	-0.0165934999999999	0.00243021392784	0.0002753442422499	-0.0366477	0.0186501	0.00034782623001	0.00134305391529	0.00146974	-0.000108	2.1601356676e-06	1.1664000000000004e-08	-0.00134684	0.0003798499999999	1.8139779856e-06	1.4428602249999997e-07	0.00125255	-0.0006963199999999	4.848615423999998e-07	1.5688815025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48642.94826429987	3.5063743987775524	2366136415.8433537	12.294661424402642	66930.28418202378	513.0539761045948	4479662940.686462	263224.3823967341	46932.75108204486	-66.59798290506296	2202683124.129183	4435.291327023058	52092.33213823022	44078.0407972116	1.120551	21.465567	0.0554483499999999	0.0411004	0.0348581042	-0.0350652098	0.1125735507	0.0575833382	-0.03156869	0.0957528783	0.1314523258	-0.1015486016	-0.0761952755	-0.0174518906	0.0076746159	0.0528359337	0.1049861714	0.0282232647	0.0146027404	0.055366867	0.0223925718	-0.1195343061	0.0897682226	-0.094443101	0.0504776599	0.0382361402	-0.0965427618	0.0381280782	-0.0771903038	-0.0509003455	-0.0902629962	-0.0944414157	0.0560605031	-0.0429856437	0.0101970772	-0.1122710971	-0.0332869819	0.0092290976	-0.0267352783	0.0595030461	0.153881071	-0.0116907167	0.1429272165	0.0079918202	-0.0088604843	-0.0484698314	-0.0970699427	-0.0262020523	0.103878695	0.038978344	0.063375731	0.0400760078	0.0993271317	0.0982054246	-0.0110994797	0.0998662416	-0.1156059161	-0.0104967302	0.0718022821	-0.0396136052	0.0759994573	0.01426344	0.0152195083	-0.0143093401	0.1453804832	-0.0647486275	0.1067586788	-0.0235673287	-0.0242058879	-0.0221324766	0.1044786027	0.102332835	-0.0269226879	-0.0316345653	-0.093415502	-0.0296005686	-0.0832577838	0.1007094241	0.0130877531	-0.0991972969	-0.0352806428	0.0055267228	0.0687225432	-0.0092916803	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0799328	-0.0008758999999999	0.00638925251584	7.672008099998279e-07	-0.0492299	6.72999999999993e-05	0.00242358305401	4.529289999999907e-09	-0.00556455	0.0310831499999999	0.0009661622139224	3.09642167025e-05	0.00107002	-0.0003997199999999	1.1449428004000002e-06	1.597760783999999e-07	-0.00127812	6.871999999999998e-05	1.6335907344e-06	4.7224383999999975e-09	0.00125255	0.0	0.0	1.5688815025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48627.09306582469	-15.855198475182988	2364594180.032376	251.38731868744492	66190.74821625485	-739.535965768926	4381215149.427646	546913.4446657781	46928.0202321973	-4.7308498475613305	2202239082.913519	22.380940280171064	52099.05231332444	44482.622578757	1.246898	23.885902	0.1110689499999999	0.0651955	-0.0346716767	0.1296085305	0.0125987927	0.0461392265	-0.0487242372	-0.0265507734	-0.0334548507	-0.0606826177	0.0396453322	0.0539850736	-0.0270837376	0.0764009558	-0.0234685471	-0.0908134671	-0.017511543	-0.0046736083	0.0200643376	0.0348998224	-0.0015881027	-0.0736461248	-0.1698174081	0.0309051462	-0.1116370635	0.0318453658	-0.0392049435	-0.0240647264	0.0427209285	0.0226086941	0.0306378586	-0.0604739771	0.0017983387	0.0674858228	0.0206191481	-0.1781052989	0.0718266331	-0.0717634555	-0.0029840082	0.0814057577	-0.1002516714	0.0353960107	-0.0266398043	0.1148274212	0.0983684343	-0.0167408347	0.0372520235	-0.0847460416	-0.0340433857	0.1295624531	-0.0437720633	-0.0276996423	0.0363617887	-0.0840071157	-0.0289343199	-0.0480498751	-0.0193967589	-0.0009072031	-0.1196385043	0.0696866712	-0.0108225056	0.1098325882	0.028264569	0.0158977244	0.0804980852	0.0776889727	-0.0025654037	-0.0953147376	-0.0197292759	0.062238829	0.0049217253	-0.0030487592	0.0293970759	0.1023494801	0.0197938158	-0.0923408582	0.0126288133	0.1019341796	-0.0134880079	-0.0441227569	0.0089961836	-0.0083240783	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0773393	-0.0025934999999999	0.0059813673244899	6.726242249999993e-06	-0.025279	0.0239509	0.000639027841	0.00057364561081	-0.0596631	-0.0540985499999999	0.0029266531121024	0.0035596855016099	0.00137989	0.0003098699999999	1.9040964121e-06	9.601941689999992e-08	-0.00130222	-2.409999999999999e-05	1.6957769284e-06	5.808099999999995e-10	0.0015271	0.0002745499999999	7.537770249999995e-08	2.33203441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48675.826967023466	48.73390119877877	2369336130.923609	2374.9931260523304	66156.23436448677	-34.51385176808981	4376647345.288899	1191.205963869676	46903.00002722126	-25.020204976040983	2199891411.5535173	626.0106570431061	52097.288179177136	44405.623490736594	1.196225	22.91519	0.0652293	0.0315824	0.0116701227	-0.062967398	-0.049422252	-0.0615247647	-0.0779077395	-0.0407228798	0.0404222414	0.0505447513	0.0265984206	0.0464075748	-0.0147131667	0.025541879	-0.0036215851	0.056542249	-0.0106387857	0.022551963	0.0357412932	0.0449696626	-0.0570417613	-0.0299690185	0.0479837556	0.047093551	-0.0718038557	0.0172137108	0.0548456204	0.0144707122	0.0203424046	-0.0478833516	0.103493791	-0.0009572594	-0.0889144782	-0.0396895987	0.0235154234	-0.046671616	-0.0435364629	-0.0566952764	0.0046364993	0.0934247249	-0.0372502445	-0.0600989247	-0.0306340183	0.0497931518	0.0213681235	0.0441414029	0.034867229	-0.017109562	-0.0354919227	-0.1473408217	0.0162111847	-0.0570531908	-0.0343605529	-0.0077928397	0.0672704333	-0.0272982111	0.031491666	0.0176027141	0.0601043142	-0.0401250724	0.0448542308	-0.0502570462	0.0198888828	-0.082652216	0.0290695457	0.0839575673	-0.056750429	-0.1212891718	-0.0212413717	0.0245798471	-0.0214128743	-0.0536379558	0.0753129578	0.0387356108	0.01391606	-0.0469827705	-0.0214516617	-0.0350837723	-0.1316546263	-0.0486513449	-0.0782786921	0.1438256456	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0790866	0.0017473	0.00625469029956	3.053057290000025e-06	-0.0441108	-0.0188318	0.0019457626766399	0.00035463669124	-0.0481064	0.0115566999999999	0.0001335573148899	0.00231422572096	0.00176349	0.0003836	3.1098969801e-06	1.4714896e-07	-0.0012985	3.720000000000026e-06	1.68610225e-06	1.3838400000000187e-11	0.00125255	-0.0002745499999999	7.537770249999995e-08	1.5688815025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48682.23323980061	6.406272777145205	2369959833.2143474	41.04033089519173	66666.7795340068	510.5451695200318	4444459493.435867	260656.370120238	47003.64239438153	100.64236716027516	2209342398.3389006	10128.886067623636	52086.89654326319	44446.32091223238	1.11282	21.317471	0.13477833	0.0853088	0.0196938913	-0.0702587282	0.0553534057	0.069541177	0.0175434448	0.0366082653	0.1239888306	-0.0351802327	-0.0407970003	0.0305579911	0.0106372405	-0.0078856306	0.1194786108	0.0890996141	0.0438220764	-0.0043384079	0.0574706955	-0.0690550405	0.0920975626	0.062832568	-0.0093048367	-0.0043090673	-0.0223161577	0.05981356	0.1146528147	-0.0832740116	-0.034679879	-0.0372003642	-0.0540985805	0.0362950634	-0.1148543424	-0.0031826975	-0.0268398682	-0.0055826319	0.0371235421	-0.0857361406	-0.0162118108	-0.0370420161	-0.0090719907	-0.0025422857	0.1531776743	-0.0947627447	-0.1365640046	0.0325586758	0.0700604281	-0.0590095708	-0.0481316308	-0.0473986422	0.0611098241	0.0974195124	-0.0092782034	0.0192333791	-0.0520929782	0.0232973026	-0.0681968582	-0.0892031526	0.1059876295	0.0319495814	-0.0321179456	-0.0307273969	0.0318872223	0.0200502698	0.0334890769	0.0689145399	-0.062427207	0.0072839866	0.0355234239	-0.0224331288	-0.1348072841	-0.0404731919	0.0613267357	0.0225165127	-0.0172171166	0.0882612522	-0.0139034968	-0.0997229418	-0.0264044494	0.0125245803	-0.1584267486	-0.0029857146	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0714125	-0.0076741	0.00509974515625	5.889181081000005e-05	-0.0296158	0.0144949999999999	0.00087709560964	0.0002101050249999	-0.00508232	0.04302408	0.0018510714598464	2.5829976582400003e-05	0.000574457	-0.001189033	3.300008448490001e-07	1.413799475089e-06	-0.00109583	0.00020267	1.2008433888999997e-06	4.1075128900000025e-08	0.00125255	0.0	0.0	1.5688815025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
