onset	duration	trial_type	identifier	response
4.000004	9.968431	experimental_trial	19.mov	n/a
16.00031	9.965603	experimental_trial	3.mov	n/a
28.00062	9.977327	experimental_trial	20.mov	n/a
40.0009	9.970891	attention_check	a1.mov	Neutral
56.02438	9.974675	experimental_trial	5.mov	n/a
68.02465	9.969964	experimental_trial	22.mov	n/a
80.02493	9.971819	experimental_trial	10.mov	n/a
92.02523	9.968845	experimental_trial	18.mov	n/a
106.0256	9.971239	experimental_trial	16.mov	n/a
118.0259	9.967715	attention_check	f2.mov	NoResponse
134.0443	9.972017	experimental_trial	41.mov	n/a
146.0446	9.971925	experimental_trial	23.mov	n/a
158.0449	9.969798	experimental_trial	35.mov	n/a
170.0452	9.96965	experimental_trial	44.mov	n/a
182.0455	9.967144	experimental_trial	31.mov	n/a
196.0458	9.966717	experimental_trial	39.mov	n/a
208.0461	9.971208	experimental_trial	34.mov	n/a
220.0463	9.971699	experimental_trial	49.mov	n/a
232.0466	9.968322	experimental_trial	43.mov	n/a
246.0469	9.968297	experimental_trial	13.mov	n/a
258.0471	9.967573	experimental_trial	7.mov	n/a
270.0474	9.966258	experimental_trial	28.mov	n/a
282.0477	9.964339	experimental_trial	4.mov	n/a
294.048	9.968879	experimental_trial	26.mov	n/a
306.0483	9.9719	attention_check	n3.mov	Neutral
322.0789	9.972938	experimental_trial	1.mov	n/a
336.0791	9.968219	experimental_trial	24.mov	n/a
350.0794	9.97149	experimental_trial	30.mov	n/a
