onset	duration	trial_type	identifier	response
4.000004	9.972042	experimental_trial	23.mov	n/a
16.0003	9.969499	experimental_trial	7.mov	n/a
28.0006	9.97152	experimental_trial	49.mov	n/a
40.00088	9.971495	experimental_trial	24.mov	n/a
52.00117	9.968727	experimental_trial	31.mov	n/a
64.00146	9.971063	experimental_trial	32.mov	n/a
76.00172	9.974831	attention_check	a2.mov	Adversarial
92.02078	9.976546	experimental_trial	47.mov	n/a
106.0211	9.967885	experimental_trial	21.mov	n/a
118.0212	9.967667	experimental_trial	34.mov	n/a
130.0215	9.966492	attention_check	f3.mov	NoResponse
146.0453	9.973356	experimental_trial	3.mov	n/a
158.0457	9.969541	experimental_trial	29.mov	n/a
170.046	9.964929	experimental_trial	38.mov	n/a
182.0462	9.966924	experimental_trial	22.mov	n/a
196.0465	9.967431	experimental_trial	26.mov	n/a
208.047	9.965828	experimental_trial	36.mov	n/a
220.0473	9.972065	attention_check	a3.mov	Friendly
238.0652	9.973883	experimental_trial	46.mov	n/a
250.0654	9.969034	experimental_trial	45.mov	n/a
262.0658	9.964773	experimental_trial	12.mov	n/a
276.066	9.969247	experimental_trial	40.mov	n/a
290.0664	9.973139	experimental_trial	27.mov	n/a
302.0667	9.970278	experimental_trial	6.mov	n/a
314.067	9.970766	experimental_trial	39.mov	n/a
326.0673	9.969199	experimental_trial	10.mov	n/a
338.0676	9.969451	experimental_trial	28.mov	n/a
350.0679	9.972707	experimental_trial	48.mov	n/a
