global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
62272.01108886429	n/a	n/a	3877803365.0516367	106216.23915255426	n/a	n/a	11281889459.7126	59710.55176016566	n/a	3565349991.5034227	n/a	73065.3050692837	66648.3557109758	n/a	n/a	n/a	n/a	-0.123286989	0.0324546665	0.097596741	0.0127365023	-0.1923613644	0.153035725	-0.1313013994	0.0723544015	0.0588038338	-0.1775491328	-0.0692262756	0.0804937011	-0.0624347487	0.0664586258	-0.1038385077	-0.0779631369	0.0539082178	-0.1775164351	0.0756805086	0.0483787213	-0.1309332995	0.2157807335	-0.0988507588	0.0398015978	-0.0295414423	0.0822145121	-0.1330729104	0.1674779678	-0.1050380899	0.0771042707	-0.012455374	-0.1136651718	0.1417943319	-0.1563150775	0.0701465854	0.068338198	-0.0602460655	0.0427788705	-0.0713781166	0.0438950676	-0.0320288058	0.1066946381	-0.1546634157	0.0856191177	-0.1474999093	0.1065677486	-0.0654368822	0.0146419987	0.1852984325	-0.1671729497	0.2444501631	-0.0103564305	0.0785260179	-0.0613502186	0.0788257692	-0.0626055291	0.1581041015	-0.0521892322	0.0599658109	-0.1935740734	0.0076253577	-0.1225870775	0.1109001159	-0.1133086557	0.0162531552	-0.0427460865	0.1735878766	-0.1743214908	0.0686748605	0.0465550364	-0.0427314191	0.0725926803	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0885327999999999	n/a	0.0078380566758399	n/a	-0.151319	n/a	n/a	0.022897439761	-0.25336	n/a	n/a	0.0641912895999999	0.00634725	n/a	n/a	4.028758256249999e-05	-0.00077225	n/a	n/a	5.963700625000001e-07	0.00163971	n/a	2.6886488841e-06	n/a	0.0
62430.87832619923	158.86723733494	25238.799098436157	3897614568.580693	105907.0081575131	-309.23099504115817	95623.8082941448	11216294376.875547	59875.99164156627	165.43988140060537	3585134375.0609136	27370.35435784637	73326.31638716081	66195.68389581419	1.462948	27.041847	0.3455989	0.211174	-0.1048214612	-0.0039301469	0.0659484022	-0.0304810168	-0.096536225	0.0135854793	0.0752469393	0.0472190928	0.0106390132	-0.0499833568	0.0464199213	0.0003584837	0.0817649146	0.059657609	-0.2737361902	-0.0075357908	0.0409887385	-0.1973549903	0.117573386	0.0873696274	0.0478813092	0.034478305	-0.0963843465	-0.0402689118	0.1357501562	-0.0290486501	0.0277928176	-0.0188830383	0.05536358	0.0196150129	-0.0036167787	0.0398511403	0.1439832216	-0.0455892377	0.0878618137	0.0626692842	-0.0311437116	-0.0572273779	0.0174929711	-0.0676798827	-0.1001332613	-0.0238102385	-0.0436118913	-0.0573245446	0.1157261213	-0.023123498	-0.1307925999	-0.0367894102	0.2393032244	-0.0992296807	0.0070204949	-0.1591637213	0.02921038	0.1009701802	-0.0054949276	-0.0174393085	0.1857010183	0.1773197172	-0.0262867898	0.0665732289	-0.0171293574	0.0572739533	0.0076049861	-0.1494594673	0.0786229179	-0.0794784319	-0.0302229443	0.0493914982	-0.0991964339	0.0582511078	0.1253410425	0.0641864149	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0560094	0.0325233999999999	0.00313705288836	0.0010577715475599	-0.147828	0.003491	1.2187081000000153e-05	0.0218531175839999	-0.123179	0.130181	0.0169470927609999	0.015173066041	0.00347261	-0.0028746399999999	8.263555129599997e-06	1.20590202121e-05	-0.0006277	0.00014455	2.089470250000001e-08	3.9400729000000004e-07	0.00107083	-0.0005688799999999	1.1466768889e-06	3.236244543999999e-07	0.0
62182.27578492671	-248.6025412725212	61803.223527155606	3866635421.792682	106826.54654168226	919.538384169151	845550.839960413	11411911046.022203	59736.54569841868	-139.44594314758433	3568454891.979264	19445.17106031932	73502.9147728186	67335.1329280928	1.271852	23.509542	0.0715275	0.0359054	-0.1096866842	0.0155775981	0.0684226048	-0.1956387531	-0.0577221941	0.2418442903	0.0581132207	0.1335137659	-0.0242107808	-0.0206306874	-0.1694489834	-0.046970754	-0.0526290533	0.2122238242	-0.1957977435	0.1128407737	0.0187944911	-0.2288141394	0.0565853724	-0.0281293397	-0.0529274206	0.0899579986	0.1234790666	-0.0110523914	-0.0511268446	-0.0530816853	0.0194495814	0.0056203159	0.0050809166	0.019980471	0.0659792847	-0.0597458304	-0.0682093975	-0.0902049918	0.0646198157	-0.0089260638	0.0224365823	-0.1172533069	-0.0973284567	-0.0618327527	0.0266505669	-0.0446456019	0.0557290999	0.0798818174	0.0513144548	-0.0765134819	-0.1508680904	-0.0234439966	0.1408572462	-0.0017239875	0.1200868553	-0.2582461897	-0.0487602786	0.0793289058	0.0479974627	-0.0764503244	0.120964915	0.1026906211	0.1151301106	-0.1593692054	0.0242710371	-0.0034548528	-0.0639479652	0.0473474109	0.0051610649	0.0087407786	-0.1611656686	0.0100479364	-0.0822547739	0.0681127412	-0.0880700522	0.0561980371	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0413957	0.0146137	0.00171360397849	0.00021356022769	-0.172372	-0.024544	0.000602407936	0.029712106384	-0.134548	-0.011369	0.000129254161	0.018103164304	0.00355716	8.455000000000008e-05	7.148702500000013e-09	1.26533872656e-05	-0.000963166	-0.000335466	1.1253743715599998e-07	9.27688743556e-07	0.00107083	0.0	1.1466768889e-06	0.0	0.0
62044.80185148437	-137.4739334423357	18899.082376107744	3849557436.7899594	105297.1291109188	-1529.417430763453	2339117.6775230817	11087485399.001505	59596.641585090365	-139.90411332831718	3551759688.221722	19573.160926182616	73387.40936856996	65110.092607565486	1.330504	24.593681	0.1296489499999999	0.0646372	-0.0170794465	0.0978078479	0.0694151482	-0.0274698974	-0.1561382247	-0.0012515902	0.079622738	0.0637673574	-0.1361252525	-0.0810955697	-0.0249920284	0.0498098453	0.0340962203	0.0754905197	-0.1087888579	0.135272673	-0.0461873648	-0.1153321647	0.0787317262	0.0011784722	-0.0412583532	0.1079322649	0.0514603129	-0.0250801899	-0.0090434146	-0.05697168	-0.0125037073	-0.0143164578	0.079449211	-0.0831921968	0.025074752	-0.0409569352	-0.0175963861	-0.0292418112	0.0168616361	-0.0244888706	0.0181799669	-0.0125022473	0.0195816207	-0.0195201695	-0.0352984827	0.0415311342	0.0629378674	-0.0601238045	-0.0471737761	-0.0685169737	-0.1931364454	0.0907370599	0.0607947004	-0.1134141543	0.0174876452	-0.1365137243	-0.0403800284	0.077771146	0.0295200057	0.1088040579	0.0967077248	0.1154041591	-0.0362915138	-0.0083839599	0.0221569841	-0.0642886729	0.0215461256	-0.0341650971	0.0065575275	0.0249587842	-0.0341756951	-0.0357307872	0.0710451034	0.1093681647	-0.033863092	0.0149788307	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0297947	0.011601	0.00088772414809	0.000134583201	-0.123108	0.049264	0.002426941696	0.0151555796639999	-0.121689	0.0128589999999999	0.0001653538809999	0.014808212721	0.00363839	8.122999999999984e-05	6.5983128999999754e-09	1.32378817921e-05	-0.000556878	0.000406288	1.65069938944e-07	3.10113106884e-07	0.000439849	-0.000630981	1.9346714280100002e-07	3.981370223610001e-07	0.0
61846.70790848345	-198.0939430009239	39241.21025365328	3825015279.117269	106146.85842767588	849.7293167570751	722039.9117564458	11267155554.065063	59466.20957266566	-130.4320124247024	3536230080.940193	17012.509865157725	72934.74907970036	64883.271777583104	1.220291	22.55645	0.233607	0.11822	0.0179953416	0.0501559451	-0.0532728088	-0.0717826281	-0.0187087592	0.0304932571	0.0702837671	0.0404513154	-0.0731204316	0.1301171069	-0.1038650726	0.0966834397	0.04124961	0.0301378009	-0.0078762401	0.0255964539	0.1533922306	0.0324067293	0.0408941991	0.0809582976	0.0426060542	-0.0414551951	0.0075380762	-0.0554077428	0.083300028	-0.0252156914	-0.042898682	-0.0111431818	-0.0705121263	-0.0438608644	-0.0266219519	-0.0293618461	-0.0468971912	0.0790971037	-0.009432401	-0.0798630531	0.0352990153	0.0091850865	0.1076238468	-0.1072231219	0.051085181	0.1430134051	-0.0839317769	0.0003309642	0.1319628971	0.0578370322	-0.0238364801	-0.0585846089	-0.0895435052	-0.025448291	0.066774468	-0.1018407329	-0.0744101943	0.1159408108	-0.0851310021	0.0234094494	0.0205152264	0.0478922551	-0.0243342301	-0.019900801	-0.0926891761	0.0350388513	0.0264777676	0.0481163108	0.0629145983	0.0664441692	0.147433035	0.0175448929	-0.1183568507	0.107468819	0.0595019629	-0.0763703903	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0397364	-0.0099416999999999	0.0015789814849599	9.883739888999996e-05	-0.0783877	0.0447202999999999	0.0019999052320899	0.00614463151129	-0.055083	0.066606	0.004436359236	0.003034136889	0.00218859	-0.0014498	2.101920040000001e-06	4.789926188099999e-06	-0.000715364	-0.000158486	2.5117812196e-08	5.117456524960001e-07	-0.000198645	-0.000638494	3.9459836025000003e-08	4.076745880360001e-07	0.0
61935.39202898274	88.68412049928884	7864.873228732383	3835992785.783778	105556.25601141468	-590.6024162612011	348811.2140935691	11142123183.147318	59381.8703313253	-84.33924134036351	3526206524.046332	7113.107629868082	72672.55022163548	64198.49028057024	1.05569	19.513901	0.127309	0.0617515	0.0689395804	0.0525066806	0.0022719313	0.0156572951	-0.0172866835	-0.0255672551	0.0242559874	-0.0214871192	-0.0360359536	-0.0169191	0.0520993593	0.0775514279	0.0390495631	0.0172473372	0.0880972033	-0.0562383953	0.1189824614	-0.144516819	-0.0603226226	-0.007516346	0.0023452648	-0.073487345	0.0349200683	0.0903656143	0.0305105969	-0.1571878808	0.0961241398	-0.0470809475	0.017590353	-0.0691944979	0.0735070039	0.0243729007	0.0309180603	-0.0573494325	0.0469805935	-0.1368732486	-0.0378935742	0.045395565	-0.0900942352	-0.0479224902	-0.0009336431	0.0410369573	0.0742348166	0.0466027614	0.03989818	-0.0538458127	0.0280011873	0.0213385015	-0.0476205144	-0.0611451843	0.0972348878	0.0168868742	0.0815926241	0.0550401122	-0.0914453147	-0.0948139069	-0.0078524491	0.0608723365	-0.0556478839	-0.0446900282	0.0312593703	-0.020565121	0.0343846539	-0.0967752237	0.0163772869	0.0729032441	-0.1316791651	0.0530535802	-0.0493216688	0.0011708827	0.1422924145	-0.0593270075	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0114597	0.0282767	0.00013132472409	0.0007995717628899	-0.0664991	0.0118886	0.0001413388099599	0.00442213030081	-0.0963996	-0.0413166	0.00170706143556	0.00929288288016	0.00235452	0.00016593	2.753276490000011e-08	5.5437644304e-06	-0.000987879	-0.000272515	7.426442522500005e-08	9.75904918641e-07	0.000279452	0.000478097	7.809342030400003e-08	2.2857674140900006e-07	0.0
61948.88496884332	13.492939860581828	182.059426081278	3837664348.882982	106122.366438997	566.1104275823309	320481.0162174495	11261956658.61276	59365.8492375753	-16.021093750001455	3524304055.69852	256.6754449463357	73023.44775892972	64811.16080681296	1.175882	21.735573	0.2333594	0.109849	-0.0005445019	-0.0601609413	-0.0841156139	-0.0641606105	-0.1724675708	0.0030991014	-0.067812647	-0.0228109369	0.0370996955	-0.0707509712	-0.0802717675	0.0115002277	-0.223616728	-0.0293585148	0.1575802715	-0.0719385155	0.0578142798	-0.0731870507	0.0100350821	-0.0049193611	-0.0112514373	0.058589184	-0.0722954775	-0.0010366378	-0.0324125762	-0.0521357047	-0.0492088833	0.0211955207	-0.0249160039	0.0743273712	0.0046924731	0.0157580225	-0.0201345489	-0.0040186625	-0.0470047746	-0.0011609457	0.0437008567	-0.0824630177	-0.0558623108	-0.0819045046	-0.0228011368	-0.1144231474	0.0805796265	0.1721510639	0.0486559365	-0.0651402776	-0.0011349943	0.1398779584	-0.0443302774	-0.0464225983	0.1373417717	-0.0263062144	-0.0113818155	-0.2633988528	-0.08946908	-0.0627910372	0.0028408982	-0.0088724673	0.0039963402	0.0915070509	0.1331497366	-0.0340050356	-0.0651655713	0.0562261167	0.0137485032	0.0331838266	0.0156268701	0.0800300051	-0.0492913522	0.0673612431	-0.0111532314	0.0889088935	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0567491	0.0682088	0.0032204603508099	0.00465244039744	-0.016006	0.0504931	0.00254955314761	0.000256192036	-0.153282	-0.0568824	0.00323560742976	0.023495371524	0.00221112	-0.0001434	2.056356000000004e-08	4.8890516544e-06	-9.5087e-05	0.000892792	7.970775552640002e-07	9.041537569e-09	0.000398762	0.0001193099999999	1.59011132644e-07	1.4234876099999992e-08	0.0
61802.9468580792	-145.93811076411657	21297.93217339956	3819604240.3425617	105843.3119854042	-279.05445359280566	77871.38806997932	11202806692.039608	59292.68541980422	-73.16381777107745	3515622544.291864	5352.944230839428	72887.0218973042	64645.14231244256	1.172124	21.666107	0.1660784	0.0835072	0.0693217466	-0.0032637706	0.0464665816	-0.0412480736	0.0579689695	0.081743821	-0.0212618212	0.002862406	-0.0480073614	-0.0024523656	0.0530396027	-0.0989411631	-0.0517550179	-0.0315912313	0.1765926534	0.0130829591	0.0563130906	-0.0028706769	0.0381723126	-0.0153494785	0.093333335	-0.0615226398	-0.0498155561	0.0067212064	0.0078832053	-0.0579909703	0.0518058568	-0.0425395088	-0.1358752793	-0.0117732419	-0.0258786754	-0.1044228125	0.0054621868	-0.0146846425	0.0326585409	-0.0476800496	-0.0791016908	0.1548309733	-0.0771656128	-0.131387168	0.0826937302	-0.0002058943	-0.0226909732	-0.0414926517	-0.0859677681	-0.0280291144	0.0100651398	0.055430089	-0.1140874247	0.0851752305	-9.71133e-05	-0.0269505312	0.1266598508	-0.1409117084	-0.0605443387	-0.0677424843	0.0247385538	-0.0700164392	0.078622021	0.0270090801	-0.0736805471	0.0117195829	0.0968547955	0.052104623	0.0321099739	0.0381108849	0.0590454043	-0.1048706059	-0.1650019958	0.0237709189	0.0460211005	-0.0888383503	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0225219	-0.0342272	0.00050723597961	0.0011715012198399	-0.0490826	-0.0330766	0.00109406146756	0.0024091016227599	-0.101233	0.052049	0.0027090984009999	0.010248120289	0.0014735	-0.00073762	5.440832644000001e-07	2.17120225e-06	-0.000156175	-6.108799999999998e-05	3.7317437439999984e-09	2.4390630625e-08	0.000534566	0.000135804	2.85760808356e-07	1.8442726416e-08	0.0
61802.74793576538	-0.1989223138225497	0.0395700869365169	3819579652.411752	105297.30486877808	-546.0071166261187	298123.77140636795	11087522412.628395	59427.83135353916	135.145933734937	3531667139.384692	18264.42340508798	72758.16068773309	63476.25029105392	1.029965	19.038385	0.1434466445	0.0608872	0.1195493876	0.0275565038	-0.0246689909	0.0930263452	-0.0630340979	0.0274524773	-0.0299639469	-0.0761147257	-0.0497206654	0.018680657	0.1211960998	0.0984352914	-0.0977577656	0.0050566455	0.1148511908	-0.0492764175	0.1083590781	-0.0262625786	0.0302642294	0.0219104808	0.0651315812	0.1420742266	0.0151665383	0.0648003161	-0.0579020348	-0.0311153467	-0.0150989579	-0.0649002244	0.0641863744	0.1575127963	0.0235368663	-0.0377009312	0.0538503597	0.1311418036	-0.0470730734	0.0009030175	0.0791292847	0.0660326929	-0.1140650443	-0.0502788613	-0.0548726413	0.0326121173	0.0338304385	-0.087217345	0.0211213087	-0.1708284848	0.0680413429	0.0586862434	-0.0967609107	-0.1330670386	0.0262476609	0.0045419366	0.0226920254	-0.0496968945	-0.1183161397	-0.0447391978	-0.0144244092	-0.0451285025	0.0577623115	-0.0214862442	-0.0149957914	-0.0517460091	-0.0156856604	-0.0832830687	-0.0010598896	0.0778295866	-0.1113372539	-0.0008392703	-0.0003631828	-0.0560546719	0.0584167156	0.1302354758	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0447957	0.0222738	0.00200665473849	0.00049612216644	-0.0253086	0.0237739999999999	0.0005652030759999	0.00064052523396	-0.140402	-0.0391689999999999	0.0015342105609999	0.019712721604	0.00112253	-0.0003509699999999	1.2317994089999994e-07	1.2600736009000002e-06	5.55889e-06	0.00016173389	2.61578511745321e-08	3.0901258032100004e-11	-0.000117327	-0.000651893	1.3765624929e-08	4.24964483449e-07	0.0
62035.75669649645	233.00876073107065	54293.08257742933	3848435108.906904	106015.33538781812	718.0305190400395	515567.8262729085	11239251337.391562	59492.4359375	64.60458396084141	3539349933.777541	4173.752268753407	72695.98807428306	64335.41111462163	1.14719	21.205215	0.1483548245	0.0941139	0.0742384685	-0.1463721842	-0.0293162101	0.007886758	0.1170065732	0.0113454902	0.0057385492	-0.1204010465	0.0641957087	0.1389121503	0.0586520071	-0.1294009488	0.0434240328	0.0094530862	0.0389089581	0.0423261785	-0.0510144022	-0.00798577	0.0867177173	0.0351793419	0.0791473114	-0.0554812765	-0.0273196934	-0.0294595322	-0.1328162493	0.1227279571	-0.0291510618	0.0085330619	-0.0923197065	-0.0294380237	0.0575772628	0.0774076569	0.0819096245	0.0720793647	-0.0261979414	-0.0277123723	0.0077732723	0.0578579933	0.1111324655	0.0677197743	-0.0661492252	-0.0549686813	0.0822426464	0.005389927	-0.092391601	0.0657873071	0.124414133	-0.0182936556	-0.0198640385	0.1287717991	-0.0790685776	-0.0705476251	-0.00103403	-0.0235817443	-0.0241593717	-0.0280984862	0.0546736121	-0.0383332892	0.0491478403	-0.0069881734	-0.077706027	-0.0841657351	0.0226871925	0.0478258689	0.0302246923	-0.0709048287	-0.0106370685	0.0076506985	0.0820761456	-0.1624763176	0.125109559	0.0193622979	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0419595	-0.0028362	0.0017605996402499	8.044030440000023e-06	-0.0431999	-0.0178913	0.0003200986156899	0.00186623136001	-0.0523266	0.0880754	0.0077572760851599	0.00273807306756	0.000907029	-0.000215501	4.6440681001000054e-08	8.227016068409999e-07	-0.000378065	-0.00038362389	1.4716728897873214e-07	1.42933144225e-07	7.458659999999998e-05	0.0001919135999999	5.563160899559997e-09	3.683082986495999e-08	0.0
