global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
62521.34663219235	n/a	n/a	3908918784.702749	105809.37972765772	n/a	n/a	11195624838.351664	59689.46577849496	n/a	3562832324.922121	n/a	72854.01195708377	68128.86080907162	n/a	n/a	n/a	n/a	-0.2973679884	0.0270866859	0.1345406635	-0.0509123913	0.0222334723	-0.0891538913	-0.151998735	0.1780319342	-0.0199732298	0.1585570827	-0.0566522018	0.0734422538	-0.26189533	0.0848647486	-0.1342925498	0.0603541149	-0.0697574731	0.0794138056	-0.1011670812	0.1691260481	-0.1547962829	0.1638664214	-0.0274704203	0.0113002605	-0.0268351381	0.1876956706	-0.0038545488	0.034466996	-0.0534103087	0.0004680987	0.017325914	-0.0367134006	0.1247570377	0.3055772276	0.0875687201	-0.0763493473	0.0862414624	-0.0037020903	0.0575876971	-0.0656824945	0.0973449719	-0.0086390796	0.1338246015	-0.1483071594	0.1181842635	-0.2177715944	0.1490484942	-0.0902275	n/a	0.00814100175625	n/a	-0.101113	n/a	n/a	0.0102238387689999	-0.303722	n/a	n/a	0.092247053284	0.00531268	n/a	n/a	2.8224568782400003e-05	0.000769659	n/a	n/a	5.92374976281e-07	0.000904443	n/a	8.18017140249e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
62486.53466666424	-34.81196552810434	1211.8729439299248	3904567014.648233	106201.39077102803	392.01104337030847	153672.65812427786	11278735401.700598	59759.12239255352	69.65661405856372	3571152709.128192	4852.043882103697	73151.70696661712	68880.41840959273	1.264984	22.894606	0.08795975	0.0453582	-0.3207938344	-0.1456714668	-0.014728422	0.045719726	-0.0277705556	0.2245982753	-0.1801442639	0.1287094589	-0.0106073395	0.1446572247	-0.06888681	0.218339458	-0.1780196089	0.1467636635	-0.0696838101	-0.0381096058	0.0034468438	-0.0635167824	0.1726795022	0.0366627602	-0.0027895901	0.1890416491	0.0103113245	0.0452562201	-0.2104978008	-0.1554064355	0.0641259288	-0.0604189473	-0.0379305941	0.1199201648	0.1396562555	-0.14277708	-0.156050921	0.2940015891	0.0100701894	0.0087909257	0.0727468821	-0.0166162865	-0.0066914612	-0.151443177	-0.1164477933	-0.0035205648	-0.0415739916	0.06262991	0.2368895183	-0.0670223429	0.1488669016	-0.0723696999999999	0.0178578000000001	0.0052373734780899	0.00031890102084	-0.093591	0.007522	5.6580484000000015e-05	0.0087592752809999	-0.26705	0.0366719999999999	0.0013448355839999	0.0713157025	0.00515326	-0.00015942	2.5414736400000127e-08	2.65560886276e-05	0.000598707	-0.000170952	2.922458630400001e-08	3.58450071849e-07	0.00109223	0.000187787	1.1929663729e-06	3.526395736900001e-08	0.0	0.0	0.0	0.0	0.0	0.0
62151.92818940293	-334.6064772613172	111961.49462522838	3862862177.660698	105024.7526832652	-1176.63808776284	1384477.1895741925	11030198676.18102	59609.242325251886	-149.8800673016376	3553261770.590601	22464.03457434342	73049.76743876035	66996.10190271559	1.164253	21.071495	0.1918741	0.0887241	-0.2195097213	0.0415760752	0.0100056537	0.0722901483	-0.1600174421	0.0855967104	-0.1847450221	-0.0311400211	-0.1212811027	-0.0543132987	-0.0282678452	0.0789451636	-0.1564042035	0.2014343643	0.1555493932	0.03571898	-0.1378867786	0.230221952	0.0927137282	0.0045384683	0.0200169092	-0.1657957684	0.1666270994	0.217450188	-0.0532705221	0.206013783	-0.0142730228	0.1239447598	-0.0614920895	0.0323746161	-0.0324630391	-0.1839984771	-0.0453567733	0.1689507461	0.1044138119	0.0519518698	0.0624808438	-0.036633536	0.0901236805	0.1220107909	-0.1788540296	0.1043085759	0.0541187995	0.1137951843	0.0315976287	-0.1698797138	0.1485039376	-0.0613974	0.0109722999999999	0.0037696407267599	0.0001203913672899	-0.0624087	0.0311822999999999	0.0009723358332899	0.0038948458356899	-0.218066	0.048984	0.002399432256	0.047552780356	0.00431351	-0.00083975	7.051800625000004e-07	1.86063685201e-05	0.000862042	0.000263335	6.934532222500004e-08	7.43116409764e-07	0.000180605	-0.000911625	3.2618166025e-08	8.31060140625e-07	0.0	0.0	0.0	0.0	0.0	0.0
62100.96162808692	-50.96656131600321	2597.5903723779147	3856529435.133125	105895.52096110786	870.7682778426679	758237.3936970857	11213861359.624434	59545.09134918136	-64.15097607052303	3545617903.782353	4115.347730800819	73041.22195740693	67074.68984173746	1.323436	23.952497	0.1772143499999999	0.124419	-0.0750611215	-0.092760182	-0.1160961517	0.0694850266	-0.131449843	0.187255454	0.0085551595	-0.1050942927	0.0923128699	0.0444786545	-0.0912882608	0.0456568176	-0.0165630967	0.1472376622	0.0510011796	-0.1627358895	0.0840361254	0.0603467953	0.0173421548	-0.0178796462	-0.1030543697	-0.0253088656	0.071173455	-0.1676301569	0.0630572058	-0.0693604737	-0.1245807578	-0.0578058443	0.2229002307	0.0189984798	0.0453436797	-0.0569229867	-0.1875297205	0.0852355466	-0.0893654661	0.1292822027	0.1502083519	-0.1991049726	-0.0079552466	-0.0436867369	0.0253026752	0.0494508556	0.1028976076	0.0395140411	0.1392871165	-0.0084752583	0.1479600444	-0.0614161	-1.870000000000344e-05	0.00377193733921	3.496900000001285e-10	-0.0932441	-0.0308354	0.00095082189316	0.0086944621848099	-0.100522	0.117544	0.013816591936	0.010104672484	0.00416951	-0.0001439999999999	2.0735999999999763e-08	1.7384813640100002e-05	0.000835859	-2.6183000000000044e-05	6.855494890000022e-10	6.98660267881e-07	0.000586747	0.0004061419999999	3.44272042009e-07	1.6495132416399997e-07	0.0	0.0	0.0	0.0	0.0	0.0
61982.050808122425	-118.91081996449792	14139.78310462924	3841774622.3806696	104543.38275165498	-1352.1382094528817	1828277.737462445	10929318877.15903	59397.02964617444	-148.0617030069261	3528007130.788525	21922.26789731119	72489.6047901047	64855.99459536387	1.50645	27.264828	0.19159435	0.0867399999999999	-0.0326692355	0.1877707487	0.077600354	0.0432089654	0.0134091517	-0.148195581	-0.0291451609	-0.066004225	-0.1535272987	0.0173484244	0.0305812225	-0.1554180934	-0.0988802128	0.1189780443	0.1922865769	-0.0077563262	-0.1060868815	-0.0514643379	-0.0810252744	-0.015056373	0.1289372796	0.1368952179	0.0105535441	-0.0045553592	-0.0002842087	-0.149068248	0.0909221297	0.0688321561	0.1644440705	-0.0171393945	0.0093868547	0.0131193079	0.149226089	0.0830653899	0.029881726	0.1819436936	0.0866214868	0.0085308988	0.1630971971	0.1153226127	-0.1103379967	-0.0455508648	-0.1317486944	0.0133851726	0.0248520158	0.0204770433	0.1472358847	-0.0687857	-0.0073696	0.00473147252449	5.431100416000006e-05	-0.058407	0.0348370999999999	0.0012136235364099	0.003411377649	-0.140816	-0.0402939999999999	0.0016236064359999	0.019829145856	0.00310117	-0.00106834	1.141350355600001e-06	9.6172553689e-06	0.00103784	0.0002019809999999	4.0796324360999984e-08	1.0771118655999998e-06	-0.000324805	-0.0009115519999999	1.05498288025e-07	8.309270487039999e-07	1.0	0.0	0.0	0.0	0.0	0.0
62098.54932082128	116.49851269885404	13571.903461045053	3856229827.750473	105439.96920937988	896.5864577249013	803867.2761756862	11117587106.874975	59367.90393773615	-29.12570843828871	3524548017.960267	848.3068920322022	72729.30312419208	66891.18575196271	1.455586	26.344259	0.1261270499999999	0.0746953	-0.0152615614	-0.1331540613	-0.0316478379	-0.0122598257	-0.0252668307	0.0764781737	0.0558475579	0.0363373809	0.0839178489	-0.0772611589	0.0324393646	-0.1528225572	-0.0086821579	0.102084481	0.1224273146	-0.0995084849	0.4007876726	-0.0719396672	-0.0621830169	0.0632442125	-0.0323484672	0.0798058303	0.008906297	0.0230501293	0.1167316567	0.2103209134	-0.0315490413	-0.0032899088	0.1320449369	0.0537724041	-0.0648667554	0.0406398183	-0.0768144742	0.0520340615	-0.0139957806	0.2230124438	0.2711486884	0.0509965496	-0.0505476263	0.0595660522	0.1423263986	0.093105927	0.2135747919	-0.1890142048	-0.0797177032	0.2976329327	0.1463323407	-0.0966607	-0.0278749999999999	0.00934329092449	0.0007770156249999	-0.0592804	-0.0008733999999999	7.628275599999937e-07	0.0035141658241599	-0.0761888	0.0646272	0.0041766749798399	0.00580473324544	0.00284392	-0.0002572499999999	6.617756249999984e-08	8.087880966400001e-06	0.00131198	0.00027414	7.51527396e-08	1.7212915203999998e-06	-0.000201166	0.000123639	4.0467759556e-08	1.5286602321000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
61953.8478679651	-144.70145285617764	20938.5104586886	3838279265.646964	104211.1177381474	-1228.8514712324832	1510075.9383502384	10859957060.234018	59301.07840050378	-66.82553723236924	3516617899.462696	4465.652426394768	72300.84752698423	64481.941040638034	1.442477	26.107002	0.1492978499999999	0.0691334	0.0114924734	0.1223981343	0.0432849534	0.1044721289	0.0745057883	-0.1059913648	-0.0094877401	-0.0427999805	-0.1170849661	0.0130684339	0.0967583502	-0.2712276884	0.0077282696	-0.0305051795	-0.0474207983	-0.1748412916	-0.0548295349	-0.1935376182	-0.1656765142	-0.074069141	-0.0600717802	0.1415327364	-0.0465976057	0.0279978854	-0.0918270965	-0.1739017247	0.0169718707	-0.0004096505	-0.0272415755	-0.0086864064	-0.0797937242	0.0897032978	0.1421320468	0.0590164052	-0.0776072919	0.2696165223	0.0790329446	0.1790226595	0.0986638601	0.0610029884	0.2065289141	-0.1772617042	-0.1088593568	0.0108141809	-0.0011164833	-0.0332486033	0.1452505133	-0.0764998	0.0201608999999999	0.00585221940004	0.0004064618888099	-0.0357812	0.0234991999999999	0.0005522124006399	0.00128029427344	-0.133705	-0.0575161999999999	0.0033081132624399	0.017877027025	0.00244125	-0.00040267	1.621431289000003e-07	5.9597015625e-06	0.00103784	-0.00027414	7.51527396e-08	1.0771118655999998e-06	-0.000486787	-0.000285621	2.3696158336900005e-07	8.1579355641e-08	0.0	0.0	0.0	0.0	0.0	0.0
62065.38440662037	111.53653865526576	12440.399455197592	3852111941.5415545	105372.00406444704	1160.8863262996456	1347657.0625894873	11103259240.557844	59544.57249685138	243.49409634760377	3545556113.83279	59289.37495613615	72749.93951169855	66688.29534498819	1.372121	24.833639	0.14623575	0.0849465999999999	-0.0072384473	-0.0707391482	-0.034725564	-0.111955788	-0.0427370615	-0.0162423865	-0.0057053753	0.0901769198	0.0494341777	-0.1211622064	0.0693378893	-0.0314082513	0.0485094443	-0.036713495	0.2358177243	-0.1053201513	0.0103538789	-0.0451791133	-0.0939238771	0.0722509724	0.104577182	-0.026550491	-0.1556045693	0.0175309613	0.0064390211	-0.1200522008	-0.1239537933	-0.0112150357	-0.0942097173	0.0774558115	-0.2172253273	0.0682758203	0.0151536158	0.00995353	-0.0229594373	0.0159316499	0.0954173972	0.0897038619	0.0984371446	0.2359025585	-0.0346768879	0.1694520379	-0.0175460168	-0.0106783976	-0.2063392258	0.0987978316	0.1439917206	-0.0811413	-0.0046414999999999	0.00658391056569	2.1543522249999933e-05	-0.0286885	0.0070927	5.030639329e-05	0.00082303003225	-0.101769	0.0319359999999999	0.0010199080959999	0.010356929361	0.00104452	-0.0013967299999999	1.9508546929e-06	1.0910220304e-06	0.00143611	0.00039827	1.5861899290000006e-07	2.0624119321e-06	-0.0007430979999999	-0.0002563109999999	5.521946376038514e-07	6.569532872094875e-08	0.0	0.0	0.0	0.0	0.0	0.0
61839.27949195389	-226.1049146664809	51123.43243633661	3824096488.0839887	105625.74244304906	253.73837860202184	64383.164775582976	11156797466.645336	59504.8405620277	-39.73193482368515	3540826050.312337	1578.6266448335648	72780.44224647751	65546.8960176567	1.169722	21.170486	0.1220178	0.0550453	0.0305770318	-0.0148988007	-0.1042856107	0.0168913301	-0.0583344217	0.1515061379	0.0500666838	-0.0645212859	0.1103040225	0.0394001318	0.0538205671	0.0203676645	0.0200231694	0.0410999264	0.088062576	-0.2409557082	0.0866935427	-0.2685411852	0.0927552121	0.1093740872	0.0650545088	0.1418437848	-0.0640110547	-0.0960418058	0.0203596816	0.0606461657	0.050959427	-0.0220770242	-0.1584514456	-0.04851884	-0.0488050174	0.0185683544	-0.1402445828	0.0384775694	-0.1809033998	0.1481739559	0.0946138478	0.0926200199	0.0501345626	-0.0502871325	-0.1035449588	-0.0099114005	0.0273739676	-0.0608376172	0.0231425084	0.0767493699	0.1425574961	-0.0882591999999999	-0.0071178999999998	0.0077896863846399	5.066450040999857e-05	-0.056127	-0.0274385	0.00075287128225	0.003150240129	-0.0754718999999999	0.0262971000000001	0.00069153746841	0.0056960076896099	0.00184462	0.0008001	6.4016001e-07	3.4026229444e-06	0.00166218	0.00022607	5.110764490000005e-08	2.7628423524e-06	-0.000545982	0.0001971159999999	2.98096344324e-07	3.8854717455960594e-08	0.0	0.0	0.0	0.0	0.0	0.0
62009.03160562564	169.75211367175507	28815.78009602845	3845120000.66748	105331.72798323112	-294.0144598179468	86444.50258203904	11094772919.933392	59533.47716270466	28.63660067696037	3544234903.082277	820.0548983316871	72759.98924670373	64870.39691515503	1.148755	20.790997	0.1088143	0.0523973	0.1112166801	0.0843481737	0.0420062809	-0.0207420691	0.0281463656	-0.1820697568	0.1055657652	-0.0145902803	0.021812007	0.059717575	-0.0354785435	0.028852199	-0.0265929555	0.0723719804	0.2464939177	0.0702669829	-0.0384329829	-0.1446501225	-0.1602545233	-0.0205188817	0.1439271535	-0.0821874573	0.0004560835	0.1184349457	0.1824939405	-0.0284293924	-0.0164296665	0.0241919495	-0.0227754493	0.0329177315	0.0098006319	0.0902488937	0.097988956	-0.0539910938	0.0237684987	-0.0455697959	0.1482525329	-0.1127218795	0.1806840066	0.0413661377	-0.1348473991	0.0993943955	-0.0203522637	0.1074596167	-0.111689161	0.0480202133	0.1409495873	-0.0799906999999999	0.0082684999999999	0.0063985120864899	6.836809224999996e-05	-0.0298211	0.0263059	0.00069200037481	0.00088929800521	-0.056376	0.0190958999999998	0.0003646533968099	0.003178253376	0.00124927	-0.0005953499999999	3.544416224999999e-07	1.5606755329000002e-06	0.00115465	-0.00050753	2.5758670090000015e-07	1.3332166224999997e-06	-0.000545982	0.0	2.98096344324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
