global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
61196.51321163837	n/a	n/a	3745013229.262229	103722.36345798984	n/a	n/a	10758328681.311346	58900.671174637	n/a	3469289064.822714	n/a	72773.65264105027	61006.42472980503	n/a	n/a	n/a	n/a	-0.0031519227	-0.0352351358	0.0062232702	0.0879682567	-0.106876511	0.0483864609	-0.0220670191	-0.1554019413	0.1237533665	0.0454815258	-0.0443942208	0.0608854654	0.0606335399	-0.1883138811	0.0504612685	-0.1602876619	0.0613391473	-0.0811675965	0.10896729	-0.0269443074	0.046932701	-0.0840583662	0.1911411255	-0.166811237	0.0770178531	-0.0719182014	0.028926323	-0.0679924088	0.1064518089	-0.039121952	-0.0490843691	0.102060713	0.0875610067	-0.0137276316	0.0041427625	-0.0838079053	0.0237844755	-0.1277978834	0.0468306946	-0.0693982778	-0.0458736948	-0.0008890912	-0.1305223819	0.0334399791	-0.0375516488	0.1303094353	-0.0189338889	0.0440051632	-0.0849747873	0.0400501062	-0.0123059324	0.1167091934	-0.1746113082	0.2300612075	-0.1372796603	0.2330217565	-0.1775737823	0.1592182429	-0.0979424942	0.111461052	-0.0375042435	0.0945434277	-0.2193007476	-0.2121797658	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0689648	n/a	0.00475614363904	n/a	-0.12174	n/a	n/a	0.0148206276	-0.0786599999999999	n/a	n/a	0.0061873955999999	-0.00180355	n/a	n/a	3.2527926025e-06	-0.000314227	n/a	n/a	9.873860752900001e-08	-0.000567106	n/a	3.21609215236e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61305.56126856476	109.04805692638912	11891.478719421	3758371842.4537473	105685.14302746358	1962.7795694737435	3852503.638343533	11169349456.735434	58887.82705965909	-12.844114977910069	3467776175.808317	164.97128956577373	73538.98007300592	62984.97639538135	1.433916	24.27849	0.13268775	0.0715999	0.0373775099	0.1307495924	0.0432575653	-0.0889970003	-0.1298584668	-0.0971972101	0.0423538191	-0.0312576316	-0.0772330976	-0.0440294424	-0.0437342233	-0.018891261	0.0120457691	-0.0524203937	0.1477890379	-0.0098562418	0.0779327754	-0.0562885189	0.1838892877	-0.0922204122	-0.0732356283	-0.0386077736	-0.0003495135	0.0305586947	0.0102629648	-0.0103561075	0.0443403966	0.0623304432	0.0020056173	-0.049772519	-0.0126449759	0.0160766941	-0.0033385964	-0.0950676965	0.133763265	0.0803933592	0.1005670302	-0.0668270194	0.0360968677	-0.0653300683	0.140893768	-0.0220947136	-0.1021619249	0.0624036783	-0.0398854382	0.0227213937	0.0569689592	-0.1208068042	0.0571756542	-0.0233528189	-0.1386571812	0.1329992191	-0.0159542084	-0.0580762848	-0.0329102721	-0.0172582623	-0.1389950973	0.0316939721	-0.0412928776	0.1080264563	-0.0490992846	-0.0815925254	-0.0803386922	0.129857511	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0687589	0.0002059	0.00472778632921	4.2394810000003655e-08	-0.166713	-0.044973	0.002022570729	0.027793224369	-0.11886	-0.0402000000000001	0.00161604	0.0141276995999999	-0.00169039	0.0001131599999999	1.2805185599999991e-08	2.8574183521e-06	-0.00037238	-5.815300000000002e-05	3.381771409000002e-09	1.386668644e-07	-0.00134197	-0.000774864	1.8008834809000002e-06	6.004142184960002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60846.36890210109	-459.1923664636706	210857.629418506	3702280608.5705743	105567.24050397814	-117.90252348543436	13901.0050442334	11144442267.624763	58760.04540522412	-127.78165443496982	3452742936.024	16328.151210138043	73490.79465017011	61961.06307100855	1.561746	26.442852	0.0540634999999999	0.030538	-0.0123622718	0.21006327	-0.0435818733	0.1424910803	0.0411267607	-0.168943247	-0.0894491895	0.0156234411	0.0729906325	-0.1453746196	-0.025571578	-0.1159663307	-0.087418558	-0.0201841832	-0.0114070981	-0.1792270337	0.0386209075	-0.1345892899	-0.0492958383	-0.0247627768	-0.0946105567	-0.1317012824	0.1321935194	-0.0797813593	0.0608534014	0.0265730918	-0.097100488	-0.027179123	-0.0422278167	0.0437105496	-0.1339186661	0.0880815645	0.0820484132	-0.075122104	-0.0848827902	0.1601587061	0.0506476258	0.1539436113	-0.1456332297	-0.0478903832	0.1961665938	-0.0386078794	0.0132106526	-0.076450517	0.0612145109	0.2063107569	0.0305988053	-0.0741021697	0.1352794783	0.0627989642	-0.0611057931	0.0615885169	-0.097476486	0.0880439535	0.0816584313	0.1362689866	-0.0009158137	0.1287975638	0.2015755792	0.1588658157	0.0117297686	0.0371004155	0.0200866651	0.0872987713	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0687514	7.499999999993623e-06	0.00472675500196	5.624999999990434e-11	-0.156069	0.0106439999999999	0.0001132947359999	0.024357532761	-0.136603	-0.017743	0.000314814049	0.018660379609	-0.00135569	0.0003346999999999	1.1202408999999989e-07	1.8378953761000005e-06	-0.0003884	-1.602e-05	2.566404e-10	1.5085456e-07	-0.00150463	-0.00016266	2.2639114369e-06	2.645827560000001e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60479.83213982771	-366.5367622733757	134349.1980978491	3657810095.661737	103981.80371992428	-1585.4367840538616	2513609.796231051	10812215504.84886	58836.35629734849	76.31089212436927	3461716822.348539	5823.352256817125	73436.49660172	59798.13133874167	1.422435	24.084101	0.17447485	0.0819728	-0.1308671036	0.1648660773	0.0849643299	0.0922988865	0.0790517654	-0.0918502604	-0.2220318246	-0.0099589769	0.026190919	-0.0278792472	0.0382238184	-0.3158929945	-0.0791805493	-0.0560641542	0.0337069336	-0.0111148721	-0.0473116499	0.0995148447	-0.0633201884	-0.1018881082	-0.0455124652	-0.0516989267	-0.0919884957	-0.0485869135	-0.1219596135	0.0064628695	0.1480680645	-0.1024006722	-0.0609685339	0.0363002813	-0.0031308204	0.0002225736	-0.0382937991	-0.0009278923	-0.1010785611	0.0094913728	-0.0235575081	0.0643262238	-0.0060573474	0.0759824626	0.2081304042	-0.0805338071	-0.0155989797	-0.0651828152	0.0740142921	0.0614591828	-0.1394352629	0.0099298192	-0.0751582277	-0.0672878654	0.0563602697	0.0866094059	-0.164411188	0.0558095173	0.1069702043	-0.1268295604	0.0027839026	-0.0850116915	0.1057846139	-0.0398907296	-0.0786042477	0.0429060017	-0.0111359349	0.1031581255	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0915856	-0.0228342	0.00838792212736	0.0005214006896399	-0.137748	0.018321	0.000335659041	0.018974511504	-0.0894603999999999	0.0471426000000001	0.00222242473476	0.0080031631681599	-0.00213121	-0.00077552	6.014312704000001e-07	4.542056064100001e-06	-0.000658251	-0.000269851	7.281956220099999e-08	4.33294379001e-07	-0.0021828	-0.0006781699999999	4.76461584e-06	4.599145488999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60181.5322168785	-298.2999229492125	88982.8440315061	3621816819.9711847	103596.61361076497	-385.1901091593172	148371.4201941667	10732258351.618134	58743.90760140467	-92.44869594381451	3450846680.2823696	8546.761381711869	73520.46424718057	58359.80101556973	1.218109	20.624527	0.09239695	0.0470305	-0.2200055621	0.1937282308	0.082733543	-0.0061073332	0.0613614345	-0.0867894558	-0.2680082452	0.0102620354	-0.0942218714	-0.0989641414	0.0130217967	-0.2487664459	-0.1925752272	-0.0186395874	-0.0292020613	-0.0122324647	-0.0721696901	-0.0045955461	-0.0080617291	-0.0623507144	-0.2796710558	-0.0118506224	0.0668554155	0.024507514	-0.0477788976	-0.0134654497	0.0365355688	-0.0516261584	0.0404332102	0.0191277466	0.1164261755	-0.1078632707	-0.0334463443	-0.0096997235	-0.0325456803	-0.1334421425	0.0247575902	0.0655663723	0.0428325835	0.102020568	0.2410156806	-0.1348668691	0.1199644687	-0.0050085063	0.1137677567	-0.0385010042	-0.0837641997	-0.0428061979	-0.126348369	-0.1073518392	0.0197902486	0.0757395231	-0.1487226337	-0.0870056214	0.1163034075	0.0039728886	-0.0676583248	-0.1195382808	0.1269089605	0.0523304869	0.0220708369	-0.0305146985	0.0700754968	0.1006695215	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0917087	-0.0001231	0.00841048565569	1.5153610000000244e-08	-0.119303	0.018445	0.000340218025	0.014233205809	-0.0599769	0.0294834999999999	0.0008692767722499	0.00359722853361	-0.0023316	-0.0002003899999999	4.0156152099999976e-08	5.436358560000001e-06	-0.000531594	0.0001266569999999	1.604199564899999e-08	2.825921808360001e-07	-0.00162294	0.0005598599999999	2.6339342436e-06	3.134432196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60151.63550980124	-29.896707077256	893.8130940632487	3618219254.5039816	103560.25615893403	-36.357451830932405	1321.8643036385702	10724726655.704037	58723.50880879103	-20.39879261363967	3448450486.8161583	416.1107400942804	73305.95586961316	57651.29552973048	1.224212	20.727865	0.0633041	0.0329989	-0.2507028648	0.1446642483	-0.0289106938	0.0027227459	-0.013907672	-0.0587419549	-0.2427228014	-0.0051608857	-0.0407592429	-0.1555867567	-0.0423182837	-0.2328194215	-0.083782533	0.0422499496	0.0220715945	-0.0120158391	-0.0957991954	0.0999938661	-0.0779068326	0.0012455659	-0.0093952236	0.080635569	0.1053734324	-0.0641156659	-0.0423211502	-0.1280975634	-0.0013383836	0.0749665264	-0.0737165541	-0.0649561745	0.0595149617	-0.0143332971	0.0882465752	-0.0060463084	-0.0032517106	-0.1287537577	0.0536656681	0.1190339206	0.0290738204	-0.0874171771	0.1714857492	-0.1290484665	0.2053381487	0.0094239653	0.0263363325	0.0790949299	-0.0803889071	0.0665524398	-0.1591549734	-0.0011729274	-0.0465693029	-0.0373167274	0.0042535768	0.0884823929	0.0792729963	-0.0453302392	-0.0511721992	-0.1192421158	-0.0147963967	0.0601568259	-0.003260914	-0.0308561342	0.0774128857	-0.0397463836	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0740842	0.0176245	0.00548846868964	0.00031062300025	-0.127694	-0.0083909999999999	7.040888099999993e-05	0.016305757636	-0.0360204	0.0239565	0.0005739138922499	0.00129746921616	-0.00244325	-0.00011165	1.2465722500000006e-08	5.969470562500001e-06	-0.000429892	0.000101702	1.0343296804e-08	1.8480713166400005e-07	-0.00156965	5.329000000000011e-05	2.4638011225e-06	2.8398241000000115e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60238.07886055641	86.44335075516574	7472.452889780613	3628626144.8106127	104269.1498813746	708.8937224405672	502530.30971564393	10872055616.98456	58650.41066919192	-73.09813959911116	3439870671.6648617	5343.338012851144	73057.82286219443	57092.52184345428	1.241064	21.013205	0.06523709	0.0453497	-0.2575304477	0.0144094082	-0.0640894763	0.0542816442	-0.0366269159	0.0893985606	-0.1643859319	0.0880145445	-0.015455802	-0.0972146082	-0.154060225	-0.1178106513	-0.0245867534	0.0323560962	-0.0136147855	-0.0788703462	0.024364385	-0.001001715	-0.1302587651	-0.0722365322	0.0723097327	-0.0755928076	0.0503392044	-0.0408965892	-0.0060775382	0.0235965122	-0.1031504644	0.1381627218	0.0008303946	0.0161993878	0.0091777302	-0.1000747579	0.1666401462	0.2325556422	0.1151091801	-0.0170976378	-0.0779700659	-0.1477318994	0.0081477642	-0.013482443	0.0375266906	-0.1995098026	0.133359135	-0.0953228447	-0.0333297095	0.0676559111	-0.1161450381	-0.0210472209	-0.0931655489	0.0835737201	0.0369362319	0.0479361198	0.0258626973	0.1094553593	-0.0959024596	-0.011377888	0.0094973227	-0.0278853168	-0.0965759291	0.0194080613	-0.1042859455	0.0712801721	0.1643441081	0.032980564	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0789141	-0.0048298999999999	0.00622743517881	2.332793400999998e-05	-0.130865	-0.003171	1.0055241000000046e-05	0.017125648225	0.00567679	0.04169719	0.0017386556538961	3.22259447041e-05	-0.00261471	-0.00017146	2.9398531600000004e-08	6.836708384100001e-06	-0.000290572	0.00013932	1.9410062400000003e-08	8.443208718400002e-08	-0.00156965	0.0	2.4638011225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60654.22698396109	416.1481234046805	173179.26061323722	3678935251.0218735	104169.65883819018	-99.49104318441825	9898.467673923771	10851317822.464931	58599.01535866477	-51.395310527150286	3433844601.0050297	2641.477944182205	73118.9918842931	58388.16124787001	1.377274	23.319447	0.088884875	0.0443613	-0.2114807654	-0.0158056363	0.0066144103	-0.1163621771	-0.085381668	0.1060474728	-0.1153686468	-0.0128165475	-0.1483255215	-0.0162052103	-0.1774154767	-0.0032226026	-0.1268123419	0.0270078005	0.0171809593	0.0058531451	-0.1135400811	0.0160890613	-0.0489298879	0.1160958961	0.0839713521	0.0173568893	-0.0303744867	-0.0059961752	0.03816281	-0.0427781732	0.0283791639	-0.0449851094	0.1962266698	-0.0290162592	0.0828801724	-0.0260348283	0.0069160172	-0.12289833	0.0567729584	0.0568570227	-0.02026728	-0.0639683263	0.0961276231	0.0932638193	-0.0039612754	-0.2234220074	0.1210373333	0.0663846311	-0.0359401252	-0.1253078229	0.0428802522	-0.1193940412	-0.0319562486	0.0454660571	-0.1087339108	-0.0691965077	-0.0227378986	0.0287478435	0.0630838298	-0.0252026035	0.0103646323	0.0390250616	0.0125517332	0.083794322	-0.0961779232	0.0772476076	-0.0621899972	-0.162485337	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.091563	-0.0126489	0.008383782969	0.00015999467121	-0.132011	-0.0011459999999999	1.313315999999955e-06	0.0174269041209999	-0.0115299	-0.01720669	0.0002960701807561	0.0001329385940099	-0.0022857	0.00032901	1.0824758010000017e-07	5.224424489999999e-06	-2.04263e-05	0.0002701457	7.297869922849001e-08	4.1723373169e-10	-0.00212816	-0.00055851	4.5290649856e-06	3.1193342010000016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60933.37955597268	279.15257201158965	77926.15846068575	3712876744.112229	105666.34100004792	1496.6821618577378	2240057.493623152	11165375620.338408	58660.34027777778	61.32491911300895	3441035521.5046782	3760.74570421709	72774.70616494455	59195.83044956582	1.475392	24.980742	0.1669418849999999	0.0736619	-0.1206181244	-0.1170350471	-0.1280065024	0.0204689377	-0.0733855716	0.1741325224	0.0617037344	0.2326058386	-0.1955765086	-0.1022476214	-0.1279557493	0.1107431431	-0.0409890278	0.0381935187	-0.1205373488	-0.1217057519	0.1890169282	0.0023274836	0.0565615018	-0.0239771308	0.0077404705	0.0150124976	-0.0689565788	-0.0840543629	0.0309759732	-0.0243313951	-0.0584592467	-0.0353846543	-0.0984606008	0.1363595077	0.0630474146	-0.0153664666	-0.1399491341	-0.0936897974	0.0105086411	-0.0089782658	-0.022718739	-0.0705627759	0.0553068567	0.052295948	-0.1315251945	-0.1095038836	0.1454503361	-0.1042841434	-0.0307346098	-0.0058569467	-0.0271962292	-0.1698375722	0.1722205797	0.1900610083	0.0440182287	0.2002173045	-0.061975849	-0.2639939493	-0.1344128989	-0.0193994032	0.0823703035	0.00447376	-0.1438586925	-0.0429141217	0.1103685066	-0.0157209035	0.0531842632	-0.1196825316	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.105028	-0.0134649999999999	0.0110308807839999	0.0001813062249999	-0.0944801	0.0375308999999999	0.0014085684548099	0.0089264892960099	0.0258232	0.0373531	0.00139525407961	0.00066683765824	-0.00274681	-0.00046111	2.1262243210000025e-07	7.5449651761e-06	-0.000492394	-0.0004719676999999	2.2275350984329002e-07	2.42451851236e-07	-0.00276694	-0.0006387799999999	7.655956963599999e-06	4.080398883999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61042.69161830206	109.31206232937984	11949.126970702224	3726210200.007125	103286.0300832175	-2380.310916830422	5665880.060782083	10668004010.35131	58825.38825757576	165.04797979797877	3460426303.654532	27240.835635394007	72777.79007253339	60506.05648681879	1.465535	24.81386	0.1827375	0.0859801	-0.0627721251	-0.0322827632	0.0890502489	-0.1083215527	-0.0627401339	0.0488539375	-0.0510974216	-0.1996005561	-0.0611180173	0.0049714796	-0.0745846036	-0.0077954577	0.0064864481	0.0625555834	0.037613065	-0.051254681	-0.0238166875	0.1106822169	0.0779162766	0.0275116229	0.1148928958	0.0452080659	-0.008570478	-0.0302176618	0.041977631	0.0376019132	0.1053942493	-0.058756726	0.0428665933	0.0631471112	0.1836425197	-0.0373348428	-0.138954879	0.005384569	-0.121450044	0.0491376892	-0.1073124226	-0.068806668	-0.0407154635	-0.0473427134	-0.0432025229	-0.0923230748	-0.0290775815	0.0801927163	-0.0243755479	-0.0293199666	-0.0042697221	-0.1106255865	-0.1860291132	-0.0730502619	0.0264639646	0.104853607	-0.0749364689	-0.0738764109	0.0116460335	-0.0512998158	0.1262342474	0.0368776286	-0.0837231765	-0.1571588638	0.0401605757	0.0661405765	-0.0347936573	-0.034812948	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0847988999999999	0.0202291	0.0071908534412099	0.00040921648681	-0.0731305	0.0213495999999999	0.0004558054201599	0.00534807003025	-0.0113471	-0.0371703	0.00138163120209	0.00012875667841	-0.00167655	0.00107026	1.1454564676000005e-06	2.8108199025e-06	0.000210076	0.00070247	4.934641009e-07	4.4131925776000004e-08	-0.0024599	0.0003070399999999	6.05110801e-06	9.427356159999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
