global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
60687.6151109912	n/a	n/a	3682986627.859808	100372.24850436374	n/a	n/a	10074588269.821749	58902.46645883413	n/a	3469500554.93408	n/a	71217.92205460898	51154.3322165804	n/a	n/a	n/a	n/a	-0.2141369161	-0.0292161455	-0.0057167754	-0.0109615718	0.0282165409	0.1274814511	0.0021849087	-0.1657553018	0.0537911321	-0.0725863826	0.1497001014	-0.0439494935	0.165529018	-0.0461572924	0.1684985349	-0.014241295	0.0725010414	-0.1031068769	0.0691796235	-0.0942607014	0.0364519092	-0.097455181	0.0215626219	-0.0431732834	0.046574755	-0.0031487631	0.0544073188	-0.005296699	0.043932157	-0.07660616	0.0337248753	0.0214038432	-0.0650570452	-0.0490138309	0.2025872371	-0.1184709666	-0.0341423245	-0.1125874708	0.1763085131	-0.033718613	0.0092082233	-0.0435480653	0.1270097824	-0.1143327	0.1003698005	-0.0449389362	0.0675242086	-0.0175913554	0.1493330864	-0.0119327672	0.0652101498	-0.1144284683	0.044194756	-0.0518205776	0.0306280069	-0.066239607	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0473379	n/a	0.00224087677641	n/a	-0.27925	n/a	n/a	0.0779805625	0.14066	n/a	n/a	0.0197852356	-0.000438156	n/a	n/a	1.91980680336e-07	0.000377371	n/a	n/a	1.42408871641e-07	-0.00355677	n/a	1.26506128329e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0
60703.12568199627	15.510571005070233	240.57781290332545	3684869467.564236	101303.25563063064	931.0071262668936	866774.2691597393	10262349601.364897	58878.57142052284	-23.89503831128968	3466686172.5216093	570.9728558980016	71015.51290485631	51610.024565537926	1.09444	20.661865	0.1349279	0.0660645	-0.1941634807	-0.0099414742	-0.0197015043	0.0806642907	0.0237017129	0.0708585571	0.0030502205	-0.0404517341	0.0479330963	-0.0407275599	0.1363854095	-0.0755306275	0.0541606274	-0.0368854646	0.2199268783	0.0584529104	0.0694542252	0.0452981789	0.0607887691	-0.115890479	-0.0594157589	-0.0251429913	-0.0045945295	-0.0265809017	0.057868962	-0.014473467	0.0825305744	0.0114936522	-0.0169712787	0.0097293511	-0.0192539277	-0.0912100618	0.0425065674	-0.0583537741	0.0305645929	-0.1301701487	-0.0543532268	-0.0521556428	0.0216310904	-0.1065611932	0.0500434313	-0.1025564902	0.1269415661	-0.1253470447	0.0665825534	-0.0983450076	0.1070497766	0.112703966	0.0669402366	0.0172497289	-0.0562754546	-0.0759152718	0.0304302736	-0.0233340273	0.0799684404	-0.02301293	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0193741	0.0279638	0.0003753557508099	0.00078197411044	-0.26506	0.0141899999999999	0.0002013560999999	0.0702568036	0.140348	-0.000312	9.73440000000042e-08	0.019697561104	-0.00108253	-0.000644374	4.15217851876e-07	1.1718712009e-06	-0.000237897	-0.000615268	3.7855471182400006e-07	5.659498260899999e-08	-0.00296717	0.0005896	8.8040978089e-06	3.4762816000000005e-07	0.0	0.0	0.0	0.0	0.0	0.0
60874.82785659814	171.7021746018654	29481.63676300948	3705744666.570457	100801.68628589528	-501.5693447353551	251571.8075782535	10160979958.08005	58934.52542818509	55.95400766224338	3473278287.4453945	3130.850973466391	71033.4265919441	51940.388987995015	0.989972	18.689619	0.0639989	0.0317786	-0.1660955934	-0.0111274444	-0.0194785249	-0.0258023337	-0.0294636439	0.0843885088	-0.0163386152	-0.06117798	0.1329890634	0.0014763041	0.021670961	-0.0667589766	0.0760947758	-0.0281545491	0.1319748273	0.0675990835	0.0561431375	0.0501946215	-0.0374217572	-0.1043305535	-0.0276920849	-0.0774097797	-0.0732376599	0.0399649434	-0.1084046967	0.0255948912	0.0102747166	0.0731033586	0.008078032	-0.1359324488	0.0773445644	0.0027409552	-0.0420386935	-0.0878803722	-0.0526592985	0.0373645408	-0.068511713	-0.0405524176	0.0463543726	-0.0914610666	0.0129489178	-0.0660137913	0.03664516	-0.1577245152	0.0199831204	-0.1098373909	-0.0165281312	0.0912406589	0.0221616072	0.0459403531	0.0066109032	-0.1604246547	0.1169657897	0.1376753371	-0.1009925964	0.0719654451	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0154722	0.0039018999999999	0.00023938897284	1.5224823609999986e-05	-0.241481	0.023579	0.000555969241	0.058313073361	0.137407	-0.0029409999999999	8.649480999999995e-06	0.018880683649	-0.000872857	0.0002096729999999	4.396276692899998e-08	7.61879342449e-07	4.2351500000000003e-22	0.000237897	5.659498260899999e-08	1.7936495522500005e-43	-0.0027432	0.0002239699999999	7.525146239999999e-06	5.016256089999999e-08	0.0	0.0	0.0	0.0	0.0	0.0
61132.45995873021	257.6321021320691	66374.3000489889	3737177660.605752	101513.7340113551	712.0477254598227	507011.963332507	10305038192.928154	58973.2109375	38.68550931491336	3477839608.2788696	1496.5686309542484	71178.64976935458	52895.2520331021	1.008614	19.041563	0.05391015	0.0237052	-0.1125505434	-0.0064282831	-0.0064404725	-0.0540861175	0.0425827428	0.1007711609	-0.0569188253	-0.0333574382	0.0192216742	0.0319541383	0.0252975822	-0.0433928857	-0.006471749	-0.0551188924	0.1179457941	0.021068058	0.0283523851	0.0936037726	-0.0305593935	-0.0165633005	-0.0295801781	0.0472167893	0.1598874181	0.1928695022	-0.1057113382	-0.0048987165	-0.0107283864	-0.061132085	-0.040117858	0.0544723529	0.0244713563	-0.1122602955	0.0105853132	-0.0442667931	-0.1201186892	-0.0705628475	-0.0665950808	-0.0059345317	0.0428762303	-0.042926608	-0.0181740067	-0.0060851555	0.0153192314	-0.0996134367	-0.0089870558	-0.0651532604	0.1233288	0.1771295842	-0.1442074515	-0.0348004987	0.080850473	0.0048401452	0.0897472529	0.1055116299	0.0605034979	0.0896364169	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0195429	-0.0040706999999999	0.0003819249404099	1.6570598489999986e-05	-0.227373	0.014108	0.000199035664	0.0516984811289999	0.12042	-0.016987	0.000288558169	0.0145009764	-0.000988801	-0.000115944	1.3443011136000022e-08	9.777274176010002e-07	0.000166035	0.000166035	2.7567621225000003e-08	2.7567621225000003e-08	-0.00265029	9.290999999999988e-05	7.0240370841e-06	8.632268099999975e-09	0.0	0.0	0.0	0.0	0.0	0.0
61504.39135366404	371.93139493383205	138332.96253742615	3782790155.784664	101536.64498873874	22.910977383638965	524.9128846736162	10309690275.569164	59015.51784104567	42.30690354567196	3482831346.04678	1789.8740876227905	71565.7539288238	54389.95336144358	1.119523	21.135401	0.1017518199999999	0.0486211	-0.0277470069	-0.0172300233	0.0191937	-0.0851941731	0.0029422734	0.0808454466	-0.0137747777	-0.0369491227	0.0098470004	0.0524395426	-0.0360712057	-0.079874967	-0.0345056197	0.0093030136	-0.0060472681	-0.0704224509	-0.0221731677	-0.0027595491	-0.1114694583	0.039921373	-0.1789066139	-0.0982536865	-0.0641489392	0.1914925677	-0.0164099968	0.1673980839	0.0041389422	0.0017725715	0.0877415428	0.0267282014	-0.0069890538	0.0119163956	-0.0363600367	-0.0051758329	-0.0384459784	-0.0154028361	-0.0269311093	-0.0699868216	0.0688805707	0.0079505104	-0.0360105884	0.0460391116	-0.1159816175	-0.0386578112	0.0212966928	0.0853540183	0.0106108279	0.0158716879	-0.1184058038	0.0088238667	-0.096492943	-0.2254566066	0.1521730549	-0.0518092202	0.0486049915	-0.0019555562	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00490513	0.0146377699999999	2.40603003169e-05	0.0002142643105728	-0.22134	0.0060329999999999	3.639708899999979e-05	0.0489913956	0.0915181	-0.0289018999999999	0.0008353198236099	0.00837556262761	-0.000534933	0.000453868	2.059961614240001e-07	2.86153314489e-07	0.00061439	0.000448355	2.01022206025e-07	3.774750721000001e-07	-0.00250893	0.00014136	6.2947297449e-06	1.9982649600000028e-08	0.0	0.0	0.0	0.0	0.0	0.0
61379.37152275843	-125.0198309056068	15629.958119666517	3767427248.5288086	102193.39510604356	656.7501173048222	431320.71657989774	10443490003.299929	59215.17249474159	199.6546536959213	3506436653.582001	39861.98074243826	71443.84435360396	54021.64065073699	1.297241	24.490522	0.27731892	0.143391	-0.0192055401	-0.023817187	-0.0034766887	0.1402300165	0.023826599	-0.0399082159	0.0571164114	0.0700087731	0.0586596139	0.0127428488	0.0262033822	0.0723193096	0.0092212159	0.0049161801	-0.0093032803	-0.0122385894	0.0183851916	-0.1003193177	-0.0620595515	-0.0489095366	-0.0200360628	0.0076717428	0.0099128998	0.0488340927	-0.0777525349	0.0208517663	-0.0694659786	-0.0423815935	-0.0098568976	0.0111105888	-0.1574549822	-0.0108984512	0.1340356681	0.0197484817	-0.0358108169	0.0701060957	0.0401319237	0.0686939039	-0.0213346805	-0.0206148753	0.1466512158	0.0346931759	0.0302727609	-0.0659339323	-0.0192573737	0.0509879852	-0.0365640575	0.0480564995	0.0053471239	-0.1255540422	0.0399050661	0.031138432	0.0724298572	0.0722206935	0.069239892	0.0625377367	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0488902	-0.04398507	0.00239025165604	0.0019346863829049	-0.122196	0.099144	0.009829532736	0.0149318624159999	0.0891978999999999	-0.0023202000000001	5.3833280400004894e-06	0.0079562653644099	0.00023518	0.000770113	5.930740327690001e-07	5.530963240000001e-08	0.00182058	0.00120619	1.4548943161e-06	3.3145115364e-06	-0.00317002	-0.00066109	1.00490268004e-05	4.3703998810000003e-07	0.0	0.0	0.0	0.0	0.0	0.0
61180.5666515964	-198.80487116203585	39523.37679775368	3743061735.810429	101827.78287467155	-365.6122313720116	133672.30372882134	10368897365.171251	58879.06478177584	-336.10771296574967	3466744269.5765567	112968.39471506677	71268.2585613615	53620.62715204549	1.137256	21.470184	0.12651785	0.06258	-0.0352199418	-0.0192449926	-0.0091176469	0.0315160392	-0.025595091	-0.018959485	0.0353958067	-0.0220482679	0.0210015231	-0.0572603833	0.003070911	-0.0771706956	0.06940388	-0.0431307342	-0.0133915633	-0.0100218635	-0.0214842157	0.052184174	-0.1225122018	-0.008482676	-0.0069055189	0.0246080198	-0.0163493847	-0.005942207	0.039711802	0.1258731218	-0.099238326	0.0385340669	-0.0842792723	-0.0376840532	-0.0637548465	-0.1261607676	0.0486994618	0.0516419108	-0.1749452937	-0.0812518668	0.0023934518	-0.0433636335	-0.0179657196	0.0739447737	0.0218837318	-0.0792417468	0.0581995183	-0.0022231738	-0.0209609841	-0.0093509809	-0.0168359308	0.0335314795	-0.0542811116	0.0620706972	0.000597835	0.0304824526	0.0828898424	-0.0977535258	0.1734027429	-0.0390577575	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0438182	0.005072	0.00192003465124	2.5725184e-05	-0.128648	-0.006452	4.162830400000017e-05	0.016550307904	0.0574141	-0.0317837999999999	0.0010102099424399	0.00329637887881	-0.000504111	-0.000739291	5.46551182681e-07	2.54127900321e-07	0.00165565	-0.0001649299999999	2.7201904899999992e-08	2.7411769225e-06	-0.00241004	0.0007599799999999	5.8082928016e-06	5.775696003999999e-07	0.0	0.0	0.0	0.0	0.0	0.0
61163.54566891186	-17.020982684538467	289.7138515473584	3740979318.7930665	101486.09462978604	-341.68824488551763	116750.85669294548	10299427403.205889	59076.31985238882	197.25507061297685	3490011567.301749	38909.56288253048	71402.34047974246	52759.11972475851	1.152212	21.752527	0.121578075	0.0607596	-0.0861958886	-0.066248026	-0.0297643507	-0.0385101967	-0.0520228457	0.033794148	-0.0089200637	-0.0592614818	0.0576268419	0.0054977813	-0.0475375416	0.0392950599	0.0862024852	-0.0603204211	-0.0467964911	-0.0212150109	0.0903413085	-0.0233944412	0.0187948909	-0.010056449	-0.0690295403	-0.0584318731	-0.1171541674	-0.0067461369	-0.037686117	0.0717922319	0.0222710994	0.0320445953	0.0504193624	-0.0636583776	0.0800829796	-0.1301581778	0.0003010832	0.1379167356	-0.082925162	0.0671387341	-0.0067632447	-0.0128566165	0.0790127869	0.0259074121	0.0112986637	0.061633896	0.0666241933	-0.0464630881	-0.0970458977	-0.0279707572	-0.067989817	-0.000216304	0.0936342576	0.0284971363	-0.0646132393	-0.1315423591	-0.0382145322	-0.045792964	0.0680805654	0.0550873974	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0603555	-0.0165372999999999	0.0036427863802499	0.0002734822912899	-0.128598	5.000000000002225e-05	2.5000000000022248e-09	0.0165374456039999	0.0796428	0.0222286999999999	0.0004941151036899	0.00634297559184	7.50425e-05	0.0005791535	3.3541877656225e-07	5.63137680625e-09	0.000671952	-0.000983698	9.676617552040002e-07	4.51519490304e-07	-0.00231765	9.238999999999992e-05	5.3715015225000005e-06	8.535912099999985e-09	0.0	0.0	0.0	0.0	0.0	0.0
61600.32414888117	436.77847996931087	190775.44056430168	3794599935.247232	102339.31823620496	853.2236064189201	727990.5225505083	10473336057.051231	59160.57890437199	84.25905198317196	3499974096.3004246	7099.587841102874	71464.32562912218	53767.40051473984	1.243681	23.479382	0.16610112	0.0904894	-0.044776086	-0.0729357512	0.0160760636	-0.0452608772	0.1028169263	0.0833453915	-0.0800204994	0.0031522242	-0.1497956446	0.0273093485	0.0609930666	0.0567861229	-0.0299009961	-0.0932972143	0.0603752465	0.0353730468	0.1184665419	0.0532672301	0.0589367659	-0.0009780713	-0.1136314368	-0.018564936	-0.0089931763	-0.1253530921	-0.1846227042	-0.0015363702	-0.0769573634	0.1343732177	0.0230028811	0.004681874	-0.0357164729	0.062408812	0.0564731089	0.0429265713	0.1235796839	0.0373075813	-0.0910982146	0.0028258962	0.0904388359	-0.0660637195	-0.0309440143	0.0233323997	-0.0150203331	0.0928216949	0.0160340758	-0.1330929483	0.0640925882	0.0017839056	0.0915574169	0.0424022684	0.1206306979	-0.1126739648	-0.1045434579	0.1303408265	0.0235991969	0.1269661659	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0604952	-0.0001396999999999	0.00365966922304	1.9516089999999877e-08	-0.144794	-0.016196	0.000262310416	0.020965302436	0.0114604	-0.0681824	0.00464883966976	0.00013134076816	0.000511953	0.0004369105	1.9089078501025e-07	2.62095874209e-07	-8.352789999999998e-05	-0.0007554799	5.7074987930401e-07	6.976910078409997e-09	-0.00187838	0.00043927	3.5283114244e-06	1.929581329000001e-07	0.0	0.0	0.0	0.0	0.0	0.0
61974.3685023395	374.0443534583319	139909.17835406153	3840822351.2637706	102608.15080705706	268.8325708521006	72270.9511509497	10528432612.043764	59242.89251239483	82.31360802283598	3509720313.235167	6775.530065737087	71312.3486200534	55455.257958743845	1.287226	24.301449	0.093570855	0.0536215	0.0863075611	-0.0789122099	-0.0142907605	-0.0045217479	0.0786348946	0.0613674511	-0.0221094525	0.141588097	-0.0984317461	0.1068400776	0.0349960976	0.0216231426	-0.1393297798	0.041682002	0.021082856	-0.0001858361	0.0640263519	-0.0225414466	-0.06203417	-0.1748992302	-0.0321355659	0.0138032775	0.0705675672	-0.0593538649	-0.0266962599	-0.0104002324	-0.0509920325	0.0855277933	-0.1109994847	0.0745293819	0.0496801437	-0.0013250184	-0.0166763006	-0.0624256712	0.0002832476	-0.0496184734	-0.0689050258	0.0453088837	-0.0696625845	-0.0781098365	0.0416602722	0.0057683202	-0.1309297977	-0.0100639509	0.0437959342	-0.0330559289	0.09268683	0.0065330725	0.1186184647	0.0535179174	0.1470507835	-0.0549697932	0.0403862183	0.0895523857	0.0688779795	-0.0247791882	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0518244	0.0086708	0.00268576843536	7.518277264e-05	-0.10246	0.042334	0.001792167556	0.0104980515999999	-0.0116005	-0.0230609	0.00053180510881	0.0001345716002499	0.000770203	0.00025825	6.66930625e-08	5.932126612090001e-07	-0.000215381	-0.0001318531	1.738523997961e-08	4.6388975161e-08	-0.00187838	0.0	3.5283114244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
