global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
61380.55751392258	n/a	n/a	3767572840.719957	99489.49426118829	n/a	n/a	9898159468.347015	58731.34778708134	n/a	3449371212.887104	n/a	70497.77214811665	63256.760070561424	n/a	n/a	n/a	n/a	-0.0519835116	-0.1068289566	0.1669574551	-0.0834074609	0.2092393722	-0.3967306099	0.179822637	0.1084393967	-0.1983010795	0.0225434501	-0.0127382508	0.1778049119	-0.1064296364	-0.1441819076	0.1194868996	-0.2981541323	0.1275190964	-0.0869357585	0.070726864	-0.1355619854	0.2586037119	-0.0144208183	0.239150634	-0.1964256938	0.0122203865	-0.0429981076	0.1614912983	-0.0205701235	0.126507132	-0.1452948463	0.033767226	-0.2109439441	0.0823761467	-0.0519741758	0.191078897	-0.1456104758	0.0541677606	-0.1213926463	0.1039553485	-0.1346427527	0.1068341442	-0.4408836439	0.1137968149	-0.0891897875	0.0538625349	-0.091669748	0.2045322916	-0.0037541951	0.2598985123	-0.1009609687	0.3290488518	-0.2673919418	0.0501054097	0.1203780544	0.1203546593	0.1203156708	0.0778333999999999	n/a	0.0060580381555599	n/a	-0.099211	n/a	n/a	0.009842822521	0.145357	n/a	n/a	0.0211286574489999	-0.000666956	n/a	n/a	4.4483030593600004e-07	0.00137682	n/a	n/a	1.8956333124e-06	0.00182555	n/a	3.3326328025e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0
61473.10947275771	92.5519588351308	8565.865084219744	3778943188.249653	103464.82611762152	3975.331856433229	15803263.368772866	10704970243.549656	58803.15210077752	71.804313696186	3457810696.987176	5155.859465380285	72639.5298162378	63307.00686537799	2.887782	51.647934	0.67788195	0.380404	-0.0872876654	0.1853803109	-0.1842974251	0.2769865829	0.1256846033	0.1646107519	-0.1621402485	-0.1487307862	0.4372612384	-0.2611452831	0.3168916288	-0.5139426725	-0.1436574279	-0.2133777422	0.2871769479	0.1123636704	-0.0593617199	-0.0702027622	-0.0602705972	0.0772275028	0.039468082	-0.1121455429	0.1458845506	0.1143109048	-0.2544138897	-0.1421126573	0.1185699033	-0.0748548428	0.1856168805	0.0164652456	-0.0359032283	0.0092678865	-0.1417144339	0.0225649351	0.0007503224	0.5948597175	-0.3413091454	0.013905486	0.2708323908	0.0434431274	0.0432962151	-0.0433360351	-0.0091640725	0.0166764362	0.1105196048	-0.3692695946	0.0009929961	-0.1427960166	0.1039776199	-0.0274185758	-0.1544572925	-0.1608460597	0.1532654924	0.1203156708	0.1201052059	0.1197547036	0.125486	0.0476526	0.0157467361959999	0.00227077028676	-0.0513645	0.0478464999999999	0.0022892875622499	0.00263831186025	-0.217597	-0.362954	0.131735606116	0.047348454409	-0.00237796	-0.001711004	2.9275346880160004e-06	5.654693761600001e-06	0.00071509	-0.0006617299999999	4.3788659289999997e-07	5.113537081000001e-07	-0.000190293	-0.002015843	3.6211425849e-08	4.063623000648999e-06	1.0	0.0	0.0	0.0	0.0	0.0
61131.95911175608	-341.1503610016298	116383.56881154233	3737116424.841417	97917.11237702546	-5547.713740596053	30777127.74759825	9587760896.255032	58617.99040258672	-185.16169819080096	3436068798.837749	34284.854476901266	70151.20259160036	61709.92124406403	2.093267	37.438053	0.2648116499999999	0.118582	0.0244056415	-0.1139061357	-0.0353908549	0.1350423794	0.1089709249	-0.013352708	0.0389616175	0.2341460545	-0.2977145843	0.0050575217	0.0799152611	0.0457414434	0.172123648	0.120489004	-0.042317017	-0.0033157615	0.1106270348	0.0763051976	0.0260174481	-0.2084444568	-0.0654328303	0.0151653587	-0.1547161607	-0.0401450643	-0.2135201852	-0.1754329311	-0.1438834565	0.0332509898	-0.0488638548	-0.1501047004	-0.101323068	-0.2304558662	-0.0504410627	0.1542396848	-0.0565329361	-0.2209446137	0.0354058926	0.0811092297	0.0490105402	-0.1279235917	0.0191961584	0.0480289161	-0.0902710834	-0.1607934132	-0.0398386759	0.1004172864	0.2967002589	-0.1749828129	0.2510823691	0.0592665604	-0.1741774302	-0.1400083404	-0.1343031337	0.120190936	0.1196068161	0.1186353847	0.0888194	-0.0366665999999999	0.00788888581636	0.0013444395555599	-0.0991146	-0.0477501	0.00228007205001	0.00982370393316	-0.128923	0.088674	0.007863078276	0.016621139929	-0.00124212	0.00113584	1.2901325056000005e-06	1.5428620944e-06	0.000805716	9.0626e-05	8.213071876000002e-09	6.49178272656e-07	-0.0007982459999999	-0.0006079529999999	6.371966765158403e-07	3.696068502088784e-07	0.0	1.0	0.0	0.0	0.0	0.0
61296.99439962103	165.03528786495008	27236.646240666934	3757321522.427172	99957.36782045718	2040.2554434317133	4162642.274452738	9991475381.594168	58719.723768316384	101.73336572966218	3448005959.42738	10349.677702685203	70483.99328638347	62867.93951344209	1.362711	24.37207	0.249438775	0.133584	-0.0989954842	0.0330243305	-0.1782942993	0.0006693871	0.1657616961	0.0144378455	0.1411720673	0.1528022076	-0.1001398531	-0.2060777795	0.0003911186	-0.0405906086	0.0618845224	0.145665939	0.0865751996	0.1252796097	0.0785401095	0.1086145367	-0.0348346574	0.0513272526	-0.0522281487	-0.0056905548	0.0260100586	-0.0689091807	-0.2086940773	0.0422718516	0.0523312867	0.0873758585	0.0630721405	-0.2315942586	0.0335122183	0.0173082266	-0.0006171779	-0.1141609448	0.1356588413	-0.15482562	-0.0726690906	0.1158775383	0.1974541964	0.0247699829	0.0879652165	0.1657862075	-0.0714173191	-0.0115349008	-0.0542998057	-0.0173237593	0.0179486908	-0.0056207807	0.0614640153	0.0300858864	-0.0277245778	-0.2048916566	-0.1518305287	0.1200039147	0.1188605229	0.1169629329	0.0888401	2.0699999999998497e-05	0.00789256336801	4.2848999999993774e-10	-0.0763319999999999	0.0227826	0.00051904686276	0.0058265742239999	-0.215529	-0.0866059999999999	0.0075005992359999	0.046452749841	0.000155258	0.001397378	1.952665274884e-06	2.4105046564e-08	0.00135166	0.0005459439999999	2.980548511359999e-07	1.8269847556e-06	5.90215e-05	0.0008572674999999	3.483537462249999e-09	7.349075665560785e-07	0.0	0.0	0.0	0.0	0.0	0.0
61403.30563221169	106.31123259066226	11302.07817494589	3770365942.5628	100419.19208140433	461.824260947149	213281.6479993804	10084014138.281977	58584.71482505981	-135.00894325657282	3432168811.1335826	18227.4147592565	70523.32707825334	63610.42782772289	1.338194	23.933586	0.194129475	0.0945217	-0.1260314076	-0.0727232504	-0.0811975383	0.0599631755	0.0769537061	-0.0907998861	0.1527710029	0.0672020806	-0.1045685235	-0.082801535	-0.0895877044	0.0935953935	0.092056889	0.0976677704	-0.0743752122	0.073432186	0.1606963986	0.106241155	-0.0930096197	-0.0503186893	-0.1261318402	-0.0318429402	0.1095383758	-0.0120190188	0.056231468	0.0666150366	0.0969594431	0.0275877339	-0.0405201122	0.1319777275	0.0493691739	0.1456124707	0.0812062651	0.1435621746	0.1628929819	-0.1934322924	0.0293408093	0.083105801	-0.00175455	-0.0730609798	0.0845467351	0.026645749	-0.1776919176	-0.0270625655	0.0387366383	-0.0633096367	-0.1296919978	-0.0411376609	-0.068624751	0.0617588189	-0.0167480534	0.0333176946	0.0056742702	0.1197547036	0.1178678731	0.1147451459	0.117914	0.0290739	0.013903711396	0.00084529166121	-0.0940743	-0.0177423000000001	0.00031478920929	0.00884997392049	-0.134349	0.08118	0.0065901924	0.0180496538009999	0.000761098	0.00060584	3.670421056e-07	5.79270165604e-07	0.00070538	-0.0006462799999999	4.1767783840000004e-07	4.975609444000001e-07	0.000129567	7.05455e-05	1.6787607489e-08	4.9766675702500005e-09	0.0	0.0	0.0	0.0	0.0	0.0
61196.31892465769	-206.98670755400235	42843.497104046095	3744989449.9284167	100488.43886839312	69.24678698879143	4795.117508271053	10097926346.20678	58723.652259644135	138.93743458432436	3448467334.711608	19303.610728873413	70610.44970001283	62816.54104626225	1.387163	24.809381	0.11063605	0.0596155	-0.083441637	0.0355210643	-0.0338327899	0.0111890012	0.120988062	0.0601736544	0.0506565827	0.0406155471	-0.0742822711	-0.08282262	-0.0517061868	-0.0468216107	-0.1060888164	-0.0023109518	0.1377119262	0.0958779987	0.062191476	0.1360345592	0.0081728918	0.0827528768	0.0243125468	0.1624063231	0.034454251	-0.0080978076	0.0906708601	0.0491645683	0.0536352429	-0.0549966029	0.0364931926	0.1715657359	-0.0003219003	-0.0629872514	0.0544590279	0.0305870863	-0.0141853048	-0.1229927111	-0.0123747069	-0.0212479975	0.1797470123	0.0263969651	-0.0690625557	0.0357316141	0.0407744232	0.1023655744	-0.0945913069	0.1175469911	0.0232400977	-0.0223484886	-0.1434931871	-0.1136951105	0.050332568	-0.0383646848	-0.0231370115	0.1194434321	0.1166309242	0.111992364	0.103793	-0.014121	0.0107729868489999	0.000199402641	-0.0939314	0.0001429	2.0420410000000392e-08	0.00882310790596	-0.147738	-0.013389	0.000179265321	0.021826516644	-0.000306439	-0.001067537	1.1396352463689998e-06	9.3904860721e-08	0.000346348	-0.000359032	1.2890397702400001e-07	1.19956937104e-07	0.000362661	0.000233094	1.31523000921e-07	5.4332812836000006e-08	0.0	0.0	0.0	0.0	0.0	0.0
61438.95883404629	242.6399093885993	58874.12562810769	3774745662.611634	100845.26752085744	356.828652464319	127326.68721950176	10169767981.353304	58805.79280053828	82.14054089414276	3458121266.8998394	6747.068458382339	71004.7647065901	63943.218390012255	1.33251	23.831921	0.0781396	0.0383881	-0.1435839264	-0.0663954195	-0.1446886108	0.0222931828	0.0245268084	0.0277803546	0.0900098079	0.0871846239	-0.0177502486	-0.1823086938	-0.0005405917	-0.0305818411	0.1401345323	0.1290862933	0.1718671524	0.023562967	0.0220490379	-0.0649872202	-0.0663401543	-0.056441058	-0.0402491581	-0.0217544534	-0.0713941252	0.0767621652	-0.1746866073	-0.0559184054	-0.0677158497	-0.2544206102	-0.0941639488	-0.0018686695	0.0295125508	-0.1056304876	0.1846309356	-0.0574078518	-0.1104455838	-0.0318183949	-0.087243551	0.1797995224	0.0683328609	-0.0247933384	0.1053992643	0.0192124112	-0.0493127067	0.0384021508	-0.0165856301	0.0824276743	0.0307122743	0.0048334943	-0.0022045501	0.0470992669	-0.1033751492	-0.0257004375	-0.1224357402	0.1190702613	0.1151522399	0.1087174221	0.100844	-0.0029489999999999	0.010169512336	8.696600999999961e-06	-0.0838212	0.0101102	0.0001022161440399	0.00702599356944	-0.158561	-0.010823	0.0001171373289999	0.025141590721	0.000136159	0.000442598	1.95892989604e-07	1.8539273281000003e-08	0.000516637	0.000170289	2.8998343521000006e-08	2.66913789769e-07	0.000834922	0.0004722609999999	6.97094746084e-07	2.23030452121e-07	0.0	0.0	0.0	0.0	0.0	0.0
61395.653744590265	-43.30508945602196	1875.3307727940644	3769426298.7256207	102463.6277488426	1618.360227985162	2619089.8275241856	10498795011.453386	58661.371318032296	-144.42148250598257	3441156484.912062	20857.56460922583	71250.00959918827	63716.33973939185	1.321021	23.62644	0.2396304	0.102411	-0.1277648479	-0.0146130806	0.0574466132	-0.0538551173	-0.0081132978	0.0063728945	0.1058669401	-0.182684333	0.0949389359	0.0220676288	-0.2077557577	-0.01672894	0.1177633698	0.0700508471	-0.0268180481	0.0990784714	0.0425409526	-0.2505156357	-0.0158884649	0.0841614529	-0.0483005136	-0.2432718413	-0.06443055	0.0267042252	-0.0174962794	-0.0178124564	-0.0311195323	0.087710772	-0.1091241961	0.0596507584	-0.0313954656	0.0220924925	-0.0453815696	0.016232444	-0.0040074502	0.0798858092	0.1834164352	0.0067076762	-0.0004228458	0.2053538547	0.0436910046	-0.0379454517	-0.2177235975	0.0534866692	-0.0322990153	-0.0013638964	0.0253372365	0.0596945458	0.0343810138	0.22128018	-0.0404449059	0.0222248146	-0.1132183069	0.1186353847	0.1134348849	0.1049355893	0.053307	-0.047537	0.002841636249	0.002259766369	-0.0744424	0.0093787999999999	8.796188943999986e-05	0.00554167091776	-0.115057	0.043504	0.001892598016	0.013238113249	0.00144901	0.0013128509999999	1.7235777482009995e-06	2.0996299801e-06	0.00108499	0.000568353	3.230251326090001e-07	1.1772033001e-06	0.00173793	0.000903008	3.0204006849e-06	8.154234480639999e-07	0.0	0.0	0.0	0.0	0.0	0.0
61253.489171709785	-142.16457288047968	20210.765782289214	3751989935.708768	100772.734706549	-1690.8930422935955	2859119.280476891	10155144060.236506	58642.66717441686	-18.70414361543226	3438962413.329429	349.84498838671533	70790.71648004363	62928.39488357843	1.279516	22.884127	0.15172435	0.0696366	-0.097122806	-0.0700926031	-0.1316327043	-0.0323644371	-0.0281976379	0.0329472383	-0.0167226822	0.0842659738	0.026945643	-0.0297388681	0.053543635	0.0496776919	-0.026832924	0.1451520919	0.1203125831	0.09935306	-0.075132042	0.0903864617	-0.0750317692	-0.1012034498	0.026935775	0.0585412754	-0.0486685519	0.1516734523	-0.0986108204	-0.1081245244	-0.1196970821	0.0440004767	0.1225997946	0.0472661527	0.0777600991	0.2240647857	-0.0248131234	-0.004575818	0.0163524962	-0.0775691517	-0.1107929129	0.1332214754	0.0018333168	0.0411047492	0.0216623925	0.0715263616	0.0539854376	0.1040814772	0.0975379384	0.1929358522	0.0652474727	-0.0521086181	-0.1071440651	0.0984943516	-0.0067287843	0.0693904398	-0.0797239443	0.1181390277	0.1114824189	0.1006644984	0.0490035	-0.0043035	0.00240134301225	1.852011225000001e-05	-0.0519834	0.022459	0.000504406681	0.0027022738755599	-0.144508	-0.0294509999999999	0.0008673614009999	0.020882562064	0.000440726	-0.001008284	1.016636624656e-06	1.94239407076e-07	0.000875097	-0.000209893	4.405507144900002e-08	7.65794759409e-07	0.00104589	-0.0006920399999999	1.0938858921000002e-06	4.789193615999998e-07	0.0	0.0	0.0	0.0	0.0	0.0
61289.598571218914	36.10939950912871	1303.8887329098643	3756414893.02116	102368.54108796296	1595.8063814139605	2546598.006961519	10479318204.47796	58608.62684098385	-34.040333433011256	3434971140.185693	1158.7443002305838	71122.86633125322	63939.938284840304	1.367295	24.454046	0.1057995999999999	0.0434076	-0.1360779151	0.0298124915	0.1164832048	-0.0125600429	-0.0213026759	0.0423373019	0.0579557698	-0.1476003954	0.0416787974	-0.0606377725	-0.1218002363	0.0319735613	0.0247811303	0.0651560571	-0.0019004001	-0.0144457543	0.0651036692	-0.118621965	-0.0343940828	0.1143524027	-0.1662789755	0.1193091903	-0.0281871766	-0.1157840602	0.0110332423	0.0343172485	0.1971022744	-0.046669327	-0.033998337	0.0373014312	-0.0218403617	-0.0982636382	-0.0134346389	0.1008637524	0.0536063297	0.0419712847	0.1747617465	0.0043952155	0.0445861992	0.1310963321	0.0811606103	0.0244983545	-0.077638896	0.0526097798	-0.2118354087	0.0359152704	-0.0434937308	-0.0552275454	-0.0963300624	-0.1133096462	-0.0016951035	-0.0097162572	-0.0408574625	0.1175814474	0.1092988885	0.0959240631	0.0361298	-0.0128737	0.0013053624480399	0.00016573215169	-0.0776344999999999	-0.0256510999999999	0.0006579789312099	0.0060271155902499	-0.131529	0.0129789999999999	0.0001684544409999	0.017299877841	0.000919979	0.000479253	2.2968343800900002e-07	8.463613604410001e-07	0.00109271	0.0002176129999999	4.7355417768999984e-08	1.1940151441e-06	0.00143494	0.0003890499999999	2.0590528036e-06	1.5135990249999996e-07	0.0	0.0	0.0	0.0	0.0	0.0
