global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
61453.05702044486	n/a	n/a	3776478217.158047	105775.00688522772	n/a	n/a	11188352081.569971	58688.1270251075	n/a	3444296253.7151527	n/a	72805.81063271555	64506.82588343178	n/a	n/a	n/a	n/a	-0.0531879641	0.2945465373	0.1674853575	-0.5433733276	0.0497404657	-0.2723577973	0.1464179117	0.0878014192	-0.3289370602	-0.1451264898	0.2614153966	-0.319159373	0.2804197676	-0.3010198053	-0.059396048	0.191400237	-0.6101460722	0.244947031	-0.1164714949	-0.0207355864	0.2139461744	-0.1098925727	0.1661778941	-0.0753125135	0.0968875997	-0.0732886741	0.0356046316	-0.1440337156	0.0385798496	-0.0223713581	-0.0605059435	0.0556687311	-0.0878686044	-0.0566859544	-0.0230594763	0.039214818	-0.0298399693	0.1078757643	-0.0382053738	0.0144894167	-0.006540846	0.1377718123	-0.0353071684	0.0350110008	-0.1193842708	0.2825738419	-0.7356881408	0.004873456	-0.1703885776	0.2915101878	-0.0136499822	0.0741892351	-0.1972632587	0.2197372269	-0.0277704339	0.0492477935	-0.0709733361	0.0001315922	-0.1236589474	0.0866112921	-0.0856966444	0.0186028163	-0.013397094	0.0652548617	-0.0057811461	0.002361204	0.0290354008	-0.0419402112	0.0427617074	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.162662	n/a	0.026458926244	n/a	-0.467259	n/a	n/a	0.2183309730809999	-0.294723	n/a	n/a	0.086861646729	-0.0364813	n/a	n/a	0.00133088524969	0.00312889	n/a	n/a	9.7899526321e-06	-0.00293291	n/a	8.6019610681e-06	n/a	0.0	0.0	0.0	0.0
61604.33347762939	151.27645718453277	22884.56649830378	3795093903.2229695	104316.73483093454	-1458.2720542931784	2126557.3843324464	10881981165.787512	59366.85657248157	678.7295473740742	3524423659.2975984	460673.7984786156	72461.82779274657	64293.50644388339	2.916329	52.353394	1.9818637	1.33291	-0.0906235708	0.0767494857	0.1158604541	-0.2421457216	-0.0115822932	-0.0272123816	0.0842056388	-0.0824027558	0.1187127396	0.1202750126	0.0090839447	-0.1313293424	0.0316047563	0.1527608773	-0.0016872853	0.0923227884	-0.2396971387	-0.0116249393	0.1614400247	-0.1414388175	0.0697068846	0.1257664189	0.1674600962	-0.0719730928	-0.1313899471	-0.1480145259	-0.0047329927	0.0154009389	0.103571018	-0.106892937	0.10687876	0.0266558423	0.1789988962	0.128722571	-0.1036349895	0.085320133	0.0534219097	-0.1512172636	0.0242420925	-0.0206484396	-0.2186284904	-0.1824220805	0.0426579509	-0.0268034253	-0.0840498071	-0.1188705357	-0.2011142867	0.0373938693	-0.30442012	0.0753086972	-0.024275862	0.0472899851	0.3560636201	-0.1109861908	0.3069452719	-0.0777590495	0.2081469864	-0.0114904783	0.2121424116	-0.2289109145	-0.0567079262	0.0689894028	0.0427234396	-0.0618592236	0.1549609304	-0.097891935	-0.0391356636	0.0092938576	-0.0520371983	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.110369	0.052293	0.0121813161609999	0.002734557849	-0.121639	0.34562	0.1194531843999999	0.014796046321	-0.0868836999999999	0.2078393000000001	0.04319717462449	0.0075487773256899	-0.0119275	0.0245538	0.00060288909444	0.00014226525625	0.0007265019999999	-0.0024023880000001	5.77146810254448e-06	5.278051560038547e-07	-0.00236687	0.0005660399999999	5.6020735969e-06	3.204012815999999e-07	1.0	0.0	0.0	0.0
61726.194483723295	121.86100609390267	14850.104806218187	3810123085.442432	105103.82275544656	787.0879245120159	619507.4009126328	11046813557.808325	59249.97452779484	-116.88204468673212	3510559481.5443373	13661.412370151244	72220.07717469461	62416.5742730564	2.68386	48.180138	0.794607895	0.56097	0.0770833997	0.0640011331	0.0013548015	0.0321059361	-0.1129062495	0.1134512472	-0.1548781865	0.0567455619	0.1147900693	-0.0708260999	-0.1932301714	0.1969735397	-0.1047392292	0.0351877162	0.1092809523	0.0615219303	0.0009569914	-0.0457584674	-0.1923868126	-0.1378316099	-0.1802375813	0.0374705465	0.0127322863	0.0925632489	-0.147349103	-0.0638470949	0.0873895329	-0.0500257435	-0.0545823507	0.0753127656	0.0771644839	-0.0526164931	-0.0957711268	0.0726141467	-0.0212571881	-0.0329295658	-0.09385174	0.1346747039	0.0709237454	0.0318763929	-0.1063101451	0.0151362759	0.1506600059	-0.0503771288	0.1237356048	-0.086210265	0.0800457521	-0.1801091319	-0.1325449053	-0.0189690421	-0.0368917551	-0.0849488452	0.0644580114	0.053245031	0.1456599146	0.1311073404	0.1007967859	-0.3122262868	-0.3007430037	-0.0130456953	0.1422481391	-0.0049117318	-0.0771338291	-0.0419940297	-0.0971591538	-0.1522109666	0.1666719047	0.0046430488	0.0422197134	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0919355	0.0184334999999999	0.00845213616025	0.0003397939222499	-0.026473	0.095166	0.009056567556	0.000700819729	-0.0296561	0.0572275999999998	0.0032749982017599	0.00087948426721	-0.0013303	0.0105972	0.00011230064784	1.76969809e-06	5.18961e-05	-0.0006746058999999	4.550931203146751e-07	2.69320519521e-09	-0.00116306	0.00120381	1.3527085636e-06	1.4491585161000002e-06	0.0	1.0	0.0	0.0
61540.41719523698	-185.77728848631523	34513.200917327595	3787222948.5638194	104486.89933704652	-616.9234184000379	380594.5041703882	10917512133.070091	59312.4070658016	62.432538006760296	3517961631.939352	3897.8218019655687	72244.72669984488	64140.43381335747	1.766155	31.705681	0.153827745	0.0679155	-0.059950476	0.0421442729	0.0177070629	-0.0308626443	0.0863823051	0.1242142842	-0.0927689372	0.0203581228	0.1243757447	0.0770702367	0.1048878098	-0.059283051	-0.1579750061	0.0457641371	0.0843737273	0.0778960268	0.0052022628	0.0057191092	-0.0368438466	0.0638135377	0.1113322409	0.1488112755	0.0465374025	0.0690812754	-0.0941147902	-0.0500079925	-0.0079840363	-0.0197594338	0.0836641702	0.0815623297	-0.0951943513	-0.0616515027	0.1445868378	-0.0371431781	-0.0119814586	-0.0999636587	-0.0769093493	-0.0181131837	0.0194020576	-0.1314366893	0.0632719229	-0.0947383204	0.0610567557	0.0814968727	0.0280284918	-0.0492018238	0.0340535967	0.0440102257	-0.0954447449	0.1280315811	-0.0503993619	0.0286687695	0.1130503961	-0.1522282757	-0.0668631083	-0.0200837054	0.1372160049	0.1541502581	0.2004039141	0.057751244	0.0644712243	-0.0250195312	-0.0623507301	-0.0973403858	0.0274089033	0.0372128112	-0.0882753025	-0.1569592971	0.0026096602	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0820872	0.0098483	0.00673830840384	9.698901289000008e-05	-0.0639831	-0.0375101	0.00140700760201	0.00409383708561	-0.0649732	-0.0353170999999999	0.0012472975524099	0.0042215167182399	-0.00202776	-0.00069746	4.864504516e-07	4.1118106176e-06	0.000381275	0.0003293789	1.0849045976521e-07	1.45370625625e-07	-0.0007668539999999	0.0003962060000001	5.880650573158466e-07	1.569791944360793e-07	0.0	0.0	1.0	0.0
61674.83416378176	134.41696854477777	18067.921432767776	3803785169.1299815	105169.11308408911	682.2137470425951	465415.5966538979	11060542346.893925	59273.53196022727	-38.87510557432688	3513351591.040084	1511.2738334150608	72143.0416215583	63439.20644412157	1.329395	23.865042	0.14101795	0.0886441	-0.0432722986	0.0694449156	0.0873374461	0.0868430485	-0.0953409402	0.1101385097	-0.0793589448	0.0506059166	0.0952817082	-0.0736924115	-0.0323394435	-0.0792076675	0.0552812773	0.0555337763	0.048673777	0.1174684259	0.069301623	0.1277252891	-0.0164071337	0.0432636988	-0.0680783408	0.1079617017	-0.0171116548	0.025923439	-0.0194873559	0.0841542692	0.0012578297	0.0269112931	0.0493463786	0.0011530626	-0.0062810939	0.0463768709	-0.0396367108	-0.0952948509	-0.0855360422	0.0074534813	-0.0252549292	-0.0341593046	0.0375313877	-0.1150703625	-0.0127621552	0.0178847755	-0.0233064994	0.0501471084	0.1247538173	-0.0563103725	0.0020426858	0.0435411186	0.0041257233	0.0361256631	0.0581289281	0.0159229932	-0.0219448063	0.0475492357	-0.0295726779	-0.0901835851	0.1336608888	0.0420768605	0.076685493	0.2368363347	0.0895383717	-0.0692621042	0.0658331922	-0.0287320346	-0.0137965582	0.1549636625	-0.08411647	-0.0142232339	0.1936095657	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0486901	0.0333971	0.00237072583801	0.0011153662884099	0.0161085	0.0800916	0.00641466439056	0.00025948377225	-0.0777611	-0.0127879	0.00016353038641	0.00604678867321	-0.00208037	-5.260999999999981e-05	2.76781209999998e-09	4.327939336899999e-06	0.000381275	0.0	0.0	1.45370625625e-07	-0.000524637	0.0002422169999999	2.75243981769e-07	5.866907508895157e-08	0.0	0.0	0.0	0.0
61590.57160185196	-84.26256192979781	7100.179342973011	3793398510.242853	104682.70307262914	-486.4100114599714	236594.69924848957	10958468322.59224	59177.43725046069	-96.09470976658486	3501969079.5322123	9234.19324512418	72177.24723391449	64239.24409822789	1.288971	23.13937	0.1044737	0.0536058	-0.0609578246	0.0450157618	-0.0840617321	-0.0274111351	-0.035180996	0.0922387073	-0.0361976395	0.0194267655	0.132153129	0.0469422555	-0.0268701068	0.1123428645	-0.0260861966	0.0446950286	0.0041740811	0.0299949215	0.0247464906	0.0317038868	-0.0109424582	-0.047681955	-0.0754875732	0.0472284044	0.0068099218	-0.208363761	-0.089518103	0.0612947555	0.0391645899	0.0049375334	-0.042305716	0.1213113937	-0.0217248748	-0.0129043318	-0.0182557309	0.0459359137	0.0685209536	-0.0208157073	-0.0683632507	0.0001191186	-0.0230254662	0.103490364	-0.0262614163	0.0893874044	0.0011814973	0.1215478274	0.0736404199	-0.0567515772	0.0703111997	-0.0562446012	-0.1376888196	0.0241051202	-0.0171764414	-0.0052223643	0.0421209453	0.0516490437	0.1306209442	-0.0563294949	0.0857753383	-0.1724581147	-0.0588382263	-0.0930362772	-0.0165221135	0.0922693553	-0.0730075729	0.0478473139	-0.0671321497	-0.0419554508	-0.0324772473	0.0046553126	-0.105573309	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0287407	0.0199494	0.00082602783649	0.0003979785603599	0.0187222	0.0026137	6.831427690000001e-06	0.00035052077284	-0.0649756	0.0127855	0.00016346901025	0.0042218285953599	-0.00158255	0.0004978199999999	2.4782475239999975e-07	2.5044645025000003e-06	0.00122834	0.000847065	7.175191142250002e-07	1.5088191556000002e-06	-0.00048702	3.761699999999999e-05	2.3718848040000002e-07	1.415038688999999e-09	0.0	0.0	0.0	0.0
61583.24903387408	-7.322567977877043	53.62000179063028	3792496561.568153	106090.45371956327	1407.7506469341315	1981761.8839434655	11255184370.422796	59156.93884367322	-20.49840678746841	3499543413.354093	420.18468082453103	72682.21165149141	63991.16638862424	1.263849	22.688379	0.12462617	0.0704132	-0.0482093653	-0.0962673562	-0.0038179774	-0.0083069696	0.0513288277	-0.0356681962	-0.1188977318	-0.1123550819	-0.0554897511	-0.0674458958	0.1219122005	0.0730957296	0.012711992	0.0156618168	0.0270566145	-0.0309921073	0.0345499478	-0.0253085875	-0.0257151201	-0.0459488312	-0.054482833	0.1303413486	0.0899179409	-0.1189621119	0.1108271561	-0.0121812184	-0.057213264	-0.0835997974	-0.0338975089	0.1599944222	-0.0634971053	0.006851044	-0.0891249334	0.0314675989	0.0438366653	-0.0090215751	-0.0294721598	-0.0084811191	0.0041538318	0.1429556746	-0.0360952091	-0.1101608483	0.0058825026	-0.0808546388	-0.1201548954	-0.063267943	0.0400960731	-0.0297838876	0.0541274505	-0.0064778177	-0.1332757601	0.0334007936	-0.0571812733	-0.0301524395	0.0711528087	0.0973537942	0.1159691598	0.0657829063	-0.026618966	0.0638214447	-0.0322631875	-0.0545795568	0.1373970977	-0.0053218834	0.0369778681	0.1804890741	0.0297572929	0.0902004573	-0.09352123	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0347302	-0.0059895	0.00120618679204	3.587411025000002e-05	0.00568278	-0.01303942	0.0001700264739364	3.22939885284e-05	-0.0649245	5.109999999999837e-05	2.611209999999833e-09	0.0042151907002499	-0.000554421	0.001028129	1.057049240641e-06	3.0738264524100004e-07	0.00143191	0.0002035699999999	4.1440744899999974e-08	2.0503662481e-06	0.000392204	0.000879224	1.53823977616e-07	7.730348421760001e-07	0.0	0.0	0.0	0.0
61384.39566038489	-198.85337348918983	39542.664148031225	3768044030.59068	104901.40738675572	-1189.0463328075566	1413831.181563099	11004305271.722086	59220.48660165848	63.54775798525952	3507066033.337211	4038.317544953115	72187.63354365951	62602.89412776296	1.251208	22.461454	0.07019233	0.0378699	-0.0020704661	-0.0386360572	0.0412520673	0.101003734	-0.0908268197	-0.0212167599	-0.1033273902	-0.022717993	0.0452348891	0.0018497742	-0.1278364351	-0.1494408222	-0.0191210585	0.0415623192	-0.0219514194	0.0429590506	0.0436458271	-0.0256278812	0.0596743668	-0.0541618162	-0.0333204068	0.0457419625	-0.1454242295	0.0203037565	0.0485302651	0.0541829267	0.0036596094	-0.1381703052	-0.0476478941	-0.0025565274	-0.0482069591	-0.0215592195	0.0204815072	-0.0967383949	0.0726439735	0.0155587916	0.0309265818	-0.0092430214	-0.0458201918	0.0778282478	0.0607775022	0.0453011817	-0.0072691247	0.1476215772	0.0330813286	-0.0562037312	0.0216373501	0.0200644234	0.0629300856	-0.0407220267	0.064151221	0.0500796022	0.0677620016	0.0526098403	-0.053964514	-0.1085769828	0.0179821735	-0.0355178696	-0.0339982618	-0.0281802176	0.0326205283	-0.0799582268	0.0208979463	0.0691339196	0.1004238261	0.0402114967	-0.1039306568	0.0804513064	0.0641960003	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00886079	0.02586941	7.851359942410001e-05	0.0006692263737481	0.0161576	0.01047482	0.0001097218540324	0.00026106803776	-0.0648851	3.9399999999995e-05	1.5523599999996054e-09	0.00421007620201	-0.00101987	-0.0004654489999999	2.1664277160099998e-07	1.0401348169e-06	0.00132425	-0.00010766	1.1590675600000022e-08	1.7536380624999998e-06	0.000495269	0.000103065	2.45291382361e-07	1.0622394225e-08	0.0	0.0	0.0	0.0
61354.22111770659	-30.174542678301805	910.503025844657	3764340448.9604335	104793.76120736396	-107.64617939175514	11587.69993764193	10981732387.98602	59020.854998464376	-199.63160319410235	3483461324.7497573	39852.77699384754	72178.04082071646	62877.33592773438	1.09052	19.576809	0.1004196899999999	0.0497552	0.0071740497	-0.0637325975	0.0130402578	0.0508850384	-0.0402189275	-0.0148516655	-0.0586096747	-0.0207704303	0.0366466891	0.0165085301	-0.1024399767	0.0668176362	0.0197292309	-0.068979049	-0.032526085	-0.0526485907	-0.0152013457	-0.0605125987	-0.0890368817	-0.0858599243	-0.0295182998	-0.0387101928	-0.0175876415	-0.1328676047	0.034003166	0.1033153336	0.0128645452	-0.0333301545	0.0360318676	0.0100263429	0.143287387	0.1041561882	0.064456631	0.1548172083	0.0017048829	0.0333930853	0.0512602803	-0.0298830802	-0.0223086165	0.0852987989	0.0484348536	-0.0600222362	-0.0758803095	0.0337020422	0.0127806067	-0.0068211036	0.0412588968	-0.0845180203	0.0450516542	-0.0409626155	-0.0498634266	0.0470131213	0.0023915804	0.1353046327	0.0777530636	-0.0459028662	-0.1811634714	0.0446212681	-0.0008444228	-0.0091587804	-0.0077080961	0.0365877661	-0.0013063441	-0.064619386	0.0522039932	0.0522692879	-0.082887856	0.1987012007	-0.0227664348	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.002653	0.01151379	7.038409e-06	0.000132567360164	0.0256155	0.0094578999999999	8.945187240999996e-05	0.0006561538402499	-0.0648911	-5.999999999992123e-06	3.5999999999905474e-11	0.0042108548592099	-0.00134997	-0.0003301	1.0896601000000005e-07	1.8224190009e-06	0.000699203	-0.0006250469999999	3.906837522089999e-07	4.88884835209e-07	-0.000138424	-0.000633693	1.9161203776e-08	4.015668182490001e-07	0.0	0.0	0.0	0.0
61415.5567563831	61.3356386765081	3762.060571855156	3771870611.6965137	105060.28706008478	266.5258527208207	71036.03016856061	11037663917.147415	59094.33805858415	73.48306011977547	3492140790.582227	5399.760124566536	72314.44904403923	62410.96639886624	1.146728	20.585836	0.15176297	0.0691758	0.0780871461	0.0043532122	-0.0282067462	0.0052825767	0.0910571126	-0.0454531989	-0.1511145856	0.0030256844	-0.0701447053	-0.0107326716	-0.007983465	0.0108946511	-0.2330954629	-0.0508957526	0.0276084382	-0.061534652	0.0258400706	0.0216406688	0.0125732559	-0.0820671201	0.039592269	0.0792213372	0.129021538	0.0784540502	-0.0344135443	0.0810986299	-0.0594473058	0.019400467	-0.0584137969	0.1077089832	-0.0118258573	0.0316844517	0.0843845559	-0.0442520241	-0.1180327405	0.0064804611	0.0692408653	-0.0324044356	-0.0065185775	0.0102447917	0.1219770612	-0.0197951607	-0.0699518038	0.0034829465	0.033486555	-0.0460551712	-0.0041542533	0.0073601347	0.0740367241	-0.0745797522	-0.1903481144	-0.1646216091	0.0302118575	0.0751654313	-0.0172460635	0.03627887	-0.037994552	0.0184764289	0.0309043352	0.0497709225	-0.1421594492	-0.0810984111	0.0257896406	-0.1042292599	0.0843850892	0.0404665234	0.0184363382	-0.0942796931	0.0899357735	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00560527	-0.00825827	3.14190517729e-05	6.819902339289999e-05	-0.0116269	-0.0372424	0.00138699635776	0.00013518480361	-0.0141563	0.0507348	0.0025740199310399	0.00020040082969	-0.000719637	0.000630333	3.973196908890001e-07	5.17877411769e-07	0.000218986	-0.000480217	2.30608367089e-07	4.7954868196e-08	-0.000138424	0.0	1.9161203776e-08	0.0	0.0	0.0	0.0	0.0
