global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
62211.6165945352	n/a	n/a	3870285239.305447	107591.00641417572	n/a	n/a	11575824661.2152	58997.3917663728	n/a	3480692235.234873	n/a	73743.6903794305	66163.34706799532	n/a	n/a	n/a	n/a	-0.2501787019	0.1031541707	-0.0540463327	0.130190528	0.0332509897	-0.1176539823	-0.2885222652	0.0053095463	-0.2674260944	-0.0133740651	0.3956999988	-0.0020199825	0.275337735	0.0088609065	-0.1229610828	0.0257354958	-0.0372985673	0.1916266374	-0.0840077883	0.2151782865	-0.1651152456	0.0117909414	-0.1467975175	0.3231339155	-0.0284007466	0.0047610621	-0.0802974957	0.0070711733	0.0140179359	-0.0852408344	0.0821289723	-0.1158224764	-0.1164489115	0.018101794	-0.0340482635	0.0251482421	-0.0284087868	0.1215072795	-0.1523045903	0.0462008086	-0.143546634	-0.1324437962	0.1475915096	0.2197661943	-0.4418198337	0.0013280219	-0.338353744	0.0658590789	-0.370881288	0.002127367	-0.2856327974	0.0685829052	-0.2485574535	0.2154773209	-0.040660368	0.2356873823	-0.0169747997	0.1031766846	-0.0130940966	0.012065173	-0.0152691295	0.0986802243	-0.0078967221	-0.0040607115	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.172785	n/a	0.0298546562249999	n/a	-0.292761	n/a	n/a	0.085709003121	-0.0913333	n/a	n/a	0.00834177168889	-0.00594673	n/a	n/a	3.53635976929e-05	0.00121538	n/a	n/a	1.4771485444000002e-06	-0.000402349	n/a	1.61884717801e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62792.219380264825	580.6027857296285	337099.59479700495	3942862814.6993055	108543.75633491848	952.7499207427608	907732.4114753372	11781747039.294155	59153.95838909005	156.5666227172478	3499190793.0981965	24513.107349085018	74142.86189770434	67117.05213895376	2.550384	44.733307	0.35049815	0.18225	-0.1118430153	0.015958581	-0.0306938394	-0.0163314394	0.130891599	0.0348918503	0.0007801976	0.0463183422	-0.2282322955	-0.0615423878	0.0292069856	-0.0749077212	0.0819077027	0.1607733308	-0.2130657364	-0.1135342018	0.1230977211	0.0531020674	-0.0537424199	-0.027257277	0.0016605369	0.0546742395	0.1129975411	0.0378470705	0.1176588063	0.0075845367	-0.02708364	-0.0105866386	-0.1815202466	0.0334102224	0.0558158682	0.1002812121	-0.0472563338	-0.0185405607	0.1251581722	-0.0587448149	0.1236072627	-0.0132501362	0.0130468595	-0.0674848506	-0.0073645544	0.0151162788	0.0152447729	0.1622195104	0.0077114899	-0.0784945605	-0.0812398395	-0.1226841481	0.1580009738	0.1550801669	0.3873888866	-0.0217129704	-0.1367938465	0.0248081728	0.0999818484	-0.1619414514	-0.1654171633	0.2412886573	-0.0220913941	0.0081554841	0.1709834941	-0.0205382265	0.0334759133	-0.0975103352	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.173596	0.000811	0.030135571216	6.5772100000001e-07	-0.224831	0.0679299999999999	0.0046144848999999	0.050548978561	0.0422992	0.1336325	0.01785764505625	0.00178922232064	-0.00611961	-0.00017288	2.9887494400000086e-08	3.74496265521e-05	0.000143358	-0.001072022	1.1492311684840005e-06	2.0551516164e-08	-0.00211994	-0.0017175909999999	4.494145603599999e-06	2.950118843281e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62807.58805494169	15.36867467686534	236.19616132332197	3944793117.279254	108798.30113224636	254.5447973278788	64793.05384669088	11837070329.26296	59233.14075291247	79.18236382242321	3508564963.45434	6269.846740506597	74148.0859217331	67412.72886200847	1.562092	27.398827	0.2152629	0.121179	-0.0768480844	-0.1178150614	0.0324569184	0.047450819	0.00953527	-0.0985788782	0.0924257934	0.0704169408	-0.0811565464	-0.0551539517	-0.0500669606	-0.1244972273	-0.0205297282	0.1031450282	-0.0236939803	0.0028791635	0.0935501996	-0.0288680248	0.0287446925	-0.0297161786	0.0588995911	0.0133225164	0.1312564911	0.0211293617	0.0119715931	-0.1446727257	-0.1054532097	0.0756588276	-0.0921468885	0.0217324656	-0.0178487395	-0.0059391233	-0.1093005977	-0.0251606507	-0.0645004861	0.0233908875	0.0186849609	-0.0250374406	0.1771233315	0.0082734998	0.1141160466	0.0156231852	-0.1217146352	0.1600729226	0.0251084172	-0.0125906076	0.0244368893	-0.06985021	-0.019733448	0.0136349011	0.1405583712	0.0103517374	0.1677035074	-0.1403364644	-0.0010098156	0.0005380508	-0.1067899414	0.1373123524	0.0828646027	-0.0553781306	-0.0500448743	0.0450235722	0.0606378947	-0.09355967	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.149657	-0.0239389999999999	0.022397217649	0.0005730757209999	-0.164981	0.05985	0.0035820225	0.0272187303609999	0.142764	0.1004647999999999	0.01009317603904	0.020381559696	-0.00556795	0.0005516599999999	3.043287555999998e-07	3.1002067202500006e-05	0.00021188	6.8522e-05	4.695264484000001e-09	4.4893134400000013e-08	-0.00211994	0.0	4.494145603599999e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62504.65995298809	-302.92810195359925	91765.43495321022	3906832515.838673	107977.46723845108	-820.8338937952794	673768.2812031201	11659133431.230776	59133.89323244648	-99.24752046599316	3496817328.82638	9850.07031864773	74186.2586382915	67434.31707990613	1.366658	23.970949	0.18862555	0.105526	-0.1157974311	-0.0037333145	0.065780468	-0.08947233	-0.0781073155	-0.082116894	-0.0409038193	-0.0089056828	0.0347210141	-0.0911584659	-0.0189266	-0.0847600722	-0.0752845035	-0.0004541968	-0.1242833408	-0.0300850608	0.0573671613	-0.1397696567	-0.0909968818	-0.0323829222	-0.0953587212	-0.0489285193	-0.0138355618	-0.0378794862	-0.0426365996	0.0354093922	0.0953204606	-0.0103912926	0.0081898731	-0.1553700112	-0.0195176495	-0.0763399589	0.0354693622	0.0817290393	-0.0114744775	0.1310160566	0.0236072987	0.0715263302	-0.0425275943	-0.0238188323	0.1107015438	-0.0753990442	-0.0634438488	0.032551608	0.0809630463	-0.1393809834	-0.0145917955	0.055404163	-0.0108724756	0.0536118929	0.0765199154	0.0740135276	0.0343684838	-0.1129108407	0.1453043463	0.1473386026	-0.0254202331	-0.0777339588	-0.0884515032	-0.1652232224	-0.0437144483	0.0683390193	0.196221409	-0.0040012389	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.153536	0.0038789999999999	0.023573303296	1.504664099999995e-05	-0.0773931999999999	0.0875878	0.00767162270884	0.0059897074062399	0.129354	-0.01341	0.0001798281	0.016732457316	-0.0047306	0.00083735	7.01155022500001e-07	2.237857636e-05	0.000501825	0.000289945	8.4068103025e-08	2.51828330625e-07	-0.00266762	-0.00054768	7.116196464399999e-06	2.999533824000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62237.676284137575	-266.9836688505165	71280.27943288228	3873528349.2491007	107893.12108242752	-84.34615602355916	7114.274035950585	11640925576.907366	59041.893832651134	-91.99939979534248	3485945227.346048	8463.88956270326	74323.92213121217	67120.0505705533	1.323711	23.217669	0.1279677	0.0672965	-0.0717427653	-0.0204761489	-0.0588226019	-0.0119122118	-0.1441714082	-0.1328786705	-0.0522775237	-0.1209911262	0.0070795558	-0.0197692236	-0.0344086566	-0.0413494275	-0.0412564508	-0.1186664165	-0.1420542436	-0.0060601239	-0.0339382951	0.0167772988	-0.0830266785	-0.0455224216	-0.0316784943	-0.0689060047	-0.1554373601	-0.0541024914	0.0074670616	0.1216463628	0.1325718341	0.1694010367	0.0002193716	0.0380992172	-0.0877442195	0.0969781397	-0.0255683383	0.0039596878	0.0614841632	-0.0114790357	-0.0667251959	0.0019957217	-0.0866031278	0.007779498	-0.0576799689	-0.1222764369	-0.0973572716	-0.0276233608	-0.0664751752	-0.0420387612	-0.0526887963	0.012230271	0.0013820775	-0.0340574074	0.1020197626	0.039430419	0.0843198364	0.0035626052	0.1348731211	0.0875346544	0.1553675992	-0.0947101221	-0.1282859193	-0.1704906583	-0.0226020407	0.0645664699	-0.1065586354	-0.0162446581	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.175172	0.0216359999999999	0.030685229584	0.0004681164959999	-0.0433705	0.0340226999999999	0.0011575441152899	0.00188100027025	0.173152	0.043798	0.001918264804	0.029981615104	-0.00530082	-0.00057022	3.251508484000007e-07	2.8098692672400003e-05	0.000501825	0.0	0.0	2.51828330625e-07	-0.00266762	0.0	7.116196464399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62163.89640448295	-73.77987965462671	5443.4706418512005	3864350016.187288	107870.3024513134	-22.818631114118038	520.6899259221956	11636002150.93783	58840.29223079345	-201.60160185768476	3462179989.805172	40643.20587158443	73811.44452218403	64976.47493127274	1.487722	26.094395	0.2229382	0.11848	0.0657665521	0.0282133526	-0.0317969126	0.0369350477	-0.0079027786	0.0302299149	0.0604968207	-0.149583999	-0.112084451	0.0321322456	-0.0753745061	0.0978034967	0.0070440673	-0.0283834093	-0.0724543221	-0.014060537	-0.0329281551	-0.0315595803	0.1141261009	0.1429000357	0.1379247449	0.034120189	-0.0145647386	0.0412646501	0.0136237095	-0.0343176277	0.0101107783	-0.0142845591	0.1488829309	0.1088620795	0.0374533279	-0.0493861701	0.0460427832	-0.0475489515	-0.1417960029	-0.0414543132	0.0242143161	-0.050444301	0.0401708688	-0.0647244894	0.0243097685	0.0396734019	-0.0222494751	-0.0447179324	-0.0837310078	-0.1367544466	0.0479391999	-0.1270029425	0.0534006987	-0.0344273322	0.1082846382	0.0414718801	-0.0519485082	0.0787292829	-0.0925098635	0.0011619291	-0.0565567762	-0.0995619983	0.0116874451	0.0618692395	0.0267397147	-0.1040166961	0.0003215144	0.1529606659	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.159748	-0.0154239999999999	0.025519423504	0.0002378997759999	-0.0330708	0.0102997	0.00010608382009	0.00109367781264	0.270949	0.097797	0.009564253209	0.073413360601	-0.00434708	0.00095374	9.096199876000012e-07	1.88971045264e-05	0.000501825	0.0	0.0	2.51828330625e-07	-0.00163301	0.0010346099999999	2.6667216601000003e-06	1.0704178520999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62263.423384815294	99.52698033234628	9905.619814075244	3876733891.596764	107821.36566462864	-48.93678668476059	2394.809091029761	11625446893.78556	59010.223404045966	169.9311732525166	3482206466.195414	28876.603642976814	73998.26510272137	65690.10207801416	1.295318	22.719667	0.2338196399999999	0.126428	-0.0112619434	0.0511317478	-0.0373534613	0.011851001	0.0555296276	0.0273572894	-0.1260969272	0.0345765236	0.0056160287	0.0583119022	0.048633427	-0.0023136657	0.0603712302	9.28299e-05	0.0717999346	-0.0667146901	0.0409043032	0.06380887	-0.0424042791	-0.1129839179	0.083830765	0.0645399735	-0.1643538033	0.01025183	0.0685416597	-0.0296001793	0.0300928838	-0.0135806669	0.0685293024	0.0347341819	0.1374212454	0.027952936	0.013220011	0.0155680431	-0.0723367617	0.0043803561	0.0792237421	0.0303691588	-0.121427827	-0.030165356	-0.0521897124	-0.0100903767	0.0993986349	-0.0179607005	-0.0165529254	0.0762468774	-0.0475105958	0.0310042895	0.0271247666	0.0051869539	-0.0029106391	-0.0644885893	0.0490504306	0.028332953	0.0523690644	-0.1014944558	0.0639496027	-0.2014515822	-0.0248850137	-0.0681698264	0.0109337183	-0.0111573576	0.0932586952	0.181293598	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.234362	0.0746139999999999	0.0549255470439999	0.0055672489959999	-0.00814916	0.0249216399999999	0.0006210881402895	6.640880870560001e-05	0.172597	-0.098352	0.009673115904	0.029789724409	-0.00461903	-0.0002719499999999	7.395680249999999e-08	2.13354381409e-05	0.000501825	0.0	0.0	2.51828330625e-07	-0.0020797	-0.0004466899999999	4.325152089999999e-06	1.9953195609999985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62383.81136562573	120.38798081043204	14493.265923612957	3891739920.5019736	107940.84775815216	119.48209352351842	14275.970672762802	11651226614.74858	58931.411720717886	-78.81168332808011	3472911287.396765	6211.28142900558	73776.12590068429	65878.44110907687	1.260113	22.102167	0.22969399	0.115463	0.0518538055	-0.0653971032	0.0103234394	0.0456017658	0.0410872742	0.0703047488	0.0686059858	0.055300161	-0.0441716802	-0.0313688784	0.0073784914	0.0498157871	0.0837497929	0.045261235	-0.0620038613	0.0824809761	-0.0133191624	0.1502177645	-0.0042383854	0.0142064649	0.119541155	-0.0024879999	-0.0231630504	0.0476712089	0.107319388	0.0525345155	-0.0528915424	-0.0025752439	-0.0782286034	-0.0559769545	0.060058199	0.0331702871	0.0653746577	0.0003167348	0.0283714406	0.1118037974	0.0148445934	-0.0993293107	0.0192953908	-0.0772410865	0.0083032737	0.0702872517	0.0169789688	-0.0004714405	-0.0118498713	-0.0064615287	0.0116342359	-0.0021643582	0.0177221845	0.1302079335	0.0624924622	-0.0101985738	-0.1320398566	0.0218782951	-0.0964466004	-0.0957701445	0.0678363091	0.0069590143	0.0827381809	-0.0255805553	-0.0628412562	0.0518088301	-0.1273358589	-0.0156211999	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.236588	0.002226	0.055973881744	4.955076000000026e-06	-0.0395759	-0.0314267399999999	0.0009876399870275	0.0015662518608099	0.271531	0.098934	0.009787936356	0.073729083961	-0.00388907	0.0007299599999999	5.328416015999993e-07	1.51248654649e-05	0.00105001	0.000548185	3.005067942250001e-07	1.1025210001000005e-06	-0.0014157	0.0006639999999999	2.00420649e-06	4.408959999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62264.08790133149	-119.72346429423489	14333.707902612932	3876816642.184735	107750.15566689312	-190.69209125904308	36363.47366874722	11610096046.239698	59026.9615573835	95.54983666561748	3484182190.69683	9129.77128682618	73812.97419352295	65447.14508379136	1.189063	20.85597	0.20097635	0.109338	0.052936485	0.008374978	0.0067569108	-0.0561597884	0.0598140248	0.0376398371	0.0234482102	0.074742721	0.1136750758	-0.0597045529	0.0530815132	0.0329759386	0.043523595	0.0491164377	-0.0020514467	0.0343931789	-0.0150251571	0.0935250088	-0.0629971776	-0.0997153236	0.056205159	0.0861409961	0.0282076708	-0.0739895836	-0.0977593095	-0.1902975054	0.0762928503	0.0201847691	-0.0060327051	-0.035741192	-0.0619021078	0.0888056155	0.0762978769	0.0461459623	0.0848361451	-0.0500270083	0.0048640337	0.0086928293	-0.0102270574	-0.0747943714	-0.0351705258	0.0508207035	-0.0046250184	-0.0015222246	0.0031121445	0.1435709504	-0.0832038047	-0.0449923648	-0.0339141788	-0.0679581975	0.0332482934	-0.0327842115	-0.0376337393	-0.1161045266	0.0230954173	-0.1328197861	0.1190158668	0.0257660988	0.0747031524	-0.0696414865	0.0130099709	0.0969411705	0.0275728155	0.0281902771	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.190874	-0.045714	0.0364328838759999	0.002089769796	-0.0316036	0.0079722999999999	6.355756728999992e-05	0.00099878753296	0.27128	-0.000251	6.300100000000063e-08	0.0735928384	-0.00548915	-0.0016000799999999	2.5602560064e-06	3.01307677225e-05	0.000712569	-0.000337441	1.1386642848100005e-07	5.07754579761e-07	-0.00241896	-0.00100326	5.8513674816e-06	1.0065306276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62400.87493761571	136.787036284215	18710.693295419147	3893869192.979956	107760.41447576993	10.25880887680978	105.24315957091116	11612306927.989723	59069.788108076194	42.826550692690944	3489239867.13302	1834.1134442336272	73963.8753232215	65998.7996172821	1.081801	18.974609	0.1368655499999999	0.0682916	0.0613004064	-0.0280697494	0.0823292103	-0.0203042853	-0.0064688409	0.0633248901	0.0156191338	0.0219703593	0.0681585294	-0.0792731292	-0.0531969117	0.0057691126	-0.0689294163	0.0534518379	-0.0702093354	-0.0134831177	0.0004070108	-0.1057985668	0.0371722104	-0.0877611673	0.0334792375	0.0192528227	-0.0381952741	-0.0564299532	0.0122357153	-0.0245799117	-0.1377273896	0.0232191785	0.0251832421	-0.0533081637	-0.0425194087	-0.0486152308	-0.0694601165	-0.0505011578	-0.0698748293	0.013379603	-0.0618793676	0.1369826415	-0.0173955795	0.027204697	0.0577796217	0.0355569116	0.0336057203	-0.0174704699	0.1147323366	-0.0617863229	0.0295493705	0.0749577496	-0.0143792055	0.0118801744	0.0002826726	0.0063064434	0.0057294114	-0.0965343301	-0.0160265435	0.0438506829	0.0696727329	-0.0173155941	0.0805165838	0.0883825288	0.114989849	0.0515654173	-0.0326748938	0.0278064846	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.183811	-0.0070629999999999	0.033786483721	4.98859689999998e-05	-0.0162136	0.01539	0.0002368521	0.00026288082496	0.259807	-0.011473	0.000131629729	0.067499677249	-0.00467094	0.0008182099999999	6.694676040999997e-07	2.18176804836e-05	0.00103469	0.000322121	1.0376193864099999e-07	1.0705833961e-06	-0.0015005	0.0009184599999999	2.25150025e-06	8.435687715999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
