global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
61794.00736253767	n/a	n/a	3818499345.92136	104268.29137541118	n/a	n/a	10871876586.347645	58672.72614362531	n/a	3442488793.124853	n/a	71975.35815200568	62084.35911996879	n/a	n/a	n/a	n/a	-0.0492811468	0.0320918004	-0.1666618815	0.0374487745	-0.0315116209	0.0401071143	-0.1254650564	-0.0217381622	-0.0970596508	-0.0398327058	-0.0283073072	0.0438634612	-0.0874377044	0.0597449149	-0.0422657175	-0.0754007795	0.0806427033	-0.0657645806	0.0596276763	-0.1787755343	0.0222273721	-0.0603265982	0.0182114709	-0.0917738795	0.0215820604	-0.0092356253	0.0811210425	-0.0389198442	0.0141458488	-0.0808673677	0.0750955932	-0.0172808061	0.1541694247	-0.0316104982	-0.0813488384	0.1067170133	0.2529843347	-0.0213093901	0.014675693	-0.1016747896	0.1116463359	-0.012604468	0.0586801535	-0.1700187741	0.002318552	-0.04368362	0.029408704	0.0460626993	-0.0904478454	0.0563180678	-0.0412549042	0.0866495625	-0.0900947824	0.0734448463	-0.0091439782	0.1083350658	-0.1510361509	0.0598719962	-0.0453573451	0.1133684508	-0.1463656388	0.0159630685	-0.033173299	0.0031815704	-0.0215255183	0.1036881799	-0.0441303896	-0.0555465032	0.1087898637	0.140888799	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0194275	n/a	0.00037742775625	n/a	-0.136122	n/a	n/a	0.018529198884	-0.0198264	n/a	n/a	0.00039308613696	0.00337856	n/a	n/a	1.14146676736e-05	0.00133139	n/a	n/a	1.7725993321e-06	0.0010282	n/a	1.05719524e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61855.20037796469	61.193015427023056	3744.5851370518817	3826065813.7981634	103709.25464093944	-559.0367344717379	312522.07048882433	10755609498.179218	58562.4859628273	-110.24018079801316	3429564762.146344	12152.897462378633	71754.58511775776	63341.02596268	1.306782	24.035822	0.289035	0.145458	-0.1093211908	0.0955289779	-0.1462166946	0.0188940616	-0.0372293691	0.028346579	-0.190794633	-0.0383143791	-0.0401444491	0.1080969345	-0.0456985412	0.0665323067	-0.0330595563	0.0474997761	0.0761265393	-0.0272110255	-0.1087020619	0.0492946124	-0.1651890852	0.0100556823	0.0791169552	-0.0089078213	-0.0963204023	-0.0559587012	0.063569462	0.0134907493	0.0956538353	-0.064032524	0.0569266447	-0.0400031728	0.0895971563	0.0162345317	-0.0728365937	0.0157300127	0.0571502951	-0.0204601151	-0.0822391937	0.0556763176	0.0368753257	-0.0341307279	0.116679706	0.0108661974	-0.0881399154	-0.0630435098	-0.0697857076	-0.0432708315	-0.0571688354	-0.0033161028	0.1277542212	0.1402536447	0.0218150729	-0.0261993538	0.0725438119	0.0112277917	0.1361658553	-0.1001964698	-0.0420421137	0.0583199134	-0.0228367578	0.0122230275	-0.1342901802	-0.0909195876	-0.0096755335	0.0906702241	0.0275595646	0.1314637423	-0.0899596601	-0.0317734896	0.0886384734	0.1015130788	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0683099	-0.0488824	0.00466624243801	0.00238948902976	-0.14587	-0.009748	9.502350400000012e-05	0.0212780568999999	-0.137499	-0.1176726	0.01384684079076	0.018905975001	0.00398719	0.0006086299999999	3.704304768999997e-07	1.58976840961e-05	0.00224474	0.0009133499999999	8.342082224999997e-07	5.038857667599999e-06	0.00176086	0.00073266	3.1006279396e-06	5.367906756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61891.572859555774	36.37248159108276	1322.9574170936544	3830566791.0297008	103784.79633985583	75.54169891639322	5706.548275175004	10771283951.305351	58634.89387858479	72.40791575749608	3438050780.1529	5242.90626434465	72360.17013266587	63288.53374621821	1.356775	24.955357	0.2121768	0.0903738	-0.1794508589	0.0983050902	0.0146274302	-0.1013948782	-0.060726595	-0.0421902873	-0.1646484679	0.0163158127	0.027826801	0.2120021169	-0.0443718141	-0.1534799229	0.0110298102	0.0614499713	0.0407690302	-0.1168553643	-0.1979738764	0.1087417638	-0.1024470838	0.0457450899	0.1179485571	-0.0589135197	0.0616614959	0.071308467	-0.1204639748	0.1758684751	0.0665201469	-0.0479531188	0.1043155114	-0.1304654913	0.0809221541	-0.1599080789	-0.1454177674	0.0163134845	-0.1470730454	-0.0141312758	0.0849325515	0.0162071664	-0.0356608829	-0.010483394	-0.0607892124	0.0580322287	0.0623567314	0.0959983316	-0.1160098407	0.137750619	-0.0853538668	-0.1632101694	0.1312817743	0.076585165	0.1002538914	-0.1208581519	-0.1129620757	0.0152376183	0.0533397809	-0.1385236476	-0.2413743891	0.0555306155	-0.1809036681	-0.0078219868	0.050515717	-0.0841043006	0.0415286799	0.0560263604	-0.0012766172	0.0663102406	-0.02222099	-0.0052531486	-0.0485556323	-0.0101037607	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0943762	-0.0260662999999999	0.0089068671264399	0.0006794519956899	-0.162993	-0.017123	0.0002931971289999	0.0265667180489999	-0.179953	-0.0424539999999999	0.0018023421159999	0.032383082209	0.00316039	-0.0008267999999999	6.835982399999999e-07	9.9880649521e-06	0.00127353	-0.0009712099999999	9.432488640999998e-07	1.6218786608999998e-06	0.0010282	-0.00073266	1.05719524e-06	5.367906756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62039.071633602325	147.49877404655126	21755.888345235584	3848846409.1592407	103196.240600208	-588.5557396478398	346397.8586724158	10649464074.016018	58936.05060590711	301.15672732231906	3473458061.022044	90695.37441148964	71904.0798490045	62670.47062964346	1.401055	25.769798	0.1691539499999999	0.11113	-0.0613483157	0.1042534484	-0.1236895106	-0.0587153464	-0.1416490828	0.0198234216	-0.0378713792	-0.0763798849	-0.0767057548	0.0664560744	-0.0567820936	0.0652753264	0.1588557337	0.0930554157	-0.0767859192	-0.275208939	-0.1242418011	-0.0662719636	-0.1811479689	0.0480548947	-0.0495835382	0.1018764836	0.0333087087	-0.0940709767	-0.1838169972	-0.0299880065	0.0281164736	-0.0404319628	-0.0251937934	-0.0811678779	-0.1553000963	-0.0656455482	-0.0533342315	0.0019016719	0.031723755	0.0005341234	-0.1004671158	-0.0076507264	-0.0883336082	-0.1763704442	-0.0071567717	0.0126975787	-0.0827746149	0.0675632239	-0.0345363352	-0.0835523431	0.0137406657	-0.1235862025	0.0456280891	0.2806889953	0.0432144399	0.0619902224	-0.0740379899	-0.1404448849	-0.0176477347	-0.0156117457	-0.1524137067	-0.0164597346	0.111635135	-0.2064032787	0.0408411013	0.1849605459	0.1005905535	-0.0175060622	0.042495597	0.0241431533	0.1451146538	0.0244030773	-0.079968318	0.0291920571	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.110678	-0.0163018	0.012249619684	0.00026574868324	-0.172529	-0.0095359999999999	9.09352959999998e-05	0.0297662558409999	-0.0742996999999999	0.1056533000000001	0.01116261980089	0.0055204454200899	0.00306202	-9.836999999999995e-05	9.676656899999994e-09	9.3759664804e-06	0.00171631	0.00044278	1.9605412840000006e-07	2.9457200161e-06	0.000816093	-0.0002121069999999	6.660077846490001e-07	4.498937944899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61850.28676546586	-188.78486813646305	35639.72643730174	3825457972.9703617	104231.65397034636	1035.413370138369	1072080.847061295	10864237689.39402	58826.02436292082	-110.02624298629236	3460501142.346954	12105.774145678646	71929.74258667883	63311.27426539402	1.389471	25.556746	0.18718335	0.0904161	-0.1434664937	0.098234483	-0.1227284641	-0.0595557745	-0.0021141269	-0.068449688	-0.1692520726	0.0291460331	-0.0898351701	0.0562916103	-0.1189796855	-0.0117303951	-0.0578818612	0.052413423	-0.2025274539	-0.0078664655	0.0185608904	-0.057049532	-0.0667690406	-0.017565343	-0.0280376478	0.1059038438	0.0429171517	-0.1130752819	-0.0765611482	0.1235150743	-0.1135246217	-0.1008976761	0.0084733662	-0.1107584479	0.0063475132	-0.148924261	0.0104226441	-0.1025990933	0.0752664974	-0.0280789923	-0.0177281164	0.1326428993	0.1694042799	-0.0626624562	0.0487569323	0.0603593993	0.0626848255	0.0265716706	0.0530040495	-0.0352905329	0.0549010217	-0.012570972	-0.1164197448	0.1625335269	-0.2043532545	0.0020318703	0.0026247842	0.0835364956	0.0940382666	-0.0139322645	-0.1510135757	-0.0308598067	0.0817833651	0.0795922297	0.2535794411	0.1459302608	-0.0256792288	0.049371259	0.1290607721	0.0509797238	-0.0466653944	0.0153546476	-0.0868579975	0.0657766201	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0804716	0.0302063999999999	0.00647567840656	0.0009124266009599	-0.100211	0.072318	0.0052298931239999	0.0100422445209999	-0.0652319	0.0090677999999999	8.222499683999826e-05	0.00425520077761	0.00238823	-0.00067379	4.539929641000001e-07	5.703642532899999e-06	0.00141319	-0.00030312	9.188173440000002e-08	1.9971059761e-06	0.00028118	-0.000534913	7.906219240000001e-08	2.8613191756900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61696.56191453903	-153.724850926832	23631.32979247672	3806465752.074548	104120.85972269252	-110.79424765384464	12275.36531318146	10841153429.392612	58681.19358829489	-144.83077462593064	3443482480.9469414	20975.953278747114	72096.28857065465	62982.26617838542	1.406011	25.860954	0.0699114	0.03837	-0.0470804367	0.110414361	-0.0196615141	-0.0373754769	0.0833697667	0.0610787996	-0.0376539503	0.1189528426	-0.0854007287	0.0332144753	0.0236892845	-0.042924067	0.0306510863	-0.0245143105	-0.0013181488	-0.0717790056	0.0810350221	-0.0772997205	0.0163217577	0.0135587884	-0.0327141803	-0.0742103775	0.0281223182	-0.0427713507	0.0146783459	0.1004451725	-0.0720869153	-0.0900783262	-0.0323403941	-0.0279256151	-0.0098138128	-0.0782474127	-0.0949571658	-0.1314018799	-0.0028247425	0.1193849239	0.0531209128	-0.1227320762	-0.0960356828	-0.0145116921	0.0546700855	0.0033847854	0.0823575949	-0.0821634984	0.1125528093	0.0282327023	0.1239933458	-0.0473484863	0.0891422319	0.0124747054	-0.0023022693	-0.0230900002	-0.1002594307	0.0514488266	-0.0579430137	0.0360983018	-0.0929772372	0.0169339052	-0.0825667853	-0.0451239802	-0.1144753909	0.0526883873	0.1456219837	0.0301113968	0.0323487126	-0.0186720699	0.0214139332	-0.0421862751	-0.004615015	0.0595429435	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0707599	0.0097117	0.00500696344801	9.431711689000006e-05	-0.0866556	0.0135553999999999	0.0001837488691599	0.00750919301136	-0.0907517	-0.0255198	0.00065126019204	0.00823587105289	0.00279844	0.00041021	1.682722441000002e-07	7.8312664336e-06	0.00140091	-1.227999999999993e-05	1.5079839999999826e-10	1.9625488281e-06	0.00028118	0.0	7.906219240000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61550.80889923675	-145.7530153022817	21243.94146970717	3788502076.1503615	103329.21948468944	-791.6402380030777	626694.2664255694	10676927599.315125	58530.65185668641	-150.5417316084786	3425837206.7686286	22662.8129556792	71705.96404437402	61330.93463121302	1.30719	24.043341	0.1296206	0.0875641999999999	-0.0315330893	-0.0294936227	-0.0629438963	0.0427482442	-0.0435169384	-0.1051096846	-0.0520356627	0.0037845332	-0.0156630658	-0.0553894707	0.0571208082	0.0719541452	-0.0058693505	0.0303752988	0.0232615019	0.0969351744	-0.0080670727	-0.0211621608	0.062980438	0.0040955824	-0.0575537099	0.0842766554	0.0672508677	-0.0166849737	-0.055951179	-0.0870509448	0.0969294778	0.0106464144	-0.0509729181	-0.0219356371	0.1200563113	-0.0356428742	-0.0189226002	0.0336501625	0.1474132897	0.0221432363	0.0442250805	0.0059481209	-0.0451218092	0.0407547219	-0.0698429914	0.1874448918	0.1528681653	0.0438845489	-0.0211808501	-0.0478362093	0.0446655446	0.0957261685	-0.0175856212	-0.007591901	-0.0466747934	0.0809217206	0.0629179862	-0.0229518062	0.0683246569	0.0165324642	-0.0163794665	-0.0622771526	-0.0047069501	-0.0644109254	-0.0342091254	0.0799018351	-0.0244618066	0.1028134473	-0.0870588566	0.0768022059	-0.0783622223	0.0592143976	0.11860921	-0.0949892951	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0582437	0.0125161999999999	0.00339232858969	0.0001566552624399	-0.0866591	-3.5000000000035003e-06	1.2250000000024502e-11	0.00750979961281	-0.0109343	0.0798174	0.00637081734276	0.0001195589164899	0.00229491	-0.00050353	2.535424609000003e-07	5.266611908099999e-06	0.00115877	-0.00024214	5.8631779600000034e-08	1.3427479128999998e-06	0.00028118	0.0	7.906219240000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61453.45158039262	-97.35731884412962	9478.447532517515	3776526711.14366	103544.12684125872	214.90735656928155	46185.17190759632	10721386203.318676	58537.54797576372	6.896119077311596	3426644523.01484	47.55645832846093	71976.68149296957	61700.635256299785	1.381383	25.407974	0.0914280499999999	0.0496436	0.0341552388	0.0316781425	0.0998981215	-0.0599847178	0.0449237645	0.1067665906	-0.0995944565	-0.0212986622	0.0005572393	0.0215730435	0.0494872412	-0.1090839748	0.0837628436	-0.0992096674	0.0927338196	-0.0560328628	-0.0332534035	0.0459376459	0.0678569985	0.0513991132	0.0393285812	0.0013328174	0.1016726508	0.0321036065	0.0304102945	0.0256400511	0.0151784083	0.1356046489	0.0308659025	-0.112161039	0.0693488741	-0.0632972406	-0.0961781978	0.0694396065	-0.080174713	0.1279069588	0.0523239729	0.1101010779	0.1340495703	0.092389449	-0.1715145552	-0.0167252685	0.0815573091	-0.0998409158	-0.0153519551	0.0150769446	-0.0183895665	-0.0609615591	0.0695254213	-0.0925426972	0.1319017347	0.0103200476	-0.036689937	0.042619253	-0.0442991636	-0.052271319	0.0446924061	0.0523618016	-0.0484220588	-0.079569572	0.071815941	-0.0061666213	0.0073066045	-0.0084018017	-0.0680889057	0.0931657295	-0.1120270474	-0.0823500937	-0.0520810385	0.0949094814	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0652152	-0.0069714999999999	0.00425302231104	4.860181224999998e-05	-0.0867121	-5.299999999999749e-05	2.808999999999734e-09	0.00751898828641	-0.0333223	-0.0223879999999999	0.000501222544	0.00111037567729	0.00215054	-0.00014437	2.08426969e-08	4.624822291599999e-06	0.000852263	-0.0003065069999999	9.394654104899997e-08	7.263522211690001e-07	-0.000508254	-0.000789434	2.58322128516e-07	6.23206040356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61646.04611880359	192.59453841097277	37092.656225735656	3800235002.0816593	103142.80130127708	-401.3255399816408	161062.18904155554	10638437460.274723	58516.54625155861	-21.001724205110804	3424186185.2107983	441.072419587537	71827.41413378193	61062.32740334904	1.406698	25.87359	0.1096799699999999	0.0567487	0.0189992761	-0.0401124053	-0.0910257208	0.0274821339	-0.088829699	-0.1378072877	0.0723537986	-0.0513243523	-0.0003004587	-0.0950563835	-0.0520242411	0.0868291077	-0.0528064731	0.0063477241	0.2018242858	-0.0660170124	-0.0461151272	-0.0517548202	0.0196038117	0.0097062514	0.0648028224	0.1514896536	-0.1980203421	-0.028734867	-0.0003164373	-0.0861374671	-0.1189514259	0.0374285313	-0.0787420591	-0.02651477	-0.1101904585	-0.0086670955	0.0136665879	-0.1479351741	0.0466231021	0.1721380409	0.0096257054	-0.0302718322	0.0810114812	-0.0632954731	-0.0322828328	0.0175778573	0.0325488411	-0.0499825522	0.1290086699	-0.02602422	0.0346581468	0.1431458127	0.0275262795	0.1052680666	0.1737861681	0.1808851065	-0.0372129025	-0.0332724913	-0.0361511831	0.0261714567	-0.1115900967	0.0662866578	0.3369693007	-0.1099322528	0.0306317793	0.0288215348	0.0340238028	0.0149066484	0.0218035064	-0.0175940509	-0.0112523988	-0.0141248177	-0.0606698138	-0.0352776492	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0516089	0.0136063	0.00266347855921	0.00018513139969	-0.110928	-0.0242159	0.0005864098128099	0.012305021184	-0.00667483	0.02664747	0.0007100876574009	4.455335552889999e-05	0.00202232	-0.0001282199999999	1.6440368399999906e-08	4.089778182400001e-06	0.000852263	0.0	0.0	7.263522211690001e-07	0.000267732	0.000775986	7.168042382400002e-08	6.02154272196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61569.61717622868	-76.42894257490843	5841.383263118651	3790817759.227354	103854.4724536813	711.6711524042184	506475.8291643483	10785751448.632448	58576.176336502496	59.63008494388487	3431168434.205035	3555.7470304149247	71557.34624384939	61875.216224580654	1.342625	24.695087	0.10711916	0.0559169	0.0026744508	0.1028911836	0.0442235908	-0.0057742265	-0.0487392859	0.0475462159	-0.0657334546	-0.0787587264	-0.0696677687	0.0328570055	0.0212347918	-0.0597313279	-0.0340616311	-0.0392482135	0.0121003257	0.0262372454	-0.0266267637	0.0653297124	0.012547347	-0.0315184413	0.0038473537	0.0536644051	0.0032937584	-0.0051354835	0.1217309953	0.0204318781	0.0151071068	-0.0873170068	0.0276904373	0.0738050799	0.093184258	0.1460093431	0.1580336078	0.1588139443	0.0143362745	-0.0725390764	-0.065828908	0.0053494672	-0.0154518774	0.1661165047	0.034272287	0.02579802	-0.0144512702	-0.0549444387	-0.0178017299	-0.1026612225	-0.0783667623	-0.0338903055	0.0090226874	-0.0441942272	-0.052465174	0.0507947834	0.0972692927	0.0441551886	0.0972102303	0.0410932438	0.0259986824	0.0117085289	-0.0029887808	-0.0090446812	0.0235557016	-0.1386234704	-0.157873466	-0.0129201535	0.012624985	-0.1402661268	-0.0008453081	-0.0327183764	0.1145146083	0.0511163749	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0495156	0.0020932999999999	0.00245179464336	4.3819048899999975e-06	-0.0672876	0.0436403999999999	0.0019044845121599	0.00452762111376	-0.0341224	-0.0274475699999999	0.0007533690989048	0.0011643381817599	0.00165199	-0.00037033	1.371443089000001e-07	2.7290709601e-06	0.000852263	0.0	0.0	7.263522211690001e-07	-4.06958e-05	-0.0003084278	1.6561481376399996e-09	9.512770781284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
