onset	duration	trial_type	identifier	response
4.000006	9.972437	experimental_trial	4.mov	n/a
16.00019	9.96963	experimental_trial	12.mov	n/a
28.00048	9.96961	experimental_trial	26.mov	n/a
40.00077	9.972656	experimental_trial	45.mov	n/a
52.00109	9.967571	experimental_trial	23.mov	n/a
64.00137	9.974232	experimental_trial	35.mov	n/a
78.00166	9.970345	experimental_trial	22.mov	n/a
92.00197	9.971867	attention_check	f3.mov	NoResponse
108.0275	9.975475	experimental_trial	2.mov	n/a
120.0278	9.965594	experimental_trial	41.mov	n/a
132.0281	9.969974	experimental_trial	27.mov	n/a
146.0284	9.970324	experimental_trial	36.mov	n/a
158.0287	9.975399	experimental_trial	31.mov	n/a
172.029	9.971765	experimental_trial	17.mov	n/a
184.0294	9.973041	experimental_trial	1.mov	n/a
196.0297	9.970531	attention_check	a3.mov	Adversarial
212.06	9.972626	experimental_trial	6.mov	n/a
224.0603	9.967525	experimental_trial	11.mov	n/a
236.0606	9.967511	experimental_trial	19.mov	n/a
248.0609	9.974505	experimental_trial	30.mov	n/a
260.0612	9.969837	experimental_trial	39.mov	n/a
272.0615	9.970882	experimental_trial	28.mov	n/a
284.0618	9.970792	experimental_trial	10.mov	n/a
296.0621	9.967262	experimental_trial	49.mov	n/a
308.0623	9.967785	experimental_trial	7.mov	n/a
320.0626	9.965778	attention_check	n1.mov	Adversarial
338.089	9.976059	experimental_trial	34.mov	n/a
350.0893	9.971967	experimental_trial	37.mov	n/a
