onset	duration	trial_type	identifier	response
4.000112	9.969051	experimental_trial	31.mov	n/a
16.00058	9.967824	experimental_trial	1.mov	n/a
30.00102	9.968234	experimental_trial	28.mov	n/a
42.00149	9.974031	attention_check	f3.mov	Neutral
58.02005	9.978089	attention_check	a2.mov	NoResponse
74.05093	9.973618	experimental_trial	30.mov	n/a
86.05162	9.970248	experimental_trial	37.mov	n/a
98.052	9.970933	experimental_trial	7.mov	n/a
112.0522	9.965608	experimental_trial	35.mov	n/a
126.0528	9.973544	experimental_trial	6.mov	n/a
138.0531	9.971597	experimental_trial	45.mov	n/a
150.0534	9.967287	experimental_trial	23.mov	n/a
162.0537	9.968448	experimental_trial	46.mov	n/a
174.0541	9.975735	experimental_trial	33.mov	n/a
186.0544	9.966234	experimental_trial	11.mov	n/a
198.0547	9.966534	experimental_trial	17.mov	n/a
210.0551	9.96594	experimental_trial	8.mov	n/a
222.0553	9.965549	experimental_trial	12.mov	n/a
234.0556	9.966561	experimental_trial	13.mov	n/a
248.0559	9.967532	experimental_trial	22.mov	n/a
260.0563	9.972946	experimental_trial	18.mov	n/a
272.0566	9.968174	experimental_trial	34.mov	n/a
284.0569	9.970114	experimental_trial	41.mov	n/a
296.0573	9.966399	experimental_trial	14.mov	n/a
308.0574	9.968579	attention_check	f1.mov	Friendly
324.0758	9.968879	experimental_trial	4.mov	n/a
338.076	9.968959	experimental_trial	19.mov	n/a
350.0762	9.970076	experimental_trial	48.mov	n/a
