onset	duration	trial_type	identifier	response
4.000005	9.96954	experimental_trial	21.mov	n/a
16.0003	9.966464	attention_check	a1.mov	Adversarial
32.0295	9.971866	experimental_trial	6.mov	n/a
44.02981	9.969287	experimental_trial	15.mov	n/a
56.03012	9.970145	experimental_trial	17.mov	n/a
68.03041	9.969562	experimental_trial	33.mov	n/a
80.03069	9.967646	experimental_trial	50.mov	n/a
92.03097	9.975503	experimental_trial	13.mov	n/a
104.0313	9.968387	experimental_trial	32.mov	n/a
118.0316	9.974543	experimental_trial	26.mov	n/a
132.0319	9.967692	experimental_trial	39.mov	n/a
144.0321	9.964953	experimental_trial	14.mov	n/a
156.0324	9.96754	experimental_trial	34.mov	n/a
168.0327	9.973923	experimental_trial	11.mov	n/a
182.0328	9.968946	attention_check	f2.mov	Adversarial
198.0568	9.972958	experimental_trial	22.mov	n/a
210.0573	9.972935	experimental_trial	44.mov	n/a
224.0576	9.97319	experimental_trial	19.mov	n/a
236.0578	9.968592	experimental_trial	7.mov	n/a
248.058	9.968967	experimental_trial	4.mov	n/a
260.0583	9.969424	experimental_trial	42.mov	n/a
274.0586	9.976871	experimental_trial	16.mov	n/a
286.0588	9.96751	attention_check	f3.mov	Adversarial
302.0805	9.976292	experimental_trial	9.mov	n/a
314.0807	9.967336	experimental_trial	10.mov	n/a
326.081	9.973429	experimental_trial	49.mov	n/a
338.0812	9.969223	experimental_trial	23.mov	n/a
350.0816	9.966465	experimental_trial	27.mov	n/a
