onset	duration	trial_type	identifier	response
4.000004	9.97398	experimental_trial	45.mov	n/a
16.00031	9.969791	experimental_trial	2.mov	n/a
30.0006	9.978488	experimental_trial	38.mov	n/a
44.00093	9.979711	experimental_trial	31.mov	n/a
58.00121	9.968686	attention_check	a2.mov	Friendly
76.03416	9.977646	experimental_trial	5.mov	n/a
88.03445	9.965319	experimental_trial	43.mov	n/a
100.0347	9.968894	experimental_trial	37.mov	n/a
112.0351	9.967331	attention_check	a1.mov	Friendly
128.065	9.971923	experimental_trial	47.mov	n/a
140.0654	9.971401	experimental_trial	24.mov	n/a
152.0657	9.972764	experimental_trial	8.mov	n/a
164.066	9.971751	experimental_trial	1.mov	n/a
176.0663	9.972038	experimental_trial	40.mov	n/a
188.0666	9.965428	experimental_trial	41.mov	n/a
200.0668	9.97098	experimental_trial	35.mov	n/a
212.0672	9.969585	experimental_trial	30.mov	n/a
224.0675	9.970252	experimental_trial	36.mov	n/a
236.0678	9.972001	experimental_trial	18.mov	n/a
248.0681	9.967925	attention_check	n2.mov	Neutral
264.0928	9.973247	experimental_trial	29.mov	n/a
276.093	9.969893	experimental_trial	20.mov	n/a
288.0934	9.968094	experimental_trial	48.mov	n/a
302.0937	9.968556	experimental_trial	46.mov	n/a
314.094	9.966115	experimental_trial	12.mov	n/a
326.0943	9.967925	experimental_trial	28.mov	n/a
338.0946	9.971617	experimental_trial	3.mov	n/a
350.0949	9.969279	experimental_trial	25.mov	n/a
