global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
60983.37530129482	n/a	n/a	3718972063.138575	108393.2756232687	n/a	11749102200.341896	n/a	58378.08213655328	n/a	3408000473.9421616	n/a	71127.12991583021	57273.46059433235	n/a	n/a	n/a	n/a	-0.1044892985	-0.0180381975	0.0791652018	-0.0130741087	0.0834961544	0.0275951322	0.1437319721	-0.1262189975	0.1046062478	-0.0282274871	0.0658410165	-0.1182402286	0.0061724465	-0.0204602367	0.1687421729	-0.0650928305	0.0132564075	-0.1616825711	0.0048771989	-0.1051463193	0.0058089157	-0.1765761473	0.0969995151	-0.01198233	0.0873615167	-0.0895024464	0.0238982253	0.0368256733	-0.0340284038	0.1099586055	-0.0633619298	0.1128108875	-0.0768525384	0.0229881357	-0.1908685724	0.0165848286	-0.0131829305	0.0669630445	-0.1064611658	-0.1276473719	-0.0195021221	0.1089008391	-0.0329895642	0.0207691661	-0.1630550104	0.1443455642	-0.012509605	0.0072143868	-0.0211289233	0.0772368536	0.0903780724	-0.0648516404	0.001659386	-0.1046819478	0.1367161134	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0157116	n/a	0.0002468543745599	n/a	-0.0150957	n/a	0.00022788015849	n/a	-0.426028	n/a	n/a	0.181499856784	0.00274947	n/a	7.5595852809e-06	n/a	-0.000959303	n/a	n/a	9.20262245809e-07	0.000981599	n/a	9.635365968010005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61019.608158531	36.23285723618028	1312.8199434974215	3723392579.820664	108696.93701307134	303.6613898026408	11815024116.023598	92210.23965687134	58379.45402759949	1.371891046204837	3408160652.560602	1.8820850426570024	70946.54023716881	59159.264230113295	1.399464	27.994377	0.20520593	0.126777	-0.152775276	-0.098890764	0.1072318895	-0.0478565155	0.1249327905	-0.0166670595	0.0626108651	-0.1021688969	0.0305326911	-0.0092885565	0.0454544905	-0.1063654504	0.02407044	0.0431077732	0.0961622643	-0.0557533193	0.0069267878	-0.0447358575	-0.1543908019	0.012960809	-0.0301065256	-0.1039456043	0.048913176	-0.0730963219	0.0241920607	0.1470378512	-0.0267373706	-0.0428492346	-0.0359784831	0.0662194005	-0.0238738768	-0.0196865434	-0.1694136913	-0.0552427059	0.1699371163	-0.1956433342	0.0288422812	-0.0058362917	0.0820276976	-0.0635877416	-0.0024415841	0.1168970007	-0.0067914363	0.0056690915	-0.0407549077	0.1632042616	-0.0625273771	0.0596086414	-0.0149446668	-0.0265960245	0.0408841362	0.0105418276	-0.0056627005	-0.12404136	-0.0430897759	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0159375	0.0002259	0.00025400390625	5.10308100000005e-08	-0.00472747	0.0103682299999999	2.23489726009e-05	0.0001075001933328	-0.335312	0.090716	0.008229392656	0.112434137344	0.00128982	-0.00145965	1.6636356323999998e-06	2.1305781225e-06	-0.000649697	0.000309606	9.585587523600003e-08	4.22106191809e-07	0.000672939	-0.00030866	4.52846897721e-07	9.527099560000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60782.04495015126	-237.56320837973908	56436.27797567533	3694456988.322209	108548.55516901836	-148.38184405297216	11782788829.281424	22017.17164456055	58360.88079669448	-18.57323090500722	3405992407.3659825	344.9649062507154	71185.70066391012	58342.51594760596	1.239157	24.787661	0.09358647	0.0438491	-0.1213108326	-0.0154189818	0.0796122215	-0.0399534558	0.1234781129	-0.0346163119	0.0851875774	-0.1716194749	0.0114531574	-0.0304510052	0.0496108089	-0.1015654383	0.0911753682	-0.0200218696	0.0324214331	-0.0376512688	0.0263336705	0.055856947	-0.1076487562	-0.0540415972	-0.1096363221	-0.169581256	0.0601234324	0.0629281334	0.0172963089	0.0153707438	-0.0280556566	0.0582356906	0.096733063	-0.1259808413	-0.0142211878	0.0503291079	0.0784510817	-0.0062892214	0.0577815509	-0.1382487421	0.01926634	-0.0062280302	0.0246467868	-0.1382098823	0.0092193953	0.0998974696	-0.0151169864	0.0155463528	-0.0311966245	0.1341915468	0.0256317903	-0.0270759133	0.0236260429	0.0868491914	0.056543974	-0.0625455072	0.0385229547	-0.1270140722	-0.0095886196	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0265346	0.0105970999999999	0.0007040849971599	0.0001122985284099	0.0180881	0.02281557	0.0003271793616099	0.0005205502344249	-0.303131	0.032181	0.001035616761	0.0918884031609999	0.00152362	0.0002338	2.3214179044000004e-06	5.466244000000008e-08	-0.000603508	4.618899999999997e-05	2.1334237209999976e-09	3.64221906064e-07	0.000393072	-0.000279867	1.54505597184e-07	7.8325537689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60764.14343270521	-17.901517446051002	320.4643268712684	3692281127.110372	108259.0360868248	-289.51908219356847	11720018894.448433	83821.29895420626	58411.0414493742	50.16065267971862	3411849763.200511	2516.091077255363	71148.83775347448	57329.82360367161	1.239251	24.789532	0.14282739	0.0934943	-0.077930318	0.0224703917	0.040810917	-0.0430497801	0.1012923441	-0.1075010916	0.0214213071	-0.1194390578	0.0143857757	0.0143201856	0.0103635973	-0.0598115635	0.0833592823	-0.0709357675	0.1082666581	0.0384308961	-0.0079191976	-0.0415340291	-0.0257297041	-0.0343975413	-0.114733405	-0.1289358535	0.0533644812	-0.0201626663	-0.0215825685	-0.0075983408	-0.0004450125	-0.0247512481	0.0381517962	-0.0610677445	-0.0192735637	-0.1230991666	-0.0469781444	-0.0515083297	0.058071294	-0.0360459073	0.0332205115	0.0076564405	-0.017091911	-0.1055626889	0.0333587951	0.0748535095	0.0131333885	0.0037554367	0.030487542	0.1475982713	0.0121235005	-0.0038687206	0.0234112301	-0.0293490245	0.0729612508	-0.1157913154	0.0096141787	-0.1433266647	-0.0112478245	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0132037	-0.0133308999999999	0.00017433769369	0.0001777128948099	-0.00963964	-0.02772774	9.29226593296e-05	0.0007688275655076	-0.215857	0.0872739999999999	0.0076167510759999	0.046594244449	0.00151565	-7.970000000000156e-06	2.2971949224999995e-06	6.352090000000249e-11	-0.000385968	0.00021754	4.73236516e-08	1.48971297024e-07	0.000328687	-6.438500000000003e-05	1.08035143969e-07	4.145428225000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60638.26314407418	-125.88028863102954	15845.847065831304	3676998957.129985	108928.23616581544	669.2000789906451	11865360634.195663	447828.7457210857	58387.69797015404	-23.34347922015877	3409123274.25393	544.9180221019843	70872.44755008534	55656.99158199343	1.205567	24.115736	0.11429999	0.079997	-0.073094547	0.0631153825	0.0413354799	-0.0042955056	0.0868202641	-0.1856983178	-0.0160134051	0.0339468091	0.0134644717	0.0016463815	0.0203503278	-0.0411279263	0.0661273717	-0.015218447	-0.0792948729	0.0600002926	0.0079954494	-0.0203172939	-0.0303223693	-0.0939950564	-0.0355695285	-0.0479030281	-0.0331576381	0.0203704473	-0.0907927408	0.0145369232	-0.0912231508	-0.0279994325	0.0446324528	-0.1187879065	-0.1022599102	-0.0953023809	0.0482085294	-0.0484530701	-0.0482010823	-0.0509628556	-0.0076178423	0.08899161	0.0250088648	-0.0201994289	0.0091592149	0.0283470125	-0.0478040794	0.0150102327	0.1438481229	0.0556601184	0.0224849023	0.0032868364	-0.0853154272	-0.1246100429	0.021580771	-0.1215307434	-0.0260725741	0.0745306056	-0.0956275193	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0203508	0.0071470999999999	0.0004141550606399	5.108103840999997e-05	0.00212756	0.0117672	4.5265115536000005e-06	0.00013846699584	-0.203563	0.012294	0.000151142436	0.0414378949689999	1.19862e-05	-0.0015036638	1.4366899044000002e-10	2.26100482343044e-06	-0.000261062	0.0001249059999999	1.5601508835999997e-08	6.8153367844e-08	0.000295423	-3.326399999999997e-05	8.7274748929e-08	1.106493695999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60537.46675175485	-100.79639231933106	10159.912704592502	3664784880.719824	108039.37077995153	-888.8653858639154	11672505638.527843	790081.6741870072	58385.10969592426	-2.588274229783565	3408821034.2051086	6.699163488561705	70906.78439430267	55363.65777818323	1.05288	21.06144	0.1316815499999999	0.0635789	-0.043213665	0.0952599312	0.0339477892	-0.0051901394	0.0036047511	-0.092996343	0.0678940259	0.0191992955	0.001617413	-0.0080082219	0.0081291966	-0.0387186616	0.0942545897	0.0025583095	-0.028715064	-0.0583394975	0.0246074956	0.1428302839	-0.0760070746	-0.0591304052	-0.0464866822	0.1019681399	-0.1200704972	-0.0725105207	0.0256445413	-0.0598814857	-0.0067302163	0.0906820482	0.0373472484	0.080509153	0.0626515633	0.0094944341	0.1044041263	-0.0307462347	-0.1102675767	0.0199126294	-0.0138017848	0.0519078749	0.0343024525	-0.0709805853	0.018054128	-0.0085575126	-0.0520999539	0.0325610697	0.0346347089	-0.0055591314	0.0495833453	0.022627476	-0.0007318443	0.1034386225	-0.1042265729	-0.1049409408	0.0104985794	-0.0457377094	-0.0286988977	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0142042	-0.0061465999999999	0.00020175929764	3.778069155999998e-05	0.0243031	0.02217554	0.00059064066961	0.0004917545742916	-0.159333	0.0442299999999999	0.0019562928999999	0.025387004889	-0.000503302	-0.0005152882	2.53312903204e-07	2.6552192905924e-07	-0.0	0.000261062	6.8153367844e-08	0.0	-0.000110815	-0.000406238	1.2279964225e-08	1.65029312644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60510.80196362312	-26.66478813173308	711.0109261102131	3661557154.280816	108203.77470892486	164.40392897333368	11708056861.259768	27028.651861868944	58386.46707517651	1.3573792522511212	3408979537.5206704	1.842478434441813	70947.42614317499	55251.439292213465	0.823022	16.463432	0.0675102766	0.0349135	-0.0321182616	0.1010327003	0.0257405533	-0.0281075495	0.0238719748	-0.0329089124	0.0584478104	0.0256682992	-0.0030440803	-0.0042728409	-0.0616136357	0.0019338003	0.0500564847	0.0383042201	-0.0405303829	-0.0495864055	0.0703152368	0.0340432936	0.0836739016	-0.0881086773	0.0563197724	-0.0158790769	-0.1390831015	-0.1290117688	0.0739821487	-0.045503211	0.0540669431	-0.1010188087	0.0850085539	0.0373105468	0.0694654802	-0.1252087246	0.042690554	0.0330342884	-0.0678889859	-0.0383047603	-0.0452270117	0.0045924533	0.0092385657	-0.0716664283	0.0210896862	-0.0140504086	-0.0331239678	-0.0235650303	0.0331091109	-0.0674571127	-0.01175193	0.0012419469	-0.0235135468	0.0727238721	-0.1319413637	-0.035275822	-0.0122605082	-0.109250944	0.0634023306	0.102005852	0.1002367339	0.0973108962	0.0932621027	5.40034e-05	-0.0141501966	2.91636721156e-09	0.0002002280638186	0.00212002	-0.02218308	4.494484800399999e-06	0.0004920890382864	-0.180098	-0.020765	0.000431185225	0.032435289604	-0.000432798	7.050399999999993e-05	1.8731410880400002e-07	4.9708140159999906e-09	-0.0	0.0	0.0	0.0	-0.000248551	-0.000137736	6.177759960100001e-08	1.8971205696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60491.98756309546	-18.81440052765538	353.981667215039	3659280559.333696	108199.3627293975	-4.411979527358199	11707102095.047731	19.465563349827875	58459.15351712933	72.68644195282104	3417472629.9392943	5283.318843760823	70814.21144800472	55350.40139223968	0.924394	18.49124	0.1002279966	0.0565384	-0.0317668177	0.085881336	0.0096473842	-0.0277036506	0.0338770076	-0.0641570897	-0.0453536076	0.0645153679	-0.0538709606	0.0575425562	-0.1890245006	-0.0221547114	-0.0114574754	0.1293879271	-0.1213824076	0.0428641301	-0.0645144076	-0.0789156941	-0.0138909445	-0.0970950744	-0.0786003777	0.0008420963	-0.043132256	-0.1051196133	0.0263302709	0.0218613074	0.0840260936	0.0137899379	0.0234944696	-0.0144473731	0.0197347473	0.0403293727	0.1037340047	0.0562987151	0.0180118761	0.0410279912	0.0102155739	-0.0252816952	-0.1361826324	-0.0251470557	0.0477038874	-0.0174820883	0.0064654013	-0.137221394	0.1461862203	-0.0804810142	-0.0928969173	0.0730814584	-0.076914242	-0.0211647134	-0.0637372071	-0.0526895159	-0.0187825804	-0.0663023487	0.0755883613	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00467001	0.0046160066	2.1808993400099995e-05	2.130751693124356e-05	0.00221706	9.704000000000006e-05	4.915355043599999e-06	9.416761600000013e-09	-0.140863	0.039235	0.001539385225	0.0198423847689999	-0.000845693	-0.000412895	7.15196650249e-07	1.7048228102499998e-07	0.000614734	0.000614734	3.77897890756e-07	3.77897890756e-07	-0.000150581	9.797e-05	2.2674637561e-08	9.598120900000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60512.28336124979	20.29579815432953	411.919422721286	3661736437.592189	108458.63874761946	259.2760182219645	11763276318.986622	67224.05362503645	58327.6573581916	-131.49615893772716	3402115612.894603	17291.239815376	70799.35582686524	54631.27858579771	1.010918	20.222034	0.04328077	0.0210345	-0.0180426392	0.1222677965	-0.0118580062	0.0603911733	-0.0567724895	-0.1372311645	0.036082341	0.0942062311	0.033045557	-0.0128503588	-0.117782853	0.0526726811	0.0191781875	0.1428548494	-0.0429100174	-0.0378209383	0.0662939322	0.0306594985	0.0276631588	0.0234171059	0.0108119439	-0.1541595595	-0.1392072153	-0.0387755024	0.1180481053	-0.0480635641	0.059706216	-0.0160952271	0.0803789946	-0.0478229217	0.067602403	0.0686555326	-0.0531501724	0.0238825187	0.067614855	-0.0858184375	0.0180414023	-0.0315677647	-0.0146534516	-0.0413930474	0.0090102442	-0.1403178161	-0.0664131958	-0.0555446338	0.0614563524	-0.038583742	-0.0212131565	0.0051085421	-0.1455563812	-0.0073228786	-0.112976421	-0.0257251165	0.0633050993	-0.1554958086	-0.0477412966	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00484224	0.00017223	2.34472882176e-05	2.966317290000022e-08	0.0102109	0.00799384	0.00010426247881	6.39014779456e-05	-0.133428	0.0074349999999999	5.527922499999996e-05	0.0178030311839999	-0.00093039	-8.4697e-05	8.656255521e-07	7.1735818090000015e-09	0.000426894	-0.00018784	3.5283865600000023e-08	1.82238487236e-07	0.000130476	0.000281057	1.7023986576e-08	7.899303724900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60895.88347045174	383.60010920195054	147149.04377974838	3708308623.6468377	108548.98506752076	90.34631990129128	11782882159.188845	8162.457519706461	58497.92243661746	170.26507842585852	3422006929.4005127	28990.196931363756	70835.28715382193	55824.978214526105	1.067271	21.349306	0.0578876143	0.0394273	0.0184339176	0.0486109131	-0.0094427096	0.0442310737	-0.1060704329	0.0177538804	0.0548112561	0.0469345389	0.0608173681	0.0353328813	-0.0775888748	0.0347419592	-0.0665469135	0.1193282898	-0.0080198348	-0.0531262007	0.0175566144	0.0922858789	0.018208725	0.0322907408	0.0294137721	-0.0213120319	-0.0663344842	0.0172544064	0.1383847702	0.1323246499	0.1305890978	-0.0134258405	0.1215648365	-0.0292741003	-0.1179524271	-0.1017339035	0.0451384972	-0.0569671566	0.0062246691	0.0911701788	-0.0024142412	-0.2102525511	0.0234480142	0.0071885721	0.0269248586	-0.0811992861	-0.0346909987	-0.0724428112	-0.0557341438	-0.0690633569	-0.0032700269	0.0616284112	-0.1247168616	-0.0052255452	-0.0948036556	-0.0443178253	-0.0460210052	-0.0671876592	0.0300364589	0.1013346856	0.0975763397	0.0914153405	0.0830033923	8.605569999999998e-05	-0.0047561843	7.405583502489997e-09	2.2621289095566492e-05	0.00214087	-0.00807003	4.5833243569e-06	6.512538420090001e-05	-0.132842	0.000586	3.433960000000037e-07	0.0176469969639999	-0.000179292	0.000751098	3.2145621264000003e-08	5.641482056039999e-07	0.000551339	0.000124445	1.5486558025e-08	3.03974692921e-07	0.000144441	1.3965000000000006e-05	2.0863202481000002e-08	1.9502122500000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
