global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
61431.18980486997	n/a	n/a	3773791080.84196	106953.8592348072	n/a	11439128005.218952	n/a	58761.31405643597	n/a	3452892029.6391	n/a	70798.30491855596	64829.56035371393	n/a	n/a	n/a	n/a	-0.0931903225	-0.0498575816	0.0419964169	0.0671718666	-0.0223857748	0.0589187063	-0.1061282427	-0.014353864	0.0154509404	-0.0360655045	0.0686288748	-0.0139242131	0.0445433348	-0.1303834923	0.1457120437	-0.0333138157	0.0961772445	-0.0253362585	0.1705041385	-0.0183811354	0.0215503318	-0.0280208304	0.0832311758	-0.0244344594	0.0762910925	-0.0268032627	-0.1040551404	0.0211535958	0.0061682565	-0.0166079583	0.0220758832	-0.009535012	0.0705511797	-0.0932103089	0.0321476109	-0.1364419917	0.0994780859	-0.1859482087	0.0712701699	-0.0500729624	0.0079107241	-0.0185070327	0.0627845239	-0.0313274231	0.0652298929	-0.0547798639	0.0779148572	-8.92304e-05	-0.0051993707	-0.0499527659	0.027053671	0.0639649339	0.0211415673	-0.0110956211	0.0474200312	-0.0712041929	0.1949661275	-0.1262441871	0.1394124806	0.1216827774	-0.137887772	0.0759101771	-0.0586570698	0.0020989501	-0.0842297236	0.0100622495	-0.0583904962	0.0889802257	-0.1063544548	0.1349191502	-0.0188390978	0.007373346	-0.0703021389	0.0296597141	-0.1129383547	0.0482914718	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0449275	n/a	0.00201848025625	n/a	0.0435855	n/a	0.00189969581025	n/a	-0.105597	n/a	n/a	0.0111507264089999	0.00559161	n/a	3.12661023921e-05	n/a	0.00111089	n/a	n/a	1.2340765921e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0
61276.977422674114	-154.2123821958594	23781.45882252181	3754867962.058913	107195.01029938344	241.15106457624643	11490770233.084925	58153.83594625697	58757.58015645213	-3.7338999838393647	3452453225.841897	13.942009089315608	71176.95091018178	64812.86174217312	1.34693	23.402233	0.117359461	0.0616797	-0.0538623709	-0.0811005688	-0.020430331	0.116184986	-0.1038851335	0.1542087852	-0.102827137	0.1008934281	0.0430379094	-0.104576746	0.006144129	0.0538088331	-0.0572317321	-0.0404270799	0.0833842186	-0.0166927517	0.1246101843	-0.0704447031	0.1783296841	-0.0515953368	-0.0180689678	-0.0875756099	-0.0266640323	0.0108400138	-0.0069078946	-0.1430772271	-0.087854117	-0.0507723236	-0.0480196227	-0.0585270598	0.070326334	0.0563331723	0.0064558414	0.0389408984	-0.022175198	0.0579338151	0.1175505456	-0.0723389265	0.0803242483	-0.0077535276	-0.0795738736	-0.034491786	-0.0809584511	-0.1122108873	0.0238530058	0.0332355479	-0.0951722214	-0.0165342522	0.0930421912	-0.1520724303	-0.0698004296	0.1031056486	0.0416133218	0.1381810935	0.1782007537	-0.0590411842	0.2084350612	-0.0722128251	0.0370384907	0.0563813291	-0.1522298435	0.1555121007	-0.0338548814	-0.0789156565	-0.045563999	0.1041570039	-0.0560823567	-0.0027004262	-0.1358700758	0.0435283757	0.0512197538	-0.0685376053	0.0414413116	0.0860584139	0.07580158	-0.061979527	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0450265	-9.899999999999493e-05	0.00202738570225	9.800999999998995e-09	-0.000438761	-0.044024261	1.9251121512100001e-07	0.0019381355565961	-0.0739569999999999	0.0316400000000001	0.0010010896	0.0054696378489999	0.00523145	-0.00036016	2.7368069102500004e-05	1.297152256e-07	0.00137311	0.00026222	6.875932840000006e-08	1.8854310721000003e-06	0.000209544	0.000209544	4.3908687936e-08	4.3908687936e-08	0.0	0.0	0.0
61012.79024031315	-264.18718236096174	69794.86732382406	3722560572.908452	107461.91184745384	266.90154807039653	11548062497.90994	71236.4363623742	58714.55364650711	-43.02650994501892	3447398809.9085617	1851.280558048812	70994.85042636846	64199.10516117724	1.185153	20.591448	0.1470866609999999	0.0678099	0.0302801262	-0.1033237529	-0.0434602504	0.1381939662	-0.0802159613	0.1544621561	0.071293676	0.1450333113	0.0598650624	-0.1173528737	-0.0546163163	0.0616920027	-0.0535150669	0.0035373594	0.2437070414	-0.0284064437	0.0153938161	-0.0186431594	0.1231277617	-0.0714159111	0.1305911639	0.0112777604	-0.065959546	-0.05500549	0.0393730168	-0.004928905	0.0545607039	0.0048710202	0.0459007533	0.0522505147	-0.1341282806	0.0419006685	0.0379849659	-0.0644728436	-0.0424417948	0.0421094401	0.0035914449	-0.1417895327	-0.0486793926	-0.0577601114	-0.0735795286	-0.0409662088	0.0313393345	0.0138331543	-0.0099098763	-0.0795399139	-0.1298768362	0.0186981872	0.0077408309	-0.1160490984	-0.1435918855	0.0722837035	0.0045373859	0.0478980783	0.1788928514	-0.0180436587	0.0619552365	0.0021967876	-0.01261882	0.0894518727	-0.3492015617	-0.1170432537	-0.0127903834	-0.0632900604	-0.1952672676	-0.0311072795	-0.0102542235	0.1511888367	0.1478336109	-0.0495840341	0.0551060103	-0.074384575	-0.0169710289	-0.0942833018	-0.0462306986	0.0235959029	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.032023	0.0130034999999999	0.001025472529	0.0001690910122499	0.0278401	0.028278861	0.00077507116801	0.0007996939794573	-0.0298934	0.0440635999999999	0.0019416008449599	0.00089361536356	0.00470056	-0.00053089	2.2095264313600003e-05	2.818441921e-07	0.00087873	-0.00049438	2.444115844000001e-07	7.721664129e-07	0.0	-0.000209544	0.0	4.3908687936e-08	0.0	0.0	0.0
60846.76388127187	-166.02635904127965	27564.7518965039	3702328674.8232512	106863.5661012452	-598.3457462086371	11419821759.875202	358017.6320059708	58634.0523882196	-80.50125828751334	3437952099.4644804	6480.452585872935	70977.80008680555	62390.56264528004	1.253733	21.782978	0.0658348	0.0336775	0.1256928139	-0.0768149553	-0.0655478942	0.1406610499	-0.0350945182	0.1324305648	0.066670379	0.0227063462	0.0404800507	-0.0663584462	-0.1491703829	-0.0011704752	-0.0450829139	-0.0814256447	0.1239343545	-0.0073111629	0.0115377026	0.1235995194	0.1496150365	-0.0940916871	-0.0063147774	0.0163171575	0.0050889989	0.036030625	0.1262582398	-0.1011828344	0.0561056411	0.0982943029	-0.0336777406	-0.0336155037	0.0140731193	0.0432190731	-0.0094078378	0.0679612525	0.0376177309	0.0477175601	0.0664147473	-0.0608270197	0.0865252758	0.0535245469	0.0121392045	0.0977235521	-0.1219405514	0.0073977564	0.0024230837	0.0228434016	0.1060592132	-0.1085808003	-0.0631179152	-0.142306378	-0.1423517771	-0.0273408193	0.0064187347	-0.0372033312	0.1388608206	-0.0769081837	0.0952616827	-0.001914064	0.057240534	0.1795576897	-0.1318934576	0.1102063887	-0.0441870079	-0.1420683881	0.000312974	0.0426995306	0.0356322177	0.0289233646	0.0291647204	0.0013085337	0.0524032801	0.0155918793	0.0388722581	0.0282443425	0.0828425926	0.0475237718	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0249879	0.0070351	0.00062439514641	4.949263201000003e-05	0.0135878	-0.0142522999999999	0.00018462830884	0.0002031280552899	-0.0081905	0.0217029	0.00047101586841	6.708429025e-05	0.00439079	-0.00030977	1.9279036824100003e-05	9.595745290000001e-08	0.00102585	0.00014712	2.1644294400000013e-08	1.0523682225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61031.22620885762	184.4623275857448	34026.350298350626	3724810572.556749	107330.7367192971	467.1706180518959	11519887044.707071	218248.3863709904	58562.65365762451	-71.39873059508682	3429584403.4228816	5097.778730589786	70703.41021369485	61592.41677026274	1.272943	22.116747	0.06817246	0.0408293	0.1412837581	0.0185013878	-0.0430560109	0.0436400024	0.0093567377	-0.011503121	0.1663411838	-0.1174588321	0.0071990589	0.014523353	-0.0832951579	0.0638104491	-0.1533479045	0.0186850133	-0.1475230305	0.1080045595	0.0113981742	0.1235479617	-0.0264957927	-0.0387452014	-0.0869460486	0.0061356979	0.0004677508	-0.1217931773	0.1103723257	-0.1083111091	0.0697304303	-0.0356592986	0.0405793562	0.0389469375	-0.0677973865	0.0275141013	0.0185024881	0.0670056997	0.057958082	-0.1151170762	-0.0214455625	0.1486053527	-0.0796726765	0.0180685181	0.0832264743	-0.0172060985	-0.102134002	-0.0231385677	0.0096269158	0.0355248452	-0.0376100337	-0.0306816233	-0.0105231352	-0.0412255414	-0.0580312385	-0.0963339325	-0.0167458848	-0.1266992167	0.0801433129	0.1096150861	-0.1207508695	-0.0919536246	-0.1657013096	0.1367365809	0.1246692487	0.0605007278	-0.0584097696	0.0526185345	0.113356323	0.0795881666	0.1421933434	0.2362704787	-0.0820861381	-0.1009286408	-0.0129401522	0.0724769023	0.0777782431	-0.0077565499	0.0047021825	0.0309689358	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0116522	0.0133357	0.0001357737648399	0.00017784089449	0.00283174	-0.01075606	8.0187514276e-06	0.0001156928267236	-0.0119194	-0.0037289	1.3904695210000002e-05	0.00014207209636	0.00368006	-0.00071073	1.3542841603600002e-05	5.051371329000002e-07	0.000929544	-9.6306e-05	9.274845636e-09	8.64052047936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61073.33125790333	42.1050490457128	1772.8351551418807	3729951790.937592	107241.400823513	-89.33589578409737	11500718050.589376	7980.902275547107	58632.28940612872	69.63574850420991	3437745361.0040345	4849.137469741573	70630.16437397875	61926.38128428258	1.090329	18.943916	0.05188266	0.0434247	0.0986895537	0.0797547576	-1.55602e-05	0.0507149263	-0.0016971055	-0.0131845593	0.089976058	-0.0849046165	0.0430836876	-0.0041261884	-0.0512617154	-0.0573430382	-0.2371896742	0.0428526283	0.019413582	-0.0304462939	-0.0090263563	-0.0695612136	-0.0831840681	0.0438642151	-0.1292149139	-0.0316890385	0.0330859413	-0.0201613948	0.1284580719	-0.0174219774	-0.0136124483	-0.107813972	-0.0116118759	0.0410273042	-0.082039715	-0.0390292949	0.0223831729	-0.0648248761	0.0871371312	-0.1167351546	-0.0201202784	-0.0394079133	-0.070685024	0.033000963	0.0248228736	0.0892929799	0.0663109081	0.0383288959	-0.0518584644	0.0835066509	0.0254330246	0.0804977376	0.0381738016	-0.0219953855	-0.0225795595	-0.087677323	-0.0836844692	-0.0572236639	0.0564992613	0.1557502979	-0.0215725139	-0.0399753778	-0.1061280067	-0.001682844	0.0409295492	0.0347085836	0.0425328644	-0.0718647049	0.1697651228	-0.0190083205	-0.1333132421	0.1309815485	-0.0616279659	0.1274034709	-0.0200586292	0.0715816517	-0.0241556143	0.0951837164	-0.0303521461	0.091790494	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0112977	0.0003544999999999	0.00012763802529	1.2567024999999925e-07	0.00285468	2.293999999999994e-05	8.149197902400001e-06	5.262435999999973e-10	-0.00406133	0.00785807	6.17492641249e-05	1.64944013689e-05	0.00286495	-0.00081511	8.2079385025e-06	6.644043121000006e-07	0.0008717109999999	-5.7833000000100045e-05	3.3446558890115717e-09	7.598800675208257e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60985.47309653684	-87.85816136648646	7719.056518699574	3719227928.808419	107493.48786614256	252.0870426295587	11554849933.628538	63547.87706171695	58645.10002627749	12.810620148768066	3439247757.092092	164.11198859602234	70693.84182240604	62030.218855001	1.026054	17.827171	0.064117	0.036018	0.1049135337	0.0706664773	0.055372818	0.0727765469	0.0220438794	-0.0415746117	0.0427582725	0.009056491	0.0784210438	0.0412747703	-0.0074850719	-0.1100800482	-0.0965219849	0.001352437	0.0402958942	0.1119676192	-0.0876020674	-0.0384461791	0.0013361951	0.0818141623	-0.1259021987	-0.0040910014	0.0316939767	-0.0772900772	-0.1118503779	0.1645620242	-0.0445648305	-0.0846326311	0.0471916557	-0.0119015229	0.0042248643	0.0258665611	-0.0499332881	0.1008078871	0.0620751083	0.096575316	-0.0402441441	-0.0048956405	0.0606251521	-0.0354563363	0.0591545535	0.0278607639	0.0194742049	0.1159248553	0.0637412512	-0.066068192	-0.0341484829	0.0042824897	0.0629031605	-0.0231914892	0.0081333785	-0.0900068538	-0.0755413996	-0.0705690101	0.0812638605	0.0234850124	0.0348975338	0.0957512669	0.0422440105	-0.104218246	-0.0649217785	0.0719270201	0.0305831881	0.1526633903	0.1573089009	-0.0146456945	-0.1546885476	-0.0032525713	-0.0503006334	0.0299743181	0.0781210099	0.1349647163	0.0667808137	-0.0603747983	0.1308158261	-0.0046196894	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0176655	-0.0063678	0.00031206989025	4.054887684e-05	0.0296786	0.02682392	0.00088081929796	0.0007195226841664	0.0180445	0.02210583	0.0004886677199889	0.00032560398025	0.0028093	-5.564999999999997e-05	7.892166489999999e-06	3.0969224999999963e-09	0.000750972	-0.0001207389999998	1.4577906120975841e-08	5.639589447840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60892.48210123564	-92.99099530120291	8647.325207108346	3707894376.449303	107427.63069182752	-65.85717431503872	11540695836.059685	4337.167408761396	58609.52743976391	-35.57258651358279	3435076706.7124386	1265.4089112663323	70701.97069035948	61475.556370526894	0.9665760000000002	16.793766	0.06895425	0.0331287	0.1194976012	0.0295434082	0.0968165719	0.0981319757	0.0306675478	-0.0402118042	0.0299481525	-0.0061337402	0.0201467668	0.0579242725	-0.0072545532	0.0132268864	-0.169499612	-0.0088914415	0.0705591645	0.0138139458	-0.0995571146	0.1875909033	-0.0013585889	0.0113031894	0.0567887108	0.0721013838	-0.0459035296	-0.0981516757	-0.0502748552	-0.0532278493	-0.0215420901	0.0277883366	-0.1135887757	0.0699253774	0.1633638918	-0.0244031264	0.0690261786	0.1598113145	0.0116649349	0.1316148141	-0.0473439058	-0.0463505499	0.0562810497	0.1041999177	0.0118233182	-0.0857307326	-0.0759917942	0.0824171102	0.0299962955	-0.0341092528	0.0823275928	-0.0570641379	-0.0262086816	-0.0193819362	0.0336343438	-0.0784268715	0.0101861797	-0.0723207905	0.1407905592	0.027101129	0.016175472	0.2054407201	0.018956732	-0.017801729	-0.0146921625	0.0010808566	-0.0128188894	-0.01874729	0.1014631141	0.0107700288	0.1615966184	-0.0455648798	-0.0126840128	-0.0866692683	-0.0506072824	0.1449844148	0.0582377238	0.0893589189	0.0113582649	0.0031554752	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0091226	0.0085429	8.322183076e-05	7.298114041000002e-05	0.00286195	-0.02681665	8.190757802499999e-06	0.0007191327172225	0.0294864	0.0114418999999999	0.0001309170756099	0.00086944778496	0.00306159	0.00025229	9.373333328099998e-06	6.365024410000005e-08	0.000941738	0.0001907659999999	3.639166675599999e-08	8.86870460644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60978.6322291037	86.15012786805892	7421.844531682902	3718393588.532284	107459.83371766676	32.203025839233305	11547615862.62859	1037.0348732023278	58559.94229058862	-49.58514917529101	3429266841.0770693	2458.6870187358627	70505.18875357434	61498.78482406441	1.100981	19.128998	0.0778335	0.0386573	0.0881401501	-0.0512024887	0.1311141002	0.0936594257	0.0772214394	-0.1124092258	0.0386525378	-0.0719525416	-0.0500792957	0.0778071781	-0.0205970292	0.0849291318	-0.0864433718	-0.0073002788	0.1218373012	0.0314209929	-0.0223283074	0.0889537178	-0.0733219099	-0.1137432865	-0.056251008	0.1851743699	0.0213461197	0.0190829346	0.0672854168	0.018149849	0.0620478291	-0.1456621727	0.1101446754	0.0232482015	-0.0802896985	-0.0548643756	-0.0591996696	-0.0341538207	-0.0479487376	0.0745358263	-0.0631527983	0.0660949853	0.0691656067	-0.0021695035	0.0112659095	0.0788491912	0.1309136383	0.0422934812	0.0097051036	-0.0821330404	0.1054543009	0.1033997013	-0.0757000777	0.0385054909	0.0697185804	-0.0743311157	0.0683861216	-0.1514217739	0.0528666857	0.0957735233	-0.0179590113	0.114737225	-0.0836108318	0.0700594057	0.0257808348	-0.1374974572	0.0206883707	0.0097918156	0.0685492944	-0.1008493965	0.119958836	0.1538936026	0.0812492328	-0.1109557953	0.1073986024	-0.0281225282	-0.0752152955	-0.0163483875	0.0512421454	0.0558002132	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0139521	-0.0048295	0.00019466109441	2.3324070250000003e-05	0.0191882	0.01632625	0.0003681870192399	0.0002665464390625	0.0487397	0.0192532999999999	0.0003706895608899	0.0023755583560899	0.00259713	-0.0004644599999999	6.7450842369000005e-06	2.157230915999999e-07	0.000657709	-0.000284029	8.0672472841e-08	4.32581128681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61106.60927595796	127.97704685426288	16378.124521538197	3734017697.204592	106529.7753865218	-930.0583311449592	11348593043.902784	865008.4993321464	58684.041720569214	124.09942998059704	3443816752.661508	15400.668521509113	70518.39029820262	62129.49969716273	1.102345	19.152691	0.0211919499999999	0.00959928	0.0386336538	-0.1006742	0.0809362925	0.0461686631	0.0551871369	-0.037212538	-0.0408135295	-0.1728982969	-0.0353116109	-0.0370237411	-0.0063410552	0.0254316456	0.10395005	-0.0776881875	0.1294652904	-0.0984120721	-0.0429160005	-0.0679310841	-0.0230012282	0.0487491793	0.0828571291	-0.0912759728	0.013134922	-0.0445232032	0.0275989947	0.0814316737	-0.0006828138	0.0742567641	0.1279298457	0.1151835974	0.2282135909	-0.0144288553	0.1194764527	-0.0639889518	-0.0286430334	0.0412412953	-0.000117052	0.0903672215	-0.0070321444	0.0563518171	0.0862865621	0.0168707748	0.0371889471	0.0789542602	-0.004780966	-0.0056271186	-0.029891991	0.1218172725	-0.0706609402	0.0027110757	0.021679279	0.0107144994	0.0729423374	-0.1187051301	-0.0660341733	0.135556688	0.0795021491	-0.0271084961	0.11329578	-0.0195946641	-0.0347128633	-0.1355764663	0.0273331167	-0.0155364426	-0.0065574127	8.30193e-05	0.0626865262	-0.118968392	0.0570301401	0.0285970452	-0.2644552673	-0.0219888135	0.0872241302	0.0188481246	-0.0320046572	0.0817325117	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0175346	-0.0035825	0.00030746219716	1.2834306250000004e-05	0.0256116	0.0064234	0.00065595405456	4.126006756000004e-05	0.044369	-0.0043706999999999	1.9103018489999984e-05	0.001968608161	0.00251101	-8.611999999999986e-05	6.305171220100001e-06	7.416654399999976e-09	0.000707896	5.018699999999993e-05	2.518734968999993e-09	5.011167468159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
