global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
60175.34187199482	n/a	n/a	3621071769.411453	107642.54640206472	n/a	11586917795.920656	n/a	57869.40934717184	n/a	3348868538.19054	n/a	70366.48990756241	61471.3819137043	n/a	n/a	n/a	n/a	-0.0895595842	-0.0681736553	0.0715997746	-0.0213994846	0.0640421681	-0.1023708011	0.0372084044	-0.1210504761	0.1395918949	-0.0574376954	-0.0612337477	0.0778830738	-0.086900549	0.0270566149	-0.1183534515	0.0349924248	-0.0854188784	0.0646003487	-0.2761153349	0.0990805911	0.0095806108	-0.0017683036	0.0534971561	-0.0544411509	0.0228906915	-0.0503085729	0.058666207	-0.1046136297	0.0123213733	-0.0795731475	0.0095327368	-0.0837963408	0.0418123345	-0.0923567801	0.0750295737	-0.006993568	-0.0303231264	0.1346185027	-0.1459902118	-0.0339015561	-0.0675186556	0.0527680089	-0.004184334	0.0552927803	-0.1482539264	0.0767378102	-0.1196652261	0.0409507622	-0.0037773245	0.142495953	-0.0240681225	0.1563770631	-0.1779039733	0.1779179038	-0.0519116905	0.0303853203	-0.1471875168	0.0375669359	-0.0267954012	0.0372781806	-0.0927739638	0.0538886534	-0.0082665642	0.1798712599	0.1203780544	0.1203546593	0.1203156708	-0.0314111	n/a	0.0009866572032099	n/a	0.0175397	n/a	0.0003076410760899	n/a	-0.0590148	n/a	n/a	0.00348274661904	0.00316191	n/a	9.9976748481e-06	n/a	0.000195336	n/a	n/a	3.8156152896e-08	0.000545874	n/a	2.97978423876e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60136.56372582232	-38.778146172495326	1503.7446205754138	3616406296.749889	107567.37780970984	-75.16859235487937	11570740768.856855	5650.317276614029	57851.70177997197	-17.70756719986821	3346819398.838812	313.5579361378484	70203.04291449653	60956.27672161559	0.983103	16.907902	0.077197295	0.0368918	-0.1013460886	-0.0331834745	0.0714911745	-0.0641429694	0.0439161275	-0.0889539145	0.0993321565	-0.0898712646	0.0586110558	-0.0146627219	-0.0397108652	0.1900026285	0.0430623065	-0.0453592204	-0.0824478664	-0.0514464946	-0.0648744796	0.0497010646	-0.2019275931	-0.0311032123	-0.0175693053	0.0581846461	-0.1142160573	-0.0621598142	-0.0667539135	-0.1989191916	-0.1353062247	0.0470798382	0.1392735041	0.0346173777	-0.0880179618	0.0871781867	-0.2217877757	0.1484651915	0.030513318	0.0312446924	-0.0949323569	-0.0178493253	0.0700760909	0.0006311133	-0.0284085181	0.0173538088	0.0930789131	0.0701673416	-0.1590713931	0.04239562	0.0148570422	0.065609027	0.03817353	0.1436619485	0.0111124877	0.1641988048	-0.1034809443	-0.0741536341	-0.0229192402	0.0100493269	-0.0398972229	-0.0258857344	-0.214418025	-0.0166468649	0.0506954937	0.122839992	0.1358654851	-0.0482134926	0.1203156708	0.1201052059	0.1197547036	-0.0198146	0.0115964999999999	0.00039261837316	0.0001344788122499	-0.000103145	-0.0176428449999999	1.0638891025e-08	0.000311269979694	-0.0418691	0.0171457	0.00029397502849	0.00175302153481	0.00278849	-0.00037342	7.7756764801e-06	1.3944249640000012e-07	0.000256405	6.106900000000002e-05	3.729422761000002e-09	6.574352402500002e-08	0.00072763	0.000181756	5.294454169000001e-07	3.303524353600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60026.01763993775	-110.54608588456904	12220.437104398514	3603122793.7101183	107312.94303710938	-254.43477260046348	11516067743.28588	64737.05350824956	57795.99816024901	-55.70361972296087	3340377403.3395066	3102.893250240235	70192.36353314112	60398.95028062032	0.988655	17.003401	0.096240095	0.053232	-0.1372130451	-0.0143094871	0.0759937531	0.0347224843	0.0906221191	-0.0725414287	0.11747383	-0.0338079329	0.0682295558	-0.0806044728	0.0342273818	0.0960621382	0.0306249403	0.0655667016	-0.1717212554	-0.0388393885	-0.1507811884	-0.0039444888	-0.1482200526	0.1359436297	0.0922339381	0.0753849661	0.0486342522	0.0494415795	-0.0386623787	-0.0083984845	-0.0701015893	0.0294641898	0.0721855932	-0.0310541429	0.1249854454	-0.1406993058	0.0665328075	0.0516422212	-0.1397203534	0.0419114002	0.1166492044	-0.0079827585	-0.0019456371	-0.1332423756	-0.0310326219	0.0942019269	-0.0004628349	0.0863945956	-0.1077878864	-0.0284802428	0.0020689538	-0.0526020807	-0.0324105618	0.0797714595	-0.0913179039	0.1598834791	-0.1329283505	0.0127640185	0.0364696295	0.0754043101	-0.124801447	0.0409993394	-0.0126335388	0.055451683	0.082008866	-0.0749638508	0.0088474554	-0.0573411474	0.120190936	0.1196068161	0.1186353847	-0.0198165	-1.8999999999991248e-06	0.00039269367225	3.6099999999966737e-12	0.0166108	0.0167139449999999	0.0002759186766399	0.000279355957463	-0.0131746	0.0286944999999999	0.0008233743302499	0.00017357008516	0.00206808	-0.0007204099999999	4.276954886399999e-06	5.189905680999999e-07	-0.0	-0.000256405	6.574352402500002e-08	0.0	0.00068785	-3.978e-05	4.731376225000001e-07	1.5824484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60038.98463781676	12.96699787900434	168.143033994103	3604679676.339996	107173.61478794644	-139.32824916293612	11486183706.715132	19412.36101480921	57850.62033105211	54.62217080310074	3346694272.68754	2983.581543243112	70188.04115125869	60179.281489427485	0.89085	15.321301	0.0139604	0.00995918	-0.1388828249	0.013516821	0.0710232916	0.0233118127	0.0678083459	-0.0364238569	0.1007682504	-0.0620441108	0.0259085167	-0.0337355914	0.0387087668	0.0814167414	0.0247536357	-0.0396103899	-0.1551444878	-0.0566235161	-0.0754916604	-0.0210633792	0.026916639	-0.009139797	0.0204442333	-0.0164336571	0.0994901007	-0.2284557743	-0.0687628749	-0.104829846	0.1062205836	0.139164289	0.0065423712	0.0286846837	-0.0710805723	-0.0235859105	-0.0571300449	0.0075465378	0.1134752893	0.0766293108	0.1137958073	-0.0269220534	0.0517571315	-0.0801340623	-0.0170044899	0.061564522	0.005790673	0.0685146071	-0.0858444012	-0.0293024179	0.0466739687	0.0067144954	0.0140152883	0.0148501278	-0.0940790232	0.0935067211	-0.1461887967	-0.0244851743	-0.0473315306	0.0357836365	0.1015666547	0.0601540004	-0.087810112	0.0261484986	0.1443634861	0.0839321947	-0.0054038544	0.0142486216	0.1200039147	0.1188605229	0.1169629329	-0.0198165	0.0	0.00039269367225	0.0	0.0189779	0.0023671	0.0003601606884099	5.603162410000002e-06	-0.0219949	-0.0088203	7.779769209000003e-05	0.00048377562601	0.00212354	5.546000000000023e-05	4.5094221316e-06	3.0758116000000253e-09	-0.0	0.0	0.0	0.0	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60129.94027761591	90.9556397991546	8272.928411273555	3615609717.789656	107073.43081473214	-100.18397321429802	11464719586.437231	10036.828489003185	57852.1456083031	1.525277250992076	3346870751.484304	2.3264706923939444	70163.96116484789	60702.204518911	0.917172	15.773992	0.0088275	0.00627334	-0.1134317561	0.0671028432	0.078909047	0.0545384333	0.0630057104	0.015388329	0.078745307	-0.0698848968	0.0457666113	-0.058543333	0.0044752528	0.0474648115	-0.0377932205	-0.0797264517	0.008831331	0.0151668029	0.0363419209	0.0270696595	-0.0087467995	0.0720798505	0.1528480954	-0.0276800008	-0.0537495648	-0.029817438	0.0850074612	-0.0138631769	-0.0483275148	-0.0694453359	-0.0733352715	-0.0703831311	-0.1496675245	-0.0550890802	0.062854931	-0.1233909667	0.0428976691	-0.149998563	-0.056882897	0.033098081	-0.0671919553	0.1959440641	0.0066149617	0.0622568931	-0.0261866654	0.0421897609	-0.0741364823	-0.01147082	0.0578472111	0.0049658567	0.0696385372	0.0296948442	-0.0264347906	0.0286020911	0.0615141732	0.0738807875	-0.0625359878	0.0321908473	0.0432231151	-0.0104595959	-0.0529881512	0.0971324404	0.0290762099	0.0414839155	-0.0807040294	-0.0180434696	0.1197547036	0.1178678731	0.1147451459	-0.0198165	0.0	0.00039269367225	0.0	0.0132793	-0.0056985999999999	0.00017633980849	3.2474041959999976e-05	-0.0201935	0.0018014	3.245041960000006e-06	0.00040777744225	0.00209699	-2.6550000000000185e-05	4.3973670601e-06	7.049025000000097e-10	5.10066e-22	5.10066e-22	2.60167324356e-43	2.60167324356e-43	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60218.94655799092	89.00628037501156	7922.117946195167	3626321524.554167	106920.78271065847	-152.64810407366895	11432053775.459845	23301.443677285664	57780.20078537269	-71.94482293041074	3338551602.7979827	5176.057546488155	70125.34974630043	61207.955872289	0.974229	16.755283	0.05996477	0.028662	-0.0879349398	0.1290590497	0.0442265634	0.0972308157	0.0544170602	0.100074304	-0.0244122123	-0.0954676025	0.0483466756	-0.0635524004	0.0783189495	0.0552015741	-0.0724890845	-0.0855598034	0.0361662036	-0.01004943	0.029642702	0.0812089752	0.0285319783	-0.0233714979	0.019378885	0.049877192	0.066528911	0.0502956704	0.0977864124	0.0022902154	0.041783405	-0.0635978575	-0.0408479636	0.0040738998	0.0774663578	-0.0337195094	-0.1094753172	-0.0140212294	-0.0121417444	0.1181807806	0.028883866	0.0094031588	0.0481274602	-0.0337624606	0.0082219964	0.0920704355	-0.1080345402	0.0203066042	-0.053799326	-0.1105846166	0.0959656436	0.0211400294	0.0038246574	0.0108324491	0.0218772488	-0.086904319	0.0200917804	0.0272953207	-0.0342793837	0.0257610787	-0.0390184056	-0.0236712136	0.1011975635	-0.0819463612	-0.0447164172	-0.0124257375	-0.0500759085	-0.0586019271	0.1194434321	0.1166309242	0.111992364	-0.00817226	0.01164424	6.678583350760001e-05	0.0001355883251776	0.0280803	0.0148009999999999	0.0007885032480899	0.0002190696009999	-0.00600442	0.01418908	0.0002013299912464	3.60530595364e-05	0.00182022	-0.0002767699999999	3.3132008484e-06	7.660163289999998e-08	-0.000109839	-0.000109839	1.2064605921e-08	1.2064605921e-08	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60252.04097877779	33.094420786866976	1095.240687218213	3630308442.108318	106800.29039899554	-120.49231166293612	11406302029.309778	14518.397169878132	57881.24092492579	101.04013955310074	3350238051.009304	10209.109800910071	70134.62178871114	61645.29370352844	0.8603159999999999	14.79615	0.02672847	0.013788	-0.0687807753	0.1047197649	0.0419326931	0.0653853998	-0.001184457	0.1027595526	-0.0017259779	-0.0834030437	-0.0490393917	-0.0313568387	-0.0082025925	0.1173944529	-0.0176037526	-0.0018242952	-0.1387946789	0.0792387309	0.0116388689	0.0248794403	0.0214753309	-0.0118896065	0.0091724164	-0.1674974383	-0.1441299084	-0.0086230142	-0.0796693	-0.1131192884	0.0522856727	-0.1477308099	0.0548570883	0.0842475607	-0.0997052064	-0.0081650347	0.1638245144	0.0160479215	0.0163068911	-0.1888689556	-0.0451825792	-0.2086293544	-0.0885224847	-0.0390179857	0.003626231	0.0514880781	-0.0536842561	-0.0043591179	-0.0974291066	-0.106360407	0.0219829196	-0.0029261045	0.014703917	-0.1306450662	0.0863133361	0.0368431856	-0.0233734917	0.0281448747	-0.0824727403	-0.0720100811	-0.0752106578	0.0448364694	-0.0674172408	0.1588291299	-0.0275636601	0.0381866569	0.053117343	0.0171222586	0.1190702613	0.1151522399	0.1087174221	-0.0142746	-0.0061023399999999	0.00020376420516	3.723855347559999e-05	0.0346355	0.0065552	0.00119961786025	4.2970647040000006e-05	-0.0145834	-0.00857898	7.35988978404e-05	0.00021267555556	0.00182022	0.0	3.3132008484e-06	0.0	-0.0	0.000109839	1.2064605921e-08	0.0	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60206.9347648709	-45.10621390688903	2034.5705330140288	3624874993.78142	106891.72277064732	91.43237165178289	11425840396.876925	8359.87858586975	57797.07478562005	-84.16613930574385	3340501853.7745566	7083.939005633881	70116.12384130084	61517.878687766526	0.857396	14.745932	0.01943512	0.0115353	-0.0806054832	0.0960705117	0.0319527409	0.0182471539	-0.0219819041	0.0840413581	0.0550070718	-0.0361316903	-0.0372701088	-0.0650020708	0.0187383477	0.0843984032	-0.085129518	-0.0192094714	-0.023171685	0.0334212808	-0.0168217558	0.0266752186	0.0602340679	-0.0507388297	-0.0069075949	0.0425815534	-0.0264282256	-0.0966428742	0.099166366	-0.1220911395	-0.0126257468	-0.1528515804	-0.1979597902	-0.0940133171	0.1234157669	-0.0760862773	0.0010029248	0.0105052636	0.0568013684	0.0031060459	0.0592078668	0.0419310039	-0.0020477268	0.1086562196	-0.0015418295	0.0642079659	-0.0282444898	-0.0591741263	-0.1143462992	-0.0497672472	0.0334800186	-0.0507544111	0.0526241959	-0.0611598461	0.0251473004	0.0170621645	-0.0257879817	-0.015920716	-0.1247840926	-0.0793906567	-0.0112716181	0.018234499	0.0787998214	0.0525403824	-0.1274049684	0.0270195377	-0.0128145934	-0.0297612383	0.1186353847	0.1134348849	0.1049355893	-0.00984893	0.00442567	9.70014221449e-05	1.95865549489e-05	0.0264842	-0.0081513	0.00070141284964	6.644369169000001e-05	-0.00772525	0.0068581499999999	4.70342214225e-05	5.9679487562500006e-05	0.00182022	0.0	3.3132008484e-06	0.0	-0.0	0.0	0.0	0.0	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60236.61720094775	29.682436076851445	881.0470114563722	3628450051.813514	106834.42643973214	-57.2963309151819	11413594672.706535	3282.869536342029	57812.936665155015	15.861879534968466	3342335645.849225	251.59922238185143	70023.34252929688	61469.90169239412	0.908257	15.620674	0.0440131941	0.0227093	-0.0729391762	0.1198449079	0.0431108745	0.0545418044	0.033875129	0.0934162362	0.0392994785	0.0005206493	-0.0489818176	-0.0593996707	0.0084243842	0.0986871295	0.068949297	-0.085210431	0.0592604743	0.0798030516	0.1748352243	0.0712678102	0.0644379502	-0.0174551837	-0.0827558962	-0.0170688567	0.0230189822	0.0149130298	-0.1913270353	0.0599851507	-0.1214059445	0.0800830116	-0.1264179698	-0.0142271295	0.0603650771	0.0232358728	0.1224114143	-0.0503812633	-0.1684473844	0.0345687999	-0.0956156549	0.0363894037	-0.0053667279	0.0164598752	0.0470705946	0.0710825877	-0.006192369	0.0188885924	-0.0726673699	-0.0790310623	0.0631442492	0.043636453	0.000799827	-0.0389928336	-0.0457572193	-0.1426363538	0.117448617	-0.0801718603	-0.0542736627	0.0477588525	0.1047593591	0.1464244245	0.0052303561	0.1251120716	-0.1088873812	0.0323362412	0.0746461491	-0.0102718345	0.1181390277	0.1114824189	0.1006644984	-3.74859e-05	0.0098114441	1.40519269881e-09	9.626443532742482e-05	0.0308688	0.0043845999999999	0.0009528828134399	1.922471715999999e-05	-0.0128728	-0.00514755	2.64972710025e-05	0.00016570897984	0.00167197	-0.0001482499999999	2.7954836809000003e-06	2.1978062499999985e-08	-0.000345142	-0.000345142	1.19123000164e-07	1.19123000164e-07	0.00068785	0.0	4.731376225000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60397.00602709493	160.38882614718025	25724.575552870403	3647798337.0369415	106878.9861467634	44.559707031265134	11423117679.760044	1985.5674907121795	57826.37126896438	13.43460380936449	3343889214.136109	180.48857951459084	70141.86298414765	62000.11066545759	1.024138	17.613651	0.0572087291	0.0363645	-0.046119456	0.1186890762	-0.0354743129	0.0720950075	0.0289205769	0.1017650133	-0.0727361399	-0.0244018099	0.0328600515	-0.0498239841	0.0182801555	0.0052253713	-0.1344922926	-0.0424510647	-0.0420240928	0.0995818231	-0.0037765426	-0.1664869764	-0.0678735778	-0.0982764928	-0.1280853526	-0.0534402917	0.0474621752	0.141204169	0.0407768319	-0.0280570838	-0.0230196378	-0.0074861811	-0.0320774335	0.0218631606	0.0268873044	-0.0445161912	0.0242214187	0.0704066854	-0.1042057401	-0.0231670914	-0.1242101344	0.1065050015	-0.1525251447	-0.1284288013	0.0252920012	0.0714974323	-0.1547602112	-0.0049675702	-0.025521504	-0.1289243243	0.0496335976	0.0566957786	-0.0086796387	0.0024492957	0.045030667	-0.0620700741	-0.0328921832	0.1476507001	-0.0183785227	0.0118552187	-0.0059116042	-0.0046427167	0.0473153509	0.1835908926	-0.1042539894	-0.201397302	0.0221708577	-0.0348634948	0.1175814474	0.1092988885	0.0959240631	-0.000625665	-0.0005881791	3.91456692225e-07	3.4595465367681e-07	0.0105461	-0.0203227	0.0001112202252099	0.0004130121352899	-0.0077002499999999	0.0051725500000001	2.675527350250104e-05	5.9293850062498456e-05	0.0011394	-0.00053257	1.2982323600000002e-06	2.836308049e-07	-0.000434578	-8.943600000000003e-05	7.998798096000006e-09	1.8885803808400006e-07	0.00068835	4.999999999999579e-07	4.738257225e-07	2.49999999999958e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
