global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
59660.513510715246	n/a	n/a	3559376872.3622365	106380.698952908	n/a	11316853109.709242	n/a	57854.0985323219	n/a	3347096716.987611	n/a	69831.44396311509	59133.62588135708	n/a	n/a	n/a	n/a	-0.0068546693	0.0203765093	-0.0546879607	0.0264436772	0.0430075653	-0.0794836849	0.0161815618	-0.0019526584	0.1458277963	-0.0620963804	0.2759278956	-0.0896592649	0.0111016411	-0.0080990772	0.0149443573	-0.0230758648	0.0411606456	-0.0423496809	0.0304527289	-0.047779133	0.0440763981	-0.0072814902	0.0075148347	-0.0016480668	0.0474999893	-0.1081518138	0.0595244277	-0.1073647635	0.03043995	-0.0333646693	0.0568356731	-0.0585646026	0.0162340875	-0.0487262372	0.170600694	-0.0495954898	-0.0733610061	0.0657464457	-0.0422419653	0.09371213	0.0071167539	0.0044904163	0.0360801587	0.0095682838	-0.1392091756	0.1038094202	-0.0670956542	0.0115271694	-0.0669049958	0.0035363957	-0.1266941892	0.0519827798	-0.1190451569	0.0683199393	-0.0546158768	-0.0625311833	0.0580109761	-0.0533088976	0.0250697281	-0.0156551364	0.0382352797	-0.0587270251	0.0080355344	-0.1607734748	0.0151886982	-0.0582609159	0.2876390426	-0.1778579012	0.04058056	-0.0660782561	-0.124625952	0.090786616	-0.1326256025	0.1291023508	-0.0118898188	0.011004633	-0.0440161233	0.012512803	-0.0373345964	0.1422948117	-0.0661829452	0.0498683389	-0.0122016872	0.3528573114	0.0068617368	0.0362841759	-0.0355566164	-0.0494258693	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.0293221	n/a	0.00085978554841	n/a	0.0150738	n/a	0.00022721944644	n/a	-0.342152	n/a	n/a	0.117067991104	0.00457221	n/a	2.09051042841e-05	n/a	0.000652237	n/a	n/a	4.2541310416900005e-07	-0.000486564	n/a	2.36744526096e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59558.580330173696	-101.93318054154952	10390.373295316129	3547224490.945753	105736.6151421441	-644.0838107638992	11180231781.717896	414843.9552881464	57866.59538876979	12.496856447891332	3348542861.8875933	156.17142107920316	70071.01204900099	58500.3366199626	1.586253	25.892176	0.12438626	0.0681551	0.0181689405	-0.0526009917	0.0052215953	0.1074947023	0.0095543911	-0.0424947348	-0.0129039285	0.0015189961	-0.0138161184	-0.0657175848	-0.0226412929	0.0977533312	-0.012379919	0.0226769711	-0.0065803462	-0.0035986111	-0.004537771	0.0861481968	0.1465710397	0.1441492228	-0.0089486315	0.0910267826	0.1285351458	0.0437687066	0.0607045905	0.0841375644	0.0018693342	-0.0507925498	-0.0097898539	-0.0531552698	0.0071695258	-0.0635333222	-0.0314672162	-0.0029093524	-0.0743952104	0.0248553531	-0.0899677158	0.08620218	0.1516862114	-0.0176044507	0.0599894749	0.0231581397	0.0263670968	0.0872647203	-0.0466776156	0.1560462132	0.1054121686	-0.003214964	0.0534984952	0.0177755412	0.0335613039	-0.0496796221	-0.0209277403	-0.0198184644	0.0655372748	0.0487658518	-0.0376642853	-0.0127137037	0.0400673633	0.0545602848	-0.0097364674	-0.156660359	-0.0259121359	-0.0965519784	-0.0133067627	-0.0160196725	0.0801817398	0.1509211375	-0.002141364	-0.050741717	-0.0132729823	0.197721315	-0.1683025805	0.1423506726	-0.0220797	0.1430956977	0.0210073608	-0.0118052564	-0.0216988021	0.0024844214	0.1060408988	0.0132345309	0.152414137	-0.0088944658	-0.1578475179	-0.0591865262	0.0621269137	0.1602492863	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.00548424	0.02383786	3.00768883776e-05	0.0005682435693796	0.0407207	0.0256469	0.0016581754084899	0.00065776347961	-0.330537	0.0116149999999999	0.0001349082249999	0.109254708369	0.00564505	0.00107284	3.1866589502500006e-05	1.1509856656000003e-06	0.000814108	0.000161871	2.6202220641000024e-08	6.627718356640001e-07	-0.000455545	3.101899999999997e-05	2.07521247025e-07	9.62178360999998e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59822.344826345085	263.7644961713886	69571.70944054647	3578712940.5221367	106168.97506510415	432.35992296005134	11271851266.374708	186935.10298202152	58106.71293700528	240.1175482354884	3376390088.343537	57656.43697062208	70961.03254907324	58731.27972482806	1.727495	28.197643	0.2270958999999999	0.154853	0.0020092725	-0.0037164845	0.0502758422	0.0074071662	-0.1359513669	-0.0008851491	-0.059886473	0.0544261992	-0.0462382806	-0.4263153512	-0.2707070949	0.0604182774	0.1619993048	0.1002005854	0.0299594521	0.0264918827	0.1719396437	0.0912539886	0.2107921295	0.1415035237	-0.0911195167	0.1970850128	0.0339390379	-0.1151378687	-0.0790203832	-0.1899466519	-0.010928135	-0.0412702407	0.0668284206	0.034240485	-0.0505165965	0.0250100549	-0.1546837673	0.1119514891	-0.0154683566	-0.0198933798	0.0970802907	-0.0390495994	-0.118553764	0.0289723861	-0.0038850408	-0.050853039	-0.0650105018	-0.0861707466	0.056781192	-0.0186024888	-0.0162419474	-0.0031672081	-0.0322897879	0.0740270179	0.0318124319	-0.0143874082	0.067551773	0.0317434213	-0.0472582574	0.269728411	-0.2455549237	0.1439655488	0.2148023432	-0.1021478658	-0.3846066724	0.0829706608	-0.2100837678	-0.2315908011	0.0273952779	-0.0295342906	-0.2123228424	0.0069839213	-0.0074969936	-0.1654523879	-0.1322849709	0.099121568	0.1013268384	-0.131825127	0.2432498441	-0.1100292407	0.0734773242	-0.0785218032	0.0566693372	-0.0371716566	-0.0638111116	-0.1024277156	-0.0133181767	0.0133406062	0.1006571874	0.0312967262	0.0101131625	-0.0199862606	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.0349179	-0.02943366	0.00121925974041	0.0008663403409956	0.00684471	-0.0338759899999999	4.68500549841e-05	0.00114758269848	-0.477483	-0.1469459999999999	0.0215931269159999	0.2279900152889999	0.00571137	6.631999999999992e-05	3.26197472769e-05	4.398342399999989e-09	0.00103663	0.0002225219999999	4.9516040483999984e-08	1.0746017569e-06	-0.000503508	-4.7962999999999934e-05	2.53520306064e-07	2.3004493689999934e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59812.65588867663	-9.688937668455765	93.87551314322104	3577553804.457243	104750.52875434028	-1418.446310763873	10972673274.31387	2011989.936519642	57934.52212854551	-172.19080845976714	3356408854.262929	29649.674518028216	69817.88221392008	59535.67219219429	1.849691	30.192242	0.26832234	0.132543	-0.035890967	0.0806547536	-0.0286333792	0.0233381596	-0.0479588952	0.0520171661	-0.1170941025	-0.0933983753	-0.0871737932	0.0487997846	0.0084854898	0.2492107422	0.1204589728	0.0414995757	-0.0227855892	-0.0488667624	0.1240411078	0.0860330851	0.176477653	-0.0999684134	-0.1652303872	-0.082911883	-0.1252007266	0.0424491205	0.1699809424	0.0674742268	0.0984421633	-0.0916626324	0.0658844888	0.0633270991	0.010689981	0.0957472502	-0.034833458	0.0404093384	0.073024909	0.0629916313	0.0235083065	0.0776257676	-0.0247651072	-0.0436083124	0.0717121483	0.0305060164	0.0293841542	0.0740470161	-0.021971349	-0.1063572994	-0.0042909369	0.0625985888	0.0955260463	0.0062441502	0.1268341454	-0.0747125737	0.0795398551	0.1205235559	0.0490015297	-0.0014683391	0.0103738775	0.0360601759	0.1784258454	-0.0426468023	0.0017662948	-0.191639282	-0.1495902892	0.0833046224	-0.3031645454	-0.0173605468	0.0646542599	-0.1564045979	0.0011493252	0.015971257	0.1614942605	-0.2494469743	-0.0003147644	0.1212198995	-0.0685704351	-0.0621974048	-0.0020956736	-0.0304473633	-0.0086559986	0.0297654287	-0.0039266481	-0.223747858	0.0708195371	0.0603550782	-0.1493599169	0.0952947505	0.0749222144	0.0245378704	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.0688342	-0.0339162999999999	0.00473814708964	0.0011503154056899	0.0473127	0.0404679899999999	0.00223849158129	0.00163765821464	-0.442739	0.034744	0.0012071455359999	0.196017822121	0.0036101	-0.00210127	1.3032822010000002e-05	4.4153356129e-06	0.000716661	-0.000319969	1.0238016096100003e-07	5.13602988921e-07	-0.00126615	-0.000762642	1.6031358224999998e-06	5.81622820164e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59541.47962523103	-271.1762634455954	73536.56585631496	3545187795.9618025	105241.56178385417	491.0330295138847	11075786326.704794	241113.43607358355	57802.40563674967	-132.11649179584492	3341118097.395349	17454.767404441558	70122.21526946417	59944.77351102498	1.553244	25.353367	0.1781588999999999	0.092136	-0.0259180453	0.0272868368	-0.0384265612	0.0565701328	0.0901144611	0.0844559463	-0.1119305769	-0.0224595955	-0.0010032919	0.0154101795	-0.150989364	0.1695864395	0.021580641	-0.019041037	-0.0373578358	-0.0640372035	0.0491127494	0.09712993	0.0592117696	0.0140252266	-0.0047925965	0.1264571895	-0.1776818507	0.0430233531	0.1110413234	-0.0463655803	0.1259564907	-0.0478581744	-0.0805203092	0.0767953837	0.0370422087	0.1653386027	0.0028618717	0.0327140788	-0.0972965707	-0.0043668746	-0.0400687463	0.066469181	-0.0257298403	0.0105803279	0.0452691886	-0.0846042468	0.1381869964	-0.0848108869	0.1166678643	0.0373972253	0.0333282149	0.1570903702	-0.0676998772	-0.0162530304	-0.0190498226	-0.0961147773	-0.0047305847	-0.0027704176	-0.0391248788	0.1359124815	0.0389309881	0.0824212293	0.0042206616	-0.1619604624	-0.0808339858	-0.1612276342	-0.1626826754	0.089360429	0.0214232021	0.1631218479	-0.0289709569	-0.0798543605	0.0311389874	0.1214374734	-0.0298386443	-0.0371651783	0.006404143	0.0365550072	-0.1774083893	-0.0084559319	-0.1132492923	-0.0303727341	0.0472310441	0.0214036343	-0.0811028487	-0.0689950405	-0.0205641689	-0.0646124065	-0.0851143303	0.0553009715	-0.0001277243	0.0290878082	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0243842	0.0444499999999999	0.00059458920964	0.0019758024999999	0.0548513	0.0075385999999999	0.00300866511169	5.683048995999999e-05	-0.379742	0.0629969999999999	0.0039686220089999	0.144203986564	0.00376366	0.0001535599999999	1.4165136595599998e-05	2.3580673599999887e-08	0.000365152	-0.0003515089999999	1.2355857708099996e-07	1.33335983104e-07	-0.000507753	0.000758397	2.57813109009e-07	5.751660096089999e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
59477.07944060298	-64.40018462805165	4147.383780127139	3537522978.7837977	105515.48499891494	273.9232150607713	11133517574.556244	75033.92774922958	57820.22300667876	17.81736992909282	3343178188.542064	317.45867119014105	70266.77534289341	59490.41898961601	1.305439	21.308485	0.1652573	0.0752663999999999	0.0026109536	-0.0328153376	-0.037916313	0.1309601529	0.1089804438	-0.0254919974	-0.0798064882	0.0148836614	-0.0281898114	0.0007994763	-0.0481631391	0.1394340348	0.0449181584	-0.0205067254	-0.0945086924	0.0389786898	0.0371980988	-0.0087272763	0.0301275996	-0.0098646498	-0.0775269904	0.0115769037	-0.0841656841	-0.0014183349	-0.0058426165	-0.0494246931	0.0026216505	-0.040420078	-0.1126168717	-0.0534877132	-0.0533172259	0.0061139889	-0.192605798	-0.1452018083	-0.0894830874	-0.0520829583	-0.012601009	-0.0043110238	-0.0927996779	0.0119061675	-0.1722214583	-0.1254272536	0.0535342318	0.1268894097	0.133069145	-0.0910850916	0.0750297819	-0.0187791058	0.0140258671	0.0211920561	-0.1091576795	-0.0127151601	-0.0367716776	-0.1383760322	0.1084876519	0.1866926129	0.041825628	-0.0126570645	-0.0459322435	-0.0498872889	-0.0623809552	-0.1535240233	-0.0830265078	0.0265528804	0.0227086937	-0.0742199067	0.0459550217	-0.0970014144	0.0503664273	0.0382533427	0.1123146596	0.0370221197	0.0445718088	-0.0715534329	-0.0811148879	0.0298050688	0.0016324229	-0.034161767	0.0212785868	0.1127606583	-0.0294843352	0.2041485897	-0.09591133	-0.2240393456	-0.0611675637	-0.0799046394	-0.0200265742	0.0150541695	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.042069	-0.0176848	0.001769800761	0.00031275215104	0.0452057	-0.0096455999999999	0.00204355531249	9.303759935999994e-05	-0.327066	0.052676	0.002774760976	0.106972168356	0.00470225	0.00093859	2.21111550625e-05	8.809511881e-07	0.000728384	0.000363232	1.3193748582400001e-07	5.30543251456e-07	-0.000910949	-0.000403196	8.298280806009999e-07	1.6256701441599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59636.76071707044	159.68127646746143	25498.11005427785	3556543228.825116	106759.09016384548	1243.6051649305446	11397503332.61209	1546553.806241927	58127.53525416392	307.3122474851625	3378810354.7240696	94440.81745438176	70117.79712010815	58048.84634764682	1.81045	29.551716	0.3108639	0.168491	0.0217371771	-0.0570879477	0.0345436426	0.0461500095	0.0304378761	-0.2106335779	0.1397676816	-0.0580794903	0.0552494656	0.035222553	0.2562136924	-0.0373229871	0.2107387499	0.0805302848	-0.0745398319	0.0912768006	0.0850723886	-0.0368069459	0.0474628985	0.0321884542	-0.1475030901	-0.0774285819	0.0602452328	-0.0379855839	-0.1127056602	0.044516273	-0.0913944817	0.0965900659	-0.1120751638	-0.005579586	-0.0173142013	-0.0532899688	-0.0347840652	-0.0790633092	0.0552824922	-0.0375764546	-0.0605949919	0.0578447895	0.1634685315	-0.0167269624	-0.0164730996	0.1411685994	-0.0156508999	-0.0544921663	0.0514520125	0.0420639471	-0.0192236826	0.0691149179	0.0221463752	0.0498506588	-0.0065251599	0.0450159991	-0.0028401952	-0.0318328914	-0.0255135515	-0.003989577	0.1448413637	-0.1281157005	0.1162693871	0.1576988665	0.0149896637	0.1092759819	0.0255218437	-0.0382898911	-0.1988058959	-0.2213671486	0.2568020273	-0.0066655302	0.0349470478	-0.0716972251	0.0687794762	0.000846002	-0.1261971976	-0.1124158036	0.0055281085	-0.0993697864	0.0085626718	0.1440947165	-0.042356205	-0.0462610633	0.0019476616	0.1712689007	0.0570679416	0.0405623033	-0.0076210747	0.0741011665	-0.0921004524	-0.0463128198	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-0.121306	-0.079237	0.014715145636	0.006278502169	0.0144611	-0.0307446	0.0002091234132099	0.00094523042916	-0.236404	0.090662	0.008219598244	0.055886851216	0.00285454	-0.0018477099999999	8.1483986116e-06	3.4140322440999998e-06	0.00108508	0.000356696	1.27232036416e-07	1.1773986064e-06	-0.000910949	0.0	8.298280806009999e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
59541.4278563938	-95.33286067664449	9088.354324792508	3545181631.178148	105170.11255967882	-1588.9776041666628	11060752575.815512	2524849.826543228	57872.91277931233	-254.6224748515888	3349274033.561893	64832.60469954796	70197.07803985717	58218.17128856762	1.669927	27.257978	0.159742	0.0798417	0.0211784907	-0.0094937906	-0.0201303937	-0.0068906727	-0.0753767832	0.0279984188	-0.0478524215	0.0836947902	-0.1023181619	-0.0005945757	-0.1316918306	0.1672982165	-0.0707015801	0.0040312294	0.0432600191	-0.0406344496	-0.0233324953	0.1221573174	-0.0091397823	0.1060037189	-0.1133476239	0.121399363	-0.0291514979	-0.0123383094	-0.0350751015	0.0192490652	-0.0610740058	-0.0617491735	-0.0863363197	-0.0372345542	0.1500379122	0.0188967412	0.0152258611	0.042747954	0.0570828084	-0.0411100848	-0.0843282811	-0.0111163375	-0.0577216687	-0.0213743716	0.0086014194	0.1153829492	0.1547510161	-0.0872077767	-0.0017003736	0.0362576294	-0.0216826854	-0.0143166817	-0.0592965656	-0.1154685371	-0.1104546186	0.0233131069	-0.0201446487	0.0411010394	0.0597965739	0.08198614	-0.1317370851	0.0930925645	-0.0212379979	-0.0328220269	-0.0753304385	-0.0980372902	0.0107753581	0.0897165239	0.0163973135	-0.0503592862	-0.0471674709	0.1619078356	-0.0333586863	0.007898365	-0.0321830585	0.1017150404	-0.0630088756	0.0320400165	-0.1278310887	-0.0558075882	0.0783870626	0.1187397064	0.0204961198	0.0156355503	0.0588164864	-0.0068417387	-0.0646241828	0.0225410332	-0.0615500845	-0.0380462681	-0.0749125204	-0.1011635768	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.0945854	0.0267205999999999	0.00894639789316	0.0007139904643599	0.033627	0.0191659	0.0011307751289999	0.00036733172281	-0.255408	-0.019004	0.000361152016	0.065233246464	0.00403021	0.00117567	1.62425926441e-05	1.3821999489000004e-06	0.000779181	-0.000305899	9.3574198201e-08	6.07123030761e-07	-0.00132641	-0.000415461	1.7593634881000002e-06	1.7260784252100008e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
59689.73403217893	148.30617578513193	21994.72177601045	3562864348.83226	105757.3939670139	587.2814073350746	11184626378.694187	344899.45140146586	57966.63184366754	93.7190643552094	3360130407.299292	8783.263023615884	70302.14409650554	59165.910143288864	1.416318	23.118357	0.0836159499999999	0.0487131	-0.0091302636	-0.0104955665	0.0014010918	0.1131603275	0.0514077899	0.0431671952	-0.0710247555	-0.0941227166	-0.0562795402	0.0177095817	0.025734269	0.1256193124	0.0322799953	0.0482820995	0.0032732209	0.0076181293	0.0132502495	-0.0721659305	0.0762371028	-0.0235846568	-0.0250768036	-0.064283149	-0.0671465336	-0.0046871324	0.0122893889	0.0237581714	0.0289677377	0.1304242832	-0.0975141903	-0.0670658143	-0.0320054864	-0.0692410679	0.0076407204	0.0585165031	-0.0385140203	-0.0183514926	0.0264485782	-0.0548701986	-0.042456454	0.155319632	-0.0745011462	0.0156815103	-0.0091302879	0.049648565	-0.0724288376	-0.0952576051	0.0743409327	0.0060521563	0.0206846452	-0.0589009556	-0.103972652	0.0775506727	0.096012259	-0.0383042091	0.0517283634	0.1113092595	0.0171066427	0.0418387229	0.0588217635	-0.0064987508	-0.0095467847	-0.1315602317	-0.0338357121	0.0534440848	0.0666452412	0.0371143824	0.0422423432	0.1162832803	-0.0632441228	0.0316565801	0.0341250773	-0.1011427699	0.185975557	-0.0354439127	-0.0602481005	0.127020932	-0.0111431643	0.0426803726	0.0832711795	-0.0161261519	0.0695254447	0.1373692673	-0.0204731881	0.0555108014	0.1477913267	-0.0276850855	0.0176484787	0.1024884395	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.0783655999999999	0.0162198000000001	0.0061411672633599	0.00026308191204	0.0369798	0.0033528	0.00136750560804	1.124126784000002e-05	-0.29389	-0.0384819999999999	0.0014808643239999	0.0863713320999999	0.00403021	0.0	1.62425926441e-05	0.0	0.000329974	-0.0004492069999999	2.01786928849e-07	1.0888284067600001e-07	-0.00138843	-6.201999999999987e-05	1.9277378649e-06	3.846480399999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59465.341564129325	-224.39246804960567	50351.9797173933	3536126847.338567	106171.85086805555	414.4569010416599	11272461916.748629	171774.52282105625	57832.27907012698	-134.35277354056598	3344572502.445047	18050.667758042604	70268.7091314399	59376.55537302614	1.482807	24.203636	0.15875835	0.0969843	-0.0035805883	-0.0377913338	0.0347185917	0.1080343227	0.1457154686	-0.0588194771	-0.0308467941	-0.0754065546	-0.0050213494	-0.061163151	-0.0625526343	-0.0031080815	0.0580864065	-0.037745204	-0.0657688813	-0.0576773958	0.0011996604	-0.0363936077	0.0289056967	-0.0485128495	0.0003062492	0.0441464174	-0.0509208314	0.0089383463	0.0248702951	0.0464679614	-0.0061335301	0.0613033069	0.0473400067	-0.0697057263	0.0663303923	-0.0096742799	0.0791382682	0.0403833101	-0.0641713119	0.0632170995	-0.0927450585	-0.1089030796	-0.1155292259	-0.0545963238	0.0049198321	-0.2719706712	0.0746087343	-0.1103818134	-0.1340382653	-0.0532342863	-0.0225259554	-0.0384443245	0.0818336708	0.1517675742	0.0182452674	0.096801776	-0.0441636469	-0.0301345081	0.0192085378	0.1510535581	0.085848835	-0.0394077098	-0.0243328501	-0.0353315648	0.0339726157	-0.1020942304	-0.0601087692	0.0293203871	0.0985262268	0.0111372709	-0.0088723269	-0.0950796912	-0.0931235309	-0.0038437963	-0.0785992908	-0.0624341292	-0.0064094251	-0.1175899129	-0.0357950788	0.1489755714	-0.1625028933	-0.0955476155	0.0472948795	0.0234632426	0.0348025041	0.0097653988	-0.0804009329	0.0382174583	0.0720316894	-0.2521712997	0.0867922757	-0.0331414855	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0652921	0.0130734999999998	0.00426305832241	0.0001709164022499	0.0560018	0.0190219999999999	0.0031362016032399	0.0003618364839999	-0.231059	0.062831	0.0039477345609999	0.0533882614809999	0.00278293	-0.00124728	7.744699384899999e-06	1.5557073984000009e-06	0.000359331	2.9356999999999983e-05	8.61833448999999e-10	1.2911876756100001e-07	-0.00138843	0.0	1.9277378649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
