global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
59962.496736252215	n/a	n/a	3595501014.845057	107175.9784140625	n/a	11486690349.011593	n/a	58158.01046476911	n/a	3382354181.2201934	n/a	70820.47751280738	60343.68218557332	n/a	n/a	n/a	n/a	-0.0769576724	-0.0900933144	-0.0005191008	-0.0492071699	-0.0442278409	0.103551547	-0.0397193007	-0.1175801798	0.1335760819	-0.1310931802	0.0598714735	-0.0525530444	0.0330708194	-0.0708518317	0.1612461152	-0.1234936902	0.0131914097	-0.0864009459	0.0698738295	-0.018722692	0.0219584146	-0.0324641724	0.0984989536	-0.0175300963	0.0045497464	-0.0663705804	0.0762870113	-0.0430586351	-0.0887200647	-0.1312582383	0.1868976083	-0.0130465511	0.0353699085	-0.0230743862	0.07977095	-0.0586670603	0.0427858837	-0.0989849024	0.1015125345	-0.0636051423	0.0327765607	-0.0347200601	0.0802388521	-0.0797031389	-0.1462807462	-0.037642705	0.0175241832	-0.0650879254	0.1824533792	-0.0172107401	0.1347228829	-0.0079261141	0.1319336943	-0.0350976287	-0.0651517844	0.0373168389	-0.0942299508	0.0094718226	-0.1029791321	0.004814462	-0.0549766751	0.0147362155	-0.0513791	0.0394226701	-0.0471000555	0.0794138878	-0.0391701376	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0488733	n/a	0.00238859945289	n/a	0.199497	n/a	0.039799053009	n/a	-0.206208	n/a	n/a	0.042521739264	0.002	n/a	4e-06	n/a	-0.000132102	n/a	n/a	1.7450938403999996e-08	0.00120524	n/a	1.4526034576e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60046.564592362905	84.06785611069063	7067.404431047784	3605589919.3448105	106679.42385677084	-496.5545572916599	11380499474.412567	246566.42836711637	58209.60379677548	51.59333200637048	3388357974.1775784	2661.871907519572	70685.25100794058	59534.2684899926	1.413334	24.836378	0.0906294	0.0554172	-0.1010229134	-0.0228679206	0.0785386467	-0.0599512971	0.0346304224	0.0863481557	-0.0508259565	-0.0236444332	0.1236674353	-0.1141028042	0.0545422648	-0.0361971448	-0.0269740333	0.0114874207	0.0078154112	-0.11218025	-0.0245606868	0.0049158452	-0.017085297	0.0325660716	0.089914231	-0.0577014683	0.0991741005	0.0293213582	0.0551861075	-0.1813684324	0.0478952607	0.1035543097	-0.0551876708	-0.0176014708	0.0536853311	0.0022270633	0.0938597323	0.0197831314	0.1227603308	0.1124911971	-0.0165034972	0.1114778331	0.0676544571	0.018175336	0.0133005086	-0.0402493956	0.143429916	-0.1063039224	-0.1064169389	-0.0634460628	0.0040434769	-0.0033304109	0.112511298	0.0238472092	0.0803475547	0.0286804127	0.0339695482	-0.0240697372	-0.1146464889	0.0618467415	-0.1206641659	-0.1022489916	0.0288958706	0.0025994228	-0.0202247771	-0.0136094813	0.0162461714	0.102781982	-0.05930029	0.0656164912	-0.034230056	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0489061	3.2799999999999496e-05	0.00239180661721	1.075839999999967e-09	0.17723	-0.022267	0.0314104729	0.000495819289	-0.16244	0.043768	0.001915637824	0.0263867536	0.00164842	-0.00035158	2.7172884964000003e-06	1.2360849639999998e-07	2.62982e-22	0.000132102	1.7450938403999996e-08	6.9159532324e-44	0.00121279	7.550000000000048e-06	1.4708595841000002e-06	5.7002500000000716e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60133.22988751577	86.66529515286675	7510.873383933508	3616005336.70482	106254.37698958334	-425.0468671874987	11289992629.444498	180664.8393059072	58292.8958897293	83.29209295381588	3398061711.210819	6937.572748627105	70833.97970286885	59977.4640683556	1.294791	22.753241	0.0400202499999999	0.022517	-0.092589508	-5.49872e-05	0.1114603589	-0.0506900751	0.0144810146	-0.0040380937	-0.1464095139	0.0069450282	0.0367336555	-0.0883119999	0.0633438468	-0.0338336683	-0.0932905189	0.055423059	-7.80038e-05	-0.0711507869	0.0424105445	-0.014041998	-0.1813015728	-0.0777681448	0.0593995959	-0.0441055992	0.0413872175	-0.0160607915	-0.0402361424	0.0161704651	-0.0829147709	-0.123637155	-0.1071819359	-0.0459588432	-0.0392297871	0.0300046021	-0.1025141946	0.0321776025	-0.0407985115	-0.1158930746	0.1152394209	0.0087437335	-0.0194762287	0.0369348904	0.0017101858	0.045367041	0.0131714428	0.0333042312	-0.1433613288	-0.0420131811	0.0550394708	-0.0071285789	0.0283482725	0.0936241345	-0.0131319245	0.0285979251	0.0249825125	-0.1147543585	-0.0881927373	0.0765915913	0.0230143366	-0.0733555751	-0.0139353853	-0.1009876832	0.1116202153	-0.0032094751	0.1610584216	0.0341224508	-0.0373542239	0.0323477428	0.0104601289	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0488763	-2.9800000000003435e-05	0.0023888927016899	8.880400000002046e-10	0.177283	5.299999999999749e-05	0.031429262089	2.808999999999734e-09	-0.168839	-0.0063989999999999	4.094720099999985e-05	0.0285066079209999	0.00126929	-0.00037913	1.6110971041e-06	1.4373955690000008e-07	-0.000100429	-0.000100429	1.0085984041e-08	1.0085984041e-08	0.00102158	-0.00019121	1.0436256964e-06	3.656126410000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60264.31991514807	131.09002763230092	17184.59534463742	3631788254.835313	106569.14037760416	314.7633880208159	11356981680.8215	99075.99043834272	58365.86554040605	72.96965067675046	3406574260.2807584	5324.569919886989	70958.11846567623	60790.74728210567	1.170675	20.572159	0.0714605499999999	0.0527179	-0.0678339423	-0.0512488115	0.0488189125	-0.0683827139	-0.0313527474	0.006173272	-0.0759266018	0.0693623821	-0.0277787719	-0.0438507626	0.058704341	0.0130258136	-0.0229684723	0.0041468848	0.0050238119	0.0949885427	0.0875056584	-0.0729731286	-0.0590637651	0.0554451207	0.1131451802	-0.0321068055	0.0800970031	0.0019737775	0.1059949387	-0.0031569471	-0.0933526386	0.0264178982	-0.0793209978	0.0019709882	0.0615339179	0.0643602441	-0.0113531569	-0.0590258184	0.0258462725	0.0505839292	-0.0363056901	0.1166440669	-0.0140692737	0.0111224206	-0.002583528	0.0043557583	0.0306139867	0.0444346805	-0.1280380604	0.0078922318	-0.0049732678	-0.0562743879	0.0067164924	0.0510691988	-0.0380218585	0.0138991419	0.0573244826	-0.093192132	-0.0633351432	0.1253784467	0.0043061053	0.0210861365	0.0487117382	-0.0113073371	0.0010045678	-0.0024547943	0.0460925393	0.1633059068	0.0431298185	0.1248459931	0.0848720409	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0488861	9.80000000000425e-06	0.00238985077321	9.604000000008329e-11	0.173032	-0.004251	0.0299400730239999	1.807100100000004e-05	-0.118991	0.0498479999999999	0.0024848231039999	0.014158858081	0.00107014	-0.0001991499999999	1.1451996196e-06	3.966072249999997e-08	-0.0	0.000100429	1.0085984041e-08	0.0	0.000974124	-4.745599999999997e-05	9.48917567376e-07	2.252071935999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60130.07813782108	-134.24177732699172	18020.85477990963	3615626296.860469	106727.83565104166	158.69527343750815	11390830902.75576	25184.18981140548	58265.83609175956	-100.0294486464918	3394907655.4717903	10005.89059652114	70656.9710527664	59607.23690471243	1.141053	20.051617	0.02841355	0.0169998	-0.0866445135	-0.0566452996	-0.0217348242	-0.0378390959	0.0149903949	0.0920457694	-0.0397692433	0.0347555329	-0.0675405909	-0.0756639117	0.0525654839	0.059926382	-0.0193182519	-0.0870071565	0.1290621304	0.0769838811	-0.1772604281	-0.2167059853	-0.0807243789	0.0812766729	0.0284817202	0.1427133172	-0.0663722313	-0.0332127309	-0.0766581435	-0.0449617898	0.1273313205	-0.0209675305	-0.0683260992	-0.0694873901	0.0692387603	0.0454975301	-0.0701111756	-0.0299297048	-0.0702345036	-0.1420616513	-0.0308377786	-0.0318840142	-0.0696983446	-0.0013762912	-0.0518776404	-0.0467392803	-0.0319643936	0.0882973587	-0.0762043975	-0.0485062029	-0.0377828708	-0.0355792779	0.0148962585	-0.0874336887	-0.1301425449	-0.0085027333	0.0877187608	-0.1348997367	-0.1976422936	-0.006700015	-0.052785137	-0.013900862	0.1168137576	-0.012028065	-0.0245977734	0.0429171782	-0.0690115749	-0.1061603888	-0.0642869286	0.0330740418	-0.1303987986	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.048861	-2.510000000000012e-05	0.002387397321	6.300100000000062e-10	0.177333	0.0043009999999999	0.031446992889	1.8498600999999995e-05	-0.111302	0.007689	5.912072100000002e-05	0.0123881352039999	0.00080404	-0.0002661	6.464803216e-07	7.080921e-08	-0.0	0.0	0.0	0.0	0.000912255	-6.186899999999999e-05	8.322091850250001e-07	3.827773160999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60278.84083161209	148.76269379100995	22130.339063957792	3633538652.002825	107313.16959114584	585.333940104174	11516116367.698029	342615.8214378768	58304.14974621815	38.3136544585941	3399373877.62943	1467.9361179725477	70692.61876793033	60194.66626425177	1.119942	19.680628	0.0262249	0.0126389	-0.0624585983	-0.0826883507	-0.0639101483	0.0064625455	0.088382501	0.1071019613	0.0104529081	-0.0409082362	-0.0297261722	-0.067956211	-0.035860277	-0.0808991991	0.0302007342	-0.1443097856	0.1295047653	-0.0181758388	0.0344283739	-0.0591365946	0.0709439881	0.0050316071	0.0034590206	0.0482253883	-0.0569679239	0.1133575688	0.1018713873	-0.0408563725	-0.0389047942	0.0632182715	-0.0718628591	-0.060326214	0.0057594097	0.1673645989	-0.0586931235	0.0753726475	0.0479412246	-0.0752996266	0.1066616411	0.1126187124	0.020232975	-0.0163611584	0.0277058898	0.0622160243	-0.0578334935	-0.0819333964	-0.0447912526	-0.0779995014	0.0483567751	0.0368244776	0.0383740408	-0.1352558981	0.0524686641	-0.0184075462	0.0548003749	-0.0904399977	0.0152179454	0.1176209042	-0.1107598187	0.1375827161	0.0836032184	-0.178459108	-0.0202910807	-0.0462636521	-0.0675141361	-0.0357999875	-0.026172946	-0.0083411108	-0.0221572721	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0488765	1.5500000000001624e-05	0.00238891225225	2.4025000000005033e-10	0.185356	0.008023	0.034356846736	6.436852900000003e-05	-0.117788	-0.006486	4.206819600000008e-05	0.013874012944	0.000647175	-0.0001568649999999	4.188354806250001e-07	2.4606628224999986e-08	-1.07271e-22	-1.07271e-22	1.1507067441000005e-44	1.1507067441000005e-44	0.000989398	7.7143e-05	9.78908402404e-07	5.951042449000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60336.03170904535	57.19087743326236	3270.796461586437	3640436722.394927	106903.0300234375	-410.13956770833465	11428257828.19198	168214.46499997962	58312.24505374204	8.095307523886731	3400317923.2076626	65.53400390629712	70553.82603483606	60309.796593553554	1.083411	19.038673	0.0182189	0.012781	-0.0487899268	-0.0302999814	-0.014988261	0.0147830626	0.0880784796	0.0103746296	-0.0409229922	-0.0659118855	0.0085655595	-0.0623241178	0.0046925153	-0.089136093	-0.0189487113	-0.06627662	-1.1394e-06	0.0337819878	-0.1782218729	0.0604763051	-0.0101726521	0.123886458	-0.0674200194	-0.163166341	-0.0480110916	0.0191964012	0.0248302277	-0.0573731321	0.0160789101	0.0317845837	0.0888768152	-0.0658173293	0.0381739951	-0.0012542684	0.0920657744	-0.0015069145	0.0126683345	-0.0882135156	0.0332227389	0.1131278326	0.0418322629	-0.0494207924	-0.0198535218	0.0113172736	-0.0805043308	0.0965046219	-0.0217845886	-0.0787794059	0.0659847531	0.1064476667	0.0271246226	-0.0782472828	-0.0007786149	-0.0241336249	0.0328465115	-0.0074649982	-0.0975182728	-0.0602346189	-0.0540004471	0.0755865346	0.2063812787	0.0363224695	0.0236190328	0.028911419	0.0579977282	0.0450429381	0.0636762802	-0.0943287032	-0.0864944895	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0488765	0.0	0.00238891225225	0.0	0.183604	-0.001752	0.033710428816	3.0695040000000124e-06	-0.109257	0.0085309999999999	7.277796099999995e-05	0.011937092049	0.000488457	-0.000158718	2.38590240849e-07	2.5191403524000025e-08	-0.0	1.07271e-22	1.1507067441000005e-44	0.0	0.000989398	0.0	9.78908402404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60574.9834167017	238.95170765634973	57097.91859188564	3669328615.9336863	106622.8676484375	-280.1623749999999	11368435905.57622	78490.95636564057	58381.02600517516	68.78095143312385	3408344197.4169383	4730.819280045741	70510.48855404713	61363.40194424716	1.19873	21.065157	0.062746695	0.0394864	-0.0168471908	0.0384217819	0.0788271819	-0.0054553431	0.0806568852	-0.0717375178	-0.0718745257	0.009775165	-0.0021188289	-0.0467764135	0.0212635717	-0.0551357804	-0.0282236385	0.0415040461	-0.018612109	0.0463075189	-0.0824130182	0.0252729396	-0.0184100222	-0.083844862	-0.0549957293	-0.0202464953	-0.0678238186	0.0536595213	0.0273583423	0.1525538283	0.0106332682	-0.0153996933	0.0665161153	0.0544990725	0.0086532799	-0.0008221529	-0.0297752389	-0.1170337093	0.0523780511	0.0946900614	-0.0622122328	-0.0306187561	0.0042146455	-0.0296658128	-0.0317968101	-0.0608481291	0.0491184703	0.0193158184	-0.0034228219	-0.0586704763	0.0121640558	0.1138366779	-0.0109436053	0.0510846798	-0.0509862198	-0.0228133736	0.0038237289	0.0125698939	0.016926451	-0.1382709828	-0.0207901518	0.0091539756	0.0799321429	-0.0770546934	0.0284195735	-0.0474093723	-0.0705544838	-0.0910891421	0.0415294118	-0.0656282133	0.0447441976	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0488697	-6.8000000000012495e-06	0.00238824757809	4.6240000000017e-11	0.15753	-0.0260739999999999	0.0248157009	0.0006798534759999	-0.0983616	0.0108954	0.00011870974116	0.0096750043545599	2.97861e-05	-0.0004586709	8.872117532099998e-10	2.1037899450681003e-07	-0.0	0.0	0.0	0.0	0.000932659	-5.6739000000000095e-05	8.69852810281e-07	3.2193141210000104e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60513.17832759363	-61.80508910807112	3819.8690396566103	3661844751.307148	106283.16652604166	-339.7011223958398	11296111486.802303	115396.85255699333	58316.78342953822	-64.24257563694118	3400847229.567664	4127.108524468109	70504.64989369878	61483.079485481896	1.149066	20.192419	0.0509644049999999	0.0278063	-0.00548737	0.0123976207	0.083872571	-0.0053194759	0.0253598891	-0.0815779379	-0.0866062632	-0.0143754773	-0.0628454948	-0.0661736165	0.1005344734	0.0041881045	-0.091113732	0.0090124856	-0.1328186106	0.0458196361	-0.047093449	0.0386010294	-0.0675829979	-0.1208113092	-0.0361987866	0.0370128912	-0.0526484393	0.0500737728	-0.0211430924	0.0917436251	0.0367172834	0.0352464999	-0.041527983	0.0198389817	0.0851464628	-0.1968332995	0.0105270239	0.0290462878	0.1144883301	0.0323357997	-0.0014720134	0.0070948272	0.0024158633	0.127144243	0.1321890936	0.0900587417	0.0512997319	0.002586637	-0.0384666133	-0.0297486631	0.0013213395	0.076159465	0.0353418395	0.094673128	-0.1474672094	-0.012266039	0.0159709769	-0.0017481907	0.111131326	-0.0903950486	-0.1020096579	-0.0145495744	0.0571482878	-0.0208253066	0.0526700881	-0.0629976424	0.0072507818	-0.0061649822	0.0315854158	-0.018120101	-0.0015142291	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0488765	6.8000000000012495e-06	0.00238891225225	4.6240000000017e-11	0.177523	0.0199929999999999	0.0315144155289999	0.0003997200489999	-0.106192	-0.0078304	6.131516416000002e-05	0.0112767408639999	-0.000376159	-0.0004059451	1.41495593281e-07	1.6479142421401e-07	5.36353e-23	5.36353e-23	2.8767454060900004e-45	2.8767454060900004e-45	0.000989398	5.6739000000000095e-05	9.78908402404e-07	3.2193141210000104e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60633.40527111802	120.22694352438702	14454.517949216148	3676409834.771642	106486.04330989585	202.87678385418255	11339277419.797014	41158.98942701671	58405.71810808121	88.93467854298797	3411227907.720645	7909.3770475446045	70551.58859759221	62066.43212017007	1.165292	20.477568	0.0211662549999999	0.0207395	0.0059599125	-0.0490740037	0.0283474847	-0.0377262365	0.0041943959	-0.062812739	-0.0157660815	0.0260816758	-0.0758301301	-0.0249452483	0.0703626052	0.0372211235	-0.0820765429	0.0581810946	0.0830129745	0.0983586264	0.0244944577	-0.0238740895	-0.0171530033	-0.0474175003	-0.0786442619	0.0559454249	-0.0557638186	-0.0697498812	0.0813044758	-0.0766361093	0.0688994471	0.0916701273	-0.0185035575	0.1151633275	-0.0039733472	0.1402575301	0.0166446458	0.0555073536	0.0177192417	-0.0539853292	-0.0781962571	0.0060627097	0.010133208	0.0074287929	0.1675140863	0.0465503308	-0.0072966646	0.1120992138	-0.0150747225	-0.0034596037	-0.0470653803	0.0419392096	0.0359191595	0.0440145355	-0.1499010361	-0.0332492275	0.1504573827	-0.0601199933	0.0097519909	0.0784576579	-0.0216319746	0.0149911098	0.0137287486	0.058115953	0.0144086563	-0.0498285378	-0.1237004122	-0.0836264874	-0.0919750117	-0.0533336298	0.0849584361	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0488765	0.0	0.00238891225225	0.0	0.177457	-6.599999999998274e-05	0.031490986849	4.355999999997721e-09	-0.105389	0.0008029999999999	6.44808999999997e-07	0.011106841321	2.97861e-05	0.0004059451	8.872117532099998e-10	1.6479142421401e-07	-0.0	-5.36353e-23	2.8767454060900004e-45	0.0	0.000989398	0.0	9.78908402404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
