global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
57153.387988986775	n/a	n/a	3266509758.619657	91499.91707261027	n/a	n/a	8372234824.294558	55725.80839082792	n/a	3105365720.811268	n/a	62552.94106373153	56216.61089141223	n/a	n/a	n/a	n/a	-0.0289240443	-0.0009112122	-0.0170947968	-0.0472627684	0.0098632625	-0.0575998735	0.0610167028	-0.0273649266	-0.0351956663	0.0286565528	0.0018633497	-0.0445014745	0.0256960434	-0.0616418746	0.0449850426	-0.0214845929	0.0878611591	-0.0404331005	0.0216409243	-0.0137289401	0.0580036044	-0.0663960538	0.0834302129	-0.0488448309	0.0018540077	-0.0572151511	0.0216555922	-0.0852303326	0.0226186554	-0.139061151	0.0001935179	0.2281192509	-0.0586815889	0.0568653968	-0.0120226253	0.1370218904	-0.0306285803	0.0209935184	-0.0352813598	0.0287366028	-0.02932851	-0.0371370688	-0.0249591775	0.0696742094	-0.001003412	0.0281932997	-0.0005481018	0.0435474575	-0.107762782	0.0379797446	-0.0151086382	0.1302425316	-0.189176002	0.0256632959	-0.0397509647	0.0355193971	-0.0463547115	0.1511225213	-0.0058341103	0.0153487199	0.1203780544	0.1203546593	0.1203156708	0.000175242	n/a	n/a	3.0709758563999995e-08	0.0205546	n/a	n/a	0.0004224915811599	-0.0856110999999999	n/a	0.0073292604432099	n/a	0.00153122	n/a	n/a	2.3446346884e-06	0.00205339	n/a	n/a	4.2164104921e-06	0.000961798	n/a	9.25055392804e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57063.05270289039	-90.33528609638596	8160.463914115904	3256191983.772846	91460.37081801472	-39.546254595552455	1563.9062525362535	8364999430.168759	55618.00273944805	-107.80565137987288	3093362228.7252507	11622.058469438683	62585.83619054033	55955.29981583576	1.124823	19.71834	0.069906542	0.0369878	-0.0221831332	-0.0042798689	-0.0140964413	-0.0251350898	-0.0308287292	0.0109301925	-0.0251224691	0.0142406583	-0.0722251273	-0.0658040032	0.0148644696	0.1952351763	0.0841521669	-0.096323365	0.0228128742	-0.1454040956	-0.1109893572	0.0283916928	-0.0386013788	-0.0265866502	-0.0864619141	-0.0352441908	0.0442567804	-0.0987369344	0.0448740846	-0.0328687031	-0.1265247594	-0.0894981883	-0.094267847	-0.0577954885	-0.0017443533	-0.0860502764	-0.1193560197	0.2278354941	-0.1128176278	-0.1395149043	-0.0083764511	0.0073328699	0.0757369106	0.0661026899	-0.021967201	-0.0416175228	-0.0745758268	-0.0977428988	0.0185862686	0.1009648528	0.0238688976	0.0066170887	0.0243662127	0.1386086008	-0.1291661749	-0.0222762275	-0.0926876935	-0.1836198484	-0.0253747869	0.113869826	-0.0340822555	-0.1089052256	0.0954723815	0.1263730421	0.1203156708	0.1201052059	0.1197547036	-0.0111895	-0.011364742	0.0001291573607265	0.0001252049102499	0.0497993	0.0292447	0.0008552524780899	0.00247997028049	-0.0856369	-2.580000000010352e-05	0.00733367864161	6.656400000053414e-10	0.00141813	-0.0001130899999999	1.2789348099999985e-08	2.0110926969000003e-06	0.00194894	-0.00010445	1.0909802500000016e-08	3.7983671236e-06	0.000593912	-0.000367886	3.527314637440001e-07	1.3534010899599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57117.06746180078	54.01475891039445	2917.594180148036	3262359395.4359016	91447.26224724264	-13.108570772077655	171.83462768656858	8362601772.51597	55747.3347453328	129.33200588475302	3107765331.20819	16726.767746173788	62660.71349291872	56385.308113316125	1.118113	19.600723	0.07017995	0.0451117	-0.0192689619	0.0297169013	-0.0040788276	-0.0009094217	-0.0546791923	0.0325502811	-0.0507595861	-0.0584312759	-0.0070176091	-0.079794303	0.0054788236	-0.0690039754	0.0445760988	-0.0306166682	-0.0488375287	-0.0732783744	-0.1600748845	-0.0007976929	-0.0248375239	0.0719080851	-0.0677409744	-0.0889908443	-0.0174982177	-0.0987522325	0.0043864922	0.0859626445	0.1363695986	-0.0155811704	-0.0773189361	-0.0312546811	0.1142208178	0.1693982084	-0.0640363941	-0.0611996746	0.1224929164	0.0403333097	-0.0186912316	-0.0694036242	0.051963899	-0.0231432152	0.0399761749	-0.048968759	0.0450971418	0.0237580996	-0.0417552478	-0.0594366798	0.0224054439	-0.1408923234	-0.037082708	0.0837869845	-0.0402440582	0.1071719016	-0.0265929042	-0.1660010097	0.0533018681	0.0144381144	-0.0423450622	-0.0222957816	0.0068202528	-0.1309521028	0.120190936	0.1196068161	0.1186353847	-0.0128662	-0.0016766999999999	2.811322889999999e-06	0.0001655391024399	0.00599385	-0.0438054499999999	0.0019189174497024	3.59262378225e-05	-0.0747199999999999	0.0109169000000001	0.0055830783999999	0.00011917870561	0.001515	9.687e-05	9.383796899999998e-09	2.295225e-06	0.00186989	-7.905e-05	6.2489025e-09	3.4964886120999995e-06	0.000494214	-9.969800000000006e-05	2.44247477796e-07	9.939691204000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57141.41154344376	24.34408164297929	592.6343110400412	3265140913.177208	91314.2296338848	-133.0326133578492	17697.676216818993	8338288533.629844	55694.61869673296	-52.71604859983927	3101890551.774477	2778.981779980616	62553.73982643165	55929.25839470066	1.006778	17.648987	0.0301681999999999	0.0155579	-0.0214795801	0.0167977071	-0.0080052397	-0.0398927242	-0.0234586067	0.017709687	-0.092432204	-0.0210061063	-0.0111361686	-0.1204466671	-0.0125993809	-0.1647110897	0.0132666902	0.0712882171	-0.1218821498	0.0277750933	0.0374795235	0.0297760879	0.0123889967	-0.0100322599	0.0699397937	0.1687987456	0.049160999	-0.114895857	-0.0178095677	-0.0255482205	0.1555054054	-0.0020456934	-0.0526446174	-0.0688880325	-0.0783582674	0.0884360182	-0.0289488429	-0.1133329078	-0.0390729848	0.1126872931	-0.0196289548	-0.0285675793	0.054691054	-0.0052451323	0.0612000168	-0.0745564191	0.0357574042	0.1179150477	0.0105066616	-0.0409546073	-0.0452848033	-0.1004721114	0.0263540766	0.0125020534	-0.0534348794	0.1544692375	0.0230290768	0.0540327299	-0.0143248106	-0.0754775332	-0.0746708863	-0.0157482291	-0.022759689	-0.0633903373	0.1200039147	0.1188605229	0.1169629329	-0.0100537	0.0028124999999999	7.910156249999994e-06	0.00010107688369	0.0133677	0.0073738499999999	5.437366382249999e-05	0.0001786954032899	-0.0635835	0.0111364999999998	0.00404286147225	0.0001240216322499	0.0015434	2.8399999999999823e-05	8.065599999999898e-10	2.38208356e-06	0.00174077	-0.0001291199999999	1.667197439999998e-08	3.0302801929e-06	0.000513601	1.938700000000005e-05	2.637859872010001e-07	3.7585576900000193e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57259.64676010129	118.23521665752924	13979.56645805288	3278667147.0915785	92412.2177466299	1097.988112745108	1205577.895729564	8540017988.850539	55674.89916675122	-19.719529981746746	3099694397.227916	388.8598627010088	62577.7090882851	56849.40833727778	1.170899	20.52607	0.0573898	0.0320991	-0.0292746239	0.0224956852	-0.0321052399	-0.0047867279	0.0172406263	0.0032836827	0.0368337231	0.0066520823	-0.0363529831	0.0273622861	0.0135948146	-0.0360424019	0.0029879742	0.0921628152	-0.0360529809	0.0202261978	-0.0349282962	-0.0176400287	0.0128595319	0.1176849287	0.0134837107	0.0861749314	0.0032651562	-0.0802740566	-0.0144022384	0.0284427995	0.0716652419	0.1567221135	0.044008891	0.0586830115	0.0252117924	-0.0090332275	-0.0279356834	0.0432241543	-0.0063703391	-0.1110177038	-0.0372870658	0.0400142889	-0.0451598618	0.0367877114	0.0026307511	0.0487687795	0.0353160105	0.0900815422	-0.0403027738	-0.0860785256	0.0235360716	0.07166962	0.0228433329	-0.0642726046	-0.1095595053	0.0088716946	-0.0093093623	0.1257624578	0.0331126733	-0.1048282733	0.0616868191	-0.1110459551	-0.0343837174	-0.0795111444	0.1197547036	0.1178678731	0.1147451459	-0.0228453	-0.0127915999999999	0.0001636250305599	0.0005219077320899	0.037244	0.0238763	0.0005700777016899	0.001387115536	-0.0739779	-0.0103943999999999	0.00547272968841	0.0001080435513599	0.0017195	0.0001761	3.101121000000007e-08	2.956680250000001e-06	0.00177122	3.045000000000001e-05	9.272025000000006e-10	3.1372202884e-06	0.000513601	0.0	2.637859872010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57026.99381492675	-232.65294517454456	54127.39289838965	3252078023.5676937	92909.51972273285	497.3019761029427	247309.2554358918	8632178855.108883	55594.92236328125	-79.9768034699664	3090795392.5792694	6396.289093273629	62793.47251866533	56609.20311092454	1.159747	20.330566	0.0714933	0.0348551	-0.0177713322	0.0300344383	-0.0649660396	0.1497079042	-0.0840105173	-0.038152386	-0.0484731084	0.049487641	-0.0246172151	-0.0663363712	-0.0043172647	-0.0332674072	-0.0927547725	-0.0490563577	0.0112938496	0.1218425299	-0.0509060322	0.1130498315	-0.0131297406	0.084299214	-0.014603551	-0.0378190491	0.0608983855	-0.036851864	-0.0959773038	0.0925720967	-0.0078197295	0.0352887774	-0.0632225988	0.0018281272	0.0291546922	-0.1085362088	0.164009674	-0.1787061828	0.0932573039	0.0284608755	-0.0008385532	-0.0543085688	0.1004394101	0.0266652878	0.0200272219	0.1925364839	0.0140259129	0.0694975446	0.0311376277	-0.0163093612	-0.0804272331	0.1061089978	0.098832402	-0.0486572391	0.0414105307	-0.0433632272	0.1224945318	-0.0804327364	-0.000429854	-0.1391330118	0.0179595126	-0.1151231849	-0.1586500326	-0.1322450787	0.1194434321	0.1166309242	0.111992364	-0.0158982	0.0069470999999999	4.826219840999997e-05	0.00025275276324	0.0214959	-0.0157481	0.00024800265361	0.0004620737168099	-0.0856635	-0.0116856	0.00733823523225	0.00013655324736	0.00125942	-0.00046008	2.116736064000001e-07	1.5861387364e-06	0.00205339	0.00028217	7.96199089e-08	4.2164104921e-06	0.000513601	0.0	2.637859872010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57085.62932506931	58.63551014256518	3438.1230496788644	3258769075.4392133	91443.44818474264	-1466.0715379902103	2149365.754504981	8361904215.915711	55618.89125279018	23.96888950892753	3093461064.1897	574.5076642911763	62357.8849388085	56040.03983590262	1.308382	22.936169	0.0685083	0.0415061	-0.0327792784	-0.0169447736	0.0146111865	-0.18574221	0.1024678287	-0.1260573167	-0.0007019598	0.0573294569	-0.0694547963	0.0198037684	0.0428283729	-0.0434603299	-0.038560755	0.162310186	0.0688053592	-0.1869935716	0.0460597061	0.0372784155	-0.0163883142	-0.1101973882	-0.1264869022	-0.0279126053	0.0633183397	0.1149400047	0.0144184645	0.0290436193	0.0188320723	-0.0741789386	0.1267846872	-0.0404712111	-0.0491602774	-0.1430634771	0.0162174155	-0.0894897808	0.0228738434	-0.0073822671	-0.0294608339	0.1039471798	-0.017119428	0.0786145879	0.0393781721	-0.0579444429	0.0466958093	0.1005521375	-0.0233000385	-0.0847841485	0.086749243	0.0838068031	-0.0178970762	0.2419863183	0.083875889	-0.0636412961	0.041377883	-0.1183818462	0.0358881528	0.0492972435	0.0309331079	-0.0236396081	0.0023086622	0.1271592806	0.1190702613	0.1151522399	0.1087174221	-0.0087859	0.0071123	5.0584811290000026e-05	7.719203880999999e-05	0.0115756	-0.0099202999999999	9.841235208999996e-05	0.00013399451536	-0.0856525999999999	1.090000000010527e-05	0.0073363678867599	1.1881000000229488e-10	0.000689434	-0.000569986	3.24884040196e-07	4.753192403560001e-07	0.00159408	-0.0004593099999999	2.109656760999999e-07	2.5410910464000003e-06	0.000513601	0.0	2.637859872010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57077.1611490958	-8.46817597351037	71.71000431833829	3257802324.8398514	92007.7158471201	564.2676623774605	318397.9948049238	8465419775.404394	55610.42911044034	-8.462142349839269	3092519825.84731	71.60785314894326	62500.74937846367	56636.04927990972	1.187192	20.811689	0.0765816699999999	0.0363042	-0.0217342325	0.0099279552	0.0081975908	0.0300447267	-0.0090470158	-0.0395597296	0.122632705	0.0609158991	-0.0668882076	0.0561354525	-0.0137044816	-0.0683843889	-0.028889384	0.0669502396	-0.0461252406	-0.0682184524	-0.0106084389	-0.0373313672	-0.2064964545	0.0155880788	0.1056221381	-0.0201026108	-0.0769784484	-0.1148998879	-0.0509416292	0.0561248849	-0.0750911117	0.0138710916	0.1837390354	0.092183934	-0.0266786734	0.0212517744	-0.0711142229	0.0419570935	0.0702526045	-0.0732705585	-0.0226805811	0.0636024544	-0.0155759226	0.007140693	-0.0109580129	0.1630968673	-0.0232983385	0.0630569851	-0.027492985	-0.0979608652	0.0443303373	0.0340527266	-0.0525706614	0.0347266058	0.0595422333	0.0759573002	0.0152120898	0.1247561393	0.0019812131	0.0652980151	0.1609126852	-0.1422513803	0.149387187	-0.0235326079	0.1186353847	0.1134348849	0.1049355893	-0.0167277	-0.0079418	6.307218724000004e-05	0.00027981594729	0.00505663	-0.00651897	4.24969698609e-05	2.5569506956900005e-05	-0.062457	0.0231955999999999	0.003900876849	0.0005380358593599	0.00120462	0.0005151859999999	2.65416614596e-07	1.4511093444e-06	0.0018574	0.0002633199999999	6.933742239999993e-08	3.44993476e-06	0.000513601	0.0	2.637859872010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57290.72628370413	213.56513460832505	45610.06672027199	3282227318.114307	91295.42588082109	-712.2899662990094	507356.9960902439	8334854786.760497	55754.16517223011	143.73606178977207	3108526934.052317	20660.05545883317	62349.11975638854	55969.82269417899	1.196809	20.980274	0.0359193499999999	0.0199048	-0.0362024526	0.0145718342	0.0109977088	-0.1330637004	0.0624292218	0.0276063255	0.099940763	0.0068029997	-0.0671487491	0.1630158867	0.0226762951	0.0773995754	0.2232233407	-0.0314332442	-0.0663832396	0.045763416	-0.1258800347	0.1162131044	-0.0625344883	-0.0787938511	0.0304723247	-0.0982579278	0.0035834219	0.0612692454	-0.1027903171	-0.021748104	-0.0865392017	-0.0548237547	0.0976849655	0.1305832985	0.0055487277	-0.0716569656	0.1774505274	0.0513430298	0.1020574666	0.0749042643	-0.054300079	0.1146527568	-0.1102441691	-0.0316665097	-0.0883337424	-0.0212608355	-0.1569229025	-0.0327546388	0.0850616372	0.0677028302	0.180915132	0.0765096384	-0.0026749556	-0.0377221821	0.0285800405	0.1036390681	0.0198487116	-0.008711255	0.0862992727	-0.0397317234	-0.0615917471	0.0135853613	0.0926114594	-0.014257853	0.1181390277	0.1114824189	0.1006644984	-0.0167419	-1.4199999999998936e-05	2.0163999999996974e-10	0.00028029121561	0.00635348	0.0012968499999999	1.6818199224999989e-06	4.03667081104e-05	-0.058716	0.003741	0.003447568656	1.3995081000000007e-05	0.0015067	0.0003020799999999	9.125232639999997e-08	2.27014489e-06	0.00163925	-0.0002181499999999	4.7589422499999935e-08	2.6871405625e-06	0.000416485	-9.7116e-05	1.73459755225e-07	9.431517456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57539.6133845717	248.88710086757052	61944.78897826424	3310807108.4459825	92068.30336243872	772.8774816176301	597339.6015916101	8476572484.038044	55853.128037489856	98.96286525974574	3119571911.572236	9793.648700418593	62486.76321871152	57604.00073379205	1.408267	24.687164	0.18263333	0.125095	0.0264960568	-0.0127085494	-0.0179037005	-0.0272751944	0.0918653144	0.1047993867	0.1436609551	-0.0421703187	0.0386161419	0.1556873905	-0.0080348013	0.0713470187	-0.0001613697	-0.0132793341	0.0695368266	0.1109043741	-0.0202765576	0.1134038231	0.0666358587	-0.0266160806	-0.0428329923	0.1173256184	-0.0971375434	0.1108299683	-0.0865848236	-0.0730867022	-0.1868794604	-0.080083332	0.1509526925	0.1628151011	-0.0262498381	0.1276423269	-0.0963613132	-0.1343585606	-0.0067209531	-0.0398554046	-0.0308771245	0.0480636347	-0.1769383106	-0.1086268883	-0.1154463576	0.0187313066	-0.0259777778	-0.0604462121	0.0492956823	0.0593645643	0.0634727427	0.1414696734	0.0359446031	-0.2025807026	0.0379810948	-0.1190890491	0.0885810707	0.1207626168	-0.0639329703	0.0679656889	-0.0856254739	-0.0519651101	0.1378578187	0.1123844098	0.1175814474	0.1092988885	0.0959240631	-0.0173964	-0.0006544999999999	4.283702499999985e-07	0.0003026347329599	-0.00267895	-0.00903243	8.158479170489999e-05	7.176773102499999e-06	-0.17574	-0.117024	0.0308845476	0.013694616576	0.00174326	0.00023656	5.5960633600000016e-08	3.0389554276e-06	0.00222105	0.0005817999999999	3.3849124e-07	4.9330631025e-06	0.000116397	-0.000300088	1.3548261609e-08	9.0052807744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
