global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
57294.03392191985	n/a	n/a	3282606323.0461025	90095.45281054688	n/a	n/a	8117190617.13748	55453.59249032981	n/a	3075100920.0835624	n/a	61195.02756141169	60254.348223404144	n/a	n/a	n/a	n/a	-0.1438126676	-0.0699931832	-0.1851796353	0.0875626683	0.1320701145	-0.2862084155	-0.081750734	-0.1884041537	0.0847272078	-0.0811910352	0.1116921906	-0.0554570654	0.2838703598	-0.0187804468	0.0804735853	-0.0876101963	0.0624335341	-0.0069885221	0.0513351257	-0.1012822947	0.0175935114	-0.0265389848	0.0956969661	-0.0025125478	-0.0726501365	0.0230950058	-0.0324608207	-0.1026743272	0.0575565051	-0.0241431558	0.0134860346	-0.0234681165	0.1347092832	-0.0528792749	0.0394947208	-0.0018051145	0.0568645309	-0.0769693991	0.0110110397	-0.0588820167	-0.1997130955	-0.0352694121	-0.2296982864	0.0341962047	-0.0665227227	0.0799909652	-0.1628976101	0.1612455725	-0.0109063591	0.0623352856	-0.0823047887	-0.0631415644	0.0012542153	-0.0299807504	0.0237221422	-0.004859017	0.0857922351	-0.0464688768	0.0207473138	-0.096621512	-0.0223974446	0.0201251946	-0.0431018046	0.0111702094	-0.0355020107	0.0152730618	-0.0693302821	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.138384	n/a	n/a	0.019150131456	-0.0871903	n/a	n/a	0.00760214841409	-0.532995	n/a	0.284083670025	n/a	0.00217571	n/a	n/a	4.7337140041e-06	0.00420611	n/a	n/a	1.76913613321e-05	-0.00498747	n/a	2.48748570009e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57417.05876695085	123.02484503100276	15135.112494902249	3296718637.447488	90249.974546875	154.52173632812628	23876.96699785898	8145057905.711586	55565.557773055785	111.96528272597789	3087531210.6308	12536.224535908164	61171.920170631216	60992.42679158447	1.13392	21.055834	0.1096057	0.0638229	-0.1484287053	-0.0656814041	-0.1730335464	0.0817072466	0.1303341113	-0.2181343955	-0.0757180789	-0.1278093719	0.106735245	-0.0944596998	0.0860932199	-0.0618157967	0.1593244322	-0.0189682674	-0.0225595142	-0.0251507274	0.0040507271	0.0075926835	-0.0023375239	0.0779335215	-0.0499429294	-0.022109388	-0.1197425302	0.041731656	0.1358169636	0.0095683061	0.0450929857	-0.029737236	0.1383729332	-0.1062732218	0.1442449438	0.0056294188	-0.0824305581	0.0217083733	-0.038245565	0.0449556332	-0.0424279902	0.0989957976	-0.044266086	0.0424986796	-0.1578788715	-0.0609567069	-0.103512052	0.0487193513	-0.0659341796	0.0306664928	-0.1614954554	0.104194618	-0.0010570618	0.0999295841	-0.0592808301	0.0354152466	-0.0335991696	0.0271669512	-0.0289526252	0.0267100309	0.0642763501	-0.0239394425	-0.0169042501	0.0797512286	-0.0101184406	-0.1178935242	0.0635832152	-0.1118659332	-0.0954959249	0.0488183865	0.0109015006	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.138511	-0.0001269999999999	1.612899999999701e-08	0.019185297121	-0.094752	-0.0075617	5.717930689000007e-05	0.008977941504	-0.496561	0.036434	0.2465728267209999	0.001327436356	0.00134424	-0.00083147	6.913423608999999e-07	1.8069811776e-06	0.00425611	4.99999999999997e-05	2.4999999999999703e-09	1.81144723321e-05	-0.00455928	0.00042819	2.07870341184e-05	1.8334667610000012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57324.131844498166	-92.926922452687	8635.412916527703	3286056091.725409	89995.04845117187	-254.92609570313653	64987.31427044472	8099108745.728772	55463.445910525246	-102.11186253053891	3076193832.26976	10426.83246945568	61095.6251943408	60900.86547102439	0.8736399999999999	16.222683	0.1141428	0.0694772	-0.1632235418	-0.075213212	-0.197032794	0.0980777439	0.1369929674	-0.2687659696	-0.0834053997	-0.1784752129	0.0601510365	0.0179353056	0.1643755002	-0.0941130806	0.1879587723	-0.0178626338	-0.0716001117	-0.0844999828	0.0852755518	0.0116911352	0.0325901668	0.0085734957	0.0661785306	0.0566467994	-0.1935839856	0.0696903967	0.1441098104	-0.0094501976	-0.0970929454	-0.0341070103	-0.0050464942	-0.0447707457	0.0112098012	-0.0203071617	0.074518366	0.0003496771	-0.1328409298	0.0654047773	0.0150962759	0.0534708553	0.057491919	0.0001816905	-0.1925903472	-0.0251520369	-0.1714067097	0.0338413516	-0.1077676044	0.0291143703	-0.1868433295	0.0970222755	0.0350902157	0.1359873802	-0.1493310577	-0.0106502434	-0.0230818681	-0.0073009023	-0.0283009665	-0.095898342	0.0205451048	0.0180460046	0.017066285	0.0235002296	0.0467915631	-0.0814145149	0.012877519	-0.0845627036	0.0021012641	0.0092884813	0.0453357729	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.138444	6.699999999998374e-05	4.488999999997821e-09	0.019166741136	-0.0682317	0.0265202999999999	0.0007033263120899	0.00465556488489	-0.527463	-0.030902	0.278217216369	0.000954933604	0.00234726	0.0010030199999999	1.0060491203999995e-06	5.509629507599999e-06	0.00432609	6.998000000000074e-05	4.897200400000103e-09	1.87150546881e-05	-0.00461935	-6.007000000000061e-05	2.1338394422500003e-05	3.608404900000073e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57388.39981799826	64.26797350009292	4130.372417808646	3293428433.6704226	90149.26927929687	154.22082812500594	23784.063827562622	8126890751.591179	55468.802753460914	5.356842935667373	3076788078.902353	28.69576623740944	61133.79968516791	60699.31353428186	0.8842259999999998	16.419258	0.1474287	0.0733677999999999	-0.141594966	-0.0667864942	-0.1844049044	0.0855259723	0.1081800402	-0.2440973755	-0.0674233722	-0.1730985827	0.0128594324	-0.0254512422	0.1748924621	-0.1420934981	0.1828523838	0.0562655374	0.0184905164	0.0473828239	-0.0940346591	-0.0327987151	0.0437401038	-0.0499811346	0.0760629416	0.1581477829	0.0049521551	0.0390650941	0.069298074	0.058060271	0.0811785163	0.0292179624	-0.0339143702	0.0649622328	0.0202898605	0.0592129095	-0.0636418125	-0.1342964895	0.1726111902	-0.0510317869	0.0475373368	0.024944924	-0.1747957722	0.0265885546	-0.1826784789	-0.0062510717	-0.1884137557	0.0049971672	-0.085082987	0.0032008872	-0.1210608302	0.1507623711	0.0603215619	0.1006821917	-0.0443402555	0.0209177889	0.0563961435	-0.0275864518	-0.0724519748	0.0758938304	0.0110177897	0.0187533035	0.0585518315	0.0820436207	0.0711406934	-0.0360437354	-0.0764080762	0.1135851516	-0.038500027	0.0131449561	0.0300552504	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.128025	0.010419	0.000108555561	0.016390400625	-0.0802753999999999	-0.0120436999999998	0.0001450507096899	0.0064441398451599	-0.500556	0.026907	0.250556309136	0.000723986649	0.00321804	0.00087078	7.582578084000005e-07	1.0355781441600002e-05	0.00424613	-7.996000000000045e-05	6.3936016000000716e-09	1.80296199769e-05	-0.00360891	0.00101044	1.30242313881e-05	1.020988993600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57507.31064824874	118.91083025048285	14139.785550859144	3307090777.994183	90168.0228046875	18.753525390624414	351.69471457679475	8130272336.506644	55605.22483840594	136.42208494502847	3091941029.329677	18610.985260748563	61377.97342583956	61091.4731504874	1.148655	21.32946	0.1925194	0.152089	-0.1680866903	-0.0563936432	-0.1993886565	0.092013218	0.1376198525	-0.2714012507	-0.0461006624	-0.1264401169	0.0829009066	-0.0452657887	0.2047859737	-0.0885611854	0.1584453867	0.0680204198	-0.0468877812	0.0560373716	-0.0894405614	-0.0092665677	0.0442147704	-0.0494531494	0.0523433028	-0.0152988491	-0.0608201068	0.0195794708	0.0358397527	0.0995491631	0.0047433327	0.0521873027	-0.0986248089	0.0442524812	-0.0377761307	0.0856252856	-0.1075479785	0.0854476429	0.0075799059	-0.0250836087	-0.0064167377	-0.038819761	0.0489054602	0.0202465054	-0.1794408324	-0.0818672756	-0.2155465029	0.0160057029	-0.1381029993	0.0149875237	-0.0405836136	0.1482773296	0.026095913	0.014482664	-0.1013991748	0.049828623	0.0116718699	-0.0509148105	-0.0779935427	0.063517861	-0.0413275915	-0.0294380159	-0.0169959911	-0.0308314977	0.0045905039	0.0392805401	0.0763737361	0.1012748365	0.0280982196	0.0107599442	0.1008033701	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.116738	0.011287	0.000127396369	0.0136277606439999	-0.0816449999999999	-0.0013695999999999	1.875804159999996e-06	0.0066659060249999	-0.497965	0.002591	0.247969141225	6.713281000000052e-06	0.000294134	-0.002923906	8.549226296836e-06	8.6514809956e-08	0.00379361	-0.0004525199999999	2.047743503999997e-07	1.4391476832100002e-05	-0.00377792	-0.00016901	1.42726795264e-05	2.856438010000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58184.32486139344	677.0142131446992	458348.2447999361	3385415659.576167	95463.2239453125	5295.201140624995	28039155.119676247	9113227126.032885	56187.3818582044	582.1570197984547	3157021880.0796766	338906.7957006184	62058.22054765237	60662.36326024998	2.929583	54.399628	1.12674645	0.608158	-0.0591608223	-0.0644279347	0.1642835898	-0.2440844119	0.1746756099	0.2105921915	0.1242240766	0.2081280008	0.1506978138	-0.1576891803	0.0434302559	-0.0954730608	-0.1816824892	0.0759796609	-0.0390856954	0.1190353259	-0.0575652448	-0.0769139959	0.0791537494	-0.0853076461	-0.0895047632	-0.0047590093	-0.002993367	0.1329357533	0.0043621882	-0.2328391158	-0.1272529171	0.0857794622	-0.0204635334	-0.1481252681	-0.043135385	-0.1328974253	0.0556634396	0.0425728358	0.0620335496	-0.0585253225	0.0539272202	0.034071823	0.0938605193	0.073329935	0.2061383698	-0.1757990513	0.1374309926	0.234519505	-0.0595259977	-0.2286800294	0.1082593574	-0.0678211018	-0.0621396875	0.1446989885	0.0592476289	0.0354795868	-0.0606107094	-0.3133390168	-0.1924100017	-0.01099659	0.2725519724	0.1135475874	-0.2288004658	0.0999791369	-0.0792832925	0.0470219331	-0.0498563343	-0.0144736876	-0.0615054028	-0.1705821995	0.0365553278	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0547838	0.1715218	0.02941972787524	0.00300126474244	-0.113042	-0.0313970000000001	0.000985771609	0.012778493764	-0.0106638	0.4873012	0.0001137166304399	0.23746245952144	-0.00291521	-0.003209344	1.0299888910336002e-05	8.4984493441e-06	0.00196313	-0.00183048	3.350657030400001e-06	3.8538793969e-06	-8.721499999999998e-05	0.003690705	7.606456224999997e-09	1.3621303397025004e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57784.07163511444	-400.2532262790046	160202.64514675207	3338998934.7320366	90857.13698632811	-4606.086958984379	21216037.07372596	8255019341.352392	56067.82217019544	-119.55968800895788	3143600682.908659	14294.51899679935	61445.1072275342	58832.93995921329	1.807078	33.555756	0.22725615	0.128216	-0.0521142078	-0.0628520256	0.1598719785	0.0198760493	0.0324529531	0.0341383254	-0.0704111724	0.1310491023	0.1282084109	-0.0696726294	0.0680522686	0.0627712304	-0.2023554167	0.0016745034	0.031104653	0.0839706944	-0.0093108194	0.0774282724	-0.0674542194	0.1123534195	-0.0599750861	0.0413632016	-0.0540663992	-0.0422119719	0.0406065323	0.0024518396	0.1302767223	-0.0173785488	-0.0823829253	-0.0999108989	0.125578492	0.1094449973	0.0510269678	-0.1036626028	0.0092636468	0.1060826771	0.0401658974	0.0052161172	0.0251308554	-0.0531835161	0.0753246909	-0.0610793471	0.2156924362	0.1515012154	-0.1744959592	-0.0653770933	0.0058711475	0.0943288602	-0.0039571467	-0.180877129	0.0402667433	0.1668126757	-0.1583222372	0.0554850587	0.1046481143	0.089100475	-0.0838858965	0.1007355457	0.0852341543	-0.0644169136	0.0173651767	-0.1409660005	0.0251691243	0.0142711703	-0.0186937695	0.0547743937	0.0716773008	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0544419	-0.0003418999999999	1.1689560999999944e-07	0.00296392047561	-0.0353819	0.0776601	0.00603109113201	0.00125187884761	-0.0980637	-0.0873999	0.00961648925769	0.00763874252001	-0.00284646	6.875000000000023e-05	4.7265625000000325e-09	8.102334531599999e-06	0.000910428	-0.001052702	1.108181500804e-06	8.288791431840001e-07	-0.000202848	-0.000115633	4.1147311104e-08	1.3370990689e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57627.06824180372	-157.00339331071882	24650.06551108027	3320878994.1455026	91321.93535351564	464.7983671875263	216037.52214019053	8339695876.71169	55927.54706585912	-140.27510433631687	3127890520.8038874	19677.104896564582	61432.41573383084	60659.32548476897	1.649094	30.622137	0.144871	0.0727238999999999	-0.114023021	-0.0846578477	0.1178943426	0.0223723644	0.1075487499	0.1320065578	-0.0465290202	0.0501628423	0.1416422249	-0.1040822953	0.0339744183	0.0964923249	-0.1190577943	0.0331859119	0.0790282005	0.0624739673	-0.0628646546	-0.06682723	0.0045518277	0.0337671045	0.1258693308	-0.0031884974	-0.1493659391	0.0074048141	-0.2818752018	0.0233608949	0.042066035	0.0505609746	-0.0896606981	0.0277732481	-0.0294881114	0.0049117841	0.0274785414	-0.0291068265	-0.0192358198	-0.0026778643	-0.0117027708	0.0642080742	0.0417837754	0.0378979118	0.0169246699	-0.1030896996	0.1233581223	0.1458863697	0.0236799431	0.0296472397	-0.0424552078	0.0192140605	-0.0222193242	-0.0389293661	0.1485490383	-0.0049420816	-0.0187769648	-0.0707031223	-0.0958342811	-0.0363782484	-0.1576689814	0.0593952819	0.2057954363	-0.033783936	0.0641474394	0.2285113973	0.0817770852	0.0625254287	0.1249200255	0.0306389076	0.0522882465	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0271892	-0.0272527	0.00074270965729	0.00073925259664	0.0105606	0.0459425	0.00211071330625	0.00011152627236	-0.0919809	0.0060827999999999	0.00846048596481	3.700045584e-05	-0.00367529	-0.00082883	6.869591689e-07	1.35077565841e-05	0.00091183	1.401999999999957e-06	1.96560399999988e-12	8.314339488999999e-07	-0.000684476	-0.000481628	4.685073945760001e-07	2.3196553038400005e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57450.53301661716	-176.53522518655518	31164.685731667745	3300563743.893419	91282.2246640625	-39.71068945314619	1576.938856844216	8332444539.620379	55808.23641083062	-119.31065502850106	3114559251.287161	14235.032403329986	61374.65409281717	59646.37544456191	1.297476	24.092926	0.1365297499999999	0.0786076	-0.0556019712	-0.0230809516	0.137928905	-0.0088895365	0.0395927674	0.1558078176	-0.0076389635	0.0487098289	0.1270794965	-0.0369132037	-0.0931605681	0.0736069729	-0.0393856506	-0.0329434628	0.0022281852	-0.0143314225	0.0111582144	0.0149769818	0.0357272601	0.0601863395	-0.0164441434	0.0819428533	0.0321219445	-0.1160112996	-0.0466520946	-0.0874348755	0.1307771511	0.143196056	0.0548741471	0.0045370941	-0.1862156124	0.0047299039	-0.0201787017	0.0726896106	0.0368517608	0.0199450088	-0.1289314752	-0.0537092678	-0.0504052649	0.043524936	0.0338161986	-0.0976260782	0.1190181626	0.0731596328	0.1095169728	0.0388056241	-0.0083236	-0.0305755492	-0.000506284	0.0025914178	0.0456207629	0.012247895	0.043265009	0.0721925346	0.0912392571	0.0857168753	-0.0115016042	0.0171482567	-0.0003392654	-0.0176350243	0.0743190964	0.0555899656	-0.0178736675	-0.0353450742	-0.0943645789	-0.1442018465	-0.0804144474	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.029623	0.0024338	5.923382439999999e-06	0.000877522129	0.0192432	0.0086825999999999	7.538754275999998e-05	0.0003703007462399	-0.0245118	0.0674691	0.00060082833924	0.00455207945481	-0.00276966	0.0009056299999999	8.201656968999995e-07	7.6710165156e-06	0.0007394409999999	-0.000172389	2.9717967321034468e-08	5.467729924808521e-07	-0.00060361	8.086600000000008e-05	3.6434503210000006e-07	6.539309956000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57274.437714788815	-176.09530182834715	31009.55532601668	3280361215.545223	90924.15064453126	-358.0740195312392	128217.00346325824	8267201170.429414	55659.45609604031	-148.7803147903105	3097975052.9070387	22135.58206910389	61303.38403879042	59441.242515026686	0.989839	18.380396	0.0659702	0.0363182	-0.0671375041	-0.0154045018	0.1106924298	0.0205091513	0.0376933137	0.1233947806	0.0059503957	0.0045224073	0.0356158328	-0.0370274072	-0.1494841052	0.1577597453	-0.0749031185	-0.0751906654	0.0904626858	-0.0332365814	0.028846891	-0.012269249	0.0172660399	-0.0919859375	-0.0015284495	-0.0018150305	-0.0058035529	-0.0081813288	0.0083153055	0.1139628555	0.0644847459	0.0114269075	0.0798959824	-0.0392024276	0.0249360039	0.0307736665	0.042141756	0.0562757592	-0.1240188461	-0.0883263631	0.0727671288	-0.158992666	0.2078160002	0.0518550313	-0.0094047111	-0.0551535274	0.0831893501	0.0260517406	0.1546287572	0.0939349275	-0.0027029428	-0.043691191	-0.0425740348	-0.0293365282	0.0979836609	0.0653778066	0.1497725819	0.0317756408	0.0689992238	-0.0204078328	0.0141961941	-0.0851323852	-0.0282743277	-0.0297049486	0.037694099	0.0260500175	0.1636571356	0.1433565196	-0.0684167101	-0.0188817846	0.0431090679	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.027203	-0.0024199999999999	5.856399999999993e-06	0.000740003209	-0.0081598499999999	-0.0274030499999999	0.0007509271493024	6.658315202249839e-05	-0.0274274	-0.0029156	0.00075226227076	8.500723360000005e-06	-0.00232575	0.00044391	1.9705608810000006e-07	5.409113062500001e-06	0.000879296	0.0001398550000001	1.9559421025027973e-08	7.731614556160001e-07	-0.000684476	-8.086600000000008e-05	4.685073945760001e-07	6.539309956000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
