global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
57238.17315951319	n/a	n/a	3276208466.6384163	93331.20849609376	n/a	n/a	8710714479.341326	55737.95159288898	n/a	3106719247.7712355	n/a	62501.53528853336	64813.484995112245	n/a	n/a	n/a	n/a	-0.0257760627	-0.0286019639	0.0078280867	-0.0044727633	0.0006109339	-0.0783350261	-0.0433679733	0.0549391548	0.0577693604	0.0345233609	-0.0091730558	0.0876611127	-0.0252340875	0.1225226499	-0.0771492927	0.0909544069	-0.0250548404	0.1799857679	-0.094030868	0.019498114	-0.0541953014	0.0527591855	-0.0405818661	-0.0971723238	0.069416651	-0.0001356223	0.082983994	-0.0924893678	0.0467377976	-0.0426906277	0.0625964062	-0.0308353776	0.0262697551	-0.034252525	-0.0272067278	0.032610287	0.0543287523	0.0528836785	-0.0144768309	0.0458639347	-0.0422952978	0.0524694269	-0.0230651764	0.0425461281	-0.0661415849	0.032299473	-0.1692531828	0.0380799506	-0.058209119	0.0858748683	-0.0605017689	0.0436894706	-0.026669807	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0164342	n/a	n/a	0.00027008292964	-0.0170725	n/a	n/a	0.00029147025625	-0.0822815999999999	n/a	0.0067702616985599	n/a	-0.000223896	n/a	n/a	5.0129418816000015e-08	-0.00094956	n/a	n/a	9.016641936e-07	-0.000631106	n/a	3.98294783236e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57389.68105483241	151.50789531921328	22954.642344057687	3293575491.57539	93310.41154917637	-20.7969469173986	432.5130010850952	8706832903.476665	55808.792126722044	70.84053383306309	3114621278.6436725	5018.381233753356	62662.80451241908	64844.54655567741	0.826546	17.477674	0.1769942	0.139622	-0.0288526159	-0.0415924361	0.0125838282	0.013078895	-0.0103814022	-0.0704688306	-0.039983522	0.0366809611	0.0217920956	0.0041504602	0.0610141237	-0.0217140007	-0.1365909601	0.0709025394	-0.0489059498	-0.0191443246	0.0314473799	-0.0512126442	-0.036332085	0.0307899544	-0.103460337	-0.0448292012	-0.0156415897	0.0076232082	-0.0516580663	0.0346376009	-0.077218715	-0.1100174779	-0.0523312359	0.1816725853	-0.0100801733	0.088241821	0.0780265112	-0.0349894746	-0.0303640311	0.0079735111	0.0473200737	0.0363913646	0.0409496656	-0.0180921433	-0.0875482	0.0556803916	-0.0163110767	0.0990250464	-0.0666240604	0.0321854994	-0.0315548581	0.0708825717	0.0510817251	0.0375129843	0.0277351521	0.003243284	-0.0502062365	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.028081	-0.0116467999999999	0.0001356479502399	0.0007885425609999	-0.0172594	-0.0001869	3.49316100000001e-08	0.00029788688836	-0.0964916	-0.01421	0.0093106288705599	0.0002019241	0.00237984	0.0026037359999999	6.779441157695999e-06	5.663638425599999e-06	-0.00094956	0.0	0.0	9.016641936e-07	-0.00104638	-0.000415274	1.0949111044e-06	1.72452495076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57434.16807932686	44.48702449445409	1979.0953483701585	3298683662.9643683	93039.23123334545	-271.1803158309194	73538.76369415721	8656298548.491922	55906.815595877226	98.02346915518136	3125572030.071421	9608.600505216797	62702.60521390999	64828.91354234209	0.783795	16.573683	0.0835749499999999	0.071192	-0.0272722535	-0.0243983847	0.0150409404	0.0123858031	-0.0270176361	-0.0776394142	-0.0207241655	-0.0184453374	0.0767810085	0.0351946267	0.0356487722	-0.0266285028	-0.0859648445	0.0940751799	0.0393533251	0.1122311361	0.037876352	-0.0085212707	-0.048941967	-0.0436007742	-0.0055613129	0.0335432196	0.0246391099	-0.0142775081	-0.1038258682	-0.005865297	-0.0481271694	-0.0015001501	-0.1373725759	0.0090258736	0.024080823	-0.0166326184	0.0416732921	0.0285353618	-0.0275025343	-0.0429941633	0.0513326467	0.0511869171	0.019981068	-0.0262467924	-0.044299281	0.0615412172	0.0313056112	0.0660440485	-0.0253481857	0.01729689	-0.0229162874	0.0088631235	-0.0963859346	0.0323095643	-0.0724019886	0.1166964159	0.1137309366	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0291116	-0.0010306	1.0621363600000065e-06	0.00084748525456	-0.0171491	0.0001103	1.2166090000000149e-08	0.00029409163081	-0.0966565	-0.0001649	0.00934247899225	2.719201000000313e-08	0.00103165	-0.0013481899999999	1.8176162760999996e-06	1.0643017225000002e-06	-0.00094956	0.0	0.0	9.016641936e-07	-0.000749187	0.0002971929999999	5.612811609690001e-07	8.832367924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57498.63857126602	64.47049193915882	4156.444330877142	3306093437.5490804	93912.35767169332	873.1264383478701	762349.7773420371	8819530923.456055	55918.22089622164	11.405300344413265	3126847428.1986384	130.0808759462733	62929.956068304906	65425.16572852656	0.823554	17.414406	0.06830533	0.0360633	-0.0239338764	-0.0462366296	-0.0280282245	0.0540239119	-0.0154490417	-0.0894186875	-0.0055976456	-0.0371964428	0.0360604931	0.1266199068	0.0531647533	0.0586331885	-0.0627856532	0.148344163	0.0607382931	-0.0375869074	-0.0231242682	-0.0626990231	-0.1484510783	-0.0463024353	-0.0209416758	-0.0361193126	0.0228361934	0.0534158994	0.0434384294	0.025161068	-0.0091796076	0.0906796731	0.0328258275	-0.2041304423	-0.126849737	-0.0861835633	0.0856261379	-0.1228649443	-0.0254382906	-0.0673571452	0.0336488701	0.0325103527	-0.0601734457	0.0031083757	-0.0579918089	0.1083809279	0.0535033605	0.1106618444	0.0512612128	-0.0296346224	-0.023739819	0.1328539101	0.0175350544	0.081181727	-0.0509010546	0.0599499751	-0.0328541526	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0204757	0.0086359	7.457876881000003e-05	0.00041925429049	-0.00557492	0.01157418	0.0001339616426723	3.1079733006399995e-05	-0.129465	-0.0328084999999999	0.016761186225	0.0010763976722499	0.0008165009999999	-0.0002151490000001	4.628909220104305e-08	6.666738830008367e-07	-0.00094956	0.0	0.0	9.016641936e-07	-0.000658601	9.058600000000004e-05	4.33755277201e-07	8.205823396000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57347.51886225615	-151.11970900987217	22837.16645122844	3288737919.6568246	93702.13577246852	-210.22189922479447	44193.24691367964	8780090248.322124	55902.68458139181	-15.53631482982746	3125110143.406582	241.3770784915167	62986.5412918638	65673.0701842057	0.870334	18.403589	0.029045908	0.0199145	-0.0244382589	-0.0322948723	-0.0015827271	0.0931488482	0.060475177	-0.0736172951	-0.0154317734	-0.0393588807	0.0541422998	0.1304342883	-0.0147364999	0.0471210387	-0.0497823535	0.1174556411	-0.0583545211	0.0318277255	0.0262368854	-0.0305766573	-0.0406729844	-0.1063824908	-0.0073182449	0.0045881589	-0.1103750173	0.0114269446	-0.0590195878	-0.0793549403	0.0512863006	-0.018157781	0.0186656277	-0.0482525875	0.0076575988	0.0778790112	0.0387496038	-0.0215409496	-0.0289248999	-0.0943097854	0.0544728063	0.0181855435	-0.0993628579	0.0539686858	-0.0284978379	0.1004215124	0.0360039109	0.0734440221	0.0237984152	-0.0208660434	-0.0317579237	0.1035407218	-0.1302393448	0.028871899	0.0151575733	-0.0308142961	-0.0206819618	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0192302	0.0012455	1.5512702500000002e-06	0.0003698005920399	-0.000624162	0.0049507579999999	2.4510004774563995e-05	3.8957820224400003e-07	-0.13258	-0.003115	0.0175774564	9.70322500000004e-06	0.000425926	-0.0003905749999999	1.5254883062492192e-07	1.8141295747600003e-07	-0.00094956	0.0	0.0	9.016641936e-07	-0.000654483	4.118000000000004e-06	4.2834799728900005e-07	1.6957924000000028e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57205.41906388088	-142.0997983752677	20192.352698291736	3272459970.274226	92597.1052227168	-1105.0305497517256	1221092.515884601	8574223895.626886	55754.2398766714	-148.44470472040848	3108535264.225416	22035.830359529264	62655.82629637699	65041.46003222755	0.889545	18.809824	0.0750126294999999	0.0392754	-0.0228445549	-0.017524351	0.0631445522	0.0143726296	0.0654016393	-0.0545859018	-0.0283111675	0.0264403854	0.080328592	0.0859599571	-0.020716233	-0.0122452306	0.0364946702	0.0192855516	0.1382812092	0.0736248307	-0.024819897	0.0460003942	0.0547962265	-0.006592222	0.0370798659	-0.0446242771	0.025176753	-0.0810283363	-0.1694492665	0.0345026421	0.0646308698	-0.0370434971	-0.1234336269	0.0771468321	0.0077679194	0.0542194577	-0.0943348596	0.02776381	-0.0350093543	-0.0453974736	0.1222448084	0.0118374887	-0.0678855862	0.0507047122	0.0497617874	-0.0015318999	0.0959297287	-0.0264084035	-0.0015964463	-0.0060560533	-0.0066403049	0.0087670797	-0.0421568412	-0.048745765	-0.0346239544	0.0010483686	0.1053080863	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0066793	0.0125509	0.00015752509081	4.461304849e-05	-2.2901e-05	0.000601261	3.615147901210001e-07	5.24455801e-10	-0.111373	0.021207	0.012403945129	0.000449736849	4.75363e-06	-0.0004211723699999	1.7738616525141686e-07	2.25969981769e-11	-0.00094956	0.0	0.0	9.016641936e-07	-0.00104638	-0.000391897	1.0949111044e-06	1.53583258609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57169.59683282446	-35.82223105641606	1283.2322378592592	3268362802.027693	92086.00621139172	-511.09901132507366	261222.19937746777	8479832539.964475	55690.62895056726	-63.61092610414198	3101446152.9097605	4046.349919826612	62467.03517084008	64972.7798393651	0.774431	16.375677	0.0477117375	0.0211573	-0.0255611299	-0.0178297335	0.0976165798	0.0088318749	0.0505661009	-0.0552683328	-0.0370471275	0.0724792742	0.0967378317	0.0791082711	0.0142361418	0.0592178007	-0.0466041348	0.0289563028	0.0438475687	-0.0907027944	-0.1346339312	-0.0327022685	-0.0049590153	0.1150687489	0.2008135298	0.1074364112	-0.0060386675	0.0279064092	0.0430672681	0.0271080771	-0.0376531111	0.0372773334	0.0170892686	0.0745734552	-0.094657942	0.0439803754	0.0220323306	0.1176814844	-0.0347865351	0.0081581979	0.1522013393	0.0265252628	-0.0414324553	-0.0171605665	0.0129467549	0.0343991634	0.0656427339	-0.0166936154	0.0288982947	-0.1277870417	-0.0550578436	0.036210954	0.0082995482	0.0357622941	0.0666009577	-0.0925837676	-0.0179938123	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0173301	-0.0106508	0.00011343954064	0.00030033236601	-0.00153197	-0.0015090689999999	2.2772892467609998e-06	2.3469320809e-06	-0.120683	-0.0093099999999999	0.0145643864889999	8.667609999999997e-05	0.00013758	0.00013282637	1.7642844567376898e-08	1.89282564e-08	-0.00105558	-0.0001060199999999	1.1240240399999992e-08	1.1142491364e-06	-0.000760389	0.000285991	5.781914313209999e-07	8.1790852081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57259.28662545711	89.68979263264919	8044.258902487612	3278625904.856252	92158.34769410126	72.34148270954029	5233.290120614716	8493161049.70686	55575.11369276742	-115.51525779983784	3088593261.964025	13343.774784563	62526.91477644111	65303.45165780874	0.925797	19.576378	0.23836668	0.180278	-0.0182818584	-0.0175839604	0.0854124006	-0.0099731758	0.0317670496	-0.0892874929	-0.0506286481	0.1405871914	0.0649650203	0.0696872993	-0.0715812245	-0.1155115223	-0.0450294924	-0.006152174	0.0846877831	0.0440919039	-0.1203781048	0.1311285376	0.010989745	0.1072180399	0.0375677069	0.0015740701	0.0093893098	0.0208428185	0.1306795857	-0.1115048614	0.1157410764	0.0173860019	0.0401939855	0.0225996129	-0.0771785709	0.0063219088	-0.0665977303	0.1592403084	-0.0379823871	0.0255626377	0.1840758087	-0.0230332601	0.0387792017	-0.0128085883	0.0117262308	-0.0866759832	0.0481941195	0.0474411724	-0.0627510912	-0.1287177481	-0.0467454459	0.0701295727	-0.0740914615	-0.0447281964	0.0037416814	-0.0590122403	-0.0234993403	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0203473	-0.0030171999999999	9.103495839999983e-06	0.0004140126172899	-0.0296614	-0.02812943	0.0007912648321249	0.00087979864996	-0.104836	0.015847	0.010990586896	0.000251127409	-0.0031513	-0.00328888	1.08167316544e-05	9.93069169e-06	-0.00130817	-0.00025259	6.380170810000001e-08	1.7113087489e-06	-0.00104638	-0.000285991	1.0949111044e-06	8.1790852081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57274.46773466516	15.18110920804611	230.4660767866224	3280364654.2892003	92391.30653085635	232.9588367550896	54269.81962228448	8536153522.47866	55691.969186841576	116.85549407415238	3101595431.908112	13655.206495314262	62903.8207609017	65390.48775614997	0.958619	20.270433	0.29326813	0.195727	-0.0246751201	-0.0268053192	0.0839413588	0.1059162935	-0.0002139196	-0.1357632701	-0.0397116576	0.0744834413	0.0859811255	0.0348230469	0.1000643254	-0.2185408943	-0.0706765291	0.0054746953	0.0764516641	-0.0179433434	0.0135484986	-0.0590355431	-0.0238265358	0.0295438673	-0.1164395513	-0.0016824828	0.0981778303	-0.1019382517	0.0728342963	-0.1109786897	0.0384194205	-0.061613815	-0.1148320991	-0.0316643023	-0.0309401187	-0.0610667421	-0.0002329954	-0.0077479595	-0.0485159072	-0.0786637065	0.220460297	-0.0631425798	0.1059288661	-0.0761436395	-0.0299052865	0.0117243412	0.0180320659	0.056756573	-0.0820188846	-0.0765424646	0.1150915385	0.0696338317	0.066366579	0.0149697878	0.0356723677	6.6114e-06	-0.0371849581	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0250975	-0.0047501999999999	2.256440004e-05	0.0006298845062499	-0.00173977	0.02792163	0.0007796174218568	3.0267996529000004e-06	-0.16415	-0.0593139999999999	0.0269452224999999	0.0035181505959999	0.000139036	0.003290336	1.0826310992896e-05	1.9331009296e-08	-0.00094956	0.00035861	1.286011321e-07	9.016641936e-07	-0.00066968	0.0003767	4.484713024e-07	1.4190289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57431.31472968789	156.84699502272997	24600.97984766028	3298355911.580465	93832.30318859011	1440.9966577337618	2076471.3675998724	8804501121.675499	55957.024494783225	265.0553079416495	3131188590.3097696	70254.31626804265	62636.8164753097	64602.9874727504	1.214149	25.67371	0.1600029599999999	0.118033	-0.0171566387	-0.0269645409	-0.0434917888	-0.0789217951	0.0387098705	-0.091087227	-0.0201264221	-0.0661563411	-0.0233950584	0.0225013321	-0.0265268566	-0.0509668749	-0.0873336297	-0.0483463971	-0.0805358956	0.0166181959	-0.0172841974	0.1228933563	0.083014467	0.0223407495	-0.1714648678	0.0345677839	0.0462879454	-0.0605496909	0.0722012756	0.0703167824	-0.005248012	0.0426512459	0.0635543183	-0.029891526	0.0899503454	0.1355485027	0.0681784324	0.0740374513	-0.0117901122	-0.0160886055	-0.0380868483	0.0348879261	-0.0377285405	-0.0745630029	0.0365172862	-0.1059737646	-0.0533690344	0.051428809	-0.0573753905	-0.0594641973	0.074127105	0.0216442458	-0.0814964375	0.0194823161	0.0394064574	-0.0179307602	-0.0919243682	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0176814	0.0074160999999999	5.499853920999998e-05	0.00031263190596	-0.00884433	-0.0071045599999999	5.047477279359999e-05	7.822217314889999e-05	-0.0537018	0.1104482	0.00288388332324	0.0121988048832399	-0.000346578	-0.000485614	2.35820956996e-07	1.20116310084e-07	-0.00094956	0.0	0.0	9.016641936e-07	-0.000454612	0.0002150679999999	2.06672070544e-07	4.6254244623999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
