global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
55081.008745546	n/a	3033917524.426915	n/a	82747.76720183487	n/a	6847192976.889058	n/a	53381.073002391015	n/a	2849538954.886599	n/a	59484.6248007399	52739.64843818889	n/a	n/a	n/a	n/a	-0.1085055676	0.0322501101	0.0158720546	-0.1339934376	0.0447135474	-0.0028662355	-0.1152274993	-0.0277620279	0.1017614655	0.0941629352	-0.1276259681	-0.0998461765	0.0524060768	-0.0701757047	0.0668557622	-0.0580761429	-0.1340028712	0.0417663239	-0.0395357034	0.1549220248	-0.0346616525	0.0317410121	-0.0128529553	0.0613132276	-0.0389577685	0.1135254361	-0.0570804483	0.0204747268	-0.1987001226	0.0927649745	-0.0755737937	-0.1042062367	-0.0071209811	0.0383295298	-0.0547351288	0.0070845327	-0.1317410689	0.0619276785	-0.10170698	0.0730969156	0.0351731695	-0.1098142834	0.0990872039	-0.1075253682	0.0485159598	-0.0509253289	0.1490484942	0.00479882	n/a	n/a	2.30286733924e-05	-0.0239055	n/a	0.00057147293025	n/a	0.0117589	n/a	0.0001382717292099	n/a	0.0007582729999999	n/a	5.749779425288483e-07	n/a	-0.0	n/a	0.0	n/a	0.000148827	n/a	2.2149475929000006e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55183.99813461674	102.98938907073898	3045273650.121384	10606.81426116405	82305.365234375	-442.4019674598676	6774173146.363865	195719.50081236172	53430.02249916593	48.9494967749124	2854767304.2613773	2396.05323451716	59614.93109923905	52654.953184312944	1.159017	22.873419	0.1070390999999999	0.0627074	-0.0560384671	0.1452858641	-0.0520166476	0.1345237454	-0.0658481699	-0.1299919493	-0.0816516509	0.0422817606	-0.0679224865	-0.0398525519	-0.0760537339	0.0397740066	0.2251127364	-0.0473922913	0.0587558558	0.0180374821	-0.0463232522	0.0077678171	0.037058747	0.2918857117	-0.0005565005	-0.0238901031	0.0636164487	-0.18256232	0.0442119403	-0.0119516973	0.0302554952	-0.0488362708	-0.0388487093	0.0243861182	0.0974898525	-0.1101728556	-0.0625794822	-0.0506992166	-0.0603451577	-0.0759255655	-0.0166786237	0.0416226528	-0.1268246192	0.1181995649	-0.0072818647	-0.1550612094	0.030443945	-0.1670889025	-0.1407802963	-0.1156613537	0.1488669016	0.00947662	0.0046778	2.1881812840000003e-05	8.98063266244e-05	-0.0444708	-0.0205652999999999	0.00197765205264	0.0004229315640899	-0.0464495	-0.0582083999999999	0.0021575560502499	0.0033882178305599	0.000435348	-0.0003229249999999	1.89527881104e-07	1.0428055562493541e-07	-0.0	0.0	0.0	0.0	0.0	-0.000148827	0.0	2.2149475929000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55320.48543854125	136.4873039245067	3060356109.155854	18628.784132580666	83562.30766646359	1256.9424320885882	6982659262.54472	1579904.2775847754	53451.47123137233	21.448732206401477	2857059776.7982235	460.0481132619238	59706.28547581809	53446.648951545525	1.117475	22.053585	0.1180852521	0.0541621	-0.0293821165	0.06826684	0.1090180885	0.0039789172	-0.030589712	0.1141119724	-0.0946319727	-0.0364700408	-0.012427484	-0.067997597	-0.0569652483	-0.0548377547	0.0257389679	0.0798935556	-0.0140127801	-0.145576253	0.1632318899	0.0467525212	0.022063034	-0.0182455364	0.0205471227	0.2456465728	0.1598956027	-0.0690375874	0.0857475615	-0.0632516881	-0.0779561598	-0.1169934491	-0.1637361502	0.0117051776	-0.0428051307	-0.0803435692	-0.0128796079	0.1726836381	-0.1066048835	-0.0435781174	0.1852585838	0.1043367903	-0.069495834	0.0364738471	-0.1075239026	-0.042460001	-0.1963036923	0.1330166216	0.0274878663	0.0449155048	0.1485039376	-1.56821e-05	-0.0094923021	9.010379915766444e-05	2.4592826041e-10	-0.0108699	0.0336008999999999	0.00011815472601	0.0011290204808099	-0.0392808	0.0071687	0.0015429812486399	5.139025969e-05	0.00105149	0.000616142	1.1056312201e-06	3.7963096416400005e-07	0.000217956	0.000217956	4.7504817936e-08	4.7504817936e-08	0.000522369	0.000522369	2.72869372161e-07	2.72869372161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55382.27134162692	61.785903085670725	3067195978.95759	3817.497820111895	83368.87689936926	-193.43076709432356	6950369635.462186	37415.461658698434	53653.50763873443	202.03640736210215	2878698881.939734	40818.709899785295	59803.5642538649	54473.39487045667	1.064696	21.011967	0.0944307521	0.0489607	0.0615223992	0.0476620687	-0.0566348371	0.0554709326	0.1399485661	-0.1066057949	0.1244037233	-0.0703960755	-0.0472679701	0.0611589393	0.1247851305	-0.0347998018	0.0591117392	0.1496855904	0.0972005749	0.0004672084	0.0741315639	-0.2213957676	0.0604076411	0.1278197772	0.0148465722	-0.0899520556	-0.0503595568	0.0681627596	0.2982940142	0.187037646	0.0076245321	-0.0358180274	0.0429104061	-0.0857554149	0.0820777118	0.095779641	-0.0665537796	-0.0260279522	-0.0701780261	0.1824359924	-0.0173342685	0.0932991315	-0.038941687	-0.0489175749	-0.1211699995	0.0026864287	-0.1283319721	0.1087698713	-0.1145184681	0.0629089418	0.1479600444	0.00407732	0.0040930021	1.675266619060441e-05	1.6624538382399997e-05	-0.0299856	-0.0191157	0.00089913620736	0.0003654099864899	-0.0451692	-0.0058884	0.00204025662864	3.4673254560000024e-05	0.000325997	-0.000725493	1.06274044009e-07	5.26340093049e-07	0.000276767	5.8810999999999976e-05	7.659997228899998e-08	3.458733720999997e-09	0.0	-0.000522369	0.0	2.72869372161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55276.25937911598	-106.01196251093644	3055464850.947308	11238.53619542019	82775.86970953985	-593.0071898294118	6851844606.170717	351657.52718937607	53489.117069339416	-164.3905693950146	2861085644.857497	27024.259306017117	59653.49144309432	53727.082302670446	1.001305	19.760941	0.0728643360079999	0.036118	0.0123023873	0.1165437227	-0.0283089274	-0.0002669047	-0.0354635855	-0.0608883339	-0.0658028282	-0.0188523674	0.064139369	-0.14251808	-0.0042155384	0.1062574913	-0.0113080001	-0.1032674322	0.0786811947	0.001271071	0.0362996343	0.0564267449	0.0801138411	-0.2167486769	-0.0542567576	-0.053794493	0.1501064987	0.0408189185	-0.048591489	0.035672031	-0.103669025	-0.205271993	0.0687574727	0.028834985	0.084053607	-0.0632495478	-0.0070261526	0.0860584637	0.0625027172	-0.0783174225	-0.0096443601	-0.0670237264	-0.1077200042	-0.0145356599	-0.1263913749	0.1594622131	-0.1397036866	-0.0347031653	0.196850824	0.0063221459	0.1472358847	-5.16008e-07	-0.004077836008	1.6628746508141372e-05	2.662642560640001e-13	-0.01106	0.0189256	0.0001223236	0.00035817833536	-0.0244805	0.0206887	0.00059929488025	0.00042802230769	0.000806655	0.0004806579999999	6.506922890249999e-07	2.3103211296400003e-07	0.000173981	-0.0001027859999999	3.0269388361e-08	1.0564961795999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55240.85567132518	-35.40370779079967	3051552135.3001795	1253.4225253363293	83277.71929651663	501.8495869767794	6935178531.229419	251853.00794876408	53461.67628864546	-27.440780693956185	2858150831.591916	752.9964450937985	59703.08454455908	54209.31706379014	1.039644	20.517574	0.058237978603	0.030453	0.0164673173	0.0679632791	-0.0870921797	-0.0414778769	0.1415708061	-0.1078170281	0.0884627331	0.0065202102	0.0295473992	0.117331537	-0.0121694062	-0.0008041624	0.0300549901	0.1703334339	0.0659105707	-0.074835645	0.0964105856	-0.1923658942	-0.1122233846	-0.0381376048	-0.1221726119	0.0548343606	0.0234066699	0.1557428385	0.1484189872	0.0165522882	0.0913237365	0.1179520332	-0.2048886196	0.1520998148	0.059956761	0.0092036977	0.0186440642	-0.0555444457	-0.0644937753	0.2400794024	-0.0370115969	0.0866603782	-0.0470308581	-0.0445616765	0.0085649685	-0.0266397035	-0.1979010836	-0.0089812481	-0.0079049712	0.1620837905	0.1463323407	-5.946110000000001e-07	-7.860300000000007e-08	6.1784316090000086e-15	3.5356224132100013e-13	-0.0141317	-0.0030717	0.00019970494489	9.43534089e-06	-0.0433443	-0.0188638	0.00187872834249	0.00035584295044	0.000333021	-0.0004736339999999	1.1090298644100001e-07	2.2432916595600002e-07	0.000289474	0.000115493	8.3795196676e-08	1.3338633049000004e-08	0.000136921	0.000136921	1.8747360241e-08	1.8747360241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55227.74843326446	-13.107238060722011	3050104197.007945	171.79968958043972	82758.30046543507	-519.4188310815662	6848936295.92723	269795.9220821406	53525.80678658808	64.13049794262042	2865011992.1551585	4112.720766368442	59832.53263542168	53385.31934447966	1.130597	22.312542	0.068974983889	0.0399681	-0.0218002715	0.1614385118	-0.0303441083	-0.056683542	-0.0693255762	-0.0939042391	-0.1127412172	0.0151050682	0.0707718167	-0.0409657395	-0.0018719532	0.0780112034	-0.0125960775	-0.0734837428	-0.1773190198	-0.1680976912	0.1589327267	0.0406579073	0.157218416	-0.1354283049	-0.1655828754	-0.0170871303	0.0610606554	0.1041426929	0.0271220431	0.0348498974	-0.0288458366	0.0124488033	-0.1088803735	0.1413418584	0.13691261	-0.0812360761	0.0624061422	0.1283258593	0.0353348789	-0.1369047247	0.0343130187	0.1294469288	-0.0749988488	-0.1076304906	0.145002896	0.1813287385	-0.1527375191	-0.0786379431	0.1843576409	0.0690074019	0.1452505133	-1.81785e-05	-1.7583889e-05	3.09193152364321e-10	3.3045786224999997e-10	-0.0449344	-0.0308027	0.00201910030336	0.00094880632729	-0.0357896	0.0075547	0.00128089546816	5.707349209000007e-05	0.000806655	0.0004736339999999	6.506922890249999e-07	2.2432916595600002e-07	0.000192418	-9.7056e-05	3.7024686724e-08	9.419867136000002e-09	0.000178231	4.131e-05	3.1766289361e-08	1.7065160999999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55386.24014779076	158.49171452630253	3067635597.7087493	25119.623573486977	84312.28045262328	1553.9799871882133	7108560635.121801	2414853.8005814794	53495.441969250445	-30.36481733763503	2861762311.485442	922.022131947941	59625.48215494165	53607.04952279601	1.32349	26.119314	0.06476172973569	0.0380918	-0.0435304721	-0.0872475221	0.1614002579	-0.0168353286	0.0666175153	0.2089477952	0.0071052589	-0.0594018187	-0.0496350139	0.0599163748	-0.0163897228	-0.1588098805	0.0135993155	0.0207107604	-0.0360395843	-0.0027267513	-0.0688665087	-0.0662463343	0.0968792015	-0.1096514848	0.0161280989	-0.059541892	0.0551412545	0.0089173679	-0.0108750543	0.0469048652	-0.1182644363	-0.0908046626	-0.1052209338	-0.1575574415	-0.1468627081	0.0270576033	-0.0121985381	0.0418765649	-0.096743283	0.0256823158	0.0618811335	0.0865885599	-0.0627829915	-0.0491266985	-0.053467894	0.0377852317	-0.1089657895	-0.11468719	0.1009149449	-0.02128039	0.1439917206	1.2356899999999995e-09	1.817973569e-05	3.305027897582597e-10	1.5269297760999989e-18	-0.0117538	0.0331806	0.00013815181444	0.0011009522163599	-0.0227591	0.0130304999999999	0.00051797663281	0.0001697939302499	0.000806655	0.0	6.506922890249999e-07	0.0	-0.0	-0.000192418	0.0	3.7024686724e-08	0.0	-0.000178231	0.0	3.1766289361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55316.447336179735	-69.79281161102699	3059909345.896346	4871.036552572304	83330.90938575115	-981.3710668721324	6944040459.056269	963089.1708937472	53467.493744439504	-27.94822481094161	2858772887.311677	781.1032700829322	59656.98357232014	54685.77331963188	1.264471	24.954561	0.0849047836623099	0.0402292	0.1035135469	0.12097916	-0.0337392554	-0.0220862164	-0.020223977	-0.0558457175	0.0106831475	0.0056496803	-0.0495906498	-0.0019535828	-0.0555941177	-0.0194438906	0.1395872147	0.1122890954	0.0512529511	0.2333535804	-0.029246262	-0.0571862059	-0.0358770094	-0.0634642701	0.0398037119	0.0264561457	-0.0628183542	0.1131089501	0.0552454512	-0.0776610408	-0.1768623849	0.0009400933	0.1923399944	-0.0668305501	0.0240356648	-0.0668782956	-0.0653746252	-0.0614575209	0.0192963522	0.1135212276	0.1391722686	0.0475633889	-0.0448938172	0.0994711803	-0.164538059	-0.0330513924	0.0662613523	-0.0780766368	0.0910351162	0.13545257	0.1425574961	5.34898e-07	5.3366231e-07	2.8479546111453615e-13	2.86115870404e-13	-0.0299763	-0.0182225	0.00089857856169	0.00033205950625	-0.0518401	-0.029081	0.00268739596801	0.000845704561	0.000423761	-0.000382894	1.79573385121e-07	1.46607815236e-07	0.000251177	0.000251177	6.3089885329e-08	6.3089885329e-08	0.000117944	0.000117944	1.3910787135999998e-08	1.3910787135999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55214.666379890215	-101.78095628951996	3048659383.442579	10359.363063209174	82375.71881943449	-955.1905663166544	6785759051.018534	912389.017980331	53488.90040452625	21.406660086744523	2861062466.485328	458.245096069421	59599.77601096307	53489.2046687899	1.215284	23.98386	0.05416663366231	0.0318991	-0.0235993985	0.017275089	0.0334725892	-0.0958452196	0.15358317	-0.0548203144	-0.0089121038	-0.0300078558	-0.0052678483	0.1749085203	0.0025442161	0.0686601334	0.096125814	-0.0620304982	0.0657006444	-0.0099973084	0.0126687679	-0.0053092957	-0.1439902622	-0.0234113327	0.1147678118	0.0082923557	0.0759933802	0.0730776777	0.0388580533	0.0505130658	0.0118518596	0.1178142115	-0.1012109853	0.0286921579	0.0455736336	-0.011368953	-0.0549969787	-0.0237546151	-0.0336507971	-0.0032996252	-0.1523475682	-0.0120555567	0.0107152641	-0.0192430833	0.053491837	-0.143295141	-0.0210079761	0.1261630908	0.1220773215	-0.0524676019	0.1409495873	1.2356899999999995e-09	-5.3366231e-07	2.8479546111453615e-13	1.5269297760999989e-18	-0.0252739	0.0047024	0.0006387700212099	2.2112565760000024e-05	-0.0240519	0.0277882	0.00057849389361	0.0007721840592399	0.000359372	-6.438899999999998e-05	1.29148234384e-07	4.145943320999998e-09	-0.0	-0.000251177	0.0	6.3089885329e-08	0.0	-0.000117944	0.0	1.3910787135999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
