global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
55034.13660204158	n/a	3028756191.5321727	n/a	82351.53437845685	n/a	6781775214.486161	n/a	52583.40163481171	n/a	2765014127.4879184	n/a	59194.35689990282	53568.67276318087	n/a	n/a	n/a	n/a	-0.0420455134	0.1160646838	-0.0075728534	0.0443490991	-0.0031616905	0.0741080004	0.1374924088	0.0445760654	-0.0241974197	0.0184142467	-0.1016190651	-0.1143045703	0.0704009168	-0.0513259722	0.0607662447	-0.0789550045	0.0001544209	-0.1030412353	0.0486193809	-0.0146812806	0.0594910685	-0.1095351332	0.0517934319	-0.0713770246	0.0056661147	-0.0194534996	0.0680250374	-0.0966627239	0.1323678935	-0.0496470727	0.0260386519	-0.0216387309	0.0057501216	-0.0407783565	0.0884455121	-0.0276238659	0.0349038113	0.0050704549	-0.0714722691	-0.0113673025	0.0460303714	0.0224565706	-0.138366868	0.0685889922	-0.0121443911	0.0051690979	-0.0043573793	0.0411159117	0.1264291734	-0.046346211	0.0639927667	-0.0761409964	0.1101501221	-0.0835947798	0.1054553809	-0.0637083895	-0.0121171412	0.0335324494	-0.0330963713	0.100512143	-0.0735772599	0.0469002399	-0.0318469533	0.0941471583	-0.1407290623	0.0332600472	-0.0884010328	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.0079390599999999	n/a	n/a	6.302867368359842e-05	-0.000239459	n/a	5.7340612681e-08	n/a	-0.1769	n/a	0.03129361	n/a	0.00166141	n/a	2.7602831881000004e-06	n/a	-0.000899016	n/a	8.08229768256e-07	n/a	0.00163688	n/a	2.6793761344e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54837.72826543126	-196.4083366103223	3007176441.313278	38576.23469003367	82509.81746923397	158.2830907771131	6807869978.806307	25053.536825955827	52437.126602200544	-146.27503261116362	2749652246.295208	21396.385165396983	59039.787807868684	54184.31163091393	1.42244	29.206676	0.097621531	0.0498167	-0.0087855717	0.1505482936	0.0877267813	-0.0050191736	-0.0428787822	0.056674142	-0.0694716638	0.1019427824	-0.1343198736	0.0055656045	-0.1859126865	-0.0424506424	-0.0125460686	0.1036570376	-0.0580724616	-0.0631713203	-0.0090921037	-0.0992461801	0.0010253898	-0.116912098	-0.057610332	0.0070538704	-0.0405847322	0.0200014886	-0.0635142159	-0.0534193727	0.0196762489	-0.0593433501	-0.0317099031	-0.1864203934	-0.0560372751	-0.0453413202	-0.0413028937	0.000359941	-0.0938005674	-0.057091412	-0.1106675225	-0.0442195745	-0.0986533342	0.0021403475	0.0151879896	-0.027693693	-0.0863775047	-0.0338806583	0.1321465854	0.0344505048	-0.0176086771	0.0540079198	-0.0507623318	-0.116734062	-0.0220389985	0.0142899703	0.1850330283	0.0343610236	0.0428718014	0.1058956022	0.0692316271	0.0671979685	0.0921475968	0.0675915251	-0.0879125916	0.0102594142	-0.0892393281	0.0871646165	0.0747575836	0.0496292143	-0.0580472428	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.016697	0.0087579400000001	7.670151304360174e-05	0.000278789809	-0.0185492	-0.0183097409999999	0.0003440728206399	0.000335246615487	-0.138732	0.038168	0.019246567824	0.001456796224	0.00179901	0.0001375999999999	3.2364369801e-06	1.893375999999997e-08	-0.000892229	6.786999999999961e-06	7.96072588441e-07	4.606336899999946e-11	0.00113355	-0.00050333	1.2849356025000003e-06	2.533410889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54555.06224520444	-282.66602022681764	2976254816.578131	79900.07899086768	81079.7468456167	-1430.07062361727	6573925348.549291	2045101.9885330875	52298.52484119783	-138.601761002712	2735135700.565387	19210.4481530529	58639.67276899599	50459.57118158607	1.545496	31.733366	0.110419153	0.0468293	0.074552128	0.0433035381	-0.0687025017	0.0150649123	0.0053185186	0.0825597011	0.0004745879	-0.027973753	0.0192493396	0.0081446816	0.0022191597	0.0118319465	0.1227979652	-0.0499513874	-0.049162433	0.0567658391	-0.0140288334	0.050276552	0.0252111864	-0.058775804	-0.0405224234	0.0435694213	-0.0714523662	-0.0003603235	-0.0574493681	-0.0621654666	0.077429983	0.0405662792	-0.083247918	0.0497499308	-0.0559177081	0.0328547834	0.0959401608	0.0177725737	-0.0090451623	0.064677587	-0.1133611181	0.0887387027	-0.0386120745	0.0307126998	0.0062629938	-0.0469351189	-0.0627244584	-0.0468741404	-0.0632814587	-0.0140658748	-0.0474559356	-0.036938735	-0.0289083336	0.0009966747	0.0164989007	0.0481468468	0.0663250095	0.0606930315	0.0108270952	-0.0980124182	-0.0020520951	-0.0790621992	0.1006260697	0.0562408546	-0.0191431554	0.018329563	-0.041789773	0.1051356412	-0.0759175529	0.0233826453	0.0486629407	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.00255015	-0.0141468499999999	0.0002001333649224	6.503265022500001e-06	-0.000264597	0.018284603	7.0011572409e-08	0.0003343267068676	-0.168524	-0.029792	0.028400338576	0.000887563264	0.00138525	-0.00041376	1.9189175625e-06	1.711973376e-07	-0.000488775	0.000403454	2.38901000625e-07	1.6277513011600005e-07	0.00128025	0.0001466999999999	1.6390400625e-06	2.1520889999999953e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54756.20709230613	201.144847101692	2998242215.1355166	40459.24951556305	80042.2272365874	-1037.519609029303	6406758140.993493	1076446.9391203176	52101.5282582804	-196.99658291743253	2714569246.848391	38807.65368114488	58908.70451629312	51342.47313361994	1.860263	38.1964	0.405861003	0.283006	0.0421581078	0.0734267891	0.0681841288	-0.0668778764	0.0336038495	0.1568976699	-0.0634220111	0.1104190606	0.0721389724	0.0353532062	0.170447399	0.0957962086	0.0658137984	0.0051758301	0.1363659534	-0.0681364596	0.0469327069	-0.0335106763	-0.1099734004	-0.0086026871	0.1102934708	0.1787973646	-0.0653808953	-0.1393053245	-0.0691994476	0.1208503965	-0.0377067396	-0.0558050452	0.0177661859	-0.0965040193	0.0331053041	0.0430524808	-0.0406587782	-0.0206579645	0.012458661	0.0788087738	-0.2149207778	0.2240509535	-0.1734482468	-0.0529727657	-0.0999122812	0.0806784332	-0.1872419046	-0.2510153366	0.1571530488	0.0211993948	0.2914024401	-0.069557004	-0.3017051359	0.1328416832	0.1665783307	0.0347654583	0.1432125018	-0.0971523547	0.2577021533	0.012215919	-0.065821016	-0.2063865752	0.1621978986	0.0547211448	0.0308289404	0.0059118647	-0.0631377431	0.0025751656	0.19884026	-0.1024964777	0.0335204522	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.0130096	0.0104594499999999	0.0001094000943024	0.00016924969216	-0.0161568	-0.015892203	0.0002610421862399	0.0002525621161932	-0.447497	-0.2789729999999999	0.200253565009	0.0778259347289999	0.000868918	-0.000516332	7.55018490724e-07	2.66598734224e-07	-0.00125154	-0.000762765	1.5663523716e-06	5.81810445225e-07	0.00201188	0.00073163	4.0476611344e-06	5.352824569000003e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54976.20126096164	219.9941686555103	3022382705.0857606	48397.43424242911	83260.68649751107	3218.4592609236715	6932341916.036821	10358480.014225343	52528.43293443738	426.9046761569771	2759236266.547685	182247.60252469347	58993.74604629799	51510.03395464167	2.120914	43.548306	0.46883455	0.390342	0.0505956766	-0.0096923931	-0.0743695469	0.0067266737	0.065818985	-0.1076483652	0.0740382924	-0.1261414076	-0.0566233038	0.1349266929	-0.0970748158	-0.0305753162	-0.1539440501	-0.1183555768	0.1450140917	-0.0608534873	0.0221191451	-0.1285406166	-0.0645426582	-0.0459674339	-0.0241478389	0.0153813645	-0.0897134204	0.0742432991	0.0954522433	-0.1020120293	-0.0322691012	0.0784440058	-0.2123097713	-0.0035845589	-0.0003663814	-0.0312397201	0.1120319865	-0.2254487339	-0.0261592903	0.1365582035	-0.0803681756	0.0248981146	0.0724276786	0.0135353816	0.0370248974	-0.0606786161	0.0422948246	0.077666857	-0.0525749	-0.0249967202	0.1884850841	0.0328685678	0.2201270543	-0.1401165998	-0.0787800879	-0.1169555772	0.0734975174	0.2347488401	-0.0391763119	0.1330508109	-0.1147999954	0.029438266	-0.0817806596	0.0603639197	0.0750288417	0.0052482203	0.0582014869	0.0566374702	0.0969703647	0.0322789424	0.1760018959	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.012791	-0.0258006	0.00066567096036	0.000163609681	0.0120798	0.0282366	0.00014592156804	0.00079730557956	-0.0591729	0.3883240999999999	0.00350143209441	0.1507956066408099	0.000916043	4.7124999999999966e-05	8.39134777849e-07	2.220765624999997e-09	-0.00117985	7.16899999999999e-05	1.3920460225000002e-06	5.139456099999986e-09	0.00242253	0.0004106499999999	5.8686516009e-06	1.6863342249999986e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54701.45925854605	-274.74200241559447	2992249645.0143733	75483.16789133052	80769.36737762722	-2491.3191198838467	6523690706.582112	6206670.957098825	52368.778010152	-159.65492428537982	2742488910.2765794	25489.69484857036	58415.04617271016	50188.17312434532	1.424019	29.239086	0.11398398	0.0663337	0.0524900805	-0.031908461	-0.0060267226	-0.0110387535	-0.0739692571	0.0084079639	-0.0193097878	-0.0083346174	0.0492103906	-0.0574437463	0.0902508697	0.0012188522	-0.0094951164	0.0159564246	-0.0324397888	-0.0189695942	0.0219654595	-0.0549412758	-0.0571004729	0.0903440316	-0.0581034057	-0.1024385836	-0.0015620371	-0.102811095	-0.0037702919	0.0185228492	0.0427890269	-0.0434611227	-0.0860811157	-0.0629400071	-0.0057918453	0.0646498825	-0.0211946258	0.0006525311	-0.1046879774	0.0224270935	0.0783827214	-0.0298882283	0.0483011179	-0.1303616025	0.0781126676	0.0193691778	0.0337291339	-0.0015386901	-0.0062689217	-0.0317230458	-0.0752668266	-0.0177123114	0.0302642016	-0.0104227823	0.0542620679	-0.0904066319	-0.0682672918	0.0352463355	0.0591202576	-0.0916765644	-0.0823664227	0.1899777885	-0.0376135603	0.0359991563	0.0473428631	0.0675744772	-0.0008966291	0.0080304521	0.037252552	-0.0280677944	0.094433625	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.0124284	0.0003626	1.314787600000008e-07	0.0001544651265599	-0.00831073	-0.02039053	6.906823313290001e-05	0.0004157737136809	-0.0529539	0.006219	0.00280411552521	3.867596100000003e-05	0.00190226	0.000986217	3.6185931076e-06	9.726239710890003e-07	-0.00120888	-2.9029999999999985e-05	1.4613908544000005e-06	8.427408999999991e-10	0.00169754	-0.00072499	2.8816420516e-06	5.256105001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54714.52658055609	13.067322010043426	2993679418.934379	170.75490451416536	81352.14674363939	582.7793660121679	6618171779.798636	339631.78944954433	52606.81861813748	238.04060798548016	2767477365.121616	56663.33105009704	58768.3036378614	52064.06650288332	1.376624	28.26594	0.0873959549999999	0.0486205	0.0359806407	0.0656561679	0.0105158579	0.0500732148	0.1042134387	0.0404299255	0.0487921176	-0.0042972652	-0.0045221852	0.1247075362	-0.0046898653	-0.101594042	-0.0464645787	-0.065074491	-0.0871182917	-0.0650071757	-0.0773111349	0.0227138057	-0.154912036	0.0289325458	0.0821175028	-0.0803529822	-0.0312259338	0.0391723762	-0.010178703	0.0241583207	0.0081063895	-0.085452987	-0.0556173462	0.0171401264	-0.0220793445	-0.107870383	0.0531716903	0.0088719105	-0.0199149718	-0.0469008457	0.0048478781	0.0958950334	0.0249401809	-0.0105091269	-0.0090125463	0.0852649725	-0.0235859512	0.0913333699	-0.0305985494	-0.0560060995	0.0155853373	0.0711268007	-0.0580657187	-0.1343175579	0.0244794516	0.065468967	-0.1099123254	0.0052612986	0.1133951333	-0.0032264193	-0.1258554305	0.0629237136	0.0282246968	0.0390831919	-0.0411315548	0.0334211043	0.0048661858	0.0596072619	-0.0238980298	0.0846586192	-0.0070618393	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-0.000499015	0.0119293849999999	0.0001423102264782	2.49015970225e-07	-0.0164231	-0.0081123699999999	0.00026971821361	6.581054701689998e-05	-0.0330062	0.0199477	0.00108940923844	0.0003979107352899	0.00178201	-0.0001202499999999	3.175559640100001e-06	1.446006249999998e-08	-0.00125254	-4.365999999999984e-05	1.5688564515999998e-06	1.9061955999999853e-09	0.00248176	0.00078422	6.1591326976e-06	6.150010084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54806.8592469418	92.33266638570784	3003791820.51409	8525.321281894425	81732.51688675332	380.3701431139343	6680204316.643416	144681.44577251488	52493.44755983439	-113.37105830308428	2755562036.7170835	12852.996860761335	58743.9703785532	50881.64087855163	1.383547	28.408096	0.0658240939999999	0.0348212	0.0423038478	-0.0198955566	-0.0703884693	0.0307368529	-0.0877216727	0.0237886985	-0.0027368498	-0.0986728224	-0.0069023052	-0.0522266208	-0.0769944229	-0.0505152427	0.034109211	-0.0844109176	-0.0148556351	0.0142145555	-0.0671105514	-0.0517568253	0.0399325854	-0.0784939131	0.0081758727	0.072088473	-0.1034203609	0.0003142926	-0.0613140805	-0.0612265276	-0.0005779679	-0.0705751743	-0.0047676203	-0.0322073226	0.0807479635	-0.0101108313	0.0341412334	0.0850943768	0.0814221321	-0.0039484712	0.0337882962	-0.0670347062	-0.0149805164	-0.0355417926	0.1136691162	-0.0577096471	-0.0255545981	0.0462087987	-0.0716917826	-0.0414543246	-0.0013629614	-0.0365137405	0.0076521207	-0.0760999609	0.040232789	-0.0055515714	-0.0149536767	0.0962380079	-0.0612593954	0.0733175069	0.1062441896	0.0394316702	0.1440196738	-0.0227480178	-0.0559604094	0.0909612589	-0.0640114466	-0.0026732639	-0.0939360906	-0.0767228637	-0.0246344719	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.000476421	2.259400000000002e-05	5.104888360000008e-10	2.26976969241e-07	0.0111155	0.0275386	0.00012355434025	0.00075837448996	-0.0319438	0.0010623999999999	0.00102040635844	1.128693759999996e-06	0.00206776	0.00028575	4.2756314176e-06	8.16530625e-08	-0.00109254	0.0001599999999999	1.1936436515999998e-06	2.5599999999999998e-08	0.0021835	-0.0002982599999999	4.767672250000001e-06	8.89590275999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54930.681703579314	123.82245663751382	3017379792.419944	15332.000767748992	81296.62388516316	-435.8930015901569	6609141055.125682	190002.7088352765	52375.63664785617	-117.81091197822388	2743207314.2682543	13879.410981140816	58882.7338549259	52268.663283568654	1.23683	25.395584	0.106331089	0.0524908	0.001841211	0.0075747956	0.0163315878	0.0037497551	-0.0085773393	-0.0022726675	0.0005876919	-0.0148959132	-0.0290914335	-0.0723249422	0.0476934379	-0.0094502165	0.0608334901	0.0505159588	-0.0340865427	-0.0284333761	0.011843885	0.0171516924	0.004550959	-0.0083617456	0.070627083	-0.0138051385	0.0311398707	-0.0804351138	0.0438934438	0.0044658167	-0.000174526	-0.0646857669	0.0088984405	-0.0326312489	-0.0520971175	0.068142814	0.0551632428	0.0066404033	-0.0518535137	-0.0405603929	0.0303516738	0.0225258391	0.0312270812	0.0185707303	0.0364365779	-0.0271973319	-0.04452786	-0.0162112372	0.0210875459	0.0606240096	-0.0489470869	-0.0211455352	0.0064057793	-0.0114070209	0.0117623347	0.0328279024	-0.0159278029	-0.0311873586	0.0191111595	0.0668042513	-0.0763304979	0.0187310523	-0.0965223313	0.0270518947	0.0598709924	0.0461187738	-0.0408554566	0.0460236496	-0.1193261132	-0.0060816322	-0.0391600149	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.00876381	-0.008287389	6.868081643732102e-05	7.68043657161e-05	0.0180094	0.0068938999999999	0.0003243384883599	4.752585720999997e-05	-0.0136397	0.0183041	0.0001860414160899	0.00033504007681	0.00159092	-0.00047684	2.5310264464e-06	2.273763856000001e-07	-0.0008431359999999	0.000249404	7.108783144958314e-07	6.220235521604983e-08	0.00145283	-0.00073067	2.1107150089e-06	5.338786489000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54763.20482109516	-167.47688248415216	2999008602.27722	28048.50616661051	81992.59361172566	695.9697265625	6722785407.177596	484373.860291481	52368.70800249546	-6.928645360705559	2742481577.850632	48.00612653442667	58722.93091366011	52223.63483791245	1.039679	21.347525	0.105473923	0.0549116	0.0197736991	0.0231036872	0.0453074666	0.0269618232	0.0103746618	-0.0108907912	0.0001825543	-0.0049693975	-0.0681073902	0.0898005293	-0.0620360254	-0.0039793131	-0.0572624003	0.0090233818	-0.0293442244	-0.013556135	-0.013565078	-0.0002321068	-0.1213256367	-0.1484548571	-0.0581267809	-0.1350277529	-0.0154915552	0.0112996583	-0.024898801	0.0115842145	-0.0825371003	0.0166584345	0.0611470535	0.0459286985	0.0805281726	-0.0132799624	-0.0204432355	0.034989766	0.0277387417	-0.0077431649	0.0510307444	-0.081414753	0.013365063	-0.0284787847	0.0412669014	0.049444279	0.0228437566	0.0245049677	-0.010734419	-0.0010694265	0.0294553642	0.0655509189	-0.0063581784	-0.1504421781	-0.1194019016	0.0531896245	0.0247884367	-0.039285432	-0.0161625646	0.0344434664	0.0166726903	0.1065107232	-0.0054628383	-0.0624785237	0.0155053081	0.0285262429	0.0460099304	-0.0346084974	0.007741781	-0.0321487152	0.0067867575	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.000508877	0.008254933	6.814391883448902e-05	2.5895580112900005e-07	0.0555783	0.0375689	0.0030889474308899	0.00141142224721	-0.00258916	0.01105054	6.7037495056e-06	0.0001221144342916	0.000993102	-0.000597818	9.86251582404e-07	3.57386361124e-07	-0.000758003	8.513299999989997e-05	5.745685480090001e-07	7.247627688982968e-09	0.00174187	0.0002890399999999	3.0341110969e-06	8.354412159999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
