global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
54941.37016432769	n/a	3018554155.5336766	n/a	81804.05339944773	n/a	6691903152.579696	n/a	52440.25649226917	n/a	2749980500.9749784	n/a	58688.42961543579	51312.43267001165	n/a	n/a	n/a	n/a	-0.0618836487	0.1264411775	0.0558112696	0.0554419245	-0.1097687247	0.0252456909	0.0063374704	0.1081280591	0.0336907315	-0.1356366539	-0.0174416755	0.0129316747	0.0481054027	-0.0306661574	0.0350195198	-0.1398048358	0.1956968815	0.0995434935	-0.0414244129	0.0101324362	-0.0863251372	0.0610481867	-0.1838800124	0.0453631223	-0.0475020059	0.1242499133	-0.0893100444	0.0277590583	0.0941687991	-0.0837195599	0.0625565153	0.0208888403	-0.0852963361	-0.0974640877	0.0363783416	-0.1727591545	0.0734074396	-0.0264056443	-0.027050818	-0.0581869062	-0.0730537265	0.1537718343	-0.1758324453	0.0071796641	-0.1062779785	0.0293347566	-0.1063014956	0.2744104379	-0.0364701081	0.1777549287	-0.0068881992	0.0526685318	-0.0388169576	0.0886635987	-0.1286799441	0.0661673906	-0.0167907573	0.0187272053	-0.0587937774	0.1610184078	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0975559	n/a	n/a	0.00951715362481	-0.0689692	n/a	0.0047567505486399	n/a	0.247671	n/a	0.061340924241	n/a	-0.00227104	n/a	5.157622681600001e-06	n/a	-0.00169948	n/a	2.8882322704e-06	n/a	-0.00220298	n/a	4.853120880400001e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55258.09135797432	316.72119364663376	3053456660.5262365	100312.31450494847	83798.14521316002	1994.0918137122933	7022129141.165854	3976402.161514384	52667.9350432818	227.6785510126356	2773911381.7233515	51837.5225912133	59443.28647373167	50789.15042716399	2.853352	56.348877	0.7359988	0.607425	-0.0803077568	-0.0259678066	0.0342343884	0.2022658677	0.3913253805	0.012106907	-0.2954216476	-0.0822989996	0.2058252501	0.4122701667	-0.19109293	0.0329688474	0.1895195565	-0.0633131276	0.1360224425	-0.0534474885	-0.1530201124	0.1012558161	-0.1629890216	0.0560341562	0.1812985132	-0.2298312169	-0.0419668401	-0.0822876544	0.1614875831	-0.0884942721	0.0456985365	0.1662669864	0.0173398722	0.1690427935	0.0239783789	0.0359288699	0.2216463232	-0.0937792225	-0.0659770898	0.1210598468	0.1566007265	0.0052268735	0.2626457662	-0.1633006361	-0.0575892492	-0.4356202802	-0.0258154107	-0.0463094409	0.0174699159	-0.1443933041	-0.3358646515	0.0894490948	-0.1002930352	-0.0141909181	-0.1642615552	-0.0205706667	-0.0570308997	-0.1710210336	0.1002055464	0.0978319973	0.0310605907	0.0193525567	0.031967721	0.1384012358	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0707614	-0.0267945	0.0007179452302499	0.00500717572996	-0.113068	-0.0440988	0.012784372624	0.00194470416144	-0.34793	-0.595601	0.1210552849	0.354740551201	-0.00114133	0.00112971	1.3026341689e-06	1.2762446841000003e-06	-0.00151665	0.0001828299999999	2.3002272225e-06	3.342680889999997e-08	-0.00212543	7.755000000000001e-05	4.517452684900001e-06	6.014002500000002e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55539.72299749844	281.6316395241156	3084660830.638857	79316.3803810414	83435.4066709321	-362.7385422279185	6961467086.343822	131579.25001763544	52755.8234701655	87.88842688369914	2783176910.015265	7724.3755800913295	59307.66736267148	53499.79238987397	2.962167	58.497784	0.64522512	0.314568	0.0508890407	0.0372715137	-0.0852119873	-0.013837463	0.0013216954	0.1107737595	0.1018487943	-0.0667794585	0.101549697	0.1091478281	-0.2439843687	-0.1513465176	0.1550314774	-0.1328179093	0.0302658181	0.0539396498	0.0952641517	0.1926256484	-0.0262343422	0.0526667578	0.162466422	0.1443609308	0.1927688293	-0.0308945588	0.078996185	-0.0595744032	0.0104462113	-0.032282329	0.0137986121	0.0066799505	-0.009323608	-0.0402031008	-0.0197881084	0.0347295686	0.0215386855	-0.0067469364	-0.0977341408	0.105939079	0.1027824092	-0.1520030352	0.0725488991	-0.169273619	-0.1607492267	0.3299940708	-0.1488287264	0.0710468135	0.2833608384	-0.1356342311	0.2360652276	-0.0720220419	-0.0265083213	-0.0247447821	-0.2359668793	-0.1014647351	-0.1382795366	0.0600634108	-0.0122624424	0.0042100588	-0.0024930994	0.0297088659	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0128596	-0.083621	0.006992471641	0.00016536931216	0.00230992	0.11537792	5.3357304064e-06	0.0133120644235263	-0.127918	0.220012	0.016363014724	0.048405280144	-0.00374991	-0.00260858	1.40618250081e-05	6.8046896164e-06	-0.00220287	-0.00068622	4.8526362369e-06	4.7089788840000006e-07	-0.000895946	0.001229484	8.02719234916e-07	1.5116309062560008e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55007.38813820876	-532.33485928968	3025812749.787549	283380.4024149634	81874.1393874596	-1561.267283472509	6703374700.437162	2437555.530441628	52513.32698170732	-242.49648845817865	2757649510.6877103	58804.54691454757	58558.017068132096	52398.90500165315	1.641281	32.412525	0.13447474	0.0650757	0.0161049066	0.0143865407	-0.013577184	-0.0847977883	0.0949323839	0.0376572518	0.0453720859	-0.0449358911	-0.1635517932	0.0239307569	-0.0986232496	-0.0044381678	0.0116242453	0.063194965	0.0596051587	0.1853590176	-0.0248289058	-0.0437051125	0.0434796847	-0.0215384611	0.1092482217	0.0957179135	0.0475268531	0.0610728821	-0.0474970104	0.0888114885	0.0575256055	0.0810571993	0.0963012782	0.0202963652	0.0784680135	-0.0034764528	-0.1531643235	-0.0560899325	0.1226750129	-0.0402956368	0.018478573	0.1179019168	-0.0691892159	-0.0793816727	0.1049530993	0.0231798611	0.1260245706	0.1248914163	-0.0432360412	0.0590403566	0.1058485571	-0.0336444174	-0.063565131	-0.1557984191	0.039690302	0.0142095383	0.0310368802	-0.0156787826	-0.0787533871	-0.000759688	-0.0144033132	-0.0683769586	-0.0584071065	0.2005692155	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0299729	-0.0171132999999999	0.0002928650368899	0.00089837473441	-0.00604992	-0.00835984	3.66015320064e-05	6.98869248256e-05	-0.101093	0.026825	0.010219794649	0.000719580625	-0.00308519	0.00066472	9.5183973361e-06	4.418526784000002e-07	-0.0031053	-0.00090243	9.64288809e-06	8.143799049000002e-07	-0.0008195639999999	7.638200000010002e-05	6.71685150095836e-07	5.834209924015279e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55145.73927843154	138.3511402227814	3041052560.564747	19141.03800094372	81942.39347050108	68.25408304148004	6714555847.6744175	4658.619851833254	52457.73444985845	-55.59253184887348	2751813903.611866	3090.529597368012	58665.79463546594	53402.2525510232	1.190851	23.5173	0.05899119	0.0343018	0.0828180621	-0.0015266207	-0.0017759535	-0.0622986992	0.0461314418	-0.0163362809	-0.0615979815	-0.1045513186	-0.0997562154	-0.0444022519	-0.0686177799	0.0404715668	-0.0793643064	0.0469861744	-0.1062970457	0.1242483471	-0.1691218069	-0.1134185624	0.1159767267	-0.0591847553	-0.0565493543	0.0876033854	0.1008635321	-0.0502859462	-0.0158079403	-0.0440547242	-0.006415076	-0.0334933177	0.082727233	-0.0689836553	0.1095679914	-0.012855513	-0.0622670044	0.0089978901	-0.0440131475	0.1170195728	0.0259723527	0.0283111542	-0.0015468078	-0.0591414129	0.0768612307	0.0489634897	0.1444776106	-0.0611109278	0.013713933	-0.0161427018	0.1132476174	-0.0259466051	0.0408568587	-0.1707172493	-0.0648457565	0.0524650851	0.0850544038	0.0922622458	0.0114464421	-0.1665881711	0.0207447206	0.0270613922	0.0679495346	0.0548053857	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0243873	0.0055856	3.119892736e-05	0.00059474040129	0.00923187	0.01528179	8.52274236969e-05	0.0002335331056041	-0.129974	-0.028881	0.016893240676	0.000834112161	-0.00308519	0.0	9.5183973361e-06	0.0	-0.0031053	0.0	9.64288809e-06	0.0	-0.00100442	-0.0001848560000001	1.0088595364e-06	3.417174073603698e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54823.54917513636	-322.19010329517914	3005621544.1585946	103806.4626613582	81582.81079101562	-359.5826794854511	6655755016.562655	129299.70338593663	52136.471546983885	-321.26290287456504	2718211665.36946	103209.8527633922	58513.80774006622	53514.492887077846	1.272931	25.138226	0.0786245299999999	0.0442718	0.035701863	-0.0773225383	0.0942983201	0.0346953392	0.0421096059	-0.0549882179	-0.0043467432	0.033665847	-0.0172554665	0.0217428377	0.0797291177	-0.0416743214	0.1032468538	0.102605292	-0.0567017416	0.1182556374	-0.1567349398	-0.0937779182	0.0442732047	0.1218784698	0.0265293135	0.0263567188	0.1165594959	0.0383340945	-0.0127597673	-0.0332948956	0.1662875093	0.0398702361	-0.0142289145	0.0400968034	0.0085945128	0.1129804368	-0.0997733266	-0.0807885971	0.0056163016	0.0293023841	0.0043967428	-0.0571361956	0.0296019164	0.0775277777	-0.0666106758	0.0274229471	0.1581158724	0.0509917846	0.0376587136	0.099924449	0.0138122786	-0.088810394	-0.0594205223	-0.2097435337	-0.0454503117	-0.0006936516	-0.007933815	-0.1069454363	-0.1162856244	-0.1357016808	0.0149567837	0.1014044622	0.1062089987	0.0239944009	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0335107	-0.0091233999999999	8.323642755999994e-05	0.0011229670144899	0.0285865	0.01935463	0.00081718798225	0.0003746017024369	-0.132552	-0.0025779999999999	0.017570032704	6.646083999999984e-06	-0.00234635	0.0007388399999999	5.5053583225e-06	5.458845455999996e-07	-0.0031053	0.0	9.64288809e-06	0.0	-0.00121695	-0.00021253	1.4809673025000002e-06	4.516900090000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54677.48152217159	-146.06765296476806	2989626985.607416	21335.759242635915	80686.13916015625	-896.671630859375	6510253052.5721	804020.0135880113	52084.6203451655	-51.85120181838283	2712807676.500028	2688.5471300106674	58519.28089707013	52694.36036511066	1.141506	22.542812	0.09270481	0.0458761	-0.0214692416	-0.0950464469	0.0727467496	-0.0021616891	0.0481354412	-0.0916950397	-0.045660782	0.0815969797	-0.0233621514	-0.0180207712	0.1439552814	0.0324385933	0.0799802811	-0.0822003103	-0.0512457465	-0.0849792849	-0.2187684354	-0.0451700103	-0.0006967489	-0.0330680402	-0.1070405663	-0.0231917664	-0.0242142453	0.0904183004	-0.0507745853	-0.1039149103	0.0691972097	-0.1094333643	-0.0191804176	-0.0801269385	-0.0527262726	-0.0479028347	0.0127304956	-0.027690921	0.0241165054	0.0388992765	0.1217709586	0.1050215862	0.0530563413	0.1134608827	-0.125890739	-0.0185105672	0.050826731	-0.1662642506	0.0422905905	0.041464966	0.0114587572	-0.0547887282	-0.0567779756	-0.154772813	-0.0474753575	0.1215765425	0.0470280126	-0.0676072268	-0.0721194183	-0.0798593842	-0.0423139815	-0.060951321	0.0538449476	-0.1260049806	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0270402	0.0064704999999999	4.186737024999996e-05	0.00073117241604	-0.00227606	-0.03086256	5.180449123599999e-06	0.0009524976097536	-0.118407	0.014145	0.014020217649	0.000200081025	-0.00274393	-0.0003975799999999	7.5291518449e-06	1.5806985639999984e-07	-0.0031053	0.0	9.64288809e-06	0.0	-0.000789995	0.000426955	6.240921000250001e-07	1.8229057202500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54608.829984987926	-68.65153718366491	2982124312.3293166	4713.033557680126	80314.10974542025	-372.0294147359964	6450356224.199409	138405.88542880802	52091.65005716463	7.029711999130086	2713540005.6781	49.41685079071351	58243.839134194655	49985.44160673543	1.443781	28.512222	0.03554445	0.0265831	-0.0937827738	-0.008206006	-0.0383338225	0.1072727368	0.0325074637	-0.0635654757	0.0954664979	0.0930406917	0.0232810999	-0.0113535861	0.1504713809	0.0012257689	0.0899022384	-0.12313166	0.0327982475	-0.0090928	-0.0385790029	-0.0176020942	-0.0068836265	-0.0523232882	-0.0866848836	-0.0759238495	-0.075936697	0.0585701965	0.0390853228	-0.0358526953	0.0526888395	-0.0475304656	0.0022204987	-0.1272921743	0.0792378045	-0.0484002116	-0.0244084839	0.0867519518	0.1000833196	0.0658276805	0.0413957616	-0.0350550311	-0.0371579821	0.1197661566	-0.083441069	0.021246975	-0.1081019357	-0.0463773854	0.0647872067	-0.0294444435	-0.0270958381	0.0702777108	-0.158740998	-0.1041742328	0.0866878584	0.0741709105	0.0195032022	0.0037480869	-0.1201674303	0.0469254418	0.0655545989	-0.0584646254	0.0765120293	-0.0325668094	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0256618	0.0013784	1.899986560000005e-06	0.00065852797924	-0.00232736	-5.130000000000022e-05	5.416604569600001e-06	2.631690000000022e-09	-0.118379	2.8000000000000247e-05	0.0140135876409999	7.840000000000137e-10	-0.00254947	0.00019446	6.499797280899999e-06	3.781469160000001e-08	-0.0031053	0.0	9.64288809e-06	0.0	-0.00127727	-0.000487275	1.6314186529e-06	2.3743692562500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54897.64057063943	288.81058565150306	3013750940.2231164	83411.55438436418	80956.82401670258	642.7142712823261	6554007354.871351	413081.6345099714	52205.93333514808	114.2832779834498	2725459475.3939257	13060.667626642464	58391.15700020696	52055.01234087067	1.291763	25.510134	0.12483356	0.058722	-0.0213357507	-0.0071928827	-0.005371346	-0.0810275648	0.0797407548	-0.0289234329	0.0734019421	-0.0484180101	-0.0053534863	0.0488965823	0.0824207605	0.0232419718	0.0318984301	-0.088852058	-0.0123788455	0.0994052496	-0.1164123608	0.0197442596	0.0704370906	0.0644221789	0.1152906252	-0.0756484726	-0.0606748782	0.0500004902	-0.0070082869	-0.0215298044	-0.0736095212	-0.0997736248	-0.0295950515	-0.0806792496	-0.0934824086	0.0199000182	0.0200557897	-0.0436232652	0.0627910937	0.0686761297	0.0192029798	-0.0586843464	-0.0181205662	0.0796634016	-0.0293512874	-0.1341236002	0.0471234526	-0.0066067538	0.1061213582	-0.0572177914	0.1425065118	0.0507486117	0.0032016118	-0.0725209413	-0.0649543604	0.0524691829	-0.044224064	-0.1334631061	0.0212758022	0.0784405783	0.077529379	-0.0604619212	0.0342010618	-0.0844822312	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0255726	8.919999999999761e-05	7.956639999999574e-09	0.00065395787076	0.0187387	0.02106606	0.00035113887769	0.0004437788839236	-0.13541	-0.017031	0.0183358681	0.000290054961	-0.00198798	0.00056149	3.952064480399999e-06	3.152710201e-07	-0.00239438	0.0007109199999999	5.733055584400001e-06	5.054072463999999e-07	-0.0008167339999999	0.0004605360000001	6.670544267558366e-07	2.1209340729609218e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54932.61802847626	34.97745783683058	3017592523.462475	1223.422556727261	81883.49648100755	926.6724643049674	6704906995.955175	858721.8561010412	52475.34587325784	269.4125381097547	2753661924.5180383	72583.11569074001	58729.01630683834	51513.3526422475	1.25249	24.734554	0.2934517426	0.138988	-0.03307357	-0.0093259628	0.0187220242	0.006670707	-0.0244729618	-0.0037980285	-0.0162079742	0.0146840627	-0.069951793	-0.0292083235	-0.0278618601	0.0783932522	-0.1218318025	-0.0056007229	-0.0092589174	-0.0790889524	-0.098580112	0.0524698917	0.0086579873	-0.1225593837	0.1200772661	0.0847699335	-0.0391995304	0.0313082511	-0.058523274	0.0956315393	0.0318908331	0.0308752023	0.0257271231	-0.0649117458	0.1245661736	0.0018976036	-0.0263656304	-0.0346302814	-0.0238524179	0.0667893684	0.0580524576	0.0171373585	-0.0230314252	-0.0288206277	0.0413790275	0.0698915913	0.0161181358	-0.1452083601	-0.0873920852	0.0387081307	-0.0060940443	0.0270711456	0.033276062	-0.0351403112	0.0203463496	-0.0088816865	0.0143069179	0.0542939871	0.0520434384	-0.0388378632	0.1747195177	-0.180366868	-0.0731538036	0.1532429579	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00178379	0.02735639	0.0007483720738321	3.1819067641e-06	-0.0023958	-0.0211345	5.73985764e-06	0.00044666709025	-0.0229356	0.1124744	0.00052604174736	0.01265049065536	-0.000827783	0.001160197	6.85224695089e-07	1.346057078809e-06	-0.00172111	0.00067327	2.9622196321e-06	4.532924929000002e-07	-4.7194800000000004e-07	0.0008162620519998	2.2273491470400006e-13	6.662837375350874e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
