global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
55277.982725860566	n/a	3055655374.240539	n/a	80894.5895340033	n/a	6543934615.874877	n/a	52833.38485023692	n/a	2791366554.7332444	n/a	59160.3734598539	51802.45045669624	n/a	n/a	n/a	n/a	-0.1133087664	-0.003604851	0.0225545361	-0.0181866726	0.0605279186	-0.1034102695	-0.0768736462	-0.0295141445	0.0753976395	0.2086418482	-0.0994238152	0.1113834917	-0.0241827086	0.0484558272	0.0329036497	-0.071209634	0.0823320866	-0.0195396592	0.0970871951	0.1013051736	-0.0124100202	0.107784932	-0.0637276454	0.0398321063	-0.0582307657	0.0802729847	-0.0785426584	0.1234170649	-0.0144242486	0.0376710937	-0.0426488683	-0.0396707377	-0.0132657387	-0.0472352711	0.0581082994	-0.0446441123	0.1130164814	-0.1748251856	0.0333077953	-0.0205025379	0.0996348729	-0.0384975851	-0.0738727058	0.0101659558	-0.0017099623	0.1349117274	-0.1363675969	0.0694649115	-0.1930041635	0.1448182806	-0.1378310325	0.0988241826	0.0049075406	-0.0163385357	0.1700699276	-0.104805637	0.0026586623	-0.2098068821	0.2521230595	-0.1540319129	0.0337398155	-0.0948266434	0.0813934414	-0.1161733866	0.0710856948	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0216169	n/a	n/a	0.00046729036561	-0.000366351	n/a	1.34213055201e-07	n/a	-0.214068	n/a	0.045825108624	n/a	0.00129514	n/a	1.6773876196e-06	n/a	-0.00162745	n/a	2.6485935025e-06	n/a	-0.001129	n/a	1.274641e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55226.99150670738	-50.99121915318392	3050020590.8819294	2600.104430728031	79181.16111990639	-1713.4284140969105	6269656276.296576	2935836.930234653	52725.18846598601	-108.19638425091398	2779945498.773744	11706.457564971426	58408.60734041586	52375.02147876415	1.319838	26.258852	0.105332324	0.0531099	-0.0876449705	-0.080713933	-0.0423724456	0.0844254689	-0.0121566792	-0.130648265	-0.2272083076	-0.0485691169	0.192076482	0.1543027159	0.0788400938	0.1685610829	-0.081919167	0.0447496682	0.0518897835	-0.1959131392	0.0606666472	0.0282135726	0.0907362281	0.2082629281	0.0440565329	0.0792363129	0.0945269532	0.0129011491	-0.0837149634	0.1477663074	0.0511548512	0.0210032729	0.0724747238	0.0357621633	-0.0876021469	-0.0286880856	0.095677616	0.1487582807	-0.0225189595	-0.0711123199	0.0450581891	0.0400193566	0.0287530939	-0.0435735754	0.1462521923	-0.142853908	-0.02808252	0.1588776369	-0.0222149938	0.0832292193	-0.0492328213	0.1838191399	-0.3071702487	0.2127436093	0.0120680834	0.0804585111	-0.1015192801	0.0779857181	0.0969391336	-0.0909716038	-0.0732236478	-0.0331455797	-0.0923662017	-0.0374491862	0.0663097194	0.0821795972	0.2171455292	0.148508145	-0.0535236291	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.000459125	-0.022076025	0.0004873508798006	2.1079576562500001e-07	-0.0248217	-0.0244553489999999	0.00061611679089	0.0005980640947118	-0.187085	0.026983	0.035000797225	0.000728082289	0.000721271	-0.000573869	5.20231855441e-07	3.29325629161e-07	-0.00162239	5.059999999999874e-06	2.6321493121e-06	2.560359999999872e-11	-0.00118643	-5.743000000000002e-05	1.4076161449e-06	3.298204900000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55253.27914262215	26.28763591477036	3052924856.012524	691.0398019875246	81061.05809471366	1879.8969748072705	6570895139.434544	3534012.6358895274	52858.59002002482	133.40155403881363	2794030538.9050674	17795.97461997051	58742.46669268308	53199.880116278815	1.130076	22.483437	0.084688345	0.058858	-0.0540497913	-0.1312417254	0.0448602411	0.0469433559	0.0261857221	-0.1407576212	-0.100047889	-0.0432586157	0.2124376687	0.0953499524	0.0470094774	0.1768161459	-0.0063080314	0.0634553669	-0.0011473134	-0.0160213878	-0.0237137262	-0.0674783275	-0.00484013	0.1159288145	0.0525435606	0.0260961267	-0.0383297779	-0.1141164351	0.2333023177	0.0487773767	0.0600702035	-0.0354371677	0.0070864511	0.1472347477	-0.0499962213	0.1034359721	0.006845085	0.1446818376	0.1095154194	0.0072844678	-0.045417829	0.0252619508	-0.0052385093	-0.0237416505	-0.0116627889	0.0122642147	0.0215911903	0.0925580136	-0.0010417616	0.1440201502	-0.049248292	0.1393530139	-0.1781285647	0.0306209751	-0.0050967189	-0.0404645917	-0.0862982653	-0.0025961268	-0.0112837532	0.0654079281	0.0504749561	-0.0259619631	-0.1828994551	0.046585884	-0.0623246903	0.0448173611	-0.1187198318	0.0918585877	-0.1796823523	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00575687	0.006215995	3.863859384002501e-05	3.31415521969e-05	0.0316532	0.0564748999999999	0.0010019250702399	0.0031894143300099	-0.189671	-0.002586	0.035975088241	6.687396000000026e-06	0.0007445	2.3229000000000045e-05	5.542802500000001e-07	5.395864410000021e-10	-0.00155727	6.512000000000011e-05	2.4250898529e-06	4.240614400000014e-09	-0.00148631	-0.00029988	2.2091174161e-06	8.99280144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55289.89125212009	36.61210949793895	3056972074.6712656	1340.446561889071	82492.35836832324	1431.3002736095805	6804989189.16787	2048620.47323486	52920.438494189984	61.84847416516277	2800572810.417345	3825.233756558807	59391.504648854265	53625.25193040788	1.124637	22.375219	0.0775023549999999	0.0387038	-0.0532424516	-0.1328903354	-0.1189553194	-0.0919367447	0.074494971	-0.0161513242	-0.0109473556	0.1209122805	0.0375560475	0.0986334708	0.0020646195	0.0649707156	0.0194135423	-0.0127058221	-0.0659641133	-0.0052648925	0.0220534546	-0.0175265882	-0.1324743486	0.0614095007	0.0096010478	-0.0136825453	0.0134692141	0.0480253619	-0.1177161442	0.0094139368	-0.0135816103	0.0535912663	-0.0033524689	-0.1850870508	-0.0682830598	0.0731673313	-0.1896788862	0.09997365	0.0727174198	-0.0392025954	0.1278770175	0.0125024525	0.0340602641	0.1211516797	0.0789936986	-0.050200414	-0.04109967	-0.0724005313	-0.0565832911	-0.037239323	-0.1012215898	0.0620396729	-0.0557841218	0.0081883582	0.0357794091	-0.0386556542	-0.0058312284	-0.1449106249	-0.0232486351	-0.025499821	-0.0269097983	0.0574641551	-0.0629426833	-0.0959219483	-0.0630520292	0.0201628217	0.0364666646	-0.1774387572	-0.0905961051	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.000525635	-0.006282505	3.9469869075025e-05	2.76292153225e-07	0.0301991	-0.0014540999999999	0.0009119856408099	2.1144068099999995e-06	-0.168006	0.021665	0.0282260160359999	0.000469372225	0.000285775	-0.000458725	8.1667350625e-08	2.1042862562500007e-07	-0.00137483	0.0001824399999999	1.8901575289000005e-06	3.3284353599999956e-08	-0.00116546	0.0003208499999999	1.3582970116000005e-06	1.0294472249999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55158.48658250949	-131.40466961060156	3042458642.07288	17267.187195471353	81448.72088381057	-1043.6374845126702	6633894133.60888	1089179.199079934	52794.79090986011	-125.64758432987584	2787289947.2158475	15787.315447933255	59114.409777370274	52546.12624588355	1.182813	23.532658	0.0801237429999999	0.0487323	-0.0364722903	-0.0339877959	-0.0447532717	0.0514870611	0.054117167	0.0011355989	-0.0257680997	-0.0590499873	5.05401e-05	0.0137799806	0.0610501475	0.1055070589	-0.0203029012	-0.1457508749	0.0020647155	-0.0323450865	0.0072992939	0.0310648738	0.0893794452	0.045659704	0.1090889658	0.2024917681	-0.0527978979	-0.0426055643	-0.0207066002	0.1137774352	0.0740110241	-0.0387751884	-0.0185325939	-0.0001724891	-0.027510013	0.0137610352	-0.0580630719	-0.0043175474	-0.0257371134	-0.0500974084	0.0145328001	-0.0530488981	-0.0259724218	0.0348341597	-0.008794039	-0.0657528046	-0.0694324472	-0.027118405	0.0281597076	-0.0366445151	0.0641371379	0.0313851102	-0.0868035194	-0.0294798971	-0.0439295439	-0.0853350818	-0.0954900146	0.0961189832	0.1061667297	-0.1313848912	-0.0163888078	0.0878784795	-0.1286780342	0.0211084468	-0.0469887828	-0.0646126942	-0.0692938051	0.0803549011	0.0404662662	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.000539928	-1.4292999999999966e-05	2.0428984899999903e-10	2.91522245184e-07	0.0282144	-0.0019846999999999	0.00079605236736	3.939034089999996e-06	-0.147051	0.020955	0.0216239966009999	0.000439112025	0.00114958	0.000863805	1.3215341764e-06	7.461590780250001e-07	-0.00165442	-0.0002795899999999	2.7371055364e-06	7.817056809999997e-08	-0.00116546	0.0	1.3582970116000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55223.807572581485	65.32099007199577	3049668922.813508	4266.831743985769	82192.54343337004	743.822549559467	6755614196.04642	553271.9852331458	52736.639630810016	-58.15127905009285	2781153159.549921	3381.571255161768	59179.59343931863	52716.41838689556	1.120949	22.301846	0.0800048279999999	0.0403196	-0.0154699737	-0.0443349716	0.0499654185	-0.0680739403	-0.017262715	-0.0401535536	-0.0330127704	0.0736147448	0.1336146904	0.0229688868	-0.0631774704	0.0158795883	-0.0683607679	-0.0241176875	-0.1112050741	0.0061454697	0.0209550089	-0.0183470084	0.0586039674	0.0713490217	-0.100564592	0.169889964	-0.0471061414	-0.1105103172	0.016276173	-0.0072060106	-0.003949877	-0.0677243733	-0.001632753	0.0254576403	-0.0068306839	-0.0289990111	-0.0024580378	0.0082987871	-0.0883225281	-0.0091120415	-0.0413197951	0.0925914105	-0.0058941905	-0.044726181	0.0298068538	0.0631608102	-0.0900814287	0.0096694978	-0.0383159028	0.0065293804	-0.1150778411	0.0037481411	-0.0192332887	-0.0377132764	0.0614220832	-0.1143048994	-0.0536978824	0.1881538979	0.0509329766	-0.0706761613	-0.0832453884	0.0400831543	-0.0516055627	0.0628306783	0.0585058925	-0.089496475	-0.1146080246	-6.66145e-05	-0.0534858432	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0132583	0.013798228	0.0001903910959399	0.00017578251889	0.0223233	-0.0058911	0.00049832972289	3.4705059209999995e-05	-0.119234	0.0278169999999999	0.014216746756	0.0007737854889999	0.00168617	0.00053659	2.8431692689e-06	2.879288281e-07	-0.00154104	0.0001133799999999	2.3748042816e-06	1.2855024399999988e-08	-0.00116546	0.0	1.3582970116000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55234.99502212559	11.187449544107947	3050904675.094239	125.15902730196116	83393.74014833425	1201.196714964215	6954515895.9278965	1442873.5480408217	53014.11360559567	277.4739747856511	2810496241.3870034	76991.80668334813	59251.80564227692	52520.833231151904	1.347749	26.814154	0.19094059	0.101591	0.0229548583	0.0094970093	-0.0235170161	0.0501150284	0.0333101685	0.0767234436	0.1441817698	0.0070165716	-0.1741380809	-0.0971992731	-0.0458655753	-0.0617690972	0.0860763972	0.1234467492	0.0265681489	-0.137261039	0.1684959124	-0.1430687428	0.0696718214	-0.1075304763	0.0784467279	-0.0378749571	0.1918751689	0.0979176035	-0.0594672369	-0.1763100561	-0.0588790922	0.0138422996	-0.0204978063	-0.0180552585	0.0455541943	0.0240471503	-0.0171728043	-0.0203537581	0.0001209486	-0.1573073607	0.0448528386	0.0186745064	-0.091068846	-0.0528166769	0.0196933787	0.168441432	0.1235004345	-0.0197235827	0.0356881216	-0.0100922638	-0.0290799789	-0.0410394373	0.0473358456	0.0052802783	-0.2823278439	0.1508395307	0.3032121102	-0.1948984125	-0.0268416016	-0.00645428	-0.1321498645	-0.0616788637	0.1828504678	0.0031635675	0.0203889936	0.1524513449	-0.0852567971	0.1907627011	0.0858189737	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0316386	-0.0448969	0.00201573162961	0.00100100100996	-0.00964329	-0.03196659	9.299304202410002e-05	0.0010218628762281	-0.0373594	0.0818746	0.00139572476836	0.00670345012516	0.00151885	-0.00016732	2.3069053225e-06	2.7995982400000032e-08	-0.001277	0.00026404	1.630729e-06	6.971712160000005e-08	-0.00137815	-0.0002126899999999	1.8992974225000003e-06	4.5237036099999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55092.76849122055	-142.22653090504173	3035213140.027224	20228.38609328279	81280.97946207324	-2112.760686261012	6606597622.313972	4463757.717410102	52806.51713391246	-207.59647168320956	2788528251.81419	43096.29505531761	59001.71669268308	51392.25187046752	1.271379	25.294737	0.07749069	0.0371646	-0.0156149202	0.0646320217	0.0357178758	0.0020058782	-0.0745720979	-0.0713587029	-0.0397837448	-0.0759168174	0.0141833875	0.0284469021	-0.103127288	-0.0028137356	-0.0531519424	0.0850078264	-0.0033371513	0.0365980344	-0.0184393178	-0.051143856	0.0244907351	0.0031961072	-0.1196798109	-0.0960225036	-0.0499527891	-0.1021507782	0.0557343998	-0.0488815632	-0.0898531869	0.0068792303	0.0304920782	0.0958725904	0.0788259369	0.0511884529	0.1375831488	0.0851895497	-0.0178780297	0.0231571917	-0.0989170996	-0.0339622742	0.1420230161	-0.1967749382	-0.0714084791	-0.1194221508	-0.0350360802	0.0701252811	0.0138887806	0.0873037799	-0.0229509768	-0.1010892078	-0.0187210429	-0.0340973102	0.0614452452	0.0827617951	-0.0370237374	0.0940814065	-0.0515833656	0.1019872888	0.1156917608	-0.034512141	0.0863095218	0.0873070925	0.0467061965	-0.0640955019	0.0139999668	0.0114957846	0.0617158672	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0205234	0.0111152	0.00012354767104	0.00042120994756	0.0165944	0.02623769	0.0002753741113599	0.0006884163765361	-0.0290461	0.0083133	0.0008436759252099	6.911095689000004e-05	0.00196779	0.00044894	3.8721974841e-06	2.015471236000001e-07	-0.00132763	-5.063000000000008e-05	1.7626014169e-06	2.5633969000000078e-09	-0.00124123	0.00013692	1.5406519129000002e-06	1.8747086400000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55227.42008058175	134.65158936120133	3050067928.757045	18131.050517497588	82094.63914509912	813.6596830258786	6739529776.364041	662042.0797817733	52939.3406334612	132.8234995487437	2802573786.705636	17642.08203237512	59162.8521175588	52115.71909540972	1.1288	22.458057	0.08290252	0.0440992	0.0249084247	0.018128357	-0.1345003891	-0.0330937831	-0.0268330629	0.0730155548	0.0007350599	0.0189018367	-0.0769106641	0.0746518592	0.0983739428	-0.0803492612	0.0415170647	-0.0223122225	-0.1059927725	-0.1022204944	0.0672551153	0.0586196668	-0.1266870834	0.0049284565	0.0647824836	-0.0169161664	0.0396318504	-0.0675753411	-0.056806488	-0.0688265496	0.0488683383	0.0751370851	0.0573585746	0.0453954887	-0.012085332	-0.1280072918	0.0689812145	-0.0209620641	0.1259739149	0.0213681609	-0.0222199078	0.0359923859	0.0492885867	-0.0043710913	0.0385483286	-0.0778914521	0.0412786142	-0.0268877907	-0.077258096	-0.0681386518	0.0131479041	-0.0521279307	-0.1170410521	0.0073621846	-0.0311939999	-0.0159444137	-0.0238910052	-0.0762422546	-0.0921223129	0.0659095797	-0.1053081768	-0.0225597232	0.0229063096	0.0568827209	-0.0868255952	0.0842350442	0.0754602979	0.0221055379	0.0723771549	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0205043	1.910000000000106e-05	3.648100000000405e-10	0.00042042631849	-0.0072295199999999	-0.0238239199999998	5.226595943039856e-05	0.0005675791641663	-0.0371036	-0.0080575	0.00137667713296	6.492330625000004e-05	0.00169529	-0.0002725	2.8740081841e-06	7.42562500000001e-08	-0.00065586	0.00067177	4.3015233960000006e-07	4.512749329e-07	-0.00116546	7.576999999999996e-05	1.3582970116000005e-06	5.741092899999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55229.985477984665	2.5653974029119126	3050351295.898397	6.581263834867186	82017.88188756195	-76.75725753717416	6726932949.322063	5891.676584628079	52876.06950868682	-63.27112477437913	2795878726.6874804	4003.235230215053	59248.593727267216	52136.71175942186	1.088845	21.663132	0.09593932	0.0574879	-0.0047950153	0.0013670578	-0.0053729899	0.1319620759	0.0103183857	0.0169655258	0.0165970521	-0.1081601104	-0.0022580209	0.0029964975	0.0414259481	0.0013866388	0.0061143313	-0.0322803726	0.0646090071	-0.0713614076	-0.0853618257	-0.0012367792	0.048194502	0.0524356018	-0.0257335555	0.0022072535	0.0580045828	-0.0320759746	-0.0967066904	-0.0226434025	-0.0667491715	0.037093399	-0.0772376835	0.1143055512	-0.1418411802	-0.0020753766	-0.0057610536	-0.0507590703	-0.1739548666	0.0534296003	-0.0656060389	-0.1496646277	-0.0216665671	0.0066088417	-0.0419804212	0.0127850268	-0.026559464	-0.0197065473	0.0881916539	0.0132399684	0.0997814181	-0.009421527	-0.0429768613	-0.0404231445	0.0618694538	0.0007208417	0.0269499846	0.0012789451	-0.0452749469	-0.0330974964	-0.0257172786	0.0413941582	0.0613225445	-0.0416554218	0.0520157434	-0.0474757377	0.0256743257	-0.0530418717	-0.0331964336	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.020479	2.529999999999893e-05	6.40089999999946e-10	0.000419389441	0.0267714	0.0340009199999999	0.00071670785796	0.0011560625608463	-0.0568701	-0.0197665	0.00323420827401	0.00039071452225	0.000854831	-0.0008404589999999	7.30736038561e-07	7.063713306809998e-07	-0.000653387	2.473000000000015e-06	4.2691457176900005e-07	6.115729000000075e-12	-0.00116546	0.0	1.3582970116000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
