global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
55625.432859790286	n/a	3094188780.839037	n/a	82992.60142477964	n/a	6887771891.252336	n/a	53297.07274783526	n/a	2840577963.488044	n/a	59954.39827959576	53323.62562763219	n/a	n/a	n/a	n/a	-0.0226589214	-0.0535337795	-0.0313155806	0.0748896641	-0.0047535752	0.0160072684	-0.0589256591	0.0139952139	0.0290401962	0.0769991197	-0.062054101	-0.1534682168	-0.1249534329	0.0373259448	-0.0623524844	0.0430994232	-0.1335417088	0.1959288085	0.0357600239	-0.0655745946	0.0381171152	-0.1437968773	0.1828583508	-0.009679753	0.0579422523	-0.0626990345	0.0600093087	-0.0904449854	0.0036033876	0.0225306471	-0.1586931413	0.1336375952	-0.0292331492	0.0754643225	-0.0047906914	0.1715221008	-0.0904002013	0.036517927	-0.0017624838	0.0806317056	-0.0163583983	0.0005267633	-0.1233968004	0.0507952771	-0.0088912499	0.0990594909	0.0302747788	-0.0135202894	0.0164921936	-0.0307892958	0.0843643332	-0.2390993091	0.1647599853	-0.0855094606	0.0831584545	-0.1406986043	0.0872907302	-0.0043540793	0.0254573335	-0.1690969634	0.1915848854	-0.008086591	0.1614588722	-0.0003491947	-0.0214416766	0.0329716249	-0.121240849	0.0777211863	-0.0832839962	0.023941475	-0.0794220771	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0480114	n/a	n/a	0.00230509452996	-0.0108603	n/a	0.00011794611609	n/a	-0.0274427	n/a	0.00075310178329	n/a	0.00193126	n/a	3.7297651876e-06	n/a	-0.00447003	n/a	1.99811682009e-05	n/a	-0.00236346	n/a	5.5859431716e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55622.62328399456	-2.8095757957271417	3093876220.9931736	7.893716151935801	83061.99894414397	69.39751936432731	6899295668.596973	4816.015693922183	53420.10841751776	123.0356696825038	2853707983.339352	15137.776014222183	60021.07460787115	53580.23032193384	1.054559	19.944117	0.0515003599999999	0.0242283	-0.0152200348	0.0295642735	-0.0493817682	-0.0283014223	0.0988853024	0.0403128618	-0.0040052691	-0.0353973849	0.0904894712	-0.0425948255	-0.1072414564	-0.0527957002	-0.0897691486	0.049199001	-0.1090371191	0.0094446892	-0.1757549323	0.1177866694	0.1115543598	-0.1281443704	-0.0027174404	0.0584436141	-0.0220155373	0.036370124	-0.0924806766	0.086295682	-0.0829797274	0.1236714522	0.0786929852	-0.0001717681	0.0663337908	0.0277244899	0.1109533764	0.0536752968	-0.1055812597	-0.0180891112	0.0083120855	0.0730975411	-0.0658833531	0.0114784598	0.0779150287	-0.1223231814	-0.0483570042	0.0589612375	0.0010097557	0.0403102986	-0.0348375997	0.0410182756	-0.0823351032	-0.0936415047	-0.0172639597	-0.2449667359	0.0310119729	-0.0818379614	0.1098940499	-0.0203119677	-0.1076148651	0.0830731382	-0.0060501125	0.0339410802	0.0879608825	0.0210175453	0.0521900142	0.0496086422	0.0037219526	-0.1111183669	-0.0214290697	0.0410359906	-0.0066850516	0.0179310604	0.0329224035	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0448128	0.0031986	1.0231041960000018e-05	0.00200818704384	0.00269636	0.01355666	7.2703572496e-06	0.0001837830303556	-0.0385528	-0.0111100999999999	0.0014863183878399	0.0001234343220099	0.00213758	0.00020632	4.5692482564e-06	4.2567942400000036e-08	-0.00442661	4.3419999999999744e-05	1.95948760921e-05	1.885296399999978e-09	-0.0021405	0.0002229599999999	4.58174025e-06	4.9711161599999966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55667.87881919424	45.25553519967798	3098912732.228494	2048.0634662092925	83155.63413336338	93.63518921940704	6914859488.121788	8767.54866015416	53496.5899963921	76.48157887433626	2861885141.242079	5849.43190711132	60180.69487262392	53086.48553957567	1.144892	21.652517	0.0609501799999999	0.0310378	-0.0175843041	-0.0807653549	0.0616076726	0.061832351	0.003124178	0.0096322333	0.0653896073	0.0608714733	-0.0715955697	0.0750579122	-0.078823813	0.0226999102	0.0392893875	0.0450392532	0.0201475851	-0.0529163981	0.0535039794	0.0012955991	0.105306133	-0.0124549571	0.0037148554	-0.0228137309	-0.0480864859	0.0290740728	0.0025230421	0.0822930902	0.0047077604	0.0252369202	0.0569504552	0.0030833951	-0.0717776953	-0.018608637	0.0780373042	0.057358999	0.0636278459	0.2026826993	0.0211962046	0.080769575	-0.0596106165	0.0585042074	-0.0023549328	-0.0003844733	0.0287900925	0.1019828429	0.0489994884	-0.0624378879	0.0321319791	-0.0252048168	0.0425729039	0.0427028972	0.0787349541	-0.0535821465	-0.0029391774	-0.050468089	-0.0106041903	-0.0568235964	-0.1070516194	-0.0406170293	0.0612934717	-0.0169592209	-0.0091887034	-0.0985946237	0.1020552731	0.017259175	-0.014215472	-0.1118271873	-0.0859158111	-0.0313471907	-0.0663895712	-0.0476961483	0.0632092659	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0480192	-0.0032063999999999	1.0281000959999989e-05	0.00230584356864	-0.0081447199999999	-0.0108410799999999	6.633646387839838e-05	0.0001175290155663	-0.052402	-0.0138491999999999	0.0027459696039999	0.0001918003406399	0.0016169	-0.0005206799999999	2.6143656100000003e-06	2.711076623999999e-07	-0.00432758	9.902999999999996e-05	1.87279486564e-05	9.80694089999999e-09	-0.00218186	-4.135999999999984e-05	4.7605130596e-06	1.7106495999999863e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55663.060478732514	-4.818340461722983	3098376301.8590336	23.216404805076845	83643.46933009481	487.8351967314375	6996229961.574512	237983.17917000028	53454.44033081705	-42.14966557504522	2857377191.0808806	1776.594308088152	60134.0003966404	53849.21886640227	1.241908	23.487312	0.08565878	0.0467646	-0.0404200005	0.0492493635	-0.091275287	0.0496738416	-0.0210747004	-0.0274040364	-0.053720854	0.0174304012	0.1146864476	0.058202635	-0.0271634517	-0.0016558448	0.0339979773	-0.0512225542	0.0525107847	-0.0717974546	-0.1336781912	-0.0251398415	0.136987972	-0.0143857785	0.0630664036	0.0208357957	0.0065970354	0.01331247	0.0105787942	-0.039899	-0.0155594817	-0.1591329697	-0.027165773	0.010297463	-0.0767592311	0.0839608366	0.130470308	-0.0802365409	0.0034803649	-0.058939626	-0.0329667432	-0.0069212307	0.0264413166	0.1442263966	-0.0006232235	0.0204519113	0.0033882488	-0.1302804335	-0.0106959397	0.0145415054	-0.042460985	-0.0979305378	-0.0435000281	0.0453964141	0.025779096	-0.0626987596	-0.102532023	-0.0620109178	0.1376564853	0.0556343244	-0.0929744053	-0.0926850714	-0.0369666806	-0.0240488063	0.0563223249	0.0322161166	0.0516212598	-0.0086895414	0.0288043184	0.1579809493	-0.1433433055	-0.0943535305	0.0214820829	0.1112701294	0.0150872791	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0365052	0.0115139999999999	0.0001325721959999	0.00133262962704	-0.0087589999999999	-0.00061428	7.672008099999826e-05	3.773399184e-07	-0.0173795	0.0350225	0.00030204702025	0.00122657550625	0.00161207	-4.830000000000155e-06	2.5987696849e-06	2.33289000000015e-11	-0.00392857	0.00039901	1.54336622449e-05	1.5920898009999998e-07	-0.00181554	0.0003663199999999	3.2961854916000003e-06	1.3419034239999988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55678.12345251303	15.062973780513856	3100053431.193281	226.89317911244797	83493.37954894498	-150.08978114982892	6971144428.504185	22526.942405603542	53548.908019260656	94.46768844360486	2867485550.0552382	8924.144159877995	60287.94772805883	52716.849725120606	1.442494	27.280836	0.0884467	0.0490345	0.0351625624	-0.0692911099	0.0531177407	-0.0447832363	0.1664518123	0.0691356815	0.0870604897	-0.0822163235	-0.011299052	-0.0743723515	-0.0304491449	0.0603213573	0.0691030538	0.0447091339	-0.038755989	0.1338080159	-0.1265141412	0.0180359268	0.0541545243	-0.0041560426	0.1197350175	0.1828684492	-0.0095753001	0.1832708068	0.0236145582	-0.0973058958	0.1613987746	-0.1103299419	0.0366595211	-0.0553392648	-0.0512346574	-0.1021903247	0.0305546288	0.1045426314	0.101604847	-0.0828491181	0.0172117167	0.1200114128	0.0437422776	0.0953050856	0.0285211669	0.0156480717	-0.0522603791	-0.060733537	0.08475487	-0.0752983963	-0.0024011566	0.0251267892	0.0676277124	-0.0872682152	-0.2275173637	-0.1135426524	-0.0107313626	-0.0010027503	0.1507525072	0.0231642486	-0.0835663363	-0.1006966071	0.009643852	0.0078155965	0.1961382985	-0.1868863234	-0.1028199683	0.0952243395	0.0536425132	-0.0244709905	-0.0913748475	-0.1099498063	0.0995765541	0.071558557	0.0060549514	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0429412	-0.0064359999999999	4.1422095999999966e-05	0.00184394665744	-0.0184143	-0.0096553000000001	0.00033908644449	9.322481809000197e-05	0.0122419	0.0296214	0.00014986411561	0.0008774273379599	0.00094809	-0.00066398	8.988746480999999e-07	4.408694404e-07	-0.00381442	0.00011415	1.4549799936399998e-05	1.3030222500000082e-08	-0.00173899	7.65500000000001e-05	3.0240862201e-06	5.859902500000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55793.813263613294	115.68981110026652	3112949598.494951	13384.132392415351	83454.43431365184	-38.945235293140286	6964642606.61163	1516.7313520380596	53629.04109541519	80.13307615453232	2876074048.813731	6421.3098939880765	60211.87189830967	53836.67258640864	1.326484	25.086823	0.0801991999999999	0.0411509	-0.0478689919	-0.0767628756	-0.0083245053	0.0742516527	-0.0332473681	-0.0342886649	0.003665519	0.0330704943	-0.0595929956	0.1305355741	-0.0439780436	0.1178492095	0.0903865601	0.0490428222	0.0597058594	0.1936158629	-0.1013083912	0.0210433642	0.1342585123	0.1172632295	0.0237994064	0.0489986257	-0.0552602504	-0.0782592109	-0.1211326306	0.0028009214	0.1896626521	0.0557846506	-0.0362752106	0.062298503	0.0488544807	0.003232233	0.0398551815	-0.033754127	0.0185347455	0.1043249329	-0.1033520706	-0.0546510379	0.1175196949	-0.0098463801	-0.1266135232	0.1039305875	-0.0188375931	-0.0861835677	0.0088966297	-0.0819866536	0.0280159292	-0.0473154553	0.144464196	0.0814701381	-0.1419619522	-0.0629170647	-0.0419711457	-0.0396011012	0.0964602717	0.1321406824	0.008529163	-0.078086333	-0.0115863294	0.0552771573	0.010334064	-0.0911499517	0.1782917229	-0.0591471878	0.1382704982	-0.0098353013	-0.0139636371	-0.0797021615	-0.0283281889	-0.0894726917	0.0311252277	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0431378	-0.0001965999999999	3.8651559999999285e-08	0.0018608697888399	-0.0312263	-0.0128119999999999	0.0009750818116899	0.0001641473439999	-0.020241	-0.0324828999999999	0.0004096980809999	0.0010551387924099	0.000693046	-0.0002550439999999	4.80312758116e-07	6.504744193599998e-08	-0.0034134	0.0004010199999999	1.165129956e-05	1.608170403999998e-07	-0.0017009	3.808999999999996e-05	2.89306081e-06	1.4508480999999963e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55729.39784370686	-64.415419906436	3105765784.0221586	4149.346321722472	83455.28695913461	0.8526454827660928	6964784921.431503	0.7270043192814234	53501.23700460701	-127.80409080818208	2862382361.02313	16333.885627306052	60100.011139767805	54037.46838088592	1.209057	22.866016	0.09557735	0.0723165999999999	-0.0500306653	0.0689603201	-0.0408508003	-0.0539646598	0.0268345165	0.0081237017	0.0153081397	-0.0527042522	0.0815921309	-0.0471470782	-0.0456146793	0.0044860585	0.063989035	-0.0511863679	-0.0691217379	0.1059433068	-0.0770977555	-0.0103043587	0.0356731636	0.1344092523	0.0507518705	-0.0321910114	-0.089515127	0.0987910451	-0.0092009769	0.0729054969	-0.0005442795	-0.124636222	-0.0237756479	-0.1923529237	-0.0315654023	-0.0919359355	0.0697433179	-0.0565627033	-0.1023325275	0.038191255	0.090801934	-0.0300422725	-0.0129378539	0.0078195429	-0.0204379299	-0.1369001959	0.0629874163	0.1452851179	0.0068344925	0.0159478375	-0.1040166294	-0.0003300998	-0.0129635324	0.0736822639	-0.0880965352	-0.0926873128	0.0719957102	0.0018288282	0.0638562124	0.1090361283	-0.0657836283	-0.1348795583	-0.0606863272	0.0324127581	0.0013689182	-0.1087818073	-0.0800368915	0.0098179655	-0.0997722269	-0.0949107551	-0.0914831454	0.0724690956	0.0604023324	0.0644594223	0.1054578101	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0369472	0.0061905999999999	3.832352835999997e-05	0.00136509558784	-0.0203645	0.0108617999999999	0.00041471286025	0.0001179786992399	-0.0906517	-0.0704107	0.00821773071289	0.00495766667449	0.000801321	0.000108275	6.42115345041e-07	1.1723475625000005e-08	-0.00335939	5.401000000000017e-05	1.1285501172099998e-05	2.9170801000000183e-09	-0.0017009	0.0	2.89306081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55810.98339147815	81.5855477712903	3114865867.12385	6656.20160514149	84298.95619240786	843.6692332732491	7106314015.129499	711777.775171872	53608.85400477354	107.61700016653047	2873909227.705124	11581.418724843024	60005.04184274242	54132.818454211054	1.633118	30.885983	0.0933298	0.0438095	-0.0706572955	0.000650923	0.120843997	-0.0026035777	-0.0978422839	0.0071472605	0.1898724704	0.0458538776	-0.0244614032	0.0493480858	-0.0094124878	0.1202002509	-0.0015756181	0.0962051387	-0.0326525111	0.0335049608	-0.1396228876	-0.0111192576	-0.1105853943	-0.0065502889	0.2107087903	-0.0705668114	-0.162226808	-0.1233989752	0.3541365496	0.0269146605	0.0524459304	0.2680658143	-0.0242561952	0.0346933218	0.0057498629	0.0761112711	-0.0331635394	-0.0822135427	-0.0117404392	0.0847522664	-0.0430423426	-0.1207194591	0.0906561062	0.0329159463	0.1733597519	-0.0259863237	-0.0211756492	-0.0130457608	-0.0176987192	-0.1604073679	-0.0327728016	0.1230751682	-0.1548237381	0.0994303992	0.2003122109	-0.1282939329	-0.0260455379	0.3736476087	0.0923165065	0.1899311872	0.2507027416	-0.0605224777	0.4226763782	-0.1443441854	-0.0556359702	-0.0743643902	0.0913370835	-0.0963013954	0.0393883301	-0.0579943511	0.0668709513	0.0295685043	-0.0674093637	0.0890873271	-0.0110361524	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0480659	-0.0111187	0.00012362548969	0.00231033074281	-0.0311805	-0.010816	0.00097222358025	0.0001169858559999	-0.0619823	0.0286694	0.0038418055132899	0.00082193449636	0.0008199649999999	1.864399999989999e-05	6.723426012248361e-07	3.4759873599627077e-10	-0.00294402	0.00041537	8.667253760399999e-06	1.725322369e-07	-0.0012804	0.0004205	1.6394241599999997e-06	1.768202500000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55698.56044081628	-112.42295066186487	3102329635.1792645	12638.919835520106	85401.7141801883	1102.7579877804385	7293452784.914575	1216075.1796135611	53541.41966168961	-67.43434308392898	2866683619.3891625	4547.39062716104	60332.60629962705	52826.92339804488	2.027152	38.338062	0.29993855	0.138587	0.0362636041	-0.0384374138	-0.1376865206	0.0395699322	-0.0428164908	-0.1956740199	-0.1306616518	0.0001164028	0.0632978344	0.012333574	0.2519054558	0.0039444656	-0.2616073816	-0.0988364171	0.1099153284	0.0203400744	0.0673726829	-0.0178875478	-0.0685242638	-0.0669479211	-0.0780716844	-0.0114321642	-0.0980676337	-0.0380623196	0.0298212939	-0.122441465	0.0801904814	-0.0584620953	0.0906106035	-0.1398142461	-0.0666325328	0.046877478	-0.1969629515	0.0703304675	-0.1081188387	-0.0492929526	-0.0088357299	-0.0175931572	0.030510102	0.0631231095	-0.1249897706	-0.052384048	0.016118691	0.0149735453	-0.1576797675	0.0594969875	-0.0487752006	-0.1506758211	0.0590316269	-0.1549199458	0.0630814263	0.1653533566	0.0944430686	-0.000776014	0.2005267775	-0.1724952726	0.0161592348	-0.1603040074	0.0423830293	0.0935368187	-0.0303034795	0.1514047454	0.0982003918	0.1787710241	-0.2104614353	0.0596304277	0.0489925527	0.1610572029	0.0295000239	0.0075873335	-0.1339333585	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0172421	0.0308238	0.00095010664644	0.0002972900124099	0.00999517	0.04117567	9.99034233289e-05	0.0016954357999488	-0.00530752	0.0566747799999999	2.8169768550399995e-05	0.0032120306880483	0.00252373	0.0017037650000001	6.3692131129000005e-06	2.902815175225341e-06	-0.00308604	-0.00014202	9.5236428816e-06	2.0169680400000025e-08	0.000299101	0.0015795009999999	8.946140820100001e-08	2.4948234090009994e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55831.5974639757	133.03702315941337	3117167275.3794174	17698.84953111829	83049.19016676683	-2352.524013421469	6897167987.3558	5534369.2337246565	53537.77245226465	-3.647209424954781	2866293079.150468	13.302136589478984	59844.00199636068	53798.33343498947	2.397534	45.342831	0.77194466	0.455419	-0.1030390449	0.0946665998	0.0225702562	-0.161953403	-0.1099513565	0.0361334252	0.0231133476	-0.1147135245	-0.032148986	0.0068077974	-0.0774442539	0.0417692599	-0.0585817449	0.0267994153	-0.1647715965	-0.0085195932	0.0303209254	0.2553732924	0.0471488599	-0.0011097683	-0.3571925812	-0.0652905897	-0.0644753297	-0.0576239878	0.1166312908	0.1960559592	-0.1653434731	-0.0057519614	-0.0765701299	0.0580951029	-0.0431569572	-0.0693473725	0.0198513015	0.0008578691	-0.0783121813	-0.229248221	0.0296477358	-0.0279673708	-0.1321351593	-0.0426311269	0.0441802728	0.0618402968	0.0952933692	0.003957229	-0.012285414	0.0411135203	-0.1422171739	0.1113984866	0.1075909593	-0.0253456988	0.277125012	-0.026326395	0.2804835097	-0.0616820945	-0.0731666118	0.3334337694	0.0241214584	0.4477513198	-0.0778074037	0.0423964823	-0.1119429764	0.0438192904	-0.2263451382	0.137633986	0.1535636915	-0.057156854	0.1021209526	-0.0624197538	0.069922393	0.1490125387	-0.1738214758	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0687278	0.0859699	0.00739082370601	0.00472351049284	0.142505	0.13250983	0.020307675025	0.0175588550466289	-0.4098	-0.40449248	0.16793604	0.1636141663765503	0.00285619	0.00033246	8.157821316100001e-06	1.1052965160000009e-07	-0.00332611	-0.00024007	1.1063007732100002e-05	5.7633604900000106e-08	0.00270602	0.002406919	7.3225442404e-06	5.793259072561e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
