global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
55249.595495679285	144.8287846655512	3052517802.436185	20975.3768677006	83429.9513859161	962.3399418521732	6960556788.256323	926098.1636840438	52719.52151864035	217.1626302083314	2779347949.154383	47159.60795900049	59073.57624156397	51852.89071308637	1.183586	22.565742	0.06520534	0.0353575	-0.0343934815	0.0571481646	0.0885232642	-0.0175627163	-0.0947521169	0.079683323	0.0144763586	-0.0466029617	-0.0364194392	0.0628172872	0.0563241735	0.0318373638	-0.0262829469	0.1938290059	0.0943294662	0.0857660987	0.1311501819	0.0604477321	-0.0429514116	0.0719344418	0.0461994651	0.0177974303	-0.0347031896	-0.0159678061	-0.0341893	-0.0860638167	0.0221695313	-0.0028529397	-0.0060914954	0.0637095085	-0.0977629694	-0.0954189913	-0.0053914961	0.0189770553	-0.0348811551	0.0187222305	0.1662304667	-0.0372045409	0.1168682576	0.0721069947	-0.0199881976	0.0754028378	0.0231937405	0.0240472264	0.0154018776	0.1110731595	0.1405703153	0.0522599934	0.0981327764	-0.027127763	0.14118612	-0.1094005735	0.0246438745	0.0627742916	0.0904584921	0.0521590819	0.002440055	0.0245565319	-0.0413237263	-0.1327463823	0.0266488494	-0.0596510587	-0.0839777636	0.0365473695	-0.08949022	0.0228308014	0.0152247652	-0.0264098648	0.0835381666	0.0530195307	0.0517108582	0.0235811771	0.0760555728	0.010161857	-0.0609896438	-0.1005848622	0.0200529	-0.0006046	3.655411600000003e-07	0.0004021187984099	-0.00324489	-0.02574609	1.05293111121e-05	0.000662861150288	0.0395115	0.0128122	0.0015611586322499	0.0001641524688399	-0.000532008	-0.000114903	2.830325120640001e-07	1.3202699409000006e-08	0.000206939	-1.9592999999999987e-05	4.2823749721e-08	3.8388564899999945e-10	0.00111386	0.000386353	1.2406840996e-06	1.4926864060907725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55153.31002520111	-96.2854704781712	3041887606.735949	9270.891825202776	82927.69757776827	-502.2538081478269	6877003025.549793	252258.8877989941	52654.86551535088	-64.65600328947039	2772534862.4396877	4180.398761368006	59070.94747102406	51690.75929555914	1.175147	22.404848	0.09850389	0.0521271	-0.025221539	0.0286686548	0.0432817996	-0.0256116545	0.095364735	-0.0842788626	-0.0260933162	0.0085824298	-0.0100218559	0.0543990971	-0.0946873404	0.0148827156	-0.0218719256	-0.0043390187	0.0705378381	0.0497974733	-0.0735781042	0.0656293401	0.1082852919	-0.0876378009	-0.0701255274	0.025366636	-0.0207946877	-0.0112130254	0.1117387817	-0.0815585852	-0.0333721592	-0.0107055828	0.022583999	-0.009936596	0.1004636026	0.1100032611	-0.159821757	-0.0673116308	0.0886447588	0.0337951229	-0.0418680755	0.1271035395	0.0212321816	0.0961735157	-0.0243724978	0.0028429154	0.0698498849	0.0272656722	0.0230051533	0.0015444498	0.0099637034	0.000408311	-0.1031720872	0.0667476269	-0.0249003573	-0.0995161823	-0.0128781298	-0.038865832	-0.0689073565	-0.0482169112	0.0164335977	0.1002327609	-0.0897346577	0.0318483093	0.0812072218	-0.1091952386	-0.0514383693	0.0071609275	-0.0736616836	0.1382416957	0.0494890283	0.0583482739	-0.0494992936	0.0075650109	0.1100772093	-0.035682404	0.074906629	0.0067807509	-0.0650053833	-0.1017015476	0.0212387	0.0011858	1.4061216400000018e-06	0.00045108237769	0.017457	0.02070189	0.000304746849	0.0004285682495721	0.0559169	0.0164054	0.00312669970561	0.00026913714916	-0.00129992	-0.0007679119999999	1.6897920064e-06	5.896888397439999e-07	0.000376491	0.000169552	1.41745473081e-07	2.8747880704e-08	0.0008471079999999	-0.000266752	7.175919636638306e-07	7.115662950405333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55157.38776044524	4.077735244129144	3042337424.5561147	16.62792472121297	83005.11668807078	77.41911030250776	6889849396.400246	5993.718640031863	52659.96894188596	5.10342653508269	2773072328.9603944	26.04496239898611	59039.45346244131	52004.42994210768	1.044885	19.921329	0.0402648	0.0243622	-0.029303731	0.0157824117	-0.116640388	0.0274052955	0.0050577211	-0.085615552	-0.0280978692	0.0401800172	0.0605915782	-0.0824328539	-0.0174338092	0.0307901035	-0.0308260451	0.1049527714	0.0199347992	0.0118066371	-0.0149369874	-0.0919710541	0.0807133526	-0.0788364832	-0.0720485359	0.0579717508	0.1161941826	0.0213627647	0.0666077939	-0.0442861312	0.0453284598	-0.1373399423	-0.0857041908	0.066253607	0.0828898767	-0.0368414287	-0.046498435	-0.1693758816	-0.0197328651	0.0504320739	-0.1474875956	-0.0268717171	0.0032077319	0.0132594981	0.03065791	-0.0065071448	-0.0589704605	0.0656147772	0.0652716987	0.0348196954	-0.0720173426	0.0076069024	0.0354283466	-0.0291351763	-0.0446569645	-0.078959458	-0.0986550376	-0.0744498865	-0.0183599764	-0.0395594564	-0.0386892512	0.0602755722	-0.1256657112	0.0117480418	-0.0229705932	0.0611939827	0.0162424594	0.1074759034	-0.0949453044	0.0602090435	0.0227419507	0.078395635	-0.0834980072	0.1322162002	0.0384205895	-0.0598120961	0.0737372065	0.0033922301	-0.0688612056	-0.1023735181	0.0148019	-0.0064367999999999	4.143239423999999e-05	0.00021909624361	0.0178258	0.0003687999999999	0.00031775914564	1.3601343999999928e-07	0.0343543	-0.0215626	0.0011802179284899	0.00046494571876	-0.00132469	-2.4769999999999917e-05	1.7548035960999997e-06	6.135528999999958e-10	0.000573696	0.0001972049999999	3.29127100416e-07	3.8889812024999985e-08	0.000863065	1.59570000001e-05	7.44881194225e-07	2.5462584900319137e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55228.40612446785	71.0183640226096	3050176843.049158	5043.60802844789	83591.17133097888	586.0546429081005	6987483924.4850645	343460.0444741412	52743.32556195175	83.35662006578787	2781858391.334033	6948.326108792108	59170.16090815728	52218.66259249069	1.073623	20.469233	0.05351587	0.0325404	-0.0610990516	0.0244897184	0.0698628145	0.0267526783	-0.0528927074	0.0556930853	0.0322569138	-0.0798357647	0.0595197682	0.0037707218	0.0174424699	0.0345726971	0.0393527929	-0.0339501262	0.0084616836	0.0463865996	0.0979585421	0.0474743358	0.0516134386	0.0262574447	-0.1141056285	0.0892870949	-0.0610470022	0.0717695786	-0.0799902431	-0.0204906699	-0.0623640659	-0.0462665552	-0.0023329859	-0.0143088235	0.030586802	-0.1106470345	0.0757832467	0.0527093005	-0.1736457747	-0.0054998763	-0.0440676737	-0.010424198	0.1335942607	-0.0482004159	-0.0088661845	0.0232935262	-0.0422070524	0.0601402356	-0.0554324743	0.0241993512	0.0444172035	0.0433316925	0.014424249	-0.0028117263	0.0883393059	0.0304021087	-0.0865873101	-0.0834150376	-0.0525092831	-0.0373332872	0.0101729968	-0.0756309688	0.0892902194	-0.0130376301	-0.0807775092	-0.0098319284	0.0497339046	0.0754785343	0.0006523298	-0.0508302801	0.0277969749	-0.0515588992	-0.067344542	0.0966898907	-0.0889788353	0.0389832936	0.072547625	-0.0	-0.072547625	-0.1025978352	0.00171998	-0.01308192	0.0001711366308864	2.9583312004e-06	0.0178616	3.579999999999903e-05	0.0003190367545599	1.28163999999993e-09	0.0641324	0.0297781	0.00411296472976	0.00088673523961	-0.00120339	0.0001212999999999	1.4481474921e-06	1.4713689999999992e-08	0.000634392	6.069600000000006e-05	4.0245320966400003e-07	3.6840044160000068e-09	0.00089347	3.040500000000006e-05	7.982886409000001e-07	9.244640250000035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55212.41205686189	-15.99406760596321	3048410445.1367083	255.8101985841217	83201.9378388984	-389.2334920804715	6922562460.147914	151502.71135715846	52710.43883634869	-32.886725603064406	2778390362.320456	1081.536720891252	59216.08503337735	52331.07679473265	1.000048	19.066473	0.08077114	0.0538572	-0.0471404194	0.0134539079	0.0070253937	-0.0197117803	0.1005781477	0.0011362521	-0.0073847897	-0.0152782899	-0.0386360874	-0.0486910466	-0.096154412	0.013767578	0.0369036115	-0.0384921336	-0.0671637089	-0.0338903768	-0.0566169811	-0.0082498234	0.0051090511	0.0789465972	-0.058854371	0.0651966063	0.0306952287	-0.0183056244	0.0147508948	-0.0763369799	0.0144105159	-0.0870737351	-0.0885590001	-0.07014496	-0.0011431161	0.0027488165	0.0261964901	0.0100657646	0.0152710537	0.0957361955	-0.0030354102	-0.0284171142	0.0221536565	0.1129581605	-0.0731446542	-0.0823147348	0.0772573804	0.137339771	-0.0368920132	-0.0203767069	-0.0231105981	-0.0680659019	0.0338793576	0.1013474427	0.0079677483	-0.0186377229	-0.0464519236	0.0419105144	-0.00936711	0.0004321362	0.0199989061	-0.0512770199	0.0481548	0.0125122776	-0.0071835538	0.0023775426	0.0302814043	0.1243480041	0.0063860799	0.092724189	0.0248028835	-0.0302338281	0.0695750896	0.0423239462	0.0545579164	0.0428975086	0.0713382097	-0.0033922301	-0.0760555728	-0.1023735181	0.00711072	0.00539074	2.90600777476e-05	5.05623389184e-05	0.0178815	1.990000000000325e-05	0.00031974804225	3.9601000000012926e-10	0.0132362	-0.0508962	0.00017519699044	0.00259042317444	-0.00129528	-9.189000000000008e-05	1.6777502784e-06	8.443772100000013e-09	0.000288325	-0.000346067	8.3131305625e-08	1.1976236848900006e-07	0.000944799	5.132899999999992e-05	8.926451504009999e-07	2.634666240999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55197.046674218815	-15.365382643074554	3046713961.55589	236.0949837680968	82768.44814854451	-433.4896903538902	6850616008.918302	187913.3116431116	52620.96628289474	-89.4725534539466	2768966092.545545	8005.337821569332	59159.680609961855	52519.54846476871	1.036168	19.755135	0.05905998	0.0263846	-0.0603981375	-0.0453984311	-0.1091825232	0.0152418565	-0.067260691	-0.0067128252	0.0294560325	0.0313235811	0.0595004682	-0.1055445695	0.0325113248	-0.0237287341	-0.0136942118	0.0390018773	-0.1733985094	0.0402709153	0.0676431304	0.1389930038	-0.0185695381	0.0444846147	0.0725994336	0.1005061773	-0.0084243187	-0.0908006594	0.0809974723	-0.1170288478	-0.1043100712	0.0484167134	0.113731833	0.078629589	-0.063198802	0.0569409251	0.153948599	-0.0513131286	0.0596106225	-0.0787569263	-0.0654116385	0.0040442414	0.1129662741	0.0893475518	0.0155110324	-0.0006963208	-0.0358528717	-0.0929049265	0.01544316	-0.0198255924	-0.0549951014	-0.0300161531	0.1280477953	-0.0205695349	0.1458888824	0.0435577625	0.06458458	-0.1166535368	-0.0805137483	0.0667563864	-0.0720941867	-0.086660553	0.0560285002	0.0504895993	0.0753610617	-0.1228527049	0.0461803294	0.1135302965	-0.0068567978	-0.0048691483	0.0566298571	-0.016058597	0.0004287541	-0.0593395587	-0.1362169724	-0.1580112261	0.0701092912	-0.0067807509	-0.0793764193	-0.1017015476	0.0186236	0.01151288	0.0001325464058944	0.00034683847696	0.0117272	-0.0061543	0.00013752721984	3.787540849000002e-05	0.0275663	0.0143300999999999	0.0007599008956899	0.0002053517660099	-0.00142658	-0.0001313	2.0351304964e-06	1.7239689999999998e-08	0.000507038	0.000218713	2.5708753344400004e-07	4.783537636900002e-08	0.00113604	0.000191241	1.2905868816000002e-06	3.657312008100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55165.13869206111	-31.907982157703373	3043192526.914338	1018.1193253763169	83613.6299675371	845.1818189925834	6991239116.348218	714332.307155612	52784.110546875	163.14426398026262	2786162326.224721	26616.050869661616	59242.57704665493	51569.35104648786	1.23894	23.621086	0.05634845	0.0292039	-0.0230643686	-0.0035794079	0.087102354	-0.0420073458	0.0214233735	-0.0455803938	0.0365203234	-0.0874670947	-0.1107474612	0.0854810405	0.0185770494	-0.0067103405	0.06478007	0.0327052272	0.0645235104	0.2394041308	-0.0605268926	-0.0173662807	-0.0580729589	0.0454919308	-0.007876758	0.0205092382	0.0225742046	0.0556198114	-0.1264503676	0.0045394223	-0.1034254485	0.042156779	-0.0846131718	0.0272881863	0.0632279851	0.0121608311	-0.0082035071	-0.0463409642	0.0506774742	0.0190199001	-0.0403670652	-0.049469805	-0.0401267339	-0.0465289393	0.0072065691	0.0936598791	0.0389653949	0.0231154245	-0.0852621088	0.0420577352	0.1402488765	-0.0124742336	0.0253697996	0.0294510597	-0.0031237569	-0.1363859065	0.1093858908	0.1024661691	0.0195764918	-0.083119336	-0.0113492381	-0.0712523885	-0.0980449925	-0.1368151351	-0.0761925103	0.0554304191	-0.0220257458	0.0472824073	-0.0129174471	0.0183594218	-0.0365908127	-0.0249801738	-0.1217653891	0.0127887881	6.81987e-05	-0.0306705075	0.0688612056	-0.010161857	-0.0825019948	-0.1005848622	0.0152878	-0.0033358	1.112756164e-05	0.00023371682884	-0.0116389	-0.0233661	0.00013546399321	0.00054597462921	0.0288238	0.0012575	0.00083081144644	1.5813062500000045e-06	-0.00166411	-0.0002375299999999	2.7692620920999995e-06	5.642050089999996e-08	0.000261947	-0.000245091	6.8616230809e-08	6.006959828100001e-08	0.0012212	8.515999999999992e-05	1.49132944e-06	7.252225599999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55105.754503035794	-59.38418902531703	3036644179.34885	3526.481906194583	83089.513671875	-524.1162956620974	6903867282.228703	274697.8913785591	52557.623183936405	-226.4873629385984	2762303754.7446494	51296.52557088039	59090.4439774061	51885.07724522376	1.128192	21.509615	0.0769630699999999	0.0342251	-0.0136542988	-0.0313419409	-0.0358355761	-0.0350282935	0.0708306806	-0.0231345427	-0.0140659004	0.0339653847	-0.0054026585	-0.058568684	-0.0384892257	0.0014258923	-0.0576392278	0.000296679	-0.0506349707	0.0281122058	-0.0473288278	0.0667971881	-0.027601687	-0.1511340654	-0.017786302	-0.0409626116	0.0116193155	-0.0540395727	-0.1335527837	0.0293683167	-0.0060051987	-0.0340140186	0.0003922305	0.0714956246	-0.0258444983	0.0709243528	0.0227259232	-0.1217332708	-0.0560103358	0.0718993129	-0.03135748	0.0020238275	-0.007522128	-0.0057417697	0.0502627115	0.0589936653	-0.0015581278	-0.007093427	0.0574929916	-0.031319168	-0.0483652049	-0.0353217006	0.0514420845	0.0336215873	-0.0090509139	0.017337626	0.0875860568	-0.0179077393	-0.0901777433	-0.1129914812	-0.0148462584	0.0037998471	-0.0740386514	-0.0842501921	-0.0381783675	0.0312055029	-0.084004912	-0.0178743517	-0.0216410188	-0.0225671885	-0.007314844	0.0813835621	0.0465087362	-0.0774523951	-0.0991432145	-0.0294309827	0.0675942939	-0.0135318513	-0.0854246103	-0.0990283447	0.0277306	0.0124428	0.00015482327184	0.00076898617636	0.00636782	0.01800672	4.05491315524e-05	0.0003242419651584	0.0132225	-0.0156013	0.00017483450625	0.00024340056169	-0.00154459	0.0001195199999999	2.3857582681e-06	1.4285030399999978e-08	0.000634392	0.000372445	4.0245320966400003e-07	1.38715278025e-07	0.00109492	-0.0001262799999999	1.1988498064000002e-06	1.594663839999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55013.92783791943	-91.8266651163649	3026532256.1558065	8432.136426393025	83181.95620184076	92.4425299657596	6919237837.564955	8545.621346470363	52743.09897889254	185.475794956139	2781834489.897256	34401.270514611715	59139.771434859154	51207.56836059842	1.075452	20.504095	0.07361947	0.0335172	0.0226478385	-0.0419988032	0.0937213597	-0.0451817201	-0.0782437908	-0.0275035561	0.0535484498	-0.0354070582	-0.0404376246	0.0604876108	0.0802317428	-0.0278915269	0.0312516303	0.0109312084	0.1195054863	0.0777817735	0.0061779627	0.1148087319	0.0111397424	-0.1010589506	0.1589774534	-0.0400526261	0.0577764968	-0.0230047231	-0.0235880016	-0.1400800435	-0.0451260279	0.0191067856	0.0790164667	0.0151399063	-0.0111852897	-0.0164429976	-0.123399273	-0.0056867992	-0.0298912958	-0.0636737128	-0.0733763661	-0.0419244719	-0.032946537	0.0029310915	0.05681459	-0.0430692013	-0.1066079447	-0.0312628713	-0.0437220889	0.0287803559	0.107980435	0.0893507187	-0.0136802294	0.0134406886	-0.0166878069	-0.0338450755	0.1014207746	0.0129309775	-0.055302708	0.0416901139	-0.1195169285	0.0482510204	-0.015415028	-0.0550632905	-0.0231305619	-0.0292379857	-0.1396129911	0.0537207839	0.013118026	0.1045431679	0.1058651746	-0.0542438445	0.0017060281	0.0178166766	-0.0366293064	-0.027338471	0.0663089027	-0.0168870486	-0.088137076	-0.0970388015	0.0183624	-0.0093682	8.776317124e-05	0.00033717773376	0.00951579	0.00314797	9.05502593241e-05	9.9097151209e-06	0.0322795	0.019057	0.00104196612025	0.000363169249	-0.00125764	0.00028695	1.5816583696e-06	8.234030250000002e-08	0.000206696	-0.000427696	4.2723236416e-08	1.82923868416e-07	0.0012212	0.0001262799999999	1.49132944e-06	1.594663839999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55103.42726657737	89.49942865793855	3036387696.522982	8010.147730097433	82845.56938498859	-336.38681685217307	6863388366.722959	113156.09055193742	52601.43181195176	-141.6671669407806	2766910628.667411	20069.586189026995	59201.06487492664	51085.26180153488	1.105939	21.085361	0.0515083299999999	0.0313317	0.0317181702	0.0297994521	0.0356280336	-0.0550283551	0.0745972144	-0.0518451211	-0.009802179	0.0666255539	-0.000417103	0.0231583556	-0.0597526997	-0.0426841252	-0.0535641716	0.0021433082	0.0028308367	0.0171388965	0.0041954375	0.0279387448	0.025156694	0.0233435669	0.0769364203	0.048610952	-0.0170896837	-0.0270397788	-0.0324676471	-0.0041166674	-0.0103433547	-0.0872349921	-0.111417989	0.1085362576	-0.1132546782	-0.0254682634	0.0241550954	-0.004174246	0.0102257977	0.1129727344	0.0160472318	0.046337692	-0.0479863973	0.086279874	0.1191591821	0.0125200857	-0.0459593258	-0.100195126	0.0369487258	-0.0651311983	-0.0878565395	-0.010469547	-0.0552900787	-0.020687281	0.0193451052	-0.1002572876	0.0618089609	0.0084401279	0.0159522555	-0.0109365253	0.0570960696	-0.0256347792	-0.0019027764	0.0008602601	0.0622856109	0.006425856	-0.0819676709	0.0842493908	-0.0648582936	-0.0822381432	-0.0065971551	0.0024180593	0.0643807681	-0.0297450116	-0.0118629668	0.1060576173	0.0650053833	-0.0202237803	-0.0906327191	-0.0946249323	0.0214069	0.0030444999999999	9.268980249999991e-06	0.0004582553676099	0.00520463	-0.00431116	2.70881734369e-05	1.85861005456e-05	0.00474783	-0.02753167	2.25418897089e-05	0.0007579928529889	-0.00130844	-5.0799999999999934e-05	1.7120152335999998e-06	2.580639999999993e-09	0.000488316	0.00028162	2.3845251585600005e-07	7.93098244e-08	0.0012212	0.0	1.49132944e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55220.15178228556	116.72451570819248	3049265162.858655	13624.612567312071	83157.62157534246	312.05219035387563	6915190026.067863	97376.56950465144	52624.803330592105	23.3715186403424	2769369925.583498	546.2278835558724	59089.97186032864	52183.96566561761	1.085068	20.687431	0.09701257	0.0519951	-0.0301012357	0.015925122	-0.1116452666	0.012899688	-0.0651766103	0.0192580235	-0.0192700843	0.0355324374	0.0587419939	-0.0948524359	0.0620683145	-0.0118578481	-0.0419894651	0.0706113398	-0.1105310392	0.0474856646	0.0220179121	0.1268058716	0.0277825685	0.0312211498	-0.0067465562	-0.013532428	0.1197354138	0.0627466348	0.1386528864	0.0082951436	0.0347639674	0.0310236372	-0.0333551623	-0.1263997602	0.1022489914	-0.1039757824	0.0310517331	-0.0196899206	-0.1314823339	0.0536172283	0.0949175254	0.0763607907	-0.1163741443	-0.0772366442	-0.0466769318	-0.1236821004	-0.0801220816	-0.0219852374	0.0521980756	0.0389181821	-0.0228142765	-0.0241865258	0.1073853418	0.0029727594	0.1401731069	0.0102723916	0.006322126	-0.0922842515	-0.0816386029	0.0100669288	-0.0507852066	0.0300813083	-0.000112058	0.0833182583	0.0591753804	0.0258140332	0.1071441227	0.0573924268	0.0202016444	-0.0312998332	-0.1357357026	0.0701349628	-0.0606719732	0.151298788	0.0091492343	0.0022516433	0.063684092	-0.0235383975	-0.0929054001	-0.0917972923	-0.00068759	-0.0220944899999999	0.00048816648836	4.727800081e-07	0.00527644	7.181000000000028e-05	2.78408190736e-05	5.156676100000039e-09	0.0502762	0.04552837	0.00252769628644	0.0020728324748569	-0.000996108	0.0003123319999999	9.922311476640002e-07	9.755127822399989e-08	0.000634392	0.0001460759999999	4.0245320966400003e-07	2.1338197775999992e-08	0.00134915	0.0001279499999999	1.8202057225e-06	1.6371202499999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55039.69418775796	-180.45759452760103	3029367936.281917	32564.943422688066	82695.648178867	-461.973396475456	6838570227.72295	213419.41905106883	52687.19253700658	62.38920641447476	2775940257.431602	3892.413077027938	59110.88484081573	51113.638437385816	1.236378	23.572245	0.0477547999999999	0.0216834	-0.0057173992	-0.0136828029	0.0934742989	-0.0532948141	-0.0127031084	-0.1061012754	0.0454706684	-0.0122758232	0.0255577174	0.1305333797	-0.0395074633	0.0769273871	0.0283014108	-0.1322512796	0.0076076089	0.0444002469	-0.0748336563	0.068334339	0.0127878875	-0.023152717	0.0313591701	-0.0283537798	-0.1217256016	0.1034501848	0.0234251814	-0.0248743681	-0.0311306135	0.0280807373	0.0420649265	-0.0120857198	-0.0070846924	-0.0687481142	0.0046264982	0.0867006865	-0.1042930207	0.0489283771	0.0300810192	0.112395302	-0.0443319665	-0.0296405462	0.1432352401	0.0391769983	-0.0574333909	-0.0893929627	-0.046129584	-0.03833003	0.0397352586	0.0441981544	-0.1177650645	0.1039142015	-0.0228201278	0.0326043719	0.1160892219	-0.0256449656	-0.037233716	-0.0127779413	0.0146436061	-0.0062081152	0.0284933443	-0.0059673547	-0.0326163315	-0.0258679869	0.0121932556	-0.0711144709	-0.0804663396	-0.0766756066	0.0209940813	-0.0099581259	-0.0400817671	0.1342561733	-0.0066820569	0.0142362527	0.0623453902	-0.0268272759	-0.0949495281	-0.0885682462	0.0084484499999999	0.0091360399999999	8.346722688159819e-05	7.137630740249833e-05	0.0184989	0.0132224599999999	0.0003422093012099	0.0001748334484515	0.0404304	-0.0098458	0.0016346172441599	9.693977764000004e-05	-0.00104331	-4.720199999999988e-05	1.0884957561e-06	2.228028803999988e-09	0.000432324	-0.000202068	1.86904040976e-07	4.0831476624000017e-08	0.00141089	6.174000000000002e-05	1.9906105921e-06	3.811827600000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55141.29816431245	101.60397655449196	3040562763.245608	10323.368051685751	83140.72823023687	445.0800513698632	6912380690.654106	198096.25212740008	52694.194688870615	7.002151864035113	2776678153.9086003	49.03013072701041	59170.00740720364	51700.43889266186	1.132844	21.59831	0.1082166499999999	0.0518653	0.0135821847	0.0209393385	-0.0298719385	0.0255359854	0.1026602563	-0.0433974089	-0.05079896	0.0699522068	-0.02686274	-0.0186922504	-0.085014233	-0.0236239555	0.0230324231	-0.0192726939	-0.0822154216	-0.0494258502	-0.077007152	-0.0773605416	0.0722551241	0.048159442	0.0188615792	0.0512740755	0.0106856446	0.142815021	-0.0550188409	0.0975870511	0.0067481509	0.0125243068	-0.0225203365	-0.1334327176	0.073906044	-0.0159274092	0.0377301913	0.0268049972	-0.1478180455	-0.0498080376	0.0410344573	0.0134332292	-0.0795601626	-0.0155575143	0.0635976697	7.38484e-05	-0.0831918764	-0.1774213124	0.0145179111	0.006862825	-0.1025491718	-0.0558932636	-0.0315177395	0.051464839	-0.0049746979	-0.0172660021	-0.0020648641	0.0101193155	0.0385626435	-0.003429613	-0.0123294542	-0.0533717202	0.0307779949	-0.0729035455	-0.0478501708	0.076810302	0.1885496203	-0.0357979715	-0.0175325249	0.0016238998	-0.0619576572	0.0238301156	-0.0393542366	0.0601282748	-0.0545926011	0.090431209	0.0609896438	-0.030086819	-0.0967600744	-0.0849519136	0.0277282	0.0192797500000001	0.0003717087600625	0.00076885307524	0.0120597	-0.0064391999999999	0.00014543636409	4.146329663999999e-05	0.0148176	-0.0256127999999999	0.00021956126976	0.0006560155238399	-0.000390836	0.000652474	1.5275277889599998e-07	4.25722320676e-07	0.0007278579999999	0.0002955339999999	5.297772681638544e-07	8.73403451559409e-08	0.0012212	-0.0001896899999999	1.49132944e-06	3.598229609999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
