global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
55030.88377036545	n/a	3028398168.5474715	n/a	81557.85641465808	n/a	6651683942.953983	n/a	52502.22007756895	n/a	2756483113.073484	n/a	58872.12326096755	50854.98619984194	n/a	n/a	n/a	n/a	-0.0639495342	-0.0350756208	0.0338075427	-0.064360461	0.0883320635	-0.1020009998	0.0693923548	0.0418873481	0.0319884154	0.1048079453	-0.0001485245	0.1146784169	-0.1475404612	-0.0200899002	0.1741721683	-0.0542636381	0.0902514183	0.0086503759	-0.080392267	0.0518087302	-0.0396457556	0.043065522	-0.0499375669	0.060649477	-0.0333108012	0.0123344731	-0.0897460621	0.081358867	-0.0450168258	0.0161807519	0.0718845872	-0.0601588374	0.0214089123	-0.0194295984	0.0598634876	-0.108527983	0.1394403092	-0.06682019	0.01558369	-0.0847273467	0.1634148747	-0.1020684822	0.0185482541	-0.1013184555	0.0118572711	-0.0666178864	0.1066490837	-0.0583101653	0.093601104	-0.1287221166	0.1051281702	-0.0455444243	0.0118833248	-0.0609696368	0.026847477	-0.0608499673	0.0797426093	-0.0261888246	0.0108473903	-0.10321191	0.0894805708	-0.0360285348	0.1004680702	-0.0321140733	0.0298185628	-0.0326751398	0.1228519282	0.0110440213	0.0185126049	-0.0364844025	0.0562858833	-0.0113292817	0.0269036112	-0.0292746848	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0329404	n/a	n/a	0.00108506995216	-0.0130063	n/a	0.00016916383969	n/a	-0.111317	n/a	0.012391474489	n/a	0.000923104	n/a	8.52120994816e-07	n/a	-0.0019067	n/a	3.63550489e-06	n/a	-0.00150229	n/a	2.2568752441e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54991.31277036179	-39.57100000366336	3024044480.207755	1565.8640412899254	81652.19213319787	94.33571853979085	6667080480.156659	8899.227792418636	52719.62652913701	217.4064515680584	2779359021.3716865	47265.565183414525	58995.53981745793	50833.51827798114	1.156276	21.24313	0.0822030999999999	0.0448964	-0.0595295092	0.0837536847	-0.1415950976	-0.0562408001	0.023877153	-0.0636233855	0.0645089425	-0.026495108	0.0241590692	-0.1120025524	-0.0219294848	0.0629018074	-0.0261474086	0.0858495221	0.0470070619	-0.1169632926	-0.0306840714	0.0402437038	0.112004599	0.1255741489	0.1319670538	-0.0670774893	-0.0092159063	0.2057095417	0.0461856527	-0.0100361673	0.1304818404	0.0051806524	0.0921097828	0.0806849108	-0.0782933201	-0.0713999784	-0.0200670665	0.0504676773	0.0700968938	0.0948147778	-0.0507238161	0.0022665452	0.0778553985	-0.1349298127	0.0492879225	-0.0171245846	0.0327846042	-0.0050935793	-0.1064430053	-0.0227936353	0.0289628467	-0.0424589299	-0.020352136	0.0510259547	0.0703952728	-0.0204965468	0.1538426935	-0.1311160412	-0.1387621626	0.0469260031	0.0684520018	0.0483218671	-0.0850659686	-0.0824675994	0.2151676658	-0.0085912475	-0.0942379924	-0.0608412385	0.0213685824	0.0751526442	0.0809540897	0.0015083168	-0.0876827341	-0.0111980952	-0.0374955682	0.2186870871	0.0802216582	0.0336754166	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0328989	4.149999999999987e-05	1.722249999999989e-09	0.00108233762121	-0.0410096	-0.0280033	0.00168178729216	0.00078418481089	-0.111397	-7.999999999999674e-05	0.0124092916089999	6.399999999999478e-09	0.000353768	-0.0005693359999999	1.2515179782400004e-07	3.24143480896e-07	-0.00149926	0.00040744	2.2477805476e-06	1.6600735360000005e-07	-0.0013975	0.00010479	1.95300625e-06	1.09809441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55086.526892121845	95.21412176005832	3034525445.0364637	9065.728982539214	83119.66518357623	1467.4730503783649	6908878740.229815	2153477.153586783	52716.53067309831	-3.095856038700731	2779032606.2077146	9.584324612359785	59117.73883713943	51166.44192412715	1.377501	25.307491	0.12539131	0.0689422	-0.0616531896	-0.0874362121	0.0045098785	-0.035557118	0.1466356071	0.0382813041	-0.1395815704	0.1188880188	0.0727780101	0.0350396802	-0.2071799278	-0.1415389399	-0.006738234	0.0954792244	0.0468437942	0.0612785733	0.0174234175	0.0002992732	-0.1502641181	0.1455038376	-0.0547405081	0.1631295749	-0.1822481136	-0.0995576283	-0.0653856837	-0.1239475125	-0.1126461267	0.0934915696	0.0933769749	-0.006414903	-0.0212608326	-0.1178378274	-0.1288849317	0.0754187157	0.0908371563	-0.029842019	-0.0802445147	-0.0542852534	-0.0208967489	-0.0122912471	0.0825210195	-0.0465915151	0.0073384599	0.0237218019	-0.0235228164	0.0699301641	0.0672881563	0.0844957119	-0.0234151094	-0.0602771303	0.2196714283	0.1394855669	-0.0854049172	-0.0075249849	0.1708313104	-0.1203869427	-0.1199537398	0.0572568992	-0.1403390283	-0.0937339926	-0.0906684486	-0.0355562447	0.0552948155	-0.1216164674	0.0262423306	-0.0391545844	0.1644455909	0.0325485219	-0.0049978412	-0.0949859827	-0.1125626221	0.0702985768	0.160086524	-0.0627266642	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0384179	-0.0055189999999999	3.045936099999996e-05	0.0014759350404099	0.00530511	0.04631471	2.81441921121e-05	0.0021450523623841	-0.145474	-0.0340769999999999	0.0211626846759999	0.0011612419289999	0.00104941	0.000695642	1.1012613481e-06	4.83917792164e-07	-0.00140529	9.397000000000008e-05	1.9748399841e-06	8.830360900000014e-09	-0.0013975	0.0	1.95300625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55365.64425639039	279.1173642685462	3065354563.925174	77906.50303622033	82678.37529778587	-441.28988579036377	6835713741.881528	194736.7633008723	52770.03364101423	53.502967915927	2784676450.473774	2862.567575812714	59222.79947415865	52536.47103441482	1.345483	24.719244	0.07604301	0.0382817	0.0932063091	-0.0331822473	0.0012881351	-0.0887983358	0.0298932779	-0.0862598145	0.0143687926	-0.0175347644	-0.1214372886	0.1207409142	-0.014968589	-0.0444304732	0.062403573	-0.0694728494	0.0890466993	0.0093608527	0.0465406682	0.1474331299	-0.0143026011	0.0261637351	0.0511923772	-0.083988078	0.081839372	-0.113289165	-0.0588962925	-0.0092959287	-0.010671385	0.0595566466	0.1203215089	-0.0406283539	0.0842208086	0.0514472388	-0.1208427648	-0.0054207546	-0.0413539838	0.1257393262	-0.1057416931	-0.0759435565	-0.0931454555	0.0537299636	0.0574897874	-0.0023205387	-0.0865627462	-0.0652329097	-0.0573528179	-0.0656075592	-0.0579018062	0.0808686702	-0.0055840641	-0.0930165409	0.0313460884	0.0108862409	-0.0116830649	-0.1432515017	-0.0430878706	0.0994033903	0.0887247743	0.0225617693	-0.0122513183	0.0887184969	-0.1237023903	-0.1502006516	-0.1076705319	-0.0449374968	-0.1109514494	-0.0484080339	0.0725529081	-0.0705009409	0.058036982	-0.0607516754	-0.0360812491	0.1085689841	0.0252768749	-0.0195782457	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0327419	0.005676	3.221697600000001e-05	0.0010720320156099	-0.0034968	-0.00880191	1.222761024e-05	7.74736196481e-05	-0.157372	-0.011898	0.024765946384	0.000141562404	0.00155329	0.00050388	2.4127098241e-06	2.538950544e-07	-0.000984498	0.0004207919999999	9.692363120040003e-07	1.7706590726399993e-07	-0.00146617	-6.866999999999984e-05	2.1496544689e-06	4.715568899999978e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55227.73018720354	-137.91406918685243	3050102181.630553	19020.29047967592	82530.35130850617	-148.02398927969625	6811258887.105446	21911.10140227563	52833.69908668817	63.6654456739343	2791399759.182714	4053.28897286068	59161.14732008714	53233.72227863765	1.19889	22.026033	0.03638565	0.0183769	0.1019462324	0.123529558	-0.0198412033	-0.0327402482	0.0007099756	-0.0561813623	0.0326669851	-0.0662426144	-0.082714958	-0.1204615617	0.0197854419	-0.0524706015	0.0790324688	-0.0078874771	-0.0498775655	0.0453260795	0.0035403451	0.0321555531	0.1289101225	0.1581087418	0.0461408849	-0.0778505285	-0.0349559056	-0.0353830594	-0.0764345716	0.042059089	0.1289295916	0.0610262729	-0.0298436649	-0.0773575023	0.0102599987	-0.0603215646	-0.0642550129	-0.0309797489	0.019202619	-0.0298562131	0.0010777889	0.0188100457	-0.1744335322	0.0357298685	-0.0353915401	0.1027170151	0.0073304894	0.062859151	-0.1028455383	-0.0363063154	-0.0689933319	0.0697869789	-0.0615631849	0.1053451611	-0.045964235	0.0110694552	0.0917035682	-0.0241191234	-0.0741698554	0.0843402086	0.0498011319	0.0306401572	-0.0726285303	-0.0414216168	-0.0055794803	-0.094236994	0.0660263599	-0.0221915329	-0.0610689566	-0.032827556	0.0244498665	0.1482382725	-0.0277698218	-0.0652835619	-0.1465489965	-0.065685577	-0.0203056619	0.0203553667	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0327082	3.369999999999762e-05	1.1356899999998396e-09	0.00106982634724	0.0052905	0.0087873	2.798939025e-05	7.721664129e-05	-0.152778	0.004594	0.023341117284	2.1104836000000136e-05	0.00141625	-0.0001370399999999	2.0057640625e-06	1.8779961599999985e-08	-0.000730795	0.000253703	5.34061332025e-07	6.436521220900004e-08	-0.0013975	6.866999999999984e-05	1.95300625e-06	4.715568899999978e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55077.11476194138	-150.61542526215635	3033488570.500061	22685.00632690021	81641.86800203194	-888.483306474227	6665394610.861207	789402.5858833751	52681.41826762678	-152.28081906138686	2775331830.6886406	23189.447854006845	59187.6139817458	52069.27007565082	1.114531	20.476191	0.08344576	0.042356	-0.0038246027	0.0704441685	0.0852122411	-0.0584272153	0.0004410961	-0.0414886006	0.1006029972	-0.025730395	0.0259994036	0.0491958803	0.0620414411	0.0211523799	-0.0041991263	-0.1504901577	0.0227468956	-0.0050395854	-0.0330164777	0.1126446015	-0.1083794413	-0.0305736018	0.039075783	-0.0546108815	-0.0009322703	-0.0116251411	-0.0881216872	0.0634716945	-0.087592743	0.0110603909	-0.0428741339	0.007586392	0.1410753953	-0.1397338999	-0.0809172455	-0.011141223	0.0120199489	0.0322305494	0.1190525162	-0.1322118857	-0.0792572222	-0.0198357604	0.0545266078	0.0634708224	-0.1046513565	-0.0534565175	0.0622632575	-0.1661744682	-0.0351247129	-0.016604079	-0.0030299955	-0.0369663072	0.0128178835	-0.0106359576	-0.0443645901	-0.040695428	-0.057190014	-0.0336436828	0.0263084906	0.010426323	0.1080940081	0.0136667814	-0.0515616824	-0.17803309	0.0835806785	-0.016662367	-0.0650684359	0.0261908786	0.1919691122	-0.0697912011	0.1106459403	-0.0476240392	0.0197833509	-0.1468859707	0.0603452179	0.0818183676	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0295177	0.0031904999999999	1.0179290249999992e-05	0.00087129461329	-0.00343251	-0.00872301	1.17821249001e-05	7.60909034601e-05	-0.119457	0.033321	0.0142699748489999	0.001110289041	0.00124638	-0.0001698699999999	1.5534631044e-06	2.8855816899999974e-08	-0.00107697	-0.000346175	1.1598643809e-06	1.19837130625e-07	-0.00114932	0.00024818	1.3209364623999995e-06	6.15933124000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54981.08176057239	-96.03300136898906	3022919351.5627465	9222.337351936256	81538.9659297926	-102.90207223934704	6648602964.899878	10588.836471151795	52557.417899243774	-124.0003683830073	2762282176.2357497	15376.091359121516	58859.95784630409	51063.59852794673	1.09119	20.047359	0.0589930399999999	0.0296939	-0.0258490682	0.1023341927	-0.044859053	-0.0372191281	0.0357861589	-0.0244538951	0.0854302994	-0.0050786779	-0.0185460933	-0.0799910622	-0.0712764558	0.1294425557	-0.0855497594	-0.0047646365	-0.0382309169	0.0206970025	-0.0422101451	0.1049971286	0.0334421757	0.0137622293	0.0268169824	0.0193120616	-0.017124755	0.0166812683	-0.0537971133	0.2047472905	0.0721244045	0.0433263761	-0.0154909693	0.0925901469	-0.0203934159	-0.1221975679	0.1282285368	0.0438620509	0.0502981119	-0.05190933	-0.0506586411	-0.0168943207	-0.1341139537	0.0880086756	-0.1127556752	0.0038845173	0.0388510101	-0.0078204813	-0.0827459151	-0.0596138339	0.063508466	-0.0078806314	0.0119707163	0.1327616239	-0.0138785331	-0.0071464103	0.0367808209	-0.0772739192	-0.0583340694	0.0102764502	0.1019975034	-0.0910350565	-0.0111459105	-0.0750671824	-0.0421060248	-0.000977847	0.0881613468	0.0829987919	-0.0543387935	0.1178072271	-0.0177271847	-0.0893167315	-0.1000420238	-0.1057230406	0.0870796007	-0.0959295538	0.0239197776	-0.0426464028	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0327542	-0.0032364999999999	1.0474932249999976e-05	0.0010728376176399	-0.00334717	8.534000000000016e-05	1.12035470089e-05	7.2829156000000275e-09	-0.130066	-0.0106089999999999	0.0169171643559999	0.0001125508809999	0.000816035	-0.000430345	6.65913121225e-07	1.8519681902500006e-07	-0.0007367009999999	0.0003402690000001	5.427283634008527e-07	1.1578299236106805e-07	-0.00101869	0.0001306299999999	1.0377293161e-06	1.706419689999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54962.03885750431	-19.042903068082524	3020825715.3738136	362.6321572603868	82156.57513838285	617.6092085902492	6749702838.468746	381441.134535474	52617.44390152358	60.02600227980293	2768595402.7299805	3603.120949694906	58977.57617750901	50920.69401150902	1.121362	20.601683	0.1126901299999999	0.0774812	-0.084518858	0.0290368266	-0.0121060327	-0.0648996926	-0.1134715235	0.0024093537	0.0292527041	-0.0373773943	0.1031194038	-0.0554806157	0.0662924102	-0.0256165909	-0.0710231917	0.042528482	0.0805297031	-0.1676643754	-0.0743549591	0.0054949322	0.2397563729	-0.0070917915	0.090611619	-0.0050280176	0.2663772653	-0.1098219982	0.0085395915	-0.0166008883	0.0221097803	-0.0065324789	0.0697197237	0.0060159348	-0.1006012135	-0.0323664609	0.0256892227	0.0102226701	0.0044046556	-0.0549300962	-0.0241826144	-0.0455023727	-0.014494073	0.0245858336	0.0117759591	0.1003720566	-0.1987913629	-0.0092026068	-0.012094388	-0.0275326953	0.0334000393	-0.1403164777	0.0252232109	0.0315014771	0.010162083	0.0280788449	0.2412199125	0.0071707589	-0.0474208075	0.1322825249	0.0823922101	0.0054764292	0.0403313592	0.1969647401	-0.101263978	0.0399321022	-0.1857749236	-0.0204854921	0.0189748418	-0.0068160068	0.0350464368	-0.0231191908	0.0536092543	0.099299527	-0.07343126	-0.0039679856	0.0319149537	-0.0004007813	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0188477	0.0139064999999999	0.0001933907422499	0.0003552357952899	-0.0140361	-0.01068893	0.0001970121032099	0.0001142532245448	-0.0565819	0.0734841	0.0032015114076099	0.00539991295281	0.00060148	-0.0002145549999999	3.6177819040000003e-07	4.6033848024999984e-08	-0.000729854	6.846999999899966e-06	5.32686861316e-07	4.688140899863013e-11	-0.0010895	-7.080999999999993e-05	1.18701025e-06	5.01405609999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55104.06400510955	142.02514760523627	3036457869.879209	20171.14255228915	82737.84412661154	581.2689882286941	6845550850.719468	337873.6366764097	52634.8205557718	17.37665424822626	2770424334.9382977	301.9481128623997	58821.3067589393	50374.5717942752	1.317763	24.20997	0.0813434899999999	0.0394194	-0.1217939597	-0.080641039	-0.086763765	0.1023108441	0.0709478315	0.0262177099	-0.1103319844	0.1083707984	0.0942964157	-0.0444470811	-0.1340494285	0.0067439536	-0.1006593725	0.0939652462	0.0200360262	0.0081147017	0.0523797616	-0.060493876	0.0534894612	-0.0387637401	0.0025041607	0.1158965612	-0.031499926	-0.028868609	0.1005369275	-0.0212158659	-0.1894222146	0.0389435834	-0.0050827188	0.0804028938	0.0391084124	-0.1020804578	0.0730764925	0.0415233741	-0.168228064	0.0934170015	-0.0640595248	-0.0597191899	0.1434313846	0.0111943534	-0.1054878603	-0.0365076483	0.0536517109	0.0037693274	0.0148700165	0.1526901281	0.1296535154	-0.0450968424	0.0476683203	0.0276695272	0.0521895174	0.1126068293	-0.0167387987	0.1286641202	0.1348855436	-0.0916515309	0.0910091323	0.0529332318	-0.0835428982	0.1114501753	-0.0456502797	0.0322289916	0.0819253966	-0.0668102267	0.1296089574	-0.0960755821	0.094998423	0.0025027436	0.0178890742	-0.0418662502	0.0872671382	0.0311761685	0.0514969152	0.0297709814	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0128405	0.0060071999999999	3.608645183999999e-05	0.0001648784402499	-0.00338191	0.01065419	1.1437315248100002e-05	0.000113511764556	-0.0284211	0.0281607999999999	0.00080775892521	0.0007930306566399	0.00111678	0.0005152999999999	1.2471975683999998e-06	2.655340899999999e-07	-0.000526058	0.000203796	2.767370193640001e-07	4.1532809616000007e-08	-0.00110083	-1.1329999999999934e-05	1.2118266888999998e-06	1.2836889999999848e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55367.51335088231	263.4493457727658	3065561534.660131	69405.55778809832	82414.44499719731	-323.39912941423245	6792140744.19606	104586.99690588348	52761.70505032251	126.88449455070804	2783797519.817228	16099.67495738866	59044.92803109976	51912.26504371523	1.267231	23.281599	0.08060095	0.0390522	0.0183568172	-0.0749359404	0.0126185307	0.0161504708	-0.0074891622	-0.0535600509	-0.0037063412	-0.0138367158	-0.0385657405	0.1242134203	-0.0244088676	0.0661986241	-0.0147746183	0.0832362499	0.0723821983	0.0299629834	0.0056727681	-0.0228303844	-0.0413533381	-0.0459017229	-0.0367468795	-0.1312391328	-0.0955881959	-0.0029393354	0.0729507345	0.0642229315	-0.0862623599	-0.0847960993	-0.042454985	-0.0555368611	-0.0055701327	0.1096073451	-0.0489811652	0.0035663117	0.0620437631	0.022148487	0.0541622558	-0.0354502034	-0.038613013	-0.031902226	-0.1654497404	-0.0530307541	0.0495613206	0.0726050689	0.0858401786	0.0601261747	-0.0019078953	0.0123849667	0.1084026994	-0.05533616	0.0145210874	-0.0977531168	-0.0378404435	-0.0132162995	0.0148649559	0.0396481452	-0.0955892394	-0.0289739817	0.0266749254	0.0289603413	0.097835581	0.0260068117	0.0415782281	0.0255312269	-0.0922224857	-0.0418615817	-0.0212035648	-0.058756708	-0.0117926792	0.0017941952	0.0958518083	0.013992089	-0.0156899088	0.1050282706	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0327176	-0.0198771	0.00039509910441	0.00107044134976	-0.00843336	-0.00505145	7.112156088960001e-05	2.5517147102500008e-05	-0.0104745	0.0179466	0.0001097151502499	0.00032208045156	0.000672256	-0.0004445239999999	4.51928129536e-07	1.97601586576e-07	-0.0007514	-0.000225342	5.646019600000001e-07	5.0779016964e-08	-0.00118548	-8.465000000000013e-05	1.4053628304e-06	7.165622500000022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
