global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	cosine00	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
54198.7267430687	n/a	2937501980.56983	n/a	79528.69439894153	n/a	6324813232.800234	n/a	52406.27927927928	n/a	2746418107.897817	n/a	58795.51906182131	50813.22964477539	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.022511	n/a	n/a	0.000506745121	-0.0440511	n/a	0.00194049941121	n/a	0.153374	n/a	0.023523583876	n/a	0.0029221	n/a	8.53866841e-06	n/a	-0.00233942	n/a	5.4728859364e-06	n/a	-0.0008890979999999	n/a	7.904952536038222e-07	n/a	0.0	0.0	0.0	0.0	0.0
54341.61206458306	142.88532151436084	2953010801.777639	20416.215104262268	79720.6504311276	191.95603218606263	6355382105.162045	36847.11829261672	52384.15617257883	-22.123106700455537	2744099817.9131284	489.4318500797407	58612.29068947575	51254.91688905443	1.216086	22.117834	0.13303019	0.0753958	-0.0731241294	0.2308079274	0.1423026132	0.0845187539	-0.1611726445	0.0544367092	-0.1446205438	-0.2605552024	0.0760419061	-0.0756859999	0.0233332179	0.0925292618	-0.0661013252	0.0828768672	-0.1337696338	-0.0415627147	0.0786142772	-0.2576288475	0.2169423846	-0.08742306	0.0877362963	-0.0449820084	0.1326302913	-0.0744667075	0.0477868608	0.1287455895	-0.2682830403	0.0046808322	-0.0515334753	0.1798019246	-0.1020155424	0.0138865551	-0.0206727027	0.1498829904	0.0	-0.00719629	-0.02970729	0.0008825230791441	5.1786589764100005e-05	-0.0884594999999999	-0.0444083999999999	0.0078250831402499	0.0019721059905599	0.100589	-0.052785	0.010118146921	0.002786256225	0.00296428	4.218000000000017e-05	8.7869559184e-06	1.779152400000014e-09	-0.00225901	8.040999999999994e-05	5.103126180100001e-06	6.465768099999991e-09	-0.0008890979999999	0.0	7.904952536038222e-07	0.0	0.0	0.0	0.0	0.0	0.0
54564.49846518048	222.88640059741735	2977284492.756683	49678.34757127242	81651.36287622408	1930.7124450964911	6666945059.544825	3727650.545650472	52304.1628589527	-79.99331362612429	2735725452.375848	6398.930224887482	58747.20804363236	51443.973002297535	1.295685	23.565557	0.13028263	0.0662854	-0.0380034482	0.2973748405	0.0248076438	0.0688318287	-0.2459361568	-0.2202649732	0.1333247983	-0.1979626493	-0.1102711469	-0.1087890696	-0.1208827958	-0.0667557489	-0.0490384176	0.2661247421	0.126501825	-0.0793665578	-0.1116598467	-0.0679943673	-0.0412601897	-0.180899487	-0.0813587189	0.1437675164	-0.211970892	-0.0821340081	0.0856936438	-0.2043200566	-0.3315779647	-0.0800335168	-0.0173616159	-0.0683255702	-0.1463012365	0.1026572988	0.1360280939	0.1496962549	0.0	0.00496334	0.01215963	0.0001478566017369	2.46347439556e-05	-0.0827689	0.0056905999999998	0.00685069080721	3.238292835999878e-05	0.0721687	-0.0284202999999999	0.00520832125969	0.0008077134520899	0.00392654	0.0009622599999999	1.5417716371600002e-05	9.259443076e-07	-0.00179437	0.00046464	3.2197636969e-06	2.158903296000001e-07	-0.00114244	-0.0002533420000001	1.3051691536e-06	6.418216896405068e-08	0.0	0.0	0.0	0.0	0.0
54982.122761124825	417.624295944348	3023033823.319401	174410.05256301234	81732.75959461405	81.39671838996583	6680243990.950975	6625.425764655401	52532.54567849099	228.3828195382885	2759668355.4627423	52158.71226025844	58818.032980664815	53584.855909756254	1.432348	26.051159	0.16832509	0.079957	0.0652267814	0.1148772912	-0.1404508211	-0.0317074274	-0.1244024016	-0.1607276417	0.1272614343	0.0591250739	0.0424390317	-0.0326492024	-0.2364002731	0.0854020277	-0.0742354974	-0.0247228542	0.0447103312	-0.0993512843	-0.1484520664	0.0629974694	-0.0485106554	-0.0292427432	0.1233498065	-0.0726225184	-0.0428071096	-0.0355585782	0.1269241018	-0.1877384182	-0.0317012126	0.0245663681	-0.1348847962	0.103850464	-0.0058258023	0.1248708705	0.1275172832	0.1493230164	0.0	0.00658868	0.00162534	2.641730115600001e-06	4.3410704142400006e-05	-0.0624339	0.020335	0.00389799186921	0.000413512225	0.0365963	-0.0355724	0.00133928917369	0.00126539564176	0.00284541	-0.00108113	8.0963580681e-06	1.1688420769e-06	-0.000963288	0.000831082	9.27923770944e-07	6.906972907240001e-07	-0.0008388049999999	0.0003036350000001	7.035938280248322e-07	9.219421322506073e-08	0.0	0.0	0.0	0.0	0.0
55055.52722984198	73.4044687171554	3031111078.555872	5388.216027647845	81906.14034598214	173.38075136809493	6708615826.375724	30060.884944965157	52689.84566441442	157.299985923426	2776219836.1398106	24743.285571510016	58924.88402471948	54361.205966676986	1.22729	22.321621	0.0370754199999999	0.01815	0.0991283165	-0.0372343439	-0.1363606702	0.0198648194	0.0344097484	-0.0286334476	-0.0382792195	0.2336038807	0.0288155885	0.0376506291	0.0088600035	0.1604907299	-0.1395524598	-0.0977489701	-0.0885226078	-0.1356626164	0.1266072372	-0.0721741585	0.0024867939	0.1788769779	0.0809360616	0.0140484651	-0.029957251	0.0184204211	0.0819234478	0.0799996754	0.0612851734	0.1323853081	-0.2092480566	0.098248216	0.0715104177	0.0977380254	0.0493665371	0.1487637401	0.0	0.0135856	0.0069969199999999	4.895688948639999e-05	0.00018456852736	-0.0482133	0.0142206	0.00232452229689	0.00020222546436	0.030897	-0.0056992999999999	0.000954624609	3.248202048999997e-05	0.00287128	2.586999999999989e-05	8.2442488384e-06	6.692568999999941e-10	-0.00107052	-0.0001072319999999	1.1460130703999998e-06	1.1498701823999992e-08	-0.000768735	7.006999999990002e-05	5.90953500225e-07	4.909804899985989e-09	0.0	0.0	0.0	0.0	0.0
54874.20084755565	-181.32638228633004	3011177918.657877	32879.25691304831	81619.32471378168	-286.8156322004652	6661714166.733733	82263.20687455252	52579.5579321509	-110.28773226351768	2764609912.3404126	12163.38388782936	59164.95100031672	55000.42683383397	1.294119	23.537088	0.06973	0.038473	0.0708350551	-0.0806450192	0.070784835	-0.0559517725	0.0346817034	-0.0266568264	-0.1331029573	0.0445959344	-0.0661204063	0.0116417013	0.1454082004	0.3163433012	0.1775151199	0.1444789424	-0.0481032985	0.0082062835	-0.0336378745	-0.0487000695	-0.0534695011	-0.0677345073	0.0059574924	0.0928397488	-0.0995942196	0.0243775536	-0.006601501	0.1989617818	0.0005975841	-0.1710553747	-0.2681662227	-0.1711715644	-0.1061102702	-0.0345181529	0.0615538386	0.1480191227	0.0	0.0199863	0.0064006999999999	4.096896048999999e-05	0.0003994521876899	-0.0268362	0.0213771	0.00072018163044	0.0004569804044099	0.0603526	0.0294556	0.00364243632676	0.00086763237136	0.00283911	-3.216999999999977e-05	8.060545592100001e-06	1.034908899999985e-09	-0.00127372	-0.0002032	1.6223626384000002e-06	4.129024000000007e-08	-0.0007832969999999	-1.456199999990001e-05	6.135541902088434e-07	2.1205184399708787e-10	0.0	0.0	0.0	0.0	0.0
54668.45274288531	-205.74810467033967	2988639725.3010845	42332.28257543705	80822.67932747696	-796.6453863047209	6532305493.672172	634643.871520598	52544.72183277027	-34.836099380627275	2760947792.483205	1213.55382005694	59040.56559747527	53449.19438988822	1.224672	22.273993	0.09734685	0.0540361	-0.014109013	-0.0111675602	0.2054136568	0.0122910401	0.0490478512	0.0794078388	-0.1028019625	-0.0578151446	0.0831554211	-0.000940613	0.1099138136	0.1403807958	0.0347267243	0.0781205549	0.052830529	-0.0893240541	0.0696640876	0.0192815495	-0.0280426633	-0.0442314273	0.0145698812	-0.1088248204	0.013952401	0.0011190107	-0.0416131053	0.1981816934	-0.0676249675	-0.0320608361	-0.1103698706	0.0952824276	-0.0167437049	-0.0193394953	0.0011331468	0.1470900919	0.0	0.0135745	-0.0064117999999999	4.111117923999999e-05	0.00018426705025	-0.0294395	-0.0026032999999999	0.00086668416025	6.777170889999997e-06	0.0104315	-0.0499210999999999	0.00010881619225	0.0024921162252099	0.0026194	-0.00021971	6.86125636e-06	4.827248410000007e-08	-0.0010759	0.00019782	1.15756081e-06	3.913275240000001e-08	-0.000432614	0.0003506829999999	1.87154872996e-07	1.2297856648892988e-07	0.0	0.0	0.0	0.0	0.0
54709.347668789786	40.8949259044748	2993112722.3445144	1672.3949647324844	80098.73729118664	-723.9420362903184	6415807715.642533	524092.0719081726	52380.29054757883	-164.43128519144375	2743694837.848776	27037.64754970991	58818.75590273588	52483.91425337111	1.303309	23.704222	0.097351	0.0463262	-0.0009886747	0.0988267574	0.072422527	-0.0733767132	-0.0608936249	0.0705208108	-0.1520310794	-0.0875462427	0.0214777906	-0.0603387003	-0.017594437	0.0070929515	0.0872125088	0.1856798648	0.0370322689	-0.1244869476	-0.1421082037	0.0641318895	0.1274726185	-0.0678351111	-0.0057741595	0.0647871923	0.0826257325	-0.0451150162	0.012851676	0.0826844577	-0.1113087428	-0.1769180382	0.0038321497	-0.0277547784	-0.0735090516	-0.0334189646	0.1209048914	0.1459778051	0.0	0.0134758	-9.870000000000018e-05	9.741690000000036e-09	0.0001815971856399	-0.0479875	-0.018548	0.00230280015625	0.000344028304	0.0246406	0.0142090999999999	0.0006071591683599	0.0002018985228099	0.0021806	-0.0004388	4.75501636e-06	1.9254544000000007e-07	-0.00080291	0.00027299	6.446644681e-07	7.452354010000006e-08	0.0001455	0.000578114	2.1170250000000004e-08	3.342157969960001e-07	0.0	0.0	0.0	0.0	0.0
54841.20797100093	131.86030221114197	3007558091.7185755	17387.139299213693	81075.59991089429	976.862619707652	6573252900.911403	954260.5777820966	52478.48178490991	98.19123733108428	2753991050.449121	9641.519088609317	58756.06350861185	52979.3434437343	1.16866	21.255272	0.0673454	0.0332144	0.0081899729	0.1433134745	0.0143305914	0.0069510795	-0.1136631963	-0.0362397295	0.0048093327	3.96768e-05	-0.1552134818	-0.0462233681	-0.1669904668	-0.0611214724	-0.0917208285	0.0558314004	-0.0723505186	-0.0646171026	-0.1092261231	-0.035786747	-0.065870641	-0.0439451645	-0.1821608849	-0.2331180647	0.1438466045	-0.0451894687	0.0904602787	-0.120868754	-0.1050860623	-0.0598500347	0.055224329	0.0558058049	0.0309483474	0.0814763314	0.0476851381	0.1446836482	0.0	0.0229352	0.0094594	8.948024836e-05	0.00052602339904	-0.0461222	0.0018653	0.00212725733284	3.479344090000001e-06	0.0223771	-0.0022634999999999	0.00050073460441	5.123432249999991e-06	0.00260083	0.00042023	6.764316688900001e-06	1.7659325290000018e-07	-0.00104443	-0.00024152	1.0908340249000002e-06	5.8331910400000033e-08	-0.000267894	-0.000413394	7.1767195236e-08	1.7089459923600005e-07	0.0	0.0	0.0	0.0	0.0
55108.21950478806	267.01153378713207	3036915856.987903	71295.15917535676	81676.39991359448	600.8000027001835	6671034302.845416	360960.64324454055	52514.21889780406	35.73711289414496	2757743186.4464808	1277.1412380088618	58886.60606826134	54499.03380918503	1.243101	22.609177	0.0696168	0.0325948	0.0958399173	0.0066306337	-0.0634306835	0.1493156295	0.0248661564	-0.0107783556	-0.0002893882	0.0576341139	0.1531231199	-0.0285686835	-0.0766415374	-0.06535892	-0.2407214342	0.0731991823	0.150253769	-0.1211413948	0.1353453333	0.0833390553	-0.0019504083	0.0720606849	0.0635104882	0.004769516	0.0313615124	-0.0186505862	0.0611809375	-0.024483669	-0.1342261299	0.1374772243	0.0061939116	0.0708013255	0.2045385395	0.0199088633	0.0928454278	0.1432092335	0.0	0.0393543	0.0164191	0.00026958684481	0.00154876092849	-0.0405193	0.0056029	0.00164181367249	3.139248841000001e-05	0.0158409	-0.0065361999999999	0.00025093411281	4.272191043999999e-05	0.00214016	-0.00046067	4.5802848256e-06	2.1221684890000025e-07	-0.0012875	-0.0002430699999999	1.65765625e-06	5.9083024899999984e-08	-0.000150462	0.000117432	2.2638813444e-08	1.3790274624000005e-08	0.0	0.0	0.0	0.0	0.0
