global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
89876.98228468478	n/a	8077871944.601542	n/a	144154.2925174303	n/a	n/a	20780460051.20086	83559.67666243982	n/a	6982219563.931489	n/a	92943.0885295505	84666.6416539532	n/a	n/a	n/a	n/a	-0.065533674	0.0617871692	-0.0282397755	0.1756117173	-0.075068785	0.0255492233	-0.0809801005	0.0007926557	-0.053882189	0.0088473461	-0.0507045511	0.0273324948	-0.0112424181	0.1047910926	-0.054852566	-0.0097439129	0.0278151653	-0.0137127576	0.0099016389	-0.0009888047	0.0057824707	0.0866804984	-0.0880182184	0.0527646601	-0.018406543	0.0095568568	-0.1577906164	0.0180414662	-0.031217467	0.0477340285	-0.0531498935	0.0281195947	-0.0776495386	0.1141841806	-0.0009769588	-0.0701600809	0.0188988552	-0.0507393096	-0.0762178265	0.1722207123	0.0148639901	0.0959251181	-0.034910192	0.101092033	-0.0107856304	0.0156888655	-0.0166415919	0.0579013926	-0.0017224442	-0.0679461906	0.0307023607	-0.081800268	0.0815354715	-0.0173030061	-0.0753856863	0.0079067641	-0.0385278735	0.0594235006	-0.0048782266	0.0060277677	-0.0157466322	0.0950153431	-0.0376577554	0.0686739883	-0.1213099601	0.0490839425	-0.0352578073	0.1053009085	-0.0599227311	0.0319137989	-0.0542007323	0.0151130574	-0.0582053194	0.0916619346	-0.0561891038	0.0192917657	0.048850676	-0.0620643091	-0.0974396178	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.00485021	n/a	2.35245370441e-05	n/a	-0.174818	n/a	n/a	0.030561333124	0.127506	n/a	0.016257780036	n/a	-0.0036309	n/a	1.318343481e-05	n/a	0.00087929	n/a	n/a	7.731509041e-07	0.00029567	n/a	n/a	8.74207489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89622.37991570173	-254.6023689830472	8032170981.754377	64822.36629177971	142849.6996700697	-1304.592847360589	1701962.4973844092	20406036695.829117	83665.64593363136	105.96927119154134	6999940309.491765	11229.486436866431	93393.14175907258	82757.34902312316	1.088734	24.821054	0.12125529	0.0660976	-0.0505708838	-0.0046116035	0.112905078	0.1168285205	-0.0789460068	-0.0267913926	0.0083215914	0.0550677575	0.100714328	0.0591067503	-0.026031494	-0.0407449446	0.0198640412	-0.059805976	-0.0532635996	-0.0790941959	0.0668006831	0.0655987271	-0.0292788184	0.1614760401	0.0067527129	0.1759756665	0.0383108089	-0.0418268191	0.0788246129	0.0001637109	-0.0367952395	0.0380100932	0.0488936035	-0.0118512484	0.0214452179	0.0035595079	-0.0051334922	0.0352794939	-0.0339639104	-0.0115367352	0.002862428	-0.1630814311	-0.0713136356	0.0247378945	-0.0195912349	-0.0484983625	-0.0240942432	-0.0114798322	-0.0875166932	0.022063151	0.0706304603	-0.092419727	0.0872643196	0.0434216066	-0.040862655	0.0011997392	-0.0934380844	-0.0302597739	-0.0900154511	0.0392007355	-0.0212982774	0.0703699035	-0.0930223522	-0.0488305814	-0.0489849233	-0.0561945834	0.0205651064	0.1822266201	-0.1161442606	-0.0432278959	0.0064412678	-0.0024310814	-0.00971495	0.0037409009	0.0243969335	-0.0146742405	-0.08480569	-0.1240447272	-0.0253050966	-0.0060745601	0.02256615	-0.0266972819	-0.0538855182	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.0107085	-0.0058582899999999	0.0001146719722499	3.4319561724099995e-05	-0.147998	0.02682	0.0007193124	0.0219034080039999	0.12747	-3.600000000000825e-05	0.0162486009	1.2960000000005938e-09	-0.00372785	-9.695000000000016e-05	1.38968656225e-05	9.39930250000003e-09	0.00169115	0.00081186	6.591166596e-07	2.8599883225e-06	0.00115768	0.0008620099999999	7.430612400999998e-07	1.3402229823999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90096.55790698496	474.177991283228	8117389746.686694	224844.7674173971	148068.40187686752	5218.7022067978105	27234852.723236337	21924251634.369545	83746.18121883598	80.53528520461987	7013422868.738115	6485.932162989464	93153.84269145149	83591.18055481154	1.739646	39.660622	0.5252342	0.302703	0.0516105759	0.0337745681	-0.0516768761	0.3728974082	-0.0735134737	0.2723439963	0.0213967861	0.0317125873	-0.0046126475	0.1317999782	0.1344144236	-0.0257695758	-0.1241063694	0.1318933477	-0.1167247594	-0.0727194688	0.0226825139	-0.0199177195	-0.0674458231	0.1029858395	-0.1503501369	0.0758356978	0.0362151865	-0.0356890933	-0.0443631032	-0.0354491292	-0.1549886186	0.0076599179	-0.0324308402	-0.0193184744	0.0188261399	0.0206678169	-0.0384401291	-0.0605821763	0.0227765068	-0.0125133052	-0.1203135276	0.1301174424	-0.0166065091	0.0081694219	-0.0024441244	-0.0462758763	0.0520658286	0.0846795837	-0.0049198186	-0.0500088032	0.0849378343	0.1101030808	0.1178858377	-0.1856552215	-0.0611201355	-0.1038340025	0.1250339536	-0.1670785681	-0.1412337057	-0.1019247907	-0.0425814854	-0.0148850715	-0.0840134128	-0.0071064087	-0.0693131742	-0.0689930996	0.1179663243	0.0585142648	-0.2016024447	0.1310138332	0.0180503354	0.0466134434	0.1513307346	0.0513246037	-0.0343290639	-0.0385141398	0.1159415969	0.1229277991	-0.0521162911	0.0526285819	-0.0393227006	-0.0068117687	-0.0827175297	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.0199662	0.0306747	0.00039864914244	0.0009409372200899	-0.23776	-0.089762	0.008057216644	0.0565298176	0.356867	0.229397	0.127354055689	0.0526229836089999	-0.0061658	-0.00243795	3.801708964e-05	5.9436002025e-06	0.00210789	0.0004167399999999	1.736722275999999e-07	4.4432002521e-06	0.001811	0.00065332	4.268270224e-07	3.279721e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89665.17514398161	-431.3827630033484	8039843633.600899	186091.08821640303	143607.6906436753	-4460.711233192211	19897944.70592717	20623168812.00955	83480.7905266721	-265.39069216387	6969042386.958107	70432.219487218	92831.06826244573	81696.67257651137	1.472862	33.578445	0.457796985	0.257834	-0.0157146098	-0.0266241091	0.0574683164	0.2604636585	-0.1209301017	0.0033236686	-0.008899844	-0.0261271148	0.0087767996	-0.0192661619	0.0067248538	0.0100812727	-0.0146911123	0.0804562645	-0.0285768015	-0.0224481223	0.0294360687	-0.0962024904	-0.0174993947	0.0774320172	-0.0604395903	0.0632638263	-0.0148154292	0.0112436342	0.1073723566	0.0940987384	0.022873191	-0.0012629458	-0.0378069985	0.0308907898	-0.0947402984	0.0306274518	-0.0086567086	-0.0490000033	0.0619435243	0.0916490716	0.0242106514	-0.0106751007	0.0691523228	-0.0879139078	0.003065991	0.138925763	0.0642345031	0.0388174153	0.0404287724	0.0191042956	-0.1210964656	-0.0268233608	0.0367562697	-0.0488337949	0.0356374644	-0.0259096473	0.0517312279	-0.06949019	-0.0824270216	-0.0750521145	-0.0444124172	0.1474091861	-0.0045308273	0.0855847342	-0.0598892586	0.1002649433	-0.0298592881	0.0634420083	-0.0292062711	-0.1257393496	0.0904845352	-0.0189281585	0.0856285554	0.0258322553	-0.0138401224	0.016827742	-0.0369288695	0.0300197928	0.0444797951	0.0902716637	-0.0642138759	-0.0195445972	0.0034211624	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.000100265	-0.019865935	1.0053070225e-08	0.0003946553734242	-0.118776	0.1189839999999999	0.0141571922559999	0.014107738176	0.155212	-0.201655	0.0240907649439999	0.040664739025	-0.00508669	0.00107911	2.5874415156099995e-05	1.1644783921000007e-06	0.00190538	-0.0002025099999999	4.101030009999997e-08	3.6304729444e-06	0.000746779	-0.0010642209999999	1.1325663368409994e-06	5.576788748410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89571.06061421295	-94.11452976865984	8022974899.555011	8857.54471357596	142948.60663595618	-659.0840077191242	434391.72923110257	20434304139.16133	83553.08853002494	72.29800335282926	6981118602.906184	5227.00128880571	93173.79774009384	83523.18497005348	1.337918	30.501986	0.2605444849999999	0.15101	-0.0604489697	-0.0062462017	0.0861250564	0.0913687129	-0.0591089338	-0.0292482353	0.0103561899	0.020256329	0.0826806045	0.0539508326	0.0016968524	-0.0312938539	-0.0011316566	-0.0433013871	0.0240912361	0.0137872005	-0.0165162829	-0.0514800254	-0.0954511802	0.0686532615	-0.1094018305	-0.050573802	-0.0330091801	-0.0419480356	-0.0525118437	0.0247543412	0.0802341885	0.05962306	-0.0019826071	0.042416169	0.0151916181	-0.0031625971	-0.1626686395	0.028845154	-0.0429483227	-0.007406395	-0.0250705122	-0.0016824865	-0.0428197665	0.0090265291	0.0796746255	-0.0584228976	0.0454706342	0.0056166148	0.0190894551	0.0209162007	-0.0680819302	-0.0315401573	-0.0172718021	0.0165770542	-0.0079373435	-0.007830694	-0.0799091841	-0.0579302065	-0.0068679687	-0.0266695707	0.0110675812	0.0381426347	-0.082716816	0.0705174413	-0.0004135867	0.0547545401	0.0371887137	0.009356941	-0.0530720999	0.0744319126	0.0416278898	-0.0101491952	-0.0459279858	-0.0942128334	-0.0174967041	0.1715438645	-0.1556013719	0.09425647	-0.1368522665	0.0288564888	0.0907858744	0.0316518749	0.0299635994	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.0303102	0.030209935	0.0009187082240399	0.0009126401727042	-0.105037	0.013739	0.000188760121	0.011032771369	0.0841268	-0.0710851999999999	0.00707731847824	0.0050531056590399	-0.00294712	0.0021395699999999	8.685516294400001e-06	4.577759784899998e-06	0.00137086	-0.0005345199999999	2.857116303999999e-07	1.8792571396e-06	0.000982896	0.000236117	5.575123768899999e-08	9.66084546816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89203.5571990521	-367.5034151608561	7957274616.96456	135058.76015489254	143275.16508964144	326.5584536852548	106640.4236733047	20527772931.46401	83455.36562392538	-97.72290609955962	6964798051.423065	9549.766376543348	93047.42003899788	82914.48412011929	1.172361	26.727612	0.19744064	0.11969	-0.0485355218	-0.0459681511	-0.1012430834	0.0223428433	-0.1031402095	-0.0426442596	-0.0992671677	0.0336802996	-0.05286685	0.0337142872	-0.043303581	-0.011837562	0.0633178072	0.0656672904	0.1255211567	-0.0399343911	-0.0214721099	-0.0676655252	0.0119809164	0.063834797	0.0047178522	0.0242367189	0.0570967176	-0.0238257503	-0.0162693149	0.05769436	-0.0776761754	-0.060425986	0.0216806365	-0.0507766092	-0.0251188367	-0.0337236362	-0.0563435285	0.0292570451	0.0111162696	-0.0388064831	0.0835574816	0.025344736	-0.0372628336	0.0144115772	0.0319109231	-0.0044066238	-0.1120103344	0.005869885	0.1661893453	-0.0550215975	-0.1485923977	0.080515898	-0.0722015656	0.0449328097	0.0118126391	-0.0549568816	0.0481425299	0.0833968772	-0.0178582489	-0.0889649816	-0.0478177408	-0.0215163323	0.0467506269	0.0509251539	0.0426866018	0.0722858361	0.0209650181	0.0341229402	-0.0666060274	-0.0155721199	0.1437930973	0.0333007409	-0.031188985	-0.0158094133	0.0930928786	0.0052718778	-0.0141770716	0.0321325658	-0.0364077157	0.0114584693	0.0719897676	-0.0046316021	0.0882977502	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.0283137	-0.0019964999999999	0.00080166560769	3.986012249999993e-06	-0.0910667	0.0139703	0.00019516928209	0.00829314384889	0.00122356	-0.08290324	1.4970990736000002e-06	0.0068729472024976	-0.00169393	0.00125319	2.8693988449e-06	1.5704851761000003e-06	0.000976644	-0.0003942159999999	1.5540625465599997e-07	9.53833502736e-07	0.00065889	-0.000324006	1.0497988803600005e-07	4.341360321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89023.65932132368	-179.897877728421	7925211918.9591	32363.24641118992	143401.33049053786	126.16540089642513	15917.70838335567	20563941586.456463	83331.0584701685	-124.30715375687578	6944065305.758641	15452.268475135555	92839.07476478496	81330.66390847137	1.140564	26.002697	0.0588289599999999	0.0317674	-0.0517371113	-0.060157449	-0.0468688528	0.0543859237	0.0476649864	-0.0153869419	-0.0773411449	-0.1000883345	-0.0537649461	0.0464205704	-0.0528482407	0.0704784675	0.077214443	0.0141109161	0.0268844161	-0.0146692338	-0.0219772198	-0.0860220275	0.0753705792	0.0223648213	-0.0129385691	0.0154332367	0.048278124	0.0049494349	0.0916363073	-0.0124801242	-0.0965242293	-0.0752692439	-0.0528858252	-0.0527836174	0.1308735627	-0.0822535366	-0.0239991906	0.1155345127	-0.2097589389	-0.0499609137	-0.0003447339	-0.0034025387	0.0548525132	-0.1422747905	-0.0751956713	-0.0365962998	0.0397830264	-0.0233009245	-0.0188032805	-0.029809317	-0.0532276613	0.0176706928	-0.0243666369	0.0176268734	0.0773993325	0.0366921415	0.0621998604	0.0383333761	0.02921825	-0.0690052144	-0.0039361542	-0.0381928901	-0.1133210758	-0.0405872567	-0.0688475971	0.0449561917	-0.0215778737	0.0189107942	-0.045420261	-0.0206867475	0.0287407727	0.0362570715	-0.0877387738	0.1366476848	-0.0782885881	-0.0250420799	-0.2065151978	-0.0988358458	-0.0705331411	-0.1199196982	0.0569600505	-0.0316454437	-0.0382073737	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0447557	0.016442	0.00200307268249	0.000270339364	-0.0876046	0.0034620999999999	1.1986136409999971e-05	0.00767456594116	-0.0253983	-0.0266218599999999	0.0006450736428899	0.0007087234298595	-0.00193999	-0.00024606	3.7635612001e-06	6.054552359999999e-08	0.000976644	0.0	0.0	9.53833502736e-07	0.00065889	0.0	0.0	4.341360321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88721.58496379718	-302.07435752649326	7871519638.488282	91248.91747504368	140635.68782681774	-2765.642663720122	7648779.343388932	19778396690.522133	83273.28871324794	-57.76975692056294	6934440613.1199465	3337.34481466093	92531.71152796088	79764.66169391682	1.183872	26.990021	0.0396037	0.0218225	-0.0290582396	-0.1463371187	0.0617298276	-0.0368612419	-0.0547810627	-0.1146200492	0.0409466536	0.0244399426	0.0193863712	0.0697371345	0.0533500745	0.0528274311	0.0655992564	-0.0654491688	-0.0534711408	0.0211439224	-0.147251041	0.0995150364	-0.0076691631	0.0305979313	0.0077375859	0.136156799	0.0320194219	-0.0331196096	0.0458809499	0.0284693027	0.039321754	0.0668280692	0.1169935675	0.0086989183	0.0564891743	0.0523857278	-0.1068232267	0.0025794325	-0.010225167	0.0345200803	0.0049227131	0.0228564534	0.0798506114	0.0594860009	0.0854958164	-0.0365890703	0.0286917604	0.1282041107	0.116405326	-0.0702390267	-0.014615863	0.0034949334	0.0054239749	0.0093191815	0.068488124	0.0245702704	-0.1010301453	0.0452663612	-0.026217585	0.0874678079	0.1240222944	-0.1001210572	-0.0267420159	0.0679264191	0.0198714067	0.0267526705	0.0017723933	0.0957928001	-0.0475368004	-0.0595708643	-0.024365077	0.0148506236	0.0954025762	-0.0070038319	0.0737625718	0.0846259227	-0.0494843683	-0.0007965356	0.0040887961	0.0551337506	-0.0021661257	-0.0207069877	-0.0809383565	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0604947	0.0157389999999999	0.0036596087280899	0.0002477161209999	-0.0777676999999999	0.0098369000000001	9.67646016100021e-05	0.0060478151632899	-0.018598	0.0068002999999999	0.000345885604	4.624408008999998e-05	-0.00208454	-0.00014455	4.345307011600001e-06	2.0894702500000072e-08	0.000976644	0.0	0.0	9.53833502736e-07	0.00065889	0.0	0.0	4.341360321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88862.18780919607	140.6028453988838	7896488422.236835	19769.16013426242	142486.76687001993	1851.0790432021893	3426493.624182333	20302478733.071407	83531.3200707101	258.03135746216867	6977481432.755417	66580.18143376947	92992.30507764035	80974.86918017997	1.088583	24.817619	0.09078705	0.0426753	-0.0324602443	-0.1158066189	-0.0965746172	-0.0018867438	-0.0129842537	-0.0591166969	-0.0891540202	0.0047072953	-0.0772744127	0.0780328562	-0.0232314885	-0.0459658966	0.061363185	0.0169848117	0.0490784358	0.0030525363	-0.1138284902	-0.0396382752	0.0412986593	0.018884916	0.0259883536	0.0893422809	0.1403326092	-0.0006293134	-0.0336301813	-0.0075339215	-0.0590887069	-0.0081526537	-0.014000866	0.0861864745	-0.0735404823	-0.0088539376	0.0079336616	-0.0457384644	-0.1432198541	-0.1026222562	-0.1227709208	0.0084349822	0.0950994618	-0.0268982148	0.0312882975	0.0819849979	0.1012102399	-0.0819958989	0.0907028909	0.0223619811	-0.0446222681	0.1428243603	0.0626860107	0.0681130995	0.0071059271	-0.0452593356	0.0216346246	0.054426322	-0.0405808066	-0.1025832777	0.0429404917	-0.1462656905	0.0394945987	0.0147618318	0.0165105587	-0.0798134727	0.0047442829	0.1121257987	-0.0051989247	0.0519429336	0.0155722711	0.0168506901	-0.0770203038	-0.0023845477	0.0022405099	0.0107846547	-0.0756297032	0.0564528599	0.0659890234	-0.1074554107	-0.0065203419	-0.076235541	-0.0600497906	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.0741724	0.0136777	0.00550154492176	0.00018707947729	-0.110477	-0.0327093000000001	0.00106989830649	0.012205167529	-0.0223225	-0.0037244999999999	0.0004982940062499	1.387190024999999e-05	-0.00188181	0.00020273	3.5412088761e-06	4.1099452900000056e-08	0.0007467939999999	-0.0002298500000001	5.283102250004599e-08	5.577012784358506e-07	0.000277959	-0.000380931	1.4510842676099998e-07	7.726120568099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88798.88545156764	-63.30235762843222	7885242057.44063	4007.188481317931	142940.039000249	453.2721302290738	205455.6240424025	20431854749.392704	83258.68914148469	-272.63092922541546	6932009317.558381	74327.62357031349	92648.12860496149	79391.69629403962	1.050196	23.942476	0.0768558404999999	0.0409287	0.0002798666	-0.1440887796	-0.0184553493	0.0170835431	0.0878355396	0.0031751577	0.0222768181	-0.1433147077	-0.0141896319	0.088242016	0.0310409928	0.094892607	0.0302002176	-0.0035230625	-0.0640922065	-0.0363002417	-0.0821512448	-0.0033689738	0.0091249717	-0.0033806354	-0.0335152169	-0.0619447078	0.0256165647	-0.0965759006	0.0426604553	0.0553294882	-0.0729397914	0.0068974762	0.0446193711	-0.1181210503	-0.1204999289	0.0587979138	0.1019566543	-0.039415853	0.0086583032	-0.0207700689	-0.0902808126	0.0385971612	-0.0406485992	0.1588012014	-0.010073097	0.1123469914	-0.0453397755	0.008049083	-0.0321716815	-0.0823647649	0.0438311205	-0.0944958974	-0.0163295539	-0.0211047491	0.0981957701	0.0638338538	0.0400145913	-0.0127435655	-0.0188829104	-0.0367886477	0.0768701223	-0.0562778921	-0.0586901054	-0.0453650153	0.0016899329	-0.0639872151	-0.0488367468	-0.0129213272	0.0003150168	-0.0089672625	0.1102826816	-0.0817336433	0.0547798798	-0.019953408	0.0360568038	-0.1366714593	0.0297588987	-0.0582661668	-0.0149738482	-0.0201423263	0.0002099138	-0.0597383702	-0.1319984614	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0639156	-0.0102567999999999	0.00408520392336	0.0001052019462399	-0.104912	0.005565	3.0969225e-05	0.011006527744	0.0101699	0.0324924	0.00010342686601	0.0010557560577599	-0.00193999	-5.817999999999991e-05	3.7635612001e-06	3.3849123999999884e-09	0.000519229	-0.0002275649999999	5.17858292249545e-08	2.69598754441e-07	-7.12881e-06	-0.0002850878099999	8.127505941059609e-08	5.08199320161e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
