global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
90114.95532018776	n/a	8120705172.359436	n/a	143699.72938726755	n/a	n/a	20649612225.973927	84273.70173559296	n/a	7102056804.219684	n/a	94107.84231982952	87987.3342627992	n/a	n/a	n/a	n/a	-0.0729718293	-0.0654521118	-0.0556247578	-0.0522319564	-0.0132359037	-0.0560907119	-0.1067981878	0.0110893003	-0.0990251043	0.0899635181	-0.0825457606	-0.0240563112	0.045133336	-0.0397739076	0.0179908911	-0.0305882664	0.0252720535	-0.1278914921	0.0162027167	-0.1097661124	0.045499721	-0.0799471812	0.1277627336	-0.0262019988	0.0344301016	-0.0719625521	0.0545627602	-0.1238569173	0.0262440473	0.0245293226	-0.0315774775	-0.0081793762	0.0243432236	-0.0393647799	0.2036933782	-0.123451237	0.0309825591	-0.0753280426	0.0168706647	-0.0077295048	0.2235196208	-0.0371439884	0.0812745438	-0.0129607056	0.1164503625	-0.014637485	0.1540805323	-0.0986876875	0.0615218066	-0.0011133566	0.0344782813	0.0999186516	-0.0298584814	0.0434218627	-0.0446837342	0.0527779898	-0.0374363267	0.089571338	-0.071967628	0.0304160638	-0.068858769	0.1207432411	-0.0049201541	0.0260412505	-0.0547036575	0.1399766573	-0.0909323991	0.0431886275	-0.1464496436	0.0385736761	0.0189049391	0.024108807	-0.1135079499	0.0736266144	-0.0322118309	0.0051069054	-0.1162646272	0.1126962064	-0.0284361311	0.0962466963	-0.11042298	0.0737909484	-0.0471803027	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0106948	n/a	0.00011437874704	n/a	0.068534	n/a	n/a	0.0046969091559999	-0.122336	n/a	0.014966096896	n/a	0.00153904	n/a	2.3686441216e-06	n/a	-0.000414186	n/a	n/a	1.71550042596e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90036.96250483362	-77.99281535414048	8106654617.096814	6082.87924686505	144142.8857179752	443.1563307076576	196387.5334462748	20777171503.105263	84363.78281085411	90.08107526115782	7117247850.156964	8114.60012020638	94013.38634835788	87924.74534158909	1.188661	23.860786	0.0994827	0.0542402	0.0365692913	0.0832138418	-0.0017685833	-0.0860023676	-0.0501002399	0.0342461417	-0.0097911543	0.0047223208	-0.0047075304	-0.1098340086	-0.1048083848	-0.0585877255	-0.0973987475	0.0275990004	-0.0403443859	-0.1413922659	0.0005572283	-0.0861849845	0.0636921579	-0.1865054854	0.1140357907	0.008878183	-0.036162479	-0.0562930738	-0.0107366811	0.0230062155	-0.005267238	-0.0323518391	-0.1173208974	0.0889914155	-0.1332601719	0.1820528352	0.0109454339	-0.0300825526	-0.0946121207	-0.0307239628	-0.0104288224	0.1739514126	-0.0482692882	-0.0161313632	-0.0337496209	0.0679400185	-0.0184560761	0.0299211554	0.0287629703	-0.0628050629	0.0064335825	-0.0607970566	-0.0134746741	-0.0665373069	0.0912480944	-0.0407673316	0.0338884315	-0.003588826	-0.035576613	-0.0137984275	-0.1309752835	-0.1241529644	-0.0280473062	0.0722111991	-0.0676757753	0.1404286766	0.0344811974	-0.0094182143	0.0234387203	0.1428606323	-0.0823245474	-0.1025780664	0.016020695	-0.0147328367	-0.0834292637	0.0657577043	-0.0849109303	0.0741055663	-0.0908887317	0.0511821712	0.1117038504	-0.0123450339	0.0595609418	-0.0484592405	-0.0059284719	0.0719121516	0.0614442003	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0127987	0.0021038999999999	0.0001638067216899	4.426395209999995e-06	0.0852394999999999	0.0167054999999999	0.0002790737302499	0.0072657723602499	-0.156992	-0.0346559999999999	0.0246464880639999	0.0012010383359999	0.0020452	0.00050616	4.18284304e-06	2.561979456000001e-07	-0.0	0.000414186	1.71550042596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90234.6416310738	197.6791262401821	8142290550.288317	39077.03695108185	143902.52236408833	-240.3633538868744	57774.54189174681	20707935942.746944	84009.23006687807	-354.5527439760481	7057550736.429649	125707.64826094508	93712.66564604871	87033.88891601562	1.184862	23.784542	0.0554779	0.0300316	-0.0030769619	-0.0467220794	0.0989264426	-0.0431743062	0.1165065617	0.0210990542	-0.0295527351	0.0413093653	0.0340315564	-0.023201341	-0.1097169541	0.1551348707	-0.037670218	-0.0534128034	0.0499453535	-0.1305092363	-0.0779103085	0.0262996972	0.0322413792	-0.07934189	0.1440550177	-0.0150250146	0.058799598	-0.0299774698	-0.011549514	0.0683440578	0.0922526568	0.1025415166	0.1008046066	0.0486534428	0.0560606372	-0.122626696	0.1033067146	-0.0893418043	-0.0209960177	-0.0564060728	-0.0134025623	-0.0194514484	0.0948010903	0.0215445062	0.1051972561	0.0187572686	-0.1789989812	-0.1072662662	0.094799588	0.0897775808	-0.1006380153	0.0071921333	0.0837437196	-0.1346757406	-0.0915554468	0.036542581	0.0184243613	0.0123148342	0.0871346699	-0.0468006146	-0.0443831477	-0.0772151575	0.0116764209	0.0768643601	-0.0619430021	0.0292443644	-0.067539267	0.0902558065	0.0128107565	0.0120058894	-0.0745140459	-0.0862631433	0.0647039452	0.0974889579	0.0383031496	0.0004273033	-0.0474463241	-0.1700014842	-0.0090784134	0.0214344808	0.009353513	0.1561643948	-0.0223655571	0.215784161	0.0614878599	-0.116482719	-0.0123344061	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0107111	-0.0020876	0.00011472766321	4.358073760000001e-06	0.0684309	-0.0168085999999998	0.0002825290339599	0.00468278807481	-0.137881	0.0191109999999999	0.019011170161	0.0003652303209999	0.00199017	-5.503000000000018e-05	3.960776628899999e-06	3.02830090000002e-09	-0.000294384	-0.000294384	8.666193945600003e-08	8.666193945600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90328.65414378096	94.01251270716602	8159265759.426798	8838.352545515054	142500.6067842846	-1401.9155798037243	1965367.2928964128	20306422933.8893	84279.00284739291	269.7727805148461	7102950320.950863	72777.35310671132	93962.74463992011	89079.09537223654	1.219116	24.472136	0.14298767	0.0754612999999999	0.021913576	-0.0248286052	-0.0974237192	-0.0007688936	-0.0244168598	-0.0946075429	-0.0032485691	-0.045872876	0.0948610977	0.0575069067	-0.0830732268	0.0520097097	0.104723514	0.0539081151	0.164711957	-0.0989147838	-0.015319412	0.0655789809	-0.0183279617	0.036195152	0.0854751977	-0.028692561	-0.0452010074	0.1115255713	-0.1777586176	-0.1175845854	0.0499754415	-0.0297556867	-0.0982713798	0.1299157075	0.0177351075	-0.0196247958	0.0273324547	-0.0554181079	-0.0065939493	0.0457660968	0.1041292738	0.0482848044	0.0559994626	-0.0270464104	-0.1280134814	-0.0821613645	-0.0365837503	0.0427552371	0.0416058094	-0.1459350557	-0.0960234094	0.0108311061	0.005192326	0.020310417	-0.0236399461	0.0891596394	0.0844188499	-0.0541748825	0.1870213864	0.0317290662	0.0676116151	-0.0376227522	-0.0655438409	-0.0020793484	0.054083054	-0.0887907089	0.1103231787	0.0877644197	-0.0410665472	-0.0292271869	0.089095246	-0.0202278229	0.148492146	0.0637635952	0.0188793005	0.0946015535	-0.1196830675	-0.0208861918	-0.0686612529	0.0529385327	0.0275050604	-0.1303464286	0.1147887427	0.0842773555	0.058487604	-0.0278127088	0.0119934095	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00307277	-0.01378387	9.441915472899998e-06	0.0001899950721769	0.126569	0.0581380999999999	0.0033800386716099	0.0160197117609999	-0.172985	-0.0351039999999999	0.029923810225	0.0012322908159999	0.00241502	0.00042485	5.8323216004e-06	1.8049752250000005e-07	-0.0	0.000294384	8.666193945600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90288.10013246756	-40.55401131340477	8151941025.530489	1644.627833607762	144633.3546293905	2132.747845105885	4548613.370803797	20918807271.351032	84317.7182233146	38.715375921688974	7109477606.386279	1498.8803327576943	94143.12888014306	88928.03835189495	1.170569	23.497629	0.12961363	0.0812356	0.1001057328	-0.009093291	0.0667015598	0.0196016858	0.02842672	0.0838668868	0.0960877752	-0.000883641	-0.0161574008	0.1094089461	-0.0096395037	0.0238072	-0.0850138572	0.0356379789	0.052184634	-0.0178757445	0.0401141363	0.0282577688	-0.0463764821	-0.0506019137	-0.0570282022	0.0533679073	0.2105917539	0.0308574681	-0.0087001416	0.0051844731	0.0006314259	-0.0537596227	0.0970859048	0.0594073231	-0.0464716736	0.0227490741	-0.0735107688	0.0140218597	-0.0660902116	-0.053846771	-0.016942616	0.0178218118	0.1042815094	-0.14673514	-0.1676936197	-0.1448765264	0.0205658766	0.0904141508	0.0533668338	-0.0534228273	0.025853095	-0.0530810695	-0.018456013	-0.0353954321	-0.0402562154	-0.1059887967	-0.026450279	-0.0487814102	0.0657379293	0.0566880649	0.0183635089	0.0170448377	-0.0749715545	-0.1096716814	0.025988011	0.114087715	0.0121981303	0.0593385466	-0.1263901218	-0.0506282204	-0.0485483953	0.0812189721	-0.0004095202	0.0150032372	-0.1595677871	-0.0056876273	0.0750116841	0.0816623365	0.0372246911	-0.0635472038	0.0759654172	-0.0139015514	0.0442905367	0.1803217799	0.0087222241	-0.0226073423	0.0162008663	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0102772	-0.00720443	0.00010562083984	5.1903811624900006e-05	0.12611	-0.0004589999999999	2.1068099999998825e-07	0.0159037321	-0.222564	-0.049579	0.049534734096	0.002458077241	0.00337383	0.00095881	1.13827288689e-05	9.193166161e-07	-0.000488614	-0.000488614	2.38743640996e-07	2.38743640996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90177.13914359304	-110.96098887451808	8131916424.12294	12312.341052010925	143012.37655765755	-1620.978071732941	2627569.9090390448	20452539848.66924	84244.99308725422	-72.7251360603841	7097218860.271511	5288.94541500138	93917.48515902388	87877.90090176197	1.256482	25.222214	0.0582798	0.0276436	-0.0509513409	-0.1295647949	0.0351561703	-0.0090456364	0.1033836288	-0.0547090997	-0.0491435146	-0.0056018709	-0.0118065566	0.0163309419	-0.0024025417	0.0245902603	0.0252434791	-0.068481471	-0.101077401	0.012803438	0.0475167941	-0.0497793046	-0.105613845	-0.0396095444	-0.0405305919	-0.061355619	-0.0131072934	-0.0057164985	0.075532505	-0.0150416355	0.0032099249	-0.0768620317	-0.0764320664	-0.1309697533	0.0708633557	-0.0923830191	-0.0678849489	0.0441943551	0.0302007182	-0.0777550825	0.0442748495	-0.0869900068	0.0207833267	-0.1277950167	-0.0094057058	-0.0980643205	-0.0314884738	-0.0367686898	-0.0630620519	0.0105206728	-0.0039609285	0.0048512003	-0.0074441678	-0.0283124154	-0.0479682256	0.0643636246	-0.0846948894	-0.0200150448	-0.0525552964	-0.0728318614	-0.0376148855	0.0286322631	-0.0770303197	-0.0334807438	0.0662986699	-0.0067313035	0.035643623	-0.0998942759	-0.0032872708	0.0062475436	-0.0109617202	0.0866602035	-0.0198214863	-0.0977036849	0.0119469082	-0.0431762984	-0.0726370605	0.012657451	0.0153804975	-0.1225522233	-0.0889380299	0.0196907996	-0.0378827584	0.0799335336	0.0695716014	-0.0315188601	-0.0128647619	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0238808	-0.0136036	0.00057029260864	0.00018505793296	0.144026	0.0179159999999999	0.0003209830559999	0.0207434886759999	-0.209308	0.013256	0.043809838864	0.000175721536	0.00362724	0.0002534099999999	1.3156870017599998e-05	6.421662809999995e-08	-0.00047194	1.6673999999999942e-05	2.7802227599999807e-10	2.2272736360000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90062.04417522303	-115.09496837001645	8111171801.019824	13246.851744095084	143255.14624225206	242.7696845945029	58937.11975811442	20522036924.889023	84397.25214103099	152.25905377676827	7122896168.956759	23182.81945699681	94178.43922958436	88858.75053684965	1.172774	23.54188	0.1183157499999999	0.0610837	0.0099049453	0.008279652	-0.1097525231	-0.0348690288	-0.0947326572	-0.0371784283	0.023685555	-0.0445651973	-0.0346034103	-0.0597367352	-0.0166013594	-0.050104917	0.1638865217	0.0247596204	0.0753572332	0.0301607623	-0.072211611	-0.0631671538	0.0033951772	0.1329879791	0.0554296751	-0.0676635941	0.0630921692	0.0465597602	0.122388957	0.0218495798	-0.0253208457	-0.1346358386	-0.0349565966	0.0022987941	0.0284721852	0.0360673943	-0.0033986704	0.0532912006	-0.0233866134	0.0140515219	-0.0756695812	-0.1382287032	0.0538069617	-0.0492414338	0.0019486813	0.0272060502	0.0566180246	0.0185070754	-0.0706742158	0.1313895549	0.0818272641	-0.0944316376	0.0115036162	0.0595991896	0.0731818465	0.0674479709	0.0800624599	0.0259539885	0.0699593232	-0.0061326332	0.0838983873	0.0531981143	-0.0517939657	0.0784942794	0.0572199625	-0.1622879322	0.0498213885	-0.1061387791	-0.0652249485	-0.0092497139	-0.0343968455	0.0755575752	0.0001546927	-0.0168666654	-0.0107216623	-0.0217879481	0.0478031705	0.0666969274	-0.0208472982	-0.0432967379	-0.0437019706	0.0486921189	-0.0460256401	0.0618492482	-0.0071664153	-0.0338745846	-0.0392593435	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0194007	0.0044801	0.00037638716049	2.0071296010000008e-05	0.118656	-0.0253699999999999	0.0006436368999999	0.0140792463359999	-0.195048	0.0142599999999999	0.038043722304	0.0002033475999999	0.00272477	-0.0009024699999999	7.4243715529e-06	8.144521008999997e-07	-0.000321879	0.000150061	2.2518303721e-08	1.0360609064100001e-07	-0.000431582	-0.000431582	1.8626302272400001e-07	1.8626302272400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90045.68718528573	-16.35698993729602	8108225780.670331	267.55111980880326	143248.0873014592	-7.058940792863723	49.82864511715552	20520014515.526478	84309.69511499298	-87.55702603800455	7108124690.383071	7666.232808619807	93793.8441530258	87568.6843059134	1.093387	21.948294	0.0686764999999999	0.0363887	0.0306482469	0.0296029218	0.0148862321	-0.036596128	-0.064951941	-0.00598494	0.0068359481	0.0348199978	-0.0036039713	-0.0619186349	-0.0567483161	-0.0242461033	-0.1412835528	-0.0254282277	-0.102890255	0.0050477648	-0.1185415288	-0.0674442741	-0.0335851491	-0.0565000772	-0.0043060772	-0.0398134414	0.0751112534	-0.0786878734	0.0949840145	-0.0522676207	-0.0009052991	-0.094558154	0.1330551717	0.0151676348	0.0978976088	0.0229329646	-0.0966963501	0.0522698102	0.0048312455	-0.0070147303	-0.0353736971	-0.0370145179	-0.0177615561	-0.0032697483	-0.0156485999	0.109976433	-0.1043466608	0.1334579345	-0.1034164924	-0.0445472585	-0.004859369	0.1003487191	-0.1155640619	-0.0886813149	0.0620657958	-0.0637973766	0.0604665058	-0.0423178798	-0.1371423442	-0.1039122845	-0.0317206899	0.0204253805	-0.1006917269	-0.0168247567	-0.0574696924	0.0226830353	-0.0605069131	-0.1198618669	-0.0620698492	0.0910887246	-0.0492087651	0.0069340216	-0.0180059582	-0.0017659907	-0.0320994897	-0.1074852302	0.1007217899	0.0423616911	0.0582086632	-0.0203989067	-0.0585220053	-0.0190669958	-0.0720334503	0.0481869816	0.017674178	-0.0591236899	-0.0520634071	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0249983	-0.0055976	0.00062491500289	3.133312576000001e-05	0.126138	0.007482	5.598032400000004e-05	0.015910795044	-0.206442	-0.0113939999999999	0.0426182993639999	0.0001298232359999	0.00325592	0.0005311499999999	1.06010150464e-05	2.8212032249999973e-07	-0.000352091	-3.0212e-05	9.127649439999999e-10	1.2396807228100004e-07	-0.000108886	0.000322696	1.0413270841600003e-07	1.1856160996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90248.7731614056	203.08597611986625	8144841057.138843	41243.91369655888	142298.39844557075	-949.6888558884384	901908.9229986912	20248834200.17441	84016.48368372543	-293.2114312675549	7058769530.577701	85972.94342596806	93707.83030982404	87114.21468427942	1.252163	25.135506	0.05476315	0.0296456	-0.0388505864	-0.127590873	0.0699481919	0.0347893011	0.1612183155	-0.0723443726	-0.0003688584	-0.0302275211	0.0719743734	0.0003851214	-0.0357591849	0.1883884444	0.0827653395	-0.0732797423	-0.0481759547	-0.0314110299	-0.0201075326	0.0102839471	-0.1232928392	0.1466851807	-0.0450340979	-0.0080304316	0.0253961674	0.0746695627	0.0751192217	0.0963400316	-0.0371840801	-0.1553411716	-0.1716385554	-0.1378349747	-0.0624992155	0.0021483786	0.1344218344	-0.0824267237	-0.0565071953	-0.0320753992	-0.0499266458	-0.0033804298	-0.1534900684	0.0301052328	-0.007872248	-0.0196124881	0.0222090198	0.1270624403	0.0249649911	-0.0409081085	-0.0632663385	0.0197876185	0.0666164174	-0.0549608542	-0.1841826287	0.0701144001	-0.0074015712	-0.0187745962	0.0358900446	-0.1206284289	0.0474529285	-0.0705957066	-0.0475537447	-0.0645011257	0.1205703303	-0.1535595984	-0.010044447	0.0152828583	0.0190886621	0.079070989	-0.0432153631	0.133160889	-0.1090335007	-0.1431999582	-0.0164682201	0.0439838137	-0.0043811136	0.0081268487	0.0815996862	-0.0828910607	0.0428059035	0.0261638233	0.0115919274	-0.1452376088	-0.1677501694	-0.0827522596	-0.0555307223	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0336532	-0.0086549	0.00113253787024	7.490729401e-05	0.151061	0.024923	0.000621155929	0.022819425721	-0.212139	-0.005697	0.0450029553209999	3.245580900000009e-05	0.00327433	1.8410000000000388e-05	1.07212369489e-05	3.3892810000001427e-10	-0.000548888	-0.0001967969999999	3.8729059208999984e-08	3.01278036544e-07	-0.000203444	-9.4558e-05	8.941215364e-09	4.1389461136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90528.2288916575	279.4557302519097	8195360226.260333	78095.50517062812	143820.15049554495	1521.752049974195	2315729.301600665	20684235688.5612	84359.12374637903	342.6400626536051	7116461759.25689	117402.21253526644	94203.9967162372	90455.11287737908	1.206567	24.22024	0.0962237	0.0499606	0.0674827492	-0.0705557947	-0.1158541505	0.0396219832	-0.0608821281	-0.0182243308	-0.0022703774	-0.0810857754	0.0413003191	0.0525080223	0.0046331845	-0.0363191682	0.0973926612	0.0800056048	0.0632556645	0.0098481886	-0.0775152866	0.0083021232	-0.0654376262	0.1102602382	-0.0023822211	-0.0517934451	-0.0210501361	0.0016622774	0.0118207534	-0.053982761	-0.0753542125	0.0359093796	0.0556640461	0.1203396487	-0.0651764039	0.0210635691	-0.1291957181	0.0203565797	0.0057063228	-0.0284491745	-0.0506274992	-0.0081589502	0.0126935324	-0.040740895	0.0065744937	-0.0396516981	0.1480602011	-0.1317009803	-0.0915925857	0.0072945968	-0.0560078963	0.0576376432	-0.0745117008	0.072310466	0.0434894119	0.0461653101	0.0569887175	-0.0561575276	0.1183318886	0.0192147635	0.0929874637	0.0257628285	-0.0655824231	0.0349353323	-0.0488878153	-0.0798312414	0.056996235	-0.0358353089	-0.0693128667	-0.0728910199	0.0321667939	-0.0110903064	-0.0090028701	0.0112557645	0.0871645616	0.0404094089	0.0338554624	0.0508619909	-0.1184150726	-0.0361571036	0.0643764508	-0.0061405184	-0.0238249455	0.0372448349	0.02960612	0.0577068917	0.0050848206	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0305676	0.0030856	0.00093437816976	9.520927360000003e-06	0.124937	-0.0261239999999999	0.0006824633759999	0.015609253969	-0.202985	0.0091539999999999	0.041202910225	8.379571599999992e-05	0.0025708	-0.00070353	6.609012639999999e-06	4.949544609000006e-07	-0.00040867	0.000140218	1.9661087524e-08	1.6701116889999997e-07	0.00011001	0.000313454	9.8253410116e-08	1.21022001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
