global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
90124.81444199196	n/a	8122482178.203482	n/a	147931.5796652693	n/a	n/a	21883752262.26192	84015.78801019304	n/a	7058652634.973696	n/a	93434.7700455296	86160.03287437341	n/a	n/a	n/a	n/a	-0.037328997	0.052872191	0.0371477547	-0.0606704552	-0.004957598	-0.153899519	0.0400390315	-0.1125359941	0.027441181	-0.1315551872	0.0750902227	-0.0374580689	-0.0640933216	0.0767454264	-0.0304418175	0.0798623204	-0.0853553854	0.1533882871	-0.0321533047	0.0965123342	-0.1039270363	-0.0029867669	0.0119513325	-0.0869548193	0.145252586	-0.0377984651	0.0633309491	-0.0235837971	0.0377075627	-0.1700210508	0.015428929	-0.0432678512	0.0060074681	-0.0643004763	0.0216352799	-0.0529907333	0.137079162	-0.0057447313	-0.0305333087	0.0365591503	-0.0436824556	-0.0582961265	0.0857438624	-0.0305299534	0.0448809955	-0.0679732816	-0.0694379206	0.0592604618	-0.1496867432	0.1578803001	-0.0424014916	0.0693734056	-0.0264168687	-0.0316852796	0.0712138622	-0.0633723832	0.0078952705	-0.1576131978	0.0868383752	-0.0425951858	0.0647779881	-0.0333634019	0.042600612	-0.0421947935	0.1128738126	-0.0881190717	0.0148613853	-0.0735770185	0.0698181992	0.1203780544	0.1203546593	0.1203156708	-0.0719344	n/a	0.0051745579033599	n/a	-0.0791574	n/a	n/a	0.00626589397476	0.000214688	n/a	4.6090937344e-08	n/a	0.00150374	n/a	2.2612339876e-06	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0
90125.96532445936	1.1508824674092466	8122689625.665651	1.3245304537899956	146100.96074695123	-1830.6189183180688	3351165.6241040155	21345490731.182182	84166.39217776143	150.6041675683955	7083981572.22074	22681.61528896935	93563.4862095076	85173.60080859794	1.156687	22.723261	0.149734538	0.0731104999999999	0.008375247	-0.0274635339	0.0028623374	-0.0895830122	0.0560317702	0.0339545617	0.0210987914	-0.1282047315	0.0597611201	0.0653581858	0.0856150548	0.0823023646	0.0617056703	-0.119498803	0.0430320592	-0.0148875916	-0.145178023	-0.1003320981	-0.0274995586	-0.0067786287	-0.0817285484	-0.1211881663	-0.0147227545	-0.0397596293	0.0164069405	-0.0555085619	-0.1221884376	0.230739169	-0.0016486366	-0.0496146635	0.0168171669	0.0216243206	-0.1128245581	-0.0563644087	0.0639656032	-0.0486344709	-0.0064994884	-0.0051285629	-0.1445905347	-0.0882651717	-0.0713677905	0.1099483573	-0.003783483	0.055361807	0.0310146438	0.1617886403	-0.0244054786	0.0097337524	-0.0886428622	-0.1366643975	-0.1111193967	0.0682364002	0.0237040673	-0.1457267081	0.0421635602	0.025239426	-0.1895699414	-0.1408299492	0.1221771368	-0.0527915526	0.0065106884	0.0185001396	-0.2363159174	0.0391903753	0.1397503229	0.0674739677	-0.0084945093	-0.0776567429	0.1771651139	0.1203156708	0.1201052059	0.1197547036	-0.0992518	-0.0273174	0.00985091980324	0.00074624034276	-0.0263288	0.0528286	0.00279086097796	0.0006932057094399	-0.0315357	-0.031750388	0.00099450037449	0.0010080871381505	0.00186718	0.00036344	3.4863611524e-06	1.3208863360000005e-07	0.000279939	0.000279939	7.836584372099999e-08	7.836584372099999e-08	-0.000113384	-0.000113384	1.2855931456e-08	1.2855931456e-08	0.0	0.0	0.0
89969.85857367472	-156.10675078464556	8094575451.767031	24369.31764053944	146913.40059705285	812.4398501016258	660058.5100331522	21583547274.990128	83924.92793726195	-241.4642404994811	7043393529.274611	58304.97943999124	93388.62538510036	85240.2196285919	1.079279	21.202572	0.0463432149999999	0.0242137	-0.035757028	0.0169704871	-0.0661842443	-0.0313687864	-0.0779266295	-0.0419617723	-0.0861746689	-0.0676930039	0.0358249959	-0.0424778167	0.0074557781	-0.0662511925	0.015990099	0.0771214021	-0.0844446404	-0.0544938656	0.0001665189	-0.0595693453	0.0815636982	-0.0658591102	-0.0587601833	-0.2144473793	0.0825200648	-0.093900718	-0.0317354318	0.0517754283	0.0947916352	-0.0537710103	0.0151793692	0.0450763268	0.0106259606	0.0740968178	0.0546809164	0.0955831086	0.1059618924	-0.1031337822	-0.0038865321	0.0391008848	0.075872929	-0.0795269599	-0.1159139574	-0.063747293	-0.0316751935	-0.0173227875	0.0793202825	9.28368e-05	0.070428778	-0.0377929175	0.0047271492	0.0354292065	0.0158121713	-0.1517128524	-0.0373317839	-0.0191682132	0.0726364957	0.0577091168	-0.0975711509	0.1302269601	0.0687818514	-0.0312074242	-0.0098087957	-0.0930574631	-0.0413863494	-0.075596956	0.0306763679	-0.0610198963	-0.0278229564	-0.0656550905	-0.0234341638	0.120190936	0.1196068161	0.1186353847	-0.0857624	0.0134893999999999	0.00735518925376	0.0001819639123599	-0.0263023	2.6499999999998747e-05	7.022499999999334e-10	0.00069181098529	-0.0279808	0.0035548999999999	0.00078292516864	1.2637314009999998e-05	0.00176826	-9.891999999999995e-05	3.1267434276e-06	9.785166399999991e-09	-0.0	-0.000279939	7.836584372099999e-08	0.0	9.32053e-05	0.0002065893	4.267913887449e-08	8.687227948089998e-09	0.0	0.0	0.0
89857.84508984468	-112.0134838300437	8074432324.190523	12547.02055974346	145788.77205602135	-1124.6285410315031	1264789.3553026472	21254366057.60255	83977.5103039517	52.5823666897486	7052222236.850313	2764.905286695183	93258.35676054232	84365.29129933697	1.088754	21.388699	0.063901885	0.0325388	0.0388977715	-0.0651886301	0.0375505988	-0.0397309019	0.0664838593	0.0658755235	0.0239125895	-0.0193139226	-0.1052587101	-0.044371665	0.038080577	-0.0053593331	0.0770935001	-0.0958924208	-0.0258476327	0.0749268507	0.0437339547	0.0047389332	0.0921910834	0.1232114112	-0.0317375144	-0.032452363	0.0870369698	-0.0503079451	-0.00779363	-0.0091734164	-0.0084495149	0.0017551029	-0.0215773107	-0.0764085422	0.111448717	0.0248543729	0.0742538468	-0.0465636033	-0.0044093625	0.0218808156	-0.0624693555	0.0589380387	0.2038411056	-0.1720835519	-0.0389074509	0.0304801453	-0.0671449453	0.0749632129	-0.0349002154	-0.0376503732	-0.1140192465	-0.0031618096	-0.0676492266	0.0050367306	0.1411997965	-0.056624859	0.0371214914	0.0984201454	0.1089138351	-0.0312081025	-0.1478240296	0.0095569527	0.007492344	0.052345745	0.1699060127	0.0889479592	0.0402488942	-0.0311767423	0.0266244359	0.0567442621	-0.0208389515	0.1154365376	0.0955013393	0.1200039147	0.1188605229	0.1169629329	-0.0740404999999999	0.0117219000000001	0.0054819956402499	0.00013740293961	-0.0204897	0.0058126	3.3786318760000015e-05	0.00041982780609	-0.0487886	-0.0208078	0.00238032748996	0.00043296454084	0.00176826	0.0	3.1267434276e-06	0.0	-0.000176563	-0.000176563	3.1174492969e-08	3.1174492969e-08	0.000427834	0.0003346287	1.1197636686368998e-07	1.83041931556e-07	0.0	0.0	0.0
89971.62851995906	113.78343011438848	8094893938.533511	12946.668968595925	146820.8260766006	1032.054020579264	1065135.501393824	21556354969.815407	83868.43438906682	-109.07591488487378	7033914286.873207	11897.55520797223	93299.12063959157	84343.8439982009	1.152254	22.636164	0.1227647	0.0575221	-0.0203651114	0.0500051303	-0.0809873808	0.0248986765	-0.1009727593	0.0015360408	-0.1222939478	0.0025719738	0.0797839279	-0.1181046132	-0.2211069956	-0.107832738	0.0311961235	0.0698517266	-0.0288047053	-0.0144907213	0.0395668203	0.0581365928	-0.1124571788	-0.0356712537	0.100580507	0.023128599	0.1420619	0.2364243192	-0.1683849825	0.0176360345	-0.1450037605	-0.0203280342	-0.0421722306	-0.093913929	-0.0554545156	-0.0609182211	0.1662961861	-0.0806042237	0.1042265557	0.0349566914	0.090519542	-0.0436393111	0.006052579	0.0085784049	-0.0054436586	-0.0871043626	-0.0581392972	-0.0875877813	0.0099971268	0.0765596677	0.1162178065	-0.0389297535	0.0959477514	0.1495606961	0.0568926257	-0.0799732127	-0.0699116814	-0.0145813783	0.0803663319	-0.0560520485	0.153970706	-0.0247848195	-0.0945120966	-0.0642157302	0.0086164774	-0.0292943843	-0.1499344563	0.0090087393	-0.1625178619	0.1866622599	0.0511020611	-0.2016502323	0.0475877031	0.1197547036	0.1178678731	0.1147451459	-0.0883194	-0.0142789000000001	0.00780031641636	0.00020388698521	0.0204696	0.0409593	0.00167766425649	0.00041900452416	-0.0303344	0.0184542	0.00092017582336	0.00034055749764	0.00199454	0.0002262799999999	3.9781898116e-06	5.1202638399999976e-08	0.000480351	0.000656914	4.31536003396e-07	2.30737083201e-07	0.000526086	9.825200000000006e-05	9.653455504000012e-09	2.76766479396e-07	0.0	0.0	0.0
90173.71467591856	202.08615595949232	8131298818.45397	40838.81443048425	146151.76854674798	-669.0575298526383	447637.9782525139	21360339449.34219	84031.05372716846	162.61933810163464	7061217990.498272	26445.04912461376	93331.39893959288	84566.71363699589	1.22379	24.041506	0.15116539	0.0778072	-0.0131139725	-0.0996634216	0.0541977383	-0.0498265268	0.0811114175	0.058604918	0.0829533266	-0.0428280866	-0.0123931006	0.0170538243	0.0022365276	-0.0133375835	-0.0226045544	-0.182192958	0.0096647908	0.0381975246	-0.0582293738	-0.0230928757	0.0533575942	0.1367582603	-0.08315833	-0.0821521475	0.0620666912	-0.0550213616	-0.1364296968	0.0492661109	-0.0307443719	0.0494195009	0.1056431405	-0.0035797186	-0.070972908	0.054604897	0.0734249253	0.0296985816	-0.1547325913	0.2872505923	0.064201815	-0.0215044664	0.012835486	0.1398707729	-0.045404345	0.0350632604	0.0153932911	0.1224205557	-0.1087874972	0.0363066259	-0.0817506513	0.0092817585	-0.1923769311	0.0009499093	-0.0846641928	-0.0270793787	0.0171528309	-0.0358596793	0.114332785	-0.0222321164	-0.0314380795	-0.0463203285	0.0122627253	0.1151715774	0.1994822985	0.0024356729	-0.1046621821	-0.067364188	-0.0275544644	0.1515679323	-0.0047864586	-0.0684059087	-0.0970093234	0.1194434321	0.1166309242	0.111992364	-0.0995495	-0.0112300999999999	0.0099101029502499	0.0001261151460099	0.0897338	0.0692642	0.00479752940164	0.00805215486244	-0.00967931	0.02065509	9.36890420761e-05	0.0004266327429081	0.00227362	0.00027908	5.1693479044e-06	7.788564640000007e-08	3.32622e-22	-0.000480351	2.30737083201e-07	1.1063739488400002e-43	0.000766975	0.000240889	5.8027510321e-08	5.882506506250001e-07	0.0	0.0	0.0
89869.05386470522	-304.6608112133399	8076446842.537288	92818.20988917034	147094.27154789126	942.5030011432827	888311.9071640949	21636724722.204773	83919.65613097299	-111.39759619547112	7042508685.140752	12409.424438129245	93120.9734735727	84764.87175308686	1.353875	26.597034	0.08716699	0.0457416	-0.0438450003	0.1316755182	-0.0637554469	0.0334644555	-0.0612822568	-0.0946134769	0.0092337516	0.1097575148	-0.0039365829	0.0300760736	-0.0727881467	-0.104352493	-0.12622262	0.0498438536	-0.0110671781	0.0313095517	-0.0749554834	0.1096141763	-0.0208126281	0.0512612255	0.0865549151	0.0535640413	-0.1786636255	-0.0353763935	0.0148787716	0.0289372072	-0.1414073454	-0.1590399816	0.0036380178	0.1823495874	0.0240206372	0.1885596106	-0.001430745	-0.0142581707	0.0178261864	0.1129565938	-0.0858137224	-0.0522940503	0.0615562123	0.0578178618	0.0584082448	-0.1185725577	0.0482255429	-0.0852962975	-0.0342496921	0.0213139108	-0.0281859929	0.0193936088	0.0165835965	-0.0243782944	0.0273854939	0.263477004	-0.0467933309	0.0613520316	0.0143313062	0.0204803841	0.1049603605	0.125094045	0.0163946445	0.0137982497	-0.0656968779	0.0050418017	0.044694339	0.053581861	-0.1091047915	-0.0103328996	-0.1048095082	0.0618533874	-0.0782938715	0.1190702613	0.1151522399	0.1087174221	-0.0974767	0.0020727999999999	0.00950170704289	4.296499839999999e-06	0.124253	0.0345192	0.00119157516864	0.015438808009	-0.0280323	-0.01835299	0.00078580984329	0.00033683224194	0.00179416	-0.00047946	3.2190101056e-06	2.298818916000001e-07	-0.0	-3.32622e-22	1.1063739488400002e-43	0.0	0.000601995	-0.00016498	2.7218400400000004e-08	3.62397980025e-07	0.0	0.0	0.0
89848.62801126855	-20.42585343666724	8072775955.507311	417.2154886162109	145681.44502667684	-1412.826521214418	1996078.779046834	21223083425.060665	83940.28122294841	20.625091975423857	7045970811.787665	425.3944189946936	93386.54616329556	83706.45521368591	1.354896	26.617094	0.12198955	0.0560137	0.0328624267	-0.1381046761	-0.0490038371	0.0443211144	-0.0034956047	0.111344502	0.0020539558	-0.0586826975	-0.0969047289	0.0755995584	0.0816356357	-0.0308519405	0.0142517501	0.1162329485	0.041178111	-0.0454854196	-0.0052625182	0.12032636	0.0291246836	-0.0985628953	0.0614782465	0.1480501213	-0.1294531398	0.0277535084	0.1455623623	-0.0931401722	-0.0520964598	0.1006257967	-0.0922336564	0.1365805734	-0.0331564029	-0.0466017156	0.0256213594	0.0169512286	-0.0909095709	0.0213230029	0.051503228	0.168107888	0.0386238354	0.0211332737	0.0641507462	-0.0081051001	-0.061328308	0.0374220102	0.0409009938	-0.1295764341	0.0912378339	0.0199741628	-0.005272867	-0.0766276891	0.0482360084	0.1119760911	0.1006516031	-0.1304536268	-0.0332682261	0.0849411609	0.1426106619	-0.1007771602	-0.153852698	0.0850946429	-0.0770726521	0.0043223899	0.0668692372	0.0546423501	0.0406809331	-0.0929083325	0.0241911823	-0.085740839	-0.0037868718	0.1186353847	0.1134348849	0.1049355893	-0.0751876999999999	0.0222890000000001	0.0056531902312899	0.000496799521	0.0928587	-0.0313943	0.00098560207249	0.00862273816569	-0.0380595	-0.0100272	0.00144852554025	0.00010054473984	0.00114651	-0.0006476499999999	1.3144851801000002e-06	4.194505224999998e-07	-0.000517931	-0.000517931	2.68252520761e-07	2.68252520761e-07	0.000601995	0.0	0.0	3.62397980025e-07	0.0	0.0	0.0
90011.38159806345	162.75358679490455	8102048817.192196	26488.730014606528	146421.92533663617	740.4803099593264	548311.0894374601	21439380219.287457	84208.07535221174	267.7941292633332	7090999954.523771	71713.6956679068	93452.9300141041	86001.76941012927	1.378505	27.080893	0.06449	0.0348342	0.0071165139	0.1272199432	0.127446219	0.0403844625	0.096578628	-0.0557165192	0.006530471	0.1046089586	-0.0090289059	-0.0840625746	-0.0457103847	0.1121206995	-0.0360854387	0.0919264211	0.0394379722	-0.2457461929	-0.0344163796	-0.0071133215	0.0420670212	-0.0230175104	-0.1203337947	0.0339298019	0.0065569026	0.1198307191	-0.1237579739	-0.2856119744	0.037718975	0.0630244468	-0.1260573907	0.0158779447	0.0126192897	0.0535883011	-0.0632333752	-0.038776422	-0.1449786128	0.0568196579	-0.0733316775	-0.040482654	-0.1597594614	-0.1129316083	-0.0487138164	0.0843725671	0.1237194815	-0.0430727704	-0.0623137325	-0.0438395685	0.2581149102	0.097940056	0.0518763423	-0.0619666672	-0.0667646776	-0.0325870571	-0.0863492969	0.0326095242	-0.1032464529	-0.0152031916	0.1234537697	-0.0660686657	0.2130481835	0.0720167947	0.049817639	0.1667329339	0.0257472146	0.0218791426	0.0337862156	0.0474917077	0.1293099207	0.0379787582	-0.0321678704	0.1181390277	0.1114824189	0.1006644984	-0.0771436	-0.0019559000000001	0.00595113502096	3.825544810000421e-06	0.0794648	-0.0133939	0.00017939655721	0.00631465443904	-0.0295379	0.0085216	0.0008724875364099	7.261766656000007e-05	0.000852069	-0.000294441	7.26021580761e-07	8.669550248100006e-08	-0.0	0.000517931	2.68252520761e-07	0.0	0.000601995	0.0	0.0	3.62397980025e-07	0.0	0.0	0.0
90019.11554671034	7.733948646884528	8103441163.811987	59.81396167264702	146692.04876460874	270.1234279725759	72966.66633965539	21518557170.75835	84029.1012703428	-178.9740818689461	7060889860.301526	32031.72198083221	93162.65694870528	84145.4490374782	1.34812	26.48399	0.1851363315	0.0957249	-0.032259876	0.0024916804	-0.0702558262	-0.0423045922	-0.0837252107	-0.0718194553	0.0357928165	0.0869555319	-0.0355989935	0.0559511508	0.105777511	-0.0118915227	-0.0969376963	0.0107292662	0.0311748968	-0.0327447042	-0.1361570406	0.0590213496	-0.0717943247	0.1121735915	-0.0360253854	0.1358123573	0.002416399	0.0766478316	0.0951273648	-0.0408557174	0.1201557325	0.0393435212	-0.075027896	-0.0470615745	0.1007362701	-0.1051382994	0.0634802107	0.0683215904	-0.1066222545	0.070305008	0.0512961129	0.0011814564	-0.0245267546	-0.0450707154	0.0864764702	-0.074932605	0.0543518086	-0.0086665743	-0.0107621236	-0.0240856973	-0.007754173	0.1300320561	-0.1024654078	0.058865105	-0.1164803441	0.0065900811	-0.0097370266	0.0705877248	0.052287799	-0.049745131	0.1304230097	-0.0818601934	-0.023839094	0.0254920731	-0.007633214	0.0013113555	0.0101173853	-0.1100823534	0.0537856926	-0.0554438153	0.0765922074	0.0884115059	-0.1099478807	0.1175814474	0.1092988885	0.0959240631	-0.0785567999999999	-0.0014131999999998	0.0061711708262399	1.9971342399996955e-06	0.0107913	-0.0686735	0.00471604960225	0.00011645215569	-0.00587378	0.0236641199999999	3.450129148840001e-05	0.0005599905753743	2.13977e-06	-0.00084992923	4.578615652899999e-12	7.223796960083928e-07	-0.000193288	-0.000193288	3.7360250944000014e-08	3.7360250944000014e-08	-0.000182498	-0.000784493	6.15429267049e-07	3.3305520004000014e-08	0.0	0.0	0.0
