global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
89872.35355600085	n/a	8077039933.694818	n/a	146256.08436584473	n/a	n/a	21390842214.02909	84302.48880098914	n/a	7106909618.0409	n/a	93534.92968179387	84701.76737088023	n/a	n/a	n/a	n/a	-0.1105591527	-0.0105197005	0.1085555771	0.0733765088	-0.1117738417	-0.0406858988	0.1591972766	0.1359325918	-0.2792093236	0.053299848	-0.2175700131	0.0008831966	-0.1742813041	0.0386925645	-0.0224409327	-0.0764937016	0.0620975836	-0.0923800752	0.0531397566	-0.1720005387	0.071780793	-0.0448109626	0.1079968659	-0.008044388	0.0708692393	-0.1103053497	0.0840969948	-0.1007633432	0.1127384358	-0.0183356446	-0.0968341831	0.033094592	-0.0305304865	0.1537579749	-0.033094801	0.0868359799	-0.1129607499	0.0048656914	-0.0575314933	0.0200479668	-0.0312052105	0.1025366895	-0.0297637396	0.1035052039	-0.0838412127	0.1298136344	-0.0620227183	0.0441560798	-0.1264831169	0.0922073347	-0.0710014059	0.000381531	0.0432115695	-0.0525907003	-0.1030133815	0.0444376822	0.1565514889	-0.1595950841	0.0022735648	-0.1395664968	0.2765953896	-0.0318668287	0.0745924455	-0.0968087654	0.0115899172	-0.1236384661	0.0348630207	-0.0616071275	0.0132139026	-0.0192062208	0.1144266926	-0.0326680593	0.037813093	-0.028445868	0.0433936845	-0.1271477725	0.0375583721	-0.1286310362	0.0419335513	-0.0095975775	0.138337894	-0.0266664491	0.1026380781	-0.0186948633	0.0815234701	-0.139479288	0.0314079043	-0.0651442167	0.0289019414	-0.1060510109	0.0084959495	-0.024043144	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.056913	n/a	0.003239089569	n/a	-0.143605	n/a	n/a	0.020622396025	0.185734	n/a	0.034497118756	n/a	-0.000944615	n/a	8.92297498225e-07	n/a	0.000664275	n/a	n/a	4.41261275625e-07	0.000717256	n/a	n/a	5.14456169536e-07	0.0	0.0	0.0
89888.57294776272	16.21939176187152	8079955546.585259	263.0686691250657	144786.10874938965	-1469.975616455078	2160828.312972487	20963017286.790085	84301.47131039915	-1.017490589991212	7106738065.098051	1.0352871007206643	93526.5855641564	84984.3616348054	1.304796	23.116873	0.2211356	0.127095	-0.0533658042	-0.0837790609	-0.0403358095	0.1089769572	0.0628898634	-0.0878640282	0.0511683604	0.0298574115	-0.0628290627	-0.0177602141	-0.0317810475	-0.0506887118	0.0293531911	-0.0305041581	-0.0142998348	-0.0496934545	0.0080509915	-0.0378057339	0.0626951169	0.1677119277	0.0412175899	0.0326450949	-0.025081657	-0.0684808481	0.1483278858	0.0529314462	0.2492268078	0.0291648302	0.0466013032	0.0216657437	0.0388207216	0.0018844889	-0.1157038362	-0.0513509226	0.1419136497	0.021754365	0.0310062659	0.0663938076	0.0742497484	0.0744324742	-0.0078541267	0.0063897525	-0.0286849397	-0.0754181262	0.0480517754	-0.0106906011	0.0498613918	0.0378073388	-0.0569816337	-0.1040762074	-0.1282174717	-0.0305429935	0.0121014156	0.1207624474	-0.0281798268	-0.0770449752	0.1100543346	-0.0741727068	0.0598822112	-0.0223793695	0.0008003641	0.1183539348	0.0620626382	-0.1475336041	0.1263578455	0.0183779647	-0.1082693505	0.0618992828	0.0216258676	-0.0835822961	0.0561143064	-0.1035927481	0.0218380669	-0.0461000181	0.1651707314	0.0906743947	0.0788834962	0.0842306924	0.0468704421	0.0418146743	0.0785645798	0.1517006711	0.0060610981	0.0272696833	-0.0706475677	0.0363234666	-0.0658500487	0.0028349513	-0.124873509	-0.085156668	0.0090420159	-0.0526362521	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0629052	0.0059921999999999	0.0039570641870399	3.5906460839999955e-05	-0.0421116	0.1014934	0.01030091024356	0.0017733868545599	0.111412	-0.074322	0.012412633744	0.005523759684	-0.00117714	-0.0002325249999999	1.3856585795999995e-06	5.406787562499997e-08	0.000330758	-0.0003335169999999	1.1123358928900001e-07	1.09400854564e-07	0.000496738	-0.0002205179999999	4.8628188323999986e-08	2.4674864064400005e-07	0.0	0.0	0.0
90186.0046578179	297.43171005518525	8133515436.139953	88465.62214635179	145970.67853546143	1184.5697860717771	1403205.5780741365	21307438992.10302	84524.40141916141	222.9301087622589	7144374435.267535	49697.83339275258	93901.9638362114	87295.38560716438	1.389519	24.617889	0.1331166	0.0680068	0.0797829862	0.0504696616	-0.0361022011	0.1296750739	0.0197535674	0.0053789138	0.1749919372	-0.0517705763	-0.0452966319	0.1083701066	-0.0597279244	0.0212713785	0.0172449159	-0.0581808462	0.0295978947	0.1322529833	0.053212462	-0.0311687321	-0.1564435643	-0.0963211486	0.1297276524	-0.0740141725	0.0800316788	-0.0347333211	0.0408369823	-0.0841520731	0.0034028722	-0.043610557	0.0310586224	-0.0010542972	-0.0431047776	0.0222906671	-0.014500337	-0.1676572191	0.0021704578	-0.0598229665	-0.0121012808	-0.0162781147	-0.0217577663	0.0271665744	0.0735559766	-0.0997642719	-0.0335529752	-0.0931333886	-0.0086165381	0.0204247046	0.056654998	0.0819568413	0.0126918551	-0.0706300122	0.0074275762	0.2273730468	-0.0740799805	-0.0351104831	-0.0226354035	0.1419378245	0.125499787	-0.0090791427	0.0881855442	0.0310890834	-0.0164460806	-0.1842719461	0.0399433814	-0.0526143528	-0.0311159745	-0.0234679527	0.0539997275	0.0447976221	0.0749766805	-0.0279820635	0.0305365347	0.0279359799	0.0040875651	0.0221753678	-0.1044773333	0.0279467315	-0.1268446913	0.1037152977	0.0578014139	0.0855074388	0.0913999172	0.0828801458	-0.0171521572	-0.0020174274	-0.0285727473	0.1459933633	-0.0636367717	0.0728384968	0.114775274	0.0223078218	0.0610440485	0.0632091702	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0249007	-0.0380045	0.00062004486049	0.0014443420202499	-0.0306421	0.0114695	0.00013154943025	0.0009389382924099	0.0583951	-0.0530169	0.0034099877040099	0.0028107916856099	-0.00170516	-0.00052802	2.9075706256e-06	2.7880512040000016e-07	0.00027537	-5.538800000000002e-05	3.0678305440000023e-09	7.58286369e-08	0.000467632	-2.9106000000000043e-05	8.471592360000024e-10	2.18679687424e-07	0.0	0.0	0.0
90241.14549105056	55.14083323265368	8143464339.536954	3040.511489591324	144772.59536743164	-1198.0831680297852	1435403.2775162864	20959104369.42209	84260.60880328694	-263.7926158744667	7099850195.9005575	69586.54418989395	93795.46593688049	86666.9978197431	1.367046	24.219749	0.152649571	0.079181	-0.066758878	0.1323585299	0.0937827556	0.0625358425	-0.1006909944	-0.0528599348	-0.0392367909	-0.0656512545	-0.084286272	0.0254788718	0.1461799537	-0.2056010515	0.0145988559	0.106170713	-0.0429217651	-0.0067181016	0.0960786235	-0.0074927122	-0.0330088609	0.0222466131	0.1860545307	0.0635170002	-0.0096636041	-0.0193224948	-0.0335400874	0.0556342526	-0.0969750266	0.005564077	-0.0557623867	0.0501756178	-0.021798304	0.0202074792	-0.0695450826	-0.1083630414	0.0018083388	-0.0484200631	-0.0866373095	0.0056258557	0.0616277888	0.0025314769	-0.1012295232	0.0888787772	0.1105680074	0.0705659185	0.114548957	0.0369030912	-0.049902565	0.0357339951	-0.0871435612	-0.0343884155	0.057252413	0.0164066139	-0.0900542867	-0.0485848025	-0.070733778	0.0071218785	-0.1155615414	-0.0386445675	0.1746705186	0.0155547433	0.0803130053	-0.1258546329	-0.0309490835	-0.0391216304	-0.0264706427	0.1217097017	0.0198337048	0.0031343186	0.0873488702	-0.0236241596	-0.0084118019	-0.1835530467	0.0294688837	0.094696823	-0.0005863928	0.0262743876	0.0150671345	0.0312876651	0.0241019886	0.0628469692	-0.1364086929	0.0993699329	-0.1028524784	-0.0483383077	0.0630242829	0.0487334448	0.0809471945	-0.0517472128	-0.1491903715	0.0394724486	0.2136841086	0.0034869999	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.015417	-0.0094837	0.000237683889	8.994056569000002e-05	0.0104399	0.041082	0.001687730724	0.00010899151201	0.000258424	-0.058136676	6.678296377599999e-08	0.0033798730963289	-0.00129723	0.00040793	1.6828056729e-06	1.664068849000001e-07	5.39801e-05	-0.0002213898999999	4.901348782201e-08	2.91385119601e-09	0.000717256	0.000249624	6.2312141376e-08	5.14456169536e-07	0.0	0.0	0.0
90070.98003326295	-170.16545778760337	8112781444.152453	28956.283024064625	145598.35401916504	825.7586517333984	681877.35091256	21198880693.09011	84283.01055070465	22.40174741770897	7103625867.490192	501.83828736683074	93928.96311153357	88208.10090648655	1.267537	22.456751	0.076727081	0.0452199	-0.0792962331	0.1172100743	-0.0166064236	-0.114930365	-0.0163458743	0.0007414791	-0.0847973773	-0.0785258485	-0.0790279863	0.0470700045	-0.0752870138	-0.0998597121	0.0350537304	-0.022989345	0.0279986462	-0.0255926541	0.0224783392	0.0084296642	0.158226881	0.0336461975	0.0567412416	-0.0510184921	-0.0172139296	-0.0843937362	0.0797721898	-0.0313830056	-0.0930176714	-0.0104457012	0.1117224328	0.0151676798	-0.0670897995	-0.0884657645	0.0218219175	-0.0123482142	0.1044542436	0.0185203608	0.0700592453	-0.0680942079	0.0267566467	0.088718661	0.0671915309	-0.0059607688	-0.0223842616	0.1006826816	-0.0112514911	-0.1132626559	0.0231220896	-0.0419238972	0.0675204592	0.0500233549	-0.0027860802	0.0741055058	-0.0146755512	0.0511573949	0.0299339802	-0.0268106895	-0.0754199297	-0.0628716817	0.030352485	-0.0155627361	0.0688135429	0.1176557218	0.0410225438	-0.0396694386	-0.107816445	-0.0646618972	0.0252078285	-0.0938983651	0.0721201628	0.0232525484	0.032930157	-0.0011206249	-0.0614327155	-0.0608341925	-0.126316983	0.0435409484	0.0621167631	0.1079001603	-0.0541723667	0.0466799909	0.0194332191	0.0422014546	0.0494816094	-0.0294387336	0.0515058649	0.0708294955	-0.086597481	-0.0095780629	-0.0802173191	0.0400720199	-0.1774522986	-0.0249425607	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00665155	-0.00876545	4.42431174025e-05	7.683311370250001e-05	0.0104499	9.999999999999593e-06	9.999999999999184e-11	0.00010920041001	0.0383563	0.038097876	0.00147120574969	0.0014514481557113	-0.00118087	0.0001163599999999	1.3944539569000002e-06	1.3539649599999957e-08	6.29967e-23	-5.39801e-05	2.91385119601e-09	3.9685842108899995e-45	0.000290521	-0.0004267349999999	1.82102760225e-07	8.440245144100001e-08	0.0	0.0	0.0
89876.74873298108	-194.2313002818701	8077829962.811417	37725.79800918598	145101.99127960205	-496.3627395629883	246375.96922647493	21054587873.30571	84413.10585718663	130.09530648197688	7125572440.456595	16924.788768639493	93935.8205782424	86905.00368565992	1.268648	22.476442	0.0844969499999999	0.045925	-0.0144998175	-0.0431730679	-0.0952345926	-0.0973256378	0.1034149074	-0.0093712952	-0.054615984	0.0150793355	0.0219354875	0.0298055035	-0.0342720403	0.0400328024	0.0584404767	0.0201882148	0.0841757893	-0.1345290911	-0.0756993544	-0.0223006829	-0.0188426574	0.0339292252	-0.1424995503	-0.0513578647	0.0816727824	-0.060469733	-0.1180294011	0.074989682	0.1298572942	-0.0074838597	-0.1044930134	0.0225917099	-0.043109749	0.0283537925	-0.0809148179	0.0577010532	-0.0623092939	-0.02797527	0.034765544	-0.0018673991	0.1658067531	-0.0297618293	0.0108570502	-0.0197876865	0.0904482128	-0.1095337509	0.0300869546	0.1020159033	0.1143698165	0.0060306878	0.0225743896	0.0324117605	0.0619142352	0.0196862557	-0.1103534149	0.0345576169	0.1178713647	-0.0647079505	0.0233573153	-0.0052760337	-0.0840577173	-0.0071042573	0.0105539252	-0.0759148107	-0.0156040561	0.0376217122	0.0119947387	0.0717675685	-0.0955589861	0.0716271269	-0.0457396736	0.0476942301	0.0401251965	0.0437859132	0.248753266	-0.0739591967	0.0730474711	0.0370041932	0.0162354519	0.0992051539	0.0178220191	-0.025930595	0.0474745726	-0.1129235168	-0.0748107473	-0.0034869952	0.0042559962	0.0238357397	0.0574660343	-0.0982203206	0.0001208566	-0.0575264583	-0.0250406687	0.0651031159	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00783385	-0.0144853999999999	6.13692058225e-05	0.0002098268131599	0.00205785	-0.00839205	7.042650320249999e-05	4.2347466225e-06	0.0383694	1.309999999999506e-05	0.00147221085636	1.7160999999987056e-10	-0.000819286	0.000361584	6.71229549796e-07	1.3074298905600008e-07	0.000750647	0.000750647	5.63470918609e-07	5.63470918609e-07	0.000170624	-0.000119897	1.4375290609000004e-08	2.9112549376e-08	0.0	0.0	0.0
89846.53655782105	-30.212175160035255	8072400131.435874	912.7755279006516	145192.40655517578	90.41527557373048	8174.922057073621	21080834921.28345	84390.97827490371	-22.12758228291932	7121837214.195271	489.629897687365	93937.20727253756	85864.08500097343	1.199659	21.254168	0.1121094199999999	0.0640965	0.0747031967	-0.0481034696	-0.0501289873	0.0186108846	0.069919915	0.0015898714	0.0173950451	0.1062421029	0.0380430563	0.1044812703	-0.0615981388	-0.0582308425	-0.0071067723	0.0555512687	0.0721615415	-0.016937399	-0.0817630726	0.0760540039	0.092567047	0.0609502923	-0.0082380063	0.0710783277	-0.000343089	-0.0987039593	-0.0735266583	-0.1379021996	0.0941280835	-0.0566605356	-0.0623783885	-0.0482244209	0.1184798203	-0.0263562754	0.1574399962	-0.1065855124	-0.050479796	0.0113435459	-0.0815500348	0.0193932914	0.0842137337	-0.0809724451	-0.0762535358	0.0112440506	0.0234974274	-0.0612502392	-0.0026798563	-0.0127902112	-0.1352860017	-0.0480722868	0.0185668985	0.039430352	-0.0484913514	0.1471610523	0.1129645983	0.0005554712	0.0894408207	0.0373497359	0.0657220807	0.0444423639	-0.0279483284	0.0327085326	0.1721302066	0.0562863608	0.0760431079	0.0664575641	-0.0113155564	0.0014732015	0.0355254294	0.0473936422	-0.1316915281	-0.0524730754	0.0650886465	0.0543641713	-0.0685234434	0.0308853507	0.0062727215	0.0900227206	0.0470182556	0.0251412475	-0.0565595646	-0.0864115655	-0.1037453895	-0.049932724	-0.1209565508	0.0370488441	-0.0152216275	0.1197039316	0.0067015658	0.0600164141	-0.066555969	0.1461324891	0.0019550306	0.1306543434	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00264045	0.0051934	6.9719762025e-06	2.697140356e-05	-0.0121554	-0.01421325	0.0002020164755625	0.00014775374916	0.0847727999999999	0.0464033999999999	0.0071864276198399	0.0021532755315599	-0.00144529	-0.0006260039999999	2.0888631841e-06	3.9188100801599997e-07	0.000529457	-0.00022119	4.8925016100000016e-08	2.80324714849e-07	9.18306e-05	-7.87934e-05	6.2083998835600006e-09	8.432859096359998e-09	0.0	0.0	0.0
89786.25331093707	-60.28324688397697	8061571283.615758	3634.06985487452	146133.1810913086	940.7745361328124	885056.7278359085	21354906615.865192	84114.241610316	-276.7366645877046	7075205641.678617	76583.1815271277	93579.3100618544	85180.56219384294	1.233214	21.848654	0.1190887699999999	0.0616767	0.0182712902	-0.0298327047	0.1199772841	-0.0313185928	-0.1437267769	0.0383707282	0.0281685143	0.0406400337	0.0720073246	0.0447951895	-0.0465591049	0.0633158432	0.0006775814	-0.0012991771	-0.0845655962	0.0179409108	0.0262871726	0.0328818664	0.0346671594	-0.0189686102	0.0138973201	0.1410004714	0.0318527794	0.1267042443	0.1520091469	-0.0194986624	0.0098078431	0.053050606	0.0525960613	-0.0513691716	-0.0230891765	-0.0152524288	0.0443958557	-0.087332459	-0.1153214813	0.0163121306	0.0391577855	0.0084921935	0.0407857589	0.1760817939	-0.0358691035	0.0468981797	0.0831750862	0.0021977538	0.0434492323	0.1785670635	-0.0208922152	-0.0149586589	0.1222927397	-0.1002622219	-0.0121176066	-0.0531343526	0.0294079408	0.0603636862	-0.1085372613	0.0348604979	-0.0325006795	0.0386486	-0.0038744847	0.0236988528	0.0573532601	0.072075422	-0.0337083887	0.0728750786	0.190260886	-0.0882710789	0.0123476687	-0.0244494408	0.0665012779	0.0253818014	-0.1006223377	0.1089515547	-0.054758451	0.0570420864	0.0501119784	-0.0154570426	0.0822420963	0.0531748664	-0.0638089849	0.0680497276	0.0054698314	-0.0575227408	0.0461607823	-0.0992006216	-0.0375223646	-0.0545488038	-0.0347596493	0.0002207206	-0.1579819304	-0.0249950773	0.0418092108	0.0096220942	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00260726	3.318999999999978e-05	6.797804707600001e-06	1.1015760999999856e-09	0.0104721	0.0226275	0.00051200375625	0.00010966487841	0.0615661	-0.0232066999999999	0.00379038466921	0.0005385509248899	-0.000596566	0.0008487239999999	3.55890992356e-07	7.203324281759999e-07	0.00021938	-0.0003100769999999	9.614774592899999e-08	4.81275844e-08	-0.000213796	-0.0003056266	9.340761862756003e-08	4.570872961600001e-08	0.0	0.0	0.0
89985.48144625168	199.22813531461	8097386871.113706	39691.84990093654	145145.09101867676	-988.090072631836	976321.9916335868	21067097446.81996	84178.73264618347	64.49103586746787	7086059029.917636	4159.093707259028	93597.81312767373	85763.7977374732	1.258401	22.294893	0.05678625	0.0336547	-0.0978645842	-0.0305165443	-0.006562679	0.0326555665	-0.0219737648	-0.0979207047	0.0159085985	0.0163864753	-0.0636465635	-0.0419746871	0.0081156595	0.0600976717	-0.0744175246	-0.0496396727	-0.0673335608	-0.0736689685	0.0628477253	0.0156691081	0.0176559883	0.1336787333	0.054811406	0.0024018145	0.0936206799	0.0198730636	0.0196611622	-0.1247801562	-0.1328708072	0.0041928865	0.027656288	-0.1484155273	-0.0084283575	0.1177622393	0.0671610285	-0.0427158766	0.0224580707	-0.0140533312	0.0617133658	0.0256381754	0.0006260391	-0.0736509805	0.082473651	0.1310812282	-0.006881986	0.043954902	0.0374520677	0.0629641389	0.0027403215	-0.1079277113	0.0663891948	0.0369268364	0.01545616	0.0288738079	0.0149789184	0.0424450675	-0.0647045809	-0.089031108	0.043977586	-0.057607288	0.0428392306	-0.0056243181	0.0204373353	0.0454497141	-0.0357666706	-0.0147113932	0.0203053363	0.0024752647	0.0831612188	0.1398952438	0.0256523761	-0.0253872954	0.0572534378	0.0401988798	-0.1230405774	0.0213774724	-0.0535732734	-0.0177415393	-0.1877161298	-0.0179490853	-0.1889151532	0.0998269327	-0.0722839782	-0.0422508115	-0.0062518282	0.0313722662	-0.0356737182	0.0358613788	0.0430974765	-0.0008831183	-0.1001550224	-0.0160465125	-0.2000949195	-0.0053686891	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00259752	9.74000000000027e-06	6.747110150399999e-06	9.486760000000524e-11	0.00196642	-0.00850568	7.23465922624e-05	3.8668076164e-06	0.0847939	0.0232278	0.00719000547721	0.00053953069284	-0.000935737	-0.000339171	8.756037331689999e-07	1.1503696724099998e-07	5.76904e-05	-0.0001616896	2.614352674816e-08	3.32818225216e-09	-0.000213796	0.0	0.0	4.570872961600001e-08	0.0	0.0	0.0
90002.13820441597	16.656758164288476	8100384881.366793	277.4475925435908	144924.0115890503	-221.07942962646484	48876.11420396302	21002969135.063183	84449.85671885942	271.12407267594244	7131778299.835885	73508.26278438972	93903.3986779724	86975.56421932044	1.338883	23.720781	0.036066688	0.0283757	0.0713934814	-0.0287615479	-0.1075582791	0.0259482924	0.0908980403	-0.0079553179	0.0089058981	-0.0041640703	0.0140887348	0.0133411237	-0.039124281	-0.0576767165	0.1069933256	0.0512322596	0.0804118427	0.089852524	-0.1145425289	0.0865144025	0.0749906197	0.0098328965	0.0857600018	0.0435392086	-0.0424938836	-0.0098098297	0.0065562933	0.0435319355	0.0132826391	-0.0595198535	-0.070799898	-0.0063669329	0.1064928267	-0.0334620389	-0.0582858783	0.252287113	-0.1237528338	0.0069929385	0.0078127128	0.0380171471	0.0171318542	0.0054790026	0.0309701729	0.0190759102	0.0120322414	0.0379066212	0.0264406625	-0.0799379632	0.0635938513	0.0865063528	0.1440861632	-0.0429133391	-0.0824707442	-0.0840994878	0.0319659803	-0.0048073791	0.1004239136	0.0231378906	0.0493493992	0.0935251023	0.0118942075	0.1008953489	0.0585685553	0.072547045	0.0571955691	0.0067888149	0.0249858534	-0.0010871319	-0.0681461393	0.0262600121	-0.0417662711	0.0556920785	-0.0906388466	-0.1468664537	0.0065732177	0.0741166457	0.0116540541	0.0853862601	-0.0215161434	-0.0727517244	-0.0297866317	-0.0998909267	0.0768249348	-0.0729856062	0.0326271467	0.0270161213	0.0927155445	-0.065186657	0.0354493878	-0.0161341956	0.0842633856	-0.1486961577	-0.2407845798	-0.0019872796	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00259527	2.249999999999648e-06	6.735426372900001e-06	5.062499999998416e-12	-0.000808048	-0.002774468	7.697672683024e-06	6.529415703040001e-07	0.0575726	-0.0272213	0.00331460427076	0.00074099917369	-0.000872054	6.368299999999993e-05	7.604781789160001e-07	4.055524488999991e-09	-3.2899599999999998e-24	-5.76904e-05	3.32818225216e-09	1.0823836801599997e-47	-0.000213796	0.0	0.0	4.570872961600001e-08	0.0	0.0	0.0
