global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
91083.38361917088	n/a	8296182771.517047	n/a	147082.45988552726	n/a	n/a	21633250005.977737	84541.81479207415	n/a	7147318448.337367	n/a	94826.8902707084	93160.23775947464	n/a	n/a	n/a	n/a	-0.1052006608	-0.0463675632	-0.1252999286	0.0197293102	-0.0384989383	-0.0099463875	-0.117680497	0.0707405073	-0.0625553317	0.0734961183	-0.0762785172	0.0053152691	-0.1508265022	0.0889457314	-0.029200238	0.0661351222	-0.0789094232	0.0473502621	-0.0960418257	-0.0752564297	0.0006278639	-0.0007637948	0.032499819	-0.1090361592	0.1213636717	-0.0436574197	0.0373646073	-0.0131206124	0.1025736472	-0.0900679225	0.0524578639	3.50312e-05	-0.0261521669	0.1689997442	-0.0061463341	0.003753532	-0.0608320746	0.0772741634	-0.0089352699	0.0888900899	-0.0360744669	0.0176062006	-0.1003196962	0.0138694134	-0.0048240691	0.0049637422	-0.0763647165	0.0423715134	-0.1118989618	0.0464843546	-0.0388060033	0.0575844812	-0.0783610542	-0.0046912608	-0.011543255	0.0473688354	-0.1454561552	0.0318342613	-0.0917189784	0.0721539859	-0.11178154	0.0803553311	0.0779937946	-0.0582310314	0.1366566655	-0.0127055588	0.0207083258	-0.1515848846	0.0061605418	-0.0900516098	0.0378130778	-0.068942614	0.1007940309	-0.0781852284	0.0485500844	-0.0347072298	0.0039861867	-0.027038208	0.0355585555	-0.0817433871	0.0065979405	-0.022155497	0.0277653352	-0.0481473638	0.0435655369	-0.0140754243	0.0228040185	-0.0586384203	0.0385396125	-0.0426950883	0.0262889294	-0.0848682482	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0840854999999999	n/a	0.0070703713102499	n/a	-0.0490986	n/a	n/a	0.00241067252196	3.10674e-06	n/a	9.6518334276e-12	n/a	0.000283685	n/a	8.0477179225e-08	n/a	-0.0	n/a	n/a	0.0	0.00046826	n/a	n/a	2.192674276e-07	0.0	0.0	0.0	0.0	0.0
90858.20251739943	-225.1811017714499	8255212964.692769	50706.52859500408	145829.2182372104	-1253.241648316849	1570614.6290759328	21266160891.67594	84655.03211126423	113.21731919008016	7166474461.759177	12818.161364588494	94763.81715593436	91874.03725434167	1.206926	23.136309	0.0617590532599999	0.0339861	-0.0393535552	0.0823878925	-0.0667951294	-0.0430026441	0.0185058622	0.113286813	0.0344532385	-0.0019157966	-0.0760198399	0.046761264	0.0702165643	0.1057941145	0.0523535424	-0.003343298	-0.103355834	0.1305840361	-0.0853049737	0.0001558315	0.0306948718	0.0333655803	0.1384485217	0.0514217541	-0.0072491029	-0.0712509069	0.1387298241	-0.1009501245	0.0169056894	-0.0305347028	0.0544230375	-0.0266760918	-0.1701168862	0.1377163942	-0.1029886847	-0.0048662242	-0.1343336359	-0.0633282704	0.0679187395	-0.110223459	0.0531603493	-0.0202633392	0.1499364067	0.0311960813	-0.0036393276	0.0519301642	0.0588743376	0.0414813729	-0.0097784079	0.0186923934	0.0191773198	-0.0046393949	-0.0457034871	0.0160003539	-0.049182433	-0.1361541118	-0.0588480983	-0.0916119617	-0.1393353099	0.0506280261	-0.0244698145	0.0365804294	0.1751710222	-0.0476381823	0.0403626338	-0.0172834001	0.0736121336	-0.0501355557	-0.1175396653	-0.0027247934	0.1586464888	-0.1298252282	0.0183100284	0.020185747	-0.0051657605	-0.0505600826	0.0438346151	0.0272746098	0.1731109063	-0.0703763604	-0.1657037105	0.0168776985	-0.1729371843	-0.017716727	-0.0680270086	-0.0491679703	-0.0129974833	-0.0252879041	-0.1010760353	0.0538433853	0.1093558106	0.0645829689	-0.1260470442	0.0767793178	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0729495	-0.0111359999999998	0.00532162955025	0.0001240104959999	-0.0514091	-0.0023105	5.33841025e-06	0.00264289556281	0.00615926	0.00615615326	3.79364837476e-05	3.789822296060863e-05	0.000335463	5.177799999999999e-05	1.1253542436900001e-07	2.680961283999999e-09	-0.00032309	-0.00032309	1.043871481e-07	1.043871481e-07	0.0	-0.00046826	2.192674276e-07	0.0	0.0	0.0	0.0	0.0	0.0
90564.8595448437	-293.3429725557362	8201993784.377267	86050.0995478354	145344.9800766168	-484.2381605936098	234486.59617508264	21125163233.472137	84605.49274037607	-49.53937088816019	7158089401.841827	2454.1492679946937	94894.57171815814	89106.63486924738	1.221326	23.412367	0.03066205726	0.0163992	0.077513284	0.0364734432	0.0357361942	-0.0050096522	-0.066659711	0.0589568298	0.1089694836	0.1378249429	0.0230072873	-0.0020400713	0.020373598	0.1071976234	0.0149572375	-0.0085771057	-0.1606680628	-0.0579146441	0.0556244453	-0.0191737914	0.0068876221	0.0949822263	0.0006665723	-0.0310695882	-0.02475759	-0.0863438244	0.0345376622	0.0865614696	0.0250634167	-0.0200082406	0.1368889988	-0.00633012	-0.1398576704	0.0913618557	-0.1217050068	0.0133921308	-0.0396173841	0.0458305369	-0.0842632501	-0.1352065894	-0.033121561	-0.0317716526	-0.0015802061	0.0296907714	0.0896676684	0.082057594	0.044222493	0.0229424266	-0.0064525483	-0.133786156	-0.0426129617	0.0568739722	-0.0538058195	-0.2178593274	-0.0829648296	-0.0055274521	0.0983133342	-0.1879680548	-0.0708036665	-0.0435505055	-0.0189787288	-0.0544887626	-0.0179792866	6.47012e-05	0.0316827334	0.0198037351	0.0736931513	-0.0259952975	0.051658602	-0.1126967001	0.0807657258	-0.1644110469	0.0158242784	0.0433408368	-0.0372210794	0.1565709361	-0.0272722858	-0.094846244	0.0136300288	-0.060325975	-0.0897446598	-0.1363105275	-0.0929701727	0.0271192233	0.0403365001	-0.0764760155	-0.1418323607	-0.0993405453	0.0719274223	-0.0389506879	-0.04794129	0.0533104177	-0.0110817155	-0.0029684318	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0693058	-0.0036436999999999	0.00480329391364	1.3276549689999998e-05	-0.0646569	-0.0132478	0.00017550420484	0.00418051471761	7.25274e-06	-0.00615200726	5.2602237507600007e-11	3.784719332709271e-05	0.000372703	3.7240000000000016e-05	1.38907526209e-07	1.386817600000001e-09	-0.000207959	0.000115131	1.3255147161000002e-08	4.3246945681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90592.29694310078	27.43739825708326	8206964265.426947	752.8108231177955	145981.6041980876	636.6241214707843	405290.2720384479	21310628764.247105	84449.92832614687	-155.56441422920034	7131790394.291343	24200.286974474227	94682.75214301216	90702.35478146668	1.24008	23.771877	0.1235165472599999	0.0669546	0.0079818249	-0.1264074976	0.035813148	0.0161691946	0.1123752447	-0.0786098646	-0.031078441	0.1074249698	-0.0469028611	0.0588627132	0.0257963724	-0.024030707	0.138010788	-0.1891197998	0.0121414812	-0.1302723862	-0.1080017571	0.0802918647	0.0765119912	-0.0895971515	-0.0468281433	-0.1456611239	-0.0419435092	-0.0691393385	0.0901133795	0.0595677286	-0.0771933627	-0.0374892298	-0.1033087734	0.0239370054	-0.0632331618	-0.0990305244	-0.0099789401	-0.0462295453	-0.1487364975	-0.0189361577	0.0587210583	-0.115290363	0.0560364671	-0.0191594841	-0.0753177624	0.0523488473	0.0501744406	0.042723137	-0.0996302615	-0.0176696369	0.0449444299	0.0032689777	-0.0199369482	0.0579239901	0.0605936696	-0.1497961015	0.0535886751	0.0241765154	0.1094297295	0.070792508	-0.0549548805	0.0682041634	0.0131049577	-0.1216770496	-0.0436022385	-0.0890975186	-0.0014609781	-0.1567278667	-0.0986006344	-0.0839256596	0.1047891275	-0.0130435997	0.0457970843	-0.085648363	0.1152486323	-0.061057891	-0.0435403479	0.1472562131	-0.0616464084	0.0221152654	-0.0033494288	0.1481317375	-0.0539561375	0.054835051	0.0238804551	-0.0045079662	-0.1208199318	-0.0064232096	0.0297479076	-0.0510763451	0.0594616417	0.0287805449	0.0524926207	0.012086967	-0.0126571258	0.0639059624	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0717564	0.0024505999999999	0.00514898094096	6.0054403599999865e-06	-0.0908353	-0.0261783999999999	0.0006853086265599	0.00825105172609	0.0164425	0.0164352472599999	0.00027035580625	0.0002701173524973	-0.000701026	-0.001073729	4.91437452676e-07	1.152893965441e-06	-0.000447175	-0.000239216	5.7224294656000016e-08	1.9996548062500001e-07	0.000256101	0.000256101	6.558772220100002e-08	6.558772220100002e-08	0.0	0.0	0.0	0.0	0.0
90793.63701528742	201.34007218663464	8243484522.463769	40537.82466811925	147344.5796143521	1362.9754162644967	1857701.9853413785	21710425141.73014	84314.12524170964	-135.80308443722606	7108871715.274698	18442.477742664352	94754.60837459886	91739.35784683144	1.186182	22.73867	0.0913726529	0.040122	-0.0932069792	-0.0232934162	0.066477637	-0.034145174	-0.0277501104	-0.0610708172	-0.1549595441	0.031490887	0.0739959259	-0.0644943262	-0.103368472	-0.0590429372	-0.1064673668	-0.0159200505	0.127987386	0.0298934978	-0.0476398344	0.0390526888	-0.1517808422	0.0012195981	0.0605187781	0.0729294388	-0.0253874894	-0.1428689558	-0.0088317478	0.0190101742	-0.0045508944	-0.0345123378	0.0838211232	-0.1461637605	0.0058641077	-0.1029656826	0.1417346397	-0.0839173673	-0.016364052	0.0571722872	-0.0774833026	-0.1352706061	-0.0761785634	0.0085603269	-0.1228297603	-0.0062524481	0.0319104079	0.0298293923	-0.0818965765	0.0039298534	-0.0009996301	-0.0217650534	-0.0578918714	-0.0608593712	0.0429654007	0.0082384448	0.1318172892	-0.0128639738	-0.0362364628	0.1315240619	-0.0278542489	-0.07917322	-0.0472596356	0.0330989319	-0.0382748403	0.0651020576	0.0202848611	0.075845282	0.1417193639	0.0221693776	0.1058700344	-0.0020344752	0.0474175044	-0.1636436602	-0.0121690694	-0.0018391255	0.0302175201	0.0671041867	-0.0051443336	0.0056535165	-0.0929400708	0.1093474951	0.1898555672	0.1503983696	-0.029122365	-0.034680288	-0.0567218785	-0.0059955163	-0.0194128893	-0.0334030944	0.0668663694	0.0763548589	0.0424559607	0.0172433035	0.0541602079	-0.0738854507	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0549177	-0.0168386999999999	0.0030159537732899	0.0002835418176899	-0.0722802	0.0185550999999999	0.0003442917360099	0.00522442731204	-4.19529e-05	-0.0164844529	1.76004581841e-09	0.0002717371874123	-0.000455796	0.00024523	2.0774999361600002e-07	6.01377529e-08	-8.5987e-24	0.000447175	1.9996548062500001e-07	7.393764169e-47	0.000158618	-9.748300000000002e-05	9.502935289000003e-09	2.5159669924e-08	0.0	0.0	0.0	0.0	0.0
90848.50774911094	54.87073382352537	8253451360.240271	3010.797430332171	146494.24937032457	-850.3302440275147	723061.5239078928	21460565098.57484	84408.7581069968	94.6328652871598	7124838445.165498	8955.379192457734	94752.42709073154	90455.46643890676	1.332397	25.54155	0.0767413029	0.0383755	0.0248548101	0.1128429978	0.0099496917	0.115146482	0.034030996	0.0927961766	0.0107345707	0.0562643731	-0.0487615138	-0.0653377213	0.082807772	-0.115360014	0.0347004346	-0.0973844228	0.0345400262	0.0098912676	0.1502323329	0.0344957311	0.0469410432	0.0345017321	-0.0941458702	-0.0395700731	0.0318684746	-0.0127480737	0.0789872115	0.0951739132	0.0851577376	0.0035872144	-0.0694906553	0.029538626	-0.011776505	-0.0306200674	-0.0384178818	0.2167798284	-0.0212176884	0.0095251572	0.1443786975	-0.0382855527	-0.0533420131	-0.029367324	-0.0587652733	-0.088269955	-0.068272396	0.1841891669	-0.0731865285	0.0141323807	0.0256707803	-0.0159937935	0.120271051	-0.0177104139	-0.0185987017	0.0081151717	0.0532799884	-0.05968444	-0.0805498072	-0.060874759	0.0838077937	-0.0545855472	-0.0256811459	-0.1263082749	-0.0922556731	-0.0514321356	0.0857046055	-0.0618984443	0.0266564049	-0.017843603	-0.0134814057	-0.0216021055	-0.0968803972	0.0483071391	0.0873035815	-0.1318281903	-0.0797668573	-0.032649074	0.03628558	0.0347400314	0.0530482722	0.0550932382	-0.0234596227	-0.0954266658	0.0284197649	-0.1192622029	0.0212176183	-0.1064513597	0.0196730475	0.0355613816	0.0653085357	0.1635784056	-0.0500917949	-0.0770578257	0.0138646471	-0.0577778993	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0485463	-0.0063713999999999	0.00235674324369	4.059473795999999e-05	-0.0892827999999999	-0.0170025999999998	0.0002890884067599	0.0079714183758399	0.0244896	0.0245315529	0.00059974050816	0.0006017970876854	-0.0007909129999999	-0.0003351169999999	6.255433735688418e-07	1.1230340368893297e-07	4.33915e-23	5.1990200000000003e-23	2.7029808960400005e-45	1.8828222722500002e-45	0.000400216	0.000241598	5.8369593604000016e-08	1.60172846656e-07	0.0	0.0	0.0	0.0	0.0
90653.16039858432	-195.34735052661563	8217995490.251457	38160.58735776843	144826.8989276665	-1667.350442658062	2780057.498632036	20974830653.00453	84311.71053187233	-97.04757512446668	7108464532.810232	9418.231837539002	94385.93719256364	89410.6190513946	1.382244	26.497101	0.0749296999999999	0.0345717	0.1051845899	-0.0449570843	0.0477539178	-0.1664431692	-0.0456781148	-0.0787593511	0.0950986198	-0.0773276799	0.0074884383	-0.0123531882	-0.1033325494	-0.0046355764	0.0400349856	0.0503564583	0.0565484108	-0.0677843264	0.0006578876	0.009823745	0.0224684927	0.0040993425	0.027301023	0.1632985438	-0.0485051283	0.1685562289	0.0326333022	0.0032552644	-0.0467706974	0.0439081013	-0.0558300926	-0.0113583303	-0.0025119432	0.1127885889	-0.050184464	-0.0542379942	-0.0098631373	0.0728540305	-0.0097690229	0.012297581	0.0591095397	-0.0072602709	0.0702758758	-0.0930815365	0.0320675792	0.0566757929	-0.0469159015	0.1286695058	0.1158814844	0.0289617244	-0.0596492333	0.1044721811	-0.0395043337	0.0051860247	0.0186991751	0.0630229493	0.0779245826	0.0366038745	0.1358133055	0.0243344086	0.0211243142	-0.0048542153	0.0827630994	0.1181893515	0.0142530231	0.0131213198	0.0477496778	0.0496676103	-0.0279404648	0.0614557409	0.1626216397	0.0600267852	-0.0151394345	0.0452502176	-0.0955796138	0.0001365057	-0.0175760924	0.0391487879	-0.0005406472	-0.016898539	-0.0942705386	-0.0014237285	0.0359238247	0.0084905853	-0.1702472008	-0.0033989751	0.0101778593	0.0546898459	-0.0310200288	-0.1081074606	-0.0714417256	0.0420966959	0.0491316439	-0.0500292429	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0347848	-0.0137615	0.0012099823110399	0.00018937888225	-0.066253	0.0230297999999998	0.0005303716880399	0.004389460009	0.0391654	0.0146758	0.00153392855716	0.00021537910564	-0.000568012	0.0002229009999999	3.22637632144e-07	4.9684855800955415e-08	1.3234900000000002e-23	-3.0156600000000003e-23	9.0942052356e-46	1.7516257801000006e-46	0.000153865	-0.000246351	6.0688815201e-08	2.3674438225e-08	0.0	0.0	0.0	0.0	0.0
90834.82801515648	181.6676165721583	8250965980.543057	33003.12291100872	147434.97407396237	2608.075146295858	6802055.96872616	21737071580.18996	84254.40361619844	-57.30691567389295	7098804528.721272	3284.0825840546768	94660.91821700074	92311.4063914995	1.297307	24.868891	0.0664898	0.0345875	-0.1057377818	-0.0612122366	0.0263330977	0.0613431573	-0.0357576922	-0.0711747066	-0.1484099665	0.0453133944	0.042293142	-0.0236573836	-0.0731909232	-0.0562197017	-0.0040113081	0.0708826184	0.1346666915	-0.0071214074	-0.0468553932	0.0501170069	0.022223604	0.0397632589	0.0222965667	0.0321338992	0.0020169839	-0.0095776988	-0.1818011061	-0.0782587427	0.1832626848	-0.0638088298	0.0806487932	-0.0066648269	-0.065959359	-0.0623335552	-0.114302027	0.0534833851	0.0594380039	-0.0210338503	0.0284232152	0.0349756536	0.088743891	-0.0200923129	0.0661004156	0.0181546361	-0.0330946788	-0.0300346683	0.0193690348	0.0102723641	-0.0078282915	0.0612528822	-0.0208670383	0.192522978	0.0245113909	0.0312045327	0.1098234417	-0.0373232246	-0.0024669762	0.1399110284	-0.0623657923	-0.0459660576	0.0069855954	-0.0569429357	-0.0405779413	0.0104006393	-0.0311105337	0.0280638573	0.0951586393	-0.0554602481	0.0725818113	0.0303712091	-0.0694447537	0.0119953694	-0.0363235857	0.0923549486	-0.0569865505	-0.049861836	-0.0007757008	-0.1243396894	-0.0195358855	-0.1077213769	-0.0088462927	-0.0563028544	-0.1237418195	-0.1282005171	-0.0626168201	0.0842112467	0.0582031894	0.0825988588	-0.0490691852	-0.0335403599	-0.0675482678	-0.006068985	-0.0197205502	0.0571305646	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0258711	-0.0089136999999999	0.00066931381521	7.945404768999994e-05	-0.0756975	-0.0094444999999999	8.91985802499999e-05	0.00573011150625	0.0102712	-0.0288942	0.0001054975494399	0.00083487479364	-0.000535116	3.289600000000003e-05	2.86349133456e-07	1.082146816000002e-09	0.000197987	0.000197987	3.9198852169e-08	3.9198852169e-08	0.0	-0.000153865	2.3674438225e-08	0.0	0.0	0.0	0.0	0.0	0.0
90798.65620526156	-36.17180989492044	8244395968.681284	1308.3998310742645	145276.2657531974	-2158.7083207649703	4660021.614139917	21105193391.193638	84609.39779571924	354.99417952079966	7158750195.35426	126020.86749364574	94624.65218592172	90007.53444214522	1.330365	25.502602	0.05341275	0.0257696	0.0433680356	0.1164894043	0.0175383543	0.0339553355	0.0269987583	0.0921635291	0.0753110721	-0.0518820407	0.0459906056	-0.070508058	0.0317073961	-0.074605106	0.0174107065	-0.0298051523	-0.0687690968	0.0743920263	0.1285100739	-0.029212709	-0.0983308286	-0.1123409461	0.0145349748	0.0244209785	0.0123295547	-0.0267284807	0.0011760008	-0.0241887177	0.1295470267	0.0257580228	-0.1019516615	0.1177745089	-0.0622688146	0.0231438058	-0.0320993247	-0.0579691797	0.0508039166	-0.0809291162	-0.0670278424	0.0714320644	-0.0143422278	-0.0224687916	-0.0957931571	0.0557792676	-0.1356136233	0.0235201783	-0.0615920608	0.0302368482	0.0117051112	0.0370242383	0.049365444	0.1045071561	0.0218196743	-0.0851322433	0.0503182775	-0.0380656485	-0.0881960927	-0.0879787523	0.1210605807	0.018894092	-0.0591260667	0.0219132935	-0.0448454149	0.0046541126	-0.0300483403	-0.0149118532	0.0274839923	-0.0279171431	-0.0470463783	0.0501284152	0.0107955502	-0.0722203305	0.0504354156	0.1243876374	-0.0753746103	0.0497597814	0.0478729845	0.0353361653	0.145470489	-0.0230933418	-0.0787765522	0.0633004296	-0.0145407503	-0.0172118793	0.0024186291	-0.0208602633	0.1048160897	0.0266819245	0.0010609653	0.0074830064	-0.1081205654	-0.1539961836	-0.0046766566	-0.0664014622	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.027983	0.0021119	0.000783048289	4.460121609999999e-06	-0.0759076999999999	-0.0002101999999998	4.4184039999956523e-08	0.0057619789192899	0.0205299	0.0102587	0.00042147679401	0.00010524092569	-0.000183113	0.000352003	3.3530370769e-08	1.23906112009e-07	-0.0	-0.000197987	3.9198852169e-08	0.0	0.000266649	0.000266649	7.1101689201e-08	7.1101689201e-08	0.0	0.0	0.0	0.0	0.0
90863.93784489126	65.28163962969847	8256255200.680263	4261.692472741818	144905.75144787645	-370.51430532094673	137280.85044746374	20997676802.673748	84631.0503589527	21.652563233466932	7162414684.85959	468.8334945792841	94742.0426925505	89669.63850518949	1.233622	23.648067	0.0916268502	0.0466076	0.1014442939	-0.0562133913	-0.0474184183	-0.0829957057	0.0406597171	-0.0886256554	0.1028182407	-0.0665349236	-0.0056205411	0.1010517139	0.0027444595	0.0679544687	0.0065933389	0.0567489985	-0.0871528455	-0.0923365563	0.0019715613	0.0749220048	-0.1210414895	-0.0859291466	-0.0348707934	0.0486308791	-0.1022317002	0.037490093	0.0273838983	0.074548756	0.0225166442	-0.0890961281	-0.0585016219	0.0584409371	0.0431265518	-0.0188209343	-0.0669168195	-0.1349480958	0.0044768302	-0.0212335564	0.0003676698	-0.0856132876	-0.0960309701	-0.0043546206	0.0150298942	-0.0128273891	0.0159417613	-0.1193449305	0.0126374945	-0.0973146719	0.0481074219	0.0064697355	0.0817439976	-0.0609669959	0.0302042203	-0.080957375	-0.0188998188	0.0653905392	0.1428723922	-0.0230881957	0.044866291	0.0563509484	-0.0459130588	0.0929890538	-0.0711658781	0.0420571713	0.0109016455	-0.06125753	0.0506981744	0.0301154575	-0.052120508	0.0743418676	0.0557764216	0.0269823984	0.0892236169	-0.0124652639	-0.0114219937	0.1028774858	-0.0191107366	-0.0137646404	0.0268305947	-0.0316091018	0.0469906	0.0368500314	0.0300486819	0.1257490611	0.0109336097	0.122026121	-0.0372350856	0.0299689935	-0.0041592905	-0.0298245021	0.0183307842	-0.1207074952	0.0325909972	-0.0956687729	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0192913	-0.0086917	0.00037215425569	7.554564889e-05	-0.0401563	0.0357513999999999	0.0012781626019599	0.00161252842969	-5.03502e-05	-0.0205802502	2.5351426400399997e-09	0.0004235466982946	-0.000135536	4.757699999999998e-05	1.8370007296000002e-08	2.2635709289999983e-09	-0.000217844	-0.000217844	4.7456008336e-08	4.7456008336e-08	0.0	-0.000266649	7.1101689201e-08	0.0	0.0	0.0	0.0	0.0	0.0
