global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
91412.52679841574	n/a	8356250055.671076	n/a	148305.51702363612	n/a	n/a	21994526379.64802	84811.37017283209	n/a	7192968510.593152	n/a	95525.12342055964	83890.48793855961	n/a	n/a	n/a	n/a	-0.1048117721	-0.0394603196	-0.0525894086	0.0079724066	0.1081630783	0.043454231	-0.08916841	0.0590799564	-0.0559241894	0.0009696517	-0.0236343294	0.015697267	-0.1077413469	0.0020783942	-0.0801097274	0.0219958252	-0.0356280214	0.0226899658	-0.1254637844	0.0481363947	-0.0830932559	0.0281998893	-0.0524723753	0.0703372055	-0.1131969811	0.1177078879	-0.0442168358	0.0354294159	-0.1226038081	0.033029104	0.0451433383	-0.0375281489	0.1461303104	-0.0987899926	0.055860688	-0.1095129305	0.061856001	-0.0157602481	0.0068525992	-0.1782717442	0.025275454	-0.0986571057	0.0008358004	-0.0716636906	0.021388618	-0.1054131345	0.0445715095	-0.0015416882	0.1227362609	-0.0215082221	0.0237225062	0.0465239083	-0.0129719205	0.0081910943	-0.1071210465	0.019312452	0.0365210566	-0.0803554899	0.0171414492	-0.0382887804	0.0922016897	-0.0675407208	0.0683009977	-0.0526184066	0.01137837	-0.0585514827	0.1311872819	-0.0347583649	0.0113203372	-0.1637121557	0.0134113618	-0.085335234	-0.0063021655	0.088811513	-0.0601590379	0.1173405277	-0.0463283229	0.026813169	-0.1085139762	0.0212272037	-0.046947901	0.0631066211	-0.0744080194	0.0543146221	-0.0626920135	0.048242709	-0.0629040293	0.1197553819	-0.0810004446	0.1312606578	-0.0637879805	0.007726966	0.1444349781	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.030218	n/a	0.0009131275239999	n/a	0.0473657	n/a	n/a	0.00224350953649	-3.0299e-05	n/a	9.180294009999999e-10	n/a	0.00179641	n/a	3.2270888881e-06	n/a	0.000551301	n/a	n/a	3.03932792601e-07	0.000479607	n/a	n/a	2.30022874449e-07
91359.08675218064	-53.44004623510409	8346482732.192468	2855.838541610063	148295.12928694385	-10.387736692267936	107.9050735878896	21991445370.23139	84799.1551788417	-12.214993990390212	7190896719.045275	149.206078185269	95373.28348712531	83695.6530201956	0.966945	19.368662	0.0407875826	0.0245537	-0.0554568851	-0.0113392902	-0.0901460537	0.0466463054	0.0375165795	0.0864597449	-0.0154567748	0.0237227737	-0.0624168007	0.0959150597	0.0007266877	0.026019232	0.1504129558	-0.0385224667	-0.0605200188	0.038747397	-0.0382888748	0.0059675016	0.0463855176	-0.0509209209	-0.0360883879	-0.1573303008	-0.109758216	-0.0569965163	-0.0418051936	0.056348582	0.0072022763	0.0609785012	0.071079185	-0.083090442	-0.0406770089	-0.0291202085	-0.0508168295	0.0501692046	0.0701804817	0.0788813213	-0.0757599752	-0.0188200012	-0.0105738752	-0.048904283	0.0345979069	0.0858747698	-0.0676063727	0.0101204456	0.0977886282	0.0411441351	0.0927805754	0.0445454881	-0.1136108718	-0.0677634577	-0.0079191207	0.1104400915	0.1060738303	-0.0643228239	-0.0990843288	-0.0459124443	0.0237821187	-0.0439363524	0.0405280951	0.0848227651	-0.0289748485	-0.0119313768	0.0866847864	0.1345516786	-0.0190160727	-0.0427264298	0.070365778	0.0845552624	0.0362396404	0.0239030202	0.035035097	0.1841411091	0.0568349039	-0.010921333	-0.1671229553	0.0249647539	0.0454231936	-0.0136340722	0.0484465229	0.0253193062	0.0477544154	0.0562223566	-0.0346272732	0.0278277103	0.0292672746	-0.0622000606	0.0081165241	-0.0340639289	-0.063787329	-0.1452100926	-0.0604035392	-0.0401012185	0.0709013129	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0302413	2.3300000000000404e-05	0.00091453622569	5.428900000000188e-10	0.0604397	0.013074	0.000170929476	0.00365295733609	-6.18316e-05	-3.15326e-05	3.82314675856e-09	9.943048627599999e-10	0.00144435	-0.0003520599999999	2.0861469225e-06	1.2394624359999997e-07	0.000586895	3.559400000000001e-05	1.2669328360000008e-09	3.444457410250001e-07	0.000645128	0.000165521	2.739720144100001e-08	4.1619013638400004e-07
91295.8328393332	-63.25391284743091	8334929093.827471	4001.0574905103854	148234.6194220074	-60.509864936437225	3661.443754625875	21973502395.187374	84733.37742053953	-65.77775830216706	7179745249.091599	4326.713487258307	95382.9914135576	83986.08336942445	0.851801	17.062241	0.0892236184	0.0443594	-0.0746768831	-0.0311145886	-0.0567688313	0.0110457692	0.0021962484	0.0231173033	-0.0136320911	-0.0515086379	-0.015516646	0.0182893062	0.0419165984	-0.0505142554	0.0365771418	0.0017485828	-0.089064282	0.0572948903	0.0621205859	0.025808042	-0.034890791	-0.025163947	-0.0438857717	-0.0079816362	-0.0846482563	0.1016219011	-0.0162202265	0.0586615762	-0.0796954359	0.0767270912	0.0919293947	-0.0662883692	-0.0318049595	0.0533824617	0.1599508126	-0.0524385028	0.1235686654	-0.0861680032	-0.0261528085	0.0346730241	0.1431119358	0.0476006536	-0.0154591066	0.0064233406	-0.0421568757	0.055137159	0.0308388155	0.0003021852	0.0007721008	0.068918056	-0.0093255345	0.141261373	-0.1080731723	-0.0784135333	-0.1832586967	0.06805668	-0.0796907513	0.0186550856	0.0699010211	-0.0063705722	0.0112084841	0.1130653357	0.0682314166	-0.0141374288	0.0689018891	0.0686032347	-0.0004454337	-0.1266341031	0.0421882846	0.0166183465	0.0149791889	-0.020147924	-0.0874838488	-0.0647178408	0.0210232734	0.1504298346	-0.1151867663	0.0323591289	-0.0236688258	-0.0815988913	0.0069598197	-0.0499892347	0.0301790635	0.1095330142	-0.0183477313	-0.0980389264	-0.0400146002	-0.0016826223	-0.0825848695	-0.1162309168	0.0300274839	0.1027484755	-0.0387496784	0.0844983221	-0.0035911703	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0210843	-0.0091569999999999	0.00044454770649	8.385064899999997e-05	0.0291645	-0.0312752	0.00097813813504	0.00085056806025	-0.0289662	-0.0289043684	0.00083904074244	0.0008354625126029	0.0010935	-0.00035085	1.1957422500000002e-06	1.230957225e-07	0.000547661	-3.923400000000008e-05	1.539306756000006e-09	2.99932570921e-07	0.000652785	7.656999999999998e-06	5.862964899999997e-11	4.26128256225e-07
91405.83730942254	110.00447008933406	8355027094.236622	12100.983439635193	147496.17254535222	-738.4468766551872	545303.7896418013	21755120915.52832	84896.1333439058	162.75592336627597	7207353456.746236	26489.49059080909	95617.6805428226	84366.62833728934	0.974735	19.5247	0.11036491	0.0530736	-0.0997795496	-0.0201463487	0.0161675209	-0.0333552724	0.0899397148	-0.016509467	-0.1120756583	0.0091354117	-0.0758855077	0.0114330779	-0.0318134519	-0.026236291	-0.1169677849	0.0463457137	-0.0195819423	0.0851187145	0.0908146053	-0.0383294896	-0.0012813042	0.1680832039	-0.0276478766	-0.1444213142	0.1096520083	-0.1032236151	0.0686423992	0.0017676861	-0.1323325481	0.0775602067	0.0440533019	-0.0673694758	-0.2135336586	-0.1209713676	0.0111407327	-0.0221657028	0.0271783074	0.0473429233	-0.0684429005	-0.0079256886	-0.0746305202	0.0653654138	-0.0167301061	-0.0946188676	0.039996754	-0.1024798304	-0.0146529481	0.0978535005	0.1237633006	-0.0152281356	0.1967459827	-0.0451909991	0.0411478997	-0.0717255641	0.0120527517	-0.0053860809	-0.0177174907	0.0953842418	0.0276413655	-0.0885438087	-0.015753294	-0.0064957593	-0.0136153246	-0.0229014211	0.0474814713	-0.0705713448	0.0441246914	-0.0424312187	-0.1311474622	-0.1198883286	0.2202592728	-0.008983332	0.0997216395	0.0363910644	0.0188357322	0.1469351466	0.0184079083	0.0940770108	0.0438150189	0.0033149336	-0.0650559388	-0.0288740601	0.0006721774	-0.104654675	-0.1319551313	-0.1359900509	-0.020550855	-0.0828701586	0.0162536366	0.0004307074	0.0846665893	-0.027509419	-0.0624831126	-0.0557651202	0.0572754553	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00814924	-0.01293506	6.64101125776e-05	0.0001673157772036	0.0505889	0.0214244	0.00045900491536	0.0025592368032099	-0.0210992	0.007867	0.0004451762406399	6.188968900000004e-05	0.00191606	0.00082256	3.6712859236e-06	6.766049535999999e-07	0.00101285	0.000465189	2.164008057210001e-07	1.0258651225e-06	0.000577765	-7.501999999999997e-05	5.628000399999995e-09	3.338123952250001e-07
91416.29550521648	10.458195793937191	8356939083.897062	109.3738592643256	148025.60778601695	529.4352406647231	280301.67405771324	21911580560.41972	84897.93621739227	1.8028734864637956	7207659573.972406	3.2503528081941213	95497.33089026628	84415.61057152558	0.907824	18.184416	0.0547905818	0.0333042	-0.0883953895	0.0006663351	-0.0246410478	0.0129700788	0.052510481	-0.0105355749	-0.0500394699	-0.0177132046	-0.0266770483	0.0977521098	0.0433088583	0.0720092514	-0.0090461664	-0.0138630536	-0.0361779248	0.0536425674	0.0418848668	-0.0212296933	-0.0279243484	0.104151125	-0.0906869795	0.0129074875	0.0061251256	0.1331971545	0.1470348033	0.1452459684	-0.0534903317	-0.0364384628	-0.0034497648	-0.004215426	-0.05910833	-0.0819391581	-0.0242464936	-0.0583352612	-0.0510924777	0.0656149071	0.134103247	-0.1095640747	0.0194105441	0.019217241	-0.0096214559	-0.1381827976	-0.1449964196	-0.0223781717	0.0035381065	-0.0130154077	-0.0195226876	0.0415233609	-0.0143369818	0.1246615729	0.0372751804	0.0091596412	0.0212289299	-0.057659036	-0.0527963441	0.0205615814	0.0116789259	-0.0762224524	0.0159485314	0.1238457817	0.085165821	-0.0083184099	0.1044501403	-0.0444207912	0.1470647928	-0.1304723888	-0.0862929298	0.0235463316	0.0726902509	-0.0481895279	-0.0103493287	-0.0682976326	0.0228507162	0.0578455066	0.0246814359	-0.0393743073	-0.0311732881	-0.021085773	-0.0718117003	0.0661090532	0.045396927	0.0009097994	0.1351571701	-0.0050389406	0.0581362557	-0.0556858399	0.0634387385	0.1449041415	-0.0121573594	0.0192177742	0.0227620887	0.0617873898	0.0168544806	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0175648	0.0094155599999999	0.0003085221990399	8.865277011359997e-05	0.0528816	0.0022927	5.256473290000008e-06	0.00279646361856	-6.81282e-05	0.0210310718	4.641451635239999e-09	0.0004423059810567	0.00190371	-1.2349999999999948e-05	3.6241117641e-06	1.5252249999999868e-10	0.00101285	0.0	0.0	1.0258651225e-06	0.00100644	0.0004286749999999	1.837622556249999e-07	1.0129214736e-06
91277.98329585604	-138.31220936043246	8331670234.558575	19130.2672581641	147850.7575476695	-174.85023834745516	30572.60585016188	21859846507.419743	84751.68911925748	-146.24709813478694	7182848808.567267	21388.213712846	95524.17863453976	84514.33944797413	0.912525	18.27858	0.1170168317999999	0.0580972	-0.0800074119	-0.02713263	-0.0196656477	0.0154205609	-0.0240215473	-0.0044741914	-0.0522579497	-0.0716010162	0.0078046449	0.0168203045	0.0236833581	0.0777500749	0.0473263396	0.0804608186	-0.0914932921	0.0949681378	0.0038367189	0.0228396958	-0.0355059436	0.0309165492	0.0761225351	-0.0399006296	-0.0134872146	0.0595727176	-0.0514440181	0.1750904921	-0.1429814623	-0.0351514866	-0.010947076	-0.0915095382	-0.0485346627	-0.158221509	0.0450458767	-0.001952025	-0.0271122365	-0.0389765556	-0.1225533816	-0.0514312693	0.1346188482	-0.0873275264	0.1103759105	-0.1071533442	-0.0767612458	0.0459478221	0.0322038352	0.1494252887	-0.0126559839	0.0167575207	-0.0335298552	0.0611068964	-0.0361829057	0.1303588397	-0.0763327583	4.92351e-05	-0.0531127203	0.0548676628	0.0822379513	0.0216533329	0.0036348924	0.0858107546	0.059401962	-0.0115842768	-0.0246333522	0.0865248137	0.089794841	-0.0316871434	0.0680051812	-0.0954375841	0.0522380295	0.0296486424	-0.0172246825	-0.0395739305	0.1711683276	0.0846783979	-0.0022402776	0.1088863709	0.0084769452	-0.0305842349	-0.2091131375	0.0299028008	0.0934515364	0.0671046253	0.1030184261	-0.1025780389	-0.1064736665	-0.169170775	0.0372196904	0.0458750318	-0.0633275296	-0.0028488524	-0.0792589452	-0.0458298777	0.0794174952	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00813429	-0.0094305099999999	6.616667380410002e-05	8.893451886009996e-05	0.0671353	0.0142536999999999	0.0002031679636899	0.00450714850609	-0.047948	-0.0478798717999999	0.0022990107039999	0.0022924821235844	0.00170421	-0.0001995	2.9043317241e-06	3.980025000000001e-08	0.000509929	-0.000502921	2.52929532241e-07	2.60027585041e-07	0.000799806	-0.0002066339999999	4.269760995599997e-08	6.396896376360001e-07
91543.4608057191	265.47750986306346	8380205216.28823	70478.30824309295	148342.94409593486	492.1865482653666	242247.59829337604	22005629063.049656	85083.67001090634	331.9808916488546	7239230902.524802	110211.31241996854	95875.66276539912	85464.48100932833	0.998112	19.992956	0.11493606	0.0656869	-0.0417883879	-0.0418215025	0.0849609448	-0.0467094532	0.0797349419	-0.07612831	-0.0605754812	0.0025255561	0.0058218588	-0.1149190356	-0.0821728267	0.1053338876	0.0475031901	-0.0237726605	0.0749459715	0.0856082146	0.0854585165	0.0174795945	0.0152072784	0.0892032096	0.0965966373	0.0530446205	0.0024420788	-0.0710263747	0.1418201349	-0.0476326066	-0.0059512647	-0.0574180728	-0.116187869	0.0177093019	0.0087360335	0.0043701861	0.0510459446	0.0200472145	-0.0179856558	-0.0286590769	-0.0924941313	-0.0635822212	0.0289408167	-0.0331250888	0.1274230836	0.08206023	-0.0405630659	0.0403514629	0.0097307649	0.1075603191	-0.0822475438	0.0697202774	-0.0344771807	-0.072085782	-0.0191189613	-0.0301891214	0.0268791833	-0.029683331	0.0770812899	0.0703842088	0.0119086323	-0.1034225938	-0.0692043966	-0.0444472532	-0.0549353831	0.0924399677	-0.0797773825	0.0220272719	0.0442327079	0.1645305292	-0.0996260336	0.0294860927	0.0543974769	0.0959562865	0.0214905416	-0.0143100564	-0.0524825037	-0.0893387902	0.081550693	0.0409193577	-0.0119336346	-0.1311708984	-0.064058764	0.0761363297	0.102566098	0.0039964187	0.0870195932	-0.0123622138	0.0318714913	0.0179730144	-0.011920737	-0.0156217951	-0.0525314781	-0.0427853018	-0.0306916127	-0.1050764936	-0.0327308328	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00813083	-3.4600000000002684e-06	6.611039648890001e-05	1.1971600000001858e-11	0.0329324	-0.0342028999999999	0.0011698383684099	0.00108454296976	-0.0342063	0.0137416999999999	0.00117007095969	0.0001888343188899	0.000708852	-0.000995358	5.024711579040001e-07	9.90737548164e-07	0.000564097	5.4167999999999946e-05	2.934172223999994e-09	3.18205425409e-07	0.00109004	0.000290234	8.4235774756e-08	1.1881872016e-06
91708.8455736303	165.3847679111932	8410512356.44797	27352.12145703924	148265.92530952065	-77.01878641420626	5931.893460717123	21982784607.888355	85035.6163250089	-48.05368589743739	7231056043.77412	2309.156728329573	95832.29415623672	85988.4901918015	0.978902	19.60816	0.05368396	0.0291446	0.0617484766	-0.0387610421	0.0954078757	0.01011845	0.1253008991	-0.0771821183	-0.0201532605	0.0814545304	-0.0453342611	-0.0383514919	-0.0449620095	0.0684920269	0.0872222774	-0.0769726442	0.0315179887	-0.1046176978	0.0347634522	0.0284082598	-0.1133661716	0.0013842589	0.0430698415	0.0035019793	-0.199471251	-0.0299582143	0.1522613092	0.0483797267	-0.0535991512	-0.0249139093	-0.0015874956	0.0646678543	-0.0551735303	0.0568490777	0.0181152402	-0.0574932329	-0.0021875743	0.0249363596	-0.1083398884	0.1808897176	0.0866945441	0.0065695392	0.0806248512	-0.0205405094	-0.002898352	-0.0265563412	-0.0043042167	0.1071668197	-0.0882715902	-0.0172067539	0.0291879199	0.0489126848	0.0043347762	-0.0120056308	0.0736500349	0.0917697979	0.0568976158	-0.0204642437	0.0076501305	-0.0303012562	-0.0762729084	-0.0805894967	0.0637461891	0.0597211024	0.0729919786	0.0884333605	0.0900525364	0.0053594685	0.0089970168	-0.0463130837	-0.007161864	0.0059667267	-0.1491405837	0.0236084592	-0.0065135952	-0.0521106169	0.0108993175	0.1070318496	-0.1292630016	-0.1080403367	0.0256918753	-0.0541485762	0.0471215321	0.102183581	-0.0489562974	-0.058376914	0.0647891601	-0.0684166592	-0.084159145	-0.0297659759	0.1237237937	-0.0112253446	0.0565343143	-0.0055535687	-0.0512837397	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00813789	7.059999999999705e-06	6.62252536521e-05	4.9843599999995835e-11	0.05184	0.0189075999999999	0.0003574973377599	0.0026873856	-0.0341919	1.4400000000004689e-05	0.0011690860256099	2.0736000000013495e-10	0.00049948	-0.000209372	2.494802704e-07	4.3836634384000044e-08	0.00040047	-0.0001636269999999	2.6773795128999987e-08	1.603762209e-07	0.0007679409999999	-0.0003220990000001	1.0374776580106445e-07	5.897333794808464e-07
91672.53355463497	-36.31201899533335	8403853408.325674	1318.5627235174495	148189.17555779926	-76.74975172139239	5890.524389295373	21960031752.500248	85062.07331452546	26.45698951656232	7235556316.565705	699.9722942794883	95604.99866137862	85930.28753826358	1.03287	20.689194	0.04160724	0.0219356	0.1253642192	-0.0488615389	0.0326498159	0.0727889766	-0.0199166397	-0.0254047037	0.0721595212	0.0491553112	-0.0793767275	0.0614144994	0.1272967909	-0.0609569926	-0.0359907774	0.1206550727	0.0484928304	-0.0063369691	-0.0956921725	-0.0171074376	-0.0370694754	0.0121734264	0.1308960884	0.0554988388	-0.0604543249	0.0071158596	0.0014990336	-0.0614242858	0.0899157922	-0.0656102878	0.1418489115	0.0357197441	-0.130169155	0.0385795414	-0.03445055	0.0151397703	0.0248377558	-0.0760311991	0.133762043	0.026330351	-0.0266862066	-0.0550048329	0.0364666134	0.087237837	-0.1165851416	0.1131448608	0.0268894263	-0.0337781169	0.0321920778	-0.0388018943	0.0289631209	-0.0540035625	0.159238802	-0.0298655486	-0.0483452087	-0.0123218904	0.0122235828	-0.1285353044	0.0404247851	-0.0456671182	0.0034089859	-0.0109647479	-0.0559248673	0.0371118804	0.0456021003	-0.0630411994	0.0849157185	0.0333732442	-0.0235926531	-0.1385786953	-0.0749926151	0.0295601337	-0.05938699	0.0197449875	0.0125592083	0.0384557245	-0.1088177223	-0.1605953917	0.0155840573	-0.0994442552	0.1192502872	0.0679255444	0.0329321008	-0.0191379899	-0.0256559018	0.009050392	0.0515011724	0.0656086786	-0.0234038955	-0.0107152921	0.0053629901	0.0557005169	0.0924589452	-0.0604467531	-0.0210076737	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0165113	0.00837341	0.00027262302769	7.011399502809999e-05	0.0450163	-0.0068236999999999	4.656288168999993e-05	0.00202646726569	-0.030207	0.0039848999999999	0.000912462849	1.587942800999997e-05	0.000483471	-1.6008999999999934e-05	2.3374420784100002e-07	2.5628808099999785e-10	3.41394e-05	-0.0003663306	1.3419810849636e-07	1.16549863236e-09	0.000834106	6.616500000010005e-05	4.377807225013239e-09	6.957328192360001e-07
91595.06855132188	-77.46500331308926	8389656582.921354	6000.826738296929	148607.25667041843	418.0811126191693	174791.81672888252	22084116735.107624	84868.97018006588	-193.1031344595831	7202742099.424912	37288.82053811583	95589.41790729963	85403.53913345584	1.009092	20.212893	0.1097737475	0.0581894	0.127616964	-0.055878063	-0.0007126168	0.0616752159	0.0085939284	-0.0306811262	0.0424947238	0.0316593942	-0.0326609652	0.0152297934	0.0833262015	-0.1400875833	0.0714362274	0.0450931251	-0.0365166778	0.0637282804	-0.1034181979	0.0852681921	0.1462862579	-0.0646194413	-0.0070422555	0.0126585721	0.1592865345	0.047722743	0.0663975513	0.0436929534	0.1014474798	-0.0681077357	-0.0581805455	0.0104732909	0.1204781568	-0.1593891573	-0.0278845752	0.0315174358	-0.0010768617	-0.0356722707	-0.0037951421	-0.0260429449	0.0498498694	-0.0033742169	0.1346350746	-0.0188931424	0.1373766345	-0.0638714525	-0.1057913835	-0.0221433191	-0.1801830831	0.0508328277	0.0087250065	-0.0278303209	-0.0288067458	-0.0510771521	-0.1000423813	-0.0909846945	-0.0011832879	-0.0864185646	0.0511784105	0.0602483909	-0.052068673	0.1519616339	-0.0658389921	-0.1338052367	-0.1959933149	0.0085032384	-0.0478114446	-0.0413104628	-0.0832072675	0.0162954463	-0.0174201197	-0.0593529631	0.0643401554	0.012460023	0.0196729176	0.0223596422	0.1176418701	0.0330718483	0.0248894623	-0.0719927382	0.0364360097	-0.0167008249	-0.0137442004	0.1113010863	0.1309848763	0.1345437345	-0.053065856	0.0159169577	-0.0327209532	0.0668681283	-0.0997834892	0.0234337542	0.0720042176	-0.1597271312	-0.0406065338	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00227264	-0.01423866	5.164892569599999e-06	0.0002027394385956	0.0336668	-0.0113495	0.00012881115025	0.0011334534222399	-0.0698108	-0.0396038	0.00487354779664	0.00156846097444	0.000797242	0.0003137709999999	6.35594806564e-07	9.845224044099997e-08	5.95965e-06	-2.817975e-05	7.940983100625e-10	3.55174281225e-11	0.000284421	-0.000549685	3.021535992250001e-07	8.0895305241e-08
