global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
90821.04666841956	n/a	8248462517.947243	n/a	146413.7176086677	n/a	n/a	21436976703.99069	84576.19643743525	n/a	7153133003.823636	n/a	93900.6618522568	88377.84282378659	n/a	n/a	n/a	n/a	-0.1054499595	0.0016302539	-0.0611770997	0.0160448502	0.0080275254	0.0292495014	-0.1302544844	0.0847622019	-0.0488475016	-0.0164676979	0.0413862224	-0.0545664293	0.0865257327	0.0864266105	-0.0947143714	-0.0142903202	0.0364517797	-0.0454387485	0.0403112924	-0.0314437411	0.0002749025	-0.1850929624	0.0185838172	-0.0357778037	0.1230788158	-0.1180386582	0.1041361421	-0.0631206129	0.0986979712	-0.0644123725	0.10435982	-0.0009294025	0.0463338562	-0.0353024056	0.2056869777	-0.0710710358	0.1608064412	-0.0818776445	0.0798238703	-0.0765462474	0.0014530456	0.0237311124	0.0972494883	-0.0829550979	0.0541025623	0.1193300567	-0.0287610421	-0.0883242817	-0.1000427642	0.1517313948	-0.0151583028	0.0308504311	-0.1578761245	0.0348839888	-0.0494983474	0.0802904291	-0.0150453924	0.0444311322	-0.0036942537	0.1316774364	-0.1370695204	0.0706178657	-0.1109817989	0.0674358016	-0.1160883618	0.0474568779	-0.0981575684	0.0142807671	-0.0461397074	0.0371808968	-0.0618798062	0.1596890912	-0.132284698	0.0769826117	-0.0594043758	0.1005615857	-0.0008699561	-0.1706527068	0.1230909263	-0.0394926996	0.1203780544	0.1203546593	0.1203156708	-0.0968418	n/a	0.00937833422724	n/a	-0.161519	n/a	n/a	0.026088387361	0.00221362	n/a	4.900113504399999e-06	n/a	0.000324027	n/a	1.0499349672900001e-07	n/a	0.000597953	n/a	n/a	3.575477902090001e-07	-0.00280688	n/a	n/a	7.8785753344e-06	0.0	0.0
90686.66930938137	-134.37735903818975	8224071990.429092	18057.27462207856	146266.0046698174	-147.712938850309	21819.11230379513	21393744122.071045	84655.66301309997	79.46657566471549	7166581280.187542	6314.936647875952	93993.70272269518	87565.20013394955	1.213036	21.754528	0.0862021299999999	0.0439743	0.0396519581	-0.0553920452	-0.1260392339	0.0758949904	-0.0918427668	0.0651605861	0.081163715	-0.0531721228	-0.1570874552	-0.0771703886	0.0061387827	0.0462597949	-0.0287646763	0.0291692661	0.03495661	-0.044956274	-0.1023711617	-0.0630487001	0.0942519422	-0.0420661583	0.0986563068	-0.1305695847	-0.0285063392	-0.0196249003	0.0403158378	0.0136320385	0.080766394	-0.0860678163	0.0804982445	-0.0164207071	0.036650151	0.115043245	0.0128033	0.1622451505	-0.0715451047	0.157949061	-0.0051291202	-0.1144048056	-0.0176156307	-0.1037627941	0.0422889947	0.0881411615	-0.0984529958	0.0506219244	-0.0388355282	0.0738791836	-0.0986650307	-0.0841834232	-0.0016499867	0.0026085618	0.1712500844	-0.0003112213	-0.0718857299	0.0623896773	-0.0465193959	0.1369035604	-0.1320060081	0.168756529	-0.0483810613	0.0870221703	0.0983558604	0.0145768974	-0.0616944489	0.0406549187	-0.0307454112	-0.0227289977	0.0422277232	0.0461369559	0.036462686	-0.0348326914	-0.0950887873	0.0239203516	0.033255141	-0.10363856	0.0105098065	0.0098072575	-0.0324774636	0.1521792572	0.0314870523	-0.0444561087	0.1203156708	0.1201052059	0.1197547036	-0.0883085	0.0085333	0.00779839117225	7.281720889000012e-05	-0.180926	-0.019407	0.000376631649	0.032734217476	0.0131072	0.01089358	0.0001717986918399	0.0001186700852164	-0.000101982	-0.000426009	1.0400328324e-08	1.81483668081e-07	0.000603269	5.316000000000001e-06	2.8259856000000012e-11	3.6393348636100004e-07	-0.00229084	0.0005160399999999	2.6629728159999974e-07	5.247947905600001e-06	0.0	0.0
90679.727957749	-6.941351632369333	8222813062.491365	48.1823624841964	146031.61924511316	-234.38542470423272	54936.52731378355	21325233819.349705	84746.7297511654	91.06673806543404	7182008203.517063	8293.150781878372	94285.37312798484	88374.36158223054	1.282607	23.002209	0.07668835	0.0382331	-0.0261481949	0.119896198	0.0808131223	0.0977621898	0.079172178	-0.0932158191	-0.004861145	0.0554138433	0.011003741	0.0923316257	0.1310139315	-0.0363617767	-0.0100685253	-0.0741648656	0.0956534143	-0.1059447246	0.020688917	0.0128156285	0.0913157198	-0.0996982538	0.0051610896	0.0219064002	0.0389944149	-0.1003389761	-0.0900638325	0.0261935774	-0.0601204088	0.1376884542	-0.1544930537	0.0481460837	0.1932563818	-0.0893392623	0.0890325092	-0.0478036262	-0.0902996497	-0.0260912541	-0.0960778971	0.1611798438	-0.0461316479	-0.0235580061	0.0265497835	0.0435311825	0.1084729129	-0.0718218453	-0.1161986534	-0.0136971055	-0.0769439009	0.0976766211	0.0768483279	0.0502794638	-8.56351e-05	0.059227067	-0.0828508776	0.2300156738	0.0096388735	-0.1093840662	0.0090633607	0.0663486335	0.0071537226	0.0923764688	0.0144230346	-0.0092001628	0.2133274796	0.0459528933	0.0493311175	-0.1524557515	-0.0612838727	0.0668036087	0.0467053764	0.0484163834	0.0425108763	-0.0550584045	0.1305272853	-0.0310057501	-0.0155428323	-0.0548274344	0.002015811	0.0082519195	0.0813367449	0.051803081	0.120190936	0.1196068161	0.1186353847	-0.0857533999999999	0.0025551000000001	0.0073536456115599	6.52853601000052e-06	-0.149598	0.0313279999999999	0.0009814435839999	0.022379561604	0.0192483	0.0061411	0.0003704970528899	3.771310921e-05	0.000131637	0.000233619	1.7328299768999998e-08	5.4577837161e-08	0.000913303	0.0003100339999999	9.612108115599997e-08	8.341223698089999e-07	-0.00210121	0.00018963	3.5959536900000045e-08	4.4150834641e-06	0.0	0.0
90424.67403543094	-255.05392231805308	8176621674.413939	65052.50328982346	145680.30790252058	-351.311342592584	123419.6594342039	21222752110.5732	84593.9362455758	-152.79350558960869	7156134049.520542	23345.85535036178	93911.1394399852	86543.44495664733	1.274805	22.862291	0.14295705	0.0717727	-0.0435006591	-0.0691129277	0.0482771879	0.0784754457	0.0385452567	0.0820683401	0.0685445835	0.0811669508	0.0438018407	-0.2046801054	0.0069363807	0.0707251004	0.0446794318	0.0111274285	-0.0216730785	0.0516601069	0.0690919075	0.0269879535	0.1994410581	0.0720012706	-0.0614253662	-0.044929628	0.051761882	0.0305548714	0.0872416578	-0.048805296	-0.0347948626	-0.0486019822	0.0683526528	0.0820381717	0.1108451022	-0.2183515228	-0.0513604322	-0.0866324462	-0.0531172668	-0.1081034274	-0.0568848741	0.0804427741	0.0313268071	0.1318268454	0.0891459416	-0.1718412931	-0.1011513641	-0.0293214055	0.0168555434	0.0337774136	0.0621688249	-0.0157310541	-0.1057277516	0.1122070621	0.0841048517	0.0432647512	-0.0630086958	0.0356624578	0.0948809604	-0.0565414327	-0.0728593009	-0.0026692759	0.1333955308	-0.0651812285	-0.0485068535	-0.0021874812	-0.0962177112	0.161212729	0.0582117176	0.0227295677	-0.0263300803	-0.0237514194	0.0431481625	0.1223115376	-0.0934119897	0.0374682144	-0.050205447	0.0318882529	0.1191436709	-0.1108207306	0.0874972518	-0.0131598845	-0.071619466	0.1544078261	0.1200039147	0.1188605229	0.1169629329	-0.0853083	0.0004450999999998	0.00727750604889	1.9811400999990458e-07	-0.139861	0.0097369999999999	9.480916899999991e-05	0.019561099321	-0.00519155	-0.02443985	2.6952191402499995e-05	0.0005973062680225	0.0007732219999999	0.0006415849999999	5.978722612838453e-07	4.116313122248717e-07	0.0016678	0.000754497	5.692657230090002e-07	2.7815568400000003e-06	-0.00133059	0.00077062	5.938551844000001e-07	1.7704697481e-06	0.0	0.0
90633.36020235356	208.68616692262003	8214405981.569567	43549.91626485563	144630.3985018004	-1049.9094007201784	1102309.7497206042	20917952170.78959	84546.25591602642	-47.68032954937371	7148069389.418233	2273.41382593688	93952.6451476848	85887.76581911933	1.374218	24.645155	0.09252375	0.0446683	0.177864861	-0.0603341283	-0.033660411	-0.0190436508	-0.1600972295	-0.1205668726	0.0125916547	0.0112339804	-0.0917459408	-0.1072974099	0.0310119122	0.1418288298	-0.1751916415	0.0851910818	0.1198627643	-0.1216264779	-0.05047775	-0.0788585809	0.0068107453	-0.0785840709	-0.0183003325	0.0718871574	-0.0407725914	0.1594965762	0.1468013764	-0.1760182371	-0.0023032969	0.1062144763	0.0184720909	0.1444874512	-0.1840694923	-0.0995329741	0.0467584636	-0.0509905117	0.0166602646	0.0932874862	-0.0122814519	0.0339112844	-0.1404650922	0.0571236501	0.0600876322	0.0413479846	0.0236786093	0.0693996376	-0.0570579237	0.0968059423	-0.0652538651	-0.127019865	0.1294506011	-0.1111542317	-0.0815999664	-0.0517337035	-0.0054511041	0.1490157319	0.025281202	0.0054127433	0.0745875942	0.0998942928	0.1497775557	0.0057730308	0.0563795588	-0.1544956218	-0.0452280061	0.0503516814	0.1190666521	0.0712986904	0.0275306225	-0.1662762209	0.1105545536	0.0695401125	-0.0376552925	-0.1053721689	-0.0818244391	0.0085895507	0.1864778105	0.0323794354	-0.1671455731	-0.1223338656	0.0753541821	0.0316683256	0.1197547036	0.1178678731	0.1147451459	-0.0870581	-0.0017497999999999	0.00757911277561	3.0618000399999854e-06	-0.125141	0.01472	0.0002166784	0.015660269881	-0.0417104	-0.03651885	0.00173975746816	0.0013336264053225	0.0004032	-0.0003700219999999	1.6257024e-07	1.36916280483926e-07	0.00132449	-0.00034331	1.1786175610000008e-07	1.7542737601e-06	-0.00140796	-7.737e-05	5.9861169e-09	1.9823513616e-06	0.0	0.0
90895.90664346368	262.54644111011294	8262065844.537264	68930.633739586	146381.7309831533	1751.3324813529034	3067165.4602417178	21427611165.624264	84712.42072039019	166.16480436376878	7176194224.3083935	27610.74220924955	94283.50774031224	89055.6205545952	1.342408	24.074667	0.0937147	0.0473002	-0.0218834447	0.1035752225	-0.0070002001	-0.0842793166	0.0642015776	-0.0177706928	-0.0548429999	-0.130816072	-0.0084322859	0.0093666858	0.0264807728	-0.1732607542	-0.0707444267	-0.0621229651	0.0107078225	-0.0370470534	0.0620018487	-0.0356961922	-0.0831609189	0.0191028053	-0.0645456201	-0.0868447642	0.0158034153	0.1027700286	-0.0607638698	-0.0613162398	0.0212746911	-0.0686478557	-0.0392866692	-0.0889762822	0.0532441947	-0.0432600423	0.0124218232	-0.035622043	-0.1353433209	0.1216637126	0.0438772891	-0.0412771931	-0.0312815237	0.1276209712	0.0172506995	-0.063871096	0.0925478316	-0.1779214018	0.058165103	0.1344156808	0.0038565858	0.079292341	0.0416034931	-0.0261548889	-0.0457671662	0.0123817104	-0.067491415	-0.0266770644	-0.0985310298	0.0305302084	0.0567805007	-0.0596864139	0.0618567551	0.0641227728	-0.1518135419	-0.0741589484	-0.1171529024	0.0232178793	-0.1493327008	-0.0392288124	-0.0779341575	-0.005461844	-0.0823557931	0.0423539517	-0.0177063614	-0.0314233867	0.0328774849	-0.1352957865	0.0535444822	0.0263393263	-0.010294041	0.0051314786	-0.0802605363	0.0324086996	0.1194434321	0.1166309242	0.111992364	-0.0662521	0.020806	0.0043893407544099	0.000432889636	-0.136887	-0.011746	0.000137968516	0.018738050769	-0.0277332	0.0139772	0.00076913038224	0.00019536211984	0.0004032	0.0	1.6257024e-07	0.0	0.000970105	-0.000354385	1.2558872822500005e-07	9.41103711025e-07	-0.0008186349999999	0.0005893250000001	3.473039556251179e-07	6.701632632248363e-07	0.0	0.0
90652.33579646725	-243.5708469964302	8217845985.355457	59326.75750655841	145700.22911844135	-681.5018647119578	464444.79160587554	21228556765.166306	84777.19853623533	64.77781584514014	7187173391.652262	4196.165425666889	94198.03366220673	88698.22503144195	1.06504	19.10037	0.05823905	0.0310842	-0.0632502547	0.0841386836	0.0470603372	-0.0968123554	0.112112406	-0.0103393587	0.0525129943	0.1004016789	-0.1191228241	-0.0247789586	-0.0311712911	-0.0719795404	-0.0367399588	-0.0802323526	-0.0495444939	-0.0176113488	-0.0539813063	-0.0069549984	0.0884459716	-0.0179490927	-0.127277987	-0.0732866334	-0.0095040064	0.0484672296	0.0353095103	0.0543965568	0.0674981638	-0.0224843582	-0.0193109497	-0.0539199763	-0.0204910593	0.1400666011	-0.0490370409	0.0254283598	0.0241487221	0.1709174996	-0.0420625657	0.0950547404	0.0631578196	0.0196670612	-0.0281835182	0.0694530506	0.0839634825	-0.0996178391	0.0104873951	0.0816526844	0.1121821035	0.0901865472	0.0031466316	0.0332439904	0.0525770752	0.015279953	-0.022279623	0.0726063884	-0.0170757564	0.0639617473	-0.0854945764	0.0291139679	0.0515657514	0.0919903256	0.1021740718	-0.1048981259	-0.0032251321	-0.015899481	-0.0122041647	0.0802402188	-0.0222388284	0.0868775262	-0.0593410021	-0.003502409	-0.0010978609	0.0971086931	0.03003361	-0.0642896378	-0.0840753648	0.0922685437	-0.1737199295	0.1199075425	-0.0192950895	0.0405227599	0.1190702613	0.1151522399	0.1087174221	-0.0759143	-0.0096622	0.00576298094449	9.33581088400002e-05	-0.130451	0.0064359999999999	4.1422095999999966e-05	0.017017463401	-0.0276928	4.039999999999946e-05	0.00076689117184	1.6321599999999567e-09	0.000595659	0.000192459	3.54809644281e-07	3.7040466681000006e-08	0.00076032	-0.0002097849999999	4.4009746225e-08	5.780865024e-07	-0.0012584	-0.0004397650000001	1.93393255225088e-07	1.58357056e-06	0.0	0.0
90307.219228761	-345.1165677062527	8155393844.831499	119105.44530534447	145715.42989647633	15.20077803498134	231.0636528687712	21232986509.91491	84571.08784206664	-206.1106941686885	7152268898.790552	42481.61825069864	94119.16822100162	87128.99819844673	1.103186	19.784477	0.0420568999999999	0.0208012	0.0203359361	0.0059741691	0.1127095154	-0.0539435653	0.0662045868	0.0356456256	0.2017125219	-0.0179382744	-0.0426204706	-0.0414673957	-0.068724497	-0.002067172	-0.2111749594	0.0045270711	0.0879500333	0.0552951333	0.0151777961	-0.0506028366	-0.0865218951	-0.0371561345	0.1345856162	-0.1416545528	0.0504295442	-0.043964963	0.062483674	0.0591752265	-0.1865309538	-0.1281643541	-0.0522042356	0.0476619632	0.10279191	-0.12739669	0.0159660502	0.1105219023	0.0675323849	0.0507976973	-0.0846965008	0.0176228392	0.0219939006	-0.1034547943	0.0333528299	-0.0480940095	0.0620637193	-0.0732729721	-0.0641394323	-0.1012101306	0.1619469594	0.0555317198	0.039895316	-0.0306152486	0.0517656323	0.1549646097	-0.0030371272	-0.0539083848	-0.0052780215	-0.0897292975	-0.0785386543	0.1495121191	0.0469872219	0.0952743296	0.0781446215	0.0411280026	-0.0490173319	0.0203389529	0.0192690888	-0.1535582057	-0.0404689787	-0.1757712956	0.1850251141	0.0898723267	0.0279254696	0.0470828956	0.115794751	-0.0229084191	-0.0318167818	0.0025439405	0.0480293093	0.0533611807	0.0401773944	0.00671035	0.1186353847	0.1134348849	0.1049355893	-0.0860885	-0.0101741999999999	0.00741122983225	0.0001035143456399	-0.143371	-0.0129199999999999	0.0001669263999999	0.020555243641	-0.0276901	2.7000000000013125e-06	0.0007667416380099	7.290000000007087e-12	0.000672316	7.665699999999994e-05	4.5200880385600004e-07	5.8762956489999915e-09	0.000913303	0.0001529829999999	2.3403798289e-08	8.341223698089999e-07	-0.00140796	-0.0001495599999999	2.236819359999999e-08	1.9823513616e-06	0.0	0.0
90422.17038440634	114.9511556453508	8176168897.026612	13213.768184201666	145432.85317804784	-282.5767184284923	79849.60179781543	21150714783.507614	84453.29835333218	-117.78948873445916	7132359602.75694	13874.36365632528	93872.32164189032	85904.92064511866	1.231036	22.077326	0.0378785	0.0214668	-0.0630644451	-0.0784689014	0.1470583746	-0.1397698697	0.0119785829	-0.0342787899	-0.0342985771	0.2190289325	0.1237372677	0.0133468668	-0.116073495	-0.1262648898	0.0226783324	0.0900655939	-0.1109489331	0.1719917035	0.0430385393	0.0584814397	0.0435185207	0.0433874111	-0.1167401921	-0.0329327987	-0.0574680655	0.0399364678	-0.0795653497	-0.1041443416	-0.0986196204	0.0105227132	0.0893482881	-0.049886059	0.0100730508	0.015925499	0.0154553905	0.0719315611	-0.0145656363	0.0307354838	0.0587810612	0.0326828379	-0.0525664423	0.1021740484	-0.0197264716	0.0028334573	-0.0623862131	0.1910465608	0.1251684287	-0.0352596955	-0.0806794158	-0.0688908103	-0.0811256922	0.1801227747	-0.1431059536	-0.0221978421	0.1777209487	-0.0117475183	0.0258558361	0.0090313471	0.0540335172	-0.107639985	0.0962578582	-0.0083911462	0.0305573461	-0.0463764618	-0.0419729588	0.0709657804	-0.0914573034	-0.0091739307	0.1028711987	-0.0344664982	0.0573841846	0.0001536308	0.0568101315	0.04371414	-0.0801748057	-0.0165895794	0.0753005738	0.003135699	0.0298379914	0.0792550183	-0.0025559165	0.0447950711	0.1181390277	0.1114824189	0.1006644984	-0.0914283	-0.0053398	0.00835913404089	2.851346404000006e-05	-0.14199	0.0013809999999999	1.9071609999999817e-06	0.0201611601	-0.0164696	0.0112204999999999	0.00027124772416	0.0001258996202499	0.0004032	-0.0002691159999999	1.6257024e-07	7.242342145599998e-08	0.0007836749999999	-0.000129628	1.680341838402592e-08	6.141465056248433e-07	-0.00140796	0.0	0.0	1.9823513616e-06	0.0	0.0
90788.78304061409	366.6126562077407	8242603125.995696	134404.83969169503	146031.48043659978	598.6272585519473	358354.59468142	21325193278.505024	84500.57792267352	47.279569341335446	7140347669.26582	2235.3576771021467	93824.74775487956	87731.45464543754	1.185646	21.263317	0.0687150999999999	0.0337408	-0.0203283521	-0.0474322781	-0.0516133762	-0.1380645251	-0.0497998492	0.0328809543	-0.1474173731	0.0559797023	0.0058717045	-0.0568045941	-0.0057013961	-0.0232247698	-0.1644269631	0.1402676968	-0.0229860084	0.0369331366	0.1201943655	-0.1188019257	0.1102362666	-0.0936716229	0.043666209	-0.091009065	-0.1041290668	-0.0551101139	0.0073858638	-0.0248411047	-0.0668130258	0.1223393926	0.0188218201	0.1333099054	-0.0737423932	0.2063606445	-0.0291796124	0.0163859609	0.1044084126	-0.1291992267	0.0812574691	-0.0343179765	-0.0271001654	0.0009878748	0.215315913	0.0810946258	0.0717640533	-0.0345113308	-0.1082719162	-0.0102728607	-0.0219838688	-0.1405950914	-0.028442319	0.0218178661	-0.1457471485	0.0764668481	-0.1840530067	-0.0122651183	-0.0002097608	0.015451429	0.0130944945	0.0686760985	0.0572593016	0.0226699031	0.0536604906	-0.080181897	0.0471047614	-0.0782064758	-0.0229575122	0.0520840315	0.1141673387	-0.046227069	0.141185265	-0.1773935203	-0.0614953384	0.0362414779	-0.0411688425	0.1196695702	-0.1115138835	-0.047704078	-0.0080209639	-0.0084472982	0.0853540588	0.106590686	0.1175814474	0.1092988885	0.0959240631	-0.0717065	0.0197217999999999	0.00514182214225	0.0003889493952399	-0.161331	-0.0193409999999999	0.0003740742809999	0.026027691561	-0.0276983	-0.0112286999999999	0.0007671958228899	0.0001260837036899	0.0004032	0.0	1.6257024e-07	0.0	0.000483573	-0.0003001019999999	9.006121040393999e-08	2.33842846329e-07	-0.00133959	6.836999999999989e-05	4.6744568999999845e-09	1.7945013681000003e-06	0.0	0.0
